ID;Geslacht;Onderwijssoorten;Migratieachtergrond;Generatie;WoonregioSchoolregio;Regiokenmerken;Perioden;TotaalAantalLeerlingen_1;TotaalVertraagdeLeerlingen_2;VertraagdeLeerlingenNaarHogerNiveau_3;VertraagdeLeerlingenNaarLagerNiveau_4;VertraagdeLeerlingenNaarGelijkNiveau_5;TotaalVertraagdeLeerlingen_6;VertraagdeLeerlingenNaarHogerNiveau_7;VertraagdeLeerlingenNaarLagerNiveau_8;VertraagdeLeerlingenNaarGelijkNiveau_9
4817;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;'s-Gravenhage;2005/'06 naar 2006/'07;1979.0;189.0;46.0;7.0;96.0;10.0;2.0;0.0;5.0
4818;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;'s-Gravenhage;2006/'07 naar 2007/'08;2042.0;179.0;44.0;10.0;74.0;9.0;2.0;0.0;4.0
4819;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;'s-Gravenhage;2007/'08 naar 2008/'09;2054.0;171.0;48.0;7.0;63.0;8.0;2.0;0.0;3.0
4820;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;'s-Gravenhage;2008/'09 naar 2009/'10;2188.0;192.0;39.0;10.0;65.0;9.0;2.0;0.0;3.0
4821;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;'s-Gravenhage;2009/'10 naar 2010/'11;2202.0;273.0;54.0;7.0;89.0;12.0;2.0;0.0;4.0
4822;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;'s-Gravenhage;2010/'11 naar 2011/'12;2341.0;;43.0;7.0;82.0;;2.0;0.0;4.0
4823;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;'s-Gravenhage;2011/'12 naar 2012/'13;2416.0;;42.0;20.0;98.0;;2.0;1.0;4.0
4824;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;'s-Gravenhage;2012/'13 naar 2013/'14;2520.0;;59.0;8.0;80.0;;2.0;0.0;3.0
4825;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;'s-Gravenhage;2013/'14 naar 2014/'15;2673.0;;59.0;10.0;106.0;;2.0;0.0;4.0
4826;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;'s-Gravenhage;2014/'15 naar 2015/'16;2863.0;;88.0;5.0;89.0;;3.0;0.0;3.0
4827;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;'s-Gravenhage;2015/'16 naar 2016/'17;3051.0;;66.0;9.0;83.0;;2.0;0.0;3.0
4828;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;'s-Gravenhage;2016/'17 naar 2017/'18;3271.0;;73.0;11.0;100.0;;2.0;0.0;3.0
4829;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;'s-Gravenhage;2017/'18 naar 2018/'19;3597.0;;101.0;10.0;133.0;;3.0;0.0;4.0
4830;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Rotterdam;2003/'04 naar 2004/'05;2003.0;161.0;17.0;5.0;90.0;8.0;1.0;0.0;4.0
4831;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Rotterdam;2004/'05 naar 2005/'06;2039.0;184.0;19.0;13.0;76.0;9.0;1.0;1.0;4.0
4832;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Rotterdam;2005/'06 naar 2006/'07;2044.0;166.0;23.0;14.0;82.0;8.0;1.0;1.0;4.0
4833;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Rotterdam;2006/'07 naar 2007/'08;2007.0;182.0;23.0;8.0;95.0;9.0;1.0;0.0;5.0
4834;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Rotterdam;2007/'08 naar 2008/'09;1995.0;153.0;29.0;7.0;69.0;8.0;1.0;0.0;3.0
4835;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Rotterdam;2008/'09 naar 2009/'10;2016.0;181.0;19.0;8.0;79.0;9.0;1.0;0.0;4.0
4836;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Rotterdam;2009/'10 naar 2010/'11;2122.0;235.0;34.0;13.0;82.0;11.0;2.0;1.0;4.0
4837;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Rotterdam;2010/'11 naar 2011/'12;2188.0;;18.0;7.0;92.0;;1.0;0.0;4.0
4838;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Rotterdam;2011/'12 naar 2012/'13;2393.0;;32.0;8.0;100.0;;1.0;0.0;4.0
4839;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Rotterdam;2012/'13 naar 2013/'14;2468.0;;25.0;7.0;79.0;;1.0;0.0;3.0
4840;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Rotterdam;2013/'14 naar 2014/'15;2559.0;;31.0;9.0;95.0;;1.0;0.0;4.0
4841;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Rotterdam;2014/'15 naar 2015/'16;2639.0;;46.0;14.0;96.0;;2.0;1.0;4.0
4842;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Rotterdam;2015/'16 naar 2016/'17;2774.0;;29.0;5.0;100.0;;1.0;0.0;4.0
4843;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Rotterdam;2016/'17 naar 2017/'18;2834.0;;30.0;8.0;98.0;;1.0;0.0;3.0
4844;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Rotterdam;2017/'18 naar 2018/'19;2915.0;;48.0;12.0;114.0;;2.0;0.0;4.0
4845;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Utrecht;2003/'04 naar 2004/'05;687.0;52.0;7.0;1.0;32.0;8.0;1.0;0.0;5.0
4846;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Utrecht;2004/'05 naar 2005/'06;656.0;39.0;3.0;1.0;25.0;6.0;0.0;0.0;4.0
4847;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Utrecht;2005/'06 naar 2006/'07;697.0;37.0;6.0;4.0;20.0;5.0;1.0;1.0;3.0
4848;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Utrecht;2006/'07 naar 2007/'08;708.0;42.0;5.0;3.0;18.0;6.0;1.0;0.0;3.0
4849;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Utrecht;2007/'08 naar 2008/'09;739.0;47.0;7.0;3.0;27.0;6.0;1.0;0.0;4.0
4850;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Utrecht;2008/'09 naar 2009/'10;721.0;45.0;11.0;5.0;21.0;6.0;2.0;1.0;3.0
4851;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Utrecht;2009/'10 naar 2010/'11;753.0;67.0;11.0;6.0;34.0;9.0;1.0;1.0;5.0
4852;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Utrecht;2010/'11 naar 2011/'12;796.0;;10.0;2.0;30.0;;1.0;0.0;4.0
4853;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Utrecht;2011/'12 naar 2012/'13;801.0;;9.0;4.0;24.0;;1.0;0.0;3.0
4854;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Utrecht;2012/'13 naar 2013/'14;879.0;;9.0;5.0;33.0;;1.0;1.0;4.0
4855;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Utrecht;2013/'14 naar 2014/'15;952.0;;14.0;2.0;28.0;;1.0;0.0;3.0
4856;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Utrecht;2014/'15 naar 2015/'16;998.0;;13.0;4.0;32.0;;1.0;0.0;3.0
4857;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Utrecht;2015/'16 naar 2016/'17;1105.0;;14.0;2.0;30.0;;1.0;0.0;3.0
4858;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Utrecht;2016/'17 naar 2017/'18;1242.0;;21.0;1.0;32.0;;2.0;0.0;3.0
4859;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Utrecht;2017/'18 naar 2018/'19;1353.0;;17.0;4.0;43.0;;1.0;0.0;3.0
4860;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Regio onbekend;2003/'04 naar 2004/'05;803.0;108.0;3.0;1.0;23.0;13.0;0.0;0.0;3.0
4861;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Regio onbekend;2004/'05 naar 2005/'06;678.0;77.0;10.0;2.0;21.0;11.0;1.0;0.0;3.0
4862;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Regio onbekend;2005/'06 naar 2006/'07;425.0;51.0;11.0;1.0;18.0;12.0;3.0;0.0;4.0
4863;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Regio onbekend;2006/'07 naar 2007/'08;305.0;29.0;7.0;2.0;13.0;10.0;2.0;1.0;4.0
4864;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Regio onbekend;2007/'08 naar 2008/'09;396.0;38.0;5.0;1.0;12.0;10.0;1.0;0.0;3.0
4865;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Regio onbekend;2008/'09 naar 2009/'10;271.0;22.0;8.0;2.0;5.0;8.0;3.0;1.0;2.0
4866;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Regio onbekend;2009/'10 naar 2010/'11;220.0;24.0;7.0;2.0;7.0;11.0;3.0;1.0;3.0
4867;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Regio onbekend;2010/'11 naar 2011/'12;180.0;;9.0;1.0;5.0;;5.0;1.0;3.0
4868;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Regio onbekend;2011/'12 naar 2012/'13;191.0;;2.0;1.0;9.0;;1.0;1.0;5.0
4869;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Regio onbekend;2012/'13 naar 2013/'14;196.0;;5.0;2.0;9.0;;3.0;1.0;5.0
4870;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Regio onbekend;2013/'14 naar 2014/'15;178.0;;2.0;0.0;8.0;;1.0;0.0;4.0
4871;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Regio onbekend;2014/'15 naar 2015/'16;175.0;;2.0;0.0;7.0;;1.0;0.0;4.0
4872;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Regio onbekend;2015/'16 naar 2016/'17;219.0;;2.0;1.0;9.0;;1.0;0.0;4.0
4873;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Regio onbekend;2016/'17 naar 2017/'18;239.0;;6.0;2.0;11.0;;3.0;1.0;5.0
4874;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Woonregio;Regio onbekend;2017/'18 naar 2018/'19;269.0;;6.0;2.0;7.0;;2.0;1.0;3.0
4875;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Nederland;2003/'04 naar 2004/'05;58508.0;4282.0;618.0;270.0;2300.0;7.0;1.0;0.0;4.0
4876;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Nederland;2004/'05 naar 2005/'06;58629.0;4074.0;740.0;231.0;2123.0;7.0;1.0;0.0;4.0
4877;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Nederland;2005/'06 naar 2006/'07;59606.0;4167.0;802.0;262.0;2248.0;7.0;1.0;0.0;4.0
4878;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Nederland;2006/'07 naar 2007/'08;59107.0;4201.0;889.0;288.0;2162.0;7.0;2.0;0.0;4.0
4879;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Nederland;2007/'08 naar 2008/'09;58710.0;3947.0;841.0;237.0;1980.0;7.0;1.0;0.0;3.0
4880;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Nederland;2008/'09 naar 2009/'10;58464.0;4335.0;851.0;309.0;2148.0;7.0;1.0;1.0;4.0
4881;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Nederland;2009/'10 naar 2010/'11;58620.0;4813.0;845.0;348.0;2372.0;8.0;1.0;1.0;4.0
4882;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Nederland;2010/'11 naar 2011/'12;58951.0;;789.0;360.0;2466.0;;1.0;1.0;4.0
4883;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Nederland;2011/'12 naar 2012/'13;59580.0;;781.0;401.0;2497.0;;1.0;1.0;4.0
4884;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Nederland;2012/'13 naar 2013/'14;60572.0;;744.0;349.0;2421.0;;1.0;1.0;4.0
4885;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Nederland;2013/'14 naar 2014/'15;61553.0;;780.0;302.0;2342.0;;1.0;0.0;4.0
4886;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Nederland;2014/'15 naar 2015/'16;62900.0;;958.0;291.0;2288.0;;2.0;0.0;4.0
4887;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Nederland;2015/'16 naar 2016/'17;64423.0;;1048.0;263.0;2286.0;;2.0;0.0;4.0
4888;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Nederland;2016/'17 naar 2017/'18;65872.0;;996.0;282.0;2428.0;;2.0;0.0;4.0
4889;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Nederland;2017/'18 naar 2018/'19;66883.0;;1037.0;352.0;2637.0;;2.0;1.0;4.0
4890;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Vier grote gemeenten (G4);2003/'04 naar 2004/'05;7845.0;665.0;75.0;33.0;361.0;8.0;1.0;0.0;5.0
4891;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Vier grote gemeenten (G4);2004/'05 naar 2005/'06;7854.0;689.0;89.0;29.0;330.0;9.0;1.0;0.0;4.0
4892;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Vier grote gemeenten (G4);2005/'06 naar 2006/'07;7840.0;599.0;94.0;40.0;307.0;8.0;1.0;1.0;4.0
4893;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Vier grote gemeenten (G4);2006/'07 naar 2007/'08;7781.0;639.0;94.0;38.0;304.0;8.0;1.0;0.0;4.0
4894;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Vier grote gemeenten (G4);2007/'08 naar 2008/'09;7849.0;588.0;99.0;31.0;267.0;7.0;1.0;0.0;3.0
4895;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Vier grote gemeenten (G4);2008/'09 naar 2009/'10;7980.0;676.0;104.0;35.0;299.0;8.0;1.0;0.0;4.0
4896;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Vier grote gemeenten (G4);2009/'10 naar 2010/'11;8265.0;862.0;107.0;47.0;367.0;10.0;1.0;1.0;4.0
4897;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Vier grote gemeenten (G4);2010/'11 naar 2011/'12;8868.0;;131.0;36.0;364.0;;1.0;0.0;4.0
4898;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Vier grote gemeenten (G4);2011/'12 naar 2012/'13;9193.0;;141.0;50.0;362.0;;2.0;1.0;4.0
4899;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Vier grote gemeenten (G4);2012/'13 naar 2013/'14;9628.0;;147.0;36.0;364.0;;2.0;0.0;4.0
4900;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Vier grote gemeenten (G4);2013/'14 naar 2014/'15;10020.0;;152.0;37.0;388.0;;2.0;0.0;4.0
4901;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Vier grote gemeenten (G4);2014/'15 naar 2015/'16;10534.0;;211.0;43.0;407.0;;2.0;0.0;4.0
4902;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Vier grote gemeenten (G4);2015/'16 naar 2016/'17;11247.0;;189.0;35.0;361.0;;2.0;0.0;3.0
4903;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Vier grote gemeenten (G4);2016/'17 naar 2017/'18;11832.0;;212.0;39.0;399.0;;2.0;0.0;3.0
4904;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Vier grote gemeenten (G4);2017/'18 naar 2018/'19;12586.0;;267.0;54.0;468.0;;2.0;0.0;4.0
4905;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2003/'04 naar 2004/'05;14851.0;1145.0;148.0;74.0;600.0;8.0;1.0;0.0;4.0
4906;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2004/'05 naar 2005/'06;14939.0;1075.0;195.0;54.0;542.0;7.0;1.0;0.0;4.0
4907;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2005/'06 naar 2006/'07;15102.0;1090.0;172.0;56.0;591.0;7.0;1.0;0.0;4.0
4908;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2006/'07 naar 2007/'08;14947.0;1119.0;203.0;85.0;567.0;7.0;1.0;1.0;4.0
4909;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2007/'08 naar 2008/'09;14949.0;1074.0;198.0;73.0;523.0;7.0;1.0;0.0;3.0
4910;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2008/'09 naar 2009/'10;15010.0;1138.0;199.0;76.0;551.0;8.0;1.0;1.0;4.0
4911;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2009/'10 naar 2010/'11;14983.0;1243.0;190.0;84.0;614.0;8.0;1.0;1.0;4.0
4912;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2010/'11 naar 2011/'12;15645.0;;202.0;107.0;675.0;;1.0;1.0;4.0
4913;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2011/'12 naar 2012/'13;15018.0;;186.0;118.0;598.0;;1.0;1.0;4.0
4914;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2012/'13 naar 2013/'14;15451.0;;149.0;93.0;667.0;;1.0;1.0;4.0
4915;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2013/'14 naar 2014/'15;16449.0;;180.0;73.0;590.0;;1.0;0.0;4.0
4916;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2014/'15 naar 2015/'16;18078.0;;213.0;79.0;615.0;;1.0;0.0;3.0
4917;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2015/'16 naar 2016/'17;19053.0;;291.0;74.0;682.0;;2.0;0.0;4.0
4918;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2016/'17 naar 2017/'18;19505.0;;273.0;84.0;699.0;;1.0;0.0;4.0
4919;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2017/'18 naar 2018/'19;19721.0;;282.0;102.0;802.0;;1.0;1.0;4.0
4920;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100.000 inwoners;2003/'04 naar 2004/'05;35812.0;2472.0;395.0;163.0;1339.0;7.0;1.0;0.0;4.0
4921;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100.000 inwoners;2004/'05 naar 2005/'06;35836.0;2310.0;456.0;148.0;1251.0;6.0;1.0;0.0;3.0
4922;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100.000 inwoners;2005/'06 naar 2006/'07;36664.0;2478.0;536.0;166.0;1350.0;7.0;1.0;0.0;4.0
4923;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100.000 inwoners;2006/'07 naar 2007/'08;36379.0;2443.0;592.0;165.0;1291.0;7.0;2.0;0.0;4.0
4924;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100.000 inwoners;2007/'08 naar 2008/'09;35912.0;2285.0;544.0;133.0;1190.0;6.0;2.0;0.0;3.0
4925;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100.000 inwoners;2008/'09 naar 2009/'10;35474.0;2521.0;548.0;198.0;1298.0;7.0;2.0;1.0;4.0
4926;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100.000 inwoners;2009/'10 naar 2010/'11;35372.0;2708.0;548.0;217.0;1391.0;8.0;2.0;1.0;4.0
4927;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100.000 inwoners;2010/'11 naar 2011/'12;34438.0;;456.0;217.0;1427.0;;1.0;1.0;4.0
4928;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100.000 inwoners;2011/'12 naar 2012/'13;35369.0;;454.0;233.0;1537.0;;1.0;1.0;4.0
4929;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100.000 inwoners;2012/'13 naar 2013/'14;35493.0;;448.0;220.0;1390.0;;1.0;1.0;4.0
4930;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Westerse migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100.000 inwoners;2013/'14 naar 2014/'15;35084.0;;448.0;192.0;1364.0;;1.0;1.0;4.0
