ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10
5806;Zelfstandige;4723 Viswinkels;2013;1.1;28.4;24.7;28.4;23.9;28.9;27.7;1.0;102.0;13.3
5807;Zelfstandige;4723 Viswinkels;2014;1.1;32.8;28.9;32.5;28.6;32.4;30.6;1.0;97.4;14.4
5808;Zelfstandige;4723 Viswinkels;2015;1.1;33.0;28.3;32.6;27.7;31.7;30.0;1.1;109.4;16.8
5809;Zelfstandige;4723 Viswinkels;2016;1.2;39.6;31.7;39.0;30.8;36.7;32.6;1.1;117.9;20.3
5810;Zelfstandige;4724 Winkels in brood, banket, zoetwaren;2007;1.5;26.1;20.9;26.2;20.4;26.1;24.0;1.2;156.2;14.6
5811;Zelfstandige;4724 Winkels in brood, banket, zoetwaren;2008;1.5;26.0;21.7;26.2;21.4;25.3;24.1;1.4;144.3;14.2
5812;Zelfstandige;4724 Winkels in brood, banket, zoetwaren;2009;1.2;24.3;20.1;24.1;19.8;24.6;24.0;1.2;109.1;11.1
5813;Zelfstandige;4724 Winkels in brood, banket, zoetwaren;2010;1.5;24.1;19.5;24.5;18.8;23.7;22.7;1.3;84.3;10.1
5814;Zelfstandige;4724 Winkels in brood, banket, zoetwaren;2011;1.6;23.3;18.8;22.9;18.2;26.4;24.5;1.4;80.6;9.6
5815;Zelfstandige;4724 Winkels in brood, banket, zoetwaren;2012;1.5;21.3;17.6;20.5;16.5;24.3;23.0;1.4;62.3;9.3
5816;Zelfstandige;4724 Winkels in brood, banket, zoetwaren;2013;1.5;20.7;17.0;19.9;16.3;24.1;22.8;1.4;39.9;10.4
5817;Zelfstandige;4724 Winkels in brood, banket, zoetwaren;2014;1.4;22.7;18.7;22.7;18.2;27.5;24.9;1.3;46.9;10.3
5818;Zelfstandige;4724 Winkels in brood, banket, zoetwaren;2015;1.4;25.9;21.2;25.2;20.7;29.4;26.3;1.3;50.6;11.0
5819;Zelfstandige;4724 Winkels in brood, banket, zoetwaren;2016;1.5;30.4;23.2;29.3;22.3;31.2;28.9;1.3;55.3;14.3
5820;Zelfstandige;4725 Slijterijen;2007;1.2;30.5;26.3;29.9;25.4;27.8;26.0;1.0;241.2;48.8
5821;Zelfstandige;4725 Slijterijen;2008;1.2;31.2;27.8;31.2;27.5;28.4;27.2;1.1;243.1;44.8
5822;Zelfstandige;4725 Slijterijen;2009;1.2;31.1;28.0;30.9;26.7;27.8;27.1;1.2;219.6;44.8
5823;Zelfstandige;4725 Slijterijen;2010;1.2;30.6;26.4;30.0;26.0;27.7;26.6;1.2;220.9;48.5
5824;Zelfstandige;4725 Slijterijen;2011;1.3;32.0;27.7;31.8;26.8;32.5;30.0;1.2;216.7;47.1
5825;Zelfstandige;4725 Slijterijen;2012;1.2;30.8;26.2;30.2;25.0;32.1;29.7;1.2;194.1;45.6
5826;Zelfstandige;4725 Slijterijen;2013;1.2;30.2;25.8;29.5;24.7;30.9;29.1;1.2;155.0;39.1
5827;Zelfstandige;4725 Slijterijen;2014;1.2;32.3;27.8;31.1;26.6;32.8;30.7;1.2;135.3;41.3
5828;Zelfstandige;4725 Slijterijen;2015;1.3;34.2;29.3;33.0;28.8;34.1;32.5;1.2;152.3;42.8
5829;Zelfstandige;4725 Slijterijen;2016;1.3;38.9;30.0;37.8;29.3;37.6;33.5;1.2;161.2;46.3
5830;Zelfstandige;4726 Winkels in tabaksproducten;2007;1.6;28.1;25.5;28.2;25.1;27.6;26.6;1.3;217.2;42.4
5831;Zelfstandige;4726 Winkels in tabaksproducten;2008;1.6;28.3;25.1;28.6;24.9;27.1;26.5;1.6;219.6;41.0
5832;Zelfstandige;4726 Winkels in tabaksproducten;2009;1.7;30.6;27.1;30.3;26.9;28.6;27.3;1.6;192.0;45.1
5833;Zelfstandige;4726 Winkels in tabaksproducten;2010;1.7;30.4;25.8;29.8;25.4;28.3;27.0;1.5;176.1;44.1
5834;Zelfstandige;4726 Winkels in tabaksproducten;2011;1.7;29.2;26.0;29.4;25.3;30.7;29.6;1.6;172.6;41.8
5835;Zelfstandige;4726 Winkels in tabaksproducten;2012;1.7;29.7;26.1;29.7;25.4;31.0;29.8;1.6;155.0;43.4
5836;Zelfstandige;4726 Winkels in tabaksproducten;2013;1.6;30.0;26.3;29.3;26.0;30.8;29.9;1.6;133.9;44.2
5837;Zelfstandige;4726 Winkels in tabaksproducten;2014;1.6;31.1;26.5;30.2;26.1;31.9;30.8;1.5;136.3;45.1
5838;Zelfstandige;4726 Winkels in tabaksproducten;2015;1.6;31.4;26.9;30.7;26.3;32.0;31.6;1.5;138.3;48.6
5839;Zelfstandige;4726 Winkels in tabaksproducten;2016;1.6;39.1;29.2;38.2;28.2;36.0;32.7;1.5;138.2;50.2
5840;Zelfstandige;4729 Winkels in overige voedingsmiddelen;2007;2.2;30.7;22.3;31.1;22.0;27.5;23.4;1.8;176.4;23.0
5841;Zelfstandige;4729 Winkels in overige voedingsmiddelen;2008;2.2;32.5;23.6;32.2;23.2;27.9;24.6;2.1;158.6;23.1
5842;Zelfstandige;4729 Winkels in overige voedingsmiddelen;2009;2.3;33.4;24.1;33.1;23.9;28.4;24.9;2.2;138.9;21.9
5843;Zelfstandige;4729 Winkels in overige voedingsmiddelen;2010;2.4;33.9;23.5;33.3;23.1;28.9;24.5;2.2;135.7;26.6
5844;Zelfstandige;4729 Winkels in overige voedingsmiddelen;2011;2.6;35.0;23.4;34.5;22.7;33.0;27.6;2.4;126.6;24.3
5845;Zelfstandige;4729 Winkels in overige voedingsmiddelen;2012;2.7;31.2;22.3;30.6;21.9;30.9;26.2;2.5;104.9;21.5
5846;Zelfstandige;4729 Winkels in overige voedingsmiddelen;2013;2.7;31.9;22.4;31.2;22.0;30.5;26.3;2.6;77.1;20.0
5847;Zelfstandige;4729 Winkels in overige voedingsmiddelen;2014;2.9;32.6;22.6;31.7;21.7;33.4;27.7;2.6;74.7;21.7
5848;Zelfstandige;4729 Winkels in overige voedingsmiddelen;2015;2.9;37.6;23.9;36.7;23.4;34.2;28.5;2.7;79.2;20.6
5849;Zelfstandige;4729 Winkels in overige voedingsmiddelen;2016;3.1;44.8;27.5;43.5;27.0;37.9;31.0;2.9;90.4;25.4
5850;Zelfstandige;473 Tankstations;2007;1.2;44.1;37.0;43.0;38.0;37.2;30.9;0.9;371.2;77.7
5851;Zelfstandige;473 Tankstations;2008;1.2;45.2;39.6;44.8;39.7;34.7;30.8;1.1;392.2;73.8
5852;Zelfstandige;473 Tankstations;2009;1.1;47.1;41.0;45.9;40.5;35.1;31.0;1.0;369.8;75.0
5853;Zelfstandige;473 Tankstations;2010;1.1;47.4;40.5;46.4;40.6;36.1;30.3;1.0;377.7;90.6
5854;Zelfstandige;473 Tankstations;2011;1.1;47.3;41.3;45.5;40.8;36.5;34.9;1.0;371.9;90.6
5855;Zelfstandige;473 Tankstations;2012;1.1;46.1;40.1;44.2;39.4;41.4;34.9;0.9;336.3;94.7
5856;Zelfstandige;473 Tankstations;2013;1.0;44.6;39.2;42.6;38.5;38.3;33.6;0.9;325.5;102.8
5857;Zelfstandige;473 Tankstations;2014;0.9;46.7;40.2;45.2;37.9;45.0;34.7;0.9;299.2;98.2
5858;Zelfstandige;473 Tankstations;2015;0.9;50.1;44.0;49.5;41.9;40.3;36.0;0.8;327.9;104.9
5859;Zelfstandige;473 Tankstations;2016;0.8;55.6;43.8;54.0;41.9;43.3;36.9;0.8;344.0;117.0
5860;Zelfstandige;4730 Tankstations;2007;1.2;44.1;37.0;43.0;38.0;37.2;30.9;0.9;371.2;77.7
5861;Zelfstandige;4730 Tankstations;2008;1.2;45.2;39.6;44.8;39.7;34.7;30.8;1.1;392.2;73.8
5862;Zelfstandige;4730 Tankstations;2009;1.1;47.1;41.0;45.9;40.5;35.1;31.0;1.0;369.8;75.0
5863;Zelfstandige;4730 Tankstations;2010;1.1;47.4;40.5;46.4;40.6;36.1;30.3;1.0;377.7;90.6
5864;Zelfstandige;4730 Tankstations;2011;1.1;47.3;41.3;45.5;40.8;36.5;34.9;1.0;371.9;90.6
5865;Zelfstandige;4730 Tankstations;2012;1.1;46.1;40.1;44.2;39.4;41.4;34.9;0.9;336.3;94.7
5866;Zelfstandige;4730 Tankstations;2013;1.0;44.6;39.2;42.6;38.5;38.3;33.6;0.9;325.5;102.8
5867;Zelfstandige;4730 Tankstations;2014;0.9;46.7;40.2;45.2;37.9;45.0;34.7;0.9;299.2;98.2
5868;Zelfstandige;4730 Tankstations;2015;0.9;50.1;44.0;49.5;41.9;40.3;36.0;0.8;327.9;104.9
5869;Zelfstandige;4730 Tankstations;2016;0.8;55.6;43.8;54.0;41.9;43.3;36.9;0.8;344.0;117.0
5870;Zelfstandige;474 Winkels in consumentenelektronica;2007;2.5;29.3;24.7;28.6;23.7;25.2;22.7;1.8;205.3;33.0
5871;Zelfstandige;474 Winkels in consumentenelektronica;2008;2.4;30.2;25.7;29.5;24.8;24.4;23.5;2.2;208.1;31.1
5872;Zelfstandige;474 Winkels in consumentenelektronica;2009;2.4;26.6;22.2;26.2;22.0;22.2;21.4;2.2;168.6;25.9
5873;Zelfstandige;474 Winkels in consumentenelektronica;2010;2.4;28.9;22.5;28.0;21.6;23.4;21.7;2.1;164.1;26.7
5874;Zelfstandige;474 Winkels in consumentenelektronica;2011;2.4;28.8;23.8;27.8;22.4;26.7;25.0;2.2;154.8;24.8
5875;Zelfstandige;474 Winkels in consumentenelektronica;2012;2.3;27.2;21.8;25.8;21.2;25.2;24.1;2.1;129.5;24.8
5876;Zelfstandige;474 Winkels in consumentenelektronica;2013;2.3;26.8;20.6;25.5;20.0;25.4;23.6;2.0;88.8;21.3
5877;Zelfstandige;474 Winkels in consumentenelektronica;2014;2.2;29.3;23.3;28.1;22.5;27.6;25.1;2.0;82.4;21.6
5878;Zelfstandige;474 Winkels in consumentenelektronica;2015;2.2;29.8;24.1;28.6;23.2;27.5;25.4;2.0;86.7;20.4
5879;Zelfstandige;474 Winkels in consumentenelektronica;2016;2.2;31.9;24.7;30.6;24.0;28.6;26.4;2.0;83.2;21.6
5880;Zelfstandige;4741 Winkels in computers en software;2007;0.7;23.0;19.1;21.7;18.0;21.7;20.2;0.5;121.4;14.5
5881;Zelfstandige;4741 Winkels in computers en software;2008;0.7;25.9;20.8;24.6;20.2;22.1;20.9;0.6;116.8;14.0
5882;Zelfstandige;4741 Winkels in computers en software;2009;0.7;25.2;20.6;24.4;19.3;21.6;20.8;0.6;89.3;11.5
5883;Zelfstandige;4741 Winkels in computers en software;2010;0.7;29.5;21.9;28.6;21.2;23.6;22.5;0.6;99.1;13.4
5884;Zelfstandige;4741 Winkels in computers en software;2011;0.7;27.0;21.5;26.7;19.7;25.4;24.3;0.6;95.6;13.4
5885;Zelfstandige;4741 Winkels in computers en software;2012;0.6;24.5;19.8;23.3;19.3;24.2;23.9;0.6;76.8;11.9
5886;Zelfstandige;4741 Winkels in computers en software;2013;0.6;26.0;19.3;24.6;18.7;25.2;24.1;0.6;53.0;9.4
5887;Zelfstandige;4741 Winkels in computers en software;2014;0.6;28.5;22.4;27.2;21.6;28.1;25.4;0.6;53.4;11.6
5888;Zelfstandige;4741 Winkels in computers en software;2015;0.6;26.2;20.1;25.2;19.9;25.5;23.4;0.6;54.0;11.6
5889;Zelfstandige;4741 Winkels in computers en software;2016;0.6;26.9;21.3;26.0;19.9;26.3;24.6;0.6;58.3;12.3
5890;Zelfstandige;4742 Winkels in communicatieapparatuur;2007;0.4;25.8;23.3;24.7;21.6;21.9;19.5;0.3;83.7;17.4
5891;Zelfstandige;4742 Winkels in communicatieapparatuur;2008;0.4;25.9;22.0;24.9;21.3;21.3;19.8;0.4;62.4;15.3
5892;Zelfstandige;4742 Winkels in communicatieapparatuur;2009;0.5;24.0;19.9;23.2;18.8;19.6;17.9;0.5;34.0;12.5
5893;Zelfstandige;4742 Winkels in communicatieapparatuur;2010;0.4;25.3;18.0;24.4;17.6;20.3;16.9;0.3;25.8;11.6
5894;Zelfstandige;4742 Winkels in communicatieapparatuur;2011;0.4;23.6;19.5;22.8;19.1;21.1;18.6;0.4;21.0;10.7
5895;Zelfstandige;4742 Winkels in communicatieapparatuur;2012;0.5;26.3;20.3;25.1;20.1;21.5;19.4;0.4;15.6;9.1
5896;Zelfstandige;4742 Winkels in communicatieapparatuur;2013;0.5;24.1;19.2;23.2;18.6;20.9;18.4;0.4;11.5;12.0
5897;Zelfstandige;4742 Winkels in communicatieapparatuur;2014;0.5;26.0;18.9;25.5;18.5;22.7;18.9;0.4;9.0;9.1
5898;Zelfstandige;4742 Winkels in communicatieapparatuur;2015;0.6;26.6;20.6;25.7;20.1;24.5;20.8;0.5;14.1;11.5
5899;Zelfstandige;4742 Winkels in communicatieapparatuur;2016;0.6;31.1;19.9;29.8;19.4;27.0;21.9;0.6;14.3;13.8
5900;Zelfstandige;4743 Winkels in wit- en bruingoed;2007;1.4;33.4;28.2;33.3;27.4;27.9;24.7;1.1;300.4;53.9
5901;Zelfstandige;4743 Winkels in wit- en bruingoed;2008;1.3;33.7;28.7;33.5;28.6;26.5;25.0;1.2;309.4;54.0
5902;Zelfstandige;4743 Winkels in wit- en bruingoed;2009;1.3;28.4;24.1;28.2;24.4;23.6;23.2;1.2;294.5;50.6
5903;Zelfstandige;4743 Winkels in wit- en bruingoed;2010;1.3;29.6;24.3;28.8;23.4;24.4;23.2;1.2;279.5;53.0
5904;Zelfstandige;4743 Winkels in wit- en bruingoed;2011;1.3;31.4;27.5;30.1;25.3;29.2;27.2;1.2;275.6;48.8
5905;Zelfstandige;4743 Winkels in wit- en bruingoed;2012;1.2;29.0;23.6;27.4;22.5;27.3;26.2;1.1;258.0;55.5
5906;Zelfstandige;4743 Winkels in wit- en bruingoed;2013;1.1;28.5;22.3;27.2;21.5;27.7;25.3;1.0;223.2;52.8
5907;Zelfstandige;4743 Winkels in wit- en bruingoed;2014;1.1;31.3;26.9;29.9;25.4;29.6;27.1;1.0;219.0;51.4
5908;Zelfstandige;4743 Winkels in wit- en bruingoed;2015;1.0;33.9;29.6;32.4;27.8;30.5;28.4;0.9;227.8;56.5
5909;Zelfstandige;4743 Winkels in wit- en bruingoed;2016;1.0;35.7;31.2;34.2;30.0;31.2;29.9;0.9;249.3;63.8
5910;Zelfstandige;475 Winkels in overige huishoudwaren;2007;13.1;33.4;27.8;33.1;27.1;29.4;25.8;10.3;303.6;55.2
5911;Zelfstandige;475 Winkels in overige huishoudwaren;2008;12.9;33.2;27.5;33.0;27.1;28.2;25.7;11.7;301.1;51.3
5912;Zelfstandige;475 Winkels in overige huishoudwaren;2009;12.3;29.7;24.9;29.5;24.6;25.6;24.2;11.5;275.2;47.9
5913;Zelfstandige;475 Winkels in overige huishoudwaren;2010;12.8;30.3;25.0;29.8;24.4;26.2;24.3;11.4;257.2;48.8
5914;Zelfstandige;475 Winkels in overige huishoudwaren;2011;12.9;29.6;24.6;28.9;24.1;29.9;27.6;11.7;249.6;46.1
5915;Zelfstandige;475 Winkels in overige huishoudwaren;2012;12.3;27.7;22.7;26.7;22.1;28.3;26.7;11.2;224.9;46.7
5916;Zelfstandige;475 Winkels in overige huishoudwaren;2013;11.8;27.3;22.0;26.2;21.5;28.1;26.3;10.8;192.0;43.1
5917;Zelfstandige;475 Winkels in overige huishoudwaren;2014;11.4;30.0;24.9;28.8;24.0;32.0;28.5;10.5;185.2;42.1
5918;Zelfstandige;475 Winkels in overige huishoudwaren;2015;11.3;32.8;27.8;31.6;26.5;32.4;30.1;10.4;194.1;41.2
5919;Zelfstandige;475 Winkels in overige huishoudwaren;2016;11.3;34.9;30.0;33.4;28.6;34.1;31.6;10.5;203.6;45.7
5920;Zelfstandige;4751 Winkels in stoffen en textiel;2007;0.7;15.7;10.9;14.8;9.7;24.6;20.7;0.5;249.8;29.7
5921;Zelfstandige;4751 Winkels in stoffen en textiel;2008;0.6;17.8;11.5;16.9;10.6;25.2;21.9;0.6;258.4;32.6
5922;Zelfstandige;4751 Winkels in stoffen en textiel;2009;0.6;16.5;11.2;14.9;10.6;24.2;22.5;0.6;237.4;33.7
5923;Zelfstandige;4751 Winkels in stoffen en textiel;2010;0.6;19.1;12.7;17.2;11.4;25.2;22.5;0.5;234.8;38.9
5924;Zelfstandige;4751 Winkels in stoffen en textiel;2011;0.6;19.4;13.4;17.4;11.5;29.3;26.9;0.6;230.0;35.3
5925;Zelfstandige;4751 Winkels in stoffen en textiel;2012;0.6;16.7;11.2;15.0;8.6;27.0;24.4;0.5;201.6;35.6
5926;Zelfstandige;4751 Winkels in stoffen en textiel;2013;0.5;15.6;11.0;13.3;8.4;27.4;24.8;0.5;181.9;36.4
5927;Zelfstandige;4751 Winkels in stoffen en textiel;2014;0.5;17.7;11.5;15.6;8.9;29.4;26.2;0.5;184.8;34.9
5928;Zelfstandige;4751 Winkels in stoffen en textiel;2015;0.5;16.7;10.3;14.6;8.2;28.8;26.3;0.5;169.4;33.8
5929;Zelfstandige;4751 Winkels in stoffen en textiel;2016;0.5;19.5;11.8;17.2;9.6;30.5;27.4;0.5;178.6;33.5
5930;Zelfstandige;4752 Winkels in doe-het-zelfartikelen;2007;4.6;38.2;33.9;38.2;33.5;31.1;27.2;3.6;313.4;68.1
5931;Zelfstandige;4752 Winkels in doe-het-zelfartikelen;2008;4.5;38.5;33.7;38.6;33.5;30.1;26.9;4.1;315.9;65.5
5932;Zelfstandige;4752 Winkels in doe-het-zelfartikelen;2009;4.4;33.8;30.0;33.9;30.0;26.6;25.5;4.1;280.6;59.9
5933;Zelfstandige;4752 Winkels in doe-het-zelfartikelen;2010;4.6;35.0;30.2;34.6;30.0;27.4;25.4;4.1;275.0;60.1
5934;Zelfstandige;4752 Winkels in doe-het-zelfartikelen;2011;4.6;34.5;30.2;34.1;30.0;31.3;28.9;4.2;264.0;55.7
5935;Zelfstandige;4752 Winkels in doe-het-zelfartikelen;2012;4.5;31.7;27.9;31.1;27.6;29.6;27.8;4.0;234.7;55.6
5936;Zelfstandige;4752 Winkels in doe-het-zelfartikelen;2013;4.2;32.0;27.9;31.3;27.0;29.2;27.8;3.8;209.6;56.7
5937;Zelfstandige;4752 Winkels in doe-het-zelfartikelen;2014;4.1;35.1;30.9;34.2;30.1;34.2;29.8;3.7;195.8;53.5
5938;Zelfstandige;4752 Winkels in doe-het-zelfartikelen;2015;4.1;38.2;34.0;37.3;33.0;34.3;31.6;3.7;206.3;52.1
5939;Zelfstandige;4752 Winkels in doe-het-zelfartikelen;2016;4.1;41.0;35.5;39.6;35.0;36.3;33.3;3.8;212.9;56.1
5940;Zelfstandige;4753 Winkels in tapijt en gordijnen;2007;1.4;32.6;28.1;31.7;27.2;28.7;26.4;1.1;287.4;39.1
5941;Zelfstandige;4753 Winkels in tapijt en gordijnen;2008;1.4;33.1;27.4;32.8;27.5;28.6;26.4;1.3;303.9;36.5
5942;Zelfstandige;4753 Winkels in tapijt en gordijnen;2009;1.3;27.2;23.3;26.9;23.3;23.7;23.4;1.2;275.8;29.9
5943;Zelfstandige;4753 Winkels in tapijt en gordijnen;2010;1.3;28.3;24.0;27.9;23.6;24.2;23.7;1.2;245.7;26.9
5944;Zelfstandige;4753 Winkels in tapijt en gordijnen;2011;1.3;26.8;22.7;26.3;22.5;27.7;26.0;1.2;230.3;26.1
5945;Zelfstandige;4753 Winkels in tapijt en gordijnen;2012;1.2;26.3;21.7;25.5;21.2;26.7;25.8;1.1;200.8;21.8
5946;Zelfstandige;4753 Winkels in tapijt en gordijnen;2013;1.1;26.3;21.7;25.6;21.0;27.4;25.5;1.1;175.1;18.7
5947;Zelfstandige;4753 Winkels in tapijt en gordijnen;2014;1.1;29.0;24.4;27.9;22.6;30.0;27.6;1.0;163.6;17.5
5948;Zelfstandige;4753 Winkels in tapijt en gordijnen;2015;1.1;33.5;28.7;32.4;26.7;32.9;30.1;1.0;175.0;23.3
5949;Zelfstandige;4753 Winkels in tapijt en gordijnen;2016;1.1;33.5;30.0;32.0;28.8;33.7;31.8;1.0;196.1;27.0
5950;Zelfstandige;4754 Winkels elektr. huishoudapparatuur;2007;0.7;27.6;23.4;28.6;22.9;26.0;24.0;0.5;269.8;46.6
5951;Zelfstandige;4754 Winkels elektr. huishoudapparatuur;2008;0.7;28.4;24.0;28.0;23.0;24.6;23.6;0.6;260.9;42.3
5952;Zelfstandige;4754 Winkels elektr. huishoudapparatuur;2009;0.7;29.1;22.9;28.5;21.8;25.6;24.1;0.6;251.2;43.1
5953;Zelfstandige;4754 Winkels elektr. huishoudapparatuur;2010;0.8;29.8;24.9;30.3;24.4;26.5;24.8;0.7;217.4;43.1
5954;Zelfstandige;4754 Winkels elektr. huishoudapparatuur;2011;0.8;29.9;26.3;29.6;24.8;29.8;27.8;0.7;216.5;41.7
5955;Zelfstandige;4754 Winkels elektr. huishoudapparatuur;2012;0.7;29.4;24.8;28.5;24.4;29.8;26.9;0.7;202.8;40.4
5956;Zelfstandige;4754 Winkels elektr. huishoudapparatuur;2013;0.7;28.1;23.1;27.1;22.8;27.5;26.1;0.7;174.5;35.4
5957;Zelfstandige;4754 Winkels elektr. huishoudapparatuur;2014;0.6;30.0;25.3;28.9;23.5;31.1;28.8;0.6;169.2;37.2
5958;Zelfstandige;4754 Winkels elektr. huishoudapparatuur;2015;0.6;31.4;26.2;30.6;24.7;30.7;28.2;0.6;191.8;45.2
5959;Zelfstandige;4754 Winkels elektr. huishoudapparatuur;2016;0.6;31.8;27.5;30.7;27.1;31.2;29.8;0.6;202.4;44.2
5960;Zelfstandige;4759 Winkels overige huishoudartikelen;2007;5.8;32.6;25.8;32.1;25.2;29.3;25.3;4.5;309.1;58.5
5961;Zelfstandige;4759 Winkels overige huishoudartikelen;2008;5.8;31.4;25.4;31.1;24.7;27.4;25.2;5.2;299.4;51.1
5962;Zelfstandige;4759 Winkels overige huishoudartikelen;2009;5.4;28.5;23.1;28.3;22.5;25.4;23.8;5.0;281.3;48.7
5963;Zelfstandige;4759 Winkels overige huishoudartikelen;2010;5.6;28.3;22.5;27.4;22.0;25.7;23.7;4.9;255.8;50.3
5964;Zelfstandige;4759 Winkels overige huishoudartikelen;2011;5.6;27.3;22.3;26.4;21.3;29.3;26.8;5.1;252.0;46.9
5965;Zelfstandige;4759 Winkels overige huishoudartikelen;2012;5.4;25.6;20.2;24.4;19.6;27.6;26.0;4.9;231.6;48.0
5966;Zelfstandige;4759 Winkels overige huishoudartikelen;2013;5.2;24.7;19.5;23.3;18.8;27.5;25.2;4.7;184.5;43.6
5967;Zelfstandige;4759 Winkels overige huishoudartikelen;2014;5.1;27.3;21.9;25.9;21.2;31.1;27.6;4.6;183.9;42.0
5968;Zelfstandige;4759 Winkels overige huishoudartikelen;2015;5.1;30.2;24.8;28.8;23.9;31.5;29.7;4.7;191.3;39.9
5969;Zelfstandige;4759 Winkels overige huishoudartikelen;2016;5.0;32.2;27.0;30.6;25.9;33.1;30.9;4.6;199.1;44.7
5970;Zelfstandige;476 Winkels in recreatieartikelen;2007;7.7;31.0;26.2;30.9;25.8;27.8;25.3;6.0;276.1;63.5
5971;Zelfstandige;476 Winkels in recreatieartikelen;2008;7.6;31.4;27.0;31.4;26.6;27.7;26.0;7.1;285.3;61.4
5972;Zelfstandige;476 Winkels in recreatieartikelen;2009;7.6;30.9;26.7;30.7;26.7;27.2;25.7;7.3;266.1;62.2
5973;Zelfstandige;476 Winkels in recreatieartikelen;2010;7.9;30.5;25.7;30.4;25.3;27.0;25.2;7.2;245.4;65.1
5974;Zelfstandige;476 Winkels in recreatieartikelen;2011;7.9;28.9;25.1;28.8;24.6;29.5;28.2;7.4;244.1;63.7
5975;Zelfstandige;476 Winkels in recreatieartikelen;2012;7.7;28.3;24.2;27.9;23.6;29.1;27.6;7.2;219.9;62.1
5976;Zelfstandige;476 Winkels in recreatieartikelen;2013;7.4;27.2;23.0;26.6;22.4;28.8;26.9;7.0;185.8;60.6
5977;Zelfstandige;476 Winkels in recreatieartikelen;2014;7.2;30.7;25.8;30.1;25.0;31.3;29.1;6.8;188.9;59.8
5978;Zelfstandige;476 Winkels in recreatieartikelen;2015;7.1;31.2;26.8;30.6;25.9;31.3;29.8;6.7;190.4;62.1
5979;Zelfstandige;476 Winkels in recreatieartikelen;2016;7.1;34.1;28.8;33.1;28.0;33.1;31.1;6.7;200.7;65.1
5980;Zelfstandige;4761 Boekenwinkels;2007;0.9;30.7;23.9;30.6;23.3;29.3;25.1;0.7;223.4;41.2
5981;Zelfstandige;4761 Boekenwinkels;2008;0.9;30.2;23.7;29.2;23.1;28.2;25.7;0.8;229.9;43.6
5982;Zelfstandige;4761 Boekenwinkels;2009;0.8;27.6;23.0;27.3;22.7;27.1;24.9;0.8;209.7;42.9
5983;Zelfstandige;4761 Boekenwinkels;2010;0.6;28.6;23.2;28.2;22.1;28.3;25.8;0.5;212.5;54.5
5984;Zelfstandige;4761 Boekenwinkels;2011;0.6;27.8;22.1;28.5;21.0;31.3;28.1;0.6;200.0;47.8
5985;Zelfstandige;4761 Boekenwinkels;2012;0.6;25.3;20.7;24.2;20.0;29.8;27.3;0.5;179.3;47.4
5986;Zelfstandige;4761 Boekenwinkels;2013;0.6;24.4;19.8;22.6;19.6;28.0;26.2;0.5;163.1;41.7
5987;Zelfstandige;4761 Boekenwinkels;2014;0.5;27.9;23.0;27.4;22.4;33.2;29.7;0.5;185.3;55.3
5988;Zelfstandige;4761 Boekenwinkels;2015;0.5;28.1;23.8;26.7;22.3;33.9;30.0;0.5;178.1;56.4
5989;Zelfstandige;4761 Boekenwinkels;2016;0.5;36.4;23.9;34.8;23.8;36.5;30.9;0.5;195.2;56.2
5990;Zelfstandige;4762 Winkels in lectuur en schrijfwaren;2007;1.2;35.0;29.0;34.6;29.4;31.9;28.1;0.9;268.4;57.9
5991;Zelfstandige;4762 Winkels in lectuur en schrijfwaren;2008;1.1;33.0;29.5;33.0;29.6;29.6;27.5;1.0;261.0;54.0
5992;Zelfstandige;4762 Winkels in lectuur en schrijfwaren;2009;1.2;32.6;27.9;32.4;28.9;29.1;27.5;1.1;249.6;50.5
5993;Zelfstandige;4762 Winkels in lectuur en schrijfwaren;2010;1.4;31.0;26.0;30.6;25.6;27.8;25.8;1.3;210.3;47.2
5994;Zelfstandige;4762 Winkels in lectuur en schrijfwaren;2011;1.4;28.4;26.3;28.1;25.9;29.4;28.8;1.3;208.7;46.9
5995;Zelfstandige;4762 Winkels in lectuur en schrijfwaren;2012;1.3;25.9;22.2;25.3;21.9;28.1;26.7;1.2;196.7;49.0
5996;Zelfstandige;4762 Winkels in lectuur en schrijfwaren;2013;1.3;24.5;21.0;23.8;20.6;27.2;26.6;1.2;159.2;43.2
5997;Zelfstandige;4762 Winkels in lectuur en schrijfwaren;2014;1.2;28.0;25.1;27.3;24.2;30.8;29.9;1.2;146.5;44.5
5998;Zelfstandige;4762 Winkels in lectuur en schrijfwaren;2015;1.2;31.0;28.1;30.3;27.5;31.9;31.7;1.1;144.8;46.3
5999;Zelfstandige;4762 Winkels in lectuur en schrijfwaren;2016;1.1;33.8;29.6;32.5;29.7;34.6;32.6;1.1;165.3;52.7
6000;Zelfstandige;4763 Winkels in audio- en video-opnamen;2007;0.4;19.0;12.6;19.3;12.6;18.3;16.8;0.3;171.2;23.5
6001;Zelfstandige;4763 Winkels in audio- en video-opnamen;2008;0.4;21.2;16.5;21.1;15.9;20.4;19.5;0.3;172.1;16.3
