ID;KenmerkenVanHetHuishouden;RegioS;Perioden;AantalHuishoudens_1;AandeelHuishoudensPerRegio_2;PersonenPerHuishouden_3;TotaalVermogen_4;GemiddeldVermogen_5;MediaanVermogen_6
5498;Besteedbaar inkomen: 2e 25%-groep;Veere;2013;2.2;23.8;1.8;0.4;199.1;125.5
5499;Besteedbaar inkomen: 2e 25%-groep;Veere;2014;2.2;23.8;1.8;0.4;202.4;128.2
5500;Besteedbaar inkomen: 2e 25%-groep;Veghel;2011;3.5;23.1;1.9;0.6;160.4;70.8
5501;Besteedbaar inkomen: 2e 25%-groep;Veghel;2012;3.5;23.2;1.8;0.5;153.8;63.6
5502;Besteedbaar inkomen: 2e 25%-groep;Veghel;2013;3.5;23.2;1.8;0.4;127.6;46.5
5503;Besteedbaar inkomen: 2e 25%-groep;Veghel;2014;3.5;23.4;1.8;0.5;134.8;44.9
5504;Besteedbaar inkomen: 2e 25%-groep;Veldhoven;2011;4.6;24.8;1.8;0.6;134.9;47.1
5505;Besteedbaar inkomen: 2e 25%-groep;Veldhoven;2012;4.6;24.6;1.8;0.6;135.0;43.1
5506;Besteedbaar inkomen: 2e 25%-groep;Veldhoven;2013;4.6;24.4;1.7;0.5;114.1;34.2
5507;Besteedbaar inkomen: 2e 25%-groep;Veldhoven;2014;4.7;24.9;1.8;0.6;116.5;35.5
5508;Besteedbaar inkomen: 2e 25%-groep;Velsen;2011;7.4;25.1;1.7;0.7;91.3;20.5
5509;Besteedbaar inkomen: 2e 25%-groep;Velsen;2012;7.5;25.2;1.7;0.7;95.4;19.7
5510;Besteedbaar inkomen: 2e 25%-groep;Velsen;2013;7.7;25.7;1.7;0.6;79.8;14.8
5511;Besteedbaar inkomen: 2e 25%-groep;Velsen;2014;7.7;25.7;1.7;0.6;83.2;14.7
5512;Besteedbaar inkomen: 2e 25%-groep;Venlo;2011;12.1;27.4;2.0;1.0;83.8;19.6
5513;Besteedbaar inkomen: 2e 25%-groep;Venlo;2012;12.4;27.6;1.9;1.1;84.8;17.0
5514;Besteedbaar inkomen: 2e 25%-groep;Venlo;2013;12.3;27.2;1.9;0.9;70.6;12.1
5515;Besteedbaar inkomen: 2e 25%-groep;Venlo;2014;12.5;27.6;1.9;0.9;74.8;12.3
5516;Besteedbaar inkomen: 2e 25%-groep;Venray;2011;4.3;24.2;1.9;0.5;118.7;33.4
5517;Besteedbaar inkomen: 2e 25%-groep;Venray;2012;4.3;24.2;1.9;0.5;119.4;30.5
5518;Besteedbaar inkomen: 2e 25%-groep;Venray;2013;4.4;24.4;1.9;0.4;101.9;24.9
5519;Besteedbaar inkomen: 2e 25%-groep;Venray;2014;4.4;24.7;1.9;0.5;105.6;24.0
5520;Besteedbaar inkomen: 2e 25%-groep;Vianen;2011;1.8;22.7;1.9;0.2;113.7;26.5
5521;Besteedbaar inkomen: 2e 25%-groep;Vianen;2012;1.8;22.6;1.8;0.2;112.5;23.7
5522;Besteedbaar inkomen: 2e 25%-groep;Vianen;2013;1.9;23.0;1.8;0.2;102.0;18.7
5523;Besteedbaar inkomen: 2e 25%-groep;Vianen;2014;1.9;23.4;1.8;0.2;127.5;22.3
5524;Besteedbaar inkomen: 2e 25%-groep;Vlaardingen;2011;9.7;28.7;1.8;0.5;52.5;10.6
5525;Besteedbaar inkomen: 2e 25%-groep;Vlaardingen;2012;9.7;29.0;1.8;0.5;52.3;9.7
5526;Besteedbaar inkomen: 2e 25%-groep;Vlaardingen;2013;9.7;29.1;1.8;0.4;44.8;6.0
5527;Besteedbaar inkomen: 2e 25%-groep;Vlaardingen;2014;9.4;28.1;1.8;0.5;49.9;6.8
5528;Besteedbaar inkomen: 2e 25%-groep;Vlagtwedde;2011;2.0;28.8;2.1;0.3;125.4;56.2
5529;Besteedbaar inkomen: 2e 25%-groep;Vlagtwedde;2012;2.0;28.6;2.0;0.3;129.4;53.2
5530;Besteedbaar inkomen: 2e 25%-groep;Vlagtwedde;2013;2.0;28.5;2.0;0.2;105.2;39.8
5531;Besteedbaar inkomen: 2e 25%-groep;Vlagtwedde;2014;2.0;28.4;2.0;0.2;108.3;47.8
5532;Besteedbaar inkomen: 2e 25%-groep;Vlieland;2011;0.1;24.4;1.7;0.0;117.1;13.8
5533;Besteedbaar inkomen: 2e 25%-groep;Vlieland;2012;0.1;24.3;1.6;0.0;102.3;17.0
5534;Besteedbaar inkomen: 2e 25%-groep;Vlieland;2013;0.1;23.5;1.7;0.0;122.8;17.7
5535;Besteedbaar inkomen: 2e 25%-groep;Vlieland;2014;0.1;21.6;1.6;0.0;106.8;17.5
5536;Besteedbaar inkomen: 2e 25%-groep;Vlissingen;2011;6.0;28.0;1.8;0.4;74.4;19.9
5537;Besteedbaar inkomen: 2e 25%-groep;Vlissingen;2012;5.9;27.6;1.8;0.4;69.6;15.7
5538;Besteedbaar inkomen: 2e 25%-groep;Vlissingen;2013;5.9;27.4;1.8;0.4;60.3;10.8
5539;Besteedbaar inkomen: 2e 25%-groep;Vlissingen;2014;6.0;27.6;1.8;0.4;62.7;10.4
5540;Besteedbaar inkomen: 2e 25%-groep;Vlist;2011;0.9;22.6;1.8;0.2;189.8;67.2
5541;Besteedbaar inkomen: 2e 25%-groep;Vlist;2012;0.9;23.0;1.8;0.2;191.9;68.3
5542;Besteedbaar inkomen: 2e 25%-groep;Vlist;2013;0.9;22.9;1.8;0.2;179.0;60.6
5543;Besteedbaar inkomen: 2e 25%-groep;Vlist;2014;0.9;22.6;1.8;0.2;187.5;56.3
5544;Besteedbaar inkomen: 2e 25%-groep;Voerendaal;2011;1.4;25.5;1.9;0.2;129.4;66.3
5545;Besteedbaar inkomen: 2e 25%-groep;Voerendaal;2012;1.4;24.9;1.8;0.2;130.1;61.6
5546;Besteedbaar inkomen: 2e 25%-groep;Voerendaal;2013;1.4;24.7;1.8;0.2;119.8;52.0
5547;Besteedbaar inkomen: 2e 25%-groep;Voerendaal;2014;1.4;25.3;1.8;0.2;122.2;53.4
5548;Besteedbaar inkomen: 2e 25%-groep;Voorschoten;2011;2.1;20.3;1.7;0.3;134.8;33.3
5549;Besteedbaar inkomen: 2e 25%-groep;Voorschoten;2012;2.2;20.9;1.6;0.3;149.0;36.5
5550;Besteedbaar inkomen: 2e 25%-groep;Voorschoten;2013;2.2;21.0;1.6;0.3;131.6;23.7
5551;Besteedbaar inkomen: 2e 25%-groep;Voorschoten;2014;2.2;20.8;1.7;0.3;136.5;23.4
5552;Besteedbaar inkomen: 2e 25%-groep;Voorst;2011;2.2;23.7;1.8;0.4;193.8;114.2
5553;Besteedbaar inkomen: 2e 25%-groep;Voorst;2012;2.2;22.9;1.8;0.4;201.8;119.4
5554;Besteedbaar inkomen: 2e 25%-groep;Voorst;2013;2.2;22.9;1.8;0.4;182.4;104.0
5555;Besteedbaar inkomen: 2e 25%-groep;Voorst;2014;2.3;23.7;1.8;0.4;173.8;90.6
5556;Besteedbaar inkomen: 2e 25%-groep;Vught;2011;2.4;22.7;1.7;0.4;161.2;37.5
5557;Besteedbaar inkomen: 2e 25%-groep;Vught;2012;2.4;22.3;1.7;0.4;160.1;35.3
5558;Besteedbaar inkomen: 2e 25%-groep;Vught;2013;2.4;22.2;1.7;0.3;129.5;30.1
5559;Besteedbaar inkomen: 2e 25%-groep;Vught;2014;2.4;22.7;1.7;0.4;151.4;31.0
5560;Besteedbaar inkomen: 2e 25%-groep;Waalre;2011;1.5;21.6;1.8;0.3;185.5;115.5
5561;Besteedbaar inkomen: 2e 25%-groep;Waalre;2012;1.5;22.0;1.7;0.3;192.0;117.9
5562;Besteedbaar inkomen: 2e 25%-groep;Waalre;2013;1.5;21.5;1.7;0.3;173.3;93.8
5563;Besteedbaar inkomen: 2e 25%-groep;Waalre;2014;1.6;21.6;1.7;0.3;176.8;97.7
5564;Besteedbaar inkomen: 2e 25%-groep;Waalwijk;2011;5.1;25.9;1.9;0.6;118.5;31.8
5565;Besteedbaar inkomen: 2e 25%-groep;Waalwijk;2012;5.1;25.5;1.8;0.6;113.4;30.8
5566;Besteedbaar inkomen: 2e 25%-groep;Waalwijk;2013;5.2;26.0;1.8;0.5;99.1;24.0
5567;Besteedbaar inkomen: 2e 25%-groep;Waalwijk;2014;5.2;26.0;1.8;0.5;99.1;23.6
5568;Besteedbaar inkomen: 2e 25%-groep;Waddinxveen;2011;2.3;22.6;1.8;0.2;99.6;22.6
5569;Besteedbaar inkomen: 2e 25%-groep;Waddinxveen;2012;2.3;22.4;1.8;0.2;104.0;21.6
5570;Besteedbaar inkomen: 2e 25%-groep;Waddinxveen;2013;2.4;22.8;1.8;0.2;83.4;17.1
5571;Besteedbaar inkomen: 2e 25%-groep;Waddinxveen;2014;2.5;23.7;1.8;0.2;84.9;16.0
5572;Besteedbaar inkomen: 2e 25%-groep;Wageningen;2011;3.8;21.3;1.7;0.3;79.6;14.1
5573;Besteedbaar inkomen: 2e 25%-groep;Wageningen;2012;3.8;20.8;1.6;0.4;93.6;14.0
5574;Besteedbaar inkomen: 2e 25%-groep;Wageningen;2013;3.8;20.7;1.6;0.3;74.7;10.9
5575;Besteedbaar inkomen: 2e 25%-groep;Wageningen;2014;3.8;20.2;1.7;0.3;78.8;11.7
5576;Besteedbaar inkomen: 2e 25%-groep;Wassenaar;2011;2.2;19.8;1.7;0.4;203.9;27.5
5577;Besteedbaar inkomen: 2e 25%-groep;Wassenaar;2012;2.2;20.2;1.7;0.5;219.0;26.9
5578;Besteedbaar inkomen: 2e 25%-groep;Wassenaar;2013;2.2;20.2;1.7;0.4;181.4;22.7
5579;Besteedbaar inkomen: 2e 25%-groep;Wassenaar;2014;2.2;19.8;1.7;0.5;215.4;23.7
5580;Besteedbaar inkomen: 2e 25%-groep;Waterland;2011;1.5;21.1;1.7;0.3;188.2;101.1
5581;Besteedbaar inkomen: 2e 25%-groep;Waterland;2012;1.6;22.0;1.7;0.3;193.9;96.9
5582;Besteedbaar inkomen: 2e 25%-groep;Waterland;2013;1.6;22.0;1.7;0.2;152.0;56.3
5583;Besteedbaar inkomen: 2e 25%-groep;Waterland;2014;1.6;22.0;1.7;0.2;152.2;57.4
5584;Besteedbaar inkomen: 2e 25%-groep;Weert;2011;5.5;26.1;1.9;0.7;127.6;53.8
5585;Besteedbaar inkomen: 2e 25%-groep;Weert;2012;5.5;26.2;1.9;0.7;130.4;54.8
5586;Besteedbaar inkomen: 2e 25%-groep;Weert;2013;5.6;26.1;1.8;0.6;115.7;45.0
5587;Besteedbaar inkomen: 2e 25%-groep;Weert;2014;5.6;26.2;1.8;0.6;111.9;44.1
5588;Besteedbaar inkomen: 2e 25%-groep;Weesp;2011;2.3;27.1;1.7;0.2;89.4;15.1
5589;Besteedbaar inkomen: 2e 25%-groep;Weesp;2012;2.3;27.1;1.6;0.2;83.9;13.4
5590;Besteedbaar inkomen: 2e 25%-groep;Weesp;2013;2.3;27.0;1.6;0.2;73.6;9.1
5591;Besteedbaar inkomen: 2e 25%-groep;Weesp;2014;2.2;26.4;1.6;0.2;88.1;9.7
5592;Besteedbaar inkomen: 2e 25%-groep;Werkendam;2011;2.4;23.4;1.9;0.3;143.2;45.6
5593;Besteedbaar inkomen: 2e 25%-groep;Werkendam;2012;2.4;23.2;1.9;0.3;129.3;44.8
5594;Besteedbaar inkomen: 2e 25%-groep;Werkendam;2013;2.4;23.2;1.9;0.3;124.5;42.4
5595;Besteedbaar inkomen: 2e 25%-groep;Werkendam;2014;2.4;23.3;1.8;0.3;124.8;44.3
5596;Besteedbaar inkomen: 2e 25%-groep;West Maas en Waal;2011;1.7;22.6;1.9;0.3;192.3;138.2
5597;Besteedbaar inkomen: 2e 25%-groep;West Maas en Waal;2012;1.7;23.3;1.9;0.3;181.1;119.5
5598;Besteedbaar inkomen: 2e 25%-groep;West Maas en Waal;2013;1.8;23.9;1.9;0.3;156.0;99.2
5599;Besteedbaar inkomen: 2e 25%-groep;West Maas en Waal;2014;1.8;24.3;1.9;0.3;163.0;100.4
5600;Besteedbaar inkomen: 2e 25%-groep;Westerveld;2011;2.0;24.9;1.9;0.4;199.1;132.6
5601;Besteedbaar inkomen: 2e 25%-groep;Westerveld;2012;2.0;24.6;1.8;0.4;194.7;126.1
5602;Besteedbaar inkomen: 2e 25%-groep;Westerveld;2013;2.0;24.8;1.8;0.4;172.2;101.1
5603;Besteedbaar inkomen: 2e 25%-groep;Westerveld;2014;2.1;25.2;1.8;0.4;186.0;97.3
5604;Besteedbaar inkomen: 2e 25%-groep;Westervoort;2011;1.6;25.5;2.0;0.2;92.3;10.3
5605;Besteedbaar inkomen: 2e 25%-groep;Westervoort;2012;1.7;26.0;1.9;0.1;67.6;9.1
5606;Besteedbaar inkomen: 2e 25%-groep;Westervoort;2013;1.6;25.5;1.9;0.1;56.7;7.0
5607;Besteedbaar inkomen: 2e 25%-groep;Westervoort;2014;1.7;26.2;1.9;0.1;59.2;8.0
5608;Besteedbaar inkomen: 2e 25%-groep;Westland;2011;8.7;22.2;1.8;1.3;148.5;45.0
5609;Besteedbaar inkomen: 2e 25%-groep;Westland;2012;8.9;21.6;1.8;1.4;154.1;44.5
5610;Besteedbaar inkomen: 2e 25%-groep;Westland;2013;9.0;21.4;1.8;1.2;127.7;33.4
5611;Besteedbaar inkomen: 2e 25%-groep;Westland;2014;9.3;21.9;1.8;1.3;136.6;32.5
5612;Besteedbaar inkomen: 2e 25%-groep;Weststellingwerf;2011;3.1;28.1;2.0;0.4;138.7;46.9
5613;Besteedbaar inkomen: 2e 25%-groep;Weststellingwerf;2012;3.0;27.5;2.0;0.4;128.8;47.5
5614;Besteedbaar inkomen: 2e 25%-groep;Weststellingwerf;2013;3.1;28.0;1.9;0.4;118.2;35.2
5615;Besteedbaar inkomen: 2e 25%-groep;Weststellingwerf;2014;3.0;27.6;1.9;0.4;119.3;33.5
5616;Besteedbaar inkomen: 2e 25%-groep;Westvoorne;2011;1.2;19.5;1.7;0.3;230.8;115.3
5617;Besteedbaar inkomen: 2e 25%-groep;Westvoorne;2012;1.2;20.2;1.7;0.3;209.3;100.5
5618;Besteedbaar inkomen: 2e 25%-groep;Westvoorne;2013;1.2;20.2;1.7;0.2;193.8;74.5
5619;Besteedbaar inkomen: 2e 25%-groep;Westvoorne;2014;1.3;20.1;1.7;0.3;248.2;76.9
5620;Besteedbaar inkomen: 2e 25%-groep;Wierden;2011;2.0;22.5;2.0;0.3;159.9;111.7
5621;Besteedbaar inkomen: 2e 25%-groep;Wierden;2012;2.0;22.1;1.9;0.3;165.2;100.4
5622;Besteedbaar inkomen: 2e 25%-groep;Wierden;2013;2.0;22.2;1.9;0.3;147.3;82.8
5623;Besteedbaar inkomen: 2e 25%-groep;Wierden;2014;2.0;22.1;1.9;0.3;145.4;89.8
5624;Besteedbaar inkomen: 2e 25%-groep;Wieringen;2011;1.0;26.0;1.8;0.1;124.2;48.5
5625;Besteedbaar inkomen: 2e 25%-groep;Wieringen;2012;;;;;;
5626;Besteedbaar inkomen: 2e 25%-groep;Wieringen;2013;;;;;;
5627;Besteedbaar inkomen: 2e 25%-groep;Wieringen;2014;;;;;;
5628;Besteedbaar inkomen: 2e 25%-groep;Wieringermeer;2011;1.4;26.5;1.9;0.2;113.9;29.7
5629;Besteedbaar inkomen: 2e 25%-groep;Wieringermeer;2012;;;;;;
5630;Besteedbaar inkomen: 2e 25%-groep;Wieringermeer;2013;;;;;;
5631;Besteedbaar inkomen: 2e 25%-groep;Wieringermeer;2014;;;;;;
5632;Besteedbaar inkomen: 2e 25%-groep;Wijchen;2011;4.0;24.3;1.9;0.5;126.7;36.9
5633;Besteedbaar inkomen: 2e 25%-groep;Wijchen;2012;4.0;24.0;1.9;0.5;135.2;37.4
5634;Besteedbaar inkomen: 2e 25%-groep;Wijchen;2013;4.1;24.2;1.9;0.5;109.4;27.2
5635;Besteedbaar inkomen: 2e 25%-groep;Wijchen;2014;4.2;24.7;1.9;0.5;114.0;27.4
5636;Besteedbaar inkomen: 2e 25%-groep;Wijdemeren;2011;2.1;21.0;1.8;0.4;216.5;97.8
5637;Besteedbaar inkomen: 2e 25%-groep;Wijdemeren;2012;2.0;20.7;1.7;0.4;213.2;89.5
5638;Besteedbaar inkomen: 2e 25%-groep;Wijdemeren;2013;2.0;20.8;1.7;0.4;182.1;69.3
5639;Besteedbaar inkomen: 2e 25%-groep;Wijdemeren;2014;2.1;20.8;1.7;0.5;227.1;70.3
5640;Besteedbaar inkomen: 2e 25%-groep;Wijk bij Duurstede;2011;2.0;21.3;1.8;0.3;142.5;45.0
5641;Besteedbaar inkomen: 2e 25%-groep;Wijk bij Duurstede;2012;2.0;21.1;1.8;0.3;144.4;40.2
5642;Besteedbaar inkomen: 2e 25%-groep;Wijk bij Duurstede;2013;2.0;21.1;1.8;0.2;115.6;32.2
5643;Besteedbaar inkomen: 2e 25%-groep;Wijk bij Duurstede;2014;2.1;21.7;1.8;0.3;124.5;29.2
5644;Besteedbaar inkomen: 2e 25%-groep;Winsum;2011;1.5;25.5;2.0;0.2;109.2;46.4
5645;Besteedbaar inkomen: 2e 25%-groep;Winsum;2012;1.5;25.7;2.0;0.2;111.7;45.7
5646;Besteedbaar inkomen: 2e 25%-groep;Winsum;2013;1.5;25.7;1.9;0.1;94.3;35.3
5647;Besteedbaar inkomen: 2e 25%-groep;Winsum;2014;1.5;26.6;1.9;0.2;101.8;36.2
5648;Besteedbaar inkomen: 2e 25%-groep;Winterswijk;2011;3.3;27.0;2.0;0.4;130.6;54.8
5649;Besteedbaar inkomen: 2e 25%-groep;Winterswijk;2012;3.3;26.6;1.9;0.4;124.5;52.1
5650;Besteedbaar inkomen: 2e 25%-groep;Winterswijk;2013;3.3;26.4;1.9;0.4;107.9;39.7
5651;Besteedbaar inkomen: 2e 25%-groep;Winterswijk;2014;3.2;26.5;1.9;0.3;106.3;41.4
5652;Besteedbaar inkomen: 2e 25%-groep;Woensdrecht;2011;2.4;26.6;1.9;0.4;155.8;99.3
5653;Besteedbaar inkomen: 2e 25%-groep;Woensdrecht;2012;2.3;25.6;1.9;0.4;153.4;92.9
5654;Besteedbaar inkomen: 2e 25%-groep;Woensdrecht;2013;2.3;25.6;1.8;0.3;142.1;74.0
5655;Besteedbaar inkomen: 2e 25%-groep;Woensdrecht;2014;2.4;26.4;1.8;0.4;147.8;73.1
5656;Besteedbaar inkomen: 2e 25%-groep;Woerden;2011;4.3;21.5;1.8;0.6;143.6;38.6
5657;Besteedbaar inkomen: 2e 25%-groep;Woerden;2012;4.5;21.7;1.7;0.6;141.0;37.6
5658;Besteedbaar inkomen: 2e 25%-groep;Woerden;2013;4.5;21.6;1.7;0.5;121.8;28.8
5659;Besteedbaar inkomen: 2e 25%-groep;Woerden;2014;4.6;22.1;1.7;0.6;131.5;29.4
5660;Besteedbaar inkomen: 2e 25%-groep;De Wolden;2011;2.3;24.0;1.9;0.5;210.3;146.8
5661;Besteedbaar inkomen: 2e 25%-groep;De Wolden;2012;2.2;22.8;1.9;0.4;203.4;145.3
5662;Besteedbaar inkomen: 2e 25%-groep;De Wolden;2013;2.2;23.2;1.9;0.4;185.5;123.0
5663;Besteedbaar inkomen: 2e 25%-groep;De Wolden;2014;2.2;23.3;1.9;0.4;180.8;118.9
5664;Besteedbaar inkomen: 2e 25%-groep;Wormerland;2011;1.6;25.0;1.8;0.2;123.4;31.8
5665;Besteedbaar inkomen: 2e 25%-groep;Wormerland;2012;1.7;25.1;1.8;0.2;113.6;31.3
5666;Besteedbaar inkomen: 2e 25%-groep;Wormerland;2013;1.7;25.3;1.7;0.2;102.1;29.2
5667;Besteedbaar inkomen: 2e 25%-groep;Wormerland;2014;1.7;25.3;1.8;0.2;106.3;23.0
5668;Besteedbaar inkomen: 2e 25%-groep;Woudenberg;2011;1.1;23.0;1.9;0.2;159.2;59.0
5669;Besteedbaar inkomen: 2e 25%-groep;Woudenberg;2012;1.0;22.6;1.8;0.2;164.1;63.1
5670;Besteedbaar inkomen: 2e 25%-groep;Woudenberg;2013;1.1;23.4;1.8;0.2;142.6;45.0
5671;Besteedbaar inkomen: 2e 25%-groep;Woudenberg;2014;1.1;23.4;1.8;0.2;145.7;48.5
5672;Besteedbaar inkomen: 2e 25%-groep;Woudrichem;2011;1.2;22.2;1.9;0.2;141.2;43.5
5673;Besteedbaar inkomen: 2e 25%-groep;Woudrichem;2012;1.2;22.1;1.9;0.2;143.8;43.6
5674;Besteedbaar inkomen: 2e 25%-groep;Woudrichem;2013;1.3;23.1;1.9;0.2;131.4;37.8
5675;Besteedbaar inkomen: 2e 25%-groep;Woudrichem;2014;1.3;22.7;1.8;0.2;128.5;34.7
5676;Besteedbaar inkomen: 2e 25%-groep;Zaanstad;2011;16.9;26.2;1.8;1.1;67.2;11.9
5677;Besteedbaar inkomen: 2e 25%-groep;Zaanstad;2012;17.2;26.4;1.8;1.1;62.5;9.9
5678;Besteedbaar inkomen: 2e 25%-groep;Zaanstad;2013;17.6;26.6;1.8;0.9;53.1;6.5
5679;Besteedbaar inkomen: 2e 25%-groep;Zaanstad;2014;17.7;26.6;1.8;1.0;54.7;6.8
5680;Besteedbaar inkomen: 2e 25%-groep;Zaltbommel;2011;2.4;23.3;2.0;0.4;152.7;60.2
5681;Besteedbaar inkomen: 2e 25%-groep;Zaltbommel;2012;2.3;22.7;1.9;0.3;149.3;57.3
5682;Besteedbaar inkomen: 2e 25%-groep;Zaltbommel;2013;2.4;22.8;2.0;0.3;124.0;44.5
5683;Besteedbaar inkomen: 2e 25%-groep;Zaltbommel;2014;2.4;23.1;2.0;0.3;117.0;35.3
5684;Besteedbaar inkomen: 2e 25%-groep;Zandvoort;2011;2.0;25.2;1.7;0.3;159.7;22.7
5685;Besteedbaar inkomen: 2e 25%-groep;Zandvoort;2012;2.1;25.8;1.6;0.3;158.4;20.1
5686;Besteedbaar inkomen: 2e 25%-groep;Zandvoort;2013;2.1;25.2;1.7;0.3;131.6;15.6
5687;Besteedbaar inkomen: 2e 25%-groep;Zandvoort;2014;2.1;25.5;1.7;0.3;132.5;16.3
5688;Besteedbaar inkomen: 2e 25%-groep;Zederik;2011;1.0;20.8;1.9;0.2;181.0;104.3
5689;Besteedbaar inkomen: 2e 25%-groep;Zederik;2012;1.1;20.9;1.9;0.2;186.6;101.5
5690;Besteedbaar inkomen: 2e 25%-groep;Zederik;2013;1.1;21.3;1.8;0.2;182.9;76.1
5691;Besteedbaar inkomen: 2e 25%-groep;Zederik;2014;1.1;21.5;1.8;0.3;244.7;77.1
5692;Besteedbaar inkomen: 2e 25%-groep;Zeevang;2011;0.5;20.6;1.9;0.1;205.7;113.5
5693;Besteedbaar inkomen: 2e 25%-groep;Zeevang;2012;0.6;21.6;1.8;0.1;194.3;87.4
5694;Besteedbaar inkomen: 2e 25%-groep;Zeevang;2013;0.5;20.4;1.8;0.1;165.5;83.1
5695;Besteedbaar inkomen: 2e 25%-groep;Zeevang;2014;0.5;20.8;1.9;0.1;153.8;59.3
5696;Besteedbaar inkomen: 2e 25%-groep;Zeewolde;2011;1.7;21.8;2.0;0.2;89.8;17.7
5697;Besteedbaar inkomen: 2e 25%-groep;Zeewolde;2012;1.8;21.9;1.9;0.2;106.3;19.9
5698;Besteedbaar inkomen: 2e 25%-groep;Zeewolde;2013;1.8;22.3;1.9;0.2;84.6;13.0
5699;Besteedbaar inkomen: 2e 25%-groep;Zeewolde;2014;1.8;21.6;1.9;0.1;82.1;12.9
5700;Besteedbaar inkomen: 2e 25%-groep;Zeist;2011;6.3;23.3;1.7;0.8;119.2;17.7
5701;Besteedbaar inkomen: 2e 25%-groep;Zeist;2012;6.4;23.5;1.7;0.8;130.4;16.7
5702;Besteedbaar inkomen: 2e 25%-groep;Zeist;2013;6.4;23.4;1.7;0.7;107.9;11.2
5703;Besteedbaar inkomen: 2e 25%-groep;Zeist;2014;6.4;23.8;1.7;0.7;113.0;11.7
5704;Besteedbaar inkomen: 2e 25%-groep;Zevenaar;2011;3.8;27.1;1.8;0.4;103.5;26.7
5705;Besteedbaar inkomen: 2e 25%-groep;Zevenaar;2012;3.9;27.5;1.8;0.4;97.0;23.1
5706;Besteedbaar inkomen: 2e 25%-groep;Zevenaar;2013;4.0;27.9;1.8;0.3;84.9;18.4
5707;Besteedbaar inkomen: 2e 25%-groep;Zevenaar;2014;4.1;28.4;1.8;0.3;79.4;16.6
5708;Besteedbaar inkomen: 2e 25%-groep;Zijpe;2011;1.1;23.0;1.8;0.2;152.4;67.4
5709;Besteedbaar inkomen: 2e 25%-groep;Zijpe;2012;1.1;23.6;1.8;0.2;159.8;70.3
5710;Besteedbaar inkomen: 2e 25%-groep;Zijpe;2013;;;;;;
5711;Besteedbaar inkomen: 2e 25%-groep;Zijpe;2014;;;;;;
5712;Besteedbaar inkomen: 2e 25%-groep;Zoetermeer;2011;13.1;24.8;1.8;0.6;47.0;6.7
5713;Besteedbaar inkomen: 2e 25%-groep;Zoetermeer;2012;13.3;25.0;1.8;0.6;45.9;6.3
5714;Besteedbaar inkomen: 2e 25%-groep;Zoetermeer;2013;13.6;25.3;1.8;0.5;37.7;3.7
5715;Besteedbaar inkomen: 2e 25%-groep;Zoetermeer;2014;13.6;25.3;1.8;0.5;40.2;3.5
5716;Besteedbaar inkomen: 2e 25%-groep;Zoeterwoude;2011;0.7;21.1;1.7;0.1;178.5;114.0
5717;Besteedbaar inkomen: 2e 25%-groep;Zoeterwoude;2012;0.7;21.8;1.7;0.1;186.1;105.1
5718;Besteedbaar inkomen: 2e 25%-groep;Zoeterwoude;2013;0.7;21.8;1.7;0.1;169.4;95.1
5719;Besteedbaar inkomen: 2e 25%-groep;Zoeterwoude;2014;0.7;21.5;1.7;0.1;177.7;100.5
5720;Besteedbaar inkomen: 2e 25%-groep;Zuidhorn;2011;1.7;23.3;2.0;0.2;131.2;68.4
5721;Besteedbaar inkomen: 2e 25%-groep;Zuidhorn;2012;1.7;23.1;1.9;0.2;130.4;60.9
5722;Besteedbaar inkomen: 2e 25%-groep;Zuidhorn;2013;1.8;23.5;1.9;0.2;115.6;49.6
5723;Besteedbaar inkomen: 2e 25%-groep;Zuidhorn;2014;1.8;23.8;1.9;0.2;125.5;52.4
5724;Besteedbaar inkomen: 2e 25%-groep;Zuidplas;2011;3.3;20.9;1.9;0.4;123.0;24.3
5725;Besteedbaar inkomen: 2e 25%-groep;Zuidplas;2012;3.4;21.1;1.8;0.5;141.7;24.6
5726;Besteedbaar inkomen: 2e 25%-groep;Zuidplas;2013;3.4;21.1;1.8;0.4;105.4;20.7
5727;Besteedbaar inkomen: 2e 25%-groep;Zuidplas;2014;3.5;21.1;1.8;0.4;106.9;19.5
5728;Besteedbaar inkomen: 2e 25%-groep;Zundert;2011;2.1;23.9;1.9;0.5;243.0;206.2
5729;Besteedbaar inkomen: 2e 25%-groep;Zundert;2012;2.1;23.3;1.8;0.5;246.2;201.1
5730;Besteedbaar inkomen: 2e 25%-groep;Zundert;2013;2.1;23.8;1.8;0.5;234.6;183.8
5731;Besteedbaar inkomen: 2e 25%-groep;Zundert;2014;2.1;23.6;1.8;0.5;241.2;181.1
5732;Besteedbaar inkomen: 2e 25%-groep;Zutphen;2011;5.6;26.7;1.9;0.5;81.2;16.8
5733;Besteedbaar inkomen: 2e 25%-groep;Zutphen;2012;5.6;26.5;1.8;0.5;82.2;15.4
5734;Besteedbaar inkomen: 2e 25%-groep;Zutphen;2013;5.7;26.7;1.8;0.3;61.7;11.8
5735;Besteedbaar inkomen: 2e 25%-groep;Zutphen;2014;5.7;26.9;1.8;0.4;69.0;11.2
5736;Besteedbaar inkomen: 2e 25%-groep;Zwartewaterland;2011;1.9;24.0;2.1;0.2;111.8;44.7
5737;Besteedbaar inkomen: 2e 25%-groep;Zwartewaterland;2012;1.9;22.9;2.0;0.2;119.3;49.2
