ID;Geslacht;Leeftijd;SoortOpname;DiagnoseIndelingISHMT;Perioden;Opnamen_1;OpnamenPer10000Inwoners_2;PersMet1OfMeerOpnamen_3;PersMet1OfMeerOpnPer10000Inw_4;Verpleegdagen_5;VerpleegdagenPer10000Inwoners_6;GemiddeldeVerpleegduur_7
4328;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16 Totaal bep. aand. perinatale periode;2021;305.0;0.2;265.0;0.1;;;
4329;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16 Totaal bep. aand. perinatale periode;2022;300.0;0.2;270.0;0.1;;;
4330;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16.1 Korte zw.schapsduur, laag geb.gew..;2013;25.0;0.0;25.0;0.0;;;
4331;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16.1 Korte zw.schapsduur, laag geb.gew..;2014;15.0;0.0;15.0;0.0;;;
4332;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16.1 Korte zw.schapsduur, laag geb.gew..;2015;5.0;0.0;5.0;0.0;;;
4333;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16.1 Korte zw.schapsduur, laag geb.gew..;2016;10.0;0.0;10.0;0.0;;;
4334;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16.1 Korte zw.schapsduur, laag geb.gew..;2017;5.0;0.0;5.0;0.0;;;
4335;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16.1 Korte zw.schapsduur, laag geb.gew..;2018;5.0;0.0;5.0;0.0;;;
4336;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16.1 Korte zw.schapsduur, laag geb.gew..;2019;15.0;0.0;10.0;0.0;;;
4337;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16.1 Korte zw.schapsduur, laag geb.gew..;2020;30.0;0.0;20.0;0.0;;;
4338;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16.1 Korte zw.schapsduur, laag geb.gew..;2021;50.0;0.0;45.0;0.0;;;
4339;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16.1 Korte zw.schapsduur, laag geb.gew..;2022;50.0;0.0;50.0;0.0;;;
4340;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16.2 Ov. aandoeningen perinatale periode;2013;1065.0;0.6;1015.0;0.6;;;
4341;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16.2 Ov. aandoeningen perinatale periode;2014;780.0;0.5;745.0;0.4;;;
4342;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16.2 Ov. aandoeningen perinatale periode;2015;400.0;0.2;345.0;0.2;;;
4343;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16.2 Ov. aandoeningen perinatale periode;2016;315.0;0.2;295.0;0.2;;;
4344;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16.2 Ov. aandoeningen perinatale periode;2017;335.0;0.2;310.0;0.2;;;
4345;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16.2 Ov. aandoeningen perinatale periode;2018;335.0;0.2;315.0;0.2;;;
4346;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16.2 Ov. aandoeningen perinatale periode;2019;200.0;0.1;180.0;0.1;;;
4347;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16.2 Ov. aandoeningen perinatale periode;2020;250.0;0.1;230.0;0.1;;;
4348;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16.2 Ov. aandoeningen perinatale periode;2021;250.0;0.1;220.0;0.1;;;
4349;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;16.2 Ov. aandoeningen perinatale periode;2022;250.0;0.1;225.0;0.1;;;
4350;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;17 Totaal cong.afw., misvorm., chrom...;2013;13605.0;7.9;12690.0;7.4;;;
4351;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;17 Totaal cong.afw., misvorm., chrom...;2014;12740.0;7.4;11930.0;6.9;;;
4352;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;17 Totaal cong.afw., misvorm., chrom...;2015;11815.0;6.8;10975.0;6.3;;;
4353;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;17 Totaal cong.afw., misvorm., chrom...;2016;11185.0;6.4;10520.0;6.1;;;
4354;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;17 Totaal cong.afw., misvorm., chrom...;2017;11110.0;6.4;10305.0;5.9;;;
4355;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;17 Totaal cong.afw., misvorm., chrom...;2018;10675.0;6.1;9985.0;5.7;;;
4356;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;17 Totaal cong.afw., misvorm., chrom...;2019;10560.0;6.0;9915.0;5.6;;;
4357;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;17 Totaal cong.afw., misvorm., chrom...;2020;9240.0;5.2;8715.0;4.9;;;
4358;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;17 Totaal cong.afw., misvorm., chrom...;2021;10110.0;5.6;9405.0;5.3;;;
4359;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;17 Totaal cong.afw., misvorm., chrom...;2022;10540.0;5.8;9840.0;5.4;;;
4360;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18 Totaal symp., bevindingen, labuitsl..;2013;149795.0;87.4;136075.0;79.4;;;
4361;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18 Totaal symp., bevindingen, labuitsl..;2014;81000.0;47.1;75140.0;43.7;;;
4362;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18 Totaal symp., bevindingen, labuitsl..;2015;71810.0;41.5;66415.0;38.4;;;
4363;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18 Totaal symp., bevindingen, labuitsl..;2016;74190.0;42.7;69610.0;40.0;;;
4364;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18 Totaal symp., bevindingen, labuitsl..;2017;72945.0;41.7;68550.0;39.2;;;
4365;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18 Totaal symp., bevindingen, labuitsl..;2018;69235.0;39.3;64815.0;36.8;;;
4366;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18 Totaal symp., bevindingen, labuitsl..;2019;63740.0;36.0;59560.0;33.6;;;
4367;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18 Totaal symp., bevindingen, labuitsl..;2020;51380.0;28.9;48080.0;27.0;;;
4368;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18 Totaal symp., bevindingen, labuitsl..;2021;59615.0;33.3;55395.0;30.9;;;
4369;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18 Totaal symp., bevindingen, labuitsl..;2022;57110.0;31.5;53145.0;29.3;;;
4370;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.1 Pijn in keel en borst;2013;51095.0;29.8;47720.0;27.9;;;
4371;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.1 Pijn in keel en borst;2014;15345.0;8.9;14430.0;8.4;;;
4372;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.1 Pijn in keel en borst;2015;10555.0;6.1;10295.0;6.0;;;
4373;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.1 Pijn in keel en borst;2016;11480.0;6.6;11150.0;6.4;;;
4374;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.1 Pijn in keel en borst;2017;10830.0;6.2;10585.0;6.1;;;
4375;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.1 Pijn in keel en borst;2018;9340.0;5.3;9120.0;5.2;;;
4376;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.1 Pijn in keel en borst;2019;8565.0;4.8;8340.0;4.7;;;
4377;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.1 Pijn in keel en borst;2020;7510.0;4.2;7270.0;4.1;;;
4378;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.1 Pijn in keel en borst;2021;8345.0;4.7;8145.0;4.5;;;
4379;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.1 Pijn in keel en borst;2022;9185.0;5.1;8880.0;4.9;;;
4380;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.2 Pijn in buik en bekken;2013;24070.0;14.1;22695.0;13.2;;;
4381;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.2 Pijn in buik en bekken;2014;16995.0;9.9;16070.0;9.3;;;
4382;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.2 Pijn in buik en bekken;2015;15330.0;8.9;14750.0;8.5;;;
4383;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.2 Pijn in buik en bekken;2016;16720.0;9.6;16040.0;9.2;;;
4384;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.2 Pijn in buik en bekken;2017;13920.0;8.0;13290.0;7.6;;;
4385;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.2 Pijn in buik en bekken;2018;13850.0;7.9;13220.0;7.5;;;
4386;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.2 Pijn in buik en bekken;2019;13310.0;7.5;12700.0;7.2;;;
4387;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.2 Pijn in buik en bekken;2020;10795.0;6.1;10240.0;5.8;;;
4388;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.2 Pijn in buik en bekken;2021;11790.0;6.6;11205.0;6.3;;;
4389;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.2 Pijn in buik en bekken;2022;10125.0;5.6;9625.0;5.3;;;
4390;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.3 Onbekende en n.g. oorzaken ziekte;2013;250.0;0.1;245.0;0.1;;;
4391;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.3 Onbekende en n.g. oorzaken ziekte;2014;40.0;0.0;40.0;0.0;;;
4392;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.3 Onbekende en n.g. oorzaken ziekte;2015;275.0;0.2;210.0;0.1;;;
4393;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.3 Onbekende en n.g. oorzaken ziekte;2016;260.0;0.1;245.0;0.1;;;
4394;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.3 Onbekende en n.g. oorzaken ziekte;2017;280.0;0.2;250.0;0.1;;;
4395;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.3 Onbekende en n.g. oorzaken ziekte;2018;345.0;0.2;330.0;0.2;;;
4396;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.3 Onbekende en n.g. oorzaken ziekte;2019;305.0;0.2;275.0;0.2;;;
4397;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.3 Onbekende en n.g. oorzaken ziekte;2020;115.0;0.1;90.0;0.1;;;
4398;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.3 Onbekende en n.g. oorzaken ziekte;2021;210.0;0.1;185.0;0.1;;;
4399;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.3 Onbekende en n.g. oorzaken ziekte;2022;170.0;0.1;150.0;0.1;;;
4400;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.4 Ov. symp., bevindingen, labuitsl.;2013;74380.0;43.4;67045.0;39.1;;;
4401;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.4 Ov. symp., bevindingen, labuitsl.;2014;48620.0;28.3;45130.0;26.2;;;
4402;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.4 Ov. symp., bevindingen, labuitsl.;2015;45650.0;26.4;41570.0;24.0;;;
4403;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.4 Ov. symp., bevindingen, labuitsl.;2016;45725.0;26.3;42585.0;24.5;;;
4404;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.4 Ov. symp., bevindingen, labuitsl.;2017;47915.0;27.4;44780.0;25.6;;;
4405;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.4 Ov. symp., bevindingen, labuitsl.;2018;45700.0;26.0;42430.0;24.1;;;
4406;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.4 Ov. symp., bevindingen, labuitsl.;2019;41565.0;23.5;38495.0;21.7;;;
4407;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.4 Ov. symp., bevindingen, labuitsl.;2020;32960.0;18.5;30675.0;17.2;;;
4408;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.4 Ov. symp., bevindingen, labuitsl.;2021;39270.0;21.9;36080.0;20.1;;;
4409;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;18.4 Ov. symp., bevindingen, labuitsl.;2022;37630.0;20.7;34715.0;19.1;;;
4410;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19 Totaal ongevalsletsel, vergiftiging;2013;33865.0;19.8;31710.0;18.5;;;
4411;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19 Totaal ongevalsletsel, vergiftiging;2014;29490.0;17.1;27405.0;15.9;;;
4412;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19 Totaal ongevalsletsel, vergiftiging;2015;29895.0;17.3;27860.0;16.1;;;
4413;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19 Totaal ongevalsletsel, vergiftiging;2016;32490.0;18.7;30190.0;17.4;;;
4414;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19 Totaal ongevalsletsel, vergiftiging;2017;34615.0;19.8;32155.0;18.4;;;
4415;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19 Totaal ongevalsletsel, vergiftiging;2018;34420.0;19.6;32130.0;18.3;;;
4416;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19 Totaal ongevalsletsel, vergiftiging;2019;37255.0;21.0;34365.0;19.4;;;
4417;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19 Totaal ongevalsletsel, vergiftiging;2020;34485.0;19.4;32150.0;18.1;;;
4418;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19 Totaal ongevalsletsel, vergiftiging;2021;39450.0;22.0;36895.0;20.6;;;
4419;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19 Totaal ongevalsletsel, vergiftiging;2022;45980.0;25.3;43105.0;23.7;;;
4420;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.1 Intracraniaal letsel;2013;910.0;0.5;905.0;0.5;;;
4421;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.1 Intracraniaal letsel;2014;300.0;0.2;295.0;0.2;;;
4422;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.1 Intracraniaal letsel;2015;95.0;0.1;95.0;0.1;;;
4423;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.1 Intracraniaal letsel;2016;35.0;0.0;35.0;0.0;;;
4424;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.1 Intracraniaal letsel;2017;40.0;0.0;40.0;0.0;;;
4425;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.1 Intracraniaal letsel;2018;30.0;0.0;30.0;0.0;;;
4426;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.1 Intracraniaal letsel;2019;25.0;0.0;25.0;0.0;;;
4427;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.1 Intracraniaal letsel;2020;15.0;0.0;15.0;0.0;;;
4428;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.1 Intracraniaal letsel;2021;10.0;0.0;10.0;0.0;;;
4429;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.1 Intracraniaal letsel;2022;20.0;0.0;20.0;0.0;;;
4430;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.2 Andere verwondingen aan het hoofd;2013;2525.0;1.5;2490.0;1.5;;;
4431;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.2 Andere verwondingen aan het hoofd;2014;1815.0;1.1;1795.0;1.0;;;
4432;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.2 Andere verwondingen aan het hoofd;2015;1455.0;0.8;1435.0;0.8;;;
4433;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.2 Andere verwondingen aan het hoofd;2016;1395.0;0.8;1370.0;0.8;;;
4434;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.2 Andere verwondingen aan het hoofd;2017;1505.0;0.9;1475.0;0.8;;;
4435;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.2 Andere verwondingen aan het hoofd;2018;1585.0;0.9;1540.0;0.9;;;
4436;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.2 Andere verwondingen aan het hoofd;2019;1730.0;1.0;1690.0;1.0;;;
4437;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.2 Andere verwondingen aan het hoofd;2020;1125.0;0.6;1095.0;0.6;;;
4438;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.2 Andere verwondingen aan het hoofd;2021;1025.0;0.6;1005.0;0.6;;;
4439;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.2 Andere verwondingen aan het hoofd;2022;1475.0;0.8;1440.0;0.8;;;
4440;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.3 Fractuur van elleboog en onderarm;2013;3660.0;2.1;3560.0;2.1;;;
4441;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.3 Fractuur van elleboog en onderarm;2014;3480.0;2.0;3440.0;2.0;;;
4442;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.3 Fractuur van elleboog en onderarm;2015;3765.0;2.2;3735.0;2.2;;;
4443;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.3 Fractuur van elleboog en onderarm;2016;4230.0;2.4;4175.0;2.4;;;
4444;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.3 Fractuur van elleboog en onderarm;2017;4540.0;2.6;4485.0;2.6;;;
4445;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.3 Fractuur van elleboog en onderarm;2018;5575.0;3.2;5465.0;3.1;;;
4446;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.3 Fractuur van elleboog en onderarm;2019;6220.0;3.5;6125.0;3.5;;;
4447;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.3 Fractuur van elleboog en onderarm;2020;6455.0;3.6;6395.0;3.6;;;
4448;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.3 Fractuur van elleboog en onderarm;2021;9130.0;5.1;9035.0;5.0;;;
4449;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.3 Fractuur van elleboog en onderarm;2022;9330.0;5.1;9230.0;5.1;;;
4450;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.4 Femurfractuur;2013;80.0;0.0;80.0;0.0;;;
4451;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.4 Femurfractuur;2014;25.0;0.0;25.0;0.0;;;
4452;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.4 Femurfractuur;2015;35.0;0.0;35.0;0.0;;;
4453;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.4 Femurfractuur;2016;50.0;0.0;50.0;0.0;;;
4454;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.4 Femurfractuur;2017;50.0;0.0;50.0;0.0;;;
4455;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.4 Femurfractuur;2018;65.0;0.0;65.0;0.0;;;
4456;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.4 Femurfractuur;2019;45.0;0.0;45.0;0.0;;;
4457;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.4 Femurfractuur;2020;35.0;0.0;35.0;0.0;;;
4458;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.4 Femurfractuur;2021;30.0;0.0;30.0;0.0;;;
4459;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.4 Femurfractuur;2022;45.0;0.0;45.0;0.0;;;
4460;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.5 Fractuur onderbeen, inclusief enkel;2013;1600.0;0.9;1565.0;0.9;;;
4461;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.5 Fractuur onderbeen, inclusief enkel;2014;1685.0;1.0;1655.0;1.0;;;
4462;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.5 Fractuur onderbeen, inclusief enkel;2015;1845.0;1.1;1830.0;1.1;;;
4463;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.5 Fractuur onderbeen, inclusief enkel;2016;2200.0;1.3;2170.0;1.2;;;
4464;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.5 Fractuur onderbeen, inclusief enkel;2017;2550.0;1.5;2515.0;1.4;;;
4465;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.5 Fractuur onderbeen, inclusief enkel;2018;2550.0;1.4;2510.0;1.4;;;
4466;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.5 Fractuur onderbeen, inclusief enkel;2019;3120.0;1.8;3070.0;1.7;;;
4467;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.5 Fractuur onderbeen, inclusief enkel;2020;2965.0;1.7;2930.0;1.6;;;
4468;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.5 Fractuur onderbeen, inclusief enkel;2021;3665.0;2.0;3610.0;2.0;;;
4469;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.5 Fractuur onderbeen, inclusief enkel;2022;4110.0;2.3;4070.0;2.2;;;
4470;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.6 Andere verwondingen;2013;11575.0;6.8;11335.0;6.6;;;
4471;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.6 Andere verwondingen;2014;10810.0;6.3;10615.0;6.2;;;
4472;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.6 Andere verwondingen;2015;11610.0;6.7;11425.0;6.6;;;
4473;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.6 Andere verwondingen;2016;12955.0;7.5;12705.0;7.3;;;
4474;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.6 Andere verwondingen;2017;13590.0;7.8;13345.0;7.6;;;
4475;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.6 Andere verwondingen;2018;13880.0;7.9;13605.0;7.7;;;
4476;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.6 Andere verwondingen;2019;14535.0;8.2;14235.0;8.0;;;
4477;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.6 Andere verwondingen;2020;13165.0;7.4;12970.0;7.3;;;
4478;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.6 Andere verwondingen;2021;13705.0;7.7;13500.0;7.5;;;
4479;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.6 Andere verwondingen;2022;17155.0;9.4;16870.0;9.3;;;
4480;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.7 Brandwonden en etsingen;2013;160.0;0.1;155.0;0.1;;;
4481;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.7 Brandwonden en etsingen;2014;175.0;0.1;155.0;0.1;;;
4482;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.7 Brandwonden en etsingen;2015;225.0;0.1;210.0;0.1;;;
4483;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.7 Brandwonden en etsingen;2016;225.0;0.1;195.0;0.1;;;
4484;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.7 Brandwonden en etsingen;2017;110.0;0.1;105.0;0.1;;;
4485;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.7 Brandwonden en etsingen;2018;95.0;0.1;75.0;0.0;;;
4486;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.7 Brandwonden en etsingen;2019;110.0;0.1;100.0;0.1;;;
4487;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.7 Brandwonden en etsingen;2020;245.0;0.1;195.0;0.1;;;
4488;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.7 Brandwonden en etsingen;2021;410.0;0.2;270.0;0.2;;;
4489;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.7 Brandwonden en etsingen;2022;425.0;0.2;300.0;0.2;;;
4490;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.8 Vergiftiging door geneesmiddelen...;2013;930.0;0.5;910.0;0.5;;;
4491;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.8 Vergiftiging door geneesmiddelen...;2014;380.0;0.2;360.0;0.2;;;
4492;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.8 Vergiftiging door geneesmiddelen...;2015;245.0;0.1;225.0;0.1;;;
4493;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.8 Vergiftiging door geneesmiddelen...;2016;155.0;0.1;150.0;0.1;;;
4494;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.8 Vergiftiging door geneesmiddelen...;2017;155.0;0.1;125.0;0.1;;;
4495;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.8 Vergiftiging door geneesmiddelen...;2018;60.0;0.0;45.0;0.0;;;
4496;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.8 Vergiftiging door geneesmiddelen...;2019;65.0;0.0;45.0;0.0;;;
4497;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.8 Vergiftiging door geneesmiddelen...;2020;70.0;0.0;50.0;0.0;;;
4498;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.8 Vergiftiging door geneesmiddelen...;2021;60.0;0.0;55.0;0.0;;;
4499;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.8 Vergiftiging door geneesmiddelen...;2022;50.0;0.0;45.0;0.0;;;
4500;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.9 Compl. chirurgisch en medisch beh..;2013;10320.0;6.0;9060.0;5.3;;;
4501;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.9 Compl. chirurgisch en medisch beh..;2014;8360.0;4.9;7425.0;4.3;;;
4502;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.9 Compl. chirurgisch en medisch beh..;2015;7800.0;4.5;6985.0;4.0;;;
4503;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.9 Compl. chirurgisch en medisch beh..;2016;8090.0;4.7;7345.0;4.2;;;
4504;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;19.9 Compl. chirurgisch en medisch beh..;2017;8555.0;4.9;7805.0;4.5;;;
