ID;Geslacht;Persoonskenmerken;Beroep;Perioden;WerkzameBeroepsbevolking_1
4408;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2018 4e kwartaal;309
4409;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2018;309
4410;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2019 1e kwartaal;313
4411;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2019 2e kwartaal;319
4412;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2019 3e kwartaal;312
4413;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2019 4e kwartaal;312
4414;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2019;314
4415;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2020 1e kwartaal;319
4416;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2020 2e kwartaal;328
4417;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2020 3e kwartaal;326
4418;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2020 4e kwartaal;335
4419;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2020;327
4420;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2021 1e kwartaal;316
4421;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2021 2e kwartaal;320
4422;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2021 3e kwartaal;338
4423;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2021 4e kwartaal;318
4424;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2021;323
4425;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2022 1e kwartaal;326
4426;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2022 2e kwartaal;333
4427;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2022 3e kwartaal;332
4428;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2022 4e kwartaal;335
4429;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2022;332
4430;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2023 1e kwartaal;328
4431;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2023 2e kwartaal;329
4432;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2023 3e kwartaal;348
4433;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2023 4e kwartaal;344
4434;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2023;337
4435;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2024 1e kwartaal;345
4436;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2024 2e kwartaal;350
4437;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2024 3e kwartaal;348
4438;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2024 4e kwartaal;345
4439;Totaal mannen en vrouwen;Totaal personen;06 Openbaar bestuur, veiligheid en ju.;2024;347
4440;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2013 1e kwartaal;109
4441;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2013 2e kwartaal;104
4442;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2013 3e kwartaal;95
4443;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2013 4e kwartaal;93
4444;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2013;100
4445;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2014 1e kwartaal;92
4446;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2014 2e kwartaal;92
4447;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2014 3e kwartaal;89
4448;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2014 4e kwartaal;87
4449;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2014;90
4450;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2015 1e kwartaal;88
4451;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2015 2e kwartaal;86
4452;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2015 3e kwartaal;89
4453;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2015 4e kwartaal;95
4454;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2015 ;90
4455;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2016 1e kwartaal;95
4456;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2016 2e kwartaal;92
4457;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2016 3e kwartaal;101
4458;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2016 4e kwartaal;99
4459;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2016;97
4460;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2017 1e kwartaal;98
4461;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2017 2e kwartaal;94
4462;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2017 3e kwartaal;87
4463;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2017 4e kwartaal;91
4464;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2017;93
4465;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2018 1e kwartaal;87
4466;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2018 2e kwartaal;96
4467;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2018 3e kwartaal;96
4468;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2018 4e kwartaal;97
4469;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2018;94
4470;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2019 1e kwartaal;102
4471;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2019 2e kwartaal;103
4472;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2019 3e kwartaal;96
4473;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2019 4e kwartaal;98
4474;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2019;100
4475;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2020 1e kwartaal;100
4476;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2020 2e kwartaal;102
4477;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2020 3e kwartaal;114
4478;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2020 4e kwartaal;123
4479;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2020;110
4480;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2021 1e kwartaal;103
4481;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2021 2e kwartaal;113
4482;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2021 3e kwartaal;116
4483;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2021 4e kwartaal;108
4484;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2021;110
4485;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2022 1e kwartaal;115
4486;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2022 2e kwartaal;119
4487;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2022 3e kwartaal;115
4488;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2022 4e kwartaal;119
4489;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2022;117
4490;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2023 1e kwartaal;121
4491;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2023 2e kwartaal;121
4492;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2023 3e kwartaal;125
4493;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2023 4e kwartaal;129
4494;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2023;124
4495;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2024 1e kwartaal;131
4496;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2024 2e kwartaal;140
4497;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2024 3e kwartaal;136
4498;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2024 4e kwartaal;131
4499;Totaal mannen en vrouwen;Totaal personen;061 Overheidsambtenaren en -bestuurders;2024;135
4500;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2013 1e kwartaal;25
4501;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2013 2e kwartaal;26
4502;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2013 3e kwartaal;24
4503;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2013 4e kwartaal;28
4504;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2013;26
4505;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2014 1e kwartaal;26
4506;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2014 2e kwartaal;30
4507;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2014 3e kwartaal;28
4508;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2014 4e kwartaal;31
4509;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2014;29
4510;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2015 1e kwartaal;29
4511;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2015 2e kwartaal;32
4512;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2015 3e kwartaal;31
4513;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2015 4e kwartaal;32
4514;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2015 ;31
4515;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2016 1e kwartaal;30
4516;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2016 2e kwartaal;29
4517;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2016 3e kwartaal;31
4518;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2016 4e kwartaal;32
4519;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2016;31
4520;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2017 1e kwartaal;37
4521;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2017 2e kwartaal;32
4522;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2017 3e kwartaal;29
4523;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2017 4e kwartaal;27
4524;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2017;31
4525;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2018 1e kwartaal;23
4526;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2018 2e kwartaal;24
4527;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2018 3e kwartaal;24
4528;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2018 4e kwartaal;25
4529;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2018;24
4530;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2019 1e kwartaal;27
4531;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2019 2e kwartaal;26
4532;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2019 3e kwartaal;23
4533;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2019 4e kwartaal;22
4534;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2019;24
4535;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2020 1e kwartaal;23
4536;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2020 2e kwartaal;26
4537;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2020 3e kwartaal;30
4538;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2020 4e kwartaal;32
4539;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2020;28
4540;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2021 1e kwartaal;29
4541;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2021 2e kwartaal;22
4542;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2021 3e kwartaal;27
4543;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2021 4e kwartaal;25
4544;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2021;26
4545;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2022 1e kwartaal;28
4546;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2022 2e kwartaal;28
4547;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2022 3e kwartaal;29
4548;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2022 4e kwartaal;35
4549;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2022;30
4550;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2023 1e kwartaal;33
4551;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2023 2e kwartaal;35
4552;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2023 3e kwartaal;36
4553;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2023 4e kwartaal;40
4554;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2023;36
4555;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2024 1e kwartaal;39
4556;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2024 2e kwartaal;42
4557;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2024 3e kwartaal;39
4558;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2024 4e kwartaal;36
4559;Totaal mannen en vrouwen;Totaal personen;0611 Overheidsbestuurders;2024;39
4560;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2013 1e kwartaal;84
4561;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2013 2e kwartaal;78
4562;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2013 3e kwartaal;71
4563;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2013 4e kwartaal;66
4564;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2013;75
4565;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2014 1e kwartaal;66
4566;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2014 2e kwartaal;63
4567;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2014 3e kwartaal;61
4568;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2014 4e kwartaal;56
4569;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2014;61
4570;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2015 1e kwartaal;59
4571;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2015 2e kwartaal;55
4572;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2015 3e kwartaal;58
4573;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2015 4e kwartaal;63
4574;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2015 ;59
4575;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2016 1e kwartaal;65
4576;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2016 2e kwartaal;63
4577;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2016 3e kwartaal;69
4578;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2016 4e kwartaal;67
4579;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2016;66
4580;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2017 1e kwartaal;62
4581;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2017 2e kwartaal;62
4582;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2017 3e kwartaal;58
4583;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2017 4e kwartaal;64
4584;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2017;61
4585;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2018 1e kwartaal;65
4586;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2018 2e kwartaal;73
4587;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2018 3e kwartaal;72
4588;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2018 4e kwartaal;72
4589;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2018;70
4590;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2019 1e kwartaal;75
4591;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2019 2e kwartaal;77
4592;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2019 3e kwartaal;74
4593;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2019 4e kwartaal;76
4594;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2019;75
4595;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2020 1e kwartaal;78
4596;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2020 2e kwartaal;76
4597;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2020 3e kwartaal;84
4598;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2020 4e kwartaal;91
4599;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2020;82
4600;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2021 1e kwartaal;74
4601;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2021 2e kwartaal;91
4602;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2021 3e kwartaal;89
4603;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2021 4e kwartaal;83
4604;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2021;84
4605;Totaal mannen en vrouwen;Totaal personen;0612 Overheidsambtenaren;2022 1e kwartaal;87
