ID;Herkomstland;Geboorteland;GeboortelandOuders;Perioden;BevolkingOp1Januari_1;LevendGeborenKinderen_2;Overledenen_3;Geboorteoverschot_4;Immigratie_5;EmigratieInclusiefAdministratieveC_6;MigratiesaldoInclusiefAdministratie_7;TotaalSaldoCorrecties_8;SaldoAdministratieveCorrecties_9;SaldoOverigeCorrecties_10;BevolkingOp31December_11;Bevolkingsgroei_12;BevolkingsgroeiRelatief_13
2522;Guinee;Totaal;Twee ouders geboren in Nederland;2022;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
2523;Guinee;Totaal;Twee ouders geboren in Nederland;2023;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
2524;Guinee;Totaal;Eén ouder in NL, één ouder buiten NL;2022;560.0;11.0;2.0;9.0;1.0;7.0;-6.0;5.0;0.0;5.0;568.0;8.0;14.29
2525;Guinee;Totaal;Eén ouder in NL, één ouder buiten NL;2023;568.0;18.0;0.0;18.0;1.0;2.0;-1.0;4.0;0.0;4.0;589.0;21.0;36.97
2526;Guinee;Totaal;Twee ouders geboren buiten Nederland;2022;4415.0;105.0;14.0;91.0;124.0;95.0;29.0;-29.0;-29.0;0.0;4535.0;120.0;27.18
2527;Guinee;Totaal;Twee ouders geboren buiten Nederland;2023;4535.0;107.0;3.0;104.0;146.0;78.0;68.0;-13.0;-17.0;4.0;4711.0;176.0;38.81
2528;Guinee;Personen geboren in Nederland;Totaal;2022;2382.0;116.0;5.0;111.0;10.0;31.0;-21.0;2.0;-3.0;5.0;2477.0;95.0;39.88
2529;Guinee;Personen geboren in Nederland;Totaal;2023;2477.0;125.0;1.0;124.0;5.0;27.0;-22.0;2.0;-4.0;6.0;2585.0;108.0;43.6
2530;Guinee;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
2531;Guinee;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
2532;Guinee;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;551.0;11.0;2.0;9.0;1.0;5.0;-4.0;5.0;0.0;5.0;561.0;10.0;18.15
2533;Guinee;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;561.0;18.0;0.0;18.0;1.0;2.0;-1.0;4.0;0.0;4.0;582.0;21.0;37.43
2534;Guinee;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;1831.0;105.0;3.0;102.0;9.0;26.0;-17.0;-3.0;-3.0;0.0;1916.0;85.0;46.42
2535;Guinee;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;1916.0;107.0;1.0;106.0;4.0;25.0;-21.0;-2.0;-4.0;2.0;2003.0;87.0;45.41
2536;Guinee;Personen geboren buiten Nederland;Totaal;2022;2603.0;0.0;11.0;-11.0;115.0;71.0;44.0;-26.0;-26.0;0.0;2636.0;33.0;12.68
2537;Guinee;Personen geboren buiten Nederland;Totaal;2023;2636.0;0.0;2.0;-2.0;142.0;53.0;89.0;-11.0;-13.0;2.0;2725.0;89.0;33.76
2538;Guinee;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
2539;Guinee;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
2540;Guinee;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;9.0;0.0;0.0;0.0;0.0;2.0;-2.0;0.0;0.0;0.0;7.0;-2.0;-222.22
2541;Guinee;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0
2542;Guinee;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;2584.0;0.0;11.0;-11.0;115.0;69.0;46.0;-26.0;-26.0;0.0;2619.0;35.0;13.54
2543;Guinee;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;2619.0;0.0;2.0;-2.0;142.0;53.0;89.0;-11.0;-13.0;2.0;2708.0;89.0;33.98
2544;Guinee-Bissau;Totaal;Totaal;2022;496.0;7.0;1.0;6.0;24.0;13.0;11.0;-4.0;-5.0;1.0;514.0;18.0;36.29
2545;Guinee-Bissau;Totaal;Totaal;2023;514.0;11.0;0.0;11.0;31.0;23.0;8.0;-6.0;-6.0;0.0;533.0;19.0;36.96
2546;Guinee-Bissau;Totaal;Twee ouders geboren in Nederland;2022;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
2547;Guinee-Bissau;Totaal;Twee ouders geboren in Nederland;2023;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
2548;Guinee-Bissau;Totaal;Eén ouder in NL, één ouder buiten NL;2022;133.0;1.0;0.0;1.0;0.0;1.0;-1.0;1.0;1.0;0.0;133.0;0.0;0.0
2549;Guinee-Bissau;Totaal;Eén ouder in NL, één ouder buiten NL;2023;133.0;3.0;0.0;3.0;2.0;0.0;2.0;0.0;0.0;0.0;138.0;5.0;37.59
2550;Guinee-Bissau;Totaal;Twee ouders geboren buiten Nederland;2022;361.0;6.0;1.0;5.0;24.0;12.0;12.0;-5.0;-6.0;1.0;379.0;18.0;49.86
2551;Guinee-Bissau;Totaal;Twee ouders geboren buiten Nederland;2023;379.0;8.0;0.0;8.0;29.0;23.0;6.0;-6.0;-6.0;0.0;393.0;14.0;36.94
2552;Guinee-Bissau;Personen geboren in Nederland;Totaal;2022;211.0;7.0;0.0;7.0;0.0;4.0;-4.0;1.0;0.0;1.0;215.0;4.0;18.96
2553;Guinee-Bissau;Personen geboren in Nederland;Totaal;2023;215.0;11.0;0.0;11.0;3.0;1.0;2.0;5.0;5.0;0.0;228.0;13.0;60.47
2554;Guinee-Bissau;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
2555;Guinee-Bissau;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
2556;Guinee-Bissau;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;121.0;1.0;0.0;1.0;0.0;1.0;-1.0;1.0;1.0;0.0;121.0;0.0;0.0
2557;Guinee-Bissau;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;121.0;3.0;0.0;3.0;2.0;0.0;2.0;0.0;0.0;0.0;126.0;5.0;41.32
2558;Guinee-Bissau;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;90.0;6.0;0.0;6.0;0.0;3.0;-3.0;0.0;-1.0;1.0;94.0;4.0;44.44
2559;Guinee-Bissau;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;94.0;8.0;0.0;8.0;1.0;1.0;0.0;5.0;5.0;0.0;102.0;8.0;85.11
2560;Guinee-Bissau;Personen geboren buiten Nederland;Totaal;2022;285.0;0.0;1.0;-1.0;24.0;9.0;15.0;-5.0;-5.0;0.0;299.0;14.0;49.12
2561;Guinee-Bissau;Personen geboren buiten Nederland;Totaal;2023;299.0;0.0;0.0;0.0;28.0;22.0;6.0;-11.0;-11.0;0.0;305.0;6.0;20.07
2562;Guinee-Bissau;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
2563;Guinee-Bissau;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
2564;Guinee-Bissau;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0
2565;Guinee-Bissau;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0
2566;Guinee-Bissau;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;271.0;0.0;1.0;-1.0;24.0;9.0;15.0;-5.0;-5.0;0.0;285.0;14.0;51.66
2567;Guinee-Bissau;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;285.0;0.0;0.0;0.0;28.0;22.0;6.0;-11.0;-11.0;0.0;291.0;6.0;21.05
2568;Guyana;Totaal;Totaal;2022;4351.0;21.0;25.0;-4.0;44.0;32.0;12.0;-6.0;-7.0;1.0;4360.0;9.0;2.07
2569;Guyana;Totaal;Totaal;2023;4360.0;17.0;33.0;-16.0;65.0;31.0;34.0;4.0;1.0;3.0;4381.0;21.0;4.82
2570;Guyana;Totaal;Twee ouders geboren in Nederland;2022;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0
2571;Guyana;Totaal;Twee ouders geboren in Nederland;2023;19.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;18.0;-1.0;-52.63
2572;Guyana;Totaal;Eén ouder in NL, één ouder buiten NL;2022;1079.0;14.0;2.0;12.0;4.0;8.0;-4.0;-2.0;-2.0;0.0;1087.0;8.0;7.41
2573;Guyana;Totaal;Eén ouder in NL, één ouder buiten NL;2023;1087.0;13.0;1.0;12.0;9.0;5.0;4.0;4.0;0.0;4.0;1107.0;20.0;18.4
2574;Guyana;Totaal;Twee ouders geboren buiten Nederland;2022;3253.0;7.0;23.0;-16.0;40.0;24.0;16.0;-4.0;-5.0;1.0;3254.0;1.0;0.31
2575;Guyana;Totaal;Twee ouders geboren buiten Nederland;2023;3254.0;4.0;32.0;-28.0;56.0;25.0;31.0;0.0;1.0;-1.0;3256.0;2.0;0.61
2576;Guyana;Personen geboren in Nederland;Totaal;2022;2091.0;21.0;2.0;19.0;6.0;15.0;-9.0;-5.0;-5.0;0.0;2101.0;10.0;4.78
2577;Guyana;Personen geboren in Nederland;Totaal;2023;2101.0;17.0;2.0;15.0;14.0;9.0;5.0;4.0;0.0;4.0;2125.0;24.0;11.42
2578;Guyana;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
2579;Guyana;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
2580;Guyana;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;1026.0;14.0;1.0;13.0;4.0;8.0;-4.0;-2.0;-2.0;0.0;1035.0;9.0;8.77
2581;Guyana;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;1035.0;13.0;0.0;13.0;9.0;5.0;4.0;4.0;0.0;4.0;1056.0;21.0;20.29
2582;Guyana;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;1065.0;7.0;1.0;6.0;2.0;7.0;-5.0;-3.0;-3.0;0.0;1066.0;1.0;0.94
2583;Guyana;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;1066.0;4.0;2.0;2.0;5.0;4.0;1.0;0.0;0.0;0.0;1069.0;3.0;2.81
2584;Guyana;Personen geboren buiten Nederland;Totaal;2022;2260.0;0.0;23.0;-23.0;38.0;17.0;21.0;-1.0;-2.0;1.0;2259.0;-1.0;-0.44
2585;Guyana;Personen geboren buiten Nederland;Totaal;2023;2259.0;0.0;31.0;-31.0;51.0;22.0;29.0;0.0;1.0;-1.0;2256.0;-3.0;-1.33
2586;Guyana;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0
2587;Guyana;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;19.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;18.0;-1.0;-52.63
2588;Guyana;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;53.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;52.0;-1.0;-18.87
2589;Guyana;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;52.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;-1.0;-19.23
2590;Guyana;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;2188.0;0.0;22.0;-22.0;38.0;17.0;21.0;-1.0;-2.0;1.0;2188.0;0.0;0.0
2591;Guyana;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;2188.0;0.0;30.0;-30.0;51.0;21.0;30.0;0.0;1.0;-1.0;2187.0;-1.0;-0.46
2592;Haïti;Totaal;Totaal;2022;2111.0;39.0;7.0;32.0;49.0;42.0;7.0;-9.0;-9.0;0.0;2150.0;39.0;18.47
2593;Haïti;Totaal;Totaal;2023;2150.0;44.0;1.0;43.0;48.0;20.0;28.0;-4.0;-4.0;0.0;2221.0;71.0;33.02
2594;Haïti;Totaal;Twee ouders geboren in Nederland;2022;1079.0;0.0;3.0;-3.0;3.0;9.0;-6.0;-7.0;-4.0;-3.0;1067.0;-12.0;-11.12
2595;Haïti;Totaal;Twee ouders geboren in Nederland;2023;1067.0;0.0;1.0;-1.0;8.0;5.0;3.0;3.0;0.0;3.0;1072.0;5.0;4.69
2596;Haïti;Totaal;Eén ouder in NL, één ouder buiten NL;2022;468.0;23.0;2.0;21.0;3.0;12.0;-9.0;7.0;-1.0;8.0;488.0;20.0;42.74
2597;Haïti;Totaal;Eén ouder in NL, één ouder buiten NL;2023;488.0;31.0;0.0;31.0;0.0;1.0;-1.0;-1.0;-1.0;0.0;518.0;30.0;61.48
2598;Haïti;Totaal;Twee ouders geboren buiten Nederland;2022;564.0;16.0;2.0;14.0;43.0;21.0;22.0;-9.0;-4.0;-5.0;595.0;31.0;54.96
2599;Haïti;Totaal;Twee ouders geboren buiten Nederland;2023;595.0;13.0;0.0;13.0;40.0;14.0;26.0;-6.0;-3.0;-3.0;631.0;36.0;60.5
2600;Haïti;Personen geboren in Nederland;Totaal;2022;544.0;39.0;2.0;37.0;4.0;14.0;-10.0;-2.0;-2.0;0.0;571.0;27.0;49.63
2601;Haïti;Personen geboren in Nederland;Totaal;2023;571.0;44.0;0.0;44.0;1.0;2.0;-1.0;-1.0;-1.0;0.0;614.0;43.0;75.31
2602;Haïti;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
2603;Haïti;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
2604;Haïti;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;382.0;23.0;2.0;21.0;2.0;12.0;-10.0;2.0;-1.0;3.0;396.0;14.0;36.65
2605;Haïti;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;396.0;31.0;0.0;31.0;0.0;1.0;-1.0;-1.0;-1.0;0.0;426.0;30.0;75.76
2606;Haïti;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;162.0;16.0;0.0;16.0;2.0;2.0;0.0;-4.0;-1.0;-3.0;175.0;13.0;80.25
2607;Haïti;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;175.0;13.0;0.0;13.0;1.0;1.0;0.0;0.0;0.0;0.0;188.0;13.0;74.29
2608;Haïti;Personen geboren buiten Nederland;Totaal;2022;1567.0;0.0;5.0;-5.0;45.0;28.0;17.0;-7.0;-7.0;0.0;1579.0;12.0;7.66
2609;Haïti;Personen geboren buiten Nederland;Totaal;2023;1579.0;0.0;1.0;-1.0;47.0;18.0;29.0;-3.0;-3.0;0.0;1607.0;28.0;17.73
2610;Haïti;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;1079.0;0.0;3.0;-3.0;3.0;9.0;-6.0;-7.0;-4.0;-3.0;1067.0;-12.0;-11.12
2611;Haïti;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;1067.0;0.0;1.0;-1.0;8.0;5.0;3.0;3.0;0.0;3.0;1072.0;5.0;4.69
2612;Haïti;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;86.0;0.0;0.0;0.0;1.0;0.0;1.0;5.0;0.0;5.0;92.0;6.0;69.77
2613;Haïti;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;92.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.0;0.0;0.0
2614;Haïti;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;402.0;0.0;2.0;-2.0;41.0;19.0;22.0;-5.0;-3.0;-2.0;420.0;18.0;44.78
2615;Haïti;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;420.0;0.0;0.0;0.0;39.0;13.0;26.0;-6.0;-3.0;-3.0;443.0;23.0;54.76
2616;Honduras;Totaal;Totaal;2022;1059.0;17.0;1.0;16.0;64.0;35.0;29.0;-1.0;-1.0;0.0;1104.0;45.0;42.49
2617;Honduras;Totaal;Totaal;2023;1104.0;15.0;0.0;15.0;70.0;33.0;37.0;-4.0;-9.0;5.0;1161.0;57.0;51.63
2618;Honduras;Totaal;Twee ouders geboren in Nederland;2022;99.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;99.0;0.0;0.0
2619;Honduras;Totaal;Twee ouders geboren in Nederland;2023;99.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;100.0;1.0;10.1
2620;Honduras;Totaal;Eén ouder in NL, één ouder buiten NL;2022;418.0;12.0;0.0;12.0;3.0;9.0;-6.0;1.0;0.0;1.0;425.0;7.0;16.75
2621;Honduras;Totaal;Eén ouder in NL, één ouder buiten NL;2023;425.0;15.0;0.0;15.0;5.0;3.0;2.0;6.0;0.0;6.0;448.0;23.0;54.12
2622;Honduras;Totaal;Twee ouders geboren buiten Nederland;2022;542.0;5.0;1.0;4.0;61.0;26.0;35.0;-3.0;-2.0;-1.0;580.0;38.0;70.11
2623;Honduras;Totaal;Twee ouders geboren buiten Nederland;2023;580.0;0.0;0.0;0.0;64.0;30.0;34.0;-10.0;-9.0;-1.0;613.0;33.0;56.9
2624;Honduras;Personen geboren in Nederland;Totaal;2022;401.0;17.0;0.0;17.0;2.0;10.0;-8.0;0.0;0.0;0.0;410.0;9.0;22.44
2625;Honduras;Personen geboren in Nederland;Totaal;2023;410.0;15.0;0.0;15.0;6.0;2.0;4.0;5.0;0.0;5.0;434.0;24.0;58.54
2626;Honduras;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
2627;Honduras;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
2628;Honduras;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;338.0;12.0;0.0;12.0;2.0;9.0;-7.0;1.0;0.0;1.0;344.0;6.0;17.75
2629;Honduras;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;344.0;15.0;0.0;15.0;5.0;1.0;4.0;6.0;0.0;6.0;369.0;25.0;72.67
2630;Honduras;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;63.0;5.0;0.0;5.0;0.0;1.0;-1.0;-1.0;0.0;-1.0;66.0;3.0;47.62
2631;Honduras;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;66.0;0.0;0.0;0.0;1.0;1.0;0.0;-1.0;0.0;-1.0;65.0;-1.0;-15.15
2632;Honduras;Personen geboren buiten Nederland;Totaal;2022;658.0;0.0;1.0;-1.0;62.0;25.0;37.0;-1.0;-1.0;0.0;694.0;36.0;54.71
2633;Honduras;Personen geboren buiten Nederland;Totaal;2023;694.0;0.0;0.0;0.0;64.0;31.0;33.0;-9.0;-9.0;0.0;727.0;33.0;47.55
2634;Honduras;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;99.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;99.0;0.0;0.0
2635;Honduras;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;99.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;100.0;1.0;10.1
2636;Honduras;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;80.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;81.0;1.0;12.5
2637;Honduras;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;81.0;0.0;0.0;0.0;0.0;2.0;-2.0;0.0;0.0;0.0;79.0;-2.0;-24.69
2638;Honduras;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;479.0;0.0;1.0;-1.0;61.0;25.0;36.0;-2.0;-2.0;0.0;514.0;35.0;73.07
2639;Honduras;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;514.0;0.0;0.0;0.0;63.0;29.0;34.0;-9.0;-9.0;0.0;548.0;34.0;66.15
2640;Hongarije;Totaal;Totaal;2022;28552.0;302.0;188.0;114.0;3717.0;2177.0;1540.0;-457.0;-439.0;-18.0;30188.0;1636.0;57.3
2641;Hongarije;Totaal;Totaal;2023;30188.0;332.0;160.0;172.0;4022.0;2202.0;1820.0;-527.0;-518.0;-9.0;32171.0;1983.0;65.69
2642;Hongarije;Totaal;Twee ouders geboren in Nederland;2022;342.0;0.0;0.0;0.0;21.0;3.0;18.0;-3.0;-1.0;-2.0;358.0;16.0;46.78
2643;Hongarije;Totaal;Twee ouders geboren in Nederland;2023;358.0;0.0;0.0;0.0;15.0;2.0;13.0;1.0;0.0;1.0;372.0;14.0;39.11
2644;Hongarije;Totaal;Eén ouder in NL, één ouder buiten NL;2022;7343.0;131.0;73.0;58.0;35.0;64.0;-29.0;-3.0;-6.0;3.0;7375.0;32.0;4.36
2645;Hongarije;Totaal;Eén ouder in NL, één ouder buiten NL;2023;7375.0;143.0;74.0;69.0;44.0;48.0;-4.0;1.0;-1.0;2.0;7442.0;67.0;9.08
2646;Hongarije;Totaal;Twee ouders geboren buiten Nederland;2022;20867.0;171.0;115.0;56.0;3661.0;2110.0;1551.0;-451.0;-432.0;-19.0;22455.0;1588.0;76.1
2647;Hongarije;Totaal;Twee ouders geboren buiten Nederland;2023;22455.0;189.0;86.0;103.0;3963.0;2152.0;1811.0;-529.0;-517.0;-12.0;24357.0;1902.0;84.7
2648;Hongarije;Personen geboren in Nederland;Totaal;2022;9468.0;300.0;80.0;220.0;46.0;132.0;-86.0;-22.0;-20.0;-2.0;9600.0;132.0;13.94
2649;Hongarije;Personen geboren in Nederland;Totaal;2023;9600.0;332.0;77.0;255.0;49.0;91.0;-42.0;-6.0;-6.0;0.0;9813.0;213.0;22.19
2650;Hongarije;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
2651;Hongarije;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
2652;Hongarije;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;7077.0;130.0;71.0;59.0;21.0;55.0;-34.0;-4.0;-5.0;1.0;7103.0;26.0;3.67
2653;Hongarije;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;7103.0;143.0;72.0;71.0;25.0;43.0;-18.0;2.0;0.0;2.0;7158.0;55.0;7.74
2654;Hongarije;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;2391.0;170.0;9.0;161.0;25.0;77.0;-52.0;-18.0;-15.0;-3.0;2497.0;106.0;44.33
2655;Hongarije;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;2497.0;189.0;5.0;184.0;24.0;48.0;-24.0;-8.0;-6.0;-2.0;2655.0;158.0;63.28
2656;Hongarije;Personen geboren buiten Nederland;Totaal;2022;19084.0;2.0;108.0;-106.0;3671.0;2045.0;1626.0;-435.0;-419.0;-16.0;20588.0;1504.0;78.81
2657;Hongarije;Personen geboren buiten Nederland;Totaal;2023;20588.0;0.0;83.0;-83.0;3973.0;2111.0;1862.0;-521.0;-512.0;-9.0;22358.0;1770.0;85.97
2658;Hongarije;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;342.0;0.0;0.0;0.0;21.0;3.0;18.0;-3.0;-1.0;-2.0;358.0;16.0;46.78
2659;Hongarije;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;358.0;0.0;0.0;0.0;15.0;2.0;13.0;1.0;0.0;1.0;372.0;14.0;39.11
2660;Hongarije;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;266.0;1.0;2.0;-1.0;14.0;9.0;5.0;1.0;-1.0;2.0;272.0;6.0;22.56
2661;Hongarije;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;272.0;0.0;2.0;-2.0;19.0;5.0;14.0;-1.0;-1.0;0.0;284.0;12.0;44.12
2662;Hongarije;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;18476.0;1.0;106.0;-105.0;3636.0;2033.0;1603.0;-433.0;-417.0;-16.0;19958.0;1482.0;80.21
2663;Hongarije;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;19958.0;0.0;81.0;-81.0;3939.0;2104.0;1835.0;-521.0;-511.0;-10.0;21702.0;1744.0;87.38
2664;Hongkong;Totaal;Totaal;2022;18649.0;87.0;100.0;-13.0;158.0;180.0;-22.0;-12.0;-12.0;0.0;18614.0;-35.0;-1.88
2665;Hongkong;Totaal;Totaal;2023;18614.0;74.0;92.0;-18.0;185.0;200.0;-15.0;-8.0;-9.0;1.0;18582.0;-32.0;-1.72
2666;Hongkong;Totaal;Twee ouders geboren in Nederland;2022;286.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;287.0;1.0;3.5
2667;Hongkong;Totaal;Twee ouders geboren in Nederland;2023;287.0;0.0;3.0;-3.0;2.0;7.0;-5.0;-1.0;-1.0;0.0;279.0;-8.0;-27.87
2668;Hongkong;Totaal;Eén ouder in NL, één ouder buiten NL;2022;2677.0;70.0;4.0;66.0;4.0;21.0;-17.0;0.0;0.0;0.0;2726.0;49.0;18.3
2669;Hongkong;Totaal;Eén ouder in NL, één ouder buiten NL;2023;2726.0;56.0;3.0;53.0;7.0;25.0;-18.0;-1.0;0.0;-1.0;2760.0;34.0;12.47
2670;Hongkong;Totaal;Twee ouders geboren buiten Nederland;2022;15686.0;17.0;96.0;-79.0;153.0;159.0;-6.0;-12.0;-12.0;0.0;15601.0;-85.0;-5.42
2671;Hongkong;Totaal;Twee ouders geboren buiten Nederland;2023;15601.0;18.0;86.0;-68.0;176.0;168.0;8.0;-6.0;-8.0;2.0;15543.0;-58.0;-3.72
2672;Hongkong;Personen geboren in Nederland;Totaal;2022;9038.0;87.0;6.0;81.0;29.0;59.0;-30.0;-2.0;0.0;-2.0;9087.0;49.0;5.42
2673;Hongkong;Personen geboren in Nederland;Totaal;2023;9087.0;74.0;5.0;69.0;34.0;65.0;-31.0;-4.0;-3.0;-1.0;9124.0;37.0;4.07
2674;Hongkong;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
2675;Hongkong;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
2676;Hongkong;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;2552.0;70.0;4.0;66.0;4.0;16.0;-12.0;-1.0;0.0;-1.0;2605.0;53.0;20.77
2677;Hongkong;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;2605.0;56.0;1.0;55.0;6.0;24.0;-18.0;-1.0;0.0;-1.0;2641.0;36.0;13.82
