ID;RegioS;Perioden;AantalPersonen_1;GemiddeldBesteedbaarInkomen_2;RangnummerBesteedbaarInkomen_3;GemiddeldGestandaardiseerdInkomen_4;RangnummerGestandaardiseerdInkomen_5;AantalPersonen_6;InVanPersonenMetEnZonderInkomen_7;GemiddeldPersoonlijkInkomen_8;RangnummerPersoonlijkInkomen_9;GemiddeldBesteedbaarInkomen_10;RangnummerBesteedbaarInkomen_11
3730;Lingewaal;2006;10.9;13.4;180.0;23.2;124.0;7.4;68.0;28.2;116.0;19.4;122.0
3731;Lingewaal;2007;10.9;14.8;150.0;25.5;115.0;7.4;68.0;30.0;102.0;21.3;103.0
3732;Lingewaal;2008;10.9;15.0;161.0;25.8;121.0;7.6;70.0;30.2;127.0;21.2;115.0
3733;Lingewaal;2009 voor methodewijziging;10.9;14.9;170.0;25.7;116.0;7.7;71.0;30.2;145.0;20.9;138.0
3734;Lingewaal;2009 na methodewijziging;10.9;15.0;159.0;25.9;104.0;7.7;70.0;30.6;131.0;21.2;119.0
3735;Lingewaal;2010;10.9;15.0;158.0;25.9;105.0;7.7;71.0;30.8;128.0;21.1;116.0
3736;Lingewaal;2011;10.9;15.0;172.0;25.8;113.0;7.8;71.0;31.3;124.0;20.9;126.0
3737;Lingewaal;2012;11.0;15.3;161.0;26.1;108.0;7.9;71.0;31.6;120.0;21.2;121.0
3738;Lingewaal;2013;11.1;;;26.4;105.0;7.9;72.0;32.2;114.0;;
3739;Lingewaal;2014;11.1;;;27.4;105.0;7.9;71.0;32.5;118.0;;
3740;Lingewaard;2005;43.7;12.2;298.0;20.8;262.0;29.6;68.0;25.6;239.0;17.3;310.0
3741;Lingewaard;2006;44.3;13.0;266.0;22.1;236.0;31.1;70.0;26.7;197.0;18.2;259.0
3742;Lingewaard;2007;44.6;14.2;232.0;24.1;205.0;31.5;71.0;28.0;184.0;19.8;220.0
3743;Lingewaard;2008;45.1;14.3;269.0;24.2;246.0;32.5;72.0;28.7;208.0;19.6;270.0
3744;Lingewaard;2009 voor methodewijziging;45.4;14.3;271.0;24.2;244.0;32.7;72.0;29.2;201.0;19.7;267.0
3745;Lingewaard;2009 na methodewijziging;45.4;14.4;264.0;24.3;235.0;32.8;72.0;29.1;199.0;19.7;261.0
3746;Lingewaard;2010;45.6;14.5;246.0;24.5;210.0;33.0;72.0;29.7;174.0;19.8;238.0
3747;Lingewaard;2011;45.8;14.6;237.0;24.6;208.0;33.3;73.0;30.1;176.0;19.9;231.0
3748;Lingewaard;2012;45.8;14.8;247.0;24.8;214.0;33.4;73.0;30.4;168.0;20.1;226.0
3749;Lingewaard;2013;45.8;;;24.9;213.0;33.3;73.0;30.8;173.0;;
3750;Lingewaard;2014;45.8;;;26.3;188.0;33.2;73.0;31.4;155.0;;
3751;Lisse;2005;21.9;13.0;138.0;21.6;159.0;14.9;68.0;26.8;150.0;18.3;171.0
3752;Lisse;2006;22.0;13.8;130.0;23.0;137.0;15.6;71.0;28.0;129.0;19.2;144.0
3753;Lisse;2007;22.1;15.0;118.0;24.9;138.0;15.9;72.0;28.9;147.0;20.5;153.0
3754;Lisse;2008;22.3;15.2;139.0;25.2;148.0;16.3;73.0;29.9;146.0;20.5;174.0
3755;Lisse;2009 voor methodewijziging;22.3;15.5;105.0;25.7;114.0;16.4;73.0;30.8;120.0;20.9;134.0
3756;Lisse;2009 na methodewijziging;22.3;15.6;94.0;25.8;111.0;16.3;73.0;31.0;110.0;21.1;122.0
3757;Lisse;2010;22.7;15.6;100.0;25.6;117.0;16.6;73.0;31.2;110.0;21.0;124.0
3758;Lisse;2011;22.5;15.5;108.0;25.5;130.0;16.6;74.0;31.6;114.0;20.8;135.0
3759;Lisse;2012;22.4;15.9;93.0;26.2;106.0;16.6;74.0;32.0;112.0;21.3;119.0
3760;Lisse;2013;22.3;;;26.3;110.0;16.6;74.0;32.2;113.0;;
3761;Lisse;2014;22.5;;;27.4;108.0;16.6;74.0;32.8;108.0;;
3762;Lith;2005;6.7;11.6;390.0;20.9;251.0;4.5;67.0;24.2;337.0;16.8;376.0
3763;Lith;2006;6.7;12.7;303.0;22.3;204.0;4.6;68.0;26.2;236.0;18.3;246.0
3764;Lith;2007;6.7;13.7;309.0;24.0;217.0;4.7;70.0;26.6;286.0;19.4;266.0
3765;Lith;2008;6.7;14.4;259.0;25.1;156.0;4.7;70.0;28.8;199.0;20.2;198.0
3766;Lith;2009 voor methodewijziging;6.7;14.5;245.0;25.4;137.0;4.7;71.0;29.3;194.0;20.2;202.0
3767;Lith;2009 na methodewijziging;6.7;14.5;248.0;25.5;133.0;4.7;71.0;29.1;204.0;20.1;206.0
3768;Lith;2010;;;;;;;;;;;
3769;Lith;2011;;;;;;;;;;;
3770;Lith;2012;;;;;;;;;;;
3771;Lith;2013;;;;;;;;;;;
3772;Lith;2014;;;;;;;;;;;
3773;Littenseradiel;2005;10.8;11.7;379.0;20.2;320.0;7.0;65.0;24.7;308.0;17.4;290.0
3774;Littenseradiel;2006;10.8;12.3;371.0;21.2;313.0;7.2;67.0;25.2;319.0;18.1;280.0
3775;Littenseradiel;2007;10.9;13.0;386.0;22.6;324.0;7.3;67.0;25.8;335.0;19.1;311.0
3776;Littenseradiel;2008;10.9;14.0;316.0;24.2;247.0;7.5;69.0;27.1;319.0;20.0;229.0
3777;Littenseradiel;2009 voor methodewijziging;10.9;14.0;316.0;24.3;232.0;7.5;69.0;28.7;242.0;20.1;212.0
3778;Littenseradiel;2009 na methodewijziging;10.9;13.6;367.0;23.1;330.0;7.6;69.0;27.3;321.0;19.4;308.0
3779;Littenseradiel;2010;11.0;13.7;349.0;23.4;305.0;7.7;70.0;27.6;315.0;19.4;287.0
3780;Littenseradiel;2011;10.9;14.3;293.0;24.3;229.0;7.7;70.0;28.6;280.0;20.1;207.0
3781;Littenseradiel;2012;10.9;14.3;310.0;24.1;267.0;7.7;70.0;28.6;286.0;20.0;243.0
3782;Littenseradiel;2013;10.9;;;24.3;262.0;7.8;71.0;28.8;293.0;;
3783;Littenseradiel;2014;10.9;;;25.9;214.0;7.7;71.0;29.8;255.0;;
3784;Lochem;2005;32.9;13.6;77.0;22.7;87.0;22.9;70.0;27.1;138.0;19.1;103.0
3785;Lochem;2006;32.8;14.4;70.0;23.8;96.0;23.4;71.0;27.6;145.0;19.8;98.0
3786;Lochem;2007;33.0;15.7;72.0;26.1;89.0;23.8;72.0;28.9;148.0;21.6;94.0
3787;Lochem;2008;33.3;16.1;67.0;26.5;85.0;24.5;73.0;29.8;151.0;21.6;91.0
3788;Lochem;2009 voor methodewijziging;33.4;15.7;93.0;25.6;118.0;24.6;74.0;30.1;153.0;21.0;124.0
3789;Lochem;2009 na methodewijziging;33.4;15.9;76.0;26.1;97.0;24.7;74.0;30.3;139.0;21.3;114.0
3790;Lochem;2010;33.3;16.1;62.0;26.4;85.0;24.8;74.0;31.0;125.0;21.4;94.0
3791;Lochem;2011;33.3;16.1;64.0;26.4;88.0;25.0;75.0;31.4;118.0;21.2;101.0
3792;Lochem;2012;33.3;16.4;60.0;26.8;86.0;25.0;75.0;31.6;125.0;21.7;95.0
3793;Lochem;2013;33.2;;;27.1;81.0;25.0;75.0;32.2;112.0;;
3794;Lochem;2014;33.2;;;28.4;79.0;25.0;75.0;32.8;110.0;;
3795;Loenen;2005;8.3;16.6;11.0;28.4;8.0;5.6;67.0;35.2;12.0;23.7;11.0
3796;Loenen;2006;8.2;17.3;11.0;29.5;8.0;5.7;70.0;35.9;12.0;24.3;11.0
3797;Loenen;2007;8.3;18.7;13.0;31.5;9.0;5.8;70.0;37.2;12.0;26.1;13.0
3798;Loenen;2008;8.4;19.2;11.0;32.3;10.0;6.0;71.0;39.5;12.0;26.6;12.0
3799;Loenen;2009 voor methodewijziging;8.5;18.7;14.0;31.4;10.0;6.0;71.0;40.5;10.0;26.0;12.0
3800;Loenen;2009 na methodewijziging;8.5;19.2;10.0;32.1;9.0;6.0;70.0;40.6;10.0;27.1;10.0
3801;Loenen;2010;;;;;;;;;;;
3802;Loenen;2011;;;;;;;;;;;
3803;Loenen;2012;;;;;;;;;;;
3804;Loenen;2013;;;;;;;;;;;
3805;Loenen;2014;;;;;;;;;;;
3806;Loon op Zand;2005;22.8;12.8;163.0;21.7;153.0;15.7;69.0;25.6;236.0;17.9;221.0
3807;Loon op Zand;2006;22.9;13.3;201.0;22.6;182.0;16.3;71.0;26.1;245.0;18.4;232.0
3808;Loon op Zand;2007;22.9;14.5;178.0;24.7;152.0;16.5;72.0;27.1;252.0;19.9;203.0
3809;Loon op Zand;2008;22.9;14.9;170.0;25.0;163.0;16.9;74.0;28.1;252.0;19.9;230.0
3810;Loon op Zand;2009 voor methodewijziging;23.0;15.0;168.0;25.1;163.0;17.0;74.0;28.6;245.0;20.0;220.0
3811;Loon op Zand;2009 na methodewijziging;23.0;15.1;151.0;25.3;145.0;17.0;74.0;28.7;232.0;20.2;204.0
3812;Loon op Zand;2010;23.0;15.0;162.0;25.1;153.0;17.1;75.0;29.0;225.0;19.9;223.0
3813;Loon op Zand;2011;23.1;15.1;164.0;25.1;159.0;17.3;75.0;29.4;233.0;19.9;234.0
3814;Loon op Zand;2012;23.1;15.3;170.0;25.3;165.0;17.4;75.0;29.6;226.0;20.1;228.0
3815;Loon op Zand;2013;23.1;;;25.4;164.0;17.4;75.0;30.0;223.0;;
3816;Loon op Zand;2014;23.0;;;26.5;166.0;17.3;75.0;30.4;225.0;;
3817;Lopik;2005;13.9;12.6;211.0;22.6;91.0;8.9;64.0;27.7;107.0;19.1;101.0
3818;Lopik;2006;14.0;13.3;205.0;23.6;101.0;9.3;66.0;27.8;136.0;19.7;107.0
3819;Lopik;2007;14.0;14.6;166.0;25.8;97.0;9.4;67.0;29.4;116.0;21.5;97.0
3820;Lopik;2008;14.2;14.7;208.0;26.0;103.0;9.7;68.0;30.2;125.0;21.3;110.0
3821;Lopik;2009 voor methodewijziging;14.2;14.5;248.0;25.7;112.0;9.7;69.0;30.0;156.0;21.1;121.0
3822;Lopik;2009 na methodewijziging;14.2;14.4;260.0;25.4;140.0;9.7;69.0;29.5;170.0;20.8;138.0
3823;Lopik;2010;14.1;14.4;268.0;25.4;133.0;9.7;69.0;29.6;181.0;20.7;143.0
3824;Lopik;2011;14.1;14.6;246.0;25.8;111.0;9.8;70.0;30.4;159.0;20.8;133.0
3825;Lopik;2012;14.0;14.8;244.0;26.0;115.0;9.8;70.0;30.5;161.0;21.0;136.0
3826;Lopik;2013;14.0;;;26.7;95.0;9.8;70.0;31.3;148.0;;
3827;Lopik;2014;14.1;;;27.9;93.0;9.8;70.0;31.6;152.0;;
3828;Loppersum;2005;10.9;11.2;431.0;18.5;423.0;7.2;65.0;22.9;411.0;16.4;405.0
3829;Loppersum;2006;10.8;12.0;402.0;20.0;392.0;7.3;68.0;23.6;396.0;17.3;371.0
3830;Loppersum;2007;10.7;12.9;398.0;21.4;393.0;7.4;69.0;24.9;384.0;18.3;377.0
3831;Loppersum;2008;10.5;13.7;369.0;22.6;365.0;7.5;71.0;25.8;379.0;19.0;346.0
3832;Loppersum;2009 voor methodewijziging;10.5;13.3;389.0;21.7;394.0;7.4;71.0;25.9;387.0;18.5;386.0
3833;Loppersum;2009 na methodewijziging;10.5;13.3;385.0;21.9;389.0;7.5;72.0;25.7;392.0;18.3;386.0
3834;Loppersum;2010;10.5;13.8;342.0;22.6;355.0;7.5;72.0;26.8;349.0;18.9;344.0
3835;Loppersum;2011;10.4;14.0;337.0;23.0;339.0;7.5;72.0;27.3;345.0;19.1;329.0
3836;Loppersum;2012;10.3;13.9;352.0;22.7;354.0;7.5;73.0;27.0;358.0;18.9;355.0
3837;Loppersum;2013;10.2;;;23.4;330.0;7.4;73.0;27.9;341.0;;
3838;Loppersum;2014;10.1;;;24.2;328.0;7.4;73.0;28.2;335.0;;
3839;Losser;2005;22.5;11.6;396.0;19.8;353.0;15.2;68.0;22.5;428.0;16.2;426.0
3840;Losser;2006;22.5;12.2;385.0;20.9;342.0;15.9;71.0;23.3;409.0;16.7;413.0
3841;Losser;2007;22.5;12.7;420.0;22.2;355.0;16.0;71.0;24.3;404.0;17.7;417.0
3842;Losser;2008;22.6;13.6;379.0;23.0;345.0;16.5;73.0;25.2;401.0;18.1;400.0
3843;Losser;2009 voor methodewijziging;22.6;13.6;371.0;22.8;353.0;16.7;74.0;25.9;388.0;18.0;402.0
3844;Losser;2009 na methodewijziging;22.6;13.7;352.0;23.1;329.0;16.6;73.0;26.0;380.0;18.3;388.0
3845;Losser;2010;22.7;13.8;337.0;23.3;310.0;16.6;73.0;26.3;372.0;18.5;374.0
3846;Losser;2011;22.7;13.8;352.0;23.3;316.0;16.7;74.0;26.8;368.0;18.5;375.0
3847;Losser;2012;22.6;14.0;343.0;23.5;302.0;16.7;74.0;27.0;362.0;18.6;367.0
3848;Losser;2013;22.6;;;23.5;314.0;16.7;74.0;27.3;358.0;;
3849;Losser;2014;22.5;;;24.5;308.0;16.3;73.0;27.8;349.0;;
3850;Maarn;2005;;;;;;;;;;;
3851;Maarn;2006;;;;;;;;;;;
3852;Maarn;2007;;;;;;;;;;;
3853;Maarn;2008;;;;;;;;;;;
3854;Maarn;2009 voor methodewijziging;;;;;;;;;;;
3855;Maarn;2009 na methodewijziging;;;;;;;;;;;
3856;Maarn;2010;;;;;;;;;;;
3857;Maarn;2011;;;;;;;;;;;
3858;Maarn;2012;;;;;;;;;;;
3859;Maarn;2013;;;;;;;;;;;
3860;Maarn;2014;;;;;;;;;;;
3861;Maarssen;2005;39.6;13.9;58.0;23.3;64.0;27.1;69.0;29.6;59.0;19.7;74.0
3862;Maarssen;2006;39.4;14.7;60.0;24.4;66.0;28.2;72.0;30.3;59.0;20.1;77.0
3863;Maarssen;2007;39.4;15.8;69.0;26.5;73.0;28.4;72.0;31.7;62.0;21.6;93.0
3864;Maarssen;2008;39.6;15.9;74.0;26.5;86.0;28.8;73.0;32.5;64.0;21.6;93.0
3865;Maarssen;2009 voor methodewijziging;39.7;16.3;56.0;27.0;68.0;29.0;73.0;33.4;53.0;22.0;79.0
3866;Maarssen;2009 na methodewijziging;39.7;16.5;51.0;27.3;54.0;29.2;74.0;33.6;50.0;22.2;69.0
3867;Maarssen;2010;;;;;;;;;;;
3868;Maarssen;2011;;;;;;;;;;;
3869;Maarssen;2012;;;;;;;;;;;
3870;Maarssen;2013;;;;;;;;;;;
3871;Maarssen;2014;;;;;;;;;;;
3872;Maasbracht;2005;13.6;12.3;277.0;20.5;298.0;9.4;69.0;24.2;340.0;17.1;345.0
3873;Maasbracht;2006;;;;;;;;;;;
3874;Maasbracht;2007;;;;;;;;;;;
3875;Maasbracht;2008;;;;;;;;;;;
3876;Maasbracht;2009 voor methodewijziging;;;;;;;;;;;
3877;Maasbracht;2009 na methodewijziging;;;;;;;;;;;
3878;Maasbracht;2010;;;;;;;;;;;
3879;Maasbracht;2011;;;;;;;;;;;
3880;Maasbracht;2012;;;;;;;;;;;
3881;Maasbracht;2013;;;;;;;;;;;
3882;Maasbracht;2014;;;;;;;;;;;
3883;Maasbree;2005;12.8;12.3;276.0;21.3;197.0;8.8;68.0;24.7;309.0;17.4;306.0
3884;Maasbree;2006;12.9;13.1;248.0;22.7;165.0;9.2;71.0;25.8;272.0;18.0;290.0
3885;Maasbree;2007;12.9;14.2;233.0;24.4;183.0;9.3;72.0;26.6;284.0;19.3;284.0
3886;Maasbree;2008;13.1;14.3;270.0;24.7;195.0;9.6;74.0;27.0;324.0;19.2;334.0
3887;Maasbree;2009 voor methodewijziging;;;;;;;;;;;
3888;Maasbree;2009 na methodewijziging;;;;;;;;;;;
3889;Maasbree;2010;;;;;;;;;;;
3890;Maasbree;2011;;;;;;;;;;;
3891;Maasbree;2012;;;;;;;;;;;
3892;Maasbree;2013;;;;;;;;;;;
3893;Maasbree;2014;;;;;;;;;;;
3894;Maasdonk;2005;11.3;12.3;283.0;21.8;143.0;7.5;66.0;25.3;258.0;18.0;218.0
3895;Maasdonk;2006;11.3;13.0;264.0;23.1;135.0;7.7;68.0;25.9;255.0;18.7;198.0
3896;Maasdonk;2007;11.3;14.0;270.0;24.8;147.0;7.8;70.0;26.9;273.0;20.0;202.0
3897;Maasdonk;2008;11.3;14.3;276.0;25.2;147.0;7.9;71.0;27.6;282.0;20.0;216.0
3898;Maasdonk;2009 voor methodewijziging;11.3;14.1;306.0;24.7;190.0;8.0;71.0;27.7;303.0;19.7;268.0
3899;Maasdonk;2009 na methodewijziging;11.3;14.5;252.0;25.3;142.0;8.1;72.0;28.2;260.0;20.0;219.0
3900;Maasdonk;2010;11.3;14.8;198.0;25.8;107.0;8.2;73.0;28.6;250.0;20.1;196.0
3901;Maasdonk;2011;11.3;14.7;225.0;25.7;119.0;8.3;74.0;28.9;249.0;19.9;233.0
3902;Maasdonk;2012;11.2;15.2;177.0;26.4;97.0;8.3;74.0;29.3;245.0;20.4;185.0
3903;Maasdonk;2013;11.2;;;26.5;101.0;8.3;74.0;29.8;237.0;;
3904;Maasdonk;2014;;;;;;;;;;;
3905;Maasdriel;2005;23.6;12.5;225.0;21.9;137.0;15.9;68.0;25.8;212.0;18.0;216.0
3906;Maasdriel;2006;23.5;13.3;195.0;23.3;122.0;16.4;70.0;26.8;190.0;18.8;182.0
3907;Maasdriel;2007;23.6;14.3;205.0;25.0;136.0;16.6;70.0;28.5;165.0;20.1;193.0
3908;Maasdriel;2008;23.8;14.8;181.0;25.6;128.0;17.0;71.0;29.4;161.0;20.5;168.0
3909;Maasdriel;2009 voor methodewijziging;23.8;14.5;243.0;25.0;171.0;17.0;72.0;29.5;182.0;20.1;208.0
3910;Maasdriel;2009 na methodewijziging;23.8;14.6;220.0;25.3;144.0;17.0;72.0;29.3;192.0;20.2;197.0
3911;Maasdriel;2010;24.0;14.7;210.0;25.4;138.0;17.2;72.0;29.6;180.0;20.3;181.0
3912;Maasdriel;2011;24.0;14.9;197.0;25.6;124.0;17.3;72.0;30.4;157.0;20.5;159.0
3913;Maasdriel;2012;24.1;15.1;200.0;25.8;130.0;17.4;72.0;30.5;162.0;20.7;162.0
3914;Maasdriel;2013;24.2;;;25.8;137.0;17.4;72.0;31.0;161.0;;
3915;Maasdriel;2014;24.2;;;27.2;114.0;17.5;72.0;31.4;161.0;;
3916;Maasgouw;2005;;;;;;;;;;;
3917;Maasgouw;2006;24.5;13.3;207.0;21.9;251.0;17.8;73.0;25.3;308.0;17.9;310.0
3918;Maasgouw;2007;24.5;14.5;184.0;23.9;228.0;18.0;73.0;26.5;290.0;19.3;283.0
3919;Maasgouw;2008;24.5;14.8;174.0;24.2;244.0;18.1;74.0;27.8;269.0;19.6;274.0
3920;Maasgouw;2009 voor methodewijziging;24.3;15.0;167.0;24.3;227.0;18.2;75.0;28.3;263.0;19.6;275.0
3921;Maasgouw;2009 na methodewijziging;24.3;14.9;173.0;24.2;245.0;18.3;75.0;27.7;289.0;19.5;288.0
3922;Maasgouw;2010;24.3;15.0;168.0;24.2;244.0;18.4;76.0;28.1;278.0;19.5;286.0
3923;Maasgouw;2011;24.1;15.3;129.0;24.8;190.0;18.5;77.0;28.9;256.0;19.8;252.0
3924;Maasgouw;2012;24.0;15.5;145.0;24.9;210.0;18.5;77.0;28.9;263.0;19.8;266.0
3925;Maasgouw;2013;23.9;;;24.9;211.0;18.4;77.0;29.5;251.0;;
3926;Maasgouw;2014;23.8;;;26.4;176.0;18.4;77.0;30.2;237.0;;
3927;Maassluis;2005;32.0;13.0;131.0;21.1;221.0;22.1;69.0;26.4;174.0;18.2;188.0
3928;Maassluis;2006;31.6;13.6;157.0;22.0;239.0;22.7;72.0;26.8;195.0;18.5;222.0
3929;Maassluis;2007;31.4;14.6;165.0;23.6;249.0;22.8;73.0;28.4;173.0;19.8;225.0
3930;Maassluis;2008;31.4;15.2;142.0;24.5;220.0;23.0;73.0;29.5;159.0;20.4;185.0
3931;Maassluis;2009 voor methodewijziging;31.6;15.1;152.0;24.3;228.0;23.1;73.0;29.7;165.0;20.2;194.0
3932;Maassluis;2009 na methodewijziging;31.6;15.1;149.0;24.4;227.0;23.1;73.0;29.7;161.0;20.3;184.0
3933;Maassluis;2010;31.9;15.0;161.0;24.1;246.0;23.5;74.0;29.6;179.0;20.1;195.0
3934;Maassluis;2011;31.8;15.1;157.0;24.3;241.0;23.5;74.0;30.2;172.0;20.2;182.0
3935;Maassluis;2012;32.0;15.2;185.0;24.3;257.0;23.5;74.0;30.4;174.0;20.4;194.0
3936;Maassluis;2013;32.1;;;24.5;250.0;23.5;73.0;31.0;159.0;;
3937;Maassluis;2014;32.2;;;25.5;250.0;23.7;74.0;31.2;170.0;;
3938;Maastricht;2005;120.2;12.1;305.0;18.5;425.0;82.4;69.0;23.7;372.0;16.8;383.0
3939;Maastricht;2006;119.0;12.8;295.0;19.4;416.0;85.9;72.0;24.1;378.0;17.1;386.0
3940;Maastricht;2007;118.0;13.6;317.0;20.6;421.0;85.8;73.0;25.1;380.0;18.0;398.0
3941;Maastricht;2008;118.3;13.9;331.0;21.1;422.0;87.2;74.0;25.9;375.0;18.3;395.0
3942;Maastricht;2009 voor methodewijziging;118.5;14.1;312.0;21.3;407.0;86.9;73.0;26.5;365.0;18.6;376.0
3943;Maastricht;2009 na methodewijziging;118.5;14.1;299.0;21.4;403.0;86.8;73.0;26.7;351.0;18.8;360.0
3944;Maastricht;2010;119.7;14.0;320.0;21.1;401.0;86.3;72.0;27.2;337.0;18.8;351.0
3945;Maastricht;2011;121.1;14.0;334.0;21.1;406.0;86.4;71.0;27.6;332.0;19.0;338.0
3946;Maastricht;2012;121.8;13.9;356.0;20.9;401.0;85.9;71.0;27.8;329.0;19.1;338.0
3947;Maastricht;2013;122.5;;;20.9;399.0;85.2;70.0;28.3;321.0;;
3948;Maastricht;2014;122.4;;;21.7;388.0;84.7;69.0;28.9;300.0;;
3949;Margraten;2005;13.5;13.0;140.0;22.0;130.0;9.1;68.0;26.5;172.0;18.6;143.0
3950;Margraten;2006;13.5;13.5;176.0;22.8;158.0;9.4;70.0;27.1;177.0;19.0;164.0
3951;Margraten;2007;13.5;14.7;161.0;24.7;153.0;9.6;71.0;28.0;194.0;20.1;187.0
3952;Margraten;2008;13.3;15.5;93.0;26.0;107.0;9.7;73.0;29.3;173.0;20.8;140.0
3953;Margraten;2009 voor methodewijziging;13.4;15.3;126.0;25.6;117.0;9.8;73.0;29.7;169.0;20.6;155.0
3954;Margraten;2009 na methodewijziging;13.4;15.5;113.0;25.9;103.0;9.9;74.0;29.7;159.0;20.8;141.0
3955;Margraten;2010;;;;;;;;;;;
3956;Margraten;2011;;;;;;;;;;;
3957;Margraten;2012;;;;;;;;;;;
3958;Margraten;2013;;;;;;;;;;;
3959;Margraten;2014;;;;;;;;;;;
3960;De Marne;2005;11.1;11.0;440.0;17.7;449.0;7.5;68.0;21.9;445.0;15.7;446.0
3961;De Marne;2006;10.8;12.0;401.0;19.6;408.0;7.4;69.0;23.2;413.0;17.1;389.0
3962;De Marne;2007;10.7;13.3;359.0;21.8;375.0;7.5;70.0;24.9;390.0;18.6;361.0
3963;De Marne;2008;10.6;13.5;382.0;21.9;394.0;7.6;71.0;25.4;394.0;18.5;385.0
3964;De Marne;2009 voor methodewijziging;10.5;13.3;400.0;21.2;408.0;7.6;72.0;25.2;410.0;18.0;405.0
3965;De Marne;2009 na methodewijziging;10.5;13.3;389.0;21.3;410.0;7.7;73.0;24.9;417.0;18.1;405.0
3966;De Marne;2010;10.5;13.5;369.0;21.8;380.0;7.6;73.0;25.7;389.0;18.4;377.0
3967;De Marne;2011;10.4;13.9;344.0;22.4;367.0;7.7;73.0;26.4;381.0;18.7;362.0
3968;De Marne;2012;10.3;13.8;363.0;22.0;374.0;7.6;74.0;25.9;392.0;18.4;379.0
3969;De Marne;2013;10.2;;;22.9;353.0;7.6;74.0;27.0;366.0;;
3970;De Marne;2014;10.2;;;23.3;353.0;7.5;74.0;27.1;366.0;;
3971;Marum;2005;10.1;11.5;403.0;19.8;351.0;6.5;65.0;24.0;352.0;17.2;331.0
3972;Marum;2006;10.1;12.2;383.0;21.0;337.0;6.7;67.0;24.5;352.0;17.9;309.0
3973;Marum;2007;10.2;12.9;397.0;22.1;356.0;7.0;68.0;25.4;362.0;18.6;355.0
3974;Marum;2008;10.3;13.2;411.0;22.4;379.0;7.2;69.0;25.9;372.0;18.6;375.0
3975;Marum;2009 voor methodewijziging;10.4;13.7;363.0;23.1;335.0;7.3;70.0;26.8;357.0;19.0;347.0
3976;Marum;2009 na methodewijziging;10.4;13.2;396.0;22.6;358.0;7.3;70.0;26.5;360.0;18.6;371.0
3977;Marum;2010;10.5;13.2;386.0;22.6;352.0;7.4;71.0;26.6;359.0;18.5;370.0
3978;Marum;2011;10.4;13.5;379.0;23.0;343.0;7.4;71.0;27.4;342.0;18.8;349.0
3979;Marum;2012;10.4;13.7;369.0;23.2;332.0;7.4;71.0;27.4;346.0;19.0;349.0
3980;Marum;2013;10.4;;;23.7;306.0;7.4;71.0;27.9;340.0;;
3981;Marum;2014;10.3;;;24.8;291.0;7.4;71.0;28.8;313.0;;
3982;Medemblik;2005;8.1;12.2;295.0;19.8;352.0;5.4;67.0;24.6;314.0;17.4;294.0
3983;Medemblik;2006;26.6;13.4;182.0;22.9;153.0;18.4;69.0;27.3;165.0;19.1;154.0
3984;Medemblik;2007;26.7;14.4;196.0;24.4;179.0;18.5;69.0;28.5;166.0;20.4;173.0
3985;Medemblik;2008;27.0;14.7;214.0;24.7;198.0;19.1;71.0;29.4;164.0;20.4;182.0
3986;Medemblik;2009 voor methodewijziging;27.4;14.6;234.0;24.4;218.0;19.6;71.0;29.3;189.0;20.2;199.0
3987;Medemblik;2009 na methodewijziging;27.4;14.6;233.0;24.4;222.0;19.7;72.0;28.9;213.0;20.1;211.0
3988;Medemblik;2010;42.9;14.5;251.0;24.5;213.0;31.0;72.0;28.8;240.0;19.8;240.0
3989;Medemblik;2011;43.1;14.4;266.0;24.3;230.0;31.3;73.0;28.9;255.0;19.6;266.0
3990;Medemblik;2012;43.2;14.6;265.0;24.6;230.0;31.6;73.0;29.0;256.0;19.8;270.0
3991;Medemblik;2013;43.3;;;24.7;233.0;31.7;73.0;29.2;267.0;;
3992;Medemblik;2014;43.6;;;26.0;205.0;32.0;73.0;29.7;261.0;;
3993;Meerlo-Wanssum;2005;7.7;11.9;335.0;20.8;264.0;5.3;69.0;23.5;385.0;16.8;382.0
3994;Meerlo-Wanssum;2006;7.7;12.4;350.0;21.5;287.0;5.5;72.0;23.9;385.0;16.9;399.0
3995;Meerlo-Wanssum;2007;7.7;13.6;318.0;23.5;257.0;5.5;72.0;24.9;385.0;18.2;390.0
3996;Meerlo-Wanssum;2008;7.8;13.8;352.0;23.7;290.0;5.7;74.0;26.1;368.0;18.5;384.0
3997;Meerlo-Wanssum;2009 voor methodewijziging;;;;;;;;;;;
3998;Meerlo-Wanssum;2009 na methodewijziging;;;;;;;;;;;
3999;Meerlo-Wanssum;2010;;;;;;;;;;;
4000;Meerlo-Wanssum;2011;;;;;;;;;;;
4001;Meerlo-Wanssum;2012;;;;;;;;;;;
4002;Meerlo-Wanssum;2013;;;;;;;;;;;
4003;Meerlo-Wanssum;2014;;;;;;;;;;;
4004;Meerssen;2005;19.8;13.1;123.0;21.9;133.0;13.7;69.0;26.5;165.0;18.3;173.0
4005;Meerssen;2006;19.7;13.8;135.0;22.6;180.0;14.2;72.0;27.2;170.0;18.7;185.0
4006;Meerssen;2007;19.7;14.7;159.0;24.1;211.0;14.3;72.0;28.5;167.0;19.9;211.0
4007;Meerssen;2008;19.7;15.3;119.0;25.3;144.0;14.5;74.0;29.4;166.0;20.3;188.0
