ID;Geslacht;Leeftijd;Beroepen;TypeInkomen;Perioden;AantalWerkzameArtsen_1;GemiddeldeWinst_2;GemiddeldJaarloonExclBijzBeloning_3;GemiddeldJaarloonInclBijzBeloning_4;GemiddeldJaarloonInclPerVTE_5;GemiddeldeDividendenAanmBelang_6;GemiddeldInkomenUitOverigeArbeid_7;GemiddeldGestandaardiseerdInkomen_8
1519;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2018;0.3;;116.6;149.2;;;;55.8
1520;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2019;0.3;;120.4;153.2;;;;61.0
1521;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2020;0.3;;123.5;158.7;;;;61.3
1522;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2021;0.3;;126.0;162.7;;;;64.1
1523;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2022;0.3;;127.6;163.8;;;;
1524;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2011;0.0;;;;;;;
1525;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2012;0.0;;;;;;;
1526;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2013;0.1;;;;;;;
1527;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2014;0.0;;;;;;;
1528;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2015;0.0;;;;;;;
1529;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2016;0.0;;;;;;;
1530;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2017;0.1;;;;;;;
1531;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2018;0.1;;;;;;;
1532;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2019;0.1;;;;;;;
1533;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2020;0.1;;;;;;;
1534;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2021;0.1;;;;;;;
1535;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2022;0.1;;;;;;;
1536;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2011;0.0;;;;;;;
1537;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2012;0.0;;;;;;;
1538;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2013;0.0;;;;;;;
1539;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2014;0.0;;;;;;;
1540;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2015;0.0;;;;;;;
1541;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2016;0.0;;;;;;;
1542;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2017;0.0;;;;;;;
1543;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2018;0.0;;;;;;;
1544;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2019;0.0;;;;;;;
1545;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2020;0.0;;;;;;;
1546;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2021;0.0;;;;;;;
1547;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts DGA;2022;0.0;;;;;;;
1548;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2011;0.1;39.7;98.0;118.7;139.7;0.4;8.8;61.4
1549;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2012;0.1;41.1;94.0;114.8;136.0;0.0;7.4;62.4
1550;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2013;0.1;;99.5;121.4;;;7.4;
1551;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2014;0.1;36.9;95.8;116.1;136.2;2.9;5.9;63.5
1552;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2015;0.1;;99.9;122.6;140.9;0.0;6.6;65.1
1553;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2016;0.1;;;;;;;
1554;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2017;0.1;;;;;;;
1555;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2018;0.1;;;;;;;
1556;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2019;0.1;;;;;;;
1557;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2020;0.1;49.7;107.7;139.3;;0.4;6.2;76.4
1558;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2021;0.1;;107.2;141.2;;0.0;7.9;78.9
1559;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2022;0.1;;;;;;;
1560;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2011;1.8;130.0;11.3;13.0;17.7;0.6;0.4;60.5
1561;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2012;1.7;126.8;11.0;12.7;16.7;0.6;0.2;60.7
1562;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2013;1.7;119.2;11.3;13.5;17.2;0.5;0.3;58.0
1563;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2014;1.7;122.4;10.9;12.7;16.6;3.1;0.2;60.8
1564;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2015;1.7;117.7;11.3;13.1;17.8;0.7;0.1;58.0
1565;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2016;1.6;125.1;11.1;13.0;16.9;0.8;0.2;60.5
1566;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2017;1.7;122.9;11.3;13.4;17.6;0.8;0.2;60.3
1567;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2018;1.7;125.1;11.1;13.4;;1.1;0.1;61.5
1568;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2019;1.7;127.0;11.0;13.2;;2.6;0.4;64.7
1569;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2020;1.8;132.1;11.6;13.9;;1.2;0.3;68.2
1570;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2021;1.8;129.7;12.4;14.3;;1.9;0.3;68.6
1571;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2022;1.8;;14.0;16.2;;;;
1572;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2011;0.1;;73.1;86.3;94.6;;;40.9
1573;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2012;0.1;;74.8;91.0;;;;
1574;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2013;0.1;;;;;;;
1575;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2014;0.1;;;;;;;
1576;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2015;0.1;;;;;;;
1577;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2016;0.1;;;;;;;
1578;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2017;0.1;;;;;;;
1579;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2018;0.1;;;;;;;
1580;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2019;0.1;;;;;;;
1581;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2020;0.1;;;;;;;
1582;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2021;0.1;;;;;;;
1583;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2022;0.1;;;;;;;
1584;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2011;1.5;150.2;;;;;;63.0
1585;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2012;1.5;145.3;;;;;;63.0
1586;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2013;1.4;137.1;;;;;;60.1
1587;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2014;1.4;140.7;;;;;;61.6
1588;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2015;1.4;134.7;;;;;;59.8
1589;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2016;1.4;143.7;;;;;;62.5
1590;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2017;1.4;141.2;;;;;;61.8
1591;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2018;1.4;142.7;;;;;;62.9
1592;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2019;1.4;146.0;;;;;;66.1
1593;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2020;1.5;151.6;;;;;;70.0
1594;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2021;1.5;150.1;;;;;;70.4
1595;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2022;1.5;;;;;;;
1596;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2011;0.1;;;;;;;
1597;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2012;0.1;;;;;;;
1598;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2013;0.1;;;;;;;
1599;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2014;0.1;;;;;;;
1600;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2015;0.1;;;;;;;
1601;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2016;0.1;;;;;;;
1602;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2017;0.1;;;;;;;
1603;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2018;0.1;;;;;;;
1604;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2019;0.1;;;;;;;
1605;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2020;0.1;;;;;;;
1606;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2021;0.1;12.9;83.1;85.9;;23.1;;60.6
1607;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2022;0.1;;91.9;96.3;;;;
1608;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2011;0.2;77.2;35.0;41.3;81.0;0.0;4.7;55.4
1609;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2012;0.1;78.6;33.2;39.6;79.0;0.0;3.3;56.3
1610;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2013;0.1;69.7;37.0;45.1;84.6;0.2;4.1;54.5
1611;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2014;0.1;;34.3;42.6;;0.0;3.2;52.6
1612;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2015;0.1;72.2;35.1;42.8;;0.0;2.2;53.4
1613;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2016;0.1;76.4;35.1;43.0;;0.0;3.0;55.6
1614;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2017;0.1;71.2;37.0;46.8;;0.0;3.6;58.1
1615;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2018;0.1;;;;;;;
1616;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2019;0.1;62.2;40.8;50.5;;0.3;5.1;56.7
1617;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2020;0.1;69.3;41.9;51.6;;2.1;4.5;63.2
1618;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2021;0.1;78.2;39.9;47.8;;4.7;4.3;64.3
1619;Mannen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2022;0.1;;55.4;64.7;;;;
1620;Mannen;35 tot 50 jaar;Tandarts;Totaal;2011;1.3;100.1;33.4;37.9;41.9;6.9;0.8;60.2
1621;Mannen;35 tot 50 jaar;Tandarts;Totaal;2012;1.2;105.8;32.2;35.2;38.9;7.0;0.2;62.0
1622;Mannen;35 tot 50 jaar;Tandarts;Totaal;2013;1.2;98.6;32.3;37.1;40.8;3.7;0.2;58.9
1623;Mannen;35 tot 50 jaar;Tandarts;Totaal;2014;1.1;106.7;32.1;34.9;38.1;18.7;0.4;70.3
1624;Mannen;35 tot 50 jaar;Tandarts;Totaal;2015;1.2;101.2;31.8;34.9;38.4;3.6;0.4;61.6
1625;Mannen;35 tot 50 jaar;Tandarts;Totaal;2016;1.2;99.2;30.8;33.8;37.8;4.1;0.2;62.9
1626;Mannen;35 tot 50 jaar;Tandarts;Totaal;2017;1.2;98.9;30.6;33.2;37.7;4.8;0.8;64.9
1627;Mannen;35 tot 50 jaar;Tandarts;Totaal;2018;1.2;100.5;32.2;34.8;;6.6;0.4;65.5
1628;Mannen;35 tot 50 jaar;Tandarts;Totaal;2019;1.2;101.3;33.1;35.4;;19.3;0.5;75.0
1629;Mannen;35 tot 50 jaar;Tandarts;Totaal;2020;1.3;93.8;32.8;34.4;;9.6;0.6;68.6
1630;Mannen;35 tot 50 jaar;Tandarts;Totaal;2021;1.3;98.3;34.2;36.4;;12.3;0.8;72.4
1631;Mannen;35 tot 50 jaar;Tandarts;Totaal;2022;1.4;;34.7;36.8;;;;
1632;Mannen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2011;0.1;;;;;;;
1633;Mannen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2012;0.1;;;;;;;
1634;Mannen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2013;0.1;;;;;;;
1635;Mannen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2014;0.1;;;;;;;
1636;Mannen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2015;0.1;;;;;;;
1637;Mannen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2016;0.1;;;;;;;
1638;Mannen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2017;0.1;;;;;;;
1639;Mannen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2018;0.1;;;;;;;
1640;Mannen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2019;0.1;;;;;;;
1641;Mannen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2020;0.1;;;;;;;
1642;Mannen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2021;0.1;;;;;;;
1643;Mannen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2022;0.1;;;;;;;
1644;Mannen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2011;0.8;149.0;;;;;;62.1
1645;Mannen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2012;0.8;154.7;;;;;;64.6
1646;Mannen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2013;0.8;146.0;;;;;;63.5
1647;Mannen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2014;0.8;154.5;;;;;;67.9
1648;Mannen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2015;0.8;149.4;;;;;;67.2
1649;Mannen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2016;0.8;145.4;;;;;;66.9
1650;Mannen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2017;0.8;142.7;;;;;;67.7
1651;Mannen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2018;0.8;149.8;;;;;;69.3
1652;Mannen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2019;0.8;152.6;;;;;;73.7
1653;Mannen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2020;0.8;142.4;;;;;;71.1
1654;Mannen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2021;0.8;149.3;;;;;;73.5
1655;Mannen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2022;0.8;;;;;;;
1656;Mannen;35 tot 50 jaar;Tandarts;Arts DGA;2011;0.3;1.6;106.2;116.7;120.7;30.5;;60.9
1657;Mannen;35 tot 50 jaar;Tandarts;Arts DGA;2012;0.3;4.0;105.2;112.4;117.1;28.0;;59.3
1658;Mannen;35 tot 50 jaar;Tandarts;Arts DGA;2013;0.3;2.7;106.3;120.4;125.1;15.4;;51.2
1659;Mannen;35 tot 50 jaar;Tandarts;Arts DGA;2014;0.3;3.1;110.6;115.7;120.1;85.2;;86.0
1660;Mannen;35 tot 50 jaar;Tandarts;Arts DGA;2015;0.3;4.3;102.9;109.4;115.6;16.2;;51.8
1661;Mannen;35 tot 50 jaar;Tandarts;Arts DGA;2016;0.3;5.1;101.7;109.1;116.4;18.7;;57.0
1662;Mannen;35 tot 50 jaar;Tandarts;Arts DGA;2017;0.3;4.4;101.8;108.4;115.8;21.7;;61.9
1663;Mannen;35 tot 50 jaar;Tandarts;Arts DGA;2018;0.3;6.2;99.3;104.3;;26.0;;58.6
1664;Mannen;35 tot 50 jaar;Tandarts;Arts DGA;2019;0.3;6.1;99.6;104.1;;76.2;;87.7
1665;Mannen;35 tot 50 jaar;Tandarts;Arts DGA;2020;0.3;5.3;98.0;100.6;;37.8;;68.4
1666;Mannen;35 tot 50 jaar;Tandarts;Arts DGA;2021;0.4;7.1;97.5;101.1;;45.9;;74.3
1667;Mannen;35 tot 50 jaar;Tandarts;Arts DGA;2022;0.4;;95.8;99.9;;;;
1668;Mannen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2011;0.1;;;;;;;
1669;Mannen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2012;0.1;;;;;;;
1670;Mannen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2013;0.1;;;;;;;
1671;Mannen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2014;0.1;;;;;;;
1672;Mannen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2015;0.1;;;;;;;
1673;Mannen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2016;0.1;;;;;;;
1674;Mannen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2017;0.1;;;;;;;
1675;Mannen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2018;0.1;;;;;;;
1676;Mannen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2019;0.1;;;;;;;
1677;Mannen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2020;0.1;;;;;;;
1678;Mannen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2021;0.1;;;;;;;
1679;Mannen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2022;0.1;;;;;;;
1680;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2011;5.0;85.7;85.2;98.5;105.2;10.3;1.4;83.3
1681;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2012;5.1;87.0;84.9;97.2;104.2;9.9;1.4;84.5
1682;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2013;5.2;87.4;85.0;104.0;111.2;5.0;1.0;84.2
1683;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2014;5.1;93.9;85.3;98.3;105.0;23.1;1.0;96.5
1684;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2015;5.1;36.4;118.8;135.8;143.0;4.6;1.2;79.7
1685;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2016;5.1;34.3;120.4;139.9;147.8;7.5;0.9;81.1
1686;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2017;5.0;33.3;122.0;139.7;148.0;12.2;0.8;89.5
1687;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2018;4.9;28.6;126.5;143.1;;16.1;1.0;86.6
1688;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2019;4.9;27.6;131.2;147.6;;51.6;1.3;109.0
1689;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2020;4.9;27.0;132.1;148.7;;21.7;0.9;95.1
1690;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2021;4.9;27.8;133.3;150.7;;18.1;1.1;96.6
1691;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2022;5.0;;133.0;149.5;;;;
1692;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2011;1.6;;152.6;179.6;186.9;;;70.0
1693;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2012;1.6;;155.1;181.2;188.4;;;70.0
1694;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2013;1.7;;156.4;189.6;198.1;;;73.3
1695;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2014;1.7;;158.6;187.6;193.5;;;76.5
1696;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2015;1.8;;163.7;196.5;203.3;;;78.7
1697;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2016;1.9;;165.4;203.7;211.7;;;81.3
1698;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2017;1.9;;167.4;200.5;210.1;;;84.7
1699;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2018;1.9;;170.9;204.6;;;;83.3
1700;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2019;1.8;;173.5;206.1;;;;91.3
1701;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2020;1.9;;178.1;212.9;;;;93.3
1702;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2021;1.9;;180.5;215.4;;;;93.7
1703;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2022;1.8;;182.9;217.4;;;;
1704;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2011;1.9;206.1;;;;;;91.4
1705;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2012;1.9;207.2;;;;;;93.5
1706;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2013;2.0;207.4;;;;;;93.9
1707;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2014;2.0;220.3;;;;;;99.2
1708;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2015;0.9;177.7;;;;;;90.6
1709;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2016;0.8;182.9;;;;;;91.9
1710;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2017;0.8;183.8;;;;;;94.8
1711;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2018;0.7;174.0;;;;;;92.2
1712;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2019;0.6;181.5;;;;;;96.8
1713;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2020;0.6;180.9;;;;;;97.8
1714;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2021;0.7;184.2;;;;;;101.7
1715;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2022;0.7;;;;;;;
1716;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts DGA;2011;0.9;4.9;118.4;127.2;136.9;52.6;;87.3
1717;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts DGA;2012;0.9;7.2;113.7;121.1;131.8;52.0;;88.5
1718;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts DGA;2013;0.9;5.4;113.5;140.4;149.3;26.0;;79.8
1719;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts DGA;2014;0.9;8.0;113.6;119.6;128.8;129.5;;131.0
1720;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts DGA;2015;1.8;3.3;121.1;127.4;133.3;12.3;;70.6
1721;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts DGA;2016;1.8;1.6;122.1;126.6;132.5;19.6;;72.6
1722;Mannen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts DGA;2017;1.9;2.0;122.0;129.2;136.1;29.7;;89.9
