ID;Geslacht;Leeftijd;Onderwijsniveau;PositieInDeWerkkring;Marges;Perioden;Organisatiegraad_1
3027;Mannen;55 tot 65 jaar;Totaal;Werknemer;Waarde;2021;30.6
3028;Mannen;55 tot 65 jaar;Totaal;Werknemer;Waarde;2022;28.5
3029;Mannen;55 tot 65 jaar;Totaal;Werknemer;Waarde;2023;27.1
3030;Mannen;55 tot 65 jaar;Totaal;Werknemer;Waarde;2024;26.6
3031;Mannen;55 tot 65 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2018;33.7
3032;Mannen;55 tot 65 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2019;32.8
3033;Mannen;55 tot 65 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2020;31.4
3034;Mannen;55 tot 65 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2021;29.4
3035;Mannen;55 tot 65 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2022;27.0
3036;Mannen;55 tot 65 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2023;25.6
3037;Mannen;55 tot 65 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2024;25.1
3038;Mannen;55 tot 65 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2018;36.0
3039;Mannen;55 tot 65 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2019;35.1
3040;Mannen;55 tot 65 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2020;33.7
3041;Mannen;55 tot 65 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2021;31.8
3042;Mannen;55 tot 65 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2022;30.1
3043;Mannen;55 tot 65 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2023;28.6
3044;Mannen;55 tot 65 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2024;28.1
3045;Mannen;55 tot 65 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2018;36.7
3046;Mannen;55 tot 65 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2019;35.5
3047;Mannen;55 tot 65 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2020;33.8
3048;Mannen;55 tot 65 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2021;31.9
3049;Mannen;55 tot 65 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2022;30.1
3050;Mannen;55 tot 65 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2023;28.5
3051;Mannen;55 tot 65 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2024;27.2
3052;Mannen;55 tot 65 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2018;35.6
3053;Mannen;55 tot 65 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2019;34.3
3054;Mannen;55 tot 65 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2020;32.6
3055;Mannen;55 tot 65 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2021;30.6
3056;Mannen;55 tot 65 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2022;28.4
3057;Mannen;55 tot 65 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2023;26.9
3058;Mannen;55 tot 65 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2024;25.7
3059;Mannen;55 tot 65 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2018;37.9
3060;Mannen;55 tot 65 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2019;36.7
3061;Mannen;55 tot 65 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2020;35.0
3062;Mannen;55 tot 65 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2021;33.1
3063;Mannen;55 tot 65 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2022;31.7
3064;Mannen;55 tot 65 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2023;30.1
3065;Mannen;55 tot 65 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2024;28.8
3066;Mannen;55 tot 65 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2018;21.2
3067;Mannen;55 tot 65 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2019;21.6
3068;Mannen;55 tot 65 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2020;21.4
3069;Mannen;55 tot 65 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2021;19.6
3070;Mannen;55 tot 65 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2022;17.5
3071;Mannen;55 tot 65 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2023;16.8
3072;Mannen;55 tot 65 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2024;21.2
3073;Mannen;55 tot 65 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2018;18.6
3074;Mannen;55 tot 65 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2019;18.7
3075;Mannen;55 tot 65 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2020;18.4
3076;Mannen;55 tot 65 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2021;16.5
3077;Mannen;55 tot 65 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2022;13.9
3078;Mannen;55 tot 65 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2023;13.2
3079;Mannen;55 tot 65 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2024;17.1
3080;Mannen;55 tot 65 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2018;24.1
3081;Mannen;55 tot 65 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2019;24.8
3082;Mannen;55 tot 65 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2020;24.9
3083;Mannen;55 tot 65 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2021;23.0
3084;Mannen;55 tot 65 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2022;21.8
3085;Mannen;55 tot 65 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2023;21.0
3086;Mannen;55 tot 65 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2024;25.9
3087;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2018;36.3
3088;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2019;34.3
3089;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2020;35.7
3090;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2021;33.4
3091;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2022;31.6
3092;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2023;29.6
3093;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2024;30.7
3094;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2018;33.9
3095;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2019;31.8
3096;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2020;33.2
3097;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2021;30.7
3098;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2022;28.5
3099;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2023;26.5
3100;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2024;27.5
3101;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2018;38.7
3102;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2019;36.9
3103;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2020;38.3
3104;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2021;36.2
3105;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2022;34.9
3106;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2023;32.8
3107;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2024;34.0
3108;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2018;38.4
3109;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2019;35.4
3110;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2020;37.2
3111;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2021;34.3
3112;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2022;33.4
3113;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2023;31.9
3114;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2024;31.4
3115;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2018;35.9
3116;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2019;32.7
3117;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2020;34.4
3118;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2021;31.4
3119;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2022;30.1
3120;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2023;28.5
3121;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2024;28.1
3122;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2018;41.1
3123;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2019;38.2
3124;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2020;40.0
3125;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2021;37.3
3126;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2022;36.9
3127;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2023;35.4
3128;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2024;34.9
3129;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2018;22.4
3130;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2019;26.7
3131;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2020;25.7
3132;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2021;26.2
3133;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2022;20.8
3134;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2023;
3135;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2024;
3136;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2018;17.2
3137;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2019;20.4
3138;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2020;19.6
3139;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2021;19.3
3140;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2022;13.8
3141;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2023;
3142;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2024;
3143;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2018;28.5
3144;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2019;34.1
3145;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2020;32.9
3146;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2021;34.6
3147;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2022;30.0
3148;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2023;
3149;Mannen;55 tot 65 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2024;
3150;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2018;36.2
3151;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2019;37.1
3152;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2020;34.9
3153;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2021;32.8
3154;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2022;30.6
3155;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2023;30.0
3156;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2024;27.9
3157;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2018;34.5
3158;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2019;35.3
3159;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2020;33.2
3160;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2021;31.0
3161;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2022;28.1
3162;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2023;27.6
3163;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2024;25.6
3164;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2018;37.9
3165;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2019;38.9
3166;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2020;36.7
3167;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2021;34.6
3168;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2022;33.2
3169;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2023;32.5
3170;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2024;30.3
3171;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2018;38.1
3172;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2019;38.5
3173;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2020;36.4
3174;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2021;33.7
3175;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2022;32.4
3176;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2023;31.0
3177;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2024;28.3
3178;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2018;36.3
3179;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2019;36.6
3180;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2020;34.6
3181;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2021;31.8
3182;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2022;29.7
3183;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2023;28.5
3184;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2024;25.9
3185;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2018;40.0
3186;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2019;40.4
3187;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2020;38.3
3188;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2021;35.6
3189;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2022;35.2
3190;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2023;33.7
3191;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2024;30.8
3192;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2018;22.8
3193;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2019;24.6
3194;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2020;18.6
3195;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2021;24.1
3196;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2022;17.3
3197;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2023;21.5
3198;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2024;24.2
3199;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2018;18.9
3200;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2019;19.9
3201;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2020;14.2
3202;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2021;19.0
3203;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2022;11.8
3204;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2023;15.2
3205;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2024;17.4
3206;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2018;27.2
3207;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2019;29.9
3208;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2020;23.9
3209;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2021;30.0
3210;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2022;24.6
3211;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2023;29.7
3212;Mannen;55 tot 65 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2024;32.7
3213;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer;Waarde;2018;32.0
3214;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer;Waarde;2019;30.2
3215;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer;Waarde;2020;27.8
3216;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer;Waarde;2021;26.5
3217;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer;Waarde;2022;23.9
3218;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer;Waarde;2023;21.5
3219;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer;Waarde;2024;21.9
3220;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2018;30.2
3221;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2019;28.3
3222;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2020;26.0
3223;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2021;24.8
3224;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2022;21.6
3225;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2023;19.2
3226;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2024;19.7
3227;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2018;33.9
3228;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2019;32.0
3229;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2020;29.6
3230;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2021;28.4
3231;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2022;26.5
3232;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2023;24.0
3233;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2024;24.3
3234;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2018;33.5
3235;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2019;31.9
3236;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2020;28.9
3237;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2021;28.2
3238;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2022;24.8
3239;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2023;22.2
3240;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2024;22.7
3241;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2018;31.6
3242;Mannen;55 tot 65 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2019;30.0
