ID;Geslacht;Leeftijd;Herkomst;Onderwijsniveau;Onderwijsrichting;Perioden;TotaleBevolking15Tot65Jaar_1;Beroepsbevolking_2;WerkzameBeroepsbevolking15Tot65Jaar_3;WerklozeBeroepsbevolking_4;NietBeroepsbevolking_5;BrutoArbeidsparticipatie_6;NettoArbeidsparticipatie_7;Werkloosheidspercentage_8
6395;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;5;2012;;;;;;;;
6396;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;6;2001;18.0;15.0;14.0;;3.0;81.5;78.8;
6397;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;6;2002;20.0;18.0;17.0;;2.0;89.0;83.0;
6398;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;6;2003;23.0;18.0;16.0;2.0;5.0;78.8;69.9;11.2
6399;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;6;2004;19.0;16.0;15.0;2.0;3.0;83.8;75.3;10.1
6400;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;6;2005;19.0;17.0;15.0;2.0;2.0;89.2;77.5;13.1
6401;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;6;2006;18.0;16.0;14.0;2.0;3.0;86.3;77.1;10.8
6402;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;6;2007;22.0;18.0;17.0;;4.0;82.8;77.5;
6403;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;6;2008;24.0;19.0;18.0;2.0;5.0;80.7;73.7;8.8
6404;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;6;2009;30.0;23.0;21.0;2.0;6.0;79.3;71.9;9.4
6405;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;6;2010;33.0;27.0;25.0;3.0;6.0;82.1;73.9;10.0
6406;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;6;2011;33.0;27.0;24.0;3.0;6.0;82.4;74.6;9.6
6407;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;6;2012;;;;;;;;
6408;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;7;2001;15.0;12.0;12.0;;3.0;80.3;76.8;
6409;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;7;2002;16.0;12.0;11.0;;4.0;75.6;68.6;
6410;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;7;2003;22.0;17.0;14.0;3.0;5.0;79.0;66.8;15.5
6411;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;7;2004;21.0;15.0;14.0;2.0;6.0;73.1;64.2;12.2
6412;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;7;2005;18.0;15.0;13.0;2.0;3.0;81.5;70.3;13.8
6413;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;7;2006;17.0;14.0;12.0;;3.0;79.9;72.3;
6414;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;7;2007;15.0;11.0;11.0;;4.0;74.8;70.9;
6415;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;7;2008;20.0;16.0;14.0;2.0;4.0;78.9;70.9;10.0
6416;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;7;2009;27.0;21.0;18.0;3.0;6.0;78.2;68.5;12.4
6417;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;7;2010;29.0;23.0;21.0;2.0;6.0;79.2;72.0;9.1
6418;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;7;2011;30.0;24.0;21.0;3.0;6.0;79.4;71.0;10.6
6419;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;7;2012;;;;;;;;
6420;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;8;2001;105.0;82.0;76.0;6.0;22.0;78.7;72.7;7.7
6421;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;8;2002;111.0;88.0;82.0;7.0;23.0;79.5;73.5;7.5
6422;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;8;2003;122.0;94.0;84.0;10.0;29.0;76.6;68.8;10.2
6423;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;8;2004;108.0;85.0;73.0;12.0;23.0;78.6;67.8;13.8
6424;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;8;2005;98.0;78.0;67.0;10.0;21.0;78.8;68.3;13.4
6425;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;8;2006;99.0;80.0;73.0;7.0;19.0;81.0;74.1;8.6
6426;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;8;2007;98.0;78.0;74.0;4.0;20.0;79.9;75.7;5.2
6427;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;8;2008;129.0;103.0;97.0;6.0;26.0;79.5;75.2;5.4
6428;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;8;2009;137.0;108.0;97.0;12.0;29.0;78.9;70.5;10.6
6429;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;8;2010;136.0;106.0;93.0;13.0;30.0;77.7;68.3;12.0
6430;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;8;2011;145.0;111.0;99.0;13.0;33.0;76.8;68.2;11.3
6431;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;8;2012;;;;;;;;
6432;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;9;2001;;;;;;;;
6433;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;9;2002;;;;;;;;
6434;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;9;2003;;;;;;;;
6435;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;9;2004;;;;;;;;
6436;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;9;2005;;;;;;;;
6437;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;9;2006;;;;;;;;
6438;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;9;2007;;;;;;;;
6439;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;9;2008;;;;;;;;
6440;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;9;2009;;;;;;;;
6441;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;9;2010;;;;;;;;
6442;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;9;2011;;;;;;;;
6443;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;9;2012;;;;;;;;
6444;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2001;82.0;57.0;52.0;5.0;25.0;69.9;64.2;8.1
6445;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2002;92.0;64.0;58.0;6.0;28.0;69.9;63.2;9.5
6446;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2003;94.0;66.0;58.0;8.0;28.0;70.0;61.3;12.4
6447;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2004;89.0;64.0;58.0;6.0;25.0;71.9;65.2;9.4
6448;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2005;86.0;61.0;54.0;7.0;26.0;70.1;62.4;10.9
6449;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2006;95.0;69.0;61.0;8.0;26.0;72.9;64.4;11.7
6450;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2007;105.0;74.0;68.0;6.0;32.0;69.9;64.5;7.7
6451;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2008;131.0;93.0;86.0;7.0;38.0;70.8;65.7;7.2
6452;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2009;142.0;97.0;90.0;7.0;45.0;68.3;63.3;7.4
6453;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2010;141.0;98.0;88.0;10.0;44.0;69.0;62.0;10.2
6454;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2011;144.0;100.0;90.0;10.0;43.0;69.7;62.7;10.1
6455;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2012;;;;;;;;
6456;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2001;19.0;16.0;15.0;;3.0;84.2;80.4;
6457;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2002;23.0;20.0;18.0;2.0;3.0;86.6;77.4;10.6
6458;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2003;22.0;18.0;15.0;3.0;4.0;79.9;68.3;14.4
6459;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2004;25.0;19.0;16.0;2.0;6.0;75.8;66.8;11.9
6460;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2005;24.0;19.0;16.0;3.0;5.0;79.9;66.9;16.2
6461;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2006;27.0;21.0;19.0;2.0;6.0;76.8;69.0;10.1
6462;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2007;28.0;21.0;19.0;2.0;7.0;76.1;67.8;10.9
6463;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2008;31.0;23.0;21.0;2.0;9.0;72.6;66.7;8.0
6464;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2009;34.0;27.0;23.0;4.0;7.0;78.4;67.2;14.3
6465;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2010;36.0;27.0;24.0;4.0;9.0;75.6;65.3;13.7
6466;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2011;38.0;29.0;25.0;3.0;10.0;75.0;66.2;11.7
6467;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Horeca, recreatie, transport, logistiek;2012;;;;;;;;
6468;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Onbekende onderwijsrichting;2001;40.0;24.0;22.0;2.0;17.0;58.8;53.4;9.1
6469;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Onbekende onderwijsrichting;2002;42.0;25.0;24.0;;17.0;60.2;56.8;
6470;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Onbekende onderwijsrichting;2003;45.0;26.0;23.0;4.0;19.0;58.0;50.0;13.8
6471;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Onbekende onderwijsrichting;2004;128.0;76.0;62.0;14.0;51.0;59.7;48.7;18.4
6472;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Onbekende onderwijsrichting;2005;170.0;110.0;90.0;20.0;60.0;64.7;53.0;18.2
6473;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Onbekende onderwijsrichting;2006;170.0;109.0;91.0;18.0;61.0;64.1;53.5;16.5
6474;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Onbekende onderwijsrichting;2007;169.0;109.0;94.0;15.0;60.0;64.7;55.9;13.5
6475;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Onbekende onderwijsrichting;2008;87.0;58.0;52.0;6.0;29.0;66.5;60.1;9.6
6476;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Onbekende onderwijsrichting;2009;48.0;29.0;26.0;4.0;19.0;61.0;53.0;13.1
6477;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Onbekende onderwijsrichting;2010;52.0;30.0;25.0;5.0;22.0;57.7;48.6;15.7
6478;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Onbekende onderwijsrichting;2011;50.0;34.0;29.0;5.0;17.0;66.7;56.6;15.2
6479;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;Onbekende onderwijsrichting;2012;;;;;;;;
6480;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;1;2001;290.0;103.0;91.0;11.0;187.0;35.4;31.5;11.1
6481;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;1;2002;282.0;104.0;93.0;11.0;178.0;36.8;32.8;10.8
6482;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;1;2003;284.0;106.0;88.0;18.0;178.0;37.2;31.0;16.7
6483;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;1;2004;252.0;92.0;74.0;18.0;160.0;36.5;29.3;19.8
6484;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;1;2005;220.0;75.0;57.0;17.0;146.0;33.9;26.0;23.2
6485;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;1;2006;223.0;76.0;59.0;17.0;147.0;34.2;26.6;22.3
6486;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;1;2007;203.0;74.0;64.0;11.0;128.0;36.8;31.4;14.5
6487;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;1;2008;215.0;87.0;75.0;12.0;127.0;40.7;34.9;14.2
6488;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;1;2009;227.0;93.0;80.0;13.0;134.0;40.8;35.1;14.0
6489;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;1;2010;219.0;84.0;71.0;13.0;135.0;38.6;32.4;15.9
6490;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;1;2011;230.0;92.0;76.0;16.0;137.0;40.2;33.1;17.7
6491;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;1;2012;208.0;82.0;66.0;16.0;126.0;39.5;31.8;19.4
6492;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;2;2001;290.0;103.0;91.0;11.0;187.0;35.4;31.5;11.1
6493;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;2;2002;282.0;104.0;93.0;11.0;178.0;36.8;32.8;10.8
6494;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;2;2003;284.0;106.0;88.0;18.0;178.0;37.2;31.0;16.7
6495;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;2;2004;252.0;92.0;74.0;18.0;160.0;36.5;29.3;19.8
6496;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;2;2005;220.0;75.0;57.0;17.0;146.0;33.9;26.0;23.2
6497;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;2;2006;223.0;76.0;59.0;17.0;147.0;34.2;26.6;22.3
6498;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;2;2007;203.0;74.0;64.0;11.0;128.0;36.8;31.4;14.5
6499;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;2;2008;215.0;87.0;75.0;12.0;127.0;40.7;34.9;14.2
6500;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;2;2009;227.0;93.0;80.0;13.0;134.0;40.8;35.1;14.0
6501;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;2;2010;219.0;84.0;71.0;13.0;135.0;38.6;32.4;15.9
6502;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;2;2011;230.0;92.0;76.0;16.0;137.0;40.2;33.1;17.7
6503;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;2;2012;;;;;;;;
6504;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;3;2001;;;;;;;;
6505;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;3;2002;;;;;;;;
6506;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;3;2003;;;;;;;;
6507;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;3;2004;;;;;;;;
6508;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;3;2005;;;;;;;;
6509;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;3;2006;;;;;;;;
6510;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;3;2007;;;;;;;;
6511;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;3;2008;;;;;;;;
6512;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;3;2009;;;;;;;;
6513;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;3;2010;;;;;;;;
6514;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;3;2011;;;;;;;;
6515;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;3;2012;;;;;;;;
6516;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;4;2001;;;;;;;;
6517;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;4;2002;;;;;;;;
6518;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;4;2003;;;;;;;;
6519;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;4;2004;;;;;;;;
6520;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;4;2005;;;;;;;;
6521;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;4;2006;;;;;;;;
6522;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;4;2007;;;;;;;;
6523;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;4;2008;;;;;;;;
6524;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;4;2009;;;;;;;;
6525;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;4;2010;;;;;;;;
6526;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;4;2011;;;;;;;;
6527;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;4;2012;;;;;;;;
6528;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;5;2001;;;;;;;;
6529;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;5;2002;;;;;;;;
6530;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;5;2003;;;;;;;;
6531;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;5;2004;;;;;;;;
6532;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;5;2005;;;;;;;;
6533;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;5;2006;;;;;;;;
6534;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;5;2007;;;;;;;;
6535;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;5;2008;;;;;;;;
6536;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;5;2009;;;;;;;;
6537;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;5;2010;;;;;;;;
6538;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;5;2011;;;;;;;;
6539;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;5;2012;;;;;;;;
6540;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;6;2001;;;;;;;;
6541;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;6;2002;;;;;;;;
6542;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;6;2003;;;;;;;;
6543;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;6;2004;;;;;;;;
6544;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;6;2005;;;;;;;;
6545;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;6;2006;;;;;;;;
6546;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;6;2007;;;;;;;;
6547;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;6;2008;;;;;;;;
6548;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;6;2009;;;;;;;;
6549;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;6;2010;;;;;;;;
6550;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;6;2011;;;;;;;;
6551;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;6;2012;;;;;;;;
6552;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;7;2001;;;;;;;;
6553;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;7;2002;;;;;;;;
6554;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;7;2003;;;;;;;;
6555;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;7;2004;;;;;;;;
6556;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;7;2005;;;;;;;;
6557;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;7;2006;;;;;;;;
6558;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;7;2007;;;;;;;;
6559;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;7;2008;;;;;;;;
6560;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;7;2009;;;;;;;;
6561;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;7;2010;;;;;;;;
6562;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;7;2011;;;;;;;;
6563;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;7;2012;;;;;;;;
6564;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;8;2001;;;;;;;;
6565;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;8;2002;;;;;;;;
6566;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;8;2003;;;;;;;;
6567;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;8;2004;;;;;;;;
6568;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;8;2005;;;;;;;;
6569;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;8;2006;;;;;;;;
6570;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;8;2007;;;;;;;;
6571;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;8;2008;;;;;;;;
6572;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;8;2009;;;;;;;;
6573;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;8;2010;;;;;;;;
6574;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;8;2011;;;;;;;;
6575;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;8;2012;;;;;;;;
6576;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;9;2001;;;;;;;;
6577;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Basisonderwijs;9;2002;;;;;;;;
