ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;Perioden;Personen_1;PersonenMetBedrijfsvermogen_2;GemiddeldPersoonlijkInkomen_3;MediaanPersoonlijkInkomen_4;GemiddeldInkomenAlsZelfstandige_5;MediaanInkomenAlsZelfstandige_6;GemiddeldGestandaardiseerdInkomen_7;MediaanGestandaardiseerdInkomen_8;MediaanVermogenHuishoudens_9;MediaanBedrijfsvermogen_10
4857;Zelfstandige;4638 Groothandel in overige voeding;2013;1.3;1.2;43.4;32.9;40.1;29.2;35.9;29.5;167.9;49.7
4858;Zelfstandige;4638 Groothandel in overige voeding;2014;1.4;1.2;45.4;34.3;42.1;31.5;47.5;31.5;155.2;50.9
4859;Zelfstandige;4638 Groothandel in overige voeding;2015;1.4;1.3;45.8;34.2;42.2;31.5;43.9;30.5;145.1;48.6
4860;Zelfstandige;4639 Groothandel in voeding algemeen;2007;0.8;0.6;38.3;30.5;35.8;28.7;32.9;25.6;213.2;37.3
4861;Zelfstandige;4639 Groothandel in voeding algemeen;2008;0.8;0.6;40.2;32.6;37.2;30.5;31.1;25.2;190.2;36.3
4862;Zelfstandige;4639 Groothandel in voeding algemeen;2009;0.8;0.7;39.7;29.9;37.2;27.8;29.3;25.6;179.2;30.7
4863;Zelfstandige;4639 Groothandel in voeding algemeen;2010;0.9;0.7;40.6;30.3;38.3;28.8;30.4;25.4;160.2;27.2
4864;Zelfstandige;4639 Groothandel in voeding algemeen;2011;0.9;0.8;40.7;29.7;37.5;28.6;37.2;27.9;147.4;23.2
4865;Zelfstandige;4639 Groothandel in voeding algemeen;2012;0.9;0.7;39.6;30.4;36.1;27.8;34.8;28.4;132.3;29.5
4866;Zelfstandige;4639 Groothandel in voeding algemeen;2013;0.9;0.7;39.6;28.9;36.1;26.7;34.2;26.8;118.9;28.9
4867;Zelfstandige;4639 Groothandel in voeding algemeen;2014;0.9;0.8;43.1;35.0;40.0;32.9;40.6;29.2;125.7;32.1
4868;Zelfstandige;4639 Groothandel in voeding algemeen;2015;0.9;0.8;44.0;36.7;40.9;33.9;37.6;29.7;116.3;38.1
4869;Zelfstandige;464 Groothandel in non-food;2007;12.2;9.0;40.2;31.5;37.3;29.3;35.3;27.0;264.3;50.1
4870;Zelfstandige;464 Groothandel in non-food;2008;12.2;10.5;40.7;32.8;38.5;30.5;31.9;27.3;262.7;48.0
4871;Zelfstandige;464 Groothandel in non-food;2009;12.0;10.8;38.6;30.7;36.5;28.8;30.4;26.3;236.5;42.4
4872;Zelfstandige;464 Groothandel in non-food;2010;12.7;10.8;42.0;32.8;39.5;30.8;32.3;27.0;230.1;48.3
4873;Zelfstandige;464 Groothandel in non-food;2011;13.0;11.2;40.1;31.6;37.6;29.5;36.3;29.7;219.7;42.5
4874;Zelfstandige;464 Groothandel in non-food;2012;12.7;11.0;39.7;30.4;37.0;28.2;37.5;29.3;196.3;42.4
4875;Zelfstandige;464 Groothandel in non-food;2013;12.6;11.0;38.6;29.4;35.7;27.0;34.4;28.7;158.8;41.8
4876;Zelfstandige;464 Groothandel in non-food;2014;12.4;11.0;40.5;31.4;37.6;29.1;44.2;30.6;160.7;41.4
4877;Zelfstandige;464 Groothandel in non-food;2015;12.2;10.9;40.7;32.7;37.9;30.3;43.1;31.4;173.2;45.0
4878;Zelfstandige;4641 Groothandel in textiel;2007;0.3;0.2;38.2;30.1;35.6;28.3;32.8;26.4;312.6;54.4
4879;Zelfstandige;4641 Groothandel in textiel;2008;0.3;0.3;36.6;30.0;33.8;27.2;27.1;26.0;294.4;52.7
4880;Zelfstandige;4641 Groothandel in textiel;2009;0.3;0.3;39.3;29.3;36.1;26.2;27.1;24.7;283.1;52.8
4881;Zelfstandige;4641 Groothandel in textiel;2010;0.3;0.3;47.7;36.6;44.6;32.8;33.3;28.1;333.5;74.0
4882;Zelfstandige;4641 Groothandel in textiel;2011;0.3;0.3;40.5;34.3;37.9;32.0;33.5;30.5;279.8;55.5
4883;Zelfstandige;4641 Groothandel in textiel;2012;0.3;0.3;41.9;31.3;39.3;30.2;40.2;33.0;307.0;67.8
4884;Zelfstandige;4641 Groothandel in textiel;2013;0.3;0.3;40.9;31.2;37.6;31.2;34.3;30.4;250.5;56.9
4885;Zelfstandige;4641 Groothandel in textiel;2014;0.3;0.3;41.0;33.8;38.2;32.0;47.8;32.9;231.2;44.1
4886;Zelfstandige;4641 Groothandel in textiel;2015;0.3;0.3;43.1;35.1;40.1;33.5;50.1;34.7;252.4;61.1
4887;Zelfstandige;4642 Groothandel in kleding en schoenen;2007;2.3;1.7;40.9;30.9;38.1;29.0;35.9;26.9;245.1;40.5
4888;Zelfstandige;4642 Groothandel in kleding en schoenen;2008;2.3;2.0;41.0;32.4;39.0;30.3;32.3;27.2;248.0;38.4
4889;Zelfstandige;4642 Groothandel in kleding en schoenen;2009;2.3;2.0;38.8;31.8;36.5;30.0;30.8;26.4;220.7;36.7
4890;Zelfstandige;4642 Groothandel in kleding en schoenen;2010;2.4;2.1;41.8;31.9;39.6;30.0;33.5;26.8;206.8;42.8
4891;Zelfstandige;4642 Groothandel in kleding en schoenen;2011;2.5;2.1;38.8;30.0;36.5;27.6;38.5;29.8;200.0;36.7
4892;Zelfstandige;4642 Groothandel in kleding en schoenen;2012;2.4;2.0;37.7;28.2;35.1;26.6;36.4;28.3;171.7;33.0
4893;Zelfstandige;4642 Groothandel in kleding en schoenen;2013;2.4;2.1;37.2;27.4;34.4;25.4;34.6;27.9;134.2;36.0
4894;Zelfstandige;4642 Groothandel in kleding en schoenen;2014;2.4;2.1;38.8;29.6;36.1;27.4;44.8;30.0;146.8;33.2
4895;Zelfstandige;4642 Groothandel in kleding en schoenen;2015;2.3;2.1;39.7;30.4;36.8;29.4;46.2;31.1;159.3;35.2
4896;Zelfstandige;4643 Groothandel consumentenapparatuur;2007;1.0;0.7;43.9;36.2;41.4;34.7;36.6;27.8;261.1;58.7
4897;Zelfstandige;4643 Groothandel consumentenapparatuur;2008;1.0;0.9;42.3;36.6;40.0;34.8;31.5;27.5;246.9;56.0
4898;Zelfstandige;4643 Groothandel consumentenapparatuur;2009;1.0;0.9;38.8;33.4;37.0;32.6;30.1;25.9;246.3;59.2
4899;Zelfstandige;4643 Groothandel consumentenapparatuur;2010;1.0;0.8;43.3;36.9;41.0;36.3;31.5;27.4;254.0;68.3
4900;Zelfstandige;4643 Groothandel consumentenapparatuur;2011;1.0;0.9;41.5;35.7;38.8;34.0;33.9;29.8;235.5;54.2
4901;Zelfstandige;4643 Groothandel consumentenapparatuur;2012;1.0;0.9;43.3;37.1;40.6;35.4;35.4;30.7;198.3;54.8
4902;Zelfstandige;4643 Groothandel consumentenapparatuur;2013;0.9;0.8;43.4;35.7;40.5;35.0;34.2;29.9;179.0;53.9
4903;Zelfstandige;4643 Groothandel consumentenapparatuur;2014;1.0;0.8;45.1;39.4;42.2;37.1;41.9;32.3;175.8;58.7
4904;Zelfstandige;4643 Groothandel consumentenapparatuur;2015;1.0;0.8;46.8;39.5;43.6;37.9;40.7;32.4;183.9;63.6
4905;Zelfstandige;4644 Groothandel aardewerk, wasmiddelen;2007;0.6;0.5;34.9;28.4;32.2;27.3;31.3;25.7;269.9;43.4
4906;Zelfstandige;4644 Groothandel aardewerk, wasmiddelen;2008;0.6;0.5;36.9;29.9;34.6;28.5;29.9;26.7;273.3;39.4
4907;Zelfstandige;4644 Groothandel aardewerk, wasmiddelen;2009;0.6;0.5;34.4;28.7;32.5;27.2;28.2;25.7;228.3;30.5
4908;Zelfstandige;4644 Groothandel aardewerk, wasmiddelen;2010;0.6;0.5;37.3;30.3;34.9;28.5;28.7;26.6;210.4;36.1
4909;Zelfstandige;4644 Groothandel aardewerk, wasmiddelen;2011;0.6;0.5;36.2;30.9;34.6;28.7;33.7;29.4;199.5;35.5
4910;Zelfstandige;4644 Groothandel aardewerk, wasmiddelen;2012;0.6;0.5;36.3;30.7;33.7;27.0;31.7;28.7;190.3;31.0
4911;Zelfstandige;4644 Groothandel aardewerk, wasmiddelen;2013;0.6;0.5;36.9;30.2;33.4;26.7;33.1;28.0;138.1;30.7
4912;Zelfstandige;4644 Groothandel aardewerk, wasmiddelen;2014;0.6;0.5;39.0;32.0;35.7;28.0;39.7;29.8;125.3;30.5
4913;Zelfstandige;4644 Groothandel aardewerk, wasmiddelen;2015;0.6;0.5;42.2;32.1;38.7;30.0;38.3;31.1;161.7;34.8
4914;Zelfstandige;4645 Groothandel in parfums en cosmetica;2007;0.4;0.3;39.9;27.4;36.7;26.6;35.5;26.0;223.4;46.1
4915;Zelfstandige;4645 Groothandel in parfums en cosmetica;2008;0.4;0.4;41.3;29.7;37.8;29.8;34.4;27.9;209.1;40.8
4916;Zelfstandige;4645 Groothandel in parfums en cosmetica;2009;0.5;0.4;38.2;27.1;35.2;25.2;31.8;26.1;193.5;22.7
4917;Zelfstandige;4645 Groothandel in parfums en cosmetica;2010;0.5;0.4;40.1;29.4;37.9;28.0;33.8;27.5;173.9;26.0
4918;Zelfstandige;4645 Groothandel in parfums en cosmetica;2011;0.5;0.4;39.3;28.3;36.8;27.7;38.1;29.5;139.3;23.3
4919;Zelfstandige;4645 Groothandel in parfums en cosmetica;2012;0.5;0.4;38.6;26.9;34.9;24.5;35.3;28.4;121.4;25.4
4920;Zelfstandige;4645 Groothandel in parfums en cosmetica;2013;0.5;0.4;35.6;25.3;32.2;24.0;33.3;27.5;82.1;25.3
4921;Zelfstandige;4645 Groothandel in parfums en cosmetica;2014;0.5;0.5;38.0;26.5;34.3;22.9;38.1;27.4;81.0;26.1
4922;Zelfstandige;4645 Groothandel in parfums en cosmetica;2015;0.5;0.5;37.5;27.1;34.1;24.5;35.5;28.7;94.0;27.5
4923;Zelfstandige;4646 Groothandel in medische artikelen;2007;0.9;0.7;56.1;45.4;51.8;41.0;48.5;34.8;354.8;89.8
4924;Zelfstandige;4646 Groothandel in medische artikelen;2008;0.9;0.8;58.0;45.9;55.4;43.0;41.5;34.8;378.1;89.0
4925;Zelfstandige;4646 Groothandel in medische artikelen;2009;0.9;0.8;56.3;49.2;53.0;45.7;42.5;36.2;343.4;78.7
4926;Zelfstandige;4646 Groothandel in medische artikelen;2010;1.0;0.8;61.6;50.6;58.3;47.1;46.2;36.1;358.0;111.0
4927;Zelfstandige;4646 Groothandel in medische artikelen;2011;1.0;0.9;62.8;51.1;58.9;45.9;51.3;39.4;313.8;83.4
4928;Zelfstandige;4646 Groothandel in medische artikelen;2012;1.0;0.8;60.6;50.1;57.1;45.8;56.8;39.4;284.8;90.8
4929;Zelfstandige;4646 Groothandel in medische artikelen;2013;1.0;0.8;61.3;51.6;56.7;45.6;49.0;38.6;270.9;104.3
4930;Zelfstandige;4646 Groothandel in medische artikelen;2014;1.0;0.9;63.0;50.5;58.7;46.6;71.0;41.6;285.8;108.3
4931;Zelfstandige;4646 Groothandel in medische artikelen;2015;1.0;0.8;59.6;49.8;55.3;45.3;65.8;40.4;278.5;113.9
4932;Zelfstandige;4647 Groothandel in woninginrichting;2007;1.7;1.2;36.6;29.9;33.3;27.5;31.9;25.2;262.5;53.0
4933;Zelfstandige;4647 Groothandel in woninginrichting;2008;1.6;1.4;39.0;31.3;37.5;29.7;30.1;26.1;260.2;47.4
4934;Zelfstandige;4647 Groothandel in woninginrichting;2009;1.6;1.4;37.1;28.9;35.7;27.4;28.1;24.2;232.4;38.7
4935;Zelfstandige;4647 Groothandel in woninginrichting;2010;1.7;1.4;38.3;30.1;35.9;27.7;28.0;24.4;223.6;42.6
4936;Zelfstandige;4647 Groothandel in woninginrichting;2011;1.7;1.4;37.7;29.5;35.4;28.2;32.5;28.0;215.6;41.4
4937;Zelfstandige;4647 Groothandel in woninginrichting;2012;1.6;1.4;38.9;29.4;36.7;27.9;33.3;27.4;202.6;41.2
4938;Zelfstandige;4647 Groothandel in woninginrichting;2013;1.6;1.4;36.5;26.8;33.8;25.4;31.9;26.9;161.3;41.6
4939;Zelfstandige;4647 Groothandel in woninginrichting;2014;1.6;1.4;38.9;31.7;36.9;30.0;41.4;29.8;167.3;39.9
4940;Zelfstandige;4647 Groothandel in woninginrichting;2015;1.6;1.4;39.7;33.8;37.7;32.1;40.7;30.4;174.6;44.5
4941;Zelfstandige;4648 Groothandel in sieraden en klokken;2007;0.4;0.3;37.7;29.5;34.6;26.0;31.6;26.0;293.2;71.0
4942;Zelfstandige;4648 Groothandel in sieraden en klokken;2008;0.4;0.4;37.0;29.4;34.3;24.8;30.3;25.8;262.7;49.2
4943;Zelfstandige;4648 Groothandel in sieraden en klokken;2009;0.4;0.4;37.2;27.6;34.8;22.7;31.2;25.5;256.8;45.4
4944;Zelfstandige;4648 Groothandel in sieraden en klokken;2010;0.4;0.4;40.4;30.8;37.6;29.0;31.8;26.4;254.0;58.3
4945;Zelfstandige;4648 Groothandel in sieraden en klokken;2011;0.4;0.4;41.4;27.2;38.3;24.9;38.1;29.7;242.5;54.1
4946;Zelfstandige;4648 Groothandel in sieraden en klokken;2012;0.4;0.4;37.5;24.9;33.9;20.9;40.4;27.2;185.7;50.9
4947;Zelfstandige;4648 Groothandel in sieraden en klokken;2013;0.4;0.4;32.0;22.8;29.5;19.5;36.0;26.0;170.3;49.3
4948;Zelfstandige;4648 Groothandel in sieraden en klokken;2014;0.4;0.3;39.8;23.8;37.4;20.7;43.9;29.2;180.6;42.6
4949;Zelfstandige;4648 Groothandel in sieraden en klokken;2015;0.4;0.3;37.2;28.8;35.0;24.9;44.0;31.1;179.8;46.3
4950;Zelfstandige;4649 Groothandel in overige non-food;2007;4.5;3.4;38.2;29.9;35.6;27.8;34.3;26.4;253.8;46.0
4951;Zelfstandige;4649 Groothandel in overige non-food;2008;4.6;3.9;38.5;30.4;36.2;28.8;30.9;26.7;254.4;46.1
4952;Zelfstandige;4649 Groothandel in overige non-food;2009;4.5;4.1;36.1;28.1;34.1;26.5;28.8;25.4;219.0;38.8
4953;Zelfstandige;4649 Groothandel in overige non-food;2010;4.8;4.1;39.6;30.8;37.2;28.9;30.8;26.3;220.9;43.3
4954;Zelfstandige;4649 Groothandel in overige non-food;2011;5.0;4.4;36.9;29.0;34.6;27.1;34.1;28.7;216.8;38.4
4955;Zelfstandige;4649 Groothandel in overige non-food;2012;4.9;4.3;36.6;28.0;34.0;26.1;36.4;28.6;196.7;39.8
4956;Zelfstandige;4649 Groothandel in overige non-food;2013;4.9;4.3;35.6;26.8;33.0;25.0;32.4;28.0;154.4;38.5
4957;Zelfstandige;4649 Groothandel in overige non-food;2014;4.7;4.2;36.8;27.9;34.1;25.6;40.9;29.6;152.7;36.6
4958;Zelfstandige;4649 Groothandel in overige non-food;2015;4.6;4.2;36.8;29.7;34.1;27.7;39.0;30.4;168.5;38.9
4959;Zelfstandige;465 Groothandel in ICT-apparatuur;2007;3.5;2.5;46.3;40.0;43.7;38.4;36.5;28.7;236.6;55.0
4960;Zelfstandige;465 Groothandel in ICT-apparatuur;2008;3.4;2.9;48.6;42.2;46.6;40.6;34.2;29.3;236.8;47.7
4961;Zelfstandige;465 Groothandel in ICT-apparatuur;2009;3.4;3.0;46.2;40.6;44.3;39.8;32.5;28.1;199.6;40.6
4962;Zelfstandige;465 Groothandel in ICT-apparatuur;2010;3.5;3.0;49.4;43.6;47.5;42.0;33.8;29.3;209.5;52.9
4963;Zelfstandige;465 Groothandel in ICT-apparatuur;2011;3.4;3.0;48.9;43.6;46.9;41.5;40.4;31.9;205.5;48.8
4964;Zelfstandige;465 Groothandel in ICT-apparatuur;2012;3.3;2.8;49.7;44.3;47.5;42.0;39.8;32.1;188.0;53.8
4965;Zelfstandige;465 Groothandel in ICT-apparatuur;2013;3.2;2.8;50.1;43.5;47.5;42.4;37.9;31.5;158.8;59.3
4966;Zelfstandige;465 Groothandel in ICT-apparatuur;2014;3.1;2.8;50.8;45.0;48.6;44.0;47.9;33.5;159.0;56.3
4967;Zelfstandige;465 Groothandel in ICT-apparatuur;2015;3.0;2.7;49.8;44.6;47.4;44.0;45.4;33.3;177.7;57.1
4968;Zelfstandige;4651 Groothandel in computers, software;2007;2.1;1.5;42.9;37.9;40.5;36.7;33.2;27.7;205.3;38.1
4969;Zelfstandige;4651 Groothandel in computers, software;2008;2.1;1.8;46.2;41.3;44.4;40.0;32.0;28.4;202.0;36.4
4970;Zelfstandige;4651 Groothandel in computers, software;2009;2.1;1.9;44.6;40.0;42.9;38.9;31.4;27.6;168.1;32.4
4971;Zelfstandige;4651 Groothandel in computers, software;2010;2.2;1.8;47.7;41.9;46.0;41.0;32.4;28.4;176.3;40.0
4972;Zelfstandige;4651 Groothandel in computers, software;2011;2.1;1.8;47.2;41.5;45.7;40.5;36.9;31.1;170.9;37.9
4973;Zelfstandige;4651 Groothandel in computers, software;2012;2.0;1.7;47.4;41.6;45.8;40.7;37.4;30.7;154.1;41.0
4974;Zelfstandige;4651 Groothandel in computers, software;2013;1.9;1.7;47.9;41.1;45.9;39.6;35.7;30.4;124.3;41.4
4975;Zelfstandige;4651 Groothandel in computers, software;2014;1.8;1.7;49.3;44.0;47.6;43.4;42.6;32.5;131.8;41.7
4976;Zelfstandige;4651 Groothandel in computers, software;2015;1.8;1.6;48.0;43.5;46.2;42.9;41.8;32.5;152.5;46.2
4977;Zelfstandige;4652 Groothandel in overige elektronica;2007;1.3;1.0;51.7;43.9;48.7;40.0;41.7;31.0;304.4;95.2
4978;Zelfstandige;4652 Groothandel in overige elektronica;2008;1.3;1.2;52.4;44.6;50.0;41.6;37.6;31.3;307.6;78.0
4979;Zelfstandige;4652 Groothandel in overige elektronica;2009;1.3;1.2;48.8;41.6;46.5;40.6;34.3;29.0;267.1;63.7
4980;Zelfstandige;4652 Groothandel in overige elektronica;2010;1.4;1.2;52.2;47.0;49.8;43.8;36.1;30.5;280.9;88.7
4981;Zelfstandige;4652 Groothandel in overige elektronica;2011;1.3;1.2;51.6;47.2;48.9;44.8;45.9;33.5;267.7;84.7
4982;Zelfstandige;4652 Groothandel in overige elektronica;2012;1.3;1.1;53.1;48.6;50.0;44.3;43.3;33.5;252.8;79.5
4983;Zelfstandige;4652 Groothandel in overige elektronica;2013;1.3;1.1;53.3;47.6;49.8;44.4;41.0;33.4;225.9;90.4
4984;Zelfstandige;4652 Groothandel in overige elektronica;2014;1.3;1.1;52.8;47.5;50.0;44.0;55.5;34.9;223.9;93.1
4985;Zelfstandige;4652 Groothandel in overige elektronica;2015;1.3;1.1;52.5;47.1;49.1;44.0;50.6;34.6;221.9;82.5
4986;Zelfstandige;466 Groothandel in industriemachines;2007;7.4;5.7;51.4;43.9;48.2;40.8;40.9;31.7;362.1;101.0
4987;Zelfstandige;466 Groothandel in industriemachines;2008;7.4;6.5;51.2;44.2;48.8;42.1;36.7;31.5;356.1;95.1
4988;Zelfstandige;466 Groothandel in industriemachines;2009;7.3;6.6;47.7;41.5;45.2;40.2;34.0;30.1;317.8;86.7
4989;Zelfstandige;466 Groothandel in industriemachines;2010;7.9;6.9;51.7;44.9;49.0;42.6;36.8;31.3;324.7;102.8
4990;Zelfstandige;466 Groothandel in industriemachines;2011;8.0;7.0;51.3;45.3;48.5;42.9;42.3;35.0;308.7;97.1
4991;Zelfstandige;466 Groothandel in industriemachines;2012;7.9;7.0;50.8;44.3;47.9;42.4;42.1;34.6;292.7;104.3
4992;Zelfstandige;466 Groothandel in industriemachines;2013;7.8;7.0;51.8;45.0;48.5;43.0;40.2;34.0;258.4;105.5
4993;Zelfstandige;466 Groothandel in industriemachines;2014;7.8;7.1;52.6;46.3;49.7;44.0;50.4;36.0;261.2;108.9
4994;Zelfstandige;466 Groothandel in industriemachines;2015;7.8;7.0;52.7;45.9;49.6;44.0;48.8;36.0;278.5;108.9
4995;Zelfstandige;4661 Groothandel in landbouwmachines;2007;1.0;0.8;47.1;41.7;45.9;40.8;37.1;31.5;541.6;185.9
4996;Zelfstandige;4661 Groothandel in landbouwmachines;2008;1.0;0.9;48.4;42.1;48.2;41.8;35.5;31.2;554.9;199.4
4997;Zelfstandige;4661 Groothandel in landbouwmachines;2009;1.0;0.9;41.9;37.2;41.3;36.8;31.6;28.9;532.8;180.7
4998;Zelfstandige;4661 Groothandel in landbouwmachines;2010;1.1;1.0;46.1;41.0;44.8;40.7;34.8;31.2;499.5;186.4
4999;Zelfstandige;4661 Groothandel in landbouwmachines;2011;1.1;1.0;45.0;41.4;43.2;41.0;39.9;33.6;475.3;174.9
5000;Zelfstandige;4661 Groothandel in landbouwmachines;2012;1.1;1.0;43.5;38.8;41.6;39.6;39.2;33.8;441.9;201.4
5001;Zelfstandige;4661 Groothandel in landbouwmachines;2013;1.1;1.0;45.4;41.3;43.7;40.8;37.4;33.7;406.3;197.6
5002;Zelfstandige;4661 Groothandel in landbouwmachines;2014;1.1;1.0;47.2;41.8;45.4;41.6;44.9;34.8;451.2;202.4
5003;Zelfstandige;4661 Groothandel in landbouwmachines;2015;1.1;1.0;44.7;39.9;42.6;39.4;43.6;35.2;482.4;214.1
5004;Zelfstandige;4662 Groothandel gereedschapswerktuigen;2007;0.5;0.4;53.3;45.4;49.9;41.7;43.6;32.6;446.9;137.4
5005;Zelfstandige;4662 Groothandel gereedschapswerktuigen;2008;0.5;0.4;52.3;46.1;50.6;43.4;36.9;31.4;454.9;143.2
5006;Zelfstandige;4662 Groothandel gereedschapswerktuigen;2009;0.5;0.4;49.9;42.8;47.5;41.6;34.5;30.4;397.4;112.0
5007;Zelfstandige;4662 Groothandel gereedschapswerktuigen;2010;0.5;0.4;53.8;48.6;50.7;45.8;37.1;32.0;399.1;144.8
5008;Zelfstandige;4662 Groothandel gereedschapswerktuigen;2011;0.5;0.5;54.5;50.3;52.2;46.9;41.9;36.4;380.3;127.0
5009;Zelfstandige;4662 Groothandel gereedschapswerktuigen;2012;0.5;0.5;55.2;49.6;51.8;47.9;41.2;35.0;389.2;135.7
5010;Zelfstandige;4662 Groothandel gereedschapswerktuigen;2013;0.5;0.5;55.4;49.5;52.3;45.4;43.9;36.0;337.5;154.9
5011;Zelfstandige;4662 Groothandel gereedschapswerktuigen;2014;0.5;0.5;56.3;51.5;52.9;48.8;55.1;38.4;356.8;164.3
5012;Zelfstandige;4662 Groothandel gereedschapswerktuigen;2015;0.5;0.5;56.1;51.0;52.2;47.8;51.0;36.2;331.8;164.1
5013;Zelfstandige;4663 Groothandel in bouwmachines;2007;0.3;0.3;60.4;50.4;56.2;45.4;44.8;33.3;508.1;182.8
5014;Zelfstandige;4663 Groothandel in bouwmachines;2008;0.3;0.3;58.0;49.4;54.4;47.0;39.1;32.4;504.8;182.7
5015;Zelfstandige;4663 Groothandel in bouwmachines;2009;0.3;0.3;51.6;47.2;48.8;44.6;32.4;29.3;410.1;163.5
5016;Zelfstandige;4663 Groothandel in bouwmachines;2010;0.3;0.3;57.8;47.8;54.0;46.8;38.8;29.8;444.5;197.8
5017;Zelfstandige;4663 Groothandel in bouwmachines;2011;0.3;0.3;59.4;51.2;55.7;49.7;48.8;35.6;421.4;192.9
5018;Zelfstandige;4663 Groothandel in bouwmachines;2012;0.3;0.3;56.1;50.0;52.6;46.9;43.9;34.9;403.7;188.7
5019;Zelfstandige;4663 Groothandel in bouwmachines;2013;0.3;0.3;52.6;44.0;49.6;43.0;41.0;33.2;354.0;184.6
5020;Zelfstandige;4663 Groothandel in bouwmachines;2014;0.3;0.3;55.5;45.9;52.1;44.8;48.9;35.9;350.8;176.6
5021;Zelfstandige;4663 Groothandel in bouwmachines;2015;0.4;0.3;55.8;48.7;52.0;45.0;49.7;37.9;360.4;198.2
5022;Zelfstandige;4664 Groothandel in textielmachines;2007;0.1;0.0;;;;;;;;
5023;Zelfstandige;4664 Groothandel in textielmachines;2008;0.0;0.0;;;;;;;;
5024;Zelfstandige;4664 Groothandel in textielmachines;2009;0.0;0.0;;;;;;;;
5025;Zelfstandige;4664 Groothandel in textielmachines;2010;0.0;0.0;;;;;;;;
5026;Zelfstandige;4664 Groothandel in textielmachines;2011;0.0;0.0;;;;;;;;
5027;Zelfstandige;4664 Groothandel in textielmachines;2012;0.0;0.0;;;;;;;;
5028;Zelfstandige;4664 Groothandel in textielmachines;2013;0.0;0.0;;;;;;;;
5029;Zelfstandige;4664 Groothandel in textielmachines;2014;0.0;0.0;;;;;;;;
5030;Zelfstandige;4664 Groothandel in textielmachines;2015;0.0;0.0;;;;;;;;
5031;Zelfstandige;4665 Groothandel in bedrijfsmeubels;2007;0.4;0.3;51.4;45.1;50.0;41.0;37.1;30.1;297.8;69.4
5032;Zelfstandige;4665 Groothandel in bedrijfsmeubels;2008;0.5;0.4;50.5;45.6;48.4;44.5;34.0;31.0;276.0;63.1
5033;Zelfstandige;4665 Groothandel in bedrijfsmeubels;2009;0.5;0.4;46.7;42.2;44.5;40.5;30.6;29.3;224.8;58.3
5034;Zelfstandige;4665 Groothandel in bedrijfsmeubels;2010;0.5;0.4;53.0;46.4;50.2;44.1;35.1;30.3;281.5;74.1
5035;Zelfstandige;4665 Groothandel in bedrijfsmeubels;2011;0.5;0.5;51.5;47.6;49.1;46.4;39.5;35.3;261.2;74.3
5036;Zelfstandige;4665 Groothandel in bedrijfsmeubels;2012;0.5;0.5;49.6;45.6;47.8;43.7;36.9;34.0;238.9;68.4
5037;Zelfstandige;4665 Groothandel in bedrijfsmeubels;2013;0.5;0.4;50.8;43.7;47.5;42.8;36.1;31.9;184.5;71.9
5038;Zelfstandige;4665 Groothandel in bedrijfsmeubels;2014;0.6;0.5;50.9;45.5;47.9;44.0;43.2;34.3;162.0;61.0
5039;Zelfstandige;4665 Groothandel in bedrijfsmeubels;2015;0.6;0.5;51.6;45.0;49.1;44.0;44.6;34.3;175.4;56.6
5040;Zelfstandige;4666 Groothandel in kantoormachines;2007;0.3;0.2;41.5;33.3;39.3;29.7;36.3;27.6;283.2;49.4
5041;Zelfstandige;4666 Groothandel in kantoormachines;2008;0.3;0.3;43.5;34.2;41.6;30.5;32.8;28.1;279.8;39.7
5042;Zelfstandige;4666 Groothandel in kantoormachines;2009;0.3;0.2;47.0;38.1;45.5;39.0;33.3;29.4;226.1;37.2
5043;Zelfstandige;4666 Groothandel in kantoormachines;2010;0.3;0.2;49.3;37.6;46.8;34.9;34.3;29.2;222.4;41.6
5044;Zelfstandige;4666 Groothandel in kantoormachines;2011;0.2;0.2;47.8;35.1;44.7;34.3;41.8;32.2;222.1;41.0
5045;Zelfstandige;4666 Groothandel in kantoormachines;2012;0.3;0.2;48.4;38.8;45.5;35.7;39.8;32.6;199.2;48.0
5046;Zelfstandige;4666 Groothandel in kantoormachines;2013;0.2;0.2;49.4;36.8;46.4;33.7;47.3;31.8;174.3;53.3
5047;Zelfstandige;4666 Groothandel in kantoormachines;2014;0.2;0.2;46.1;36.3;43.7;35.1;38.5;32.6;136.6;43.9
5048;Zelfstandige;4666 Groothandel in kantoormachines;2015;0.2;0.2;48.2;38.6;45.1;34.4;40.9;33.4;178.1;51.0
5049;Zelfstandige;4668 Groothandel druk-, voedingsmachines;2007;0.5;0.3;50.6;45.7;46.4;43.0;43.4;34.2;358.9;89.2
5050;Zelfstandige;4668 Groothandel druk-, voedingsmachines;2008;0.4;0.4;50.6;45.0;48.0;42.9;37.3;31.7;340.1;81.1
5051;Zelfstandige;4668 Groothandel druk-, voedingsmachines;2009;0.4;0.4;47.9;42.3;46.1;40.6;34.9;30.6;279.9;71.9
5052;Zelfstandige;4668 Groothandel druk-, voedingsmachines;2010;0.5;0.4;53.1;46.9;50.9;45.0;37.3;31.9;285.3;84.7
5053;Zelfstandige;4668 Groothandel druk-, voedingsmachines;2011;0.5;0.4;52.6;46.9;50.8;44.8;41.0;35.8;279.4;78.2
