ID;Geslacht;Migratieachtergrond;Generatie;Regiokenmerken;Perioden;TotaalGediplomeerdenVavo_1;VavoGediplomeerdenVmboT_2;VavoGediplomeerdenHavo_3;VavoGediplomeerdenVwo_4
4112;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Nederland (LD);2008/'09;358.0;80.0;210.0;68.0
4113;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Nederland (LD);2009/'10;397.0;82.0;208.0;107.0
4114;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Nederland (LD);2010/'11;433.0;96.0;236.0;101.0
4115;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Nederland (LD);2011/'12;371.0;72.0;214.0;85.0
4116;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Nederland (LD);2012/'13;381.0;75.0;205.0;101.0
4117;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Nederland (LD);2013/'14;372.0;81.0;212.0;79.0
4118;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Nederland (LD);2014/'15;398.0;102.0;212.0;84.0
4119;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Nederland (LD);2015/'16;388.0;76.0;225.0;87.0
4120;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Nederland (LD);2016/'17;416.0;87.0;215.0;114.0
4121;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Nederland (LD);2017/'18;459.0;101.0;233.0;125.0
4122;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Nederland (LD);2018/'19;454.0;122.0;234.0;98.0
4123;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Nederland (LD);2019/'20;475.0;109.0;241.0;125.0
4124;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Nederland (LD);2020/'21;230.0;62.0;123.0;45.0
4125;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Niet in te delen (LD);2006/'07;9.0;4.0;4.0;1.0
4126;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Niet in te delen (LD);2007/'08;8.0;1.0;6.0;1.0
4127;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Niet in te delen (LD);2008/'09;5.0;2.0;2.0;1.0
4128;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Niet in te delen (LD);2009/'10;4.0;2.0;1.0;1.0
4129;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Niet in te delen (LD);2010/'11;8.0;1.0;7.0;0.0
4130;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Niet in te delen (LD);2011/'12;4.0;0.0;1.0;3.0
4131;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Niet in te delen (LD);2012/'13;6.0;1.0;5.0;0.0
4132;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Niet in te delen (LD);2013/'14;5.0;1.0;3.0;1.0
4133;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Niet in te delen (LD);2014/'15;8.0;2.0;3.0;3.0
4134;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Niet in te delen (LD);2015/'16;6.0;1.0;3.0;2.0
4135;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Niet in te delen (LD);2016/'17;9.0;1.0;4.0;4.0
4136;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Niet in te delen (LD);2017/'18;3.0;1.0;1.0;1.0
4137;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Niet in te delen (LD);2018/'19;8.0;1.0;6.0;1.0
4138;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Niet in te delen (LD);2019/'20;13.0;3.0;6.0;4.0
4139;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Niet in te delen (LD);2020/'21;12.0;3.0;5.0;4.0
4140;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Groningen (PV);2006/'07;30.0;4.0;19.0;7.0
4141;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Groningen (PV);2007/'08;54.0;5.0;35.0;14.0
4142;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Groningen (PV);2008/'09;63.0;22.0;33.0;8.0
4143;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Groningen (PV);2009/'10;61.0;5.0;36.0;20.0
4144;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Groningen (PV);2010/'11;71.0;7.0;43.0;21.0
4145;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Groningen (PV);2011/'12;48.0;5.0;34.0;9.0
4146;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Groningen (PV);2012/'13;61.0;10.0;36.0;15.0
4147;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Groningen (PV);2013/'14;59.0;5.0;38.0;16.0
4148;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Groningen (PV);2014/'15;50.0;5.0;31.0;14.0
4149;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Groningen (PV);2015/'16;62.0;9.0;37.0;16.0
4150;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Groningen (PV);2016/'17;51.0;5.0;28.0;18.0
4151;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Groningen (PV);2017/'18;53.0;5.0;35.0;13.0
4152;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Groningen (PV);2018/'19;69.0;7.0;49.0;13.0
4153;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Groningen (PV);2019/'20;55.0;5.0;25.0;25.0
4154;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Groningen (PV);2020/'21;17.0;2.0;9.0;6.0
4155;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Fryslân (PV);2006/'07;13.0;2.0;7.0;4.0
4156;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Fryslân (PV);2007/'08;25.0;5.0;12.0;8.0
4157;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Fryslân (PV);2008/'09;43.0;5.0;26.0;12.0
4158;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Fryslân (PV);2009/'10;43.0;3.0;18.0;22.0
4159;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Fryslân (PV);2010/'11;42.0;6.0;26.0;10.0
4160;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Fryslân (PV);2011/'12;34.0;3.0;23.0;8.0
4161;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Fryslân (PV);2012/'13;31.0;7.0;19.0;5.0
4162;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Fryslân (PV);2013/'14;30.0;8.0;17.0;5.0
4163;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Fryslân (PV);2014/'15;30.0;5.0;18.0;7.0
4164;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Fryslân (PV);2015/'16;31.0;5.0;12.0;14.0
4165;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Fryslân (PV);2016/'17;31.0;6.0;18.0;7.0
4166;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Fryslân (PV);2017/'18;38.0;7.0;16.0;15.0
4167;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Fryslân (PV);2018/'19;36.0;2.0;20.0;14.0
4168;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Fryslân (PV);2019/'20;43.0;7.0;21.0;15.0
4169;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Fryslân (PV);2020/'21;13.0;0.0;11.0;2.0
4170;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Drenthe (PV);2006/'07;7.0;3.0;3.0;1.0
4171;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Drenthe (PV);2007/'08;16.0;0.0;11.0;5.0
4172;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Drenthe (PV);2008/'09;29.0;5.0;19.0;5.0
4173;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Drenthe (PV);2009/'10;33.0;4.0;20.0;9.0
4174;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Drenthe (PV);2010/'11;32.0;1.0;22.0;9.0
4175;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Drenthe (PV);2011/'12;27.0;3.0;19.0;5.0
4176;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Drenthe (PV);2012/'13;36.0;2.0;20.0;14.0
4177;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Drenthe (PV);2013/'14;28.0;4.0;18.0;6.0
4178;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Drenthe (PV);2014/'15;24.0;3.0;16.0;5.0
4179;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Drenthe (PV);2015/'16;15.0;1.0;12.0;2.0
4180;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Drenthe (PV);2016/'17;20.0;1.0;12.0;7.0
4181;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Drenthe (PV);2017/'18;20.0;2.0;13.0;5.0
4182;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Drenthe (PV);2018/'19;27.0;0.0;23.0;4.0
4183;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Drenthe (PV);2019/'20;25.0;2.0;15.0;8.0
4184;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Drenthe (PV);2020/'21;10.0;0.0;8.0;2.0
4185;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Overijssel (PV);2006/'07;71.0;16.0;37.0;18.0
4186;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Overijssel (PV);2007/'08;106.0;29.0;56.0;21.0
4187;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Overijssel (PV);2008/'09;117.0;25.0;65.0;27.0
4188;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Overijssel (PV);2009/'10;150.0;23.0;75.0;52.0
4189;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Overijssel (PV);2010/'11;154.0;26.0;85.0;43.0
4190;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Overijssel (PV);2011/'12;106.0;15.0;74.0;17.0
4191;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Overijssel (PV);2012/'13;148.0;19.0;82.0;47.0
4192;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Overijssel (PV);2013/'14;115.0;27.0;56.0;32.0
4193;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Overijssel (PV);2014/'15;112.0;22.0;59.0;31.0
4194;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Overijssel (PV);2015/'16;135.0;18.0;79.0;38.0
4195;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Overijssel (PV);2016/'17;97.0;12.0;63.0;22.0
4196;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Overijssel (PV);2017/'18;119.0;29.0;58.0;32.0
4197;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Overijssel (PV);2018/'19;103.0;22.0;62.0;19.0
4198;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Overijssel (PV);2019/'20;138.0;31.0;65.0;42.0
4199;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Overijssel (PV);2020/'21;62.0;22.0;25.0;15.0
4200;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Flevoland (PV);2006/'07;36.0;10.0;18.0;8.0
4201;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Flevoland (PV);2007/'08;44.0;9.0;22.0;13.0
4202;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Flevoland (PV);2008/'09;45.0;6.0;26.0;13.0
4203;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Flevoland (PV);2009/'10;52.0;5.0;22.0;25.0
4204;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Flevoland (PV);2010/'11;55.0;3.0;39.0;13.0
4205;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Flevoland (PV);2011/'12;59.0;6.0;35.0;18.0
4206;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Flevoland (PV);2012/'13;66.0;11.0;38.0;17.0
4207;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Flevoland (PV);2013/'14;63.0;11.0;41.0;11.0
4208;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Flevoland (PV);2014/'15;63.0;13.0;32.0;18.0
4209;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Flevoland (PV);2015/'16;53.0;8.0;28.0;17.0
4210;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Flevoland (PV);2016/'17;52.0;4.0;34.0;14.0
4211;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Flevoland (PV);2017/'18;71.0;11.0;37.0;23.0
4212;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Flevoland (PV);2018/'19;88.0;8.0;60.0;20.0
4213;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Flevoland (PV);2019/'20;81.0;7.0;47.0;27.0
4214;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Flevoland (PV);2020/'21;37.0;5.0;20.0;12.0
4215;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Gelderland (PV);2006/'07;142.0;48.0;68.0;26.0
4216;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Gelderland (PV);2007/'08;186.0;53.0;92.0;41.0
4217;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Gelderland (PV);2008/'09;160.0;42.0;81.0;37.0
4218;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Gelderland (PV);2009/'10;206.0;52.0;107.0;47.0
4219;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Gelderland (PV);2010/'11;270.0;44.0;169.0;57.0
4220;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Gelderland (PV);2011/'12;221.0;43.0;137.0;41.0
4221;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Gelderland (PV);2012/'13;260.0;56.0;138.0;66.0
4222;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Gelderland (PV);2013/'14;221.0;71.0;101.0;49.0
4223;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Gelderland (PV);2014/'15;243.0;65.0;130.0;48.0
4224;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Gelderland (PV);2015/'16;216.0;63.0;106.0;47.0
4225;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Gelderland (PV);2016/'17;258.0;69.0;120.0;69.0
4226;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Gelderland (PV);2017/'18;250.0;80.0;116.0;54.0
4227;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Gelderland (PV);2018/'19;290.0;92.0;133.0;65.0
4228;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Gelderland (PV);2019/'20;277.0;73.0;143.0;61.0
4229;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Gelderland (PV);2020/'21;158.0;60.0;79.0;19.0
4230;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Utrecht (PV);2006/'07;142.0;31.0;67.0;44.0
4231;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Utrecht (PV);2007/'08;181.0;52.0;75.0;54.0
4232;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Utrecht (PV);2008/'09;180.0;48.0;77.0;55.0
4233;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Utrecht (PV);2009/'10;175.0;22.0;92.0;61.0
4234;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Utrecht (PV);2010/'11;191.0;35.0;91.0;65.0
4235;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Utrecht (PV);2011/'12;152.0;36.0;87.0;29.0
4236;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Utrecht (PV);2012/'13;205.0;49.0;95.0;61.0
4237;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Utrecht (PV);2013/'14;171.0;36.0;106.0;29.0
4238;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Utrecht (PV);2014/'15;165.0;30.0;86.0;49.0
4239;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Utrecht (PV);2015/'16;146.0;30.0;79.0;37.0
4240;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Utrecht (PV);2016/'17;158.0;34.0;85.0;39.0
4241;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Utrecht (PV);2017/'18;171.0;41.0;89.0;41.0
4242;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Utrecht (PV);2018/'19;195.0;41.0;105.0;49.0
4243;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Utrecht (PV);2019/'20;230.0;34.0;134.0;62.0
4244;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Utrecht (PV);2020/'21;89.0;19.0;51.0;19.0
4245;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Holland (PV);2006/'07;306.0;57.0;180.0;69.0
4246;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Holland (PV);2007/'08;385.0;82.0;185.0;118.0
4247;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Holland (PV);2008/'09;418.0;70.0;237.0;111.0
4248;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Holland (PV);2009/'10;412.0;71.0;186.0;155.0
4249;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Holland (PV);2010/'11;487.0;66.0;293.0;128.0
4250;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Holland (PV);2011/'12;408.0;69.0;232.0;107.0
4251;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Holland (PV);2012/'13;557.0;87.0;306.0;164.0
4252;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Holland (PV);2013/'14;438.0;98.0;239.0;101.0
4253;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Holland (PV);2014/'15;487.0;83.0;254.0;150.0
4254;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Holland (PV);2015/'16;448.0;80.0;225.0;143.0
4255;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Holland (PV);2016/'17;467.0;73.0;262.0;132.0
4256;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Holland (PV);2017/'18;492.0;92.0;250.0;150.0
4257;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Holland (PV);2018/'19;556.0;84.0;331.0;141.0
4258;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Holland (PV);2019/'20;631.0;90.0;337.0;204.0
4259;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Holland (PV);2020/'21;307.0;55.0;188.0;64.0
4260;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Holland (PV);2006/'07;385.0;98.0;182.0;105.0
4261;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Holland (PV);2007/'08;430.0;90.0;230.0;110.0
4262;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Holland (PV);2008/'09;434.0;88.0;237.0;109.0
4263;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Holland (PV);2009/'10;511.0;81.0;248.0;182.0
4264;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Holland (PV);2010/'11;773.0;134.0;434.0;205.0
4265;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Holland (PV);2011/'12;654.0;98.0;403.0;153.0
4266;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Holland (PV);2012/'13;733.0;125.0;382.0;226.0
4267;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Holland (PV);2013/'14;625.0;140.0;346.0;139.0
4268;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Holland (PV);2014/'15;694.0;170.0;329.0;195.0
4269;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Holland (PV);2015/'16;641.0;141.0;338.0;162.0
4270;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Holland (PV);2016/'17;554.0;126.0;305.0;123.0
4271;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Holland (PV);2017/'18;681.0;159.0;353.0;169.0
4272;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Holland (PV);2018/'19;671.0;139.0;364.0;168.0
4273;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Holland (PV);2019/'20;861.0;167.0;446.0;248.0
4274;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Holland (PV);2020/'21;283.0;59.0;160.0;64.0
4275;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zeeland (PV);2006/'07;17.0;7.0;5.0;5.0
4276;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zeeland (PV);2007/'08;20.0;5.0;9.0;6.0
4277;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zeeland (PV);2008/'09;24.0;5.0;13.0;6.0
4278;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zeeland (PV);2009/'10;30.0;8.0;15.0;7.0
4279;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zeeland (PV);2010/'11;40.0;12.0;21.0;7.0
4280;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zeeland (PV);2011/'12;39.0;4.0;23.0;12.0
4281;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zeeland (PV);2012/'13;23.0;5.0;13.0;5.0
4282;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zeeland (PV);2013/'14;33.0;9.0;19.0;5.0
4283;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zeeland (PV);2014/'15;24.0;5.0;13.0;6.0
4284;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zeeland (PV);2015/'16;25.0;5.0;16.0;4.0
4285;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zeeland (PV);2016/'17;29.0;7.0;18.0;4.0
4286;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zeeland (PV);2017/'18;26.0;5.0;15.0;6.0
4287;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zeeland (PV);2018/'19;20.0;3.0;11.0;6.0
4288;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zeeland (PV);2019/'20;28.0;4.0;15.0;9.0
4289;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zeeland (PV);2020/'21;18.0;5.0;11.0;2.0
4290;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Brabant (PV);2006/'07;148.0;39.0;74.0;35.0
4291;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Brabant (PV);2007/'08;204.0;42.0;105.0;57.0
4292;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Brabant (PV);2008/'09;250.0;51.0;143.0;56.0
4293;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Brabant (PV);2009/'10;302.0;52.0;152.0;98.0
4294;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Brabant (PV);2010/'11;287.0;60.0;149.0;78.0
4295;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Brabant (PV);2011/'12;253.0;46.0;148.0;59.0
4296;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Brabant (PV);2012/'13;287.0;65.0;147.0;75.0
4297;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Brabant (PV);2013/'14;256.0;60.0;143.0;53.0
4298;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Brabant (PV);2014/'15;293.0;71.0;155.0;67.0
4299;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Brabant (PV);2015/'16;253.0;36.0;153.0;64.0
4300;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Brabant (PV);2016/'17;278.0;64.0;147.0;67.0
4301;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Brabant (PV);2017/'18;308.0;75.0;149.0;84.0
4302;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Brabant (PV);2018/'19;304.0;84.0;153.0;67.0
4303;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Brabant (PV);2019/'20;310.0;74.0;159.0;77.0
4304;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Brabant (PV);2020/'21;153.0;36.0;86.0;31.0
4305;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Limburg (PV);2006/'07;63.0;23.0;37.0;3.0
