ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVsvErsOnderzoekspopulatie_2;AantalNietVsvErsOnderzoekspopulatie_3;PercentageVsvErsOnderzoekspopulatie_4
5136;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;1 keer verdacht van misdrijf;2004/'05;1690.0;440.0;1250.0;26.0
5137;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;1 keer verdacht van misdrijf;2005/'06;2030.0;470.0;1560.0;23.0
5138;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;1 keer verdacht van misdrijf;2006/'07;2310.0;490.0;1820.0;21.0
5139;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;1 keer verdacht van misdrijf;2007/'08;2410.0;490.0;1920.0;20.3
5140;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;1 keer verdacht van misdrijf;2008/'09;2480.0;460.0;2020.0;18.5
5141;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;1 keer verdacht van misdrijf;2009/'10;2510.0;460.0;2050.0;18.4
5142;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;1 keer verdacht van misdrijf;2010/'11;2280.0;440.0;1840.0;19.1
5143;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;1 keer verdacht van misdrijf;2011/'12;2180.0;390.0;1790.0;17.8
5144;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;1 keer verdacht van misdrijf;2012/'13 Oude methode;2000.0;330.0;1660.0;16.7
5145;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;1 keer verdacht van misdrijf;2012/'13 Nieuwe methode;1990.0;330.0;1660.0;16.5
5146;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;1 keer verdacht van misdrijf;2013/'14;1820.0;310.0;1510.0;17.1
5147;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;1 keer verdacht van misdrijf;2014/'15;1600.0;250.0;1350.0;15.6
5148;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;2 keer of meer verdacht van misdrijf;2004/'05;660.0;230.0;430.0;34.9
5149;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;2 keer of meer verdacht van misdrijf;2005/'06;840.0;270.0;570.0;31.6
5150;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;2 keer of meer verdacht van misdrijf;2006/'07;900.0;260.0;640.0;28.4
5151;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;2 keer of meer verdacht van misdrijf;2007/'08;1010.0;290.0;720.0;28.6
5152;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;2 keer of meer verdacht van misdrijf;2008/'09;1000.0;260.0;750.0;25.5
5153;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;2 keer of meer verdacht van misdrijf;2009/'10;1000.0;280.0;720.0;28.3
5154;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;2 keer of meer verdacht van misdrijf;2010/'11;880.0;260.0;620.0;29.7
5155;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;2 keer of meer verdacht van misdrijf;2011/'12;810.0;220.0;590.0;27.3
5156;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;2 keer of meer verdacht van misdrijf;2012/'13 Oude methode;720.0;200.0;520.0;28.2
5157;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;2 keer of meer verdacht van misdrijf;2012/'13 Nieuwe methode;720.0;200.0;520.0;27.4
5158;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;2 keer of meer verdacht van misdrijf;2013/'14;640.0;170.0;470.0;27.2
5159;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;2 keer of meer verdacht van misdrijf;2014/'15;560.0;130.0;440.0;22.7
5160;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2004/'05;19990.0;2820.0;17170.0;14.1
5161;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2005/'06;22070.0;2660.0;19410.0;12.1
5162;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2006/'07;22330.0;2470.0;19860.0;11.1
5163;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2007/'08;22440.0;2410.0;20030.0;10.7
5164;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2008/'09;21960.0;2180.0;19790.0;9.9
5165;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2009/'10;22090.0;2260.0;19830.0;10.2
5166;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2010/'11;21890.0;2250.0;19650.0;10.3
5167;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2011/'12;21760.0;2030.0;19730.0;9.3
5168;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2012/'13 Oude methode;21590.0;1840.0;19750.0;8.5
5169;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2012/'13 Nieuwe methode;21550.0;1810.0;19740.0;8.4
5170;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2013/'14;21680.0;1730.0;19950.0;8.0
5171;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2014/'15;21730.0;1690.0;20040.0;7.8
5172;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Niet verdacht van misdrijf;2004/'05;18060.0;2290.0;15760.0;12.7
5173;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Niet verdacht van misdrijf;2005/'06;19750.0;2090.0;17660.0;10.6
5174;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Niet verdacht van misdrijf;2006/'07;19760.0;1920.0;17850.0;9.7
5175;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Niet verdacht van misdrijf;2007/'08;19690.0;1790.0;17900.0;9.1
5176;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Niet verdacht van misdrijf;2008/'09;19230.0;1640.0;17590.0;8.5
5177;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Niet verdacht van misdrijf;2009/'10;19310.0;1690.0;17620.0;8.8
5178;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Niet verdacht van misdrijf;2010/'11;19420.0;1710.0;17710.0;8.8
5179;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Niet verdacht van misdrijf;2011/'12;19440.0;1570.0;17870.0;8.1
5180;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Niet verdacht van misdrijf;2012/'13 Oude methode;19470.0;1440.0;18040.0;7.4
5181;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Niet verdacht van misdrijf;2012/'13 Nieuwe methode;19450.0;1420.0;18030.0;7.3
5182;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Niet verdacht van misdrijf;2013/'14;19730.0;1360.0;18370.0;6.9
5183;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Niet verdacht van misdrijf;2014/'15;20020.0;1390.0;18630.0;6.9
5184;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Wel verdacht van misdrijf;2004/'05;1930.0;520.0;1410.0;27.2
5185;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Wel verdacht van misdrijf;2005/'06;2320.0;570.0;1750.0;24.5
5186;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Wel verdacht van misdrijf;2006/'07;2570.0;560.0;2010.0;21.7
5187;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Wel verdacht van misdrijf;2007/'08;2750.0;620.0;2130.0;22.5
5188;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Wel verdacht van misdrijf;2008/'09;2730.0;530.0;2200.0;19.5
5189;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Wel verdacht van misdrijf;2009/'10;2770.0;570.0;2210.0;20.4
5190;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Wel verdacht van misdrijf;2010/'11;2480.0;540.0;1940.0;21.8
5191;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Wel verdacht van misdrijf;2011/'12;2320.0;460.0;1860.0;19.9
5192;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Wel verdacht van misdrijf;2012/'13 Oude methode;2120.0;410.0;1710.0;19.1
5193;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Wel verdacht van misdrijf;2012/'13 Nieuwe methode;2110.0;390.0;1710.0;18.7
5194;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Wel verdacht van misdrijf;2013/'14;1950.0;370.0;1580.0;19.0
5195;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;Wel verdacht van misdrijf;2014/'15;1710.0;300.0;1410.0;17.8
5196;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;1 keer verdacht van misdrijf;2004/'05;1350.0;330.0;1030.0;24.0
5197;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;1 keer verdacht van misdrijf;2005/'06;1620.0;350.0;1260.0;21.8
5198;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;1 keer verdacht van misdrijf;2006/'07;1810.0;350.0;1470.0;19.1
5199;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;1 keer verdacht van misdrijf;2007/'08;1890.0;380.0;1510.0;19.9
5200;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;1 keer verdacht van misdrijf;2008/'09;1880.0;330.0;1560.0;17.3
5201;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;1 keer verdacht van misdrijf;2009/'10;1900.0;320.0;1590.0;16.8
5202;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;1 keer verdacht van misdrijf;2010/'11;1740.0;330.0;1410.0;18.8
5203;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;1 keer verdacht van misdrijf;2011/'12;1630.0;270.0;1360.0;16.7
5204;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;1 keer verdacht van misdrijf;2012/'13 Oude methode;1530.0;230.0;1290.0;15.2
5205;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;1 keer verdacht van misdrijf;2012/'13 Nieuwe methode;1520.0;230.0;1290.0;15.0
5206;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;1 keer verdacht van misdrijf;2013/'14;1420.0;230.0;1190.0;16.1
5207;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;1 keer verdacht van misdrijf;2014/'15;1240.0;200.0;1040.0;16.1
5208;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;2 keer of meer verdacht van misdrijf;2004/'05;580.0;200.0;380.0;34.6
5209;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;2 keer of meer verdacht van misdrijf;2005/'06;700.0;220.0;490.0;30.6
5210;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;2 keer of meer verdacht van misdrijf;2006/'07;760.0;210.0;550.0;28.0
5211;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;2 keer of meer verdacht van misdrijf;2007/'08;860.0;240.0;620.0;28.2
5212;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;2 keer of meer verdacht van misdrijf;2008/'09;850.0;210.0;640.0;24.3
5213;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;2 keer of meer verdacht van misdrijf;2009/'10;870.0;250.0;620.0;28.5
5214;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;2 keer of meer verdacht van misdrijf;2010/'11;740.0;210.0;530.0;29.0
5215;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;2 keer of meer verdacht van misdrijf;2011/'12;680.0;190.0;500.0;27.5
5216;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;2 keer of meer verdacht van misdrijf;2012/'13 Oude methode;590.0;170.0;420.0;29.2
5217;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;2 keer of meer verdacht van misdrijf;2012/'13 Nieuwe methode;580.0;170.0;420.0;28.3
5218;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;2 keer of meer verdacht van misdrijf;2013/'14;530.0;140.0;390.0;26.9
5219;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);22 jaar of jonger;2 keer of meer verdacht van misdrijf;2014/'15;470.0;100.0;360.0;22.3
5220;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2004/'05;2970.0;430.0;2540.0;14.3
5221;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2005/'06;3120.0;360.0;2760.0;11.6
5222;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2006/'07;3090.0;320.0;2770.0;10.5
5223;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2007/'08;3120.0;230.0;2900.0;7.3
5224;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2008/'09;2910.0;180.0;2730.0;6.0
5225;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2009/'10;2840.0;170.0;2670.0;6.0
5226;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2010/'11;2790.0;130.0;2660.0;4.7
5227;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2011/'12;2670.0;120.0;2550.0;4.4
5228;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2012/'13 Oude methode;2650.0;100.0;2550.0;3.6
5229;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2012/'13 Nieuwe methode;2620.0;80.0;2540.0;2.9
5230;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2013/'14;2650.0;60.0;2590.0;2.3
5231;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2014/'15;2540.0;60.0;2480.0;2.4
5232;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Niet verdacht van misdrijf;2004/'05;2670.0;330.0;2330.0;12.5
5233;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Niet verdacht van misdrijf;2005/'06;2780.0;270.0;2510.0;9.5
5234;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Niet verdacht van misdrijf;2006/'07;2720.0;240.0;2480.0;8.7
5235;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Niet verdacht van misdrijf;2007/'08;2720.0;160.0;2570.0;5.8
5236;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Niet verdacht van misdrijf;2008/'09;2540.0;120.0;2410.0;4.8
5237;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Niet verdacht van misdrijf;2009/'10;2460.0;110.0;2350.0;4.5
5238;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Niet verdacht van misdrijf;2010/'11;2520.0;90.0;2420.0;3.7
5239;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Niet verdacht van misdrijf;2011/'12;2390.0;80.0;2310.0;3.2
5240;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Niet verdacht van misdrijf;2012/'13 Oude methode;2440.0;70.0;2370.0;3.0
5241;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Niet verdacht van misdrijf;2012/'13 Nieuwe methode;2420.0;60.0;2360.0;2.4
5242;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Niet verdacht van misdrijf;2013/'14;2470.0;40.0;2430.0;1.7
5243;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Niet verdacht van misdrijf;2014/'15;2410.0;50.0;2350.0;2.2
5244;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2004/'05;300.0;90.0;210.0;30.4
5245;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2005/'06;340.0;100.0;250.0;27.9
5246;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2006/'07;380.0;90.0;290.0;23.0
5247;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2007/'08;400.0;70.0;330.0;17.2
5248;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2008/'09;370.0;50.0;320.0;14.3
5249;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2009/'10;380.0;60.0;320.0;15.7
5250;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2010/'11;280.0;40.0;240.0;13.7
5251;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2011/'12;280.0;40.0;240.0;14.6
5252;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2012/'13 Oude methode;210.0;20.0;180.0;11.6
5253;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2012/'13 Nieuwe methode;200.0;20.0;180.0;8.5
5254;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2013/'14;180.0;20.0;160.0;9.9
5255;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;Wel verdacht van misdrijf;2014/'15;140.0;10.0;130.0;7.2
5256;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2004/'05;200.0;60.0;140.0;29.2
5257;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2005/'06;190.0;50.0;150.0;23.7
5258;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2006/'07;250.0;50.0;200.0;21.6
5259;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2007/'08;250.0;40.0;210.0;15.6
5260;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2008/'09;260.0;30.0;230.0;13.0
5261;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2009/'10;260.0;30.0;220.0;13.2
5262;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2010/'11;190.0;20.0;170.0;10.7
5263;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2011/'12;210.0;20.0;180.0;11.2
5264;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2012/'13 Oude methode;150.0;10.0;140.0;6.8
5265;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2012/'13 Nieuwe methode;140.0;;140.0;
5266;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2013/'14;140.0;10.0;120.0;9.6
5267;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;1 keer verdacht van misdrijf;2014/'15;110.0;;100.0;
5268;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2004/'05;110.0;40.0;70.0;32.4
5269;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2005/'06;150.0;50.0;100.0;33.6
5270;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2006/'07;130.0;30.0;100.0;25.8
5271;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2007/'08;150.0;30.0;120.0;19.9
5272;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2008/'09;110.0;20.0;90.0;17.3
5273;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2009/'10;120.0;30.0;90.0;21.4
5274;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2010/'11;90.0;20.0;70.0;20.0
5275;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2011/'12;80.0;20.0;60.0;23.7
5276;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2012/'13 Oude methode;60.0;10.0;50.0;23.0
5277;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2012/'13 Nieuwe methode;60.0;;50.0;
5278;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2013/'14;50.0;;40.0;
5279;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);17 jaar of jonger;2 keer of meer verdacht van misdrijf;2014/'15;30.0;;30.0;
5280;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2004/'05;17020.0;2390.0;14620.0;14.1
5281;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2005/'06;18950.0;2300.0;16650.0;12.1
5282;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2006/'07;19240.0;2150.0;17090.0;11.2
5283;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2007/'08;19310.0;2180.0;17130.0;11.3
5284;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2008/'09;19060.0;2000.0;17060.0;10.5
5285;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2009/'10;19250.0;2090.0;17160.0;10.9
5286;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2010/'11;19100.0;2120.0;16980.0;11.1
5287;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2011/'12;19090.0;1910.0;17180.0;10.0
5288;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2012/'13 Oude methode;18940.0;1740.0;17200.0;9.2
5289;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2012/'13 Nieuwe methode;18930.0;1740.0;17200.0;9.2
5290;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2013/'14;19030.0;1670.0;17360.0;8.8
5291;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2014/'15;19180.0;1630.0;17550.0;8.5
5292;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);18 tot 23 jaar;Niet verdacht van misdrijf;2004/'05;15390.0;1960.0;13430.0;12.7
5293;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);18 tot 23 jaar;Niet verdacht van misdrijf;2005/'06;16980.0;1830.0;15150.0;10.8
