ID;Geslacht;Leeftijd;IndicatieZMVGrondslagEnZzp;GebruikZMV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;PersMetIndicGebruikOpPeildatum_4;OpnamedagenInJaar_5
4715;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);West-Nederland (LD);2014;;;;;
4716;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Zuid-Nederland (LD);2009;;;;;
4717;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Zuid-Nederland (LD);2010;;;;;
4718;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Zuid-Nederland (LD);2011;;;;;
4719;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Zuid-Nederland (LD);2012;;;;;
4720;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Zuid-Nederland (LD);2013;;;;;
4721;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Zuid-Nederland (LD);2014;;;;;
4722;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Groningen (PV);2009;;;;;
4723;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Groningen (PV);2010;;;;;
4724;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Groningen (PV);2011;;;;;
4725;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Groningen (PV);2012;;;;;
4726;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Groningen (PV);2013;;;;;
4727;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Groningen (PV);2014;;;;;
4728;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Friesland (PV);2009;;;;;
4729;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Friesland (PV);2010;;;;;
4730;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Friesland (PV);2011;;;;;
4731;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Friesland (PV);2012;;;;;
4732;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Friesland (PV);2013;;;;;
4733;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Friesland (PV);2014;;;;;
4734;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Drenthe (PV);2009;;;;;
4735;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Drenthe (PV);2010;;;;;
4736;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Drenthe (PV);2011;;;;;
4737;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Drenthe (PV);2012;;;;;
4738;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Drenthe (PV);2013;;;;;
4739;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Drenthe (PV);2014;;;;;
4740;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Overijssel (PV);2009;;;;;
4741;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Overijssel (PV);2010;;;;;
4742;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Overijssel (PV);2011;;;;;
4743;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Overijssel (PV);2012;;;;;
4744;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Overijssel (PV);2013;;;;;
4745;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Overijssel (PV);2014;;;;;
4746;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Flevoland (PV);2009;;;;;
4747;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Flevoland (PV);2010;;;;;
4748;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Flevoland (PV);2011;;;;;
4749;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Flevoland (PV);2012;;;;;
4750;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Flevoland (PV);2013;;;;;
4751;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Flevoland (PV);2014;;;;;
4752;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Gelderland (PV);2009;;;;;
4753;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Gelderland (PV);2010;;;;;
4754;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Gelderland (PV);2011;;;;;
4755;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Gelderland (PV);2012;;;;;
4756;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Gelderland (PV);2013;;;;;
4757;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Gelderland (PV);2014;;;;;
4758;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Utrecht (PV);2009;;;;;
4759;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Utrecht (PV);2010;;;;;
4760;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Utrecht (PV);2011;;;;;
4761;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Utrecht (PV);2012;;;;;
4762;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Utrecht (PV);2013;;;;;
4763;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Utrecht (PV);2014;;;;;
4764;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Noord-Holland (PV);2009;;;;;
4765;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Noord-Holland (PV);2010;;;;;
4766;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Noord-Holland (PV);2011;;;;;
4767;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Noord-Holland (PV);2012;;;;;
4768;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Noord-Holland (PV);2013;;;;;
4769;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Noord-Holland (PV);2014;;;;;
4770;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Zuid-Holland (PV);2009;;;;;
4771;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Zuid-Holland (PV);2010;;;;;
4772;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Zuid-Holland (PV);2011;;;;;
4773;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Zuid-Holland (PV);2012;;;;;
4774;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Zuid-Holland (PV);2013;;;;;
4775;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Zuid-Holland (PV);2014;;;;;
4776;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Zeeland (PV);2009;;;;;
4777;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Zeeland (PV);2010;;;;;
4778;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Zeeland (PV);2011;;;;;
4779;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Zeeland (PV);2012;;;;;
4780;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Zeeland (PV);2013;;;;;
4781;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Zeeland (PV);2014;;;;;
4782;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Noord-Brabant (PV);2009;;;;;
4783;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Noord-Brabant (PV);2010;;;;;
4784;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Noord-Brabant (PV);2011;;;;;
4785;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Noord-Brabant (PV);2012;;;;;
4786;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Noord-Brabant (PV);2013;;;;;
4787;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Noord-Brabant (PV);2014;;;;;
4788;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Limburg (PV);2009;;;;;
4789;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Limburg (PV);2010;;;;;
4790;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Limburg (PV);2011;;;;;
4791;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Limburg (PV);2012;;;;;
4792;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Limburg (PV);2013;;;;;
4793;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Limburg (PV);2014;;;;;
4794;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Nederland;2009;;;;;
4795;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Nederland;2010;;;;;
4796;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Nederland;2011;;;;;
4797;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Nederland;2012;;;;;
4798;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Nederland;2013;;;;;
4799;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Nederland;2014;;;;;
4800;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Noord-Nederland (LD);2009;;;;;
4801;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Noord-Nederland (LD);2010;;;;;
4802;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Noord-Nederland (LD);2011;;;;;
4803;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Noord-Nederland (LD);2012;;;;;
4804;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Noord-Nederland (LD);2013;;;;;
4805;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Noord-Nederland (LD);2014;;;;;
4806;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Oost-Nederland (LD);2009;;;;;
4807;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Oost-Nederland (LD);2010;;;;;
4808;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Oost-Nederland (LD);2011;;;;;
4809;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Oost-Nederland (LD);2012;;;;;
4810;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Oost-Nederland (LD);2013;;;;;
4811;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Oost-Nederland (LD);2014;;;;;
4812;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);West-Nederland (LD);2009;;;;;
4813;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);West-Nederland (LD);2010;;;;;
4814;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);West-Nederland (LD);2011;;;;;
4815;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);West-Nederland (LD);2012;;;;;
4816;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);West-Nederland (LD);2013;;;;;
4817;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);West-Nederland (LD);2014;;;;;
4818;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Nederland (LD);2009;;;;;
4819;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Nederland (LD);2010;;;;;
4820;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Nederland (LD);2011;;;;;
4821;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Nederland (LD);2012;;;;;
4822;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Nederland (LD);2013;;;;;
4823;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Nederland (LD);2014;;;;;
4824;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Groningen (PV);2009;;;;;
4825;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Groningen (PV);2010;;;;;
4826;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Groningen (PV);2011;;;;;
4827;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Groningen (PV);2012;;;;;
4828;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Groningen (PV);2013;;;;;
4829;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Groningen (PV);2014;;;;;
4830;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Friesland (PV);2009;;;;;
4831;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Friesland (PV);2010;;;;;
4832;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Friesland (PV);2011;;;;;
4833;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Friesland (PV);2012;;;;;
4834;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Friesland (PV);2013;;;;;
4835;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Friesland (PV);2014;;;;;
4836;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Drenthe (PV);2009;;;;;
4837;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Drenthe (PV);2010;;;;;
4838;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Drenthe (PV);2011;;;;;
4839;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Drenthe (PV);2012;;;;;
4840;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Drenthe (PV);2013;;;;;
4841;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Drenthe (PV);2014;;;;;
4842;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Overijssel (PV);2009;;;;;
4843;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Overijssel (PV);2010;;;;;
4844;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Overijssel (PV);2011;;;;;
4845;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Overijssel (PV);2012;;;;;
4846;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Overijssel (PV);2013;;;;;
4847;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Overijssel (PV);2014;;;;;
4848;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Flevoland (PV);2009;;;;;
4849;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Flevoland (PV);2010;;;;;
4850;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Flevoland (PV);2011;;;;;
4851;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Flevoland (PV);2012;;;;;
4852;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Flevoland (PV);2013;;;;;
4853;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Flevoland (PV);2014;;;;;
4854;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Gelderland (PV);2009;;;;;
4855;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Gelderland (PV);2010;;;;;
4856;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Gelderland (PV);2011;;;;;
4857;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Gelderland (PV);2012;;;;;
4858;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Gelderland (PV);2013;;;;;
4859;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Gelderland (PV);2014;;;;;
4860;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Utrecht (PV);2009;;;;;
4861;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Utrecht (PV);2010;;;;;
4862;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Utrecht (PV);2011;;;;;
4863;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Utrecht (PV);2012;;;;;
4864;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Utrecht (PV);2013;;;;;
4865;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Utrecht (PV);2014;;;;;
4866;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Noord-Holland (PV);2009;;;;;
4867;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Noord-Holland (PV);2010;;;;;
4868;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Noord-Holland (PV);2011;;;;;
4869;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Noord-Holland (PV);2012;;;;;
4870;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Noord-Holland (PV);2013;;;;;
4871;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Noord-Holland (PV);2014;;;;;
4872;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Holland (PV);2009;;;;;
4873;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Holland (PV);2010;;;;;
4874;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Holland (PV);2011;;;;;
4875;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Holland (PV);2012;;;;;
4876;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Holland (PV);2013;;;;;
4877;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Zuid-Holland (PV);2014;;;;;
4878;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Zeeland (PV);2009;;;;;
4879;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Gehandicaptenzorg (GHZ);Zeeland (PV);2010;;;;;
