ID;Sex;EmploymentType;SectorBranchesSIC2008;Periods;EmployedPersons_1;Jobs_2;FullTimeEquivalentFte_3;HoursWorked_4
5023;Total male and female;Employees;73 Advertising and market research;2001;48.0;51.0;40.0;70.0
5024;Total male and female;Employees;73 Advertising and market research;2002;48.0;51.0;40.0;70.0
5025;Total male and female;Employees;73 Advertising and market research;2003;45.0;48.0;38.0;66.0
5026;Total male and female;Employees;73 Advertising and market research;2004;44.0;46.0;36.0;67.0
5027;Total male and female;Employees;73 Advertising and market research;2005;43.0;46.0;36.0;65.0
5028;Total male and female;Employees;73 Advertising and market research;2006;43.0;46.0;37.0;65.0
5029;Total male and female;Employees;73 Advertising and market research;2007;44.0;47.0;36.0;65.0
5030;Total male and female;Employees;73 Advertising and market research;2008;44.0;47.0;37.0;66.0
5031;Total male and female;Employees;73 Advertising and market research;2009;43.0;46.0;36.0;64.0
5032;Total male and female;Employees;73 Advertising and market research;2010;41.0;44.0;35.0;62.0
5033;Total male and female;Employees;73 Advertising and market research;2011;40.0;43.0;34.0;61.0
5034;Total male and female;Employees;73 Advertising and market research;2012;40.0;42.0;34.0;60.0
5035;Total male and female;Employees;73 Advertising and market research;2013;38.0;41.0;32.0;58.0
5036;Total male and female;Employees;73 Advertising and market research;2014;39.0;42.0;33.0;59.0
5037;Total male and female;Employees;73 Advertising and market research;2015;40.0;42.0;33.0;60.0
5038;Total male and female;Employees;73 Advertising and market research;2016;41.0;43.0;34.0;62.0
5039;Total male and female;Employees;73 Advertising and market research;2017;42.0;45.0;36.0;65.0
5040;Total male and female;Employees;73 Advertising and market research;2018;42.0;45.0;36.0;65.0
5041;Total male and female;Employees;73 Advertising and market research;2019;43.0;45.0;37.0;65.0
5042;Total male and female;Employees;73 Advertising and market research;2020;42.0;44.0;36.0;63.0
5043;Total male and female;Employees;73 Advertising and market research;2021;40.0;43.0;35.0;62.0
5044;Total male and female;Employees;73 Advertising and market research;2022;43.0;45.0;38.0;66.0
5045;Total male and female;Employees;73 Advertising and market research;2023;43.0;46.0;38.0;66.0
5046;Total male and female;Employees;73-75 Advertising, design and other;1995;59.0;63.0;40.0;74.0
5047;Total male and female;Employees;73-75 Advertising, design and other;1996;60.0;64.0;43.0;81.0
5048;Total male and female;Employees;73-75 Advertising, design and other;1997;60.0;64.0;45.0;83.0
5049;Total male and female;Employees;73-75 Advertising, design and other;1998;61.0;65.0;47.0;87.0
5050;Total male and female;Employees;73-75 Advertising, design and other;1999;64.0;68.0;49.0;92.0
5051;Total male and female;Employees;73-75 Advertising, design and other;2000;69.0;74.0;53.0;97.0
5052;Total male and female;Employees;73-75 Advertising, design and other;2001;72.0;77.0;59.0;102.0
5053;Total male and female;Employees;73-75 Advertising, design and other;2002;72.0;76.0;59.0;103.0
5054;Total male and female;Employees;73-75 Advertising, design and other;2003;68.0;73.0;56.0;98.0
5055;Total male and female;Employees;73-75 Advertising, design and other;2004;67.0;71.0;55.0;99.0
5056;Total male and female;Employees;73-75 Advertising, design and other;2005;67.0;72.0;55.0;98.0
5057;Total male and female;Employees;73-75 Advertising, design and other;2006;68.0;73.0;56.0;99.0
5058;Total male and female;Employees;73-75 Advertising, design and other;2007;69.0;74.0;56.0;100.0
5059;Total male and female;Employees;73-75 Advertising, design and other;2008;70.0;75.0;58.0;102.0
5060;Total male and female;Employees;73-75 Advertising, design and other;2009;69.0;74.0;57.0;100.0
5061;Total male and female;Employees;73-75 Advertising, design and other;2010;68.0;73.0;56.0;98.0
5062;Total male and female;Employees;73-75 Advertising, design and other;2011;66.0;71.0;55.0;97.0
5063;Total male and female;Employees;73-75 Advertising, design and other;2012;67.0;72.0;55.0;98.0
5064;Total male and female;Employees;73-75 Advertising, design and other;2013;64.0;69.0;53.0;94.0
5065;Total male and female;Employees;73-75 Advertising, design and other;2014;65.0;70.0;53.0;95.0
5066;Total male and female;Employees;73-75 Advertising, design and other;2015;66.0;71.0;54.0;96.0
5067;Total male and female;Employees;73-75 Advertising, design and other;2016;70.0;75.0;57.0;102.0
5068;Total male and female;Employees;73-75 Advertising, design and other;2017;70.0;75.0;58.0;103.0
5069;Total male and female;Employees;73-75 Advertising, design and other;2018;73.0;78.0;60.0;107.0
5070;Total male and female;Employees;73-75 Advertising, design and other;2019;76.0;82.0;63.0;112.0
5071;Total male and female;Employees;73-75 Advertising, design and other;2020;75.0;80.0;63.0;107.0
5072;Total male and female;Employees;73-75 Advertising, design and other;2021;77.0;82.0;65.0;112.0
5073;Total male and female;Employees;73-75 Advertising, design and other;2022;82.0;87.0;70.0;122.0
5074;Total male and female;Employees;73-75 Advertising, design and other;2023;83.0;88.0;71.0;123.0
5075;Total male and female;Employees;74-75 Other specialised services;1995;19.0;21.0;12.0;26.0
5076;Total male and female;Employees;74-75 Other specialised services;1996;20.0;22.0;13.0;27.0
5077;Total male and female;Employees;74-75 Other specialised services;1997;21.0;22.0;13.0;28.0
5078;Total male and female;Employees;74-75 Other specialised services;1998;21.0;23.0;14.0;29.0
5079;Total male and female;Employees;74-75 Other specialised services;1999;22.0;24.0;14.0;30.0
5080;Total male and female;Employees;74-75 Other specialised services;2000;23.0;25.0;15.0;31.0
5081;Total male and female;Employees;74-75 Other specialised services;2001;24.0;26.0;18.0;32.0
5082;Total male and female;Employees;74-75 Other specialised services;2002;24.0;25.0;19.0;33.0
5083;Total male and female;Employees;74-75 Other specialised services;2003;23.0;25.0;18.0;32.0
5084;Total male and female;Employees;74-75 Other specialised services;2004;23.0;25.0;18.0;32.0
5085;Total male and female;Employees;74-75 Other specialised services;2005;24.0;26.0;19.0;33.0
5086;Total male and female;Employees;74-75 Other specialised services;2006;24.0;26.0;19.0;33.0
5087;Total male and female;Employees;74-75 Other specialised services;2007;26.0;28.0;20.0;35.0
5088;Total male and female;Employees;74-75 Other specialised services;2008;26.0;28.0;21.0;36.0
5089;Total male and female;Employees;74-75 Other specialised services;2009;26.0;28.0;20.0;36.0
5090;Total male and female;Employees;74-75 Other specialised services;2010;27.0;29.0;21.0;36.0
5091;Total male and female;Employees;74-75 Other specialised services;2011;26.0;28.0;21.0;36.0
5092;Total male and female;Employees;74-75 Other specialised services;2012;27.0;30.0;21.0;38.0
5093;Total male and female;Employees;74-75 Other specialised services;2013;26.0;28.0;21.0;36.0
5094;Total male and female;Employees;74-75 Other specialised services;2014;26.0;29.0;20.0;36.0
5095;Total male and female;Employees;74-75 Other specialised services;2015;26.0;29.0;20.0;36.0
5096;Total male and female;Employees;74-75 Other specialised services;2016;29.0;32.0;22.0;40.0
5097;Total male and female;Employees;74-75 Other specialised services;2017;28.0;30.0;22.0;39.0
5098;Total male and female;Employees;74-75 Other specialised services;2018;30.0;33.0;24.0;42.0
5099;Total male and female;Employees;74-75 Other specialised services;2019;33.0;36.0;27.0;47.0
5100;Total male and female;Employees;74-75 Other specialised services;2020;34.0;36.0;27.0;44.0
5101;Total male and female;Employees;74-75 Other specialised services;2021;36.0;39.0;30.0;50.0
5102;Total male and female;Employees;74-75 Other specialised services;2022;39.0;42.0;32.0;56.0
5103;Total male and female;Employees;74-75 Other specialised services;2023;40.0;43.0;32.0;56.0
5104;Total male and female;Employees;N Renting and other business support;1995;492.0;551.0;362.0;603.0
5105;Total male and female;Employees;N Renting and other business support;1996;565.0;629.0;413.0;700.0
5106;Total male and female;Employees;N Renting and other business support;1997;626.0;698.0;452.0;756.0
5107;Total male and female;Employees;N Renting and other business support;1998;667.0;754.0;482.0;804.0
5108;Total male and female;Employees;N Renting and other business support;1999;695.0;779.0;502.0;840.0
5109;Total male and female;Employees;N Renting and other business support;2000;699.0;787.0;508.0;845.0
5110;Total male and female;Employees;N Renting and other business support;2001;692.0;773.0;496.0;833.0
5111;Total male and female;Employees;N Renting and other business support;2002;669.0;740.0;472.0;803.0
5112;Total male and female;Employees;N Renting and other business support;2003;644.0;705.0;449.0;779.0
5113;Total male and female;Employees;N Renting and other business support;2004;624.0;704.0;453.0;784.0
5114;Total male and female;Employees;N Renting and other business support;2005;677.0;763.0;486.0;835.0
5115;Total male and female;Employees;N Renting and other business support;2006;745.0;840.0;536.0;915.0
5116;Total male and female;Employees;N Renting and other business support;2007;810.0;914.0;587.0;999.0
5117;Total male and female;Employees;N Renting and other business support;2008;826.0;932.0;609.0;1043.0
5118;Total male and female;Employees;N Renting and other business support;2009;761.0;858.0;549.0;934.0
5119;Total male and female;Employees;N Renting and other business support;2010;730.0;823.0;539.0;934.0
5120;Total male and female;Employees;N Renting and other business support;2011;748.0;843.0;551.0;969.0
5121;Total male and female;Employees;N Renting and other business support;2012;742.0;833.0;545.0;953.0
5122;Total male and female;Employees;N Renting and other business support;2013;742.0;831.0;545.0;959.0
5123;Total male and female;Employees;N Renting and other business support;2014;765.0;853.0;568.0;1004.0
5124;Total male and female;Employees;N Renting and other business support;2015;824.0;919.0;614.0;1082.0
5125;Total male and female;Employees;N Renting and other business support;2016;877.0;974.0;660.0;1163.0
5126;Total male and female;Employees;N Renting and other business support;2017;943.0;1048.0;713.0;1267.0
5127;Total male and female;Employees;N Renting and other business support;2018;991.0;1097.0;757.0;1331.0
5128;Total male and female;Employees;N Renting and other business support;2019;993.0;1093.0;756.0;1335.0
5129;Total male and female;Employees;N Renting and other business support;2020;883.0;957.0;679.0;1176.0
5130;Total male and female;Employees;N Renting and other business support;2021;916.0;996.0;711.0;1248.0
5131;Total male and female;Employees;N Renting and other business support;2022;960.0;1043.0;737.0;1298.0
5132;Total male and female;Employees;N Renting and other business support;2023;911.0;989.0;713.0;1246.0
5133;Total male and female;Employees;77 Renting and leasing of tangible goods;1995;17.0;18.0;15.0;26.0
5134;Total male and female;Employees;77 Renting and leasing of tangible goods;1996;18.0;19.0;15.0;27.0
5135;Total male and female;Employees;77 Renting and leasing of tangible goods;1997;19.0;20.0;16.0;28.0
5136;Total male and female;Employees;77 Renting and leasing of tangible goods;1998;19.0;20.0;16.0;28.0
5137;Total male and female;Employees;77 Renting and leasing of tangible goods;1999;22.0;23.0;18.0;32.0
5138;Total male and female;Employees;77 Renting and leasing of tangible goods;2000;25.0;26.0;20.0;36.0
5139;Total male and female;Employees;77 Renting and leasing of tangible goods;2001;27.0;28.0;22.0;38.0
5140;Total male and female;Employees;77 Renting and leasing of tangible goods;2002;26.0;27.0;22.0;38.0
5141;Total male and female;Employees;77 Renting and leasing of tangible goods;2003;26.0;27.0;21.0;38.0
5142;Total male and female;Employees;77 Renting and leasing of tangible goods;2004;25.0;27.0;21.0;38.0
5143;Total male and female;Employees;77 Renting and leasing of tangible goods;2005;25.0;26.0;21.0;37.0
5144;Total male and female;Employees;77 Renting and leasing of tangible goods;2006;25.0;27.0;21.0;38.0
5145;Total male and female;Employees;77 Renting and leasing of tangible goods;2007;26.0;27.0;22.0;39.0
5146;Total male and female;Employees;77 Renting and leasing of tangible goods;2008;27.0;28.0;23.0;40.0
5147;Total male and female;Employees;77 Renting and leasing of tangible goods;2009;26.0;27.0;22.0;39.0
5148;Total male and female;Employees;77 Renting and leasing of tangible goods;2010;25.0;27.0;22.0;37.0
5149;Total male and female;Employees;77 Renting and leasing of tangible goods;2011;26.0;28.0;22.0;41.0
5150;Total male and female;Employees;77 Renting and leasing of tangible goods;2012;28.0;30.0;24.0;44.0
5151;Total male and female;Employees;77 Renting and leasing of tangible goods;2013;28.0;29.0;24.0;44.0
5152;Total male and female;Employees;77 Renting and leasing of tangible goods;2014;27.0;29.0;23.0;43.0
5153;Total male and female;Employees;77 Renting and leasing of tangible goods;2015;28.0;30.0;25.0;44.0
5154;Total male and female;Employees;77 Renting and leasing of tangible goods;2016;29.0;31.0;25.0;46.0
5155;Total male and female;Employees;77 Renting and leasing of tangible goods;2017;31.0;33.0;27.0;49.0
5156;Total male and female;Employees;77 Renting and leasing of tangible goods;2018;34.0;35.0;30.0;54.0
5157;Total male and female;Employees;77 Renting and leasing of tangible goods;2019;36.0;37.0;31.0;57.0
5158;Total male and female;Employees;77 Renting and leasing of tangible goods;2020;34.0;36.0;30.0;54.0
