ID;BedrijfstakkenBranchesSBI93;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;GemArbeidsduurWerkzameBeroepsbev_2;TotaalWerknemers_3;WerknemersVasteArbeidsrelatie_4;WerknemersFlexArbeidsrelatie_5;TotaalZelfstandigen_6;ZelfstandigenZonderPersoneel_7;ZelfstMetPersoneelEnMeewGezinsl_8;PositieWerkkringOnbekend_9;k_12Tot20UurPerWeek_10;k_20Tot35UurPerWeek_11;k_35UurOfMeerPerWeek_12;ArbeidsduurOnbekend_13;k_1ElementairBeroepsniveau_14;k_2LaagBeroepsniveau_15;k_4MiddelbaarBeroepsniveau_16;k_6HoogBeroepsniveau_17;k_8WetenschappelijkBeroepsniveau_18;BeroepsniveauOnbekend_19
4203;25;Totaal persoonskenmerken;1999;81.0;37.9;77.0;65.0;12.0;4.0;2.0;2.0;;2.0;12.0;67.0;;9.0;13.0;42.0;14.0;3.0;2.0
4204;25;Totaal persoonskenmerken;2000;79.0;37.3;76.0;64.0;12.0;3.0;;2.0;;3.0;14.0;62.0;;7.0;14.0;43.0;11.0;2.0;2.0
4205;25;Totaal persoonskenmerken;2001 voor revisie;85.0;37.6;80.0;71.0;10.0;5.0;2.0;3.0;;5.0;14.0;66.0;;8.0;13.0;46.0;14.0;3.0;2.0
4206;25;Totaal persoonskenmerken;2001 na revisie;83.0;37.4;77.0;67.0;10.0;5.0;2.0;3.0;;4.0;14.0;65.0;;7.0;13.0;46.0;13.0;2.0;
4207;25;Totaal persoonskenmerken;2002;83.0;36.6;78.0;68.0;10.0;5.0;3.0;2.0;;4.0;17.0;61.0;;9.0;17.0;39.0;14.0;2.0;2.0
4208;25;Totaal persoonskenmerken;2003;84.0;36.7;79.0;68.0;11.0;5.0;3.0;2.0;;4.0;18.0;62.0;;8.0;15.0;42.0;14.0;2.0;2.0
4209;25;Totaal persoonskenmerken;2004;81.0;36.2;76.0;62.0;13.0;6.0;2.0;3.0;;5.0;17.0;59.0;;10.0;15.0;39.0;14.0;2.0;
4210;25;Totaal persoonskenmerken;2005;85.0;36.4;80.0;66.0;14.0;5.0;2.0;2.0;;4.0;19.0;62.0;;9.0;17.0;41.0;15.0;2.0;
4211;25;Totaal persoonskenmerken;2006;87.0;36.5;83.0;68.0;14.0;4.0;2.0;2.0;;4.0;18.0;65.0;;13.0;17.0;41.0;14.0;;
4212;25;Totaal persoonskenmerken;2007;96.0;36.6;91.0;73.0;18.0;5.0;3.0;2.0;;5.0;20.0;71.0;;14.0;15.0;47.0;17.0;;
4213;25;Totaal persoonskenmerken;2008;94.0;36.5;88.0;71.0;17.0;6.0;3.0;4.0;;4.0;21.0;69.0;;13.0;16.0;43.0;17.0;3.0;
4214;25;Mannen;1996;52.0;40.8;49.0;45.0;4.0;3.0;;2.0;;;4.0;48.0;;5.0;9.0;27.0;10.0;;
4215;25;Mannen;1997;49.0;38.5;45.0;40.0;5.0;4.0;2.0;;;;8.0;40.0;;6.0;11.0;21.0;8.0;;
4216;25;Mannen;1998;47.0;39.5;44.0;39.0;5.0;2.0;;;;;5.0;41.0;;6.0;9.0;22.0;8.0;;
4217;25;Mannen;1999;52.0;39.9;49.0;43.0;6.0;3.0;2.0;;;;4.0;49.0;;7.0;9.0;23.0;9.0;3.0;
4218;25;Mannen;2000;54.0;39.0;51.0;43.0;8.0;3.0;;;;;7.0;47.0;;6.0;11.0;25.0;10.0;2.0;2.0
4219;25;Mannen;2001 voor revisie;53.0;40.3;49.0;44.0;5.0;4.0;;2.0;;;5.0;47.0;;6.0;9.0;25.0;9.0;2.0;
4220;25;Mannen;2001 na revisie;53.0;39.8;49.0;43.0;6.0;4.0;2.0;2.0;;;6.0;46.0;;6.0;10.0;24.0;10.0;2.0;
4221;25;Mannen;2002;54.0;38.9;50.0;44.0;6.0;4.0;2.0;2.0;;;6.0;46.0;;6.0;12.0;24.0;9.0;;
4222;25;Mannen;2003;53.0;39.3;49.0;42.0;6.0;4.0;2.0;2.0;;;6.0;46.0;;6.0;11.0;23.0;10.0;;2.0
4223;25;Mannen;2004;52.0;39.0;48.0;40.0;8.0;4.0;2.0;2.0;;;6.0;45.0;;8.0;11.0;22.0;9.0;;
4224;25;Mannen;2005;55.0;38.9;51.0;43.0;9.0;3.0;;2.0;;;6.0;47.0;;7.0;13.0;24.0;9.0;2.0;
4225;25;Mannen;2006;57.0;38.7;54.0;46.0;8.0;3.0;;2.0;;;7.0;50.0;;10.0;13.0;22.0;10.0;;
4226;25;Mannen;2007;61.0;38.9;57.0;46.0;10.0;4.0;2.0;2.0;;2.0;7.0;53.0;;11.0;11.0;24.0;12.0;;
4227;25;Mannen;2008;61.0;39.0;56.0;45.0;11.0;5.0;2.0;3.0;;2.0;6.0;53.0;;10.0;12.0;24.0;12.0;2.0;
4228;25;Vrouwen;1996;25.0;34.3;24.0;19.0;5.0;;;;;2.0;7.0;16.0;;;2.0;17.0;3.0;;
4229;25;Vrouwen;1997;24.0;35.3;23.0;18.0;5.0;;;;;2.0;6.0;16.0;;;3.0;17.0;3.0;;
4230;25;Vrouwen;1998;26.0;34.5;25.0;20.0;5.0;;;;;;8.0;17.0;;;4.0;17.0;4.0;;
4231;25;Vrouwen;1999;29.0;34.4;28.0;22.0;6.0;;;;;2.0;8.0;18.0;;2.0;3.0;19.0;4.0;;
4232;25;Vrouwen;2000;25.0;33.6;25.0;20.0;4.0;;;;;2.0;7.0;16.0;;;3.0;19.0;2.0;;
4233;25;Vrouwen;2001 voor revisie;32.0;33.1;31.0;27.0;4.0;;;;;4.0;9.0;19.0;;;5.0;21.0;5.0;;
4234;25;Vrouwen;2001 na revisie;30.0;33.1;29.0;24.0;5.0;;;;;4.0;8.0;18.0;;;3.0;21.0;3.0;;
4235;25;Vrouwen;2002;28.0;32.3;27.0;23.0;4.0;;;;;3.0;10.0;15.0;;2.0;4.0;16.0;5.0;;
4236;25;Vrouwen;2003;31.0;32.2;30.0;25.0;4.0;;;;;3.0;11.0;17.0;;2.0;4.0;20.0;4.0;;
4237;25;Vrouwen;2004;29.0;31.4;28.0;22.0;6.0;2.0;;;;3.0;12.0;14.0;;2.0;4.0;18.0;5.0;;
4238;25;Vrouwen;2005;30.0;31.7;29.0;23.0;6.0;;;;;3.0;12.0;15.0;;2.0;5.0;17.0;6.0;;
4239;25;Vrouwen;2006;30.0;32.1;29.0;23.0;6.0;;;;;3.0;11.0;16.0;;4.0;3.0;18.0;4.0;;
4240;25;Vrouwen;2007;35.0;32.6;34.0;26.0;8.0;;;;;3.0;14.0;18.0;;3.0;4.0;23.0;4.0;;
4241;25;Vrouwen;2008;33.0;32.0;32.0;25.0;7.0;;;;;2.0;15.0;16.0;;3.0;5.0;19.0;5.0;;
4242;25;15 tot 25 jaar;1996;10.0;;;;;;;;;;;;;;;;;;
4243;25;15 tot 25 jaar;1997;10.0;;;;;;;;;;;;;;;;;;
4244;25;15 tot 25 jaar;1998;9.0;;;;;;;;;;;;;;;;;;
4245;25;15 tot 25 jaar;1999;10.0;;;;;;;;;;;;;;;;;;
4246;25;15 tot 25 jaar;2000;12.0;;;;;;;;;;;;;;;;;;
4247;25;15 tot 25 jaar;2001 voor revisie;11.0;;;;;;;;;;;;;;;;;;
4248;25;15 tot 25 jaar;2001 na revisie;10.0;;;;;;;;;;;;;;;;;;
4249;25;15 tot 25 jaar;2002;11.0;;;;;;;;;;;;;;;;;;
4250;25;15 tot 25 jaar;2003;13.0;;;;;;;;;;;;;;;;;;
4251;25;15 tot 25 jaar;2004;10.0;;;;;;;;;;;;;;;;;;
4252;25;15 tot 25 jaar;2005;10.0;;;;;;;;;;;;;;;;;;
4253;25;15 tot 25 jaar;2006;10.0;;;;;;;;;;;;;;;;;;
4254;25;15 tot 25 jaar;2007;11.0;;;;;;;;;;;;;;;;;;
4255;25;15 tot 25 jaar;2008;10.0;;;;;;;;;;;;;;;;;;
4256;25;25 tot 35 jaar;1996;26.0;38.7;26.0;23.0;3.0;;;;;;3.0;23.0;;2.0;4.0;16.0;4.0;;
4257;25;25 tot 35 jaar;1997;26.0;37.1;25.0;20.0;4.0;;;;;;5.0;21.0;;2.0;5.0;14.0;4.0;;
4258;25;25 tot 35 jaar;1998;26.0;38.1;25.0;22.0;4.0;;;;;;4.0;22.0;;3.0;5.0;14.0;4.0;;
4259;25;25 tot 35 jaar;1999;31.0;37.9;30.0;24.0;6.0;;;;;;3.0;27.0;;3.0;4.0;18.0;4.0;;
4260;25;25 tot 35 jaar;2000;26.0;37.5;26.0;22.0;4.0;;;;;;4.0;21.0;;2.0;5.0;13.0;4.0;;
4261;25;25 tot 35 jaar;2001 voor revisie;26.0;38.3;25.0;22.0;3.0;;;;;;4.0;22.0;;3.0;3.0;15.0;4.0;;
4262;25;25 tot 35 jaar;2001 na revisie;25.0;37.7;24.0;20.0;4.0;;;;;;4.0;20.0;;2.0;3.0;14.0;4.0;;
4263;25;25 tot 35 jaar;2002;25.0;37.1;24.0;21.0;4.0;;;;;;6.0;18.0;;2.0;5.0;13.0;4.0;;
4264;25;25 tot 35 jaar;2003;24.0;35.5;24.0;20.0;3.0;;;;;;6.0;17.0;;2.0;4.0;13.0;5.0;;
4265;25;25 tot 35 jaar;2004;25.0;35.7;24.0;20.0;4.0;;;;;;6.0;19.0;;3.0;4.0;12.0;5.0;;
4266;25;25 tot 35 jaar;2005;27.0;35.5;26.0;21.0;5.0;;;;;;6.0;20.0;;2.0;4.0;13.0;6.0;;
4267;25;25 tot 35 jaar;2006;25.0;35.7;24.0;19.0;5.0;;;;;;5.0;18.0;;3.0;4.0;13.0;4.0;;
4268;25;25 tot 35 jaar;2007;28.0;36.7;28.0;21.0;7.0;;;;;;6.0;22.0;;5.0;4.0;15.0;4.0;;
4269;25;25 tot 35 jaar;2008;26.0;36.3;25.0;19.0;6.0;;;;;;6.0;20.0;;3.0;3.0;14.0;5.0;;
4270;25;35 tot 45 jaar;1996;21.0;37.4;20.0;18.0;;2.0;;;;;4.0;16.0;;2.0;3.0;12.0;5.0;;
4271;25;35 tot 45 jaar;1997;17.0;37.0;16.0;14.0;2.0;;;;;;4.0;12.0;;2.0;3.0;9.0;2.0;;
4272;25;35 tot 45 jaar;1998;19.0;36.3;19.0;17.0;2.0;;;;;;5.0;14.0;;;4.0;10.0;3.0;;
4273;25;35 tot 45 jaar;1999;20.0;37.5;19.0;17.0;2.0;2.0;;;;;5.0;14.0;;2.0;4.0;11.0;4.0;;
4274;25;35 tot 45 jaar;2000;20.0;36.7;20.0;18.0;;;;;;;4.0;16.0;;2.0;4.0;11.0;3.0;;
4275;25;35 tot 45 jaar;2001 voor revisie;23.0;36.1;22.0;20.0;2.0;;;;;2.0;5.0;16.0;;2.0;4.0;10.0;5.0;;
4276;25;35 tot 45 jaar;2001 na revisie;24.0;36.7;23.0;21.0;2.0;;;;;;4.0;18.0;;2.0;4.0;12.0;5.0;;
4277;25;35 tot 45 jaar;2002;22.0;36.5;21.0;20.0;2.0;;;;;;5.0;17.0;;2.0;4.0;10.0;5.0;;
4278;25;35 tot 45 jaar;2003;23.0;37.0;21.0;18.0;3.0;2.0;;;;;5.0;17.0;;3.0;3.0;10.0;6.0;;
4279;25;35 tot 45 jaar;2004;22.0;35.7;21.0;18.0;3.0;2.0;;;;;6.0;15.0;;2.0;4.0;11.0;4.0;;
4280;25;35 tot 45 jaar;2005;25.0;36.2;23.0;21.0;2.0;2.0;;;;;7.0;17.0;;2.0;4.0;13.0;4.0;;
4281;25;35 tot 45 jaar;2006;25.0;36.5;24.0;22.0;2.0;;;;;;6.0;19.0;;3.0;6.0;11.0;5.0;;
4282;25;35 tot 45 jaar;2007;28.0;36.8;26.0;22.0;4.0;2.0;;;;;6.0;20.0;;4.0;4.0;12.0;6.0;;
4283;25;35 tot 45 jaar;2008;29.0;36.8;27.0;22.0;5.0;2.0;;;;;7.0;21.0;;4.0;5.0;12.0;6.0;2.0;
4284;25;45 tot 55 jaar;1996;16.0;40.9;15.0;14.0;;;;;;;2.0;14.0;;;3.0;7.0;4.0;;
4285;25;45 tot 55 jaar;1997;16.0;38.2;15.0;14.0;;;;;;;4.0;12.0;;;4.0;8.0;3.0;;
4286;25;45 tot 55 jaar;1998;14.0;;;;;;;;;;;;;;;;;;
4287;25;45 tot 55 jaar;1999;15.0;38.6;14.0;13.0;;;;;;;2.0;13.0;;;2.0;6.0;4.0;;
4288;25;45 tot 55 jaar;2000;17.0;38.6;15.0;13.0;2.0;2.0;;;;;4.0;13.0;;;3.0;9.0;2.0;;
4289;25;45 tot 55 jaar;2001 voor revisie;19.0;36.9;17.0;15.0;2.0;2.0;;;;2.0;3.0;14.0;;;5.0;9.0;3.0;;
4290;25;45 tot 55 jaar;2001 na revisie;19.0;37.9;17.0;15.0;2.0;2.0;;2.0;;;3.0;14.0;;2.0;3.0;9.0;3.0;;
4291;25;45 tot 55 jaar;2002;18.0;36.2;16.0;15.0;;2.0;;;;;5.0;13.0;;2.0;4.0;7.0;3.0;;
4292;25;45 tot 55 jaar;2003;16.0;36.2;14.0;13.0;;2.0;;;;;4.0;11.0;;;3.0;10.0;2.0;;
4293;25;45 tot 55 jaar;2004;16.0;36.5;15.0;14.0;;;;;;;4.0;12.0;;2.0;3.0;8.0;3.0;;
4294;25;45 tot 55 jaar;2005;16.0;37.8;15.0;14.0;;;;;;;3.0;12.0;;;4.0;7.0;3.0;;
4295;25;45 tot 55 jaar;2006;18.0;37.4;16.0;14.0;2.0;2.0;;;;;3.0;14.0;;2.0;3.0;8.0;3.0;;
4296;25;45 tot 55 jaar;2007;20.0;36.5;18.0;16.0;;2.0;;;;;4.0;14.0;;;4.0;10.0;5.0;;
4297;25;45 tot 55 jaar;2008;21.0;37.1;18.0;17.0;;2.0;;;;;5.0;15.0;;3.0;4.0;9.0;4.0;;
4298;25;55 tot 65 jaar;1996;3.0;;;;;;;;;;;;;;;;;;
4299;25;55 tot 65 jaar;1997;3.0;;;;;;;;;;;;;;;;;;
4300;25;55 tot 65 jaar;1998;5.0;;;;;;;;;;;;;;;;;;
4301;25;55 tot 65 jaar;1999;5.0;;;;;;;;;;;;;;;;;;
4302;25;55 tot 65 jaar;2000;5.0;;;;;;;;;;;;;;;;;;
4303;25;55 tot 65 jaar;2001 voor revisie;7.0;;;;;;;;;;;;;;;;;;
4304;25;55 tot 65 jaar;2001 na revisie;5.0;;;;;;;;;;;;;;;;;;
4305;25;55 tot 65 jaar;2002;6.0;;;;;;;;;;;;;;;;;;
4306;25;55 tot 65 jaar;2003;7.0;;;;;;;;;;;;;;;;;;
4307;25;55 tot 65 jaar;2004;7.0;;;;;;;;;;;;;;;;;;
4308;25;55 tot 65 jaar;2005;7.0;;;;;;;;;;;;;;;;;;
4309;25;55 tot 65 jaar;2006;10.0;;;;;;;;;;;;;;;;;;
4310;25;55 tot 65 jaar;2007;9.0;;;;;;;;;;;;;;;;;;
4311;25;55 tot 65 jaar;2008;8.0;;;;;;;;;;;;;;;;;;
4312;25;Onderwijsniveau: lager onderwijs;1996;23.0;39.4;22.0;19.0;3.0;;;;;;3.0;19.0;;4.0;8.0;9.0;;;
4313;25;Onderwijsniveau: lager onderwijs;1997;22.0;37.4;21.0;18.0;3.0;;;;;;4.0;17.0;;4.0;9.0;7.0;;;
4314;25;Onderwijsniveau: lager onderwijs;1998;21.0;37.4;20.0;17.0;3.0;;;;;;4.0;17.0;;4.0;8.0;7.0;;;
4315;25;Onderwijsniveau: lager onderwijs;1999;21.0;37.2;20.0;16.0;4.0;;;;;;4.0;17.0;;5.0;8.0;6.0;;;
4316;25;Onderwijsniveau: lager onderwijs;2000;23.0;36.3;23.0;19.0;4.0;;;;;;5.0;18.0;;4.0;9.0;8.0;;;
4317;25;Onderwijsniveau: lager onderwijs;2001 voor revisie;20.0;36.9;20.0;17.0;3.0;;;;;;4.0;16.0;;5.0;7.0;8.0;;;
4318;25;Onderwijsniveau: lager onderwijs;2001 na revisie;22.0;36.8;21.0;18.0;3.0;;;;;;4.0;17.0;;4.0;8.0;8.0;;;
4319;25;Onderwijsniveau: lager onderwijs;2002;25.0;37.7;24.0;20.0;4.0;;;;;;4.0;20.0;;6.0;9.0;8.0;;;
4320;25;Onderwijsniveau: lager onderwijs;2003;23.0;38.0;22.0;19.0;4.0;;;;;;4.0;18.0;;4.0;8.0;9.0;;;
4321;25;Onderwijsniveau: lager onderwijs;2004;21.0;37.1;21.0;17.0;4.0;;;;;;4.0;16.0;;4.0;9.0;7.0;;;
4322;25;Onderwijsniveau: lager onderwijs;2005;24.0;37.3;23.0;18.0;5.0;;;;;;4.0;19.0;;5.0;10.0;7.0;;;
4323;25;Onderwijsniveau: lager onderwijs;2006;25.0;37.3;25.0;20.0;5.0;;;;;;4.0;20.0;;7.0;10.0;7.0;;;
4324;25;Onderwijsniveau: lager onderwijs;2007;26.0;36.3;25.0;19.0;6.0;;;;;;5.0;19.0;;8.0;8.0;9.0;;;
4325;25;Onderwijsniveau: lager onderwijs;2008;27.0;36.9;26.0;20.0;6.0;;;;;;4.0;21.0;;8.0;10.0;8.0;;;
4326;25;Onderwijsniveau: middelbaar onderwijs;1996;40.0;38.4;39.0;34.0;5.0;;;;;;7.0;33.0;;;3.0;30.0;5.0;;
4327;25;Onderwijsniveau: middelbaar onderwijs;1997;36.0;36.8;34.0;29.0;5.0;2.0;2.0;;;;7.0;28.0;;2.0;4.0;25.0;3.0;;
4328;25;Onderwijsniveau: middelbaar onderwijs;1998;39.0;37.6;38.0;33.0;5.0;;;;;;7.0;31.0;;2.0;4.0;26.0;6.0;;
4329;25;Onderwijsniveau: middelbaar onderwijs;1999;48.0;38.1;46.0;39.0;7.0;2.0;;;;2.0;7.0;40.0;;3.0;4.0;33.0;6.0;;
4330;25;Onderwijsniveau: middelbaar onderwijs;2000;41.0;36.9;39.0;33.0;6.0;2.0;;;;2.0;8.0;31.0;;3.0;3.0;29.0;4.0;;
4331;25;Onderwijsniveau: middelbaar onderwijs;2001 voor revisie;46.0;37.1;44.0;38.0;6.0;3.0;;2.0;;3.0;8.0;35.0;;3.0;5.0;31.0;5.0;;
4332;25;Onderwijsniveau: middelbaar onderwijs;2001 na revisie;43.0;36.5;40.0;34.0;6.0;3.0;;;;3.0;8.0;32.0;;3.0;4.0;30.0;5.0;;
4333;25;Onderwijsniveau: middelbaar onderwijs;2002;42.0;35.6;40.0;35.0;5.0;2.0;;;;3.0;10.0;29.0;;2.0;6.0;26.0;6.0;;
4334;25;Onderwijsniveau: middelbaar onderwijs;2003;40.0;35.5;39.0;34.0;5.0;2.0;;;;2.0;10.0;29.0;;3.0;5.0;26.0;5.0;;
4335;25;Onderwijsniveau: middelbaar onderwijs;2004;39.0;35.3;37.0;31.0;5.0;3.0;;;;3.0;9.0;28.0;;4.0;5.0;25.0;4.0;;
4336;25;Onderwijsniveau: middelbaar onderwijs;2005;40.0;35.4;38.0;33.0;5.0;2.0;;;;2.0;11.0;27.0;;3.0;6.0;25.0;6.0;;
4337;25;Onderwijsniveau: middelbaar onderwijs;2006;41.0;35.7;39.0;33.0;6.0;2.0;;;;2.0;10.0;29.0;;5.0;6.0;24.0;5.0;;
4338;25;Onderwijsniveau: middelbaar onderwijs;2007;46.0;35.9;44.0;36.0;8.0;2.0;;;;2.0;10.0;33.0;;5.0;6.0;29.0;6.0;;
4339;25;Onderwijsniveau: middelbaar onderwijs;2008;44.0;35.9;41.0;34.0;8.0;3.0;;2.0;;2.0;11.0;31.0;;4.0;6.0;28.0;6.0;;
4340;25;Onderwijsniveau: hoger onderwijs;1996;14.0;;;;;;;;;;;;;;;;;;
4341;25;Onderwijsniveau: hoger onderwijs;1997;14.0;;;;;;;;;;;;;;;;;;
4342;25;Onderwijsniveau: hoger onderwijs;1998;12.0;;;;;;;;;;;;;;;;;;
4343;25;Onderwijsniveau: hoger onderwijs;1999;12.0;;;;;;;;;;;;;;;;;;
4344;25;Onderwijsniveau: hoger onderwijs;2000;14.0;;;;;;;;;;;;;;;;;;
4345;25;Onderwijsniveau: hoger onderwijs;2001 voor revisie;18.0;39.7;16.0;15.0;;2.0;;;;;2.0;15.0;;;;6.0;8.0;2.0;
4346;25;Onderwijsniveau: hoger onderwijs;2001 na revisie;16.0;40.3;14.0;13.0;;2.0;;;;;2.0;14.0;;;;6.0;7.0;2.0;
4347;25;Onderwijsniveau: hoger onderwijs;2002;15.0;37.5;14.0;13.0;;2.0;;;;;3.0;12.0;;;;5.0;7.0;;
4348;25;Onderwijsniveau: hoger onderwijs;2003;19.0;37.4;16.0;14.0;2.0;2.0;;;;;3.0;14.0;;;;6.0;9.0;;
4349;25;Onderwijsniveau: hoger onderwijs;2004;20.0;37.2;17.0;14.0;3.0;2.0;;2.0;;;4.0;15.0;;;;7.0;9.0;;
4350;25;Onderwijsniveau: hoger onderwijs;2005;19.0;37.2;18.0;14.0;4.0;2.0;;;;;4.0;15.0;;;;8.0;8.0;2.0;
4351;25;Onderwijsniveau: hoger onderwijs;2006;20.0;37.2;17.0;15.0;3.0;2.0;;;;;4.0;15.0;;;;9.0;8.0;;
4352;25;Onderwijsniveau: hoger onderwijs;2007;23.0;38.2;21.0;17.0;3.0;2.0;;;;;4.0;18.0;;;;10.0;10.0;;
4353;25;Onderwijsniveau: hoger onderwijs;2008;22.0;37.3;20.0;17.0;3.0;2.0;;;;;5.0;17.0;;;;8.0;10.0;3.0;
4354;25;Onderwijsniveau: onbekend;1996;;;;;;;;;;;;;;;;;;;
4355;25;Onderwijsniveau: onbekend;1997;;;;;;;;;;;;;;;;;;;
4356;25;Onderwijsniveau: onbekend;1998;;;;;;;;;;;;;;;;;;;
4357;25;Onderwijsniveau: onbekend;1999;;;;;;;;;;;;;;;;;;;
4358;25;Onderwijsniveau: onbekend;2000;;;;;;;;;;;;;;;;;;;
4359;25;Onderwijsniveau: onbekend;2001 voor revisie;;;;;;;;;;;;;;;;;;;
4360;25;Onderwijsniveau: onbekend;2001 na revisie;2.0;;;;;;;;;;;;;;;;;;
4361;25;Onderwijsniveau: onbekend;2002;;;;;;;;;;;;;;;;;;;
4362;25;Onderwijsniveau: onbekend;2003;;;;;;;;;;;;;;;;;;;
4363;25;Onderwijsniveau: onbekend;2004;;;;;;;;;;;;;;;;;;;
4364;25;Onderwijsniveau: onbekend;2005;;;;;;;;;;;;;;;;;;;
4365;25;Onderwijsniveau: onbekend;2006;;;;;;;;;;;;;;;;;;;
4366;25;Onderwijsniveau: onbekend;2007;;;;;;;;;;;;;;;;;;;
4367;25;Onderwijsniveau: onbekend;2008;;;;;;;;;;;;;;;;;;;
4368;26;Totaal persoonskenmerken;1996;90.0;35.1;88.0;76.0;13.0;2.0;2.0;;;7.0;16.0;68.0;;8.0;38.0;25.0;12.0;6.0;
4369;26;Totaal persoonskenmerken;1997;99.0;34.6;97.0;81.0;16.0;2.0;;;;8.0;19.0;72.0;;8.0;39.0;34.0;9.0;7.0;
4370;26;Totaal persoonskenmerken;1998;102.0;33.9;99.0;82.0;18.0;3.0;2.0;;;9.0;23.0;70.0;;11.0;39.0;31.0;11.0;9.0;2.0
4371;26;Totaal persoonskenmerken;1999;112.0;35.9;108.0;91.0;17.0;4.0;3.0;;;7.0;20.0;85.0;;8.0;43.0;33.0;15.0;10.0;4.0
4372;26;Totaal persoonskenmerken;2000;127.0;35.4;122.0;101.0;21.0;5.0;3.0;2.0;;11.0;24.0;92.0;;10.0;45.0;38.0;18.0;11.0;4.0
4373;26;Totaal persoonskenmerken;2001 voor revisie;124.0;35.0;121.0;106.0;15.0;3.0;2.0;;;10.0;24.0;90.0;;7.0;44.0;37.0;20.0;15.0;2.0
4374;26;Totaal persoonskenmerken;2001 na revisie;132.0;34.5;127.0;108.0;19.0;6.0;3.0;2.0;;14.0;25.0;93.0;;10.0;48.0;40.0;20.0;12.0;2.0
4375;26;Totaal persoonskenmerken;2002;118.0;33.8;114.0;102.0;12.0;4.0;3.0;;;14.0;24.0;79.0;;8.0;47.0;34.0;15.0;13.0;2.0
4376;26;Totaal persoonskenmerken;2003;116.0;34.0;112.0;99.0;12.0;5.0;3.0;;;13.0;24.0;79.0;;9.0;46.0;33.0;16.0;11.0;2.0
4377;26;Totaal persoonskenmerken;2004;120.0;33.7;116.0;100.0;15.0;4.0;4.0;;;13.0;28.0;78.0;;10.0;46.0;34.0;21.0;8.0;
4378;26;Totaal persoonskenmerken;2005;117.0;34.1;112.0;95.0;17.0;5.0;4.0;;;12.0;27.0;77.0;;13.0;44.0;35.0;17.0;7.0;
4379;26;Totaal persoonskenmerken;2006;118.0;34.0;110.0;88.0;22.0;8.0;6.0;2.0;;13.0;28.0;76.0;;16.0;43.0;33.0;14.0;10.0;2.0
4380;26;Totaal persoonskenmerken;2007;118.0;34.1;112.0;86.0;26.0;6.0;4.0;2.0;;14.0;27.0;77.0;;18.0;42.0;31.0;13.0;10.0;3.0
4381;26;Totaal persoonskenmerken;2008;122.0;34.1;115.0;89.0;26.0;7.0;4.0;2.0;;14.0;28.0;80.0;;17.0;44.0;34.0;16.0;9.0;2.0
4382;26;Mannen;1996;66.0;38.0;64.0;57.0;7.0;2.0;;;;2.0;6.0;59.0;;4.0;28.0;18.0;9.0;6.0;
4383;26;Mannen;1997;68.0;37.6;67.0;59.0;8.0;2.0;;;;2.0;7.0;60.0;;4.0;27.0;24.0;7.0;5.0;
4384;26;Mannen;1998;72.0;36.8;71.0;60.0;10.0;2.0;;;;3.0;9.0;60.0;;6.0;27.0;23.0;8.0;7.0;
4385;26;Mannen;1999;74.0;37.8;72.0;64.0;7.0;2.0;;;;3.0;5.0;65.0;;4.0;27.0;21.0;11.0;8.0;2.0
4386;26;Mannen;2000;85.0;37.8;81.0;69.0;13.0;4.0;3.0;;;4.0;8.0;73.0;;4.0;30.0;25.0;13.0;10.0;3.0
4387;26;Mannen;2001 voor revisie;88.0;37.7;85.0;76.0;9.0;3.0;2.0;;;4.0;8.0;76.0;;5.0;29.0;25.0;15.0;11.0;2.0
4388;26;Mannen;2001 na revisie;92.0;37.4;88.0;76.0;12.0;4.0;3.0;;;6.0;8.0;78.0;;6.0;32.0;27.0;15.0;10.0;2.0
4389;26;Mannen;2002;81.0;37.1;79.0;72.0;7.0;3.0;2.0;;;4.0;9.0;68.0;;5.0;31.0;23.0;12.0;10.0;2.0
4390;26;Mannen;2003;82.0;37.2;78.0;70.0;8.0;4.0;3.0;;;4.0;9.0;69.0;;6.0;30.0;23.0;13.0;9.0;2.0
4391;26;Mannen;2004;85.0;36.6;82.0;73.0;9.0;3.0;3.0;;;5.0;12.0;69.0;;6.0;31.0;24.0;17.0;6.0;
4392;26;Mannen;2005;83.0;37.0;79.0;68.0;11.0;4.0;3.0;;;4.0;12.0;67.0;;8.0;29.0;27.0;13.0;6.0;
4393;26;Mannen;2006;83.0;36.9;77.0;63.0;14.0;6.0;4.0;2.0;;5.0;12.0;66.0;;11.0;28.0;23.0;12.0;8.0;
4394;26;Mannen;2007;85.0;36.9;80.0;63.0;17.0;5.0;3.0;2.0;;5.0;13.0;67.0;;13.0;27.0;23.0;11.0;8.0;2.0
4395;26;Mannen;2008;86.0;36.6;81.0;66.0;15.0;5.0;3.0;2.0;;6.0;13.0;68.0;;12.0;29.0;25.0;13.0;7.0;
4396;26;Vrouwen;1996;25.0;27.3;24.0;18.0;6.0;;;;;6.0;10.0;9.0;;4.0;10.0;7.0;3.0;;
4397;26;Vrouwen;1997;31.0;27.8;30.0;22.0;8.0;;;;;7.0;12.0;12.0;;4.0;12.0;10.0;2.0;2.0;
4398;26;Vrouwen;1998;30.0;26.9;29.0;21.0;7.0;;;;;6.0;14.0;9.0;;5.0;13.0;8.0;3.0;;
