ID;Geslacht;Arbeidspositie;ArbeidspositiePartner;AanwezigheidKinderen;CaribischNederland;Perioden;PartnerInPaar_1
6208;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Jongste kind leeftijd onbekend;Bonaire;2020;0
6209;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Jongste kind leeftijd onbekend;Bonaire;2022;0
6210;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Jongste kind leeftijd onbekend;Sint Eustatius;2014;0
6211;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Jongste kind leeftijd onbekend;Sint Eustatius;2016;0
6212;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Jongste kind leeftijd onbekend;Sint Eustatius;2018;0
6213;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Jongste kind leeftijd onbekend;Sint Eustatius;2020;0
6214;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Jongste kind leeftijd onbekend;Sint Eustatius;2022;0
6215;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Jongste kind leeftijd onbekend;Saba;2014;0
6216;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Jongste kind leeftijd onbekend;Saba;2016;0
6217;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Jongste kind leeftijd onbekend;Saba;2018;0
6218;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Jongste kind leeftijd onbekend;Saba;2020;0
6219;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Jongste kind leeftijd onbekend;Saba;2022;0
6220;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Partner in paar, geen kind;Caribisch Nederland;2014;60
6221;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Partner in paar, geen kind;Caribisch Nederland;2016;50
6222;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Partner in paar, geen kind;Caribisch Nederland;2018;150
6223;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Partner in paar, geen kind;Caribisch Nederland;2020;110
6224;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Partner in paar, geen kind;Caribisch Nederland;2022;80
6225;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Partner in paar, geen kind;Bonaire;2014;60
6226;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Partner in paar, geen kind;Bonaire;2016;40
6227;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Partner in paar, geen kind;Bonaire;2018;150
6228;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Partner in paar, geen kind;Bonaire;2020;110
6229;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Partner in paar, geen kind;Bonaire;2022;70
6230;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Partner in paar, geen kind;Sint Eustatius;2014;0
6231;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Partner in paar, geen kind;Sint Eustatius;2016;0
6232;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Partner in paar, geen kind;Sint Eustatius;2018;0
6233;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Partner in paar, geen kind;Sint Eustatius;2020;0
6234;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Partner in paar, geen kind;Sint Eustatius;2022;0
6235;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Partner in paar, geen kind;Saba;2014;0
6236;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Partner in paar, geen kind;Saba;2016;20
6237;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Partner in paar, geen kind;Saba;2018;10
6238;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Partner in paar, geen kind;Saba;2020;10
6239;Mannen;Werkzaam deeltijd;Werkzaam deeltijd;Partner in paar, geen kind;Saba;2022;10
6240;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar;Caribisch Nederland;2014;80
6241;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar;Caribisch Nederland;2016;70
6242;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar;Caribisch Nederland;2018;140
6243;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar;Caribisch Nederland;2020;130
6244;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar;Caribisch Nederland;2022;130
6245;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar;Bonaire;2014;50
6246;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar;Bonaire;2016;50
6247;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar;Bonaire;2018;120
6248;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar;Bonaire;2020;130
6249;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar;Bonaire;2022;120
6250;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar;Sint Eustatius;2014;10
6251;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar;Sint Eustatius;2016;10
6252;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar;Sint Eustatius;2018;10
6253;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar;Sint Eustatius;2020;0
6254;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar;Sint Eustatius;2022;10
6255;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar;Saba;2014;10
6256;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar;Saba;2016;10
6257;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar;Saba;2018;20
6258;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar;Saba;2020;10
6259;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar;Saba;2022;0
6260;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar met kind;Caribisch Nederland;2014;50
6261;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar met kind;Caribisch Nederland;2016;30
6262;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar met kind;Caribisch Nederland;2018;50
6263;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar met kind;Caribisch Nederland;2020;40
6264;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar met kind;Caribisch Nederland;2022;20
6265;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar met kind;Bonaire;2014;30
6266;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar met kind;Bonaire;2016;30
6267;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar met kind;Bonaire;2018;50
6268;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar met kind;Bonaire;2020;40
6269;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar met kind;Bonaire;2022;20
6270;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar met kind;Sint Eustatius;2014;10
6271;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar met kind;Sint Eustatius;2016;0
6272;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar met kind;Sint Eustatius;2018;0
6273;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar met kind;Sint Eustatius;2020;0
6274;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar met kind;Sint Eustatius;2022;0
6275;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar met kind;Saba;2014;0
6276;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar met kind;Saba;2016;0
6277;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar met kind;Saba;2018;0
6278;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar met kind;Saba;2020;0
6279;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar met kind;Saba;2022;0
6280;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2014;30
6281;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2016;20
6282;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2018;30
6283;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2020;20
6284;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2022;0
6285;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind jonger dan 12 jaar;Bonaire;2014;30
6286;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind jonger dan 12 jaar;Bonaire;2016;20
6287;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind jonger dan 12 jaar;Bonaire;2018;30
6288;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind jonger dan 12 jaar;Bonaire;2020;20
6289;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind jonger dan 12 jaar;Bonaire;2022;0
6290;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2014;0
6291;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2016;0
6292;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2018;0
6293;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2020;0
6294;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2022;0
6295;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind jonger dan 12 jaar;Saba;2014;0
6296;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind jonger dan 12 jaar;Saba;2016;0
6297;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind jonger dan 12 jaar;Saba;2018;0
6298;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind jonger dan 12 jaar;Saba;2020;0
6299;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind jonger dan 12 jaar;Saba;2022;0
6300;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind 12 jaar of ouder;Caribisch Nederland;2014;10
6301;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind 12 jaar of ouder;Caribisch Nederland;2016;10
6302;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind 12 jaar of ouder;Caribisch Nederland;2018;20
6303;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind 12 jaar of ouder;Caribisch Nederland;2020;20
6304;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind 12 jaar of ouder;Caribisch Nederland;2022;20
6305;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind 12 jaar of ouder;Bonaire;2014;0
6306;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind 12 jaar of ouder;Bonaire;2016;10
6307;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind 12 jaar of ouder;Bonaire;2018;20
6308;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind 12 jaar of ouder;Bonaire;2020;20
6309;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind 12 jaar of ouder;Bonaire;2022;20
6310;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind 12 jaar of ouder;Sint Eustatius;2014;10
6311;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind 12 jaar of ouder;Sint Eustatius;2016;0
6312;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind 12 jaar of ouder;Sint Eustatius;2018;0
6313;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind 12 jaar of ouder;Sint Eustatius;2020;0
6314;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind 12 jaar of ouder;Sint Eustatius;2022;0
6315;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind 12 jaar of ouder;Saba;2014;0
6316;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind 12 jaar of ouder;Saba;2016;0
6317;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind 12 jaar of ouder;Saba;2018;0
6318;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind 12 jaar of ouder;Saba;2020;0
6319;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind 12 jaar of ouder;Saba;2022;0
6320;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind leeftijd onbekend;Caribisch Nederland;2014;0
6321;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind leeftijd onbekend;Caribisch Nederland;2016;0
6322;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind leeftijd onbekend;Caribisch Nederland;2018;0
6323;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind leeftijd onbekend;Caribisch Nederland;2020;0
6324;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind leeftijd onbekend;Caribisch Nederland;2022;0
6325;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind leeftijd onbekend;Bonaire;2014;0
6326;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind leeftijd onbekend;Bonaire;2016;0
6327;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind leeftijd onbekend;Bonaire;2018;0
6328;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind leeftijd onbekend;Bonaire;2020;0
6329;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind leeftijd onbekend;Bonaire;2022;0
6330;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind leeftijd onbekend;Sint Eustatius;2014;0
6331;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind leeftijd onbekend;Sint Eustatius;2016;0
6332;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind leeftijd onbekend;Sint Eustatius;2018;0
6333;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind leeftijd onbekend;Sint Eustatius;2020;0
6334;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind leeftijd onbekend;Sint Eustatius;2022;0
6335;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind leeftijd onbekend;Saba;2014;0
6336;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind leeftijd onbekend;Saba;2016;0
6337;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind leeftijd onbekend;Saba;2018;0
6338;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind leeftijd onbekend;Saba;2020;0
6339;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Jongste kind leeftijd onbekend;Saba;2022;0
6340;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar, geen kind;Caribisch Nederland;2014;30
6341;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar, geen kind;Caribisch Nederland;2016;30
6342;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar, geen kind;Caribisch Nederland;2018;90
6343;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar, geen kind;Caribisch Nederland;2020;90
6344;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar, geen kind;Caribisch Nederland;2022;110
6345;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar, geen kind;Bonaire;2014;20
6346;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar, geen kind;Bonaire;2016;20
6347;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar, geen kind;Bonaire;2018;70
6348;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar, geen kind;Bonaire;2020;90
6349;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar, geen kind;Bonaire;2022;110
6350;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar, geen kind;Sint Eustatius;2014;0
6351;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar, geen kind;Sint Eustatius;2016;10
6352;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar, geen kind;Sint Eustatius;2018;10
6353;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar, geen kind;Sint Eustatius;2020;0
6354;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar, geen kind;Sint Eustatius;2022;0
6355;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar, geen kind;Saba;2014;10
6356;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar, geen kind;Saba;2016;10
6357;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar, geen kind;Saba;2018;10
6358;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar, geen kind;Saba;2020;0
6359;Mannen;Werkzaam deeltijd;Niet-werkzame bevolking;Partner in paar, geen kind;Saba;2022;0
6360;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar;Caribisch Nederland;2014;0
6361;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar;Caribisch Nederland;2016;10
6362;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar;Caribisch Nederland;2018;20
6363;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar;Caribisch Nederland;2020;120
6364;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar;Caribisch Nederland;2022;10
6365;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar;Bonaire;2014;0
6366;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar;Bonaire;2016;0
6367;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar;Bonaire;2018;10
6368;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar;Bonaire;2020;90
6369;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar;Bonaire;2022;0
6370;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar;Sint Eustatius;2014;0
6371;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar;Sint Eustatius;2016;10
6372;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar;Sint Eustatius;2018;10
6373;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar;Sint Eustatius;2020;30
6374;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar;Sint Eustatius;2022;0
6375;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar;Saba;2014;0
6376;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar;Saba;2016;0
6377;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar;Saba;2018;0
6378;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar;Saba;2020;0
6379;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar;Saba;2022;10
6380;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar met kind;Caribisch Nederland;2014;0
6381;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar met kind;Caribisch Nederland;2016;10
6382;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar met kind;Caribisch Nederland;2018;20
6383;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar met kind;Caribisch Nederland;2020;20
6384;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar met kind;Caribisch Nederland;2022;10
6385;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar met kind;Bonaire;2014;0
6386;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar met kind;Bonaire;2016;0
6387;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar met kind;Bonaire;2018;10
6388;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar met kind;Bonaire;2020;0
6389;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar met kind;Bonaire;2022;0
6390;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar met kind;Sint Eustatius;2014;0
6391;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar met kind;Sint Eustatius;2016;10
6392;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar met kind;Sint Eustatius;2018;10
6393;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar met kind;Sint Eustatius;2020;10
6394;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar met kind;Sint Eustatius;2022;0
6395;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar met kind;Saba;2014;0
6396;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar met kind;Saba;2016;0
6397;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar met kind;Saba;2018;0
6398;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar met kind;Saba;2020;0
6399;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Partner in paar met kind;Saba;2022;10
6400;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2014;0
6401;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2016;0
6402;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2018;10
6403;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2020;10
6404;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2022;0
6405;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind jonger dan 12 jaar;Bonaire;2014;0
6406;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind jonger dan 12 jaar;Bonaire;2016;0
6407;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind jonger dan 12 jaar;Bonaire;2018;10
6408;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind jonger dan 12 jaar;Bonaire;2020;0
6409;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind jonger dan 12 jaar;Bonaire;2022;0
6410;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind jonger dan 12 jaar;Sint Eustatius;2014;0
6411;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind jonger dan 12 jaar;Sint Eustatius;2016;0
6412;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind jonger dan 12 jaar;Sint Eustatius;2018;0
6413;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind jonger dan 12 jaar;Sint Eustatius;2020;10
6414;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind jonger dan 12 jaar;Sint Eustatius;2022;0
6415;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind jonger dan 12 jaar;Saba;2014;0
6416;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind jonger dan 12 jaar;Saba;2016;0
6417;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind jonger dan 12 jaar;Saba;2018;0
6418;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind jonger dan 12 jaar;Saba;2020;0
6419;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind jonger dan 12 jaar;Saba;2022;0
6420;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind 12 jaar of ouder;Caribisch Nederland;2014;0
6421;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind 12 jaar of ouder;Caribisch Nederland;2016;10
6422;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind 12 jaar of ouder;Caribisch Nederland;2018;10
6423;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind 12 jaar of ouder;Caribisch Nederland;2020;10
6424;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind 12 jaar of ouder;Caribisch Nederland;2022;10
6425;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind 12 jaar of ouder;Bonaire;2014;0
6426;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind 12 jaar of ouder;Bonaire;2016;0
6427;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind 12 jaar of ouder;Bonaire;2018;0
6428;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind 12 jaar of ouder;Bonaire;2020;0
6429;Mannen;Werkzaam deeltijd;Arbeidspositie onbekend;Jongste kind 12 jaar of ouder;Bonaire;2022;0
