ID;TypeZelfstandige;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;Personen_1;PersonenMetBedrijfsvermogen_2;GemiddeldPersoonlijkInkomen_3;MediaanPersoonlijkInkomen_4;GemiddeldInkomenAlsZelfstandige_5;MediaanInkomenAlsZelfstandige_6;GemiddeldGestandaardiseerdInkomen_7;MediaanGestandaardiseerdInkomen_8;MediaanVermogenHuishoudens_9;MediaanBedrijfsvermogen_10;Personen_11;PersonenMetBedrijfsvermogen_12;GemiddeldPersoonlijkInkomen_13;MediaanPersoonlijkInkomen_14;GemiddeldInkomenAlsZelfstandige_15;MediaanInkomenAlsZelfstandige_16;GemiddeldGestandaardiseerdInkomen_17;MediaanGestandaardiseerdInkomen_18;MediaanVermogenHuishoudens_19;MediaanBedrijfsvermogen_20;ZelfstandigeAlleInkomensbronnen_21
3655;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;O Openbaar bestuur en overheidsdiensten;2008;0.1;0.0;52.9;32.1;37.7;24.6;60.7;48.0;412.3;;1.7;0.3;78.4;70.1;8.5;2.8;53.2;46.2;354.6;32.8;
3656;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;O Openbaar bestuur en overheidsdiensten;2009;0.1;0.0;50.7;22.3;34.3;16.4;56.2;47.4;412.2;;2.1;0.3;71.8;66.0;6.7;1.2;51.2;46.2;349.0;29.7;
3657;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;O Openbaar bestuur en overheidsdiensten;2010;0.1;0.0;45.2;10.4;29.5;9.1;57.5;47.4;420.0;;2.7;0.4;71.6;65.5;5.4;0.7;50.8;45.6;310.9;39.1;
3658;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;O Openbaar bestuur en overheidsdiensten;2011;0.1;0.0;47.3;14.1;32.0;13.5;60.4;51.2;538.1;;2.4;0.4;74.2;66.4;5.9;1.0;54.8;49.2;322.5;41.7;
3659;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;O Openbaar bestuur en overheidsdiensten;2012;0.1;0.0;33.8;9.4;23.8;8.6;62.1;50.3;366.7;;2.4;0.4;70.6;65.5;5.3;0.9;54.2;48.9;296.9;34.7;
3660;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;O Openbaar bestuur en overheidsdiensten;2013;0.1;0.0;;;;;;;;;1.7;0.3;80.8;73.9;7.1;2.1;57.2;51.1;271.0;36.3;
3661;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;O Openbaar bestuur en overheidsdiensten;2014;0.1;0.0;34.1;4.4;25.8;4.1;68.3;48.6;366.4;;2.4;0.4;69.7;63.5;4.7;0.7;58.0;50.3;235.6;42.1;
3662;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;O Openbaar bestuur en overheidsdiensten;2015;0.1;0.0;;;;;;;;;1.8;0.2;72.3;66.2;4.7;0.8;56.6;50.6;237.5;24.4;
3663;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;P Onderwijs;2007;4.8;3.7;54.4;46.6;51.8;43.0;52.8;44.2;321.1;36.8;9.7;5.2;60.8;53.2;28.6;11.2;50.7;43.3;316.9;30.2;
3664;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;P Onderwijs;2008;5.2;4.5;56.4;48.8;53.7;45.0;51.4;45.0;301.7;34.6;10.8;6.4;63.1;55.8;29.2;11.8;50.0;44.4;298.5;28.4;
3665;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;P Onderwijs;2009;5.3;4.7;55.2;46.9;52.3;44.1;51.1;45.1;284.3;34.6;11.4;6.9;62.4;54.8;27.6;10.5;49.8;44.7;280.1;27.4;
3666;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;P Onderwijs;2010;6.0;5.3;52.4;44.6;49.6;41.2;51.4;45.0;278.9;34.2;13.4;8.0;61.3;53.8;25.7;9.6;49.6;44.5;258.7;24.7;
3667;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;P Onderwijs;2011;6.7;5.8;51.7;43.4;48.8;40.2;57.0;48.3;272.0;29.4;14.2;8.6;60.7;52.8;26.4;10.8;54.0;47.5;255.8;22.4;
3668;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;P Onderwijs;2012;7.1;6.2;51.4;43.7;48.6;40.8;56.3;48.2;237.3;29.7;14.9;9.2;60.4;52.2;26.7;11.1;54.2;47.7;226.4;21.8;
3669;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;P Onderwijs;2013;7.0;6.1;49.9;41.2;46.7;38.1;55.1;48.4;208.1;29.1;14.9;9.1;59.8;51.4;25.3;9.9;53.7;48.0;185.5;21.7;
3670;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;P Onderwijs;2014;7.5;6.6;49.9;41.2;46.6;37.4;64.0;50.3;202.8;30.5;16.4;10.0;60.0;51.0;24.9;9.3;60.3;49.7;182.3;22.7;
3671;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;P Onderwijs;2015;7.6;6.6;49.2;40.1;45.8;37.1;62.7;50.4;210.0;30.2;16.1;10.0;59.1;50.0;25.2;10.0;59.4;50.0;183.6;21.5;
3672;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;Q Gezondheids- en welzijnszorg;2007;31.3;22.9;98.0;81.9;99.6;83.3;66.6;56.1;427.4;57.0;39.7;26.1;87.9;69.2;80.4;59.5;63.3;52.3;408.4;54.7;
3673;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;Q Gezondheids- en welzijnszorg;2008;33.4;28.2;100.6;81.3;101.8;82.6;65.0;55.2;410.0;58.2;43.6;32.3;88.8;66.9;80.0;54.6;61.2;51.1;388.2;55.4;
3674;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;Q Gezondheids- en welzijnszorg;2009;33.1;28.8;101.4;79.8;103.3;80.9;65.2;54.9;380.5;61.0;43.9;33.2;88.9;65.4;80.0;51.6;61.1;50.6;354.3;57.1;
3675;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;Q Gezondheids- en welzijnszorg;2010;41.8;37.1;96.4;77.8;97.5;78.0;63.4;54.1;333.0;50.0;54.8;43.1;86.7;67.1;76.7;53.5;60.0;50.5;312.0;45.7;
3676;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;Q Gezondheids- en welzijnszorg;2011;45.3;39.9;94.4;77.1;94.7;76.5;66.8;56.6;315.5;47.0;58.7;46.3;86.8;68.0;75.6;53.6;63.7;53.7;301.4;43.1;
3677;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;Q Gezondheids- en welzijnszorg;2012;45.9;40.3;93.3;76.1;93.7;75.4;66.1;56.6;278.2;47.4;61.0;47.2;85.1;66.5;73.1;50.2;62.8;53.2;265.0;43.3;
3678;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;Q Gezondheids- en welzijnszorg;2013;45.3;39.4;91.5;74.3;91.6;73.4;65.3;55.8;239.3;49.8;62.9;46.7;82.2;63.0;68.8;44.2;61.6;52.2;222.4;45.2;
3679;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;Q Gezondheids- en welzijnszorg;2014;46.7;41.0;93.6;75.7;93.9;75.3;71.9;58.5;232.3;52.7;64.1;48.6;83.9;64.6;71.1;46.8;67.6;54.5;216.9;47.4;
3680;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;Q Gezondheids- en welzijnszorg;2015;43.5;38.3;96.1;73.5;95.1;72.5;72.6;58.4;259.2;56.5;59.5;45.6;87.3;64.6;73.0;48.0;68.6;55.0;238.9;50.3;
3681;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;R-U Cultuur, recreatie, overige diensten;2007;14.2;11.2;47.5;39.2;46.1;37.5;50.1;42.2;339.8;43.5;18.7;13.7;49.0;39.9;36.4;24.6;49.8;42.0;330.8;37.9;
3682;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;R-U Cultuur, recreatie, overige diensten;2008;14.6;12.9;47.6;39.5;46.4;37.8;48.6;42.7;331.5;41.7;19.5;15.8;49.1;40.4;36.4;24.6;48.4;42.7;325.2;35.4;
3683;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;R-U Cultuur, recreatie, overige diensten;2009;13.9;12.6;46.0;37.8;44.7;36.0;48.2;42.8;309.5;39.3;19.0;15.7;48.5;39.6;34.3;22.7;48.1;42.9;301.1;33.0;
3684;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;R-U Cultuur, recreatie, overige diensten;2010;15.0;13.1;45.4;36.6;43.7;34.7;48.4;42.7;284.9;36.2;21.0;16.8;48.2;38.6;33.3;20.5;48.5;42.8;272.8;29.5;
3685;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;R-U Cultuur, recreatie, overige diensten;2011;16.2;14.3;43.9;33.8;41.8;31.7;53.2;45.5;290.4;31.3;22.5;18.2;47.3;36.9;32.1;19.7;53.3;45.7;278.0;25.7;
3686;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;R-U Cultuur, recreatie, overige diensten;2012;16.6;14.7;45.1;35.0;42.9;32.6;54.4;46.2;255.2;31.0;22.9;18.5;47.9;37.3;33.0;20.4;53.9;46.1;246.3;25.1;
3687;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;R-U Cultuur, recreatie, overige diensten;2013;15.8;14.0;43.3;32.3;41.1;30.3;54.0;46.2;225.2;30.3;22.1;17.9;47.0;35.9;31.3;18.6;53.6;46.4;212.9;24.2;
3688;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;R-U Cultuur, recreatie, overige diensten;2014;16.7;14.9;44.1;32.3;41.8;30.1;62.3;48.4;220.6;32.4;23.5;19.0;47.6;35.7;31.7;18.3;60.8;48.3;206.3;26.8;
3689;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;R-U Cultuur, recreatie, overige diensten;2015;17.2;15.4;46.7;33.4;43.8;31.3;62.3;48.9;224.3;30.2;23.9;19.6;49.2;36.1;33.5;19.9;60.5;48.7;210.0;24.9;
3690;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;R Cultuur, sport en recreatie;2007;5.4;4.4;56.1;46.3;53.0;42.8;53.8;44.4;356.5;46.3;8.0;5.8;57.0;46.8;38.6;25.9;52.3;43.6;335.6;35.4;
3691;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;R Cultuur, sport en recreatie;2008;5.8;5.2;56.1;46.1;53.6;42.9;52.3;44.6;347.1;45.2;8.6;7.0;56.8;46.7;38.6;25.9;51.0;44.0;329.8;34.5;
3692;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;R Cultuur, sport en recreatie;2009;5.7;5.4;53.9;44.0;51.5;41.1;51.6;44.6;332.3;44.5;8.6;7.3;55.4;45.4;36.5;24.1;50.5;44.1;309.5;32.7;
3693;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;R Cultuur, sport en recreatie;2010;6.7;6.1;53.4;43.0;50.7;40.0;51.6;44.4;304.9;41.5;10.3;8.4;54.9;45.0;36.2;22.6;50.8;44.1;279.7;29.8;
3694;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;R Cultuur, sport en recreatie;2011;7.1;6.4;52.3;41.0;48.9;37.7;57.9;47.9;314.0;36.4;10.8;8.8;55.1;43.9;34.8;21.2;56.9;47.4;286.7;25.5;
3695;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;R Cultuur, sport en recreatie;2012;7.6;6.8;54.0;42.9;50.6;39.8;59.1;48.4;266.3;33.4;11.3;9.3;56.0;44.9;36.8;23.4;57.4;47.8;247.9;24.0;
3696;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;R Cultuur, sport en recreatie;2013;7.1;6.4;51.7;40.0;48.1;37.1;58.1;48.4;237.9;33.1;10.8;8.8;55.0;43.7;34.6;21.0;56.5;48.0;215.4;23.3;
3697;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;R Cultuur, sport en recreatie;2014;7.6;6.9;52.8;40.0;49.3;36.8;68.2;50.2;237.9;35.8;11.7;9.5;55.9;43.6;35.1;20.7;64.4;49.7;209.9;26.2;
3698;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;R Cultuur, sport en recreatie;2015;8.2;7.4;54.7;41.8;50.4;38.1;67.4;51.0;231.9;32.5;12.4;10.0;56.8;44.5;36.4;23.2;63.9;50.3;205.7;24.6;
3699;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;S Overige dienstverlening;2007;8.8;6.9;42.1;34.6;41.8;33.7;47.8;40.9;330.3;42.0;10.8;7.9;43.2;34.7;34.8;23.4;47.9;40.9;327.8;39.2;
3700;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;S Overige dienstverlening;2008;8.8;7.6;42.1;34.7;41.7;33.8;46.2;41.2;322.8;38.7;10.9;8.8;43.0;35.1;34.7;23.7;46.3;41.4;322.1;36.2;
3701;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;S Overige dienstverlening;2009;8.2;7.2;40.6;33.0;39.9;31.7;45.8;40.9;292.7;35.8;10.4;8.4;42.8;34.3;32.5;21.6;46.0;41.1;292.2;33.3;
3702;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;S Overige dienstverlening;2010;8.3;7.1;38.9;31.0;38.1;29.5;45.8;40.6;267.1;31.5;10.8;8.4;41.8;32.5;30.5;19.0;46.3;40.9;265.0;29.2;
3703;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;S Overige dienstverlening;2011;9.1;7.9;37.3;28.6;36.4;27.0;49.6;43.4;273.7;28.4;11.7;9.4;40.1;30.7;29.5;18.5;50.1;43.7;269.6;26.0;
3704;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;S Overige dienstverlening;2012;9.0;7.9;37.5;28.4;36.4;26.8;50.5;43.7;248.1;29.2;11.5;9.3;39.8;30.0;29.3;18.3;50.5;43.8;245.4;26.5;
3705;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;S Overige dienstverlening;2013;8.7;7.6;36.5;26.5;35.3;24.9;50.6;44.1;214.3;27.5;11.3;9.1;39.3;28.7;28.2;16.6;50.8;44.3;210.1;24.8;
3706;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;S Overige dienstverlening;2014;9.1;8.0;36.7;26.0;35.4;24.6;57.4;46.2;209.9;29.9;11.8;9.6;39.4;28.3;28.3;16.3;57.2;46.4;203.0;27.4;
3707;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;S Overige dienstverlening;2015;9.0;8.0;39.4;26.4;37.8;25.0;57.6;46.5;219.9;28.1;11.6;9.6;41.0;28.1;30.4;16.8;56.9;46.4;213.8;25.1;
3708;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;T Huishoudens;2007;0.0;0.0;;;;;;;;;0.0;0.0;;;;;;;;;
3709;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;T Huishoudens;2008;0.0;;;;;;;;;;0.0;0.0;;;;;;;;;
3710;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;T Huishoudens;2009;0.0;;;;;;;;;;0.0;0.0;;;;;;;;;
3711;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;T Huishoudens;2010;0.0;0.0;;;;;;;;;0.0;0.0;;;;;;;;;
3712;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;T Huishoudens;2011;0.0;0.0;;;;;;;;;0.0;0.0;;;;;;;;;
3713;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;T Huishoudens;2012;0.0;;;;;;;;;;0.0;;;;;;;;;;
3714;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;T Huishoudens;2013;0.0;;;;;;;;;;0.0;;;;;;;;;;
3715;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;T Huishoudens;2014;0.0;0.0;;;;;;;;;0.0;0.0;;;;;;;;;
3716;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;T Huishoudens;2015;0.0;0.0;;;;;;;;;0.0;0.0;;;;;;;;;
3717;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;U Extraterritoriale organisaties;2007;0.0;;;;;;;;;;0.0;;;;;;;;;;
3718;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;U Extraterritoriale organisaties;2008;0.0;;;;;;;;;;0.0;;;;;;;;;;
3719;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;U Extraterritoriale organisaties;2009;0.0;;;;;;;;;;0.0;;;;;;;;;;
3720;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;U Extraterritoriale organisaties;2010;0.0;;;;;;;;;;0.0;;;;;;;;;;
3721;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;U Extraterritoriale organisaties;2011;0.0;;;;;;;;;;0.0;;;;;;;;;;
3722;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;U Extraterritoriale organisaties;2012;0.0;;;;;;;;;;0.0;;;;;;;;;;
3723;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;U Extraterritoriale organisaties;2013;0.0;;;;;;;;;;0.0;;;;;;;;;;
3724;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;U Extraterritoriale organisaties;2014;0.0;;;;;;;;;;0.0;;;;;;;;;;
3725;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;U Extraterritoriale organisaties;2015;0.0;;;;;;;;;;0.0;;;;;;;;;;
3726;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;5812 Databanken;2007;;;;;;;;;;;;;;;;;;;;;
3727;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;5812 Databanken;2008;;;;;;;;;;;;;;;;;;;;;
3728;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;5812 Databanken;2009;;;;;;;;;;;;;;;;;;;;;
3729;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;5812 Databanken;2010;;;;;;;;;;;;;;;;;;;;;
3730;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;5812 Databanken;2011;;;;;;;;;;;;;;;;;;;;;
3731;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;5812 Databanken;2012;;;;;;;;;;;;;;;;;;;;;
3732;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;5812 Databanken;2013;;;;;;;;;;;;;;;;;;;;;
3733;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;5812 Databanken;2014;;;;;;;;;;;;;;;;;;;;;
3734;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;5812 Databanken;2015;;;;;;;;;;;;;;;;;;;;;
3735;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;SBI-code onbekend;2007;38.2;24.4;73.9;50.0;70.0;43.5;59.4;47.2;342.4;43.7;87.3;38.1;70.8;53.8;34.5;8.5;54.9;44.4;332.7;33.9;
3736;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;SBI-code onbekend;2008;38.0;25.8;77.9;52.6;73.1;45.3;59.5;48.1;321.4;43.6;89.0;41.0;73.3;55.8;35.7;9.0;54.6;45.4;311.2;33.2;
3737;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;SBI-code onbekend;2009;30.6;22.5;68.5;43.4;66.4;39.0;57.6;46.7;299.5;38.2;79.6;37.4;68.2;52.8;29.0;5.5;52.9;44.9;285.0;28.3;
3738;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;SBI-code onbekend;2010;15.6;8.4;59.7;34.3;57.3;29.5;56.7;45.2;287.5;54.9;54.5;16.4;65.5;51.6;19.8;3.3;51.6;44.0;267.8;41.5;
3739;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;SBI-code onbekend;2011;10.2;4.2;45.0;19.0;40.3;15.2;59.4;46.3;271.7;61.2;45.3;10.4;63.1;48.0;12.6;2.5;54.6;46.7;262.9;47.2;
3740;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;SBI-code onbekend;2012;9.4;4.1;42.7;18.0;38.0;15.0;59.4;46.9;260.4;64.2;41.9;10.0;63.6;47.6;12.1;2.4;56.0;47.1;240.4;48.8;
3741;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;SBI-code onbekend;2013;8.6;3.8;42.0;17.6;37.0;14.8;60.8;47.1;226.2;74.2;40.2;9.8;63.9;48.0;11.3;2.2;56.5;47.6;198.5;53.9;
3742;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;SBI-code onbekend;2014;9.9;5.1;43.8;19.7;38.7;16.8;69.6;49.7;221.6;70.9;35.5;11.1;66.7;47.0;14.5;3.2;64.7;50.2;208.8;54.2;
3743;Zelfstandige;Gestandaardiseerd inkomen: 10e 10%-groep;SBI-code onbekend;2015;10.0;4.9;39.0;17.5;33.5;14.8;70.2;49.4;251.1;78.8;39.1;12.6;67.8;47.7;12.5;3.0;65.8;50.9;233.1;56.7;
3744;Zelfstandige;Migratieachtergrond: Nederland;A-U Alle economische activiteiten;2007;871.1;624.0;40.2;30.3;38.8;28.7;34.1;27.4;258.5;40.6;1332.4;789.0;39.0;29.9;26.6;12.8;32.4;26.4;227.8;32.2;1409.2
3745;Zelfstandige;Migratieachtergrond: Nederland;A-U Alle economische activiteiten;2008;911.9;732.0;41.0;31.0;39.8;29.5;32.7;27.9;246.6;38.1;1407.4;925.0;39.8;30.7;27.1;12.9;31.5;27.0;213.9;30.3;1492.7
3746;Zelfstandige;Migratieachtergrond: Nederland;A-U Alle economische activiteiten;2009;909.4;760.9;37.7;28.4;36.8;27.2;30.5;26.7;217.1;34.4;1407.8;967.1;37.5;29.0;24.9;11.4;29.9;26.3;189.5;27.2;1467.5
3747;Zelfstandige;Migratieachtergrond: Nederland;A-U Alle economische activiteiten;2010;886.2;734.4;39.6;30.0;38.5;28.8;31.5;27.2;207.7;35.3;1393.6;935.4;39.0;30.3;25.8;12.7;30.6;26.6;179.0;27.7;1452.5
3748;Zelfstandige;Migratieachtergrond: Nederland;A-U Alle economische activiteiten;2011;917.7;761.0;39.9;31.0;38.7;29.6;35.7;30.4;196.9;33.1;1416.0;955.8;39.8;31.5;26.3;13.4;34.4;29.6;172.9;26.9;1476.6
3749;Zelfstandige;Migratieachtergrond: Nederland;A-U Alle economische activiteiten;2012;922.4;772.6;39.3;30.0;38.0;28.6;35.5;30.1;174.7;32.7;1423.1;973.8;39.4;30.8;25.9;13.1;34.4;29.5;151.6;26.5;1482.2
3750;Zelfstandige;Migratieachtergrond: Nederland;A-U Alle economische activiteiten;2013;929.3;779.8;39.2;29.7;37.6;28.1;34.8;29.9;141.8;31.7;1429.7;984.8;39.6;30.6;25.8;13.1;34.0;29.5;120.5;25.7;1486.3
3751;Zelfstandige;Migratieachtergrond: Nederland;A-U Alle economische activiteiten;2014;948.3;800.3;40.5;30.8;38.8;29.2;39.7;31.4;138.0;30.8;1441.1;1010.2;40.8;31.5;26.9;14.1;38.2;30.8;119.1;25.1;1497.2
3752;Zelfstandige;Migratieachtergrond: Nederland;A-U Alle economische activiteiten;2015;963.4;815.8;39.6;30.0;37.9;28.9;38.7;31.3;146.4;31.6;1456.9;1032.0;40.4;31.2;26.6;14.2;37.7;31.0;127.3;25.6;1524.1
3753;Zelfstandige;Migratieachtergrond: Nederland;A Landbouw, bosbouw en visserij;2007;88.5;73.9;31.1;24.9;31.2;23.6;29.7;27.2;553.3;185.8;113.2;93.5;29.6;24.3;24.3;16.8;28.6;26.4;539.8;170.8;115.1
3754;Zelfstandige;Migratieachtergrond: Nederland;A Landbouw, bosbouw en visserij;2008;86.4;82.1;30.4;25.4;30.3;24.1;31.4;29.4;610.0;202.3;110.6;104.3;29.2;25.1;23.6;17.4;30.5;28.5;591.5;186.5;112.8
3755;Zelfstandige;Migratieachtergrond: Nederland;A Landbouw, bosbouw en visserij;2009;81.0;79.5;23.0;20.7;23.1;19.9;24.1;24.9;611.3;213.3;105.1;102.8;23.1;21.4;17.1;13.0;23.9;24.7;594.1;194.8;106.9
3756;Zelfstandige;Migratieachtergrond: Nederland;A Landbouw, bosbouw en visserij;2010;81.9;78.1;32.9;26.7;32.8;25.3;31.2;28.6;550.2;238.7;105.2;100.1;31.5;26.3;25.4;18.5;29.9;27.6;531.4;219.3;106.7
3757;Zelfstandige;Migratieachtergrond: Nederland;A Landbouw, bosbouw en visserij;2011;84.0;81.5;33.2;28.8;32.9;27.2;33.6;32.2;535.8;235.1;106.9;103.2;32.1;28.4;25.6;20.1;32.3;31.2;520.6;217.1;108.5
3758;Zelfstandige;Migratieachtergrond: Nederland;A Landbouw, bosbouw en visserij;2012;82.4;79.9;33.5;28.5;32.9;26.9;34.0;32.0;566.7;264.1;105.1;101.4;32.6;28.2;25.7;20.0;32.8;31.1;547.2;244.1;106.6
3759;Zelfstandige;Migratieachtergrond: Nederland;A Landbouw, bosbouw en visserij;2013;81.8;79.7;35.4;30.6;34.4;28.9;35.3;33.4;596.2;304.3;103.8;100.6;34.4;30.1;27.3;22.0;34.2;32.5;572.2;278.6;105.4
3760;Zelfstandige;Migratieachtergrond: Nederland;A Landbouw, bosbouw en visserij;2014;81.0;79.1;35.2;30.4;34.2;28.7;36.3;34.0;634.9;330.8;103.6;100.6;34.2;30.0;26.7;21.5;35.1;33.0;608.3;304.1;105.1
3761;Zelfstandige;Migratieachtergrond: Nederland;A Landbouw, bosbouw en visserij;2015;79.8;77.3;30.0;25.1;28.9;24.2;32.9;31.1;673.4;355.8;103.2;99.0;30.6;26.4;22.6;17.9;32.4;30.8;644.3;328.1;105.3
3762;Zelfstandige;Migratieachtergrond: Nederland;B-F Nijverheid en energie;2007;126.5;101.3;42.1;37.6;41.9;38.2;31.6;26.9;227.0;28.8;144.1;114.1;40.7;36.1;37.3;34.1;31.2;26.7;227.7;27.3;145.4
3763;Zelfstandige;Migratieachtergrond: Nederland;B-F Nijverheid en energie;2008;135.8;123.7;42.8;38.7;42.8;39.3;30.2;27.3;208.2;25.2;154.4;139.2;41.5;37.2;38.2;35.1;30.0;27.0;209.3;23.8;155.7
3764;Zelfstandige;Migratieachtergrond: Nederland;B-F Nijverheid en energie;2009;138.4;131.3;38.8;35.2;39.1;36.2;28.0;25.7;175.0;21.3;157.9;148.3;38.0;34.2;34.7;32.0;27.9;25.6;177.7;20.1;158.1
3765;Zelfstandige;Migratieachtergrond: Nederland;B-F Nijverheid en energie;2010;144.4;130.5;38.3;34.1;38.2;34.7;27.9;25.2;171.3;22.2;167.8;149.5;37.5;33.1;33.5;30.0;27.8;25.0;170.5;20.5;168.1
3766;Zelfstandige;Migratieachtergrond: Nederland;B-F Nijverheid en energie;2011;149.3;134.9;39.7;36.5;39.5;36.8;32.4;28.8;163.8;21.0;172.6;152.7;39.2;35.5;34.8;32.1;32.2;28.6;163.4;19.6;173.1
3767;Zelfstandige;Migratieachtergrond: Nederland;B-F Nijverheid en energie;2012;148.6;135.3;37.6;33.6;37.3;34.0;31.4;27.9;142.4;21.0;172.6;154.0;37.3;33.1;32.6;29.3;31.3;27.7;143.2;19.5;173.0
3768;Zelfstandige;Migratieachtergrond: Nederland;B-F Nijverheid en energie;2013;147.7;135.1;37.6;33.6;37.1;33.7;31.1;27.8;111.9;19.2;171.5;154.1;37.5;33.1;32.6;29.2;31.0;27.7;112.8;18.0;172.0
