ID;Geslacht;Leeftijd;TypeMisdrijf;Perioden;RegistratiesVanVerdachten_1;UniekeVerdachtenVanMisdrijven_2
4259;Totaal mannen en vrouwen;18 tot 23 jaar;6.3 Drugsmisdrijf (overig);2024;30;30
4260;Totaal mannen en vrouwen;18 tot 23 jaar;7 Vuurwapenmisdrijven;2010;1890;1790
4261;Totaal mannen en vrouwen;18 tot 23 jaar;7 Vuurwapenmisdrijven;2011;1950;1840
4262;Totaal mannen en vrouwen;18 tot 23 jaar;7 Vuurwapenmisdrijven;2012;1790;1730
4263;Totaal mannen en vrouwen;18 tot 23 jaar;7 Vuurwapenmisdrijven;2013;1630;1570
4264;Totaal mannen en vrouwen;18 tot 23 jaar;7 Vuurwapenmisdrijven;2014;1410;1340
4265;Totaal mannen en vrouwen;18 tot 23 jaar;7 Vuurwapenmisdrijven;2015;1250;1210
4266;Totaal mannen en vrouwen;18 tot 23 jaar;7 Vuurwapenmisdrijven;2016;1260;1210
4267;Totaal mannen en vrouwen;18 tot 23 jaar;7 Vuurwapenmisdrijven;2017;1020;980
4268;Totaal mannen en vrouwen;18 tot 23 jaar;7 Vuurwapenmisdrijven;2018;1200;1130
4269;Totaal mannen en vrouwen;18 tot 23 jaar;7 Vuurwapenmisdrijven;2019;1600;1480
4270;Totaal mannen en vrouwen;18 tot 23 jaar;7 Vuurwapenmisdrijven;2020;1880;1690
4271;Totaal mannen en vrouwen;18 tot 23 jaar;7 Vuurwapenmisdrijven;2021;1800;1610
4272;Totaal mannen en vrouwen;18 tot 23 jaar;7 Vuurwapenmisdrijven;2022;1700;1570
4273;Totaal mannen en vrouwen;18 tot 23 jaar;7 Vuurwapenmisdrijven;2023;1600;1440
4274;Totaal mannen en vrouwen;18 tot 23 jaar;7 Vuurwapenmisdrijven;2024;1580;1410
4275;Totaal mannen en vrouwen;18 tot 23 jaar;9 Misdrijven overige wetten;2010;360;350
4276;Totaal mannen en vrouwen;18 tot 23 jaar;9 Misdrijven overige wetten;2011;410;400
4277;Totaal mannen en vrouwen;18 tot 23 jaar;9 Misdrijven overige wetten;2012;440;430
4278;Totaal mannen en vrouwen;18 tot 23 jaar;9 Misdrijven overige wetten;2013;350;340
4279;Totaal mannen en vrouwen;18 tot 23 jaar;9 Misdrijven overige wetten;2014;340;340
4280;Totaal mannen en vrouwen;18 tot 23 jaar;9 Misdrijven overige wetten;2015;330;330
4281;Totaal mannen en vrouwen;18 tot 23 jaar;9 Misdrijven overige wetten;2016;260;260
4282;Totaal mannen en vrouwen;18 tot 23 jaar;9 Misdrijven overige wetten;2017;330;320
4283;Totaal mannen en vrouwen;18 tot 23 jaar;9 Misdrijven overige wetten;2018;400;390
4284;Totaal mannen en vrouwen;18 tot 23 jaar;9 Misdrijven overige wetten;2019;450;420
4285;Totaal mannen en vrouwen;18 tot 23 jaar;9 Misdrijven overige wetten;2020;910;820
4286;Totaal mannen en vrouwen;18 tot 23 jaar;9 Misdrijven overige wetten;2021;930;830
4287;Totaal mannen en vrouwen;18 tot 23 jaar;9 Misdrijven overige wetten;2022;600;550
4288;Totaal mannen en vrouwen;18 tot 23 jaar;9 Misdrijven overige wetten;2023;480;450
4289;Totaal mannen en vrouwen;18 tot 23 jaar;9 Misdrijven overige wetten;2024;250;240
4290;Totaal mannen en vrouwen;18 tot 23 jaar;91 Militaire misdrijven;2010;0;0
4291;Totaal mannen en vrouwen;18 tot 23 jaar;91 Militaire misdrijven;2011;0;0
4292;Totaal mannen en vrouwen;18 tot 23 jaar;91 Militaire misdrijven;2012;0;0
4293;Totaal mannen en vrouwen;18 tot 23 jaar;91 Militaire misdrijven;2013;0;0
4294;Totaal mannen en vrouwen;18 tot 23 jaar;91 Militaire misdrijven;2014;0;0
4295;Totaal mannen en vrouwen;18 tot 23 jaar;91 Militaire misdrijven;2015;0;0
4296;Totaal mannen en vrouwen;18 tot 23 jaar;91 Militaire misdrijven;2016;0;0
4297;Totaal mannen en vrouwen;18 tot 23 jaar;91 Militaire misdrijven;2017;0;0
4298;Totaal mannen en vrouwen;18 tot 23 jaar;91 Militaire misdrijven;2018;0;0
4299;Totaal mannen en vrouwen;18 tot 23 jaar;91 Militaire misdrijven;2019;0;0
4300;Totaal mannen en vrouwen;18 tot 23 jaar;91 Militaire misdrijven;2020;0;0
4301;Totaal mannen en vrouwen;18 tot 23 jaar;91 Militaire misdrijven;2021;0;0
4302;Totaal mannen en vrouwen;18 tot 23 jaar;91 Militaire misdrijven;2022;0;0
4303;Totaal mannen en vrouwen;18 tot 23 jaar;91 Militaire misdrijven;2023;0;0
4304;Totaal mannen en vrouwen;18 tot 23 jaar;91 Militaire misdrijven;2024;0;0
4305;Totaal mannen en vrouwen;18 tot 23 jaar;92 Misdrijven (overig);2010;360;350
4306;Totaal mannen en vrouwen;18 tot 23 jaar;92 Misdrijven (overig);2011;410;400
4307;Totaal mannen en vrouwen;18 tot 23 jaar;92 Misdrijven (overig);2012;440;430
4308;Totaal mannen en vrouwen;18 tot 23 jaar;92 Misdrijven (overig);2013;350;340
4309;Totaal mannen en vrouwen;18 tot 23 jaar;92 Misdrijven (overig);2014;340;340
4310;Totaal mannen en vrouwen;18 tot 23 jaar;92 Misdrijven (overig);2015;330;330
4311;Totaal mannen en vrouwen;18 tot 23 jaar;92 Misdrijven (overig);2016;260;260
4312;Totaal mannen en vrouwen;18 tot 23 jaar;92 Misdrijven (overig);2017;330;320
4313;Totaal mannen en vrouwen;18 tot 23 jaar;92 Misdrijven (overig);2018;400;390
4314;Totaal mannen en vrouwen;18 tot 23 jaar;92 Misdrijven (overig);2019;450;420
4315;Totaal mannen en vrouwen;18 tot 23 jaar;92 Misdrijven (overig);2020;910;820
4316;Totaal mannen en vrouwen;18 tot 23 jaar;92 Misdrijven (overig);2021;930;830
4317;Totaal mannen en vrouwen;18 tot 23 jaar;92 Misdrijven (overig);2022;600;550
4318;Totaal mannen en vrouwen;18 tot 23 jaar;92 Misdrijven (overig);2023;480;450
4319;Totaal mannen en vrouwen;18 tot 23 jaar;92 Misdrijven (overig);2024;250;240
4320;Totaal mannen en vrouwen;23 tot 45 jaar;Totaal;2010;189000;124570
4321;Totaal mannen en vrouwen;23 tot 45 jaar;Totaal;2011;189180;124030
4322;Totaal mannen en vrouwen;23 tot 45 jaar;Totaal;2012;179730;117540
4323;Totaal mannen en vrouwen;23 tot 45 jaar;Totaal;2013;173550;111750
4324;Totaal mannen en vrouwen;23 tot 45 jaar;Totaal;2014;162700;104630
4325;Totaal mannen en vrouwen;23 tot 45 jaar;Totaal;2015;148790;95090
4326;Totaal mannen en vrouwen;23 tot 45 jaar;Totaal;2016;138070;88600
4327;Totaal mannen en vrouwen;23 tot 45 jaar;Totaal;2017;128300;82260
4328;Totaal mannen en vrouwen;23 tot 45 jaar;Totaal;2018;131660;80690
4329;Totaal mannen en vrouwen;23 tot 45 jaar;Totaal;2019;139130;80840
4330;Totaal mannen en vrouwen;23 tot 45 jaar;Totaal;2020;135740;74990
4331;Totaal mannen en vrouwen;23 tot 45 jaar;Totaal;2021;126570;69870
4332;Totaal mannen en vrouwen;23 tot 45 jaar;Totaal;2022;141190;78040
4333;Totaal mannen en vrouwen;23 tot 45 jaar;Totaal;2023;142830;76850
4334;Totaal mannen en vrouwen;23 tot 45 jaar;Totaal;2024;132840;72320
4335;Totaal mannen en vrouwen;23 tot 45 jaar;1 Vermogensmisdrijven;2010;62290;38430
4336;Totaal mannen en vrouwen;23 tot 45 jaar;1 Vermogensmisdrijven;2011;63920;39180
4337;Totaal mannen en vrouwen;23 tot 45 jaar;1 Vermogensmisdrijven;2012;63600;38330
4338;Totaal mannen en vrouwen;23 tot 45 jaar;1 Vermogensmisdrijven;2013;65370;38780
4339;Totaal mannen en vrouwen;23 tot 45 jaar;1 Vermogensmisdrijven;2014;60640;36300
4340;Totaal mannen en vrouwen;23 tot 45 jaar;1 Vermogensmisdrijven;2015;56340;33170
4341;Totaal mannen en vrouwen;23 tot 45 jaar;1 Vermogensmisdrijven;2016;50540;30150
4342;Totaal mannen en vrouwen;23 tot 45 jaar;1 Vermogensmisdrijven;2017;46670;27740
4343;Totaal mannen en vrouwen;23 tot 45 jaar;1 Vermogensmisdrijven;2018;45720;26600
4344;Totaal mannen en vrouwen;23 tot 45 jaar;1 Vermogensmisdrijven;2019;46860;26770
4345;Totaal mannen en vrouwen;23 tot 45 jaar;1 Vermogensmisdrijven;2020;45050;25500
4346;Totaal mannen en vrouwen;23 tot 45 jaar;1 Vermogensmisdrijven;2021;37650;21180
4347;Totaal mannen en vrouwen;23 tot 45 jaar;1 Vermogensmisdrijven;2022;43190;23310
4348;Totaal mannen en vrouwen;23 tot 45 jaar;1 Vermogensmisdrijven;2023;46680;24190
4349;Totaal mannen en vrouwen;23 tot 45 jaar;1 Vermogensmisdrijven;2024;40490;22490
4350;Totaal mannen en vrouwen;23 tot 45 jaar;11 Diefstal/verduistering en inbraak;2010;48770;30540
4351;Totaal mannen en vrouwen;23 tot 45 jaar;11 Diefstal/verduistering en inbraak;2011;51510;31570
4352;Totaal mannen en vrouwen;23 tot 45 jaar;11 Diefstal/verduistering en inbraak;2012;51050;31150
4353;Totaal mannen en vrouwen;23 tot 45 jaar;11 Diefstal/verduistering en inbraak;2013;53070;31700
4354;Totaal mannen en vrouwen;23 tot 45 jaar;11 Diefstal/verduistering en inbraak;2014;48660;29260
4355;Totaal mannen en vrouwen;23 tot 45 jaar;11 Diefstal/verduistering en inbraak;2015;44690;26580
4356;Totaal mannen en vrouwen;23 tot 45 jaar;11 Diefstal/verduistering en inbraak;2016;40210;24230
4357;Totaal mannen en vrouwen;23 tot 45 jaar;11 Diefstal/verduistering en inbraak;2017;36830;22270
4358;Totaal mannen en vrouwen;23 tot 45 jaar;11 Diefstal/verduistering en inbraak;2018;36310;21370
4359;Totaal mannen en vrouwen;23 tot 45 jaar;11 Diefstal/verduistering en inbraak;2019;36550;21180
4360;Totaal mannen en vrouwen;23 tot 45 jaar;11 Diefstal/verduistering en inbraak;2020;32730;18640
4361;Totaal mannen en vrouwen;23 tot 45 jaar;11 Diefstal/verduistering en inbraak;2021;26900;15320
4362;Totaal mannen en vrouwen;23 tot 45 jaar;11 Diefstal/verduistering en inbraak;2022;32850;18050
4363;Totaal mannen en vrouwen;23 tot 45 jaar;11 Diefstal/verduistering en inbraak;2023;34210;19010
4364;Totaal mannen en vrouwen;23 tot 45 jaar;11 Diefstal/verduistering en inbraak;2024;27480;15950
4365;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van fiets;2010;2120;1690
4366;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van fiets;2011;2160;1670
4367;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van fiets;2012;2400;1780
4368;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van fiets;2013;2780;2040
4369;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van fiets;2014;3340;2410
4370;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van fiets;2015;2980;2090
4371;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van fiets;2016;2670;1790
4372;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van fiets;2017;2000;1440
4373;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van fiets;2018;1910;1270
4374;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van fiets;2019;1700;1160
4375;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van fiets;2020;1460;1010
4376;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van fiets;2021;1530;960
4377;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van fiets;2022;1770;1110
4378;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van fiets;2023;1940;1210
4379;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van fiets;2024;1710;1030
4380;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van bromfiets/snorfiets;2010;480;430
4381;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van bromfiets/snorfiets;2011;470;420
4382;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van bromfiets/snorfiets;2012;470;410
4383;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van bromfiets/snorfiets;2013;480;400
4384;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van bromfiets/snorfiets;2014;470;390
4385;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van bromfiets/snorfiets;2015;410;340
4386;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van bromfiets/snorfiets;2016;330;280
4387;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van bromfiets/snorfiets;2017;280;230
4388;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van bromfiets/snorfiets;2018;330;260
4389;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van bromfiets/snorfiets;2019;310;250
4390;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van bromfiets/snorfiets;2020;330;260
4391;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van bromfiets/snorfiets;2021;220;180
4392;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van bromfiets/snorfiets;2022;230;190
4393;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van bromfiets/snorfiets;2023;190;150
4394;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van bromfiets/snorfiets;2024;120;100
4395;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van motor/scooter;2010;110;90
4396;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van motor/scooter;2011;110;100
4397;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van motor/scooter;2012;110;80
4398;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van motor/scooter;2013;100;90
4399;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van motor/scooter;2014;110;90
4400;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van motor/scooter;2015;100;90
4401;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van motor/scooter;2016;70;70
4402;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van motor/scooter;2017;100;80
4403;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van motor/scooter;2018;110;70
4404;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van motor/scooter;2019;80;70
4405;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van motor/scooter;2020;80;70
4406;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van motor/scooter;2021;100;70
4407;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van motor/scooter;2022;90;60
4408;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van motor/scooter;2023;100;60
4409;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van motor/scooter;2024;90;70
4410;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van personenauto;2010;1270;1010
4411;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van personenauto;2011;1190;960
4412;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van personenauto;2012;960;820
4413;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van personenauto;2013;1010;790
4414;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van personenauto;2014;850;680
4415;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van personenauto;2015;710;600
4416;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van personenauto;2016;690;530
4417;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van personenauto;2017;510;430
4418;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van personenauto;2018;420;380
4419;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van personenauto;2019;460;360
4420;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van personenauto;2020;470;380
4421;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van personenauto;2021;360;320
4422;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van personenauto;2022;380;300
4423;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van personenauto;2023;400;320
4424;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van personenauto;2024;320;290
4425;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vervoermiddel (overig);2010;360;300
4426;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vervoermiddel (overig);2011;330;300
4427;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vervoermiddel (overig);2012;250;220
4428;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vervoermiddel (overig);2013;380;320
4429;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vervoermiddel (overig);2014;350;280
4430;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vervoermiddel (overig);2015;260;220
4431;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vervoermiddel (overig);2016;200;180
4432;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vervoermiddel (overig);2017;240;180
4433;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vervoermiddel (overig);2018;160;130
4434;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vervoermiddel (overig);2019;160;150
4435;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vervoermiddel (overig);2020;170;140
4436;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vervoermiddel (overig);2021;210;150
4437;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vervoermiddel (overig);2022;150;140
4438;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vervoermiddel (overig);2023;160;120
4439;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vervoermiddel (overig);2024;170;150
4440;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vaartuig;2010;130;110
4441;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vaartuig;2011;110;100
4442;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vaartuig;2012;100;70
4443;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vaartuig;2013;110;90
4444;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vaartuig;2014;80;70
4445;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vaartuig;2015;90;80
4446;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vaartuig;2016;70;60
4447;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vaartuig;2017;60;50
4448;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vaartuig;2018;60;50
4449;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vaartuig;2019;40;40
4450;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vaartuig;2020;60;50
4451;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vaartuig;2021;40;40
4452;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vaartuig;2022;30;30
4453;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vaartuig;2023;30;30
4454;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van vaartuig;2024;30;20
4455;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf personenauto;2010;2050;1310
4456;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf personenauto;2011;2160;1380
4457;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf personenauto;2012;2000;1290
4458;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf personenauto;2013;2030;1230
4459;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf personenauto;2014;1850;1090
4460;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf personenauto;2015;1570;970
4461;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf personenauto;2016;1610;880
4462;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf personenauto;2017;1260;730
4463;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf personenauto;2018;1300;680
4464;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf personenauto;2019;1130;670
4465;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf personenauto;2020;1280;690
4466;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf personenauto;2021;1210;700
4467;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf personenauto;2022;1200;650
4468;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf personenauto;2023;1310;720
4469;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf personenauto;2024;1060;580
4470;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vervoermiddel(overig);2010;450;380
4471;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vervoermiddel(overig);2011;530;460
4472;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vervoermiddel(overig);2012;530;440
4473;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vervoermiddel(overig);2013;560;450
4474;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vervoermiddel(overig);2014;620;440
4475;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vervoermiddel(overig);2015;440;340
4476;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vervoermiddel(overig);2016;410;300
4477;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vervoermiddel(overig);2017;390;280
4478;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vervoermiddel(overig);2018;520;290
4479;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vervoermiddel(overig);2019;470;290
4480;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vervoermiddel(overig);2020;370;260
4481;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vervoermiddel(overig);2021;350;260
4482;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vervoermiddel(overig);2022;370;280
4483;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vervoermiddel(overig);2023;450;340
4484;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vervoermiddel(overig);2024;470;360
4485;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vaartuig;2010;130;110
4486;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vaartuig;2011;120;110
4487;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vaartuig;2012;140;120
4488;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vaartuig;2013;130;90
4489;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vaartuig;2014;100;70
4490;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vaartuig;2015;90;60
4491;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vaartuig;2016;110;70
4492;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vaartuig;2017;70;60
4493;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vaartuig;2018;80;60
4494;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vaartuig;2019;90;50
4495;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vaartuig;2020;70;60
4496;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vaartuig;2021;70;30
4497;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vaartuig;2022;40;30
4498;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vaartuig;2023;50;40
4499;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal uit/vanaf vaartuig;2024;40;20
4500;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van dier;2010;0;0
4501;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van dier;2011;0;0
4502;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van dier;2012;0;0
4503;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van dier;2013;0;0
4504;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van dier;2014;0;0
4505;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van dier;2015;0;0
4506;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van dier;2016;0;0
4507;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van dier;2017;0;0
4508;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van dier;2018;0;0
4509;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van dier;2019;0;0
4510;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van dier;2020;0;0
4511;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van dier;2021;0;0
4512;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van dier;2022;0;0
4513;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van dier;2023;0;0
4514;Totaal mannen en vrouwen;23 tot 45 jaar;Diefstal van dier;2024;0;0
4515;Totaal mannen en vrouwen;23 tot 45 jaar;Straatroof;2010;960;820
4516;Totaal mannen en vrouwen;23 tot 45 jaar;Straatroof;2011;1030;920
4517;Totaal mannen en vrouwen;23 tot 45 jaar;Straatroof;2012;900;790
4518;Totaal mannen en vrouwen;23 tot 45 jaar;Straatroof;2013;820;740
4519;Totaal mannen en vrouwen;23 tot 45 jaar;Straatroof;2014;710;610
4520;Totaal mannen en vrouwen;23 tot 45 jaar;Straatroof;2015;610;520
4521;Totaal mannen en vrouwen;23 tot 45 jaar;Straatroof;2016;450;390
4522;Totaal mannen en vrouwen;23 tot 45 jaar;Straatroof;2017;410;350
4523;Totaal mannen en vrouwen;23 tot 45 jaar;Straatroof;2018;390;340
