ID;Geslacht;Onderwijssoort;Leerjaar;Regiokenmerken;Perioden;AantalLeerlingen_1
5730;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Nederland (LD);2015/'16;41640.0
5731;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Nederland (LD);2016/'17;41140.0
5732;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Nederland (LD);2017/'18;39100.0
5733;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Nederland (LD);2018/'19;37850.0
5734;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Nederland (LD);2019/'20;36940.0
5735;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Nederland (LD);2020/'21;37010.0
5736;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Nederland (LD);2021/'22;37300.0
5737;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Nederland (LD);2022/'23;38550.0
5738;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Nederland (LD);2023/'24;40080.0
5739;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Nederland (LD);2024/'25;38970.0
5740;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (LD);2011/'12;380.0
5741;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (LD);2012/'13;460.0
5742;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (LD);2013/'14;390.0
5743;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (LD);2014/'15;420.0
5744;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (LD);2015/'16;440.0
5745;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (LD);2016/'17;450.0
5746;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (LD);2017/'18;420.0
5747;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (LD);2018/'19;420.0
5748;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (LD);2019/'20;720.0
5749;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (LD);2020/'21;1080.0
5750;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (LD);2021/'22;1140.0
5751;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (LD);2022/'23;1820.0
5752;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (LD);2023/'24;870.0
5753;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (LD);2024/'25;510.0
5754;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Groningen (PV);2011/'12;6320.0
5755;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Groningen (PV);2012/'13;6370.0
5756;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Groningen (PV);2013/'14;6500.0
5757;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Groningen (PV);2014/'15;6430.0
5758;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Groningen (PV);2015/'16;6690.0
5759;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Groningen (PV);2016/'17;6230.0
5760;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Groningen (PV);2017/'18;5900.0
5761;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Groningen (PV);2018/'19;5840.0
5762;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Groningen (PV);2019/'20;5770.0
5763;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Groningen (PV);2020/'21;5610.0
5764;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Groningen (PV);2021/'22;5740.0
5765;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Groningen (PV);2022/'23;6010.0
5766;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Groningen (PV);2023/'24;6630.0
5767;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Groningen (PV);2024/'25;6190.0
5768;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Fryslân (PV);2011/'12;8220.0
5769;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Fryslân (PV);2012/'13;8370.0
5770;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Fryslân (PV);2013/'14;8290.0
5771;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Fryslân (PV);2014/'15;8440.0
5772;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Fryslân (PV);2015/'16;8670.0
5773;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Fryslân (PV);2016/'17;8250.0
5774;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Fryslân (PV);2017/'18;8150.0
5775;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Fryslân (PV);2018/'19;7680.0
5776;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Fryslân (PV);2019/'20;7600.0
5777;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Fryslân (PV);2020/'21;7340.0
5778;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Fryslân (PV);2021/'22;7560.0
5779;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Fryslân (PV);2022/'23;7720.0
5780;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Fryslân (PV);2023/'24;7810.0
5781;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Fryslân (PV);2024/'25;7610.0
5782;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Drenthe (PV);2011/'12;6420.0
5783;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Drenthe (PV);2012/'13;6380.0
5784;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Drenthe (PV);2013/'14;6340.0
5785;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Drenthe (PV);2014/'15;6360.0
5786;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Drenthe (PV);2015/'16;6240.0
5787;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Drenthe (PV);2016/'17;6300.0
5788;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Drenthe (PV);2017/'18;6010.0
5789;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Drenthe (PV);2018/'19;5730.0
5790;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Drenthe (PV);2019/'20;5440.0
5791;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Drenthe (PV);2020/'21;5390.0
5792;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Drenthe (PV);2021/'22;5340.0
5793;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Drenthe (PV);2022/'23;5630.0
5794;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Drenthe (PV);2023/'24;5630.0
5795;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Drenthe (PV);2024/'25;5630.0
5796;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Overijssel (PV);2011/'12;14390.0
5797;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Overijssel (PV);2012/'13;14630.0
5798;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Overijssel (PV);2013/'14;14920.0
5799;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Overijssel (PV);2014/'15;14770.0
5800;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Overijssel (PV);2015/'16;15370.0
5801;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Overijssel (PV);2016/'17;14820.0
5802;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Overijssel (PV);2017/'18;14410.0
5803;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Overijssel (PV);2018/'19;13980.0
5804;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Overijssel (PV);2019/'20;13610.0
5805;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Overijssel (PV);2020/'21;13170.0
5806;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Overijssel (PV);2021/'22;13310.0
5807;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Overijssel (PV);2022/'23;13830.0
5808;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Overijssel (PV);2023/'24;13740.0
5809;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Overijssel (PV);2024/'25;13460.0
5810;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Flevoland (PV);2011/'12;5510.0
5811;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Flevoland (PV);2012/'13;5580.0
5812;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Flevoland (PV);2013/'14;5840.0
5813;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Flevoland (PV);2014/'15;5900.0
5814;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Flevoland (PV);2015/'16;6030.0
5815;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Flevoland (PV);2016/'17;5830.0
5816;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Flevoland (PV);2017/'18;5500.0
5817;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Flevoland (PV);2018/'19;5530.0
5818;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Flevoland (PV);2019/'20;5480.0
5819;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Flevoland (PV);2020/'21;5260.0
5820;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Flevoland (PV);2021/'22;5560.0
5821;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Flevoland (PV);2022/'23;5730.0
5822;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Flevoland (PV);2023/'24;5810.0
5823;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Flevoland (PV);2024/'25;5690.0
5824;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Gelderland (PV);2011/'12;25260.0
5825;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Gelderland (PV);2012/'13;25660.0
5826;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Gelderland (PV);2013/'14;25960.0
5827;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Gelderland (PV);2014/'15;25680.0
5828;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Gelderland (PV);2015/'16;25820.0
5829;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Gelderland (PV);2016/'17;25230.0
5830;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Gelderland (PV);2017/'18;24500.0
5831;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Gelderland (PV);2018/'19;23830.0
5832;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Gelderland (PV);2019/'20;23070.0
5833;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Gelderland (PV);2020/'21;22970.0
5834;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Gelderland (PV);2021/'22;23350.0
5835;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Gelderland (PV);2022/'23;23870.0
5836;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Gelderland (PV);2023/'24;24360.0
5837;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Gelderland (PV);2024/'25;23310.0
5838;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Utrecht (PV);2011/'12;15120.0
5839;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Utrecht (PV);2012/'13;15370.0
5840;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Utrecht (PV);2013/'14;16030.0
5841;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Utrecht (PV);2014/'15;16090.0
5842;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Utrecht (PV);2015/'16;16570.0
5843;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Utrecht (PV);2016/'17;16270.0
5844;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Utrecht (PV);2017/'18;15760.0
5845;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Utrecht (PV);2018/'19;15820.0
5846;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Utrecht (PV);2019/'20;16030.0
5847;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Utrecht (PV);2020/'21;15670.0
5848;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Utrecht (PV);2021/'22;16010.0
5849;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Utrecht (PV);2022/'23;16600.0
5850;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Utrecht (PV);2023/'24;16910.0
5851;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Utrecht (PV);2024/'25;16630.0
5852;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Holland (PV);2011/'12;30980.0
5853;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Holland (PV);2012/'13;31590.0
5854;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Holland (PV);2013/'14;31660.0
5855;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Holland (PV);2014/'15;31700.0
5856;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Holland (PV);2015/'16;31620.0
5857;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Holland (PV);2016/'17;31650.0
5858;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Holland (PV);2017/'18;30990.0
5859;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Holland (PV);2018/'19;30420.0
5860;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Holland (PV);2019/'20;30000.0
5861;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Holland (PV);2020/'21;30100.0
5862;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Holland (PV);2021/'22;30380.0
5863;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Holland (PV);2022/'23;31860.0
5864;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Holland (PV);2023/'24;31690.0
5865;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Holland (PV);2024/'25;31210.0
5866;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Holland (PV);2011/'12;41610.0
5867;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Holland (PV);2012/'13;42130.0
5868;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Holland (PV);2013/'14;41910.0
5869;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Holland (PV);2014/'15;42050.0
5870;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Holland (PV);2015/'16;41950.0
5871;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Holland (PV);2016/'17;42100.0
5872;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Holland (PV);2017/'18;41170.0
5873;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Holland (PV);2018/'19;40770.0
5874;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Holland (PV);2019/'20;40110.0
5875;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Holland (PV);2020/'21;40680.0
5876;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Holland (PV);2021/'22;41300.0
5877;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Holland (PV);2022/'23;42860.0
5878;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Holland (PV);2023/'24;44260.0
5879;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zuid-Holland (PV);2024/'25;43310.0
5880;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zeeland (PV);2011/'12;4540.0
5881;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zeeland (PV);2012/'13;4590.0
5882;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zeeland (PV);2013/'14;4590.0
5883;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zeeland (PV);2014/'15;4440.0
5884;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zeeland (PV);2015/'16;4540.0
5885;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zeeland (PV);2016/'17;4310.0
5886;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zeeland (PV);2017/'18;4190.0
5887;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zeeland (PV);2018/'19;4060.0
5888;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zeeland (PV);2019/'20;3940.0
5889;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zeeland (PV);2020/'21;4030.0
5890;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zeeland (PV);2021/'22;3990.0
5891;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zeeland (PV);2022/'23;4240.0
5892;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zeeland (PV);2023/'24;4380.0
5893;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Zeeland (PV);2024/'25;4280.0
5894;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Brabant (PV);2011/'12;29520.0
5895;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Brabant (PV);2012/'13;29870.0
5896;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Brabant (PV);2013/'14;29980.0
5897;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Brabant (PV);2014/'15;30070.0
5898;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Brabant (PV);2015/'16;30350.0
5899;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Brabant (PV);2016/'17;29820.0
5900;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Brabant (PV);2017/'18;28550.0
5901;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Brabant (PV);2018/'19;27770.0
5902;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Brabant (PV);2019/'20;27080.0
5903;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Brabant (PV);2020/'21;27510.0
5904;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Brabant (PV);2021/'22;27510.0
5905;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Brabant (PV);2022/'23;28550.0
5906;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Brabant (PV);2023/'24;29500.0
5907;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Noord-Brabant (PV);2024/'25;28530.0
5908;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Limburg (PV);2011/'12;11850.0
5909;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Limburg (PV);2012/'13;11770.0
5910;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Limburg (PV);2013/'14;11780.0
5911;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Limburg (PV);2014/'15;11490.0
5912;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Limburg (PV);2015/'16;11290.0
5913;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Limburg (PV);2016/'17;11320.0
5914;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Limburg (PV);2017/'18;10550.0
5915;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Limburg (PV);2018/'19;10080.0
5916;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Limburg (PV);2019/'20;9860.0
5917;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Limburg (PV);2020/'21;9500.0
5918;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Limburg (PV);2021/'22;9790.0
5919;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Limburg (PV);2022/'23;10000.0
5920;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Limburg (PV);2023/'24;10570.0
5921;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Limburg (PV);2024/'25;10440.0
5922;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (PV);2011/'12;380.0
5923;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (PV);2012/'13;460.0
5924;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (PV);2013/'14;390.0
5925;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (PV);2014/'15;420.0
5926;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (PV);2015/'16;440.0
5927;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (PV);2016/'17;450.0
5928;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (PV);2017/'18;420.0
5929;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (PV);2018/'19;420.0
5930;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (PV);2019/'20;720.0
5931;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (PV);2020/'21;1080.0
5932;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (PV);2021/'22;1140.0
5933;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (PV);2022/'23;1820.0
5934;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (PV);2023/'24;870.0
5935;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Niet in te delen (PV);2024/'25;510.0
5936;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Amsterdam;2011/'12;7060.0
5937;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Amsterdam;2012/'13;7380.0
5938;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Amsterdam;2013/'14;7330.0
5939;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Amsterdam;2014/'15;7500.0
5940;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Amsterdam;2015/'16;7490.0
5941;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Amsterdam;2016/'17;7540.0
5942;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Amsterdam;2017/'18;7700.0
5943;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Amsterdam;2018/'19;7610.0
5944;Totaal mannen en vrouwen;Vo algemene leerjaren 1-2-3;Leerjaar 1;Amsterdam;2019/'20;7680.0
