ID;Geslacht;Arbeidsduur;Persoonskenmerken;PositieInDeWerkkring;Perioden;WerkzameBeroepsbevolking_1;WerkzameBeroepsbevolkingMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzameBeroepsbevolkingInkOnbekend_6
4419;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Totaal;2016;4032.0;3881.0;22.5;22.0;30.4;151.0
4420;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Totaal;2017;4112.0;3864.0;23.6;23.0;31.5;248.0
4421;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Totaal;2018;4227.0;4011.0;24.1;23.0;31.7;215.0
4422;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Totaal;2019;4339.0;4105.0;25.6;24.2;34.2;233.0
4423;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Totaal;2020;4363.0;4079.0;27.3;25.6;35.2;284.0
4424;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Totaal;2021;4456.0;4449.0;28.6;26.9;37.9;7.0
4425;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Totaal;2022;4563.0;4557.0;30.8;28.4;40.2;6.0
4426;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Totaal;2023;4673.0;4662.0;33.0;30.5;43.0;11.0
4427;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Totaal;2024;4717.0;;;;;
4428;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer;2013;3553.0;3457.0;21.7;20.8;27.2;96.0
4429;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer;2014;3532.0;3405.0;22.2;21.2;28.7;128.0
4430;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer;2015;3571.0;3466.0;22.5;21.4;28.6;105.0
4431;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer;2016;3601.0;3467.0;22.8;21.6;29.9;134.0
4432;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer;2017;3660.0;3439.0;23.7;22.2;30.8;221.0
4433;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer;2018;3780.0;3589.0;24.5;22.6;31.3;191.0
4434;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer;2019;3891.0;3685.0;25.7;23.7;33.5;205.0
4435;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer;2020;3849.0;3602.0;27.7;25.1;34.8;247.0
4436;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer;2021;3950.0;3945.0;29.0;26.2;37.3;5.0
4437;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer;2022;4032.0;4028.0;31.1;27.6;39.3;5.0
4438;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer;2023;4112.0;4106.0;33.3;29.5;42.2;6.0
4439;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer;2024;4143.0;;;;;
4440;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met vaste arbeidsrelatie;2013;1872.0;1830.0;30.3;26.3;29.0;42.0
4441;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met vaste arbeidsrelatie;2014;1829.0;1771.0;31.2;26.9;30.5;57.0
4442;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met vaste arbeidsrelatie;2015;1827.0;1778.0;31.7;27.7;30.8;49.0
4443;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met vaste arbeidsrelatie;2016;1830.0;1768.0;32.3;28.1;32.1;63.0
4444;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met vaste arbeidsrelatie;2017;1848.0;1747.0;33.6;29.1;33.1;101.0
4445;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met vaste arbeidsrelatie;2018;1909.0;1820.0;34.5;29.7;33.3;88.0
4446;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met vaste arbeidsrelatie;2019;2004.0;1912.0;36.0;30.8;36.1;92.0
4447;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met vaste arbeidsrelatie;2020;2104.0;1984.0;37.5;32.1;36.7;120.0
4448;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met vaste arbeidsrelatie;2021;2257.0;2255.0;39.2;33.9;38.5;2.0
4449;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met vaste arbeidsrelatie;2022;2253.0;2252.0;42.4;35.9;40.8;1.0
4450;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met vaste arbeidsrelatie;2023;2275.0;2274.0;45.1;38.1;43.6;1.0
4451;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met vaste arbeidsrelatie;2024;2322.0;;;;;
4452;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met flexibele arbeidsrelatie;2013;1680.0;1627.0;12.2;14.6;25.2;54.0
4453;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met flexibele arbeidsrelatie;2014;1704.0;1633.0;12.4;14.9;26.8;70.0
4454;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met flexibele arbeidsrelatie;2015;1743.0;1688.0;12.7;14.7;26.3;55.0
4455;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met flexibele arbeidsrelatie;2016;1771.0;1699.0;12.9;14.8;27.6;72.0
4456;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met flexibele arbeidsrelatie;2017;1812.0;1692.0;13.5;15.1;28.5;120.0
4457;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met flexibele arbeidsrelatie;2018;1872.0;1769.0;14.2;15.4;29.2;103.0
4458;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met flexibele arbeidsrelatie;2019;1887.0;1774.0;14.6;15.9;30.8;113.0
4459;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met flexibele arbeidsrelatie;2020;1744.0;1618.0;15.7;16.5;32.5;127.0
4460;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met flexibele arbeidsrelatie;2021;1693.0;1690.0;15.4;15.8;35.7;4.0
4461;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met flexibele arbeidsrelatie;2022;1779.0;1776.0;16.9;17.0;37.5;3.0
4462;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met flexibele arbeidsrelatie;2023;1837.0;1832.0;18.6;18.8;40.4;4.0
4463;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer met flexibele arbeidsrelatie;2024;1821.0;;;;;
4464;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk, uitzicht op vast;2013;148.0;144.0;23.9;22.5;26.0;4.0
4465;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk, uitzicht op vast;2014;131.0;127.0;25.2;23.6;26.9;4.0
4466;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk, uitzicht op vast;2015;155.0;150.0;24.5;23.1;27.3;5.0
4467;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk, uitzicht op vast;2016;177.0;171.0;25.9;24.3;29.1;6.0
4468;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk, uitzicht op vast;2017;207.0;195.0;26.8;24.8;30.0;11.0
4469;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk, uitzicht op vast;2018;257.0;246.0;27.4;25.0;30.2;11.0
4470;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk, uitzicht op vast;2019;268.0;257.0;28.2;25.6;30.7;11.0
4471;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk, uitzicht op vast;2020;254.0;240.0;31.5;27.9;33.0;14.0
4472;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk, uitzicht op vast;2021;216.0;215.0;31.5;28.1;37.5;1.0
4473;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk, uitzicht op vast;2022;274.0;274.0;34.5;29.8;38.2;0.0
4474;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk, uitzicht op vast;2023;304.0;304.0;37.6;32.2;40.7;1.0
4475;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk, uitzicht op vast;2024;301.0;;;;;
4476;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk >= 1 jaar;2013;163.0;160.0;22.5;22.3;27.2;3.0
4477;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk >= 1 jaar;2014;175.0;167.0;20.8;21.6;28.2;8.0
4478;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk >= 1 jaar;2015;169.0;164.0;20.7;20.3;27.7;5.0
4479;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk >= 1 jaar;2016;153.0;149.0;20.9;20.8;29.0;4.0
4480;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk >= 1 jaar;2017;145.0;136.0;21.4;21.1;30.5;9.0
4481;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk >= 1 jaar;2018;142.0;137.0;21.9;21.9;30.2;6.0
4482;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk >= 1 jaar;2019;132.0;125.0;21.9;21.3;31.0;7.0
4483;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk >= 1 jaar;2020;139.0;130.0;24.1;23.7;32.2;9.0
4484;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk >= 1 jaar;2021;196.0;196.0;23.7;22.9;36.7;0.0
4485;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk >= 1 jaar;2022;217.0;217.0;25.4;24.2;37.9;0.0
4486;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk >= 1 jaar;2023;218.0;218.0;27.5;26.4;39.9;0.0
4487;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk >= 1 jaar;2024;219.0;;;;;
4488;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk < 1 jaar;2013;166.0;161.0;11.5;14.2;24.3;5.0
4489;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk < 1 jaar;2014;168.0;162.0;13.1;15.6;26.4;6.0
4490;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk < 1 jaar;2015;169.0;163.0;12.9;14.8;25.6;6.0
4491;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk < 1 jaar;2016;187.0;178.0;11.9;14.1;27.1;9.0
4492;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk < 1 jaar;2017;199.0;187.0;13.6;15.4;27.2;12.0
4493;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk < 1 jaar;2018;182.0;173.0;13.0;14.5;28.1;9.0
4494;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk < 1 jaar;2019;192.0;181.0;13.4;15.0;27.9;11.0
4495;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk < 1 jaar;2020;176.0;164.0;15.1;16.6;31.0;12.0
4496;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk < 1 jaar;2021;166.0;166.0;14.7;16.4;32.3;0.0
4497;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk < 1 jaar;2022;167.0;167.0;15.4;15.9;34.8;0.0
4498;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk < 1 jaar;2023;176.0;176.0;17.2;17.9;37.1;1.0
4499;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer tijdelijk < 1 jaar;2024;161.0;;;;;
4500;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Oproep/-invalkracht;2013;1042.0;1006.0;8.7;11.9;25.5;36.0
4501;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Oproep/-invalkracht;2014;1063.0;1017.0;8.8;12.0;27.2;46.0
4502;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Oproep/-invalkracht;2015;1077.0;1041.0;8.9;11.8;26.4;36.0
4503;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Oproep/-invalkracht;2016;1060.0;1016.0;8.9;11.7;27.6;44.0
4504;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Oproep/-invalkracht;2017;1076.0;1000.0;9.0;11.6;28.7;76.0
4505;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Oproep/-invalkracht;2018;1082.0;1014.0;9.2;11.2;29.5;68.0
4506;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Oproep/-invalkracht;2019;1086.0;1014.0;9.6;12.0;32.0;72.0
4507;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Oproep/-invalkracht;2020;1005.0;926.0;9.4;11.5;33.3;79.0
4508;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Oproep/-invalkracht;2021;826.0;824.0;8.7;10.2;36.3;1.0
4509;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Oproep/-invalkracht;2022;833.0;831.0;8.8;10.5;38.4;1.0
4510;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Oproep/-invalkracht;2023;873.0;870.0;9.6;11.7;41.9;2.0
4511;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Oproep/-invalkracht;2024;881.0;;;;;
4512;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Uitzendkracht;2013;161.0;156.0;13.7;17.6;21.6;5.0
4513;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Uitzendkracht;2014;167.0;161.0;16.2;18.6;23.6;5.0
4514;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Uitzendkracht;2015;174.0;170.0;17.1;19.5;24.0;4.0
4515;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Uitzendkracht;2016;194.0;185.0;17.4;19.3;25.1;8.0
4516;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Uitzendkracht;2017;186.0;174.0;17.9;19.2;25.6;11.0
4517;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Uitzendkracht;2018;208.0;199.0;19.1;21.2;26.2;9.0
4518;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Uitzendkracht;2019;209.0;197.0;19.3;20.9;27.1;12.0
4519;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Uitzendkracht;2020;170.0;158.0;21.7;22.8;29.2;12.0
4520;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Uitzendkracht;2021;217.0;216.0;21.0;21.2;32.8;1.0
4521;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Uitzendkracht;2022;209.0;209.0;22.2;22.7;34.0;0.0
4522;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Uitzendkracht;2023;186.0;186.0;25.3;25.8;37.3;1.0
4523;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Uitzendkracht;2024;178.0;;;;;
4524;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer flex, contract onbekend;2013;;;;;;
4525;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer flex, contract onbekend;2014;;;;;;
4526;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer flex, contract onbekend;2015;;;;;;
4527;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer flex, contract onbekend;2016;;;;;;
4528;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer flex, contract onbekend;2017;;;;;;
4529;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer flex, contract onbekend;2018;;;;;;
4530;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer flex, contract onbekend;2019;;;;;;
4531;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer flex, contract onbekend;2020;;;;;;
4532;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer flex, contract onbekend;2021;73.0;73.0;5.7;7.1;37.1;0.0
4533;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer flex, contract onbekend;2022;78.0;78.0;6.1;7.3;38.8;0.0
4534;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer flex, contract onbekend;2023;79.0;79.0;7.1;8.6;39.5;0.0
4535;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Werknemer flex, contract onbekend;2024;82.0;;;;;
4536;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige;2013;414.0;400.0;17.5;23.3;30.3;14.0
4537;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige;2014;419.0;403.0;18.2;24.4;33.1;15.0
4538;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige;2015;434.0;422.0;20.5;25.5;33.2;12.0
4539;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige;2016;431.0;414.0;20.1;25.7;34.7;17.0
4540;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige;2017;452.0;425.0;23.4;29.5;36.7;26.0
4541;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige;2018;446.0;422.0;20.9;26.2;35.5;24.0
4542;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige;2019;448.0;420.0;24.1;29.0;40.2;28.0
4543;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige;2020;514.0;477.0;24.2;29.5;38.2;37.0
4544;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige;2021;506.0;504.0;25.1;32.8;42.5;2.0
4545;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige;2022;531.0;529.0;28.4;35.3;46.9;2.0
4546;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige;2023;561.0;556.0;31.2;38.0;48.7;5.0
4547;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige;2024;575.0;;;;;
4548;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-eigen arbeid;2013;302.0;292.0;16.3;23.0;29.6;10.0
4549;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-eigen arbeid;2014;306.0;294.0;17.5;24.3;32.2;12.0
4550;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-eigen arbeid;2015;316.0;306.0;18.4;23.8;31.8;10.0
4551;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-eigen arbeid;2016;318.0;307.0;18.2;24.1;33.0;12.0
4552;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-eigen arbeid;2017;331.0;313.0;20.1;26.8;34.4;19.0
4553;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-eigen arbeid;2018;338.0;319.0;19.8;25.6;34.5;19.0
4554;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-eigen arbeid;2019;342.0;321.0;23.1;28.2;38.5;21.0
4555;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-eigen arbeid;2020;383.0;356.0;22.9;28.6;36.8;27.0
4556;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-eigen arbeid;2021;397.0;396.0;24.0;32.0;41.8;1.0
4557;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-eigen arbeid;2022;418.0;417.0;28.4;35.2;46.0;1.0
4558;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-eigen arbeid;2023;448.0;444.0;29.6;36.3;46.3;4.0
4559;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-eigen arbeid;2024;464.0;;;;;
4560;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-producten;2013;49.0;47.0;12.3;18.0;28.6;1.0
4561;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-producten;2014;57.0;55.0;11.3;18.9;30.1;2.0
4562;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-producten;2015;56.0;55.0;17.5;24.2;35.1;1.0
4563;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-producten;2016;53.0;51.0;19.4;26.1;38.3;2.0
4564;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-producten;2017;60.0;56.0;28.2;36.7;42.8;4.0
4565;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-producten;2018;56.0;53.0;14.7;20.6;31.3;3.0
4566;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-producten;2019;56.0;52.0;19.9;25.5;37.0;4.0
4567;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-producten;2020;65.0;60.0;16.2;21.9;34.9;5.0
4568;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-producten;2021;51.0;50.0;21.1;27.1;37.0;0.0
4569;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-producten;2022;53.0;53.0;17.4;25.7;45.1;0.0
4570;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-producten;2023;57.0;56.0;25.9;34.0;47.6;1.0
4571;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zzp-producten;2024;55.0;;;;;
4572;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Meewerkend gezinslid;2013;24.0;23.0;14.2;15.1;30.7;1.0
4573;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Meewerkend gezinslid;2014;23.0;22.0;12.8;13.9;32.4;0.0
4574;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Meewerkend gezinslid;2015;26.0;26.0;11.2;13.2;28.7;0.0
4575;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Meewerkend gezinslid;2016;23.0;21.0;12.2;14.5;32.7;2.0
4576;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Meewerkend gezinslid;2017;17.0;16.0;18.6;17.9;37.8;1.0
4577;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Meewerkend gezinslid;2018;18.0;17.0;16.0;17.2;42.5;1.0
4578;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Meewerkend gezinslid;2019;18.0;16.0;16.1;18.0;41.5;2.0
4579;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Meewerkend gezinslid;2020;20.0;19.0;22.1;24.3;43.3;2.0
4580;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Meewerkend gezinslid;2021;23.0;23.0;18.2;23.4;43.6;1.0
4581;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Meewerkend gezinslid;2022;24.0;24.0;15.7;21.9;46.4;0.0
4582;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Meewerkend gezinslid;2023;20.0;19.0;14.6;22.2;48.4;0.0
4583;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Meewerkend gezinslid;2024;20.0;;;;;
4584;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige met personeel;2013;39.0;38.0;34.6;36.8;37.0;1.0
4585;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige met personeel;2014;33.0;32.0;39.9;41.3;46.6;1.0
4586;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige met personeel;2015;35.0;34.0;50.8;52.6;45.4;1.0
4587;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige met personeel;2016;36.0;35.0;42.3;45.6;46.1;2.0
4588;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige met personeel;2017;44.0;41.0;43.7;45.3;45.4;3.0
4589;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige met personeel;2018;34.0;32.0;44.8;46.7;48.5;2.0
4590;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige met personeel;2019;32.0;30.0;46.1;49.3;62.1;1.0
4591;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige met personeel;2020;46.0;43.0;47.4;50.0;52.2;3.0
4592;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige met personeel;2021;35.0;35.0;48.4;56.0;57.6;1.0
4593;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige met personeel;2022;36.0;36.0;53.9;58.6;59.8;0.0
4594;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige met personeel;2023;37.0;36.0;67.3;73.0;80.7;0.0
4595;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige met personeel;2024;36.0;;;;;
4596;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige zonder personeel (zzp);2013;351.0;339.0;15.8;22.3;29.5;12.0
4597;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige zonder personeel (zzp);2014;363.0;349.0;16.5;23.5;31.9;14.0
4598;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige zonder personeel (zzp);2015;373.0;362.0;18.3;23.8;32.3;11.0
4599;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige zonder personeel (zzp);2016;372.0;358.0;18.3;24.4;33.8;14.0
4600;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige zonder personeel (zzp);2017;391.0;369.0;21.3;28.3;35.7;22.0
4601;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige zonder personeel (zzp);2018;394.0;373.0;19.1;24.9;34.0;22.0
4602;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige zonder personeel (zzp);2019;398.0;373.0;22.7;27.8;38.3;25.0
4603;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige zonder personeel (zzp);2020;448.0;416.0;21.9;27.6;36.5;32.0
4604;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige zonder personeel (zzp);2021;448.0;447.0;23.7;31.5;41.2;1.0
4605;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige zonder personeel (zzp);2022;471.0;470.0;27.2;34.2;45.9;1.0
4606;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige zonder personeel (zzp);2023;505.0;500.0;29.2;36.1;46.4;5.0
4607;Totaal mannen en vrouwen;Deeltijd;Totaal personen;Zelfstandige zonder personeel (zzp);2024;519.0;;;;;
4608;Totaal mannen en vrouwen;Deeltijd;1 Basisonderwijs, vmbo, mbo1;Totaal;2013;1070.0;1042.0;11.4;12.6;26.2;28.0
4609;Totaal mannen en vrouwen;Deeltijd;1 Basisonderwijs, vmbo, mbo1;Totaal;2014;1057.0;1016.0;11.7;12.6;27.6;42.0
4610;Totaal mannen en vrouwen;Deeltijd;1 Basisonderwijs, vmbo, mbo1;Totaal;2015;1056.0;1022.0;11.6;12.5;27.8;35.0
4611;Totaal mannen en vrouwen;Deeltijd;1 Basisonderwijs, vmbo, mbo1;Totaal;2016;1054.0;1015.0;11.5;12.3;28.8;39.0
4612;Totaal mannen en vrouwen;Deeltijd;1 Basisonderwijs, vmbo, mbo1;Totaal;2017;1056.0;991.0;11.8;12.7;29.9;65.0
4613;Totaal mannen en vrouwen;Deeltijd;1 Basisonderwijs, vmbo, mbo1;Totaal;2018;1087.0;1033.0;12.2;12.9;30.1;54.0
4614;Totaal mannen en vrouwen;Deeltijd;1 Basisonderwijs, vmbo, mbo1;Totaal;2019;1103.0;1048.0;12.6;13.3;32.0;56.0
