ID;Geslacht;TypeZelfstandigeOpStopmoment;SociaaleconomischePositieBijUitstroom;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StoppendeZelfstandigen_1
5547;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;S Overige dienstverlening;2015;2.3
5548;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;S Overige dienstverlening;2016;2.6
5549;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;S Overige dienstverlening;2017;2.6
5550;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;T Huishoudens;2008;0.0
5551;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;T Huishoudens;2009;0.0
5552;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;T Huishoudens;2010;0.0
5553;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;T Huishoudens;2011;0.0
5554;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;T Huishoudens;2012;0.0
5555;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;T Huishoudens;2013;0.0
5556;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;T Huishoudens;2014;0.0
5557;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;T Huishoudens;2015;0.0
5558;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;T Huishoudens;2016;0.0
5559;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;T Huishoudens;2017;0.0
5560;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;U Extraterritoriale organisaties;2008;0.0
5561;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;U Extraterritoriale organisaties;2009;0.0
5562;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;U Extraterritoriale organisaties;2010;0.0
5563;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;U Extraterritoriale organisaties;2011;0.0
5564;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;U Extraterritoriale organisaties;2012;0.0
5565;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;U Extraterritoriale organisaties;2013;0.0
5566;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;U Extraterritoriale organisaties;2014;0.0
5567;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;U Extraterritoriale organisaties;2015;0.0
5568;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;U Extraterritoriale organisaties;2016;0.0
5569;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;U Extraterritoriale organisaties;2017;0.0
5570;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;SBI-code onbekend;2008;28.0
5571;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;SBI-code onbekend;2009;29.5
5572;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;SBI-code onbekend;2010;40.8
5573;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;SBI-code onbekend;2011;27.1
5574;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;SBI-code onbekend;2012;23.0
5575;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;SBI-code onbekend;2013;21.0
5576;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;SBI-code onbekend;2014;20.7
5577;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;SBI-code onbekend;2015;17.0
5578;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;SBI-code onbekend;2016;15.4
5579;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: partner van hoofdkostwinner;SBI-code onbekend;2017;14.1
5580;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;A-U Alle economische activiteiten;2008;0.9
5581;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;A-U Alle economische activiteiten;2009;0.8
5582;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;A-U Alle economische activiteiten;2010;0.8
5583;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;A-U Alle economische activiteiten;2011;0.8
5584;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;A-U Alle economische activiteiten;2012;1.3
5585;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;A-U Alle economische activiteiten;2013;1.2
5586;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;A-U Alle economische activiteiten;2014;1.2
5587;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;A-U Alle economische activiteiten;2015;1.0
5588;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;A-U Alle economische activiteiten;2016;0.9
5589;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;A-U Alle economische activiteiten;2017;1.1
5590;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B-E Nijverheid (geen bouw) en energie;2008;0.0
5591;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B-E Nijverheid (geen bouw) en energie;2009;0.0
5592;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B-E Nijverheid (geen bouw) en energie;2010;0.0
5593;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B-E Nijverheid (geen bouw) en energie;2011;0.0
5594;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B-E Nijverheid (geen bouw) en energie;2012;0.0
5595;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B-E Nijverheid (geen bouw) en energie;2013;0.0
5596;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B-E Nijverheid (geen bouw) en energie;2014;0.0
5597;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B-E Nijverheid (geen bouw) en energie;2015;0.0
5598;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B-E Nijverheid (geen bouw) en energie;2016;0.0
5599;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B-E Nijverheid (geen bouw) en energie;2017;0.0
5600;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B-F Nijverheid en energie;2008;0.0
5601;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B-F Nijverheid en energie;2009;0.0
5602;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B-F Nijverheid en energie;2010;0.0
5603;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B-F Nijverheid en energie;2011;0.0
5604;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B-F Nijverheid en energie;2012;0.0
5605;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B-F Nijverheid en energie;2013;0.0
5606;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B-F Nijverheid en energie;2014;0.0
5607;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B-F Nijverheid en energie;2015;0.0
5608;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B-F Nijverheid en energie;2016;0.0
5609;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B-F Nijverheid en energie;2017;0.0
5610;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;G-I Handel, vervoer en horeca;2008;0.0
5611;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;G-I Handel, vervoer en horeca;2009;0.0
5612;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;G-I Handel, vervoer en horeca;2010;0.1
5613;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;G-I Handel, vervoer en horeca;2011;0.1
5614;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;G-I Handel, vervoer en horeca;2012;0.1
5615;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;G-I Handel, vervoer en horeca;2013;0.1
5616;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;G-I Handel, vervoer en horeca;2014;0.1
5617;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;G-I Handel, vervoer en horeca;2015;0.0
5618;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;G-I Handel, vervoer en horeca;2016;0.1
5619;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;G-I Handel, vervoer en horeca;2017;0.1
5620;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;G-N Commerciële dienstverlening;2008;0.4
5621;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;G-N Commerciële dienstverlening;2009;0.4
5622;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;G-N Commerciële dienstverlening;2010;0.3
5623;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;G-N Commerciële dienstverlening;2011;0.3
5624;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;G-N Commerciële dienstverlening;2012;0.5
5625;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;G-N Commerciële dienstverlening;2013;0.5
5626;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;G-N Commerciële dienstverlening;2014;0.4
5627;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;G-N Commerciële dienstverlening;2015;0.4
5628;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;G-N Commerciële dienstverlening;2016;0.4
5629;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;G-N Commerciële dienstverlening;2017;0.4
5630;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;M-N Zakelijke dienstverlening;2008;0.3
5631;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;M-N Zakelijke dienstverlening;2009;0.3
5632;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;M-N Zakelijke dienstverlening;2010;0.2
5633;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;M-N Zakelijke dienstverlening;2011;0.2
5634;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;M-N Zakelijke dienstverlening;2012;0.3
5635;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;M-N Zakelijke dienstverlening;2013;0.3
5636;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;M-N Zakelijke dienstverlening;2014;0.2
5637;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;M-N Zakelijke dienstverlening;2015;0.2
5638;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;M-N Zakelijke dienstverlening;2016;0.2
5639;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;M-N Zakelijke dienstverlening;2017;0.3
5640;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;O-Q Overheid en zorg;2008;0.0
5641;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;O-Q Overheid en zorg;2009;0.0
5642;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;O-Q Overheid en zorg;2010;0.0
5643;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;O-Q Overheid en zorg;2011;0.0
5644;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;O-Q Overheid en zorg;2012;0.1
5645;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;O-Q Overheid en zorg;2013;0.1
5646;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;O-Q Overheid en zorg;2014;0.2
5647;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;O-Q Overheid en zorg;2015;0.2
5648;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;O-Q Overheid en zorg;2016;0.2
5649;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;O-Q Overheid en zorg;2017;0.3
5650;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;O-U Niet-commerciële dienstverlening;2008;0.0
5651;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;O-U Niet-commerciële dienstverlening;2009;0.0
5652;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;O-U Niet-commerciële dienstverlening;2010;0.0
5653;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;O-U Niet-commerciële dienstverlening;2011;0.0
5654;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;O-U Niet-commerciële dienstverlening;2012;0.1
5655;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;O-U Niet-commerciële dienstverlening;2013;0.1
5656;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;O-U Niet-commerciële dienstverlening;2014;0.2
5657;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;O-U Niet-commerciële dienstverlening;2015;0.3
5658;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;O-U Niet-commerciële dienstverlening;2016;0.2
5659;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;O-U Niet-commerciële dienstverlening;2017;0.3
5660;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;R-U Cultuur, recreatie, overige diensten;2008;0.0
5661;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;R-U Cultuur, recreatie, overige diensten;2009;0.0
5662;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;R-U Cultuur, recreatie, overige diensten;2010;0.0
5663;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;R-U Cultuur, recreatie, overige diensten;2011;0.0
5664;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;R-U Cultuur, recreatie, overige diensten;2012;0.0
5665;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;R-U Cultuur, recreatie, overige diensten;2013;0.0
5666;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;R-U Cultuur, recreatie, overige diensten;2014;0.0
5667;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;R-U Cultuur, recreatie, overige diensten;2015;0.0
5668;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;R-U Cultuur, recreatie, overige diensten;2016;0.0
5669;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;R-U Cultuur, recreatie, overige diensten;2017;0.0
5670;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;A Landbouw, bosbouw en visserij;2008;0.0
5671;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;A Landbouw, bosbouw en visserij;2009;0.0
5672;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;A Landbouw, bosbouw en visserij;2010;0.0
5673;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;A Landbouw, bosbouw en visserij;2011;0.0
5674;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;A Landbouw, bosbouw en visserij;2012;0.0
5675;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;A Landbouw, bosbouw en visserij;2013;0.0
5676;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;A Landbouw, bosbouw en visserij;2014;0.0
5677;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;A Landbouw, bosbouw en visserij;2015;0.0
5678;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;A Landbouw, bosbouw en visserij;2016;0.0
5679;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;A Landbouw, bosbouw en visserij;2017;0.0
5680;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B Delfstoffenwinning;2008;0.0
5681;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B Delfstoffenwinning;2009;0.0
5682;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B Delfstoffenwinning;2010;0.0
5683;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B Delfstoffenwinning;2011;0.0
5684;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B Delfstoffenwinning;2012;0.0
5685;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B Delfstoffenwinning;2013;0.0
5686;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B Delfstoffenwinning;2014;0.0
5687;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B Delfstoffenwinning;2015;0.0
5688;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B Delfstoffenwinning;2016;0.0
5689;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;B Delfstoffenwinning;2017;0.0
5690;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;C Industrie;2008;0.0
5691;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;C Industrie;2009;0.0
5692;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;C Industrie;2010;0.0
5693;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;C Industrie;2011;0.0
5694;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;C Industrie;2012;0.0
5695;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;C Industrie;2013;0.0
5696;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;C Industrie;2014;0.0
5697;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;C Industrie;2015;0.0
5698;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;C Industrie;2016;0.0
5699;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;C Industrie;2017;0.0
5700;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;D Energievoorziening;2008;0.0
5701;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;D Energievoorziening;2009;0.0
5702;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;D Energievoorziening;2010;0.0
5703;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;D Energievoorziening;2011;0.0
5704;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;D Energievoorziening;2012;0.0
5705;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;D Energievoorziening;2013;0.0
5706;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;D Energievoorziening;2014;0.0
5707;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;D Energievoorziening;2015;0.0
5708;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;D Energievoorziening;2016;0.0
5709;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;D Energievoorziening;2017;0.0
5710;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;E Waterbedrijven en afvalbeheer;2008;0.0
5711;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;E Waterbedrijven en afvalbeheer;2009;0.0
5712;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;E Waterbedrijven en afvalbeheer;2010;0.0
5713;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;E Waterbedrijven en afvalbeheer;2011;0.0
5714;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;E Waterbedrijven en afvalbeheer;2012;0.0
5715;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;E Waterbedrijven en afvalbeheer;2013;0.0
5716;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie hh: kind < 18 jaar;E Waterbedrijven en afvalbeheer;2014;0.0
