ID;Geslacht;Leeftijd;BeroepenInZorgEnWelzijn;Zorgaanbieders;Perioden;Banen_1;Arbeidsvolume_2;Zelfstandigen_3;WerkzamePersonen_4;JaarloonInclusiefBijzondereBeloning_5;JaarloonExclusiefBijzondereBeloning_6;BrutoLoonSocialeVerzekeringen_7
4367;Totaal mannen en vrouwen;45 tot 55 jaar;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2021;1.0;0.5;3.0;0.9;67.5;57.1;60.3
4368;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2009;7.3;5.9;9.9;14.5;126.8;105.6;102.2
4369;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2010;7.2;5.8;9.8;14.3;129.5;108.3;103.3
4370;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2011;7.1;5.7;9.6;14.0;129.6;109.0;103.4
4371;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2012;6.9;5.6;9.6;13.8;132.6;111.7;105.5
4372;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2013;6.9;5.6;8.9;13.5;137.6;112.9;107.9
4373;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2014;6.8;5.5;8.6;13.3;136.0;113.7;108.7
4374;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2015;6.8;5.5;8.5;13.0;143.6;119.4;117.7
4375;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2016;6.7;5.4;8.1;12.8;149.3;120.9;121.2
4376;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2017;6.6;5.4;8.4;12.8;151.0;124.5;124.5
4377;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2018;6.5;5.3;8.1;12.7;156.1;128.4;128.4
4378;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2019;6.5;5.3;8.3;12.8;159.6;131.9;131.2
4379;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2020;6.6;5.3;8.6;13.0;166.0;136.5;136.3
4380;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2021;6.9;5.6;8.8;13.5;169.8;139.8;139.1
4381;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2009;6.9;5.7;8.4;14.0;129.0;107.5;103.9
4382;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2010;6.9;5.6;8.5;13.9;131.7;110.1;105.1
4383;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2011;6.7;5.5;8.3;13.6;132.5;111.3;105.6
4384;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2012;6.6;5.4;8.1;13.4;135.0;113.8;107.4
4385;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2013;6.6;5.4;7.8;13.1;139.8;114.8;109.5
4386;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2014;6.5;5.3;7.6;12.8;138.3;115.6;110.5
4387;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2015;6.5;5.3;7.6;12.6;146.3;121.7;119.9
4388;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2016;6.4;5.2;7.2;12.4;152.2;123.1;123.4
4389;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2017;6.3;5.1;7.5;12.4;153.7;126.7;126.7
4390;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2018;6.2;5.1;7.3;12.2;158.9;130.7;130.8
4391;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2019;6.2;5.1;7.5;12.5;162.6;134.3;133.6
4392;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2020;6.3;5.2;7.7;12.7;168.7;138.8;138.6
4393;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2021;6.6;5.4;8.0;13.2;172.8;142.4;141.5
4394;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2009;3.2;;2.6;5.2;;;
4395;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2010;3.3;;2.6;5.3;;;
4396;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2011;3.2;;2.7;5.3;;;
4397;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2012;3.3;;2.7;5.3;;;
4398;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2013;3.3;;2.6;5.4;;;
4399;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2014;3.3;;2.6;5.3;;;
4400;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2015;3.6;;2.6;5.4;;;
4401;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2016;3.6;;2.5;5.4;;;
4402;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2017;3.6;;2.5;5.5;;;
4403;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2018;3.6;;2.5;5.5;;;
4404;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2019;3.7;;2.6;5.7;;;
4405;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2020;3.7;;2.9;5.9;;;
4406;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2021;4.0;;2.9;6.3;;;
4407;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2009;1.0;0.8;0.2;1.0;124.1;98.5;96.2
4408;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2010;1.0;0.8;0.2;1.0;122.9;102.2;97.2
4409;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2011;1.0;0.8;0.2;1.0;124.0;101.9;97.4
4410;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2012;1.0;0.8;0.3;1.0;124.2;101.6;97.4
4411;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2013;1.0;0.8;0.3;1.0;125.2;100.5;97.2
4412;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2014;0.9;0.8;0.3;1.0;123.6;101.1;96.8
4413;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2015;0.9;0.7;0.3;1.0;127.2;103.4;102.2
4414;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2016;0.9;0.7;0.3;1.0;130.8;103.9;104.1
4415;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2017;0.8;0.7;0.5;0.9;140.7;107.8;110.6
4416;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2018;0.8;0.6;0.3;0.9;142.0;109.1;111.6
4417;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2019;0.8;0.6;0.3;0.9;146.1;112.2;114.8
4418;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2020;0.8;0.6;0.3;0.9;151.7;116.9;119.5
4419;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2021;0.8;0.6;0.3;0.9;159.5;122.3;124.6
4420;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2009;0.3;0.2;2.8;3.0;88.0;74.1;72.2
4421;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2010;0.4;0.2;2.8;3.0;92.1;77.3;72.7
4422;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2011;0.3;0.2;2.7;2.9;92.5;77.7;71.9
4423;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2012;0.3;0.2;2.6;2.7;95.2;79.5;75.0
4424;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2013;0.3;0.2;2.6;2.7;98.1;79.4;75.4
4425;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2014;0.4;0.3;2.6;2.8;101.3;81.3;77.8
4426;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2015;0.4;0.2;2.6;2.8;100.8;83.1;79.1
4427;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2016;0.4;0.3;2.5;2.8;103.3;81.9;80.4
4428;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2017;0.4;0.3;2.6;2.8;108.8;86.3;85.2
4429;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2018;0.4;0.3;2.6;2.9;113.2;88.2;89.0
4430;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2019;0.4;0.3;2.7;2.9;117.1;91.6;92.0
4431;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2020;0.4;0.3;2.7;2.9;122.1;94.9;96.4
4432;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2021;0.4;0.3;2.8;3.0;121.7;95.5;95.8
4433;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2009;0.1;0.1;2.2;2.2;114.8;96.3;97.4
4434;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2010;0.1;0.1;2.2;2.2;121.4;99.1;86.7
4435;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2011;0.1;0.1;2.0;2.1;123.0;108.5;90.2
4436;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2012;0.1;0.1;1.9;1.9;113.5;98.3;77.8
4437;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2013;0.1;0.1;1.7;1.8;118.1;101.7;78.6
4438;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2014;0.1;0.1;1.6;1.7;115.0;97.2;79.8
4439;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2015;0.1;0.1;1.5;1.5;104.7;90.7;75.8
4440;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2016;0.1;0.1;1.4;1.4;115.7;93.7;89.0
4441;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2017;0.1;0.1;1.3;1.3;120.7;98.2;99.3
4442;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2018;0.1;0.1;1.3;1.3;150.2;103.2;109.5
4443;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2019;0.1;0.1;1.3;1.3;117.9;101.3;91.3
4444;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2020;0.1;0.1;1.3;1.3;110.9;98.4;87.9
4445;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2021;0.1;0.1;1.4;1.4;117.5;99.7;88.3
4446;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2009;0.0;0.0;0.1;0.1;;;
4447;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2010;0.0;0.0;0.1;0.1;;;
4448;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2011;0.0;0.0;0.1;0.1;;;
4449;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2012;0.0;0.0;0.1;0.1;;;
4450;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2013;0.1;0.1;0.1;0.1;97.6;84.9;84.2
4451;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2014;0.0;0.0;0.1;0.1;;;
4452;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2015;0.0;0.0;0.0;0.1;;;
4453;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2016;0.0;0.0;0.0;0.0;;;
4454;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2017;0.0;0.0;0.0;0.0;;;
4455;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2018;0.0;0.0;0.0;0.0;;;
4456;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2019;0.0;0.0;0.0;0.0;;;
4457;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2020;0.0;0.0;0.0;0.0;;;
4458;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2021;0.0;0.0;0.0;0.1;;;
4459;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2009;0.9;0.6;0.0;0.8;91.5;74.6;73.5
4460;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2010;0.8;0.6;0.0;0.8;94.4;76.9;75.4
4461;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2011;0.8;0.6;0.0;0.7;95.4;77.5;76.3
4462;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2012;0.8;0.6;0.0;0.7;99.3;79.7;79.1
4463;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2013;0.7;0.6;0.0;0.7;104.0;79.9;80.6
4464;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2014;0.7;0.6;0.0;0.7;102.3;79.9;79.9
4465;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2015;0.7;0.5;0.0;0.6;105.6;84.3;84.2
4466;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2016;0.6;0.5;0.0;0.6;110.9;85.0;86.6
4467;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2017;0.6;0.5;0.0;0.6;116.7;88.6;91.4
4468;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2018;0.6;0.4;0.0;0.5;119.0;91.2;93.4
4469;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2019;0.5;0.4;0.0;0.5;125.7;95.5;97.8
4470;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2020;0.5;0.4;0.0;0.5;129.5;98.3;101.3
4471;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2021;0.5;0.4;0.0;0.5;134.3;103.5;104.9
4472;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2009;0.1;0.1;0.0;0.1;92.8;77.4;74.5
4473;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2010;0.1;0.1;0.0;0.1;97.1;81.0;77.9
4474;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2011;0.1;0.1;0.0;0.1;99.0;79.7;78.7
4475;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2012;0.1;0.1;0.0;0.1;98.0;79.0;77.9
4476;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2013;0.1;0.1;0.0;0.1;100.0;80.1;79.0
4477;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2014;0.1;0.1;0.0;0.1;100.9;79.7;79.2
4478;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2015;0.1;0.1;0.0;0.1;106.2;88.4;86.5
4479;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2016;0.1;0.1;0.0;0.1;112.5;91.1;89.6
4480;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2017;0.1;0.1;0.0;0.1;115.8;95.9;93.4
4481;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2018;0.1;0.1;0.0;0.1;119.8;99.5;96.9
4482;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2019;0.1;0.1;0.0;0.1;127.5;102.8;101.6
4483;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2020;0.1;0.1;0.0;0.1;131.3;106.2;104.8
4484;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2021;0.1;0.1;0.0;0.1;135.8;108.4;107.3
4485;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2009;1.2;1.0;0.5;1.5;91.4;75.5;74.9
4486;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2010;1.1;0.9;0.5;1.5;94.0;78.2;76.6
4487;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2011;1.1;0.9;0.6;1.5;93.6;78.6;76.2
4488;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2012;1.0;0.8;0.6;1.4;94.0;80.5;77.1
4489;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2013;1.0;0.8;0.5;1.4;97.4;80.9;79.7
4490;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2014;1.0;0.8;0.5;1.3;96.1;82.7;80.7
4491;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2015;0.7;0.5;0.5;1.1;100.1;83.8;83.0
4492;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2016;0.7;0.5;0.5;1.1;101.5;83.7;84.4
4493;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2017;0.7;0.5;0.5;1.0;104.8;84.2;87.6
4494;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2018;0.6;0.5;0.4;1.0;107.7;86.1;90.0
4495;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2019;0.6;0.4;0.5;0.9;109.9;87.3;91.2
4496;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2020;0.7;0.5;0.5;1.0;112.3;90.9;93.8
4497;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2021;0.7;0.5;0.5;1.0;117.0;93.7;96.6
4498;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2009;0.0;0.0;0.0;0.0;;;
4499;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2010;0.0;0.0;0.0;0.0;;;
4500;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2011;0.0;0.0;0.0;0.0;;;
4501;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2012;0.0;0.0;0.0;0.0;;;
4502;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2013;0.0;0.0;0.0;0.0;;;
4503;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2014;0.0;0.0;0.0;0.0;;;
4504;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2015;0.1;0.0;0.0;0.0;;;
4505;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2016;0.0;0.0;0.0;0.0;;;
4506;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2017;0.0;0.0;0.0;0.0;;;
4507;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2018;0.0;0.0;0.0;0.0;;;
4508;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2019;0.0;0.0;0.0;0.0;;;
4509;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2020;0.1;0.1;0.0;0.1;118.3;94.3;93.7
4510;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2021;0.1;0.1;0.0;0.1;130.5;101.7;102.0
4511;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2009;0.0;0.0;0.0;0.0;;;
4512;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2010;0.0;0.0;0.0;0.0;;;
4513;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2011;0.0;0.0;0.0;0.0;;;
4514;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2012;0.0;0.0;0.0;0.0;;;
4515;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2013;0.0;0.0;0.0;0.0;;;
4516;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2014;0.0;0.0;0.0;0.0;;;
4517;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2015;0.0;0.0;0.0;0.0;;;
4518;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2016;0.0;0.0;0.0;0.0;;;
4519;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2017;0.0;0.0;0.0;0.0;;;
4520;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2018;0.0;0.0;0.0;0.0;;;
4521;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2019;0.0;0.0;0.0;0.0;;;
4522;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2020;0.0;0.0;0.0;0.0;;;
4523;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2021;0.0;0.0;0.0;0.0;;;
4524;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2009;0.0;0.0;0.0;0.0;;;
4525;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2010;0.0;0.0;0.0;0.0;;;
4526;Totaal mannen en vrouwen;45 tot 55 jaar;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2011;0.0;0.0;0.0;0.0;;;
