ID;Zorgaanbieders;Zorgfinanciering;Perioden;UitgavenGezondheidsEnWelzijnszorg_1
2960;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2008;354.0
2961;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2009;362.0
2962;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2010;410.0
2963;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2011;482.0
2964;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2012;459.0
2965;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2013;531.0
2966;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2014;549.0
2967;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2015;585.0
2968;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2016;582.0
2969;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2017;574.0
2970;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2018;625.0
2971;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2019;582.0
2972;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2020;575.0
2973;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2021;547.0
2974;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2022;581.0
2975;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;1998;0.0
2976;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;1999;0.0
2977;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2000;0.0
2978;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2001;0.0
2979;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2002;0.0
2980;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2003;0.0
2981;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2004;0.0
2982;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2005;0.0
2983;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2006;0.0
2984;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2007;0.0
2985;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2008;0.0
2986;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2009;0.0
2987;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2010;0.0
2988;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2011;0.0
2989;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2012;0.0
2990;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2013;0.0
2991;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2014;0.0
2992;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2015;0.0
2993;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2016;0.0
2994;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2017;0.0
2995;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2018;0.0
2996;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2019;0.0
2997;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2020;0.0
2998;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2021;0.0
2999;GLZ: Aanbieders gehandicaptenzorg;Overige financieringsvormen;2022;0.0
3000;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;1998;7155.0
3001;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;1999;7826.0
3002;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2000;8380.0
3003;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2001;9273.0
3004;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2002;10296.0
3005;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2003;10931.0
3006;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2004;11256.0
3007;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2005;11570.0
3008;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2006;11622.0
3009;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2007;12481.0
3010;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2008;12944.0
3011;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2009;12958.0
3012;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2010;13454.0
3013;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2011;13780.0
3014;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2012;13327.0
3015;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2013;12933.0
3016;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2014;13060.0
3017;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2015;13154.0
3018;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2016;13213.0
3019;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2017;13446.0
3020;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2018;13626.0
3021;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2019;14288.0
3022;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2020;15756.0
3023;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2021;20558.0
3024;GLZ: Totaal overige aanbieders;Totaal alle financieringsvormen;2022;18303.0
3025;GLZ: Totaal overige aanbieders;HF11: Overheid;1998;674.0
3026;GLZ: Totaal overige aanbieders;HF11: Overheid;1999;750.0
3027;GLZ: Totaal overige aanbieders;HF11: Overheid;2000;825.0
3028;GLZ: Totaal overige aanbieders;HF11: Overheid;2001;938.0
3029;GLZ: Totaal overige aanbieders;HF11: Overheid;2002;1119.0
3030;GLZ: Totaal overige aanbieders;HF11: Overheid;2003;1161.0
3031;GLZ: Totaal overige aanbieders;HF11: Overheid;2004;1167.0
3032;GLZ: Totaal overige aanbieders;HF11: Overheid;2005;1189.0
3033;GLZ: Totaal overige aanbieders;HF11: Overheid;2006;1225.0
3034;GLZ: Totaal overige aanbieders;HF11: Overheid;2007;1314.0
3035;GLZ: Totaal overige aanbieders;HF11: Overheid;2008;1362.0
3036;GLZ: Totaal overige aanbieders;HF11: Overheid;2009;1420.0
3037;GLZ: Totaal overige aanbieders;HF11: Overheid;2010;1561.0
3038;GLZ: Totaal overige aanbieders;HF11: Overheid;2011;1494.0
3039;GLZ: Totaal overige aanbieders;HF11: Overheid;2012;1457.0
3040;GLZ: Totaal overige aanbieders;HF11: Overheid;2013;1433.0
3041;GLZ: Totaal overige aanbieders;HF11: Overheid;2014;1434.0
3042;GLZ: Totaal overige aanbieders;HF11: Overheid;2015;1536.0
3043;GLZ: Totaal overige aanbieders;HF11: Overheid;2016;1555.0
3044;GLZ: Totaal overige aanbieders;HF11: Overheid;2017;1568.0
3045;GLZ: Totaal overige aanbieders;HF11: Overheid;2018;1579.0
3046;GLZ: Totaal overige aanbieders;HF11: Overheid;2019;1668.0
3047;GLZ: Totaal overige aanbieders;HF11: Overheid;2020;3142.0
3048;GLZ: Totaal overige aanbieders;HF11: Overheid;2021;7459.0
3049;GLZ: Totaal overige aanbieders;HF11: Overheid;2022;4415.0
3050;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;1998;56.0
3051;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;1999;60.0
3052;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2000;63.0
3053;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2001;64.0
3054;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2002;74.0
3055;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2003;79.0
3056;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2004;82.0
3057;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2005;84.0
3058;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2006;23.0
3059;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2007;22.0
3060;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2008;112.0
3061;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2009;111.0
3062;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2010;106.0
3063;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2011;102.0
3064;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2012;116.0
3065;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2013;108.0
3066;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2014;105.0
3067;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2015;0.0
3068;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2016;0.0
3069;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2017;0.0
3070;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2018;0.0
3071;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2019;0.0
3072;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2020;0.0
3073;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2021;0.0
3074;GLZ: Totaal overige aanbieders;HF121a: Wlz, AWBZ;2022;0.0
3075;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;1998;2889.0
3076;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;1999;3114.0
3077;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2000;3291.0
3078;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2001;3687.0
3079;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2002;4049.0
3080;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2003;4338.0
3081;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2004;4406.0
3082;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2005;4570.0
3083;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2006;
3084;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2007;
3085;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2008;
3086;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2009;
3087;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2010;
3088;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2011;
3089;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2012;
3090;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2013;
3091;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2014;
3092;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2015;
3093;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2016;
3094;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2017;
3095;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2018;
3096;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2019;
3097;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2020;
3098;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2021;
3099;GLZ: Totaal overige aanbieders;HF121b: Ziekenfonds;2022;
3100;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;1998;
3101;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;1999;
3102;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2000;
3103;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2001;
3104;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2002;
3105;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2003;
3106;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2004;
3107;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2005;
3108;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2006;6582.0
3109;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2007;7133.0
3110;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2008;6771.0
3111;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2009;6930.0
3112;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2010;7132.0
3113;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2011;7213.0
3114;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2012;6496.0
3115;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2013;5924.0
3116;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2014;5991.0
3117;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2015;6022.0
3118;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2016;6031.0
3119;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2017;6183.0
3120;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2018;6226.0
3121;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2019;6602.0
3122;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2020;6681.0
3123;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2021;6665.0
3124;GLZ: Totaal overige aanbieders;HF122: Zorgverzekeringswet;2022;7185.0
3125;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;1998;1185.0
3126;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;1999;1335.0
3127;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2000;1430.0
3128;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2001;1584.0
3129;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2002;1795.0
3130;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2003;1927.0
3131;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2004;2005.0
3132;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2005;2084.0
3133;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2006;510.0
3134;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2007;552.0
3135;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2008;566.0
3136;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2009;624.0
3137;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2010;575.0
3138;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2011;658.0
3139;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2012;662.0
3140;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2013;665.0
3141;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2014;645.0
3142;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2015;655.0
3143;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2016;643.0
3144;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2017;612.0
3145;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2018;579.0
3146;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2019;579.0
3147;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2020;461.0
3148;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2021;434.0
3149;GLZ: Totaal overige aanbieders;HF21:Vrijwillige ziektekostenverzekering;2022;452.0
3150;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;1998;1613.0
3151;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;1999;1718.0
3152;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2000;1848.0
3153;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2001;1953.0
3154;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2002;2019.0
3155;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2003;2114.0
3156;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2004;2316.0
3157;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2005;2395.0
3158;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2006;2176.0
3159;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2007;2284.0
3160;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2008;2925.0
3161;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2009;2592.0
3162;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2010;2788.0
3163;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2011;3033.0
3164;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2012;3278.0
3165;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2013;3558.0
3166;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2014;3556.0
3167;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2015;3530.0
3168;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2016;3512.0
3169;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2017;3553.0
3170;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2018;3626.0
3171;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2019;3699.0
3172;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2020;3653.0
3173;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2021;4012.0
3174;GLZ: Totaal overige aanbieders;HF3: Eigen betalingen;2022;4193.0
3175;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;1998;1537.0
3176;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;1999;1633.0
3177;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2000;1757.0
3178;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2001;1854.0
3179;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2002;1908.0
3180;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2003;1996.0
3181;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2004;2200.0
3182;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2005;2266.0
3183;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2006;2169.0
3184;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2007;2284.0
3185;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2008;2364.0
3186;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2009;2018.0
3187;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2010;2195.0
3188;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2011;2427.0
3189;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2012;2544.0
3190;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2013;2537.0
3191;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2014;2504.0
3192;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2015;2513.0
3193;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2016;2529.0
3194;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2017;2526.0
3195;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2018;2605.0
3196;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2019;2676.0
3197;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2020;2602.0
3198;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2021;2948.0
3199;GLZ: Totaal overige aanbieders;HF31: Directe eigen betalingen;2022;3128.0
3200;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;1998;76.0
3201;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;1999;84.0
3202;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2000;90.0
3203;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2001;100.0
3204;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2002;111.0
3205;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2003;118.0
3206;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2004;116.0
3207;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2005;129.0
3208;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2006;8.0
3209;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2007;0.0
3210;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2008;561.0
3211;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2009;574.0
3212;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2010;593.0
3213;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2011;606.0
3214;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2012;734.0
3215;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2013;1022.0
3216;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2014;1052.0
3217;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2015;1017.0
3218;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2016;983.0
3219;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2017;1027.0
3220;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2018;1022.0
3221;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2019;1023.0
3222;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2020;1051.0
3223;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2021;1065.0
3224;GLZ: Totaal overige aanbieders;HF32: Eigen risico en bijdragen;2022;1065.0
3225;GLZ: Totaal overige aanbieders;Overige financieringsvormen;1998;739.0
3226;GLZ: Totaal overige aanbieders;Overige financieringsvormen;1999;849.0
3227;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2000;924.0
3228;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2001;1046.0
3229;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2002;1240.0
3230;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2003;1313.0
3231;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2004;1280.0
3232;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2005;1248.0
3233;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2006;1106.0
3234;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2007;1177.0
3235;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2008;1208.0
3236;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2009;1281.0
3237;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2010;1291.0
3238;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2011;1280.0
3239;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2012;1318.0
3240;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2013;1244.0
3241;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2014;1328.0
3242;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2015;1409.0
3243;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2016;1471.0
3244;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2017;1530.0
3245;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2018;1615.0
3246;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2019;1740.0
3247;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2020;1820.0
3248;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2021;1988.0
3249;GLZ: Totaal overige aanbieders;Overige financieringsvormen;2022;2057.0
3250;GLZO: Aanbieders preventie;Totaal alle financieringsvormen;1998;1146.0
3251;GLZO: Aanbieders preventie;Totaal alle financieringsvormen;1999;1260.0
3252;GLZO: Aanbieders preventie;Totaal alle financieringsvormen;2000;1407.0
3253;GLZO: Aanbieders preventie;Totaal alle financieringsvormen;2001;1555.0
