ID;Geslacht;Persoonskenmerken;GeboortelandOuders;Herkomstland;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
4026;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Maldiven;2021;10.0;10.0;;;;;
4027;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Maldiven;2022;10.0;10.0;;;;;
4028;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Maldiven;2023;10.0;10.0;;;;;
4029;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Maleisië;2021;1070.0;820.0;77.0;86.0;46.0;40.0;14.0
4030;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Maleisië;2022;1100.0;880.0;79.0;86.0;47.0;39.0;14.0
4031;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Maleisië;2023;1140.0;910.0;80.0;86.0;50.0;36.0;14.0
4032;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Mali;2021;70.0;40.0;;;;;
4033;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Mali;2022;70.0;50.0;;;;;
4034;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Mali;2023;80.0;60.0;;;;;
4035;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Malta;2021;160.0;120.0;80.0;;;;
4036;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Malta;2022;160.0;130.0;81.0;;;;
4037;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Malta;2023;170.0;130.0;80.0;;;;
4038;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Man;2021;0.0;0.0;;;;;
4039;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Man;2022;0.0;0.0;;;;;
4040;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Man;2023;0.0;0.0;;;;;
4041;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Marshall-eilanden;2021;0.0;0.0;;;;;
4042;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Marshall-eilanden;2022;0.0;0.0;;;;;
4043;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Marshall-eilanden;2023;0.0;0.0;;;;;
4044;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Martinique;2021;40.0;20.0;;;;;
4045;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Martinique;2022;40.0;30.0;;;;;
4046;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Martinique;2023;40.0;30.0;;;;;
4047;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Mauritanië;2021;50.0;30.0;;;;;
4048;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Mauritanië;2022;50.0;30.0;;;;;
4049;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Mauritanië;2023;50.0;40.0;;;;;
4050;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Mauritius;2021;180.0;140.0;77.0;;;;
4051;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Mauritius;2022;190.0;160.0;83.0;89.0;36.0;53.0;11.0
4052;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Mauritius;2023;190.0;160.0;85.0;91.0;36.0;55.0;9.0
4053;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Mayotte;2021;0.0;0.0;;;;;
4054;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Mayotte;2022;0.0;0.0;;;;;
4055;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Mayotte;2023;0.0;0.0;;;;;
4056;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Mexico;2021;920.0;590.0;64.0;88.0;33.0;55.0;12.0
4057;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Mexico;2022;1010.0;680.0;68.0;86.0;30.0;56.0;14.0
4058;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Mexico;2023;1070.0;750.0;70.0;88.0;31.0;57.0;12.0
4059;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Micronesië;2021;0.0;0.0;;;;;
4060;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Micronesië;2022;0.0;0.0;;;;;
4061;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Micronesië;2023;0.0;0.0;;;;;
4062;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Moldavië;2021;80.0;40.0;;;;;
4063;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Moldavië;2022;90.0;50.0;;;;;
4064;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Moldavië;2023;110.0;60.0;;;;;
4065;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Monaco;2021;20.0;10.0;;;;;
4066;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Monaco;2022;20.0;10.0;;;;;
4067;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Monaco;2023;20.0;20.0;;;;;
4068;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Mongolië;2021;10.0;10.0;;;;;
4069;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Mongolië;2022;20.0;10.0;;;;;
4070;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Mongolië;2023;20.0;10.0;;;;;
4071;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Montenegro;2021;240.0;180.0;74.0;92.0;46.0;46.0;8.0
4072;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Montenegro;2022;250.0;200.0;79.0;89.0;44.0;45.0;11.0
4073;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Montenegro;2023;260.0;210.0;80.0;89.0;44.0;46.0;11.0
4074;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Montserrat;2021;0.0;0.0;;;;;
4075;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Montserrat;2022;0.0;0.0;;;;;
4076;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Montserrat;2023;0.0;0.0;;;;;
4077;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Mozambique;2021;230.0;170.0;73.0;86.0;35.0;50.0;14.0
4078;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Mozambique;2022;230.0;180.0;77.0;84.0;34.0;50.0;16.0
4079;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Mozambique;2023;250.0;190.0;77.0;85.0;35.0;50.0;15.0
4080;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Myanmar;2021;60.0;40.0;;;;;
4081;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Myanmar;2022;70.0;50.0;;;;;
4082;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Myanmar;2023;70.0;50.0;;;;;
4083;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Namibië;2021;80.0;50.0;;;;;
4084;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Namibië;2022;80.0;60.0;;;;;
4085;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Namibië;2023;80.0;60.0;;;;;
4086;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Nauru;2021;0.0;0.0;;;;;
4087;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Nauru;2022;0.0;0.0;;;;;
4088;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Nauru;2023;0.0;0.0;;;;;
4089;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Nepal;2021;90.0;60.0;;;;;
4090;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Nepal;2022;110.0;70.0;;;;;
4091;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Nepal;2023;120.0;80.0;;;;;
4092;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Nicaragua;2021;130.0;90.0;;;;;
4093;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Nicaragua;2022;140.0;100.0;;;;;
4094;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Nicaragua;2023;150.0;110.0;72.0;;;;
4095;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Nieuw-Caledonië;2021;10.0;0.0;;;;;
4096;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Nieuw-Caledonië;2022;10.0;0.0;;;;;
4097;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Nieuw-Caledonië;2023;10.0;0.0;;;;;
4098;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Nieuw-Zeeland;2021;2600.0;2110.0;81.0;89.0;49.0;40.0;11.0
4099;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Nieuw-Zeeland;2022;2650.0;2210.0;84.0;89.0;50.0;39.0;11.0
4100;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Nieuw-Zeeland;2023;2700.0;2260.0;84.0;89.0;53.0;35.0;11.0
4101;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Niger;2021;40.0;30.0;;;;;
4102;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Niger;2022;40.0;30.0;;;;;
4103;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Niger;2023;50.0;40.0;;;;;
4104;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Nigeria;2021;2590.0;1810.0;70.0;90.0;24.0;66.0;10.0
4105;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Nigeria;2022;2720.0;2010.0;74.0;89.0;26.0;63.0;11.0
4106;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Nigeria;2023;2870.0;2150.0;75.0;88.0;27.0;60.0;12.0
4107;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Niue;2021;0.0;0.0;;;;;
4108;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Niue;2022;0.0;0.0;;;;;
4109;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Niue;2023;0.0;0.0;;;;;
4110;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Noordelijke Marianen;2021;0.0;0.0;;;;;
4111;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Noordelijke Marianen;2022;0.0;0.0;;;;;
4112;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Noordelijke Marianen;2023;0.0;0.0;;;;;
4113;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Noord-Korea;2021;0.0;0.0;;;;;
4114;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Noord-Korea;2022;0.0;0.0;;;;;
4115;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Noord-Korea;2023;0.0;0.0;;;;;
4116;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Noorwegen;2021;1440.0;960.0;66.0;82.0;53.0;29.0;18.0
4117;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Noorwegen;2022;1440.0;990.0;69.0;82.0;53.0;29.0;18.0
4118;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Noorwegen;2023;1450.0;1010.0;69.0;82.0;53.0;30.0;18.0
4119;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Norfolk;2021;0.0;0.0;;;;;
4120;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Norfolk;2022;0.0;0.0;;;;;
4121;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Norfolk;2023;0.0;0.0;;;;;
4122;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Oekraïne;2021;1600.0;700.0;44.0;84.0;30.0;54.0;16.0
4123;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Oekraïne;2022;1590.0;760.0;48.0;85.0;28.0;57.0;15.0
4124;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Oekraïne;2023;1600.0;810.0;51.0;86.0;26.0;59.0;14.0
4125;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Oezbekistan;2021;40.0;30.0;;;;;
4126;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Oezbekistan;2022;50.0;30.0;;;;;
4127;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Oezbekistan;2023;60.0;40.0;;;;;
4128;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Oman;2021;30.0;10.0;;;;;
4129;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Oman;2022;30.0;20.0;;;;;
4130;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Oman;2023;30.0;20.0;;;;;
4131;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Oostenrijk;2021;6190.0;4130.0;67.0;82.0;54.0;28.0;18.0
4132;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Oostenrijk;2022;6060.0;4200.0;69.0;82.0;54.0;28.0;18.0
4133;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Oostenrijk;2023;5990.0;4210.0;70.0;82.0;55.0;27.0;18.0
4134;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Pacific-eilanden;2021;;;;;;;
4135;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Pacific-eilanden;2022;;;;;;;
4136;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Pacific-eilanden;2023;;;;;;;
4137;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Pakistan;2021;1300.0;930.0;72.0;86.0;42.0;44.0;14.0
4138;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Pakistan;2022;1380.0;1020.0;74.0;84.0;40.0;44.0;16.0
4139;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Pakistan;2023;1470.0;1080.0;73.0;84.0;41.0;44.0;16.0
4140;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Palau;2021;0.0;0.0;;;;;
4141;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Palau;2022;0.0;0.0;;;;;
4142;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Palau;2023;0.0;0.0;;;;;
4143;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Panama;2021;120.0;80.0;;;;;
4144;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Panama;2022;130.0;90.0;;;;;
4145;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Panama;2023;130.0;90.0;;;;;
4146;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Papoea-Nieuw-Guinea;2021;70.0;50.0;;;;;
4147;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Papoea-Nieuw-Guinea;2022;70.0;50.0;;;;;
4148;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Papoea-Nieuw-Guinea;2023;70.0;60.0;;;;;
4149;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Paraguay;2021;90.0;70.0;;;;;
4150;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Paraguay;2022;90.0;80.0;;;;;
4151;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Paraguay;2023;90.0;80.0;;;;;
4152;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Peru;2021;1230.0;840.0;69.0;88.0;31.0;57.0;12.0
4153;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Peru;2022;1320.0;970.0;73.0;87.0;29.0;57.0;13.0
4154;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Peru;2023;1420.0;1070.0;76.0;88.0;29.0;58.0;12.0
4155;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Pitcairneilanden;2021;0.0;0.0;;;;;
4156;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Pitcairneilanden;2022;0.0;0.0;;;;;
4157;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Pitcairneilanden;2023;0.0;0.0;;;;;
4158;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Polen;2021;11590.0;7020.0;61.0;86.0;45.0;41.0;14.0
4159;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Polen;2022;11790.0;7460.0;63.0;86.0;43.0;43.0;14.0
4160;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Polen;2023;12020.0;7760.0;65.0;86.0;44.0;43.0;14.0
4161;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Portugal;2021;3270.0;2510.0;77.0;88.0;47.0;41.0;12.0
4162;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Portugal;2022;3380.0;2680.0;79.0;87.0;46.0;42.0;13.0
4163;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Portugal;2023;3510.0;2790.0;79.0;87.0;47.0;40.0;13.0
4164;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Puerto Rico;2021;40.0;20.0;;;;;
4165;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Puerto Rico;2022;40.0;20.0;;;;;
4166;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Puerto Rico;2023;40.0;30.0;;;;;
4167;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Republiek Noord-Macedonië;2021;770.0;530.0;69.0;90.0;42.0;48.0;10.0
4168;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Republiek Noord-Macedonië;2022;800.0;570.0;71.0;89.0;44.0;45.0;11.0
4169;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Republiek Noord-Macedonië;2023;830.0;600.0;72.0;90.0;44.0;46.0;10.0
4170;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Réunion;2021;20.0;10.0;;;;;
4171;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Réunion;2022;20.0;10.0;;;;;
4172;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Réunion;2023;20.0;10.0;;;;;
4173;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Roemenië;2021;1740.0;1150.0;66.0;87.0;34.0;53.0;13.0
4174;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Roemenië;2022;1880.0;1290.0;69.0;86.0;32.0;54.0;14.0
4175;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Roemenië;2023;2010.0;1410.0;70.0;87.0;32.0;55.0;13.0
4176;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Rusland;2021;2580.0;1170.0;45.0;86.0;33.0;52.0;14.0
4177;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Rusland;2022;2570.0;1320.0;51.0;85.0;29.0;56.0;15.0
4178;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Rusland;2023;2580.0;1420.0;55.0;86.0;29.0;57.0;14.0
4179;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Rwanda;2021;120.0;80.0;;;;;
4180;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Rwanda;2022;140.0;90.0;;;;;
4181;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Rwanda;2023;150.0;110.0;73.0;;;;
4182;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Saint Kitts en Nevis;2021;10.0;0.0;;;;;
4183;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Saint Kitts en Nevis;2022;10.0;0.0;;;;;
4184;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Saint Kitts en Nevis;2023;10.0;10.0;;;;;
4185;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Saint Pierre en Miquelon;2021;0.0;0.0;;;;;
4186;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Saint Pierre en Miquelon;2022;0.0;0.0;;;;;
4187;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Saint Pierre en Miquelon;2023;0.0;0.0;;;;;
4188;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Saint-Barthélemy;2021;;;;;;;
4189;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Saint-Barthélemy;2022;;;;;;;
4190;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Saint-Barthélemy;2023;;;;;;;
4191;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Salomonseilanden;2021;20.0;10.0;;;;;
4192;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Salomonseilanden;2022;20.0;10.0;;;;;
4193;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, één ouder geboren in NL;Salomonseilanden;2023;20.0;10.0;;;;;
