ID;Zorgfuncties;FinancieringsregelingenZorg;Perioden;UitgavenAanZorg_1
3983;HC5: Genees-, en hulpmiddelen;Totaal financiering van ingezetenen;2016;9145.0
3984;HC5: Genees-, en hulpmiddelen;HF1: Publieke sector;2005;4145.0
3985;HC5: Genees-, en hulpmiddelen;HF1: Publieke sector;2006;6002.0
3986;HC5: Genees-, en hulpmiddelen;HF1: Publieke sector;2007;6467.0
3987;HC5: Genees-, en hulpmiddelen;HF1: Publieke sector;2008;6009.0
3988;HC5: Genees-, en hulpmiddelen;HF1: Publieke sector;2009;6070.0
3989;HC5: Genees-, en hulpmiddelen;HF1: Publieke sector;2010;6183.0
3990;HC5: Genees-, en hulpmiddelen;HF1: Publieke sector;2011;6196.0
3991;HC5: Genees-, en hulpmiddelen;HF1: Publieke sector;2012;5550.0
3992;HC5: Genees-, en hulpmiddelen;HF1: Publieke sector;2013;5006.0
3993;HC5: Genees-, en hulpmiddelen;HF1: Publieke sector;2014;5008.0
3994;HC5: Genees-, en hulpmiddelen;HF1: Publieke sector;2015;5307.0
3995;HC5: Genees-, en hulpmiddelen;HF1: Publieke sector;2016;5341.0
3996;HC5: Genees-, en hulpmiddelen;HF11: Overheid;2005;151.0
3997;HC5: Genees-, en hulpmiddelen;HF11: Overheid;2006;147.0
3998;HC5: Genees-, en hulpmiddelen;HF11: Overheid;2007;145.0
3999;HC5: Genees-, en hulpmiddelen;HF11: Overheid;2008;153.0
4000;HC5: Genees-, en hulpmiddelen;HF11: Overheid;2009;173.0
4001;HC5: Genees-, en hulpmiddelen;HF11: Overheid;2010;163.0
4002;HC5: Genees-, en hulpmiddelen;HF11: Overheid;2011;157.0
4003;HC5: Genees-, en hulpmiddelen;HF11: Overheid;2012;145.0
4004;HC5: Genees-, en hulpmiddelen;HF11: Overheid;2013;129.0
4005;HC5: Genees-, en hulpmiddelen;HF11: Overheid;2014;120.0
4006;HC5: Genees-, en hulpmiddelen;HF11: Overheid;2015;420.0
4007;HC5: Genees-, en hulpmiddelen;HF11: Overheid;2016;445.0
4008;HC5: Genees-, en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2005;3994.0
4009;HC5: Genees-, en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2006;5855.0
4010;HC5: Genees-, en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2007;6322.0
4011;HC5: Genees-, en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2008;5856.0
4012;HC5: Genees-, en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2009;5897.0
4013;HC5: Genees-, en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2010;6020.0
4014;HC5: Genees-, en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2011;6039.0
4015;HC5: Genees-, en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2012;5405.0
4016;HC5: Genees-, en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2013;4877.0
4017;HC5: Genees-, en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2014;4888.0
4018;HC5: Genees-, en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2015;4887.0
4019;HC5: Genees-, en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2016;4896.0
4020;HC5: Genees-, en hulpmiddelen;HF121a: AWBZ, Wlz;2005;4.0
4021;HC5: Genees-, en hulpmiddelen;HF121a: AWBZ, Wlz;2006;5.0
4022;HC5: Genees-, en hulpmiddelen;HF121a: AWBZ, Wlz;2007;5.0
4023;HC5: Genees-, en hulpmiddelen;HF121a: AWBZ, Wlz;2008;3.0
4024;HC5: Genees-, en hulpmiddelen;HF121a: AWBZ, Wlz;2009;3.0
4025;HC5: Genees-, en hulpmiddelen;HF121a: AWBZ, Wlz;2010;3.0
4026;HC5: Genees-, en hulpmiddelen;HF121a: AWBZ, Wlz;2011;2.0
4027;HC5: Genees-, en hulpmiddelen;HF121a: AWBZ, Wlz;2012;2.0
4028;HC5: Genees-, en hulpmiddelen;HF121a: AWBZ, Wlz;2013;2.0
4029;HC5: Genees-, en hulpmiddelen;HF121a: AWBZ, Wlz;2014;2.0
4030;HC5: Genees-, en hulpmiddelen;HF121a: AWBZ, Wlz;2015;1.0
4031;HC5: Genees-, en hulpmiddelen;HF121a: AWBZ, Wlz;2016;1.0
4032;HC5: Genees-, en hulpmiddelen;HF121b: Ziekenfonds;2005;3990.0
4033;HC5: Genees-, en hulpmiddelen;HF121b: Ziekenfonds;2006;
4034;HC5: Genees-, en hulpmiddelen;HF121b: Ziekenfonds;2007;
4035;HC5: Genees-, en hulpmiddelen;HF121b: Ziekenfonds;2008;
4036;HC5: Genees-, en hulpmiddelen;HF121b: Ziekenfonds;2009;
4037;HC5: Genees-, en hulpmiddelen;HF121b: Ziekenfonds;2010;
4038;HC5: Genees-, en hulpmiddelen;HF121b: Ziekenfonds;2011;
4039;HC5: Genees-, en hulpmiddelen;HF121b: Ziekenfonds;2012;
4040;HC5: Genees-, en hulpmiddelen;HF121b: Ziekenfonds;2013;
4041;HC5: Genees-, en hulpmiddelen;HF121b: Ziekenfonds;2014;
4042;HC5: Genees-, en hulpmiddelen;HF121b: Ziekenfonds;2015;
4043;HC5: Genees-, en hulpmiddelen;HF121b: Ziekenfonds;2016;
4044;HC5: Genees-, en hulpmiddelen;HF122: Verplichte premiegebonden verz.;2005;
4045;HC5: Genees-, en hulpmiddelen;HF122: Verplichte premiegebonden verz.;2006;5850.0
4046;HC5: Genees-, en hulpmiddelen;HF122: Verplichte premiegebonden verz.;2007;6317.0
4047;HC5: Genees-, en hulpmiddelen;HF122: Verplichte premiegebonden verz.;2008;5853.0
4048;HC5: Genees-, en hulpmiddelen;HF122: Verplichte premiegebonden verz.;2009;5894.0
4049;HC5: Genees-, en hulpmiddelen;HF122: Verplichte premiegebonden verz.;2010;6017.0
4050;HC5: Genees-, en hulpmiddelen;HF122: Verplichte premiegebonden verz.;2011;6037.0
4051;HC5: Genees-, en hulpmiddelen;HF122: Verplichte premiegebonden verz.;2012;5402.0
4052;HC5: Genees-, en hulpmiddelen;HF122: Verplichte premiegebonden verz.;2013;4875.0
4053;HC5: Genees-, en hulpmiddelen;HF122: Verplichte premiegebonden verz.;2014;4886.0
4054;HC5: Genees-, en hulpmiddelen;HF122: Verplichte premiegebonden verz.;2015;4885.0
4055;HC5: Genees-, en hulpmiddelen;HF122: Verplichte premiegebonden verz.;2016;4895.0
4056;HC5: Genees-, en hulpmiddelen;Vrijwillige regelingen, eigen betalingen;2005;3975.0
4057;HC5: Genees-, en hulpmiddelen;Vrijwillige regelingen, eigen betalingen;2006;2381.0
4058;HC5: Genees-, en hulpmiddelen;Vrijwillige regelingen, eigen betalingen;2007;2462.0
4059;HC5: Genees-, en hulpmiddelen;Vrijwillige regelingen, eigen betalingen;2008;3269.0
4060;HC5: Genees-, en hulpmiddelen;Vrijwillige regelingen, eigen betalingen;2009;2999.0
4061;HC5: Genees-, en hulpmiddelen;Vrijwillige regelingen, eigen betalingen;2010;3171.0
4062;HC5: Genees-, en hulpmiddelen;Vrijwillige regelingen, eigen betalingen;2011;3393.0
4063;HC5: Genees-, en hulpmiddelen;Vrijwillige regelingen, eigen betalingen;2012;3560.0
4064;HC5: Genees-, en hulpmiddelen;Vrijwillige regelingen, eigen betalingen;2013;3673.0
4065;HC5: Genees-, en hulpmiddelen;Vrijwillige regelingen, eigen betalingen;2014;3689.0
4066;HC5: Genees-, en hulpmiddelen;Vrijwillige regelingen, eigen betalingen;2015;3828.0
4067;HC5: Genees-, en hulpmiddelen;Vrijwillige regelingen, eigen betalingen;2016;3803.0
4068;HC5: Genees-, en hulpmiddelen;HF2: Vrijwillige regelingen;2005;1903.0
4069;HC5: Genees-, en hulpmiddelen;HF2: Vrijwillige regelingen;2006;345.0
4070;HC5: Genees-, en hulpmiddelen;HF2: Vrijwillige regelingen;2007;365.0
4071;HC5: Genees-, en hulpmiddelen;HF2: Vrijwillige regelingen;2008;359.0
4072;HC5: Genees-, en hulpmiddelen;HF2: Vrijwillige regelingen;2009;394.0
4073;HC5: Genees-, en hulpmiddelen;HF2: Vrijwillige regelingen;2010;382.0
4074;HC5: Genees-, en hulpmiddelen;HF2: Vrijwillige regelingen;2011;470.0
4075;HC5: Genees-, en hulpmiddelen;HF2: Vrijwillige regelingen;2012;490.0
4076;HC5: Genees-, en hulpmiddelen;HF2: Vrijwillige regelingen;2013;478.0
4077;HC5: Genees-, en hulpmiddelen;HF2: Vrijwillige regelingen;2014;466.0
4078;HC5: Genees-, en hulpmiddelen;HF2: Vrijwillige regelingen;2015;474.0
4079;HC5: Genees-, en hulpmiddelen;HF2: Vrijwillige regelingen;2016;469.0
4080;HC5: Genees-, en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2005;1826.0
4081;HC5: Genees-, en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2006;264.0
4082;HC5: Genees-, en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2007;280.0
4083;HC5: Genees-, en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2008;269.0
4084;HC5: Genees-, en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2009;300.0
4085;HC5: Genees-, en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2010;285.0
4086;HC5: Genees-, en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2011;368.0
4087;HC5: Genees-, en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2012;383.0
4088;HC5: Genees-, en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2013;371.0
4089;HC5: Genees-, en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2014;357.0
4090;HC5: Genees-, en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2015;365.0
4091;HC5: Genees-, en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2016;360.0
4092;HC5: Genees-, en hulpmiddelen;HF22: Financiering door IZW;2005;77.0
4093;HC5: Genees-, en hulpmiddelen;HF22: Financiering door IZW;2006;81.0
4094;HC5: Genees-, en hulpmiddelen;HF22: Financiering door IZW;2007;85.0
4095;HC5: Genees-, en hulpmiddelen;HF22: Financiering door IZW;2008;89.0
4096;HC5: Genees-, en hulpmiddelen;HF22: Financiering door IZW;2009;94.0
4097;HC5: Genees-, en hulpmiddelen;HF22: Financiering door IZW;2010;97.0
4098;HC5: Genees-, en hulpmiddelen;HF22: Financiering door IZW;2011;102.0
4099;HC5: Genees-, en hulpmiddelen;HF22: Financiering door IZW;2012;107.0
4100;HC5: Genees-, en hulpmiddelen;HF22: Financiering door IZW;2013;107.0
4101;HC5: Genees-, en hulpmiddelen;HF22: Financiering door IZW;2014;109.0
4102;HC5: Genees-, en hulpmiddelen;HF22: Financiering door IZW;2015;109.0
4103;HC5: Genees-, en hulpmiddelen;HF22: Financiering door IZW;2016;109.0
4104;HC5: Genees-, en hulpmiddelen;HF23: Regelingen door ondernemingen;2005;0.0
4105;HC5: Genees-, en hulpmiddelen;HF23: Regelingen door ondernemingen;2006;0.0
4106;HC5: Genees-, en hulpmiddelen;HF23: Regelingen door ondernemingen;2007;0.0
4107;HC5: Genees-, en hulpmiddelen;HF23: Regelingen door ondernemingen;2008;0.0
4108;HC5: Genees-, en hulpmiddelen;HF23: Regelingen door ondernemingen;2009;0.0
4109;HC5: Genees-, en hulpmiddelen;HF23: Regelingen door ondernemingen;2010;0.0
4110;HC5: Genees-, en hulpmiddelen;HF23: Regelingen door ondernemingen;2011;0.0
4111;HC5: Genees-, en hulpmiddelen;HF23: Regelingen door ondernemingen;2012;0.0
4112;HC5: Genees-, en hulpmiddelen;HF23: Regelingen door ondernemingen;2013;0.0
4113;HC5: Genees-, en hulpmiddelen;HF23: Regelingen door ondernemingen;2014;0.0
4114;HC5: Genees-, en hulpmiddelen;HF23: Regelingen door ondernemingen;2015;0.0
4115;HC5: Genees-, en hulpmiddelen;HF23: Regelingen door ondernemingen;2016;0.0
4116;HC5: Genees-, en hulpmiddelen;HF3: Eigen betalingen;2005;2073.0
4117;HC5: Genees-, en hulpmiddelen;HF3: Eigen betalingen;2006;2036.0
4118;HC5: Genees-, en hulpmiddelen;HF3: Eigen betalingen;2007;2097.0
4119;HC5: Genees-, en hulpmiddelen;HF3: Eigen betalingen;2008;2910.0
4120;HC5: Genees-, en hulpmiddelen;HF3: Eigen betalingen;2009;2605.0
4121;HC5: Genees-, en hulpmiddelen;HF3: Eigen betalingen;2010;2789.0
4122;HC5: Genees-, en hulpmiddelen;HF3: Eigen betalingen;2011;2923.0
4123;HC5: Genees-, en hulpmiddelen;HF3: Eigen betalingen;2012;3070.0
4124;HC5: Genees-, en hulpmiddelen;HF3: Eigen betalingen;2013;3195.0
4125;HC5: Genees-, en hulpmiddelen;HF3: Eigen betalingen;2014;3223.0
4126;HC5: Genees-, en hulpmiddelen;HF3: Eigen betalingen;2015;3354.0
4127;HC5: Genees-, en hulpmiddelen;HF3: Eigen betalingen;2016;3334.0
4128;HC5: Genees-, en hulpmiddelen;"Buitenland; uitvoer";2005;21.0
4129;HC5: Genees-, en hulpmiddelen;"Buitenland; uitvoer";2006;21.0
4130;HC5: Genees-, en hulpmiddelen;"Buitenland; uitvoer";2007;21.0
4131;HC5: Genees-, en hulpmiddelen;"Buitenland; uitvoer";2008;21.0
4132;HC5: Genees-, en hulpmiddelen;"Buitenland; uitvoer";2009;20.0
4133;HC5: Genees-, en hulpmiddelen;"Buitenland; uitvoer";2010;26.0
4134;HC5: Genees-, en hulpmiddelen;"Buitenland; uitvoer";2011;24.0
4135;HC5: Genees-, en hulpmiddelen;"Buitenland; uitvoer";2012;24.0
4136;HC5: Genees-, en hulpmiddelen;"Buitenland; uitvoer";2013;25.0
4137;HC5: Genees-, en hulpmiddelen;"Buitenland; uitvoer";2014;26.0
4138;HC5: Genees-, en hulpmiddelen;"Buitenland; uitvoer";2015;27.0
4139;HC5: Genees-, en hulpmiddelen;"Buitenland; uitvoer";2016;27.0
4140;HC51: Geneesmiddelen, verbruiksartikelen;Totaal alle financieringsregelingen;2005;5655.0
4141;HC51: Geneesmiddelen, verbruiksartikelen;Totaal alle financieringsregelingen;2006;5795.0
4142;HC51: Geneesmiddelen, verbruiksartikelen;Totaal alle financieringsregelingen;2007;6254.0
4143;HC51: Geneesmiddelen, verbruiksartikelen;Totaal alle financieringsregelingen;2008;6301.0
4144;HC51: Geneesmiddelen, verbruiksartikelen;Totaal alle financieringsregelingen;2009;6331.0
4145;HC51: Geneesmiddelen, verbruiksartikelen;Totaal alle financieringsregelingen;2010;6475.0
4146;HC51: Geneesmiddelen, verbruiksartikelen;Totaal alle financieringsregelingen;2011;6470.0
4147;HC51: Geneesmiddelen, verbruiksartikelen;Totaal alle financieringsregelingen;2012;5847.0
4148;HC51: Geneesmiddelen, verbruiksartikelen;Totaal alle financieringsregelingen;2013;5543.0
4149;HC51: Geneesmiddelen, verbruiksartikelen;Totaal alle financieringsregelingen;2014;5525.0
4150;HC51: Geneesmiddelen, verbruiksartikelen;Totaal alle financieringsregelingen;2015;5698.0
4151;HC51: Geneesmiddelen, verbruiksartikelen;Totaal alle financieringsregelingen;2016;5825.0
4152;HC51: Geneesmiddelen, verbruiksartikelen;Totaal financiering van ingezetenen;2005;5634.0
4153;HC51: Geneesmiddelen, verbruiksartikelen;Totaal financiering van ingezetenen;2006;5774.0
4154;HC51: Geneesmiddelen, verbruiksartikelen;Totaal financiering van ingezetenen;2007;6234.0
4155;HC51: Geneesmiddelen, verbruiksartikelen;Totaal financiering van ingezetenen;2008;6280.0
4156;HC51: Geneesmiddelen, verbruiksartikelen;Totaal financiering van ingezetenen;2009;6311.0
4157;HC51: Geneesmiddelen, verbruiksartikelen;Totaal financiering van ingezetenen;2010;6449.0
4158;HC51: Geneesmiddelen, verbruiksartikelen;Totaal financiering van ingezetenen;2011;6446.0
4159;HC51: Geneesmiddelen, verbruiksartikelen;Totaal financiering van ingezetenen;2012;5823.0
4160;HC51: Geneesmiddelen, verbruiksartikelen;Totaal financiering van ingezetenen;2013;5518.0
4161;HC51: Geneesmiddelen, verbruiksartikelen;Totaal financiering van ingezetenen;2014;5499.0
4162;HC51: Geneesmiddelen, verbruiksartikelen;Totaal financiering van ingezetenen;2015;5671.0
4163;HC51: Geneesmiddelen, verbruiksartikelen;Totaal financiering van ingezetenen;2016;5798.0
4164;HC51: Geneesmiddelen, verbruiksartikelen;HF1: Publieke sector;2005;3245.0
4165;HC51: Geneesmiddelen, verbruiksartikelen;HF1: Publieke sector;2006;4778.0
4166;HC51: Geneesmiddelen, verbruiksartikelen;HF1: Publieke sector;2007;5174.0
4167;HC51: Geneesmiddelen, verbruiksartikelen;HF1: Publieke sector;2008;4717.0
4168;HC51: Geneesmiddelen, verbruiksartikelen;HF1: Publieke sector;2009;4682.0
4169;HC51: Geneesmiddelen, verbruiksartikelen;HF1: Publieke sector;2010;4771.0
4170;HC51: Geneesmiddelen, verbruiksartikelen;HF1: Publieke sector;2011;4751.0
4171;HC51: Geneesmiddelen, verbruiksartikelen;HF1: Publieke sector;2012;4073.0
4172;HC51: Geneesmiddelen, verbruiksartikelen;HF1: Publieke sector;2013;3621.0
4173;HC51: Geneesmiddelen, verbruiksartikelen;HF1: Publieke sector;2014;3606.0
4174;HC51: Geneesmiddelen, verbruiksartikelen;HF1: Publieke sector;2015;3711.0
4175;HC51: Geneesmiddelen, verbruiksartikelen;HF1: Publieke sector;2016;3804.0
4176;HC51: Geneesmiddelen, verbruiksartikelen;HF11: Overheid;2005;16.0
4177;HC51: Geneesmiddelen, verbruiksartikelen;HF11: Overheid;2006;16.0
4178;HC51: Geneesmiddelen, verbruiksartikelen;HF11: Overheid;2007;20.0
4179;HC51: Geneesmiddelen, verbruiksartikelen;HF11: Overheid;2008;23.0
4180;HC51: Geneesmiddelen, verbruiksartikelen;HF11: Overheid;2009;23.0
4181;HC51: Geneesmiddelen, verbruiksartikelen;HF11: Overheid;2010;22.0
4182;HC51: Geneesmiddelen, verbruiksartikelen;HF11: Overheid;2011;20.0
4183;HC51: Geneesmiddelen, verbruiksartikelen;HF11: Overheid;2012;18.0
4184;HC51: Geneesmiddelen, verbruiksartikelen;HF11: Overheid;2013;18.0
4185;HC51: Geneesmiddelen, verbruiksartikelen;HF11: Overheid;2014;18.0
4186;HC51: Geneesmiddelen, verbruiksartikelen;HF11: Overheid;2015;17.0
4187;HC51: Geneesmiddelen, verbruiksartikelen;HF11: Overheid;2016;17.0
4188;HC51: Geneesmiddelen, verbruiksartikelen;HF12: Verplichte premiegeb verzekeringen;2005;3229.0
4189;HC51: Geneesmiddelen, verbruiksartikelen;HF12: Verplichte premiegeb verzekeringen;2006;4762.0
4190;HC51: Geneesmiddelen, verbruiksartikelen;HF12: Verplichte premiegeb verzekeringen;2007;5154.0
4191;HC51: Geneesmiddelen, verbruiksartikelen;HF12: Verplichte premiegeb verzekeringen;2008;4695.0
4192;HC51: Geneesmiddelen, verbruiksartikelen;HF12: Verplichte premiegeb verzekeringen;2009;4660.0
4193;HC51: Geneesmiddelen, verbruiksartikelen;HF12: Verplichte premiegeb verzekeringen;2010;4749.0
4194;HC51: Geneesmiddelen, verbruiksartikelen;HF12: Verplichte premiegeb verzekeringen;2011;4730.0
4195;HC51: Geneesmiddelen, verbruiksartikelen;HF12: Verplichte premiegeb verzekeringen;2012;4056.0
4196;HC51: Geneesmiddelen, verbruiksartikelen;HF12: Verplichte premiegeb verzekeringen;2013;3603.0
4197;HC51: Geneesmiddelen, verbruiksartikelen;HF12: Verplichte premiegeb verzekeringen;2014;3588.0
4198;HC51: Geneesmiddelen, verbruiksartikelen;HF12: Verplichte premiegeb verzekeringen;2015;3695.0
4199;HC51: Geneesmiddelen, verbruiksartikelen;HF12: Verplichte premiegeb verzekeringen;2016;3787.0
4200;HC51: Geneesmiddelen, verbruiksartikelen;HF121a: AWBZ, Wlz;2005;4.0
4201;HC51: Geneesmiddelen, verbruiksartikelen;HF121a: AWBZ, Wlz;2006;5.0
4202;HC51: Geneesmiddelen, verbruiksartikelen;HF121a: AWBZ, Wlz;2007;5.0
4203;HC51: Geneesmiddelen, verbruiksartikelen;HF121a: AWBZ, Wlz;2008;3.0
4204;HC51: Geneesmiddelen, verbruiksartikelen;HF121a: AWBZ, Wlz;2009;3.0
4205;HC51: Geneesmiddelen, verbruiksartikelen;HF121a: AWBZ, Wlz;2010;3.0
4206;HC51: Geneesmiddelen, verbruiksartikelen;HF121a: AWBZ, Wlz;2011;2.0
4207;HC51: Geneesmiddelen, verbruiksartikelen;HF121a: AWBZ, Wlz;2012;2.0
4208;HC51: Geneesmiddelen, verbruiksartikelen;HF121a: AWBZ, Wlz;2013;2.0
4209;HC51: Geneesmiddelen, verbruiksartikelen;HF121a: AWBZ, Wlz;2014;2.0
4210;HC51: Geneesmiddelen, verbruiksartikelen;HF121a: AWBZ, Wlz;2015;1.0
4211;HC51: Geneesmiddelen, verbruiksartikelen;HF121a: AWBZ, Wlz;2016;1.0
4212;HC51: Geneesmiddelen, verbruiksartikelen;HF121b: Ziekenfonds;2005;3225.0
4213;HC51: Geneesmiddelen, verbruiksartikelen;HF121b: Ziekenfonds;2006;
4214;HC51: Geneesmiddelen, verbruiksartikelen;HF121b: Ziekenfonds;2007;
4215;HC51: Geneesmiddelen, verbruiksartikelen;HF121b: Ziekenfonds;2008;
4216;HC51: Geneesmiddelen, verbruiksartikelen;HF121b: Ziekenfonds;2009;
4217;HC51: Geneesmiddelen, verbruiksartikelen;HF121b: Ziekenfonds;2010;
4218;HC51: Geneesmiddelen, verbruiksartikelen;HF121b: Ziekenfonds;2011;
4219;HC51: Geneesmiddelen, verbruiksartikelen;HF121b: Ziekenfonds;2012;
4220;HC51: Geneesmiddelen, verbruiksartikelen;HF121b: Ziekenfonds;2013;
4221;HC51: Geneesmiddelen, verbruiksartikelen;HF121b: Ziekenfonds;2014;
4222;HC51: Geneesmiddelen, verbruiksartikelen;HF121b: Ziekenfonds;2015;
4223;HC51: Geneesmiddelen, verbruiksartikelen;HF121b: Ziekenfonds;2016;
4224;HC51: Geneesmiddelen, verbruiksartikelen;HF122: Verplichte premiegebonden verz.;2005;
4225;HC51: Geneesmiddelen, verbruiksartikelen;HF122: Verplichte premiegebonden verz.;2006;4757.0
4226;HC51: Geneesmiddelen, verbruiksartikelen;HF122: Verplichte premiegebonden verz.;2007;5149.0
4227;HC51: Geneesmiddelen, verbruiksartikelen;HF122: Verplichte premiegebonden verz.;2008;4692.0
4228;HC51: Geneesmiddelen, verbruiksartikelen;HF122: Verplichte premiegebonden verz.;2009;4657.0
4229;HC51: Geneesmiddelen, verbruiksartikelen;HF122: Verplichte premiegebonden verz.;2010;4746.0
4230;HC51: Geneesmiddelen, verbruiksartikelen;HF122: Verplichte premiegebonden verz.;2011;4728.0
4231;HC51: Geneesmiddelen, verbruiksartikelen;HF122: Verplichte premiegebonden verz.;2012;4053.0
4232;HC51: Geneesmiddelen, verbruiksartikelen;HF122: Verplichte premiegebonden verz.;2013;3601.0
4233;HC51: Geneesmiddelen, verbruiksartikelen;HF122: Verplichte premiegebonden verz.;2014;3586.0
4234;HC51: Geneesmiddelen, verbruiksartikelen;HF122: Verplichte premiegebonden verz.;2015;3693.0
4235;HC51: Geneesmiddelen, verbruiksartikelen;HF122: Verplichte premiegebonden verz.;2016;3786.0
4236;HC51: Geneesmiddelen, verbruiksartikelen;Vrijwillige regelingen, eigen betalingen;2005;2389.0
4237;HC51: Geneesmiddelen, verbruiksartikelen;Vrijwillige regelingen, eigen betalingen;2006;996.0
4238;HC51: Geneesmiddelen, verbruiksartikelen;Vrijwillige regelingen, eigen betalingen;2007;1059.0
4239;HC51: Geneesmiddelen, verbruiksartikelen;Vrijwillige regelingen, eigen betalingen;2008;1562.0
4240;HC51: Geneesmiddelen, verbruiksartikelen;Vrijwillige regelingen, eigen betalingen;2009;1628.0
4241;HC51: Geneesmiddelen, verbruiksartikelen;Vrijwillige regelingen, eigen betalingen;2010;1679.0
4242;HC51: Geneesmiddelen, verbruiksartikelen;Vrijwillige regelingen, eigen betalingen;2011;1696.0
4243;HC51: Geneesmiddelen, verbruiksartikelen;Vrijwillige regelingen, eigen betalingen;2012;1749.0
4244;HC51: Geneesmiddelen, verbruiksartikelen;Vrijwillige regelingen, eigen betalingen;2013;1897.0
4245;HC51: Geneesmiddelen, verbruiksartikelen;Vrijwillige regelingen, eigen betalingen;2014;1893.0
4246;HC51: Geneesmiddelen, verbruiksartikelen;Vrijwillige regelingen, eigen betalingen;2015;1959.0
4247;HC51: Geneesmiddelen, verbruiksartikelen;Vrijwillige regelingen, eigen betalingen;2016;1994.0
4248;HC51: Geneesmiddelen, verbruiksartikelen;HF2: Vrijwillige regelingen;2005;1395.0
4249;HC51: Geneesmiddelen, verbruiksartikelen;HF2: Vrijwillige regelingen;2006;88.0
