ID;Geslacht;Leeftijd;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkAfstand_2
5363;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuid-Limburg (CR);2015 december;0.0;
5364;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuid-Limburg (CR);2016 december;0.1;287.8
5365;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuid-Limburg (CR);2017 december;0.0;
5366;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuid-Limburg (CR);2018 december;0.0;
5367;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuid-Limburg (CR);2019 december;0.0;
5368;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuid-Limburg (CR);2020 december;0.0;
5369;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Flevoland (CR);2014 december;0.3;151.1
5370;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Flevoland (CR);2015 december;0.3;149.7
5371;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Flevoland (CR);2016 december;0.4;146.2
5372;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Flevoland (CR);2017 december;0.4;150.8
5373;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Flevoland (CR);2018 december;0.4;146.8
5374;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Flevoland (CR);2019 december;0.2;152.4
5375;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Flevoland (CR);2020 december;0.2;144.1
5376;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Nederland, Buitenland, Niet in te delen;2014 december;58.1;30.9
5377;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Nederland, Buitenland, Niet in te delen;2015 december;57.8;30.5
5378;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Nederland, Buitenland, Niet in te delen;2016 december;58.5;29.3
5379;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Nederland, Buitenland, Niet in te delen;2017 december;60.0;28.5
5380;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Nederland, Buitenland, Niet in te delen;2018 december;56.0;30.8
5381;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Nederland, Buitenland, Niet in te delen;2019 december;56.7;29.6
5382;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Nederland, Buitenland, Niet in te delen;2020 december;56.5;28.3
5383;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);"Nederland; niet in te delen";2014 december;0.0;
5384;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);"Nederland; niet in te delen";2015 december;0.0;
5385;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);"Nederland; niet in te delen";2016 december;0.0;
5386;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);"Nederland; niet in te delen";2017 december;0.0;
5387;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);"Nederland; niet in te delen";2018 december;0.0;
5388;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);"Nederland; niet in te delen";2019 december;0.0;
5389;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);"Nederland; niet in te delen";2020 december;0.0;
5390;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Nederland;2014 december;18.8;33.0
5391;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Nederland;2015 december;18.5;34.1
5392;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Nederland;2016 december;18.7;32.4
5393;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Nederland;2017 december;18.9;30.5
5394;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Nederland;2018 december;19.3;31.1
5395;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Nederland;2019 december;19.5;31.6
5396;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Nederland;2020 december;19.1;30.3
5397;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Groningen (PV);2014 december;15.0;12.9
5398;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Groningen (PV);2015 december;14.8;13.7
5399;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Groningen (PV);2016 december;15.3;13.7
5400;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Groningen (PV);2017 december;15.7;13.8
5401;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Groningen (PV);2018 december;16.0;13.9
5402;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Groningen (PV);2019 december;16.2;14.8
5403;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Groningen (PV);2020 december;16.0;14.3
5404;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Fryslân (PV);2014 december;0.2;79.4
5405;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Fryslân (PV);2015 december;0.2;76.8
5406;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Fryslân (PV);2016 december;0.2;74.6
5407;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Fryslân (PV);2017 december;0.3;78.3
5408;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Fryslân (PV);2018 december;0.2;77.8
5409;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Fryslân (PV);2019 december;0.3;78.3
5410;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Fryslân (PV);2020 december;0.2;79.3
5411;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Drenthe (PV);2014 december;1.8;56.0
5412;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Drenthe (PV);2015 december;1.9;56.8
5413;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Drenthe (PV);2016 december;1.7;57.0
5414;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Drenthe (PV);2017 december;1.7;56.0
5415;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Drenthe (PV);2018 december;1.7;59.6
5416;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Drenthe (PV);2019 december;1.7;58.3
5417;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Drenthe (PV);2020 december;1.6;57.2
5418;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Overijssel (PV);2014 december;0.7;130.4
5419;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Overijssel (PV);2015 december;0.5;136.9
5420;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Overijssel (PV);2016 december;0.3;125.5
5421;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Overijssel (PV);2017 december;0.4;131.5
5422;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Overijssel (PV);2018 december;0.4;127.5
5423;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Overijssel (PV);2019 december;0.4;129.9
5424;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Overijssel (PV);2020 december;0.4;121.3
5425;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Flevoland (PV);2014 december;0.0;
5426;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Flevoland (PV);2015 december;0.0;
5427;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Flevoland (PV);2016 december;0.0;
5428;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Flevoland (PV);2017 december;0.1;152.3
5429;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Flevoland (PV);2018 december;0.1;151.1
5430;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Flevoland (PV);2019 december;0.1;158.6
5431;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Flevoland (PV);2020 december;0.1;147.2
5432;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Gelderland (PV);2014 december;0.2;176.4
5433;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Gelderland (PV);2015 december;0.1;174.7
5434;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Gelderland (PV);2016 december;0.3;170.1
5435;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Gelderland (PV);2017 december;0.2;172.5
5436;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Gelderland (PV);2018 december;0.2;167.4
5437;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Gelderland (PV);2019 december;0.1;177.0
5438;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Gelderland (PV);2020 december;0.1;176.4
5439;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Utrecht (PV);2014 december;0.2;197.8
5440;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Utrecht (PV);2015 december;0.2;198.3
5441;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Utrecht (PV);2016 december;0.1;203.5
5442;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Utrecht (PV);2017 december;0.1;204.0
5443;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Utrecht (PV);2018 december;0.1;205.8
5444;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Utrecht (PV);2019 december;0.1;206.0
5445;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Utrecht (PV);2020 december;0.1;202.5
5446;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Holland (PV);2014 december;0.2;197.5
5447;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Holland (PV);2015 december;0.3;198.7
5448;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Holland (PV);2016 december;0.2;200.3
5449;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Holland (PV);2017 december;0.2;198.0
5450;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Holland (PV);2018 december;0.3;198.0
5451;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Holland (PV);2019 december;0.2;197.2
5452;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Holland (PV);2020 december;0.2;200.0
5453;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuid-Holland (PV);2014 december;0.2;257.5
5454;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuid-Holland (PV);2015 december;0.3;256.4
5455;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuid-Holland (PV);2016 december;0.3;254.4
5456;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuid-Holland (PV);2017 december;0.2;253.3
5457;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuid-Holland (PV);2018 december;0.2;254.0
5458;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuid-Holland (PV);2019 december;0.2;255.2
5459;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuid-Holland (PV);2020 december;0.2;255.2
5460;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zeeland (PV);2014 december;0.0;
5461;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zeeland (PV);2015 december;0.0;
5462;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zeeland (PV);2016 december;0.0;
5463;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zeeland (PV);2017 december;0.0;
5464;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zeeland (PV);2018 december;0.0;
5465;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zeeland (PV);2019 december;0.0;
5466;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zeeland (PV);2020 december;0.0;
5467;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Brabant (PV);2014 december;0.1;265.2
5468;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Brabant (PV);2015 december;0.1;264.3
5469;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Brabant (PV);2016 december;0.1;265.5
5470;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Brabant (PV);2017 december;0.1;269.5
5471;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Brabant (PV);2018 december;0.1;268.2
5472;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Brabant (PV);2019 december;0.1;268.1
5473;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Brabant (PV);2020 december;0.1;269.0
5474;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Limburg (PV);2014 december;0.0;
5475;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Limburg (PV);2015 december;0.0;
5476;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Limburg (PV);2016 december;0.0;
5477;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Limburg (PV);2017 december;0.0;
5478;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Limburg (PV);2018 december;0.0;
5479;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Limburg (PV);2019 december;0.0;
5480;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Limburg (PV);2020 december;0.0;
5481;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Oost-Groningen (CR);2014 december;1.1;30.4
5482;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Oost-Groningen (CR);2015 december;1.1;30.7
5483;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Oost-Groningen (CR);2016 december;1.0;31.7
5484;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Oost-Groningen (CR);2017 december;1.2;30.4
5485;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Oost-Groningen (CR);2018 december;1.3;28.5
5486;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Oost-Groningen (CR);2019 december;1.6;29.8
5487;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Oost-Groningen (CR);2020 december;1.4;30.0
5488;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Delfzijl en omgeving (CR);2014 december;8.5;3.9
5489;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Delfzijl en omgeving (CR);2015 december;8.0;4.2
5490;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Delfzijl en omgeving (CR);2016 december;8.3;4.2
5491;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Delfzijl en omgeving (CR);2017 december;8.2;4.1
5492;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Delfzijl en omgeving (CR);2018 december;8.1;4.1
5493;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Delfzijl en omgeving (CR);2019 december;7.9;4.5
5494;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Delfzijl en omgeving (CR);2020 december;8.2;4.6
5495;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Overig Groningen (CR);2014 december;5.4;23.6
5496;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Overig Groningen (CR);2015 december;5.7;23.8
5497;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Overig Groningen (CR);2016 december;6.1;23.5
5498;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Overig Groningen (CR);2017 december;6.3;23.4
5499;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Overig Groningen (CR);2018 december;6.5;23.3
5500;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Overig Groningen (CR);2019 december;6.7;23.6
5501;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Overig Groningen (CR);2020 december;6.4;23.4
5502;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Friesland (CR);2014 december;0.1;80.4
5503;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Friesland (CR);2015 december;0.1;79.3
5504;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Friesland (CR);2016 december;0.1;78.9
5505;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Friesland (CR);2017 december;0.1;81.0
5506;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Friesland (CR);2018 december;0.1;83.0
5507;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Friesland (CR);2019 december;0.1;83.2
5508;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Friesland (CR);2020 december;0.1;86.8
5509;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidwest-Friesland (CR);2014 december;0.0;
5510;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidwest-Friesland (CR);2015 december;0.0;
5511;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidwest-Friesland (CR);2016 december;0.0;
5512;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidwest-Friesland (CR);2017 december;0.0;
5513;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidwest-Friesland (CR);2018 december;0.0;
5514;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidwest-Friesland (CR);2019 december;0.0;
5515;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidwest-Friesland (CR);2020 december;0.0;
5516;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidoost-Friesland (CR);2014 december;0.1;70.3
5517;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidoost-Friesland (CR);2015 december;0.1;69.5
5518;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidoost-Friesland (CR);2016 december;0.1;68.3
5519;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidoost-Friesland (CR);2017 december;0.2;71.8
5520;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidoost-Friesland (CR);2018 december;0.1;67.0
5521;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidoost-Friesland (CR);2019 december;0.1;68.6
5522;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidoost-Friesland (CR);2020 december;0.1;69.3
5523;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Drenthe (CR);2014 december;1.2;46.0
5524;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Drenthe (CR);2015 december;1.2;46.8
5525;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Drenthe (CR);2016 december;1.1;46.9
5526;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Drenthe (CR);2017 december;1.2;46.9
5527;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Drenthe (CR);2018 december;0.9;45.7
5528;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Drenthe (CR);2019 december;1.0;45.5
5529;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Drenthe (CR);2020 december;1.0;45.1
5530;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidoost-Drenthe (CR);2014 december;0.4;70.8
5531;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidoost-Drenthe (CR);2015 december;0.4;71.2
5532;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidoost-Drenthe (CR);2016 december;0.2;71.4
5533;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidoost-Drenthe (CR);2017 december;0.2;72.1
5534;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidoost-Drenthe (CR);2018 december;0.4;69.8
5535;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidoost-Drenthe (CR);2019 december;0.4;71.2
5536;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidoost-Drenthe (CR);2020 december;0.3;70.6
5537;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidwest-Drenthe (CR);2014 december;0.2;79.3
5538;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidwest-Drenthe (CR);2015 december;0.3;80.5
5539;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidwest-Drenthe (CR);2016 december;0.3;82.3
5540;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidwest-Drenthe (CR);2017 december;0.3;83.4
5541;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidwest-Drenthe (CR);2018 december;0.4;83.5
5542;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidwest-Drenthe (CR);2019 december;0.3;81.7
5543;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidwest-Drenthe (CR);2020 december;0.3;87.1
5544;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Overijssel (CR);2014 december;0.2;115.6
5545;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Overijssel (CR);2015 december;0.1;112.8
5546;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Overijssel (CR);2016 december;0.2;111.1
5547;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Overijssel (CR);2017 december;0.1;115.3
5548;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Overijssel (CR);2018 december;0.2;117.1
5549;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Overijssel (CR);2019 december;0.1;115.3
5550;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Noord-Overijssel (CR);2020 december;0.3;113.0
5551;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidwest-Overijssel (CR);2014 december;0.1;142.9
5552;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidwest-Overijssel (CR);2015 december;0.1;141.8
5553;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidwest-Overijssel (CR);2016 december;0.1;142.7
5554;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidwest-Overijssel (CR);2017 december;0.2;142.3
5555;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidwest-Overijssel (CR);2018 december;0.1;141.2
5556;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidwest-Overijssel (CR);2019 december;0.1;140.3
5557;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Zuidwest-Overijssel (CR);2020 december;0.0;
5558;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Twente (CR);2014 december;0.4;134.9
5559;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Twente (CR);2015 december;0.3;142.2
5560;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Twente (CR);2016 december;0.1;140.8
5561;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Twente (CR);2017 december;0.1;137.8
5562;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Twente (CR);2018 december;0.1;140.8
5563;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Twente (CR);2019 december;0.1;139.8
5564;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Twente (CR);2020 december;0.1;138.6
5565;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Veluwe (CR);2014 december;0.0;
5566;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Veluwe (CR);2015 december;0.1;158.0
5567;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Veluwe (CR);2016 december;0.2;166.4
5568;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Veluwe (CR);2017 december;0.1;163.9
5569;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Veluwe (CR);2018 december;0.1;161.2
5570;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Veluwe (CR);2019 december;0.0;
5571;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);Veluwe (CR);2020 december;0.1;162.1
