ID;Geslacht;MboSectorOpleidingsrichtBijInstroom;MaatschappelijkePositie1JaarTerug;HoogstBehaaldeVoorafgaandeDiploma;Persoonskenmerken;Perioden;TotaalInstromersInHetMbo_1;BolVoltijd_2;BolDeeltijd_3;Bbl_4;Niveau1_5;Niveau2_6;Niveau3_7;Niveau4_8;BolVoltijdNiveau1_9;BolVoltijdNiveau2_10;BolVoltijdNiveau3_11;BolVoltijdNiveau4_12;BolDeeltijdNiveau1_13;BolDeeltijdNiveau2_14;BolDeeltijdNiveau3_15;BolDeeltijdNiveau4_16;BblNiveau1_17;BblNiveau2_18;BblNiveau3_19;BblNiveau4_20
5461;Mannen en vrouwen;0;Vavo;Totaal;30 tot 35 jaar;2007/'08;;;0.0;;0.0;;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
5462;Mannen en vrouwen;0;Vavo;Totaal;30 tot 35 jaar;2008/'09;;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;;
5463;Mannen en vrouwen;0;Vavo;Totaal;30 tot 35 jaar;2009/'10;;;;;;;0.0;;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;0.0;
5464;Mannen en vrouwen;0;Vavo;Totaal;35 tot 40 jaar;2006/'07;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5465;Mannen en vrouwen;0;Vavo;Totaal;35 tot 40 jaar;2007/'08;;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
5466;Mannen en vrouwen;0;Vavo;Totaal;35 tot 40 jaar;2008/'09;;0.0;0.0;;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
5467;Mannen en vrouwen;0;Vavo;Totaal;35 tot 40 jaar;2009/'10;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5468;Mannen en vrouwen;0;Vavo;Totaal;40 tot 45 jaar;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5469;Mannen en vrouwen;0;Vavo;Totaal;40 tot 45 jaar;2007/'08;;0.0;;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0
5470;Mannen en vrouwen;0;Vavo;Totaal;40 tot 45 jaar;2008/'09;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5471;Mannen en vrouwen;0;Vavo;Totaal;40 tot 45 jaar;2009/'10;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5472;Mannen en vrouwen;0;Vavo;Totaal;45 tot 50 jaar;2006/'07;;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
5473;Mannen en vrouwen;0;Vavo;Totaal;45 tot 50 jaar;2007/'08;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
5474;Mannen en vrouwen;0;Vavo;Totaal;45 tot 50 jaar;2008/'09;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
5475;Mannen en vrouwen;0;Vavo;Totaal;45 tot 50 jaar;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5476;Mannen en vrouwen;0;Vavo;Totaal;50 jaar of ouder;2006/'07;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5477;Mannen en vrouwen;0;Vavo;Totaal;50 jaar of ouder;2007/'08;;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0
5478;Mannen en vrouwen;0;Vavo;Totaal;50 jaar of ouder;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5479;Mannen en vrouwen;0;Vavo;Totaal;50 jaar of ouder;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5480;Mannen en vrouwen;0;Vavo;Totaal;Autochtonen;2006/'07;540.0;450.0;;70.0;;90.0;110.0;330.0;;50.0;90.0;320.0;0.0;;;;;40.0;20.0;10.0
5481;Mannen en vrouwen;0;Vavo;Totaal;Autochtonen;2007/'08;470.0;360.0;;110.0;10.0;80.0;100.0;280.0;;30.0;70.0;250.0;0.0;0.0;;;;50.0;30.0;30.0
5482;Mannen en vrouwen;0;Vavo;Totaal;Autochtonen;2008/'09;620.0;490.0;10.0;120.0;10.0;90.0;110.0;420.0;;30.0;80.0;380.0;0.0;0.0;;;;60.0;30.0;30.0
5483;Mannen en vrouwen;0;Vavo;Totaal;Autochtonen;2009/'10;800.0;650.0;10.0;130.0;10.0;110.0;150.0;530.0;;50.0;110.0;490.0;;;;;;50.0;40.0;40.0
5484;Mannen en vrouwen;0;Vavo;Totaal;Allochtonen;2006/'07;490.0;450.0;10.0;30.0;20.0;70.0;100.0;310.0;10.0;60.0;80.0;300.0;;;;;;10.0;10.0;
5485;Mannen en vrouwen;0;Vavo;Totaal;Allochtonen;2007/'08;520.0;460.0;10.0;50.0;30.0;90.0;90.0;320.0;20.0;70.0;80.0;300.0;0.0;;;;;20.0;10.0;10.0
5486;Mannen en vrouwen;0;Vavo;Totaal;Allochtonen;2008/'09;510.0;460.0;10.0;40.0;20.0;80.0;80.0;330.0;20.0;60.0;70.0;310.0;0.0;;;;;20.0;10.0;10.0
5487;Mannen en vrouwen;0;Vavo;Totaal;Allochtonen;2009/'10;600.0;550.0;;50.0;10.0;70.0;120.0;400.0;10.0;50.0;100.0;390.0;0.0;;;;;20.0;20.0;
5488;Mannen en vrouwen;0;Vavo;Totaal;Westerse allochtonen;2006/'07;100.0;100.0;;;;10.0;20.0;70.0;;10.0;20.0;60.0;0.0;;0.0;;;;;
5489;Mannen en vrouwen;0;Vavo;Totaal;Westerse allochtonen;2007/'08;120.0;90.0;;20.0;;20.0;20.0;80.0;0.0;;10.0;70.0;0.0;0.0;;;;;;
5490;Mannen en vrouwen;0;Vavo;Totaal;Westerse allochtonen;2008/'09;100.0;90.0;;10.0;;20.0;20.0;70.0;;10.0;10.0;60.0;0.0;;0.0;;;;;
5491;Mannen en vrouwen;0;Vavo;Totaal;Westerse allochtonen;2009/'10;130.0;110.0;;20.0;;20.0;30.0;80.0;;10.0;20.0;70.0;0.0;0.0;;;0.0;;;
5492;Mannen en vrouwen;0;Vavo;Totaal;Niet-westerse allochtonen;2006/'07;390.0;350.0;;20.0;10.0;60.0;80.0;240.0;;50.0;70.0;230.0;;;;;;10.0;;
5493;Mannen en vrouwen;0;Vavo;Totaal;Niet-westerse allochtonen;2007/'08;400.0;370.0;;30.0;20.0;70.0;80.0;240.0;20.0;60.0;70.0;230.0;0.0;;;;;10.0;;
5494;Mannen en vrouwen;0;Vavo;Totaal;Niet-westerse allochtonen;2008/'09;410.0;370.0;;30.0;20.0;60.0;70.0;260.0;20.0;50.0;50.0;250.0;0.0;0.0;;;;10.0;10.0;
5495;Mannen en vrouwen;0;Vavo;Totaal;Niet-westerse allochtonen;2009/'10;470.0;440.0;;30.0;10.0;60.0;80.0;320.0;10.0;40.0;70.0;310.0;0.0;;;;;20.0;;
5496;Mannen en vrouwen;0;Vavo;Totaal;Turkije;2006/'07;60.0;60.0;;;0.0;10.0;10.0;40.0;0.0;;10.0;40.0;0.0;;0.0;;0.0;;0.0;0.0
5497;Mannen en vrouwen;0;Vavo;Totaal;Turkije;2007/'08;100.0;90.0;;;;20.0;20.0;60.0;;20.0;20.0;60.0;0.0;;0.0;0.0;0.0;;0.0;
5498;Mannen en vrouwen;0;Vavo;Totaal;Turkije;2008/'09;110.0;100.0;;;;20.0;20.0;70.0;;20.0;10.0;70.0;0.0;0.0;;0.0;0.0;;;
5499;Mannen en vrouwen;0;Vavo;Totaal;Turkije;2009/'10;100.0;90.0;;;;20.0;20.0;60.0;;10.0;20.0;60.0;0.0;0.0;0.0;;0.0;;;
5500;Mannen en vrouwen;0;Vavo;Totaal;Marokko;2006/'07;90.0;90.0;;;;20.0;20.0;60.0;;10.0;10.0;60.0;0.0;0.0;;0.0;0.0;;0.0;0.0
5501;Mannen en vrouwen;0;Vavo;Totaal;Marokko;2007/'08;90.0;80.0;;;;10.0;10.0;60.0;;10.0;10.0;50.0;0.0;0.0;0.0;;0.0;;;
5502;Mannen en vrouwen;0;Vavo;Totaal;Marokko;2008/'09;80.0;70.0;;;;;20.0;50.0;;;10.0;50.0;0.0;0.0;0.0;;;;;
5503;Mannen en vrouwen;0;Vavo;Totaal;Marokko;2009/'10;110.0;100.0;;;;10.0;20.0;70.0;;10.0;20.0;70.0;0.0;0.0;;0.0;;;0.0;0.0
5504;Mannen en vrouwen;0;Vavo;Totaal;Suriname;2006/'07;70.0;50.0;;10.0;;10.0;20.0;40.0;0.0;;10.0;40.0;;0.0;0.0;;0.0;;;
5505;Mannen en vrouwen;0;Vavo;Totaal;Suriname;2007/'08;80.0;70.0;;;;10.0;20.0;40.0;;10.0;20.0;40.0;0.0;0.0;;;0.0;;;
5506;Mannen en vrouwen;0;Vavo;Totaal;Suriname;2008/'09;60.0;50.0;;;;10.0;10.0;40.0;;;;30.0;0.0;0.0;;;0.0;;;
5507;Mannen en vrouwen;0;Vavo;Totaal;Suriname;2009/'10;80.0;70.0;;;;;10.0;60.0;;;10.0;50.0;0.0;0.0;0.0;;0.0;;;
5508;Mannen en vrouwen;0;Vavo;Totaal;Nederlandse Antillen en Aruba;2006/'07;30.0;30.0;0.0;;0.0;;;20.0;0.0;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
5509;Mannen en vrouwen;0;Vavo;Totaal;Nederlandse Antillen en Aruba;2007/'08;30.0;30.0;0.0;;0.0;;;10.0;0.0;;;10.0;0.0;0.0;0.0;0.0;0.0;;;0.0
5510;Mannen en vrouwen;0;Vavo;Totaal;Nederlandse Antillen en Aruba;2008/'09;30.0;30.0;0.0;;;;;20.0;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;;
5511;Mannen en vrouwen;0;Vavo;Totaal;Nederlandse Antillen en Aruba;2009/'10;30.0;30.0;0.0;0.0;;;;20.0;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5512;Mannen en vrouwen;0;Vavo;Totaal;Overige niet-westerse allochtonen;2006/'07;140.0;130.0;;;;10.0;30.0;90.0;;10.0;30.0;90.0;0.0;0.0;;;;;;
5513;Mannen en vrouwen;0;Vavo;Totaal;Overige niet-westerse allochtonen;2007/'08;120.0;100.0;;;;20.0;20.0;70.0;;20.0;20.0;70.0;0.0;0.0;;;;;;
5514;Mannen en vrouwen;0;Vavo;Totaal;Overige niet-westerse allochtonen;2008/'09;140.0;130.0;;10.0;;20.0;20.0;90.0;;20.0;20.0;90.0;0.0;0.0;;0.0;0.0;;;
5515;Mannen en vrouwen;0;Vavo;Totaal;Overige niet-westerse allochtonen;2009/'10;150.0;140.0;;;;20.0;30.0;110.0;;10.0;20.0;110.0;0.0;;0.0;0.0;0.0;;;
5516;Mannen en vrouwen;0;Vavo;Totaal;7;2006/'07;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
5517;Mannen en vrouwen;0;Vavo;Totaal;7;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5518;Mannen en vrouwen;0;Vavo;Totaal;7;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5519;Mannen en vrouwen;0;Vavo;Totaal;7;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5520;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;0;2006/'07;220.0;200.0;;20.0;;30.0;50.0;150.0;0.0;20.0;40.0;140.0;0.0;;;;;;;
5521;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;0;2007/'08;160.0;130.0;;20.0;;20.0;30.0;100.0;;10.0;20.0;100.0;0.0;0.0;0.0;;0.0;;;
5522;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;0;2008/'09;180.0;160.0;;20.0;0.0;20.0;30.0;140.0;0.0;;20.0;130.0;0.0;0.0;;;0.0;10.0;;
5523;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;0;2009/'10;230.0;210.0;;20.0;0.0;20.0;40.0;170.0;0.0;10.0;30.0;170.0;0.0;0.0;;;0.0;;;
5524;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;15 jaar of jonger;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5525;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;15 jaar of jonger;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5526;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;15 jaar of jonger;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5527;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;15 jaar of jonger;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5528;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;16 jaar;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5529;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;16 jaar;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5530;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;16 jaar;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5531;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;16 jaar;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5532;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;17 jaar;2006/'07;30.0;20.0;0.0;;0.0;;;10.0;0.0;;;10.0;0.0;0.0;0.0;0.0;0.0;;0.0;
5533;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;17 jaar;2007/'08;10.0;10.0;0.0;;0.0;;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;;;0.0
5534;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;17 jaar;2008/'09;20.0;20.0;0.0;;0.0;;;20.0;0.0;;;20.0;0.0;0.0;0.0;0.0;0.0;;;0.0
5535;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;17 jaar;2009/'10;20.0;10.0;0.0;;0.0;;;10.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
5536;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;18 jaar;2006/'07;60.0;50.0;0.0;;0.0;;;40.0;0.0;;;40.0;0.0;0.0;0.0;0.0;0.0;;;0.0
5537;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;18 jaar;2007/'08;30.0;20.0;0.0;;0.0;;;20.0;0.0;;;20.0;0.0;0.0;0.0;0.0;0.0;;;0.0
5538;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;18 jaar;2008/'09;50.0;40.0;0.0;;0.0;;;40.0;0.0;;;40.0;0.0;0.0;0.0;0.0;0.0;;;0.0
5539;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;18 jaar;2009/'10;50.0;50.0;0.0;;0.0;;10.0;40.0;0.0;;;40.0;0.0;0.0;0.0;0.0;0.0;;;
5540;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;19 jaar;2006/'07;70.0;60.0;0.0;;0.0;;20.0;50.0;0.0;;20.0;50.0;0.0;0.0;0.0;0.0;0.0;;;
5541;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;19 jaar;2007/'08;40.0;40.0;0.0;;0.0;;10.0;30.0;0.0;;;30.0;0.0;0.0;0.0;0.0;0.0;0.0;;
5542;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;19 jaar;2008/'09;70.0;60.0;;;0.0;;;50.0;0.0;;;50.0;0.0;0.0;0.0;;0.0;;0.0;0.0
5543;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;19 jaar;2009/'10;100.0;90.0;;;0.0;;10.0;80.0;0.0;;;80.0;0.0;0.0;;0.0;0.0;;;
5544;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;20 jaar;2006/'07;40.0;40.0;;;0.0;;;30.0;0.0;;;30.0;0.0;;0.0;;0.0;;;
5545;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;20 jaar;2007/'08;50.0;40.0;0.0;;;;;30.0;;;;30.0;0.0;0.0;0.0;0.0;0.0;;;
5546;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;20 jaar;2008/'09;40.0;30.0;;;0.0;;;30.0;0.0;0.0;;30.0;0.0;0.0;;0.0;0.0;;0.0;
5547;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;20 jaar;2009/'10;40.0;40.0;0.0;;0.0;;;30.0;0.0;;;30.0;0.0;0.0;0.0;0.0;0.0;;;
5548;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;21 jaar;2006/'07;20.0;20.0;0.0;;;;;10.0;0.0;0.0;;10.0;0.0;0.0;0.0;0.0;;;;
5549;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;21 jaar;2007/'08;20.0;20.0;;;0.0;;;20.0;0.0;0.0;;10.0;0.0;0.0;0.0;;0.0;;0.0;
5550;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;21 jaar;2008/'09;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5551;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;21 jaar;2009/'10;20.0;10.0;;;0.0;0.0;;10.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;
5552;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;22 jaar;2006/'07;;;;;0.0;;;;0.0;;;;0.0;0.0;;0.0;0.0;;;0.0
5553;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;22 jaar;2007/'08;;;0.0;;0.0;;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;
5554;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;22 jaar;2008/'09;;;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
5555;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;22 jaar;2009/'10;;;;;0.0;;;;0.0;0.0;;;0.0;0.0;0.0;;0.0;;0.0;0.0
5556;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;23 jaar;2006/'07;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5557;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;23 jaar;2007/'08;;;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5558;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;23 jaar;2008/'09;;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
5559;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;23 jaar;2009/'10;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
5560;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;24 jaar;2006/'07;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5561;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;24 jaar;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5562;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;24 jaar;2008/'09;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5563;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;24 jaar;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5564;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;1;2006/'07;150.0;140.0;0.0;;0.0;20.0;30.0;100.0;0.0;10.0;30.0;100.0;0.0;0.0;0.0;0.0;0.0;;;
5565;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;1;2007/'08;80.0;80.0;0.0;;0.0;10.0;20.0;50.0;0.0;;20.0;50.0;0.0;0.0;0.0;0.0;0.0;;;
5566;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;1;2008/'09;130.0;120.0;;10.0;0.0;10.0;20.0;100.0;0.0;;10.0;100.0;0.0;0.0;0.0;;0.0;;;0.0
5567;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;1;2009/'10;160.0;150.0;;10.0;0.0;10.0;30.0;130.0;0.0;;20.0;120.0;0.0;0.0;;0.0;0.0;;;
5568;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;2;2006/'07;70.0;60.0;;10.0;;10.0;20.0;50.0;0.0;;10.0;40.0;0.0;;;;;;;
5569;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;2;2007/'08;70.0;60.0;;10.0;;;;50.0;;;;50.0;0.0;0.0;0.0;;0.0;;;
5570;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;2;2008/'09;50.0;40.0;;;0.0;;;40.0;0.0;0.0;;30.0;0.0;0.0;;;0.0;;0.0;
5571;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;2;2009/'10;70.0;60.0;;;0.0;;10.0;50.0;0.0;;10.0;40.0;0.0;0.0;0.0;;0.0;;;
5572;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;3;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5573;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;3;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5574;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;3;2008/'09;;0.0;;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
5575;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;3;2009/'10;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
5576;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;25 tot 30 jaar;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5577;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;25 tot 30 jaar;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5578;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;25 tot 30 jaar;2008/'09;;0.0;;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
5579;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;25 tot 30 jaar;2009/'10;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
5580;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;30 tot 35 jaar;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5581;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;30 tot 35 jaar;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5582;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;30 tot 35 jaar;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5583;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;30 tot 35 jaar;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5584;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;35 tot 40 jaar;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5585;Mannen en vrouwen;0;Vavo;Diploma voortgezet onderwijs;35 tot 40 jaar;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
