ID;SBI93;Perioden;k_0mzet_1;Prijs_2;Volume_3;k_0mzet_4;Prijs_5;Volume_6
3192;5244.5 t/m 5244.7 Glas-, aardewerk;1999 november;136.0;103.0;133.0;9.4;1.4;7.9
3193;5244.5 t/m 5244.7 Glas-, aardewerk;1999 december;186.0;103.0;181.0;5.8;1.6;4.2
3194;5244.5 t/m 5244.7 Glas-, aardewerk;1999 4e kwartaal;143.0;103.0;139.0;5.0;1.4;3.6
3195;5244.5 t/m 5244.7 Glas-, aardewerk;1999;113.0;102.0;110.0;4.7;1.6;3.0
3196;5244.5 t/m 5244.7 Glas-, aardewerk;2000 januari;93.0;102.0;91.0;-4.3;0.9;-5.1
3197;5244.5 t/m 5244.7 Glas-, aardewerk;2000 februari;97.0;103.0;95.0;10.0;0.7;9.3
3198;5244.5 t/m 5244.7 Glas-, aardewerk;2000 maart;101.0;103.0;98.0;1.2;0.3;0.9
3199;5244.5 t/m 5244.7 Glas-, aardewerk;2000 1e kwartaal;97.0;103.0;95.0;2.1;0.6;1.4
3200;5244.5 t/m 5244.7 Glas-, aardewerk;2000 april;104.0;103.0;101.0;2.6;0.6;2.0
3201;5244.5 t/m 5244.7 Glas-, aardewerk;2000 mei;112.0;104.0;108.0;-1.6;1.2;-2.7
3202;5244.5 t/m 5244.7 Glas-, aardewerk;2000 juni;109.0;103.0;105.0;-1.0;0.7;-1.6
3203;5244.5 t/m 5244.7 Glas-, aardewerk;2000 2e kwartaal;108.0;103.0;105.0;-0.1;0.8;-0.9
3204;5244.5 t/m 5244.7 Glas-, aardewerk;2000 juli;103.0;103.0;100.0;-6.8;0.3;-7.0
3205;5244.5 t/m 5244.7 Glas-, aardewerk;2000 augustus;104.0;103.0;101.0;3.8;0.3;3.5
3206;5244.5 t/m 5244.7 Glas-, aardewerk;2000 september;102.0;103.0;99.0;-1.9;0.2;-2.1
3207;5244.5 t/m 5244.7 Glas-, aardewerk;2000 3e kwartaal;103.0;103.0;100.0;-1.8;0.2;-2.0
3208;5244.5 t/m 5244.7 Glas-, aardewerk;2000 oktober;107.0;103.0;104.0;0.5;0.3;0.1
3209;5244.5 t/m 5244.7 Glas-, aardewerk;2000 november;140.0;103.0;136.0;2.9;0.4;2.5
3210;5244.5 t/m 5244.7 Glas-, aardewerk;2000 december;167.0;103.0;162.0;-10.0;0.5;-10.5
3211;5244.5 t/m 5244.7 Glas-, aardewerk;2000 4e kwartaal;138.0;103.0;134.0;-3.3;0.4;-3.7
3212;5244.5 t/m 5244.7 Glas-, aardewerk;2000;112.0;103.0;108.0;-1.1;0.5;-1.6
3213;5244.7 Huishoudelijke art. alg. ass.;1994 januari;;;;;;
3214;5244.7 Huishoudelijke art. alg. ass.;1994 februari;;;;;;
3215;5244.7 Huishoudelijke art. alg. ass.;1994 maart;;;;;;
3216;5244.7 Huishoudelijke art. alg. ass.;1994 1e kwartaal;;;;;;
3217;5244.7 Huishoudelijke art. alg. ass.;1994 april;;;;;;
3218;5244.7 Huishoudelijke art. alg. ass.;1994 mei;;;;;;
3219;5244.7 Huishoudelijke art. alg. ass.;1994 juni;;;;;;
3220;5244.7 Huishoudelijke art. alg. ass.;1994 2e kwartaal;;;;;;
3221;5244.7 Huishoudelijke art. alg. ass.;1994 juli;;;;;;
3222;5244.7 Huishoudelijke art. alg. ass.;1994 augustus;;;;;;
3223;5244.7 Huishoudelijke art. alg. ass.;1994 september;;;;;;
3224;5244.7 Huishoudelijke art. alg. ass.;1994 3e kwartaal;;;;;;
3225;5244.7 Huishoudelijke art. alg. ass.;1994 oktober;;;;;;
3226;5244.7 Huishoudelijke art. alg. ass.;1994 november;;;;;;
3227;5244.7 Huishoudelijke art. alg. ass.;1994 december;;;;;;
3228;5244.7 Huishoudelijke art. alg. ass.;1994 4e kwartaal;;;;;;
3229;5244.7 Huishoudelijke art. alg. ass.;1994;;;;;;
3230;5244.7 Huishoudelijke art. alg. ass.;1995 januari;;;;;;
3231;5244.7 Huishoudelijke art. alg. ass.;1995 februari;;;;;;
3232;5244.7 Huishoudelijke art. alg. ass.;1995 maart;;;;;;
3233;5244.7 Huishoudelijke art. alg. ass.;1995 1e kwartaal;;;;;;
3234;5244.7 Huishoudelijke art. alg. ass.;1995 april;;;;;;
3235;5244.7 Huishoudelijke art. alg. ass.;1995 mei;;;;;;
3236;5244.7 Huishoudelijke art. alg. ass.;1995 juni;;;;;;
3237;5244.7 Huishoudelijke art. alg. ass.;1995 2e kwartaal;;;;;;
3238;5244.7 Huishoudelijke art. alg. ass.;1995 juli;;;;;;
3239;5244.7 Huishoudelijke art. alg. ass.;1995 augustus;;;;;;
3240;5244.7 Huishoudelijke art. alg. ass.;1995 september;;;;;;
3241;5244.7 Huishoudelijke art. alg. ass.;1995 3e kwartaal;;;;;;
3242;5244.7 Huishoudelijke art. alg. ass.;1995 oktober;;;;;;
3243;5244.7 Huishoudelijke art. alg. ass.;1995 november;;;;;;
3244;5244.7 Huishoudelijke art. alg. ass.;1995 december;;;;;;
3245;5244.7 Huishoudelijke art. alg. ass.;1995 4e kwartaal;;;;;;
3246;5244.7 Huishoudelijke art. alg. ass.;1995;;;;;;
3247;5244.7 Huishoudelijke art. alg. ass.;1996 januari;;;;;;
3248;5244.7 Huishoudelijke art. alg. ass.;1996 februari;;;;;;
3249;5244.7 Huishoudelijke art. alg. ass.;1996 maart;;;;;;
3250;5244.7 Huishoudelijke art. alg. ass.;1996 1e kwartaal;;;;;;
3251;5244.7 Huishoudelijke art. alg. ass.;1996 april;;;;;;
3252;5244.7 Huishoudelijke art. alg. ass.;1996 mei;;;;;;
3253;5244.7 Huishoudelijke art. alg. ass.;1996 juni;;;;;;
3254;5244.7 Huishoudelijke art. alg. ass.;1996 2e kwartaal;;;;;;
3255;5244.7 Huishoudelijke art. alg. ass.;1996 juli;;;;;;
3256;5244.7 Huishoudelijke art. alg. ass.;1996 augustus;;;;;;
3257;5244.7 Huishoudelijke art. alg. ass.;1996 september;;;;;;
3258;5244.7 Huishoudelijke art. alg. ass.;1996 3e kwartaal;;;;;;
3259;5244.7 Huishoudelijke art. alg. ass.;1996 oktober;;;;;;
3260;5244.7 Huishoudelijke art. alg. ass.;1996 november;;;;;;
3261;5244.7 Huishoudelijke art. alg. ass.;1996 december;;;;;;
3262;5244.7 Huishoudelijke art. alg. ass.;1996 4e kwartaal;;;;;;
3263;5244.7 Huishoudelijke art. alg. ass.;1996;;;;;;
3264;5244.7 Huishoudelijke art. alg. ass.;1997 januari;;;;;;
3265;5244.7 Huishoudelijke art. alg. ass.;1997 februari;;;;;;
3266;5244.7 Huishoudelijke art. alg. ass.;1997 maart;;;;;;
3267;5244.7 Huishoudelijke art. alg. ass.;1997 1e kwartaal;;;;;;
3268;5244.7 Huishoudelijke art. alg. ass.;1997 april;;;;;;
3269;5244.7 Huishoudelijke art. alg. ass.;1997 mei;;;;;;
3270;5244.7 Huishoudelijke art. alg. ass.;1997 juni;;;;;;
3271;5244.7 Huishoudelijke art. alg. ass.;1997 2e kwartaal;;;;;;
3272;5244.7 Huishoudelijke art. alg. ass.;1997 juli;;;;;;
3273;5244.7 Huishoudelijke art. alg. ass.;1997 augustus;;;;;;
3274;5244.7 Huishoudelijke art. alg. ass.;1997 september;;;;;;
3275;5244.7 Huishoudelijke art. alg. ass.;1997 3e kwartaal;;;;;;
3276;5244.7 Huishoudelijke art. alg. ass.;1997 oktober;;;;;;
3277;5244.7 Huishoudelijke art. alg. ass.;1997 november;;;;;;
3278;5244.7 Huishoudelijke art. alg. ass.;1997 december;;;;;;
3279;5244.7 Huishoudelijke art. alg. ass.;1997 4e kwartaal;;;;;;
3280;5244.7 Huishoudelijke art. alg. ass.;1997;;;;;;
3281;5244.7 Huishoudelijke art. alg. ass.;1998 januari;;;;;;
3282;5244.7 Huishoudelijke art. alg. ass.;1998 februari;;;;;;
3283;5244.7 Huishoudelijke art. alg. ass.;1998 maart;;;;;;
3284;5244.7 Huishoudelijke art. alg. ass.;1998 1e kwartaal;91.0;100.0;91.0;0.0;1.2;-1.1
3285;5244.7 Huishoudelijke art. alg. ass.;1998 april;;;;;;
3286;5244.7 Huishoudelijke art. alg. ass.;1998 mei;;;;;;
3287;5244.7 Huishoudelijke art. alg. ass.;1998 juni;;;;;;
3288;5244.7 Huishoudelijke art. alg. ass.;1998 2e kwartaal;109.0;100.0;109.0;4.1;0.8;3.2
3289;5244.7 Huishoudelijke art. alg. ass.;1998 juli;;;;;;
3290;5244.7 Huishoudelijke art. alg. ass.;1998 augustus;;;;;;
3291;5244.7 Huishoudelijke art. alg. ass.;1998 september;;;;;;
3292;5244.7 Huishoudelijke art. alg. ass.;1998 3e kwartaal;107.0;101.0;106.0;4.8;1.3;3.5
3293;5244.7 Huishoudelijke art. alg. ass.;1998 oktober;;;;;;
3294;5244.7 Huishoudelijke art. alg. ass.;1998 november;;;;;;
3295;5244.7 Huishoudelijke art. alg. ass.;1998 december;;;;;;
3296;5244.7 Huishoudelijke art. alg. ass.;1998 4e kwartaal;139.0;101.0;138.0;7.3;1.1;6.2
3297;5244.7 Huishoudelijke art. alg. ass.;1998;112.0;100.0;111.0;4.4;1.1;3.2
3298;5244.7 Huishoudelijke art. alg. ass.;1999 januari;;;;;;
3299;5244.7 Huishoudelijke art. alg. ass.;1999 februari;;;;;;
3300;5244.7 Huishoudelijke art. alg. ass.;1999 maart;;;;;;
3301;5244.7 Huishoudelijke art. alg. ass.;1999 1e kwartaal;99.0;102.0;97.0;8.7;1.5;7.0
3302;5244.7 Huishoudelijke art. alg. ass.;1999 april;;;;;;
3303;5244.7 Huishoudelijke art. alg. ass.;1999 mei;;;;;;
3304;5244.7 Huishoudelijke art. alg. ass.;1999 juni;;;;;;
3305;5244.7 Huishoudelijke art. alg. ass.;1999 2e kwartaal;113.0;102.0;111.0;3.7;1.9;1.7
3306;5244.7 Huishoudelijke art. alg. ass.;1999 juli;;;;;;
3307;5244.7 Huishoudelijke art. alg. ass.;1999 augustus;;;;;;
3308;5244.7 Huishoudelijke art. alg. ass.;1999 september;;;;;;
3309;5244.7 Huishoudelijke art. alg. ass.;1999 3e kwartaal;110.0;102.0;108.0;3.6;1.5;2.1
3310;5244.7 Huishoudelijke art. alg. ass.;1999 oktober;;;;;;
3311;5244.7 Huishoudelijke art. alg. ass.;1999 november;;;;;;
3312;5244.7 Huishoudelijke art. alg. ass.;1999 december;;;;;;
3313;5244.7 Huishoudelijke art. alg. ass.;1999 4e kwartaal;147.0;102.0;144.0;5.6;1.3;4.2
3314;5244.7 Huishoudelijke art. alg. ass.;1999;117.0;102.0;115.0;5.3;1.6;3.6
3315;5244.7 Huishoudelijke art. alg. ass.;2000 januari;94.0;102.0;93.0;-6.8;0.5;-7.3
3316;5244.7 Huishoudelijke art. alg. ass.;2000 februari;101.0;102.0;99.0;9.6;0.3;9.3
3317;5244.7 Huishoudelijke art. alg. ass.;2000 maart;105.0;102.0;103.0;0.2;0.0;0.2
3318;5244.7 Huishoudelijke art. alg. ass.;2000 1e kwartaal;100.0;102.0;98.0;0.7;0.3;0.5
3319;5244.7 Huishoudelijke art. alg. ass.;2000 april;108.0;102.0;106.0;2.2;0.2;1.9
3320;5244.7 Huishoudelijke art. alg. ass.;2000 mei;115.0;103.0;112.0;-2.9;0.9;-3.8
3321;5244.7 Huishoudelijke art. alg. ass.;2000 juni;113.0;103.0;110.0;-1.9;0.4;-2.4
3322;5244.7 Huishoudelijke art. alg. ass.;2000 2e kwartaal;112.0;103.0;109.0;-1.0;0.5;-1.5
3323;5244.7 Huishoudelijke art. alg. ass.;2000 juli;106.0;102.0;103.0;-9.6;0.0;-9.6
3324;5244.7 Huishoudelijke art. alg. ass.;2000 augustus;107.0;102.0;104.0;1.5;0.0;1.5
3325;5244.7 Huishoudelijke art. alg. ass.;2000 september;105.0;102.0;102.0;-3.9;0.1;-4.0
3326;5244.7 Huishoudelijke art. alg. ass.;2000 3e kwartaal;106.0;102.0;103.0;-4.2;0.0;-4.2
3327;5244.7 Huishoudelijke art. alg. ass.;2000 oktober;111.0;103.0;109.0;0.3;0.2;0.1
3328;5244.7 Huishoudelijke art. alg. ass.;2000 november;145.0;103.0;141.0;2.1;0.4;1.7
3329;5244.7 Huishoudelijke art. alg. ass.;2000 december;165.0;103.0;160.0;-12.6;0.4;-13.0
3330;5244.7 Huishoudelijke art. alg. ass.;2000 4e kwartaal;140.0;103.0;137.0;-4.6;0.3;-5.0
3331;5244.7 Huishoudelijke art. alg. ass.;2000;114.0;102.0;112.0;-2.5;0.3;-2.8
3332;5249.5 Speelgoed;1994 januari;;;;;;
3333;5249.5 Speelgoed;1994 februari;;;;;;
3334;5249.5 Speelgoed;1994 maart;;;;;;
3335;5249.5 Speelgoed;1994 1e kwartaal;;;;;;
3336;5249.5 Speelgoed;1994 april;;;;;;
3337;5249.5 Speelgoed;1994 mei;;;;;;
3338;5249.5 Speelgoed;1994 juni;;;;;;
3339;5249.5 Speelgoed;1994 2e kwartaal;;;;;;
3340;5249.5 Speelgoed;1994 juli;;;;;;
3341;5249.5 Speelgoed;1994 augustus;;;;;;
3342;5249.5 Speelgoed;1994 september;;;;;;
3343;5249.5 Speelgoed;1994 3e kwartaal;;;;;;
3344;5249.5 Speelgoed;1994 oktober;;;;;;
3345;5249.5 Speelgoed;1994 november;;;;;;
3346;5249.5 Speelgoed;1994 december;;;;;;
3347;5249.5 Speelgoed;1994 4e kwartaal;;;;;;
3348;5249.5 Speelgoed;1994;102.0;101.0;101.0;;;
3349;5249.5 Speelgoed;1995 januari;;;;;;
3350;5249.5 Speelgoed;1995 februari;;;;;;
3351;5249.5 Speelgoed;1995 maart;;;;;;
3352;5249.5 Speelgoed;1995 1e kwartaal;;;;;;
3353;5249.5 Speelgoed;1995 april;;;;;;
3354;5249.5 Speelgoed;1995 mei;;;;;;
3355;5249.5 Speelgoed;1995 juni;;;;;;
3356;5249.5 Speelgoed;1995 2e kwartaal;;;;;;
3357;5249.5 Speelgoed;1995 juli;;;;;;
3358;5249.5 Speelgoed;1995 augustus;;;;;;
3359;5249.5 Speelgoed;1995 september;;;;;;
3360;5249.5 Speelgoed;1995 3e kwartaal;;;;;;
3361;5249.5 Speelgoed;1995 oktober;;;;;;
3362;5249.5 Speelgoed;1995 november;;;;;;
3363;5249.5 Speelgoed;1995 december;;;;;;
3364;5249.5 Speelgoed;1995 4e kwartaal;;;;;;
3365;5249.5 Speelgoed;1995;100.0;100.0;100.0;-2.2;-1.3;-0.8
3366;5249.5 Speelgoed;1996 januari;;;;;;
3367;5249.5 Speelgoed;1996 februari;;;;;;
3368;5249.5 Speelgoed;1996 maart;;;;;;
3369;5249.5 Speelgoed;1996 1e kwartaal;;;;;;
3370;5249.5 Speelgoed;1996 april;;;;;;
3371;5249.5 Speelgoed;1996 mei;;;;;;
3372;5249.5 Speelgoed;1996 juni;;;;;;
3373;5249.5 Speelgoed;1996 2e kwartaal;;;;;;
3374;5249.5 Speelgoed;1996 juli;;;;;;
3375;5249.5 Speelgoed;1996 augustus;;;;;;
3376;5249.5 Speelgoed;1996 september;;;;;;
3377;5249.5 Speelgoed;1996 3e kwartaal;;;;;;
3378;5249.5 Speelgoed;1996 oktober;;;;;;
3379;5249.5 Speelgoed;1996 november;;;;;;
3380;5249.5 Speelgoed;1996 december;;;;;;
3381;5249.5 Speelgoed;1996 4e kwartaal;;;;;;
3382;5249.5 Speelgoed;1996;102.0;99.0;103.0;2.0;-0.9;2.9
3383;5249.5 Speelgoed;1997 januari;;;;;;
3384;5249.5 Speelgoed;1997 februari;;;;;;
3385;5249.5 Speelgoed;1997 maart;;;;;;
3386;5249.5 Speelgoed;1997 1e kwartaal;;;;;;
3387;5249.5 Speelgoed;1997 april;;;;;;
3388;5249.5 Speelgoed;1997 mei;;;;;;
3389;5249.5 Speelgoed;1997 juni;;;;;;
3390;5249.5 Speelgoed;1997 2e kwartaal;;;;;;
3391;5249.5 Speelgoed;1997 juli;;;;;;
3392;5249.5 Speelgoed;1997 augustus;;;;;;
3393;5249.5 Speelgoed;1997 september;;;;;;
3394;5249.5 Speelgoed;1997 3e kwartaal;;;;;;
3395;5249.5 Speelgoed;1997 oktober;;;;;;
3396;5249.5 Speelgoed;1997 november;;;;;;
3397;5249.5 Speelgoed;1997 december;;;;;;
3398;5249.5 Speelgoed;1997 4e kwartaal;;;;;;
3399;5249.5 Speelgoed;1997;108.0;100.0;108.0;6.2;1.3;4.8
3400;5249.5 Speelgoed;1998 januari;;;;;;
3401;5249.5 Speelgoed;1998 februari;;;;;;
3402;5249.5 Speelgoed;1998 maart;;;;;;
3403;5249.5 Speelgoed;1998 1e kwartaal;83.0;103.0;80.0;5.0;4.4;0.6
3404;5249.5 Speelgoed;1998 april;;;;;;
3405;5249.5 Speelgoed;1998 mei;;;;;;
3406;5249.5 Speelgoed;1998 juni;;;;;;
3407;5249.5 Speelgoed;1998 2e kwartaal;90.0;104.0;87.0;7.6;4.2;3.2
3408;5249.5 Speelgoed;1998 juli;;;;;;
3409;5249.5 Speelgoed;1998 augustus;;;;;;
3410;5249.5 Speelgoed;1998 september;;;;;;
3411;5249.5 Speelgoed;1998 3e kwartaal;111.0;104.0;107.0;15.3;3.4;11.5
3412;5249.5 Speelgoed;1998 oktober;;;;;;
3413;5249.5 Speelgoed;1998 november;;;;;;
3414;5249.5 Speelgoed;1998 december;;;;;;
3415;5249.5 Speelgoed;1998 4e kwartaal;188.0;104.0;180.0;7.8;2.6;5.0
3416;5249.5 Speelgoed;1998;118.0;104.0;114.0;8.9;3.7;5.1
3417;5249.5 Speelgoed;1999 januari;;;;;;
3418;5249.5 Speelgoed;1999 februari;;;;;;
3419;5249.5 Speelgoed;1999 maart;;;;;;
3420;5249.5 Speelgoed;1999 1e kwartaal;86.0;106.0;82.0;3.6;2.1;1.5
3421;5249.5 Speelgoed;1999 april;;;;;;
3422;5249.5 Speelgoed;1999 mei;;;;;;
3423;5249.5 Speelgoed;1999 juni;;;;;;
3424;5249.5 Speelgoed;1999 2e kwartaal;94.0;107.0;88.0;5.3;3.0;2.3
3425;5249.5 Speelgoed;1999 juli;;;;;;
3426;5249.5 Speelgoed;1999 augustus;;;;;;
3427;5249.5 Speelgoed;1999 september;;;;;;
3428;5249.5 Speelgoed;1999 3e kwartaal;114.0;106.0;107.0;2.6;2.7;0.0
3429;5249.5 Speelgoed;1999 oktober;;;;;;
3430;5249.5 Speelgoed;1999 november;;;;;;
3431;5249.5 Speelgoed;1999 december;;;;;;
3432;5249.5 Speelgoed;1999 4e kwartaal;206.0;106.0;194.0;9.5;1.6;7.7
3433;5249.5 Speelgoed;1999;125.0;106.0;118.0;6.0;2.3;3.6
3434;5249.5 Speelgoed;2000 januari;99.0;105.0;95.0;13.2;-0.2;13.4
3435;5249.5 Speelgoed;2000 februari;103.0;105.0;98.0;23.2;-0.6;23.9
3436;5249.5 Speelgoed;2000 maart;119.0;106.0;112.0;36.2;-0.5;36.9
3437;5249.5 Speelgoed;2000 1e kwartaal;107.0;105.0;102.0;24.2;-0.4;24.7
3438;5249.5 Speelgoed;2000 april;108.0;106.0;101.0;18.5;-0.1;18.6
3439;5249.5 Speelgoed;2000 mei;113.0;107.0;106.0;22.4;0.5;21.7
3440;5249.5 Speelgoed;2000 juni;126.0;107.0;118.0;26.7;0.0;26.7
3441;5249.5 Speelgoed;2000 2e kwartaal;116.0;107.0;108.0;22.6;0.1;22.5
3442;5249.5 Speelgoed;2000 juli;137.0;106.0;129.0;10.1;-0.5;10.6
3443;5249.5 Speelgoed;2000 augustus;123.0;106.0;116.0;18.9;0.3;18.6
3444;5249.5 Speelgoed;2000 september;134.0;107.0;125.0;16.5;0.7;15.7
3445;5249.5 Speelgoed;2000 3e kwartaal;131.0;107.0;123.0;14.9;0.2;14.7
3446;5249.5 Speelgoed;2000 oktober;144.0;107.0;135.0;6.0;0.3;5.7
3447;5249.5 Speelgoed;2000 november;296.0;107.0;276.0;12.4;1.8;10.4
3448;5249.5 Speelgoed;2000 december;219.0;107.0;204.0;0.5;1.7;-1.2
3449;5249.5 Speelgoed;2000 4e kwartaal;220.0;107.0;205.0;6.8;1.3;5.5
3450;5249.5 Speelgoed;2000;143.0;106.0;135.0;14.6;0.3;14.3
3451;5245, 5248.1 en 5249.4 Duurzame art.;1994 januari;99.0;;;;;
3452;5245, 5248.1 en 5249.4 Duurzame art.;1994 februari;83.0;;;;;
3453;5245, 5248.1 en 5249.4 Duurzame art.;1994 maart;93.0;;;;;
3454;5245, 5248.1 en 5249.4 Duurzame art.;1994 1e kwartaal;92.0;;;;;
3455;5245, 5248.1 en 5249.4 Duurzame art.;1994 april;84.0;;;;;
3456;5245, 5248.1 en 5249.4 Duurzame art.;1994 mei;89.0;;;;;
3457;5245, 5248.1 en 5249.4 Duurzame art.;1994 juni;103.0;;;;;
3458;5245, 5248.1 en 5249.4 Duurzame art.;1994 2e kwartaal;92.0;;;;;
3459;5245, 5248.1 en 5249.4 Duurzame art.;1994 juli;94.0;;;;;
3460;5245, 5248.1 en 5249.4 Duurzame art.;1994 augustus;97.0;;;;;
3461;5245, 5248.1 en 5249.4 Duurzame art.;1994 september;101.0;;;;;
3462;5245, 5248.1 en 5249.4 Duurzame art.;1994 3e kwartaal;97.0;;;;;
3463;5245, 5248.1 en 5249.4 Duurzame art.;1994 oktober;98.0;;;;;
3464;5245, 5248.1 en 5249.4 Duurzame art.;1994 november;108.0;;;;;
3465;5245, 5248.1 en 5249.4 Duurzame art.;1994 december;144.0;;;;;
3466;5245, 5248.1 en 5249.4 Duurzame art.;1994 4e kwartaal;117.0;;;;;
3467;5245, 5248.1 en 5249.4 Duurzame art.;1994;99.0;;;;;
3468;5245, 5248.1 en 5249.4 Duurzame art.;1995 januari;103.0;;;;;
3469;5245, 5248.1 en 5249.4 Duurzame art.;1995 februari;87.0;;;;;
3470;5245, 5248.1 en 5249.4 Duurzame art.;1995 maart;96.0;;;;;
3471;5245, 5248.1 en 5249.4 Duurzame art.;1995 1e kwartaal;95.0;;;;;
3472;5245, 5248.1 en 5249.4 Duurzame art.;1995 april;85.0;;;;;
3473;5245, 5248.1 en 5249.4 Duurzame art.;1995 mei;90.0;;;;;
3474;5245, 5248.1 en 5249.4 Duurzame art.;1995 juni;103.0;;;;;
3475;5245, 5248.1 en 5249.4 Duurzame art.;1995 2e kwartaal;93.0;;;;;
3476;5245, 5248.1 en 5249.4 Duurzame art.;1995 juli;96.0;;;;;
3477;5245, 5248.1 en 5249.4 Duurzame art.;1995 augustus;97.0;;;;;
3478;5245, 5248.1 en 5249.4 Duurzame art.;1995 september;101.0;;;;;
3479;5245, 5248.1 en 5249.4 Duurzame art.;1995 3e kwartaal;98.0;;;;;
3480;5245, 5248.1 en 5249.4 Duurzame art.;1995 oktober;99.0;;;;;
3481;5245, 5248.1 en 5249.4 Duurzame art.;1995 november;107.0;;;;;
3482;5245, 5248.1 en 5249.4 Duurzame art.;1995 december;137.0;;;;;
3483;5245, 5248.1 en 5249.4 Duurzame art.;1995 4e kwartaal;114.0;;;;;
3484;5245, 5248.1 en 5249.4 Duurzame art.;1995;100.0;;;1.0;;
3485;5245, 5248.1 en 5249.4 Duurzame art.;1996 januari;105.0;;;;;
3486;5245, 5248.1 en 5249.4 Duurzame art.;1996 februari;92.0;;;;;
3487;5245, 5248.1 en 5249.4 Duurzame art.;1996 maart;93.0;;;;;
3488;5245, 5248.1 en 5249.4 Duurzame art.;1996 1e kwartaal;96.0;;;;;
3489;5245, 5248.1 en 5249.4 Duurzame art.;1996 april;84.0;;;;;
3490;5245, 5248.1 en 5249.4 Duurzame art.;1996 mei;98.0;;;;;
3491;5245, 5248.1 en 5249.4 Duurzame art.;1996 juni;102.0;;;;;
3492;5245, 5248.1 en 5249.4 Duurzame art.;1996 2e kwartaal;95.0;;;;;
3493;5245, 5248.1 en 5249.4 Duurzame art.;1996 juli;101.0;;;;;
3494;5245, 5248.1 en 5249.4 Duurzame art.;1996 augustus;102.0;;;;;
3495;5245, 5248.1 en 5249.4 Duurzame art.;1996 september;98.0;;;;;
3496;5245, 5248.1 en 5249.4 Duurzame art.;1996 3e kwartaal;100.0;;;;;
3497;5245, 5248.1 en 5249.4 Duurzame art.;1996 oktober;104.0;;;4.5;;
3498;5245, 5248.1 en 5249.4 Duurzame art.;1996 november;109.0;;;0.8;;
3499;5245, 5248.1 en 5249.4 Duurzame art.;1996 december;135.0;;;-1.9;;
3500;5245, 5248.1 en 5249.4 Duurzame art.;1996 4e kwartaal;116.0;;;0.7;;
3501;5245, 5248.1 en 5249.4 Duurzame art.;1996;102.0;;;1.8;;
3502;5245, 5248.1 en 5249.4 Duurzame art.;1997 januari;106.0;;;1.3;;
3503;5245, 5248.1 en 5249.4 Duurzame art.;1997 februari;92.0;;;0.7;;
3504;5245, 5248.1 en 5249.4 Duurzame art.;1997 maart;96.0;;;3.7;;
3505;5245, 5248.1 en 5249.4 Duurzame art.;1997 1e kwartaal;98.0;;;1.9;;
3506;5245, 5248.1 en 5249.4 Duurzame art.;1997 april;94.0;;;12.1;;
3507;5245, 5248.1 en 5249.4 Duurzame art.;1997 mei;105.0;;;7.8;;
3508;5245, 5248.1 en 5249.4 Duurzame art.;1997 juni;109.0;;;7.6;;
3509;5245, 5248.1 en 5249.4 Duurzame art.;1997 2e kwartaal;103.0;;;9.0;;
3510;5245, 5248.1 en 5249.4 Duurzame art.;1997 juli;114.0;;;12.7;;
3511;5245, 5248.1 en 5249.4 Duurzame art.;1997 augustus;105.0;;;3.3;;
3512;5245, 5248.1 en 5249.4 Duurzame art.;1997 september;112.0;;;14.8;;
3513;5245, 5248.1 en 5249.4 Duurzame art.;1997 3e kwartaal;110.0;;;10.2;;
3514;5245, 5248.1 en 5249.4 Duurzame art.;1997 oktober;118.0;;;13.7;;
3515;5245, 5248.1 en 5249.4 Duurzame art.;1997 november;125.0;;;14.5;;
3516;5245, 5248.1 en 5249.4 Duurzame art.;1997 december;158.0;;;17.0;;
3517;5245, 5248.1 en 5249.4 Duurzame art.;1997 4e kwartaal;134.0;;;15.2;;
3518;5245, 5248.1 en 5249.4 Duurzame art.;1997;111.0;;;9.4;;
3519;5245, 5248.1 en 5249.4 Duurzame art.;1998 januari;118.0;;;11.4;;
3520;5245, 5248.1 en 5249.4 Duurzame art.;1998 februari;105.0;;;14.0;;
3521;5245, 5248.1 en 5249.4 Duurzame art.;1998 maart;115.0;;;19.5;;
3522;5245, 5248.1 en 5249.4 Duurzame art.;1998 1e kwartaal;113.0;;;14.9;;
3523;5245, 5248.1 en 5249.4 Duurzame art.;1998 april;106.0;;;12.9;;
3524;5245, 5248.1 en 5249.4 Duurzame art.;1998 mei;115.0;;;9.2;;
3525;5245, 5248.1 en 5249.4 Duurzame art.;1998 juni;129.0;;;17.8;;
3526;5245, 5248.1 en 5249.4 Duurzame art.;1998 2e kwartaal;117.0;;;13.4;;
3527;5245, 5248.1 en 5249.4 Duurzame art.;1998 juli;132.0;;;14.8;;
3528;5245, 5248.1 en 5249.4 Duurzame art.;1998 augustus;117.0;;;10.9;;
3529;5245, 5248.1 en 5249.4 Duurzame art.;1998 september;124.0;;;9.4;;
3530;5245, 5248.1 en 5249.4 Duurzame art.;1998 3e kwartaal;124.0;;;11.8;;
3531;5245, 5248.1 en 5249.4 Duurzame art.;1998 oktober;136.0;;;14.9;;
3532;5245, 5248.1 en 5249.4 Duurzame art.;1998 november;132.0;;;5.2;;
3533;5245, 5248.1 en 5249.4 Duurzame art.;1998 december;185.0;;;16.5;;
3534;5245, 5248.1 en 5249.4 Duurzame art.;1998 4e kwartaal;151.0;;;12.5;;
3535;5245, 5248.1 en 5249.4 Duurzame art.;1998;126.0;;;13.0;;
