ID;Woningkenmerken;GebruiksOppervlakteklasse;BewonersklasseWoningen;Percentielen;Perioden;ElektriciteitsleveringenOpenbareNet_1
5546;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;50e percentiel;2014;2590.0
5547;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;50e percentiel;2015;2544.0
5548;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;50e percentiel;2016;2525.0
5549;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;50e percentiel;2017;2503.0
5550;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;50e percentiel;2018;2478.0
5551;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;50e percentiel;2019;2416.0
5552;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;75e percentiel;2012;3510.0
5553;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;75e percentiel;2013;3504.0
5554;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;75e percentiel;2014;3389.0
5555;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;75e percentiel;2015;3329.5
5556;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;75e percentiel;2016;3301.0
5557;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;75e percentiel;2017;3274.0
5558;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;75e percentiel;2018;3244.0
5559;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;75e percentiel;2019;3164.0
5560;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;95e percentiel;2012;4966.0
5561;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;95e percentiel;2013;5002.0
5562;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;95e percentiel;2014;4815.0
5563;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;95e percentiel;2015;4701.0
5564;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;95e percentiel;2016;4691.0
5565;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;95e percentiel;2017;4627.0
5566;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;95e percentiel;2018;4632.0
5567;2-onder-1-kapwoning;150 tot 250 m²;1 persoon;95e percentiel;2019;4543.0
5568;2-onder-1-kapwoning;150 tot 250 m²;2 personen;Gemiddelde;2012;2021.7
5569;2-onder-1-kapwoning;150 tot 250 m²;2 personen;Gemiddelde;2013;1996.7
5570;2-onder-1-kapwoning;150 tot 250 m²;2 personen;Gemiddelde;2014;1922.5
5571;2-onder-1-kapwoning;150 tot 250 m²;2 personen;Gemiddelde;2015;1871.3
5572;2-onder-1-kapwoning;150 tot 250 m²;2 personen;Gemiddelde;2016;1828.6
5573;2-onder-1-kapwoning;150 tot 250 m²;2 personen;Gemiddelde;2017;1782.0
5574;2-onder-1-kapwoning;150 tot 250 m²;2 personen;Gemiddelde;2018;1743.0
5575;2-onder-1-kapwoning;150 tot 250 m²;2 personen;Gemiddelde;2019;1702.4
5576;2-onder-1-kapwoning;150 tot 250 m²;2 personen;5e percentiel;2012;1179.0
5577;2-onder-1-kapwoning;150 tot 250 m²;2 personen;5e percentiel;2013;1134.0
5578;2-onder-1-kapwoning;150 tot 250 m²;2 personen;5e percentiel;2014;1080.5
5579;2-onder-1-kapwoning;150 tot 250 m²;2 personen;5e percentiel;2015;1039.5
5580;2-onder-1-kapwoning;150 tot 250 m²;2 personen;5e percentiel;2016;982.0
5581;2-onder-1-kapwoning;150 tot 250 m²;2 personen;5e percentiel;2017;933.0
5582;2-onder-1-kapwoning;150 tot 250 m²;2 personen;5e percentiel;2018;879.0
5583;2-onder-1-kapwoning;150 tot 250 m²;2 personen;5e percentiel;2019;932.0
5584;2-onder-1-kapwoning;150 tot 250 m²;2 personen;25e percentiel;2012;1558.5
5585;2-onder-1-kapwoning;150 tot 250 m²;2 personen;25e percentiel;2013;1533.0
5586;2-onder-1-kapwoning;150 tot 250 m²;2 personen;25e percentiel;2014;1471.5
5587;2-onder-1-kapwoning;150 tot 250 m²;2 personen;25e percentiel;2015;1432.5
5588;2-onder-1-kapwoning;150 tot 250 m²;2 personen;25e percentiel;2016;1388.5
5589;2-onder-1-kapwoning;150 tot 250 m²;2 personen;25e percentiel;2017;1345.5
5590;2-onder-1-kapwoning;150 tot 250 m²;2 personen;25e percentiel;2018;1303.0
5591;2-onder-1-kapwoning;150 tot 250 m²;2 personen;25e percentiel;2019;1275.5
5592;2-onder-1-kapwoning;150 tot 250 m²;2 personen;50e percentiel;2012;1937.5
5593;2-onder-1-kapwoning;150 tot 250 m²;2 personen;50e percentiel;2013;1915.0
5594;2-onder-1-kapwoning;150 tot 250 m²;2 personen;50e percentiel;2014;1846.0
5595;2-onder-1-kapwoning;150 tot 250 m²;2 personen;50e percentiel;2015;1802.5
5596;2-onder-1-kapwoning;150 tot 250 m²;2 personen;50e percentiel;2016;1761.5
5597;2-onder-1-kapwoning;150 tot 250 m²;2 personen;50e percentiel;2017;1716.5
5598;2-onder-1-kapwoning;150 tot 250 m²;2 personen;50e percentiel;2018;1673.0
5599;2-onder-1-kapwoning;150 tot 250 m²;2 personen;50e percentiel;2019;1619.5
5600;2-onder-1-kapwoning;150 tot 250 m²;2 personen;75e percentiel;2012;2411.0
5601;2-onder-1-kapwoning;150 tot 250 m²;2 personen;75e percentiel;2013;2389.5
5602;2-onder-1-kapwoning;150 tot 250 m²;2 personen;75e percentiel;2014;2305.0
5603;2-onder-1-kapwoning;150 tot 250 m²;2 personen;75e percentiel;2015;2243.5
5604;2-onder-1-kapwoning;150 tot 250 m²;2 personen;75e percentiel;2016;2203.0
5605;2-onder-1-kapwoning;150 tot 250 m²;2 personen;75e percentiel;2017;2156.5
5606;2-onder-1-kapwoning;150 tot 250 m²;2 personen;75e percentiel;2018;2120.0
5607;2-onder-1-kapwoning;150 tot 250 m²;2 personen;75e percentiel;2019;2049.0
5608;2-onder-1-kapwoning;150 tot 250 m²;2 personen;95e percentiel;2012;3157.5
5609;2-onder-1-kapwoning;150 tot 250 m²;2 personen;95e percentiel;2013;3146.0
5610;2-onder-1-kapwoning;150 tot 250 m²;2 personen;95e percentiel;2014;3037.0
5611;2-onder-1-kapwoning;150 tot 250 m²;2 personen;95e percentiel;2015;2967.5
5612;2-onder-1-kapwoning;150 tot 250 m²;2 personen;95e percentiel;2016;2933.5
5613;2-onder-1-kapwoning;150 tot 250 m²;2 personen;95e percentiel;2017;2878.0
5614;2-onder-1-kapwoning;150 tot 250 m²;2 personen;95e percentiel;2018;2871.0
5615;2-onder-1-kapwoning;150 tot 250 m²;2 personen;95e percentiel;2019;2778.5
5616;2-onder-1-kapwoning;150 tot 250 m²;3 personen;Gemiddelde;2012;1614.4
5617;2-onder-1-kapwoning;150 tot 250 m²;3 personen;Gemiddelde;2013;1585.9
5618;2-onder-1-kapwoning;150 tot 250 m²;3 personen;Gemiddelde;2014;1528.9
5619;2-onder-1-kapwoning;150 tot 250 m²;3 personen;Gemiddelde;2015;1490.8
5620;2-onder-1-kapwoning;150 tot 250 m²;3 personen;Gemiddelde;2016;1457.5
5621;2-onder-1-kapwoning;150 tot 250 m²;3 personen;Gemiddelde;2017;1412.4
5622;2-onder-1-kapwoning;150 tot 250 m²;3 personen;Gemiddelde;2018;1379.0
5623;2-onder-1-kapwoning;150 tot 250 m²;3 personen;Gemiddelde;2019;1342.6
5624;2-onder-1-kapwoning;150 tot 250 m²;3 personen;5e percentiel;2012;984.7
5625;2-onder-1-kapwoning;150 tot 250 m²;3 personen;5e percentiel;2013;943.3
5626;2-onder-1-kapwoning;150 tot 250 m²;3 personen;5e percentiel;2014;902.0
5627;2-onder-1-kapwoning;150 tot 250 m²;3 personen;5e percentiel;2015;869.0
5628;2-onder-1-kapwoning;150 tot 250 m²;3 personen;5e percentiel;2016;818.0
5629;2-onder-1-kapwoning;150 tot 250 m²;3 personen;5e percentiel;2017;781.7
5630;2-onder-1-kapwoning;150 tot 250 m²;3 personen;5e percentiel;2018;739.0
5631;2-onder-1-kapwoning;150 tot 250 m²;3 personen;5e percentiel;2019;750.0
5632;2-onder-1-kapwoning;150 tot 250 m²;3 personen;25e percentiel;2012;1275.7
5633;2-onder-1-kapwoning;150 tot 250 m²;3 personen;25e percentiel;2013;1246.3
5634;2-onder-1-kapwoning;150 tot 250 m²;3 personen;25e percentiel;2014;1198.7
5635;2-onder-1-kapwoning;150 tot 250 m²;3 personen;25e percentiel;2015;1164.7
5636;2-onder-1-kapwoning;150 tot 250 m²;3 personen;25e percentiel;2016;1127.5
5637;2-onder-1-kapwoning;150 tot 250 m²;3 personen;25e percentiel;2017;1084.0
5638;2-onder-1-kapwoning;150 tot 250 m²;3 personen;25e percentiel;2018;1052.0
5639;2-onder-1-kapwoning;150 tot 250 m²;3 personen;25e percentiel;2019;1020.3
5640;2-onder-1-kapwoning;150 tot 250 m²;3 personen;50e percentiel;2012;1564.7
5641;2-onder-1-kapwoning;150 tot 250 m²;3 personen;50e percentiel;2013;1538.2
5642;2-onder-1-kapwoning;150 tot 250 m²;3 personen;50e percentiel;2014;1478.7
5643;2-onder-1-kapwoning;150 tot 250 m²;3 personen;50e percentiel;2015;1445.0
5644;2-onder-1-kapwoning;150 tot 250 m²;3 personen;50e percentiel;2016;1409.0
5645;2-onder-1-kapwoning;150 tot 250 m²;3 personen;50e percentiel;2017;1364.3
5646;2-onder-1-kapwoning;150 tot 250 m²;3 personen;50e percentiel;2018;1329.0
5647;2-onder-1-kapwoning;150 tot 250 m²;3 personen;50e percentiel;2019;1284.7
5648;2-onder-1-kapwoning;150 tot 250 m²;3 personen;75e percentiel;2012;1908.7
5649;2-onder-1-kapwoning;150 tot 250 m²;3 personen;75e percentiel;2013;1882.3
5650;2-onder-1-kapwoning;150 tot 250 m²;3 personen;75e percentiel;2014;1815.7
5651;2-onder-1-kapwoning;150 tot 250 m²;3 personen;75e percentiel;2015;1772.3
5652;2-onder-1-kapwoning;150 tot 250 m²;3 personen;75e percentiel;2016;1744.5
5653;2-onder-1-kapwoning;150 tot 250 m²;3 personen;75e percentiel;2017;1700.7
5654;2-onder-1-kapwoning;150 tot 250 m²;3 personen;75e percentiel;2018;1669.0
5655;2-onder-1-kapwoning;150 tot 250 m²;3 personen;75e percentiel;2019;1612.0
5656;2-onder-1-kapwoning;150 tot 250 m²;3 personen;95e percentiel;2012;2423.0
5657;2-onder-1-kapwoning;150 tot 250 m²;3 personen;95e percentiel;2013;2405.5
5658;2-onder-1-kapwoning;150 tot 250 m²;3 personen;95e percentiel;2014;2338.3
5659;2-onder-1-kapwoning;150 tot 250 m²;3 personen;95e percentiel;2015;2285.7
5660;2-onder-1-kapwoning;150 tot 250 m²;3 personen;95e percentiel;2016;2276.7
5661;2-onder-1-kapwoning;150 tot 250 m²;3 personen;95e percentiel;2017;2215.0
5662;2-onder-1-kapwoning;150 tot 250 m²;3 personen;95e percentiel;2018;2191.0
5663;2-onder-1-kapwoning;150 tot 250 m²;3 personen;95e percentiel;2019;2141.7
5664;2-onder-1-kapwoning;150 tot 250 m²;4 personen;Gemiddelde;2012;1310.0
5665;2-onder-1-kapwoning;150 tot 250 m²;4 personen;Gemiddelde;2013;1282.8
5666;2-onder-1-kapwoning;150 tot 250 m²;4 personen;Gemiddelde;2014;1237.3
5667;2-onder-1-kapwoning;150 tot 250 m²;4 personen;Gemiddelde;2015;1208.8
5668;2-onder-1-kapwoning;150 tot 250 m²;4 personen;Gemiddelde;2016;1181.8
5669;2-onder-1-kapwoning;150 tot 250 m²;4 personen;Gemiddelde;2017;1149.6
5670;2-onder-1-kapwoning;150 tot 250 m²;4 personen;Gemiddelde;2018;1120.0
5671;2-onder-1-kapwoning;150 tot 250 m²;4 personen;Gemiddelde;2019;1089.4
5672;2-onder-1-kapwoning;150 tot 250 m²;4 personen;5e percentiel;2012;840.3
5673;2-onder-1-kapwoning;150 tot 250 m²;4 personen;5e percentiel;2013;803.5
5674;2-onder-1-kapwoning;150 tot 250 m²;4 personen;5e percentiel;2014;767.3
5675;2-onder-1-kapwoning;150 tot 250 m²;4 personen;5e percentiel;2015;735.3
5676;2-onder-1-kapwoning;150 tot 250 m²;4 personen;5e percentiel;2016;698.0
5677;2-onder-1-kapwoning;150 tot 250 m²;4 personen;5e percentiel;2017;664.0
5678;2-onder-1-kapwoning;150 tot 250 m²;4 personen;5e percentiel;2018;624.0
5679;2-onder-1-kapwoning;150 tot 250 m²;4 personen;5e percentiel;2019;637.5
5680;2-onder-1-kapwoning;150 tot 250 m²;4 personen;25e percentiel;2012;1061.3
5681;2-onder-1-kapwoning;150 tot 250 m²;4 personen;25e percentiel;2013;1033.8
5682;2-onder-1-kapwoning;150 tot 250 m²;4 personen;25e percentiel;2014;991.8
5683;2-onder-1-kapwoning;150 tot 250 m²;4 personen;25e percentiel;2015;963.3
5684;2-onder-1-kapwoning;150 tot 250 m²;4 personen;25e percentiel;2016;935.5
5685;2-onder-1-kapwoning;150 tot 250 m²;4 personen;25e percentiel;2017;905.3
5686;2-onder-1-kapwoning;150 tot 250 m²;4 personen;25e percentiel;2018;873.0
5687;2-onder-1-kapwoning;150 tot 250 m²;4 personen;25e percentiel;2019;846.5
5688;2-onder-1-kapwoning;150 tot 250 m²;4 personen;50e percentiel;2012;1277.8
5689;2-onder-1-kapwoning;150 tot 250 m²;4 personen;50e percentiel;2013;1249.0
5690;2-onder-1-kapwoning;150 tot 250 m²;4 personen;50e percentiel;2014;1205.0
5691;2-onder-1-kapwoning;150 tot 250 m²;4 personen;50e percentiel;2015;1177.3
5692;2-onder-1-kapwoning;150 tot 250 m²;4 personen;50e percentiel;2016;1153.3
5693;2-onder-1-kapwoning;150 tot 250 m²;4 personen;50e percentiel;2017;1120.3
5694;2-onder-1-kapwoning;150 tot 250 m²;4 personen;50e percentiel;2018;1088.0
5695;2-onder-1-kapwoning;150 tot 250 m²;4 personen;50e percentiel;2019;1049.8
5696;2-onder-1-kapwoning;150 tot 250 m²;4 personen;75e percentiel;2012;1530.0
5697;2-onder-1-kapwoning;150 tot 250 m²;4 personen;75e percentiel;2013;1502.5
5698;2-onder-1-kapwoning;150 tot 250 m²;4 personen;75e percentiel;2014;1453.8
5699;2-onder-1-kapwoning;150 tot 250 m²;4 personen;75e percentiel;2015;1425.8
5700;2-onder-1-kapwoning;150 tot 250 m²;4 personen;75e percentiel;2016;1400.8
5701;2-onder-1-kapwoning;150 tot 250 m²;4 personen;75e percentiel;2017;1367.5
5702;2-onder-1-kapwoning;150 tot 250 m²;4 personen;75e percentiel;2018;1341.0
5703;2-onder-1-kapwoning;150 tot 250 m²;4 personen;75e percentiel;2019;1292.5
5704;2-onder-1-kapwoning;150 tot 250 m²;4 personen;95e percentiel;2012;1897.3
5705;2-onder-1-kapwoning;150 tot 250 m²;4 personen;95e percentiel;2013;1878.3
5706;2-onder-1-kapwoning;150 tot 250 m²;4 personen;95e percentiel;2014;1823.3
5707;2-onder-1-kapwoning;150 tot 250 m²;4 personen;95e percentiel;2015;1798.8
5708;2-onder-1-kapwoning;150 tot 250 m²;4 personen;95e percentiel;2016;1779.0
5709;2-onder-1-kapwoning;150 tot 250 m²;4 personen;95e percentiel;2017;1748.0
5710;2-onder-1-kapwoning;150 tot 250 m²;4 personen;95e percentiel;2018;1730.0
5711;2-onder-1-kapwoning;150 tot 250 m²;4 personen;95e percentiel;2019;1692.0
5712;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;Gemiddelde;2012;1092.0
5713;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;Gemiddelde;2013;1064.5
5714;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;Gemiddelde;2014;1027.2
5715;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;Gemiddelde;2015;997.6
5716;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;Gemiddelde;2016;977.8
5717;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;Gemiddelde;2017;951.9
5718;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;Gemiddelde;2018;929.0
5719;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;Gemiddelde;2019;906.4
5720;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;5e percentiel;2012;687.2
5721;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;5e percentiel;2013;644.3
5722;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;5e percentiel;2014;612.2
5723;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;5e percentiel;2015;590.0
5724;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;5e percentiel;2016;560.5
5725;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;5e percentiel;2017;538.0
5726;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;5e percentiel;2018;500.0
5727;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;5e percentiel;2019;516.4
5728;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;25e percentiel;2012;884.0
5729;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;25e percentiel;2013;857.0
5730;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;25e percentiel;2014;820.8
5731;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;25e percentiel;2015;792.8
5732;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;25e percentiel;2016;772.2
5733;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;25e percentiel;2017;746.0
5734;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;25e percentiel;2018;718.0
5735;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;25e percentiel;2019;700.3
5736;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;50e percentiel;2012;1066.8
5737;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;50e percentiel;2013;1044.4
5738;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;50e percentiel;2014;1006.0
5739;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;50e percentiel;2015;974.6
5740;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;50e percentiel;2016;957.8
5741;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;50e percentiel;2017;929.0
5742;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;50e percentiel;2018;908.0
5743;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;50e percentiel;2019;874.8
5744;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;75e percentiel;2012;1283.0
5745;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;75e percentiel;2013;1257.2
5746;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;75e percentiel;2014;1216.2
5747;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;75e percentiel;2015;1184.6
5748;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;75e percentiel;2016;1166.2
5749;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;75e percentiel;2017;1140.4
5750;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;75e percentiel;2018;1123.0
5751;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;75e percentiel;2019;1086.2
5752;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;95e percentiel;2012;1575.8
5753;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;95e percentiel;2013;1551.8
5754;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;95e percentiel;2014;1515.4
5755;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;95e percentiel;2015;1480.0
5756;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;95e percentiel;2016;1465.4
5757;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;95e percentiel;2017;1444.6
5758;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;95e percentiel;2018;1429.0
5759;2-onder-1-kapwoning;150 tot 250 m²;5 personen of meer;95e percentiel;2019;1407.8
5760;2-onder-1-kapwoning;250 tot 500 m²;Totaal;Gemiddelde;2012;2061.2
5761;2-onder-1-kapwoning;250 tot 500 m²;Totaal;Gemiddelde;2013;2066.1
5762;2-onder-1-kapwoning;250 tot 500 m²;Totaal;Gemiddelde;2014;2016.1
5763;2-onder-1-kapwoning;250 tot 500 m²;Totaal;Gemiddelde;2015;1967.5
5764;2-onder-1-kapwoning;250 tot 500 m²;Totaal;Gemiddelde;2016;1950.4
5765;2-onder-1-kapwoning;250 tot 500 m²;Totaal;Gemiddelde;2017;1916.2
5766;2-onder-1-kapwoning;250 tot 500 m²;Totaal;Gemiddelde;2018;1916.0
5767;2-onder-1-kapwoning;250 tot 500 m²;Totaal;Gemiddelde;2019;1888.9
5768;2-onder-1-kapwoning;250 tot 500 m²;Totaal;5e percentiel;2012;939.5
5769;2-onder-1-kapwoning;250 tot 500 m²;Totaal;5e percentiel;2013;901.5
5770;2-onder-1-kapwoning;250 tot 500 m²;Totaal;5e percentiel;2014;868.0
5771;2-onder-1-kapwoning;250 tot 500 m²;Totaal;5e percentiel;2015;857.2
5772;2-onder-1-kapwoning;250 tot 500 m²;Totaal;5e percentiel;2016;812.0
5773;2-onder-1-kapwoning;250 tot 500 m²;Totaal;5e percentiel;2017;784.0
5774;2-onder-1-kapwoning;250 tot 500 m²;Totaal;5e percentiel;2018;744.0
5775;2-onder-1-kapwoning;250 tot 500 m²;Totaal;5e percentiel;2019;771.4
5776;2-onder-1-kapwoning;250 tot 500 m²;Totaal;25e percentiel;2012;1352.9
5777;2-onder-1-kapwoning;250 tot 500 m²;Totaal;25e percentiel;2013;1329.3
5778;2-onder-1-kapwoning;250 tot 500 m²;Totaal;25e percentiel;2014;1288.5
5779;2-onder-1-kapwoning;250 tot 500 m²;Totaal;25e percentiel;2015;1260.4
5780;2-onder-1-kapwoning;250 tot 500 m²;Totaal;25e percentiel;2016;1235.4
5781;2-onder-1-kapwoning;250 tot 500 m²;Totaal;25e percentiel;2017;1207.3
5782;2-onder-1-kapwoning;250 tot 500 m²;Totaal;25e percentiel;2018;1181.0
5783;2-onder-1-kapwoning;250 tot 500 m²;Totaal;25e percentiel;2019;1182.3
5784;2-onder-1-kapwoning;250 tot 500 m²;Totaal;50e percentiel;2012;1802.0
5785;2-onder-1-kapwoning;250 tot 500 m²;Totaal;50e percentiel;2013;1797.2
5786;2-onder-1-kapwoning;250 tot 500 m²;Totaal;50e percentiel;2014;1750.0
5787;2-onder-1-kapwoning;250 tot 500 m²;Totaal;50e percentiel;2015;1717.6
5788;2-onder-1-kapwoning;250 tot 500 m²;Totaal;50e percentiel;2016;1690.0
5789;2-onder-1-kapwoning;250 tot 500 m²;Totaal;50e percentiel;2017;1662.0
5790;2-onder-1-kapwoning;250 tot 500 m²;Totaal;50e percentiel;2018;1650.0
5791;2-onder-1-kapwoning;250 tot 500 m²;Totaal;50e percentiel;2019;1617.0
5792;2-onder-1-kapwoning;250 tot 500 m²;Totaal;75e percentiel;2012;2485.7
5793;2-onder-1-kapwoning;250 tot 500 m²;Totaal;75e percentiel;2013;2513.0
5794;2-onder-1-kapwoning;250 tot 500 m²;Totaal;75e percentiel;2014;2459.0
5795;2-onder-1-kapwoning;250 tot 500 m²;Totaal;75e percentiel;2015;2391.0
5796;2-onder-1-kapwoning;250 tot 500 m²;Totaal;75e percentiel;2016;2387.0
5797;2-onder-1-kapwoning;250 tot 500 m²;Totaal;75e percentiel;2017;2339.0
5798;2-onder-1-kapwoning;250 tot 500 m²;Totaal;75e percentiel;2018;2335.0
5799;2-onder-1-kapwoning;250 tot 500 m²;Totaal;75e percentiel;2019;2292.5
5800;2-onder-1-kapwoning;250 tot 500 m²;Totaal;95e percentiel;2012;3989.5
5801;2-onder-1-kapwoning;250 tot 500 m²;Totaal;95e percentiel;2013;4096.0
5802;2-onder-1-kapwoning;250 tot 500 m²;Totaal;95e percentiel;2014;4023.0
5803;2-onder-1-kapwoning;250 tot 500 m²;Totaal;95e percentiel;2015;3880.0
5804;2-onder-1-kapwoning;250 tot 500 m²;Totaal;95e percentiel;2016;3909.0
5805;2-onder-1-kapwoning;250 tot 500 m²;Totaal;95e percentiel;2017;3854.0
5806;2-onder-1-kapwoning;250 tot 500 m²;Totaal;95e percentiel;2018;3937.0
5807;2-onder-1-kapwoning;250 tot 500 m²;Totaal;95e percentiel;2019;3857.0
5808;2-onder-1-kapwoning;250 tot 500 m²;1 persoon;Gemiddelde;2012;3451.7
5809;2-onder-1-kapwoning;250 tot 500 m²;1 persoon;Gemiddelde;2013;3472.1
5810;2-onder-1-kapwoning;250 tot 500 m²;1 persoon;Gemiddelde;2014;3391.3
5811;2-onder-1-kapwoning;250 tot 500 m²;1 persoon;Gemiddelde;2015;3258.2
5812;2-onder-1-kapwoning;250 tot 500 m²;1 persoon;Gemiddelde;2016;3270.1
5813;2-onder-1-kapwoning;250 tot 500 m²;1 persoon;Gemiddelde;2017;3257.1
5814;2-onder-1-kapwoning;250 tot 500 m²;1 persoon;Gemiddelde;2018;3338.0
5815;2-onder-1-kapwoning;250 tot 500 m²;1 persoon;Gemiddelde;2019;3258.6
5816;2-onder-1-kapwoning;250 tot 500 m²;1 persoon;5e percentiel;2012;1536.0
5817;2-onder-1-kapwoning;250 tot 500 m²;1 persoon;5e percentiel;2013;1489.0
5818;2-onder-1-kapwoning;250 tot 500 m²;1 persoon;5e percentiel;2014;1449.0
5819;2-onder-1-kapwoning;250 tot 500 m²;1 persoon;5e percentiel;2015;1413.0
5820;2-onder-1-kapwoning;250 tot 500 m²;1 persoon;5e percentiel;2016;1387.5
