ID;Kenmerken;Marges;Perioden;VertrouwenInAndereMensen_1;Kerken_2;Rechters_3;Politie_4;Leger_5;Gezondheidszorg_6;Pers_7;Ambtenaren_8;Politici_9;Gemeenteraad_10;TweedeKamer_11;EuropeseUnie_12;Banken_13;GroteBedrijven_14
994;Positie in hh: lid van ouderpaar;Ondergrens 95%-interval;2022;69.4;27.3;79.0;78.2;64.4;76.3;37.3;42.9;23.0;48.5;30.1;45.4;45.0;36.59
995;Positie in hh: lid van ouderpaar;Ondergrens 95%-interval;2023;69.8;29.6;81.8;81.4;71.1;73.7;36.3;45.9;24.6;52.4;30.4;45.7;48.6;38.3
996;Positie in hh: lid van ouderpaar;Bovengrens 95%-interval;2012;64.2;34.0;77.1;70.6;66.0;;33.7;45.8;;;39.1;41.0;42.4;49.96
997;Positie in hh: lid van ouderpaar;Bovengrens 95%-interval;2013;64.2;30.8;75.6;71.7;66.7;;35.3;45.3;;;36.3;35.6;35.4;44.59
998;Positie in hh: lid van ouderpaar;Bovengrens 95%-interval;2014;63.8;32.4;74.8;73.3;65.9;;34.2;45.3;;;38.3;38.3;37.7;44.5
999;Positie in hh: lid van ouderpaar;Bovengrens 95%-interval;2015;65.7;32.7;76.0;72.9;70.6;;33.5;45.6;;;39.0;38.0;36.7;44.23
1000;Positie in hh: lid van ouderpaar;Bovengrens 95%-interval;2016;68.0;34.2;78.4;73.7;70.4;;34.6;46.4;30.5;;40.9;36.5;36.6;42.89
1001;Positie in hh: lid van ouderpaar;Bovengrens 95%-interval;2017;68.4;35.0;79.4;79.6;72.5;;35.7;48.2;35.3;;46.0;46.3;40.2;43.9
1002;Positie in hh: lid van ouderpaar;Bovengrens 95%-interval;2018;68.4;32.6;78.4;78.5;68.5;;38.6;49.4;35.2;;46.5;45.2;42.4;42.25
1003;Positie in hh: lid van ouderpaar;Bovengrens 95%-interval;2019;70.0;29.5;79.7;79.0;73.8;;38.9;49.5;34.2;;44.8;46.6;43.3;40.79
1004;Positie in hh: lid van ouderpaar;Bovengrens 95%-interval;2020;70.6;33.8;83.6;82.7;76.4;;42.7;54.5;43.9;57.9;57.1;49.9;46.6;43.18
1005;Positie in hh: lid van ouderpaar;Bovengrens 95%-interval;2021;72.9;33.1;85.0;84.4;79.5;85.3;47.9;51.3;39.9;;48.8;53.8;50.4;45.49
1006;Positie in hh: lid van ouderpaar;Bovengrens 95%-interval;2022;73.4;31.7;82.6;81.8;68.8;80.0;41.7;47.4;26.9;53.1;34.3;49.9;49.5;41.07
1007;Positie in hh: lid van ouderpaar;Bovengrens 95%-interval;2023;73.9;34.3;85.2;84.8;75.3;77.6;40.8;50.5;28.7;57.1;34.8;50.4;53.2;42.9
1008;Positie in hh: lid paar geen ouder;Waarde;2012;57.1;28.6;62.2;67.6;53.2;;28.1;39.8;;;33.5;35.6;36.8;38.44
1009;Positie in hh: lid paar geen ouder;Waarde;2013;56.2;26.7;65.1;66.9;56.8;;30.0;36.7;;;27.3;30.0;29.0;35.17
1010;Positie in hh: lid paar geen ouder;Waarde;2014;56.6;26.9;61.5;66.4;57.9;;29.9;37.9;;;32.0;31.7;28.9;31.89
1011;Positie in hh: lid paar geen ouder;Waarde;2015;58.7;29.3;63.4;67.5;61.6;;30.0;37.1;;;31.0;28.9;28.9;32.02
1012;Positie in hh: lid paar geen ouder;Waarde;2016;57.7;28.7;66.0;68.1;59.5;;29.3;37.2;22.0;;31.9;30.1;29.4;29.96
1013;Positie in hh: lid paar geen ouder;Waarde;2017;61.9;30.6;68.4;72.9;58.5;;31.4;42.1;26.2;;36.2;37.3;35.3;33.86
1014;Positie in hh: lid paar geen ouder;Waarde;2018;61.7;26.7;68.1;73.0;58.2;;36.0;43.1;27.2;;37.1;39.5;36.7;34.41
1015;Positie in hh: lid paar geen ouder;Waarde;2019;61.9;26.1;68.6;74.1;59.9;;37.4;40.3;25.3;;34.8;39.2;34.6;31.52
1016;Positie in hh: lid paar geen ouder;Waarde;2020;62.6;29.5;73.5;77.6;67.7;;38.8;44.4;34.5;50.8;48.8;41.1;41.9;33.66
1017;Positie in hh: lid paar geen ouder;Waarde;2021;66.9;26.0;76.2;78.5;66.5;83.8;47.8;39.4;27.0;;38.8;48.3;42.6;32.56
1018;Positie in hh: lid paar geen ouder;Waarde;2022;66.0;26.3;74.4;76.8;59.9;78.2;41.6;35.6;19.4;46.1;26.6;45.4;42.6;30.23
1019;Positie in hh: lid paar geen ouder;Waarde;2023;67.1;26.5;74.3;77.6;64.3;73.5;36.3;38.4;19.1;47.0;25.0;42.0;45.7;29.8
1020;Positie in hh: lid paar geen ouder;Ondergrens 95%-interval;2012;55.0;26.8;60.2;65.6;51.1;;26.3;37.8;;;31.5;33.6;34.8;36.39
1021;Positie in hh: lid paar geen ouder;Ondergrens 95%-interval;2013;54.2;24.8;63.1;65.0;54.7;;28.1;34.7;;;25.5;28.1;27.2;33.18
1022;Positie in hh: lid paar geen ouder;Ondergrens 95%-interval;2014;54.6;25.1;59.5;64.5;55.8;;28.1;35.9;;;30.1;29.8;27.1;29.98
1023;Positie in hh: lid paar geen ouder;Ondergrens 95%-interval;2015;56.7;27.5;61.4;65.6;59.6;;28.1;35.2;;;29.2;27.0;27.1;30.12
1024;Positie in hh: lid paar geen ouder;Ondergrens 95%-interval;2016;55.7;26.8;64.0;66.1;57.4;;27.5;35.2;20.3;;30.0;28.2;27.5;28.04
1025;Positie in hh: lid paar geen ouder;Ondergrens 95%-interval;2017;59.9;28.7;66.5;71.0;56.4;;29.5;40.1;24.5;;34.3;35.3;33.4;31.91
1026;Positie in hh: lid paar geen ouder;Ondergrens 95%-interval;2018;59.8;25.0;66.2;71.2;56.2;;34.1;41.2;25.5;;35.2;37.6;34.8;32.5
1027;Positie in hh: lid paar geen ouder;Ondergrens 95%-interval;2019;60.0;24.4;66.7;72.4;57.9;;35.6;38.3;23.6;;32.9;37.3;32.7;29.66
1028;Positie in hh: lid paar geen ouder;Ondergrens 95%-interval;2020;60.7;27.6;71.7;75.9;65.7;;36.9;42.3;32.6;48.8;46.8;39.1;39.9;31.7
1029;Positie in hh: lid paar geen ouder;Ondergrens 95%-interval;2021;64.8;24.1;74.3;76.7;64.5;82.1;45.7;37.3;25.1;;36.7;46.1;40.5;30.54
1030;Positie in hh: lid paar geen ouder;Ondergrens 95%-interval;2022;64.2;24.6;72.7;75.2;58.0;76.6;39.7;33.7;17.9;44.1;24.9;43.4;40.7;28.42
1031;Positie in hh: lid paar geen ouder;Ondergrens 95%-interval;2023;65.2;24.7;72.5;76.0;62.3;71.7;34.5;36.5;17.6;45.0;23.4;40.1;43.8;28.0
1032;Positie in hh: lid paar geen ouder;Bovengrens 95%-interval;2012;59.1;30.6;64.3;69.5;55.3;;30.0;41.8;;;35.4;37.6;38.8;40.53
1033;Positie in hh: lid paar geen ouder;Bovengrens 95%-interval;2013;58.2;28.6;67.1;68.8;58.9;;31.9;38.7;;;29.2;31.9;30.9;37.21
1034;Positie in hh: lid paar geen ouder;Bovengrens 95%-interval;2014;58.6;28.8;63.5;68.3;59.9;;31.8;39.9;;;33.9;33.7;30.8;33.87
1035;Positie in hh: lid paar geen ouder;Bovengrens 95%-interval;2015;60.6;31.2;65.4;69.4;63.6;;31.8;39.1;;;32.9;30.8;30.8;33.98
1036;Positie in hh: lid paar geen ouder;Bovengrens 95%-interval;2016;59.7;30.7;68.0;69.9;61.5;;31.3;39.3;23.8;;33.9;32.0;31.3;31.96
1037;Positie in hh: lid paar geen ouder;Bovengrens 95%-interval;2017;63.8;32.6;70.3;74.6;60.5;;33.3;44.2;28.1;;38.2;39.3;37.3;35.87
1038;Positie in hh: lid paar geen ouder;Bovengrens 95%-interval;2018;63.6;28.6;69.9;74.7;60.2;;37.9;45.1;29.0;;39.1;41.5;38.6;36.37
1039;Positie in hh: lid paar geen ouder;Bovengrens 95%-interval;2019;63.8;27.9;70.4;75.8;61.9;;39.4;42.2;27.1;;36.7;41.2;36.5;33.45
1040;Positie in hh: lid paar geen ouder;Bovengrens 95%-interval;2020;64.6;31.4;75.3;79.3;69.6;;40.8;46.4;36.4;52.9;50.9;43.2;44.0;35.67
1041;Positie in hh: lid paar geen ouder;Bovengrens 95%-interval;2021;68.9;28.0;78.0;80.2;68.6;85.3;50.0;41.5;28.9;;40.9;50.4;44.8;34.65
1042;Positie in hh: lid paar geen ouder;Bovengrens 95%-interval;2022;67.8;28.2;76.0;78.4;61.9;79.8;43.6;37.5;21.0;48.0;28.3;47.4;44.5;32.1
1043;Positie in hh: lid paar geen ouder;Bovengrens 95%-interval;2023;68.9;28.3;76.0;79.2;66.2;75.1;38.2;40.4;20.7;49.0;26.8;44.0;47.7;31.7
1044;Positie in hh.: kind;Waarde;2012;59.2;47.2;80.4;72.3;78.0;;33.9;67.2;;;50.3;61.5;68.6;74.15
1045;Positie in hh.: kind;Waarde;2013;60.9;33.9;77.6;66.6;75.8;;30.0;52.3;;;39.8;51.6;49.0;59.63
1046;Positie in hh.: kind;Waarde;2014;58.0;34.7;77.4;68.9;77.2;;29.0;54.1;;;42.5;55.2;57.4;62.6
1047;Positie in hh.: kind;Waarde;2015;59.4;31.9;77.6;70.5;73.1;;27.1;51.5;;;43.1;53.5;53.5;60.24
1048;Positie in hh.: kind;Waarde;2016;56.8;31.0;78.0;71.5;76.1;;26.1;51.5;39.1;;45.4;53.6;57.0;57.93
1049;Positie in hh.: kind;Waarde;2017;60.3;34.9;79.8;78.2;73.8;;27.4;55.2;45.1;;51.3;60.9;58.4;58.56
1050;Positie in hh.: kind;Waarde;2018;60.7;36.1;79.5;77.6;78.4;;31.5;59.6;42.9;;54.4;67.7;64.5;58.59
1051;Positie in hh.: kind;Waarde;2019;57.8;37.3;82.3;79.8;79.1;;31.7;58.1;40.3;;50.9;66.6;61.3;56.0
1052;Positie in hh.: kind;Waarde;2020;58.3;37.3;84.3;79.2;83.1;;36.0;61.4;53.6;66.4;66.2;70.3;68.1;56.39
1053;Positie in hh.: kind;Waarde;2021;62.9;37.8;84.5;79.9;84.1;89.7;40.8;60.5;44.8;;51.3;71.4;70.7;53.17
1054;Positie in hh.: kind;Waarde;2022;60.5;36.3;79.2;76.0;74.1;84.5;33.3;53.7;35.0;63.3;39.0;66.0;68.0;49.79
1055;Positie in hh.: kind;Waarde;2023;59.0;36.5;79.6;74.6;75.3;82.6;30.6;52.4;31.9;60.6;34.5;62.9;63.9;48.3
1056;Positie in hh.: kind;Ondergrens 95%-interval;2012;54.2;42.1;76.1;67.7;73.4;;29.4;62.3;;;45.2;56.5;63.8;69.5
1057;Positie in hh.: kind;Ondergrens 95%-interval;2013;57.2;30.3;74.3;63.0;72.4;;26.7;48.5;;;36.2;47.9;45.3;55.85
1058;Positie in hh.: kind;Ondergrens 95%-interval;2014;54.4;31.3;74.3;65.5;74.0;;25.9;50.5;;;39.1;51.6;53.8;59.05
1059;Positie in hh.: kind;Ondergrens 95%-interval;2015;55.8;28.6;74.4;67.1;69.8;;24.1;47.8;;;39.6;49.8;49.9;56.64
1060;Positie in hh.: kind;Ondergrens 95%-interval;2016;53.3;27.6;74.8;68.2;72.9;;23.2;47.9;35.7;;41.9;50.0;53.4;54.34
1061;Positie in hh.: kind;Ondergrens 95%-interval;2017;56.7;31.3;76.7;75.0;70.4;;24.3;51.5;41.5;;47.6;57.2;54.7;54.87
1062;Positie in hh.: kind;Ondergrens 95%-interval;2018;57.3;32.6;76.4;74.5;75.3;;28.4;56.1;39.4;;50.8;64.3;61.1;55.05
1063;Positie in hh.: kind;Ondergrens 95%-interval;2019;54.0;33.6;79.1;76.6;75.8;;28.3;54.3;36.7;;47.1;62.9;57.5;52.22
1064;Positie in hh.: kind;Ondergrens 95%-interval;2020;54.8;33.7;81.4;76.2;80.1;;32.7;57.8;50.1;62.8;62.7;66.9;64.7;52.8
1065;Positie in hh.: kind;Ondergrens 95%-interval;2021;58.9;33.7;81.3;76.4;80.9;86.9;36.9;56.4;40.8;;47.2;67.4;66.9;49.09
1066;Positie in hh.: kind;Ondergrens 95%-interval;2022;57.2;32.9;76.3;73.0;71.0;81.9;30.2;50.2;31.9;59.9;35.8;62.6;64.7;46.41
1067;Positie in hh.: kind;Ondergrens 95%-interval;2023;55.7;33.1;76.6;71.5;72.1;79.7;27.5;48.8;28.7;57.0;31.3;59.4;60.5;44.9
1068;Positie in hh.: kind;Bovengrens 95%-interval;2012;64.0;52.3;84.2;76.6;82.0;;38.8;71.8;;;55.3;66.3;73.1;78.31
1069;Positie in hh.: kind;Bovengrens 95%-interval;2013;64.5;37.7;80.6;70.0;79.0;;33.6;56.1;;;43.5;55.4;52.7;63.3
1070;Positie in hh.: kind;Bovengrens 95%-interval;2014;61.4;38.4;80.3;72.0;80.1;;32.3;57.7;;;46.1;58.7;60.8;66.01
1071;Positie in hh.: kind;Bovengrens 95%-interval;2015;62.8;35.5;80.5;73.6;76.2;;30.3;55.1;;;46.7;57.0;57.0;63.74
1072;Positie in hh.: kind;Bovengrens 95%-interval;2016;60.2;34.5;80.8;74.6;79.1;;29.3;55.0;42.6;;48.9;57.1;60.4;61.43
1073;Positie in hh.: kind;Bovengrens 95%-interval;2017;63.7;38.6;82.6;81.1;76.9;;30.6;58.9;48.8;;54.9;64.5;62.0;62.15
1074;Positie in hh.: kind;Bovengrens 95%-interval;2018;64.1;39.7;82.2;80.4;81.2;;34.8;63.0;46.4;;57.8;71.0;67.8;62.04
1075;Positie in hh.: kind;Bovengrens 95%-interval;2019;61.4;41.2;85.0;82.7;82.1;;35.2;61.8;44.0;;54.6;70.1;64.9;59.72
1076;Positie in hh.: kind;Bovengrens 95%-interval;2020;61.7;40.9;86.7;82.0;85.7;;39.5;64.8;57.2;69.7;69.5;73.5;71.3;59.92
1077;Positie in hh.: kind;Bovengrens 95%-interval;2021;66.8;42.0;87.3;83.0;86.9;91.9;44.8;64.5;48.9;;55.3;75.0;74.3;57.21
1078;Positie in hh.: kind;Bovengrens 95%-interval;2022;63.6;39.9;81.9;78.7;77.0;86.8;36.6;57.2;38.3;66.7;42.3;69.2;71.0;53.18
1079;Positie in hh.: kind;Bovengrens 95%-interval;2023;62.3;40.2;82.2;77.5;78.2;85.1;33.8;55.9;35.2;64.0;37.9;66.2;67.1;51.8
1080;Positie in hh.: overig lid;Waarde;2012;56.5;26.7;73.8;70.1;59.0;;33.4;50.9;;;36.4;50.4;50.1;54.9
1081;Positie in hh.: overig lid;Waarde;2013;53.8;29.2;68.7;65.7;68.7;;33.7;45.3;;;35.2;39.8;43.9;47.43
1082;Positie in hh.: overig lid;Waarde;2014;59.6;28.5;68.4;58.8;58.0;;28.5;37.4;;;36.0;38.2;37.0;41.07
1083;Positie in hh.: overig lid;Waarde;2015;67.4;29.4;73.0;62.0;70.5;;30.4;39.1;;;33.9;43.2;36.8;40.0
1084;Positie in hh.: overig lid;Waarde;2016;64.5;32.8;82.9;83.1;73.9;;36.6;52.9;38.8;;47.7;51.4;45.1;46.83
1085;Positie in hh.: overig lid;Waarde;2017;67.0;25.8;78.1;70.1;68.2;;27.1;44.5;35.3;;47.0;58.2;36.1;39.91
1086;Positie in hh.: overig lid;Waarde;2018;63.7;26.4;79.5;74.2;62.4;;41.8;45.7;33.6;;44.7;55.1;50.3;47.5
1087;Positie in hh.: overig lid;Waarde;2019;61.7;27.5;71.7;67.2;63.7;;31.5;48.3;35.3;;45.4;55.4;50.6;47.35
1088;Positie in hh.: overig lid;Waarde;2020;74.0;23.9;85.0;77.3;74.8;;46.7;55.9;44.9;68.4;59.9;64.9;52.3;40.2
1089;Positie in hh.: overig lid;Waarde;2021;70.5;29.2;83.4;74.9;79.1;85.6;46.4;61.8;49.0;;55.0;69.8;59.0;47.25
1090;Positie in hh.: overig lid;Waarde;2022;;;;;;;;;;;;;;
1091;Positie in hh.: overig lid;Waarde;2023;;;;;;;;;;;;;;
1092;Positie in hh.: overig lid;Ondergrens 95%-interval;2012;48.1;19.7;65.8;61.8;50.4;;26.0;42.6;;;28.8;41.8;41.8;46.34
1093;Positie in hh.: overig lid;Ondergrens 95%-interval;2013;44.9;21.6;59.9;56.9;59.8;;25.7;36.5;;;27.2;31.4;35.4;38.7
1094;Positie in hh.: overig lid;Ondergrens 95%-interval;2014;51.4;21.6;60.3;50.6;49.6;;21.6;29.8;;;28.5;30.5;29.6;33.3
1095;Positie in hh.: overig lid;Ondergrens 95%-interval;2015;58.9;22.0;64.8;53.6;62.1;;23.2;31.1;;;26.2;35.0;29.0;31.78
1096;Positie in hh.: overig lid;Ondergrens 95%-interval;2016;56.9;25.7;76.2;76.6;66.4;;29.4;44.9;31.4;;39.9;43.4;37.5;39.0
1097;Positie in hh.: overig lid;Ondergrens 95%-interval;2017;59.6;19.5;71.2;62.9;60.7;;20.8;37.1;28.4;;39.5;50.5;29.3;32.6
1098;Positie in hh.: overig lid;Ondergrens 95%-interval;2018;55.6;19.7;72.4;66.5;54.2;;34.2;37.8;26.5;;36.9;47.0;42.3;39.52
1099;Positie in hh.: overig lid;Ondergrens 95%-interval;2019;53.5;20.6;63.8;59.2;55.5;;24.4;40.2;27.9;;37.5;47.3;42.5;39.24
1100;Positie in hh.: overig lid;Ondergrens 95%-interval;2020;66.6;17.8;78.5;70.1;67.2;;39.2;48.0;37.3;60.7;52.1;57.1;44.6;32.88
1101;Positie in hh.: overig lid;Ondergrens 95%-interval;2021;62.0;21.7;76.0;66.3;70.8;78.1;37.8;52.8;40.3;;46.1;61.2;50.1;38.58
1102;Positie in hh.: overig lid;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
1103;Positie in hh.: overig lid;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
1104;Positie in hh.: overig lid;Bovengrens 95%-interval;2012;64.6;35.1;80.6;77.3;67.2;;41.8;59.3;;;44.8;59.0;58.5;63.18
1105;Positie in hh.: overig lid;Bovengrens 95%-interval;2013;62.4;38.2;76.4;73.4;76.4;;42.7;54.4;;;44.2;48.8;52.7;56.31
1106;Positie in hh.: overig lid;Bovengrens 95%-interval;2014;67.2;36.6;75.6;66.5;65.9;;36.5;45.6;;;44.2;46.5;45.1;49.32
1107;Positie in hh.: overig lid;Bovengrens 95%-interval;2015;75.0;38.2;79.9;69.8;77.6;;38.8;47.7;;;42.5;51.8;45.3;48.83
1108;Positie in hh.: overig lid;Bovengrens 95%-interval;2016;71.4;40.9;87.9;88.0;80.3;;44.4;60.7;46.8;;55.6;59.3;53.0;54.83
1109;Positie in hh.: overig lid;Bovengrens 95%-interval;2017;73.6;33.4;83.7;76.4;74.9;;34.5;52.2;42.9;;54.5;65.4;43.5;47.7
1110;Positie in hh.: overig lid;Bovengrens 95%-interval;2018;71.2;34.3;85.2;80.6;69.9;;49.8;53.8;41.6;;52.9;62.9;58.3;55.6
1111;Positie in hh.: overig lid;Bovengrens 95%-interval;2019;69.4;35.7;78.5;74.3;71.2;;39.6;56.6;43.4;;53.6;63.3;58.7;55.6
1112;Positie in hh.: overig lid;Bovengrens 95%-interval;2020;80.3;31.3;89.8;83.3;81.2;;54.5;63.5;52.7;75.2;67.2;71.9;59.9;47.99
1113;Positie in hh.: overig lid;Bovengrens 95%-interval;2021;77.9;38.0;88.9;82.0;85.6;90.9;55.2;70.0;57.7;;63.5;77.2;67.3;56.08
1114;Positie in hh.: overig lid;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
1115;Positie in hh.: overig lid;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
1116;Stedelijkheid: zeer sterk stedelijk;Waarde;2012;57.5;28.6;72.3;68.3;58.7;;35.4;47.2;;;41.5;46.3;38.8;45.92
1117;Stedelijkheid: zeer sterk stedelijk;Waarde;2013;58.3;26.9;71.5;66.6;60.5;;34.7;44.7;;;35.6;38.8;32.8;38.77
1118;Stedelijkheid: zeer sterk stedelijk;Waarde;2014;58.5;27.1;73.4;67.4;60.5;;37.0;46.5;;;39.3;43.9;36.3;38.85
1119;Stedelijkheid: zeer sterk stedelijk;Waarde;2015;57.8;28.8;74.6;68.8;64.9;;32.1;48.4;;;39.4;42.3;35.3;38.48
1120;Stedelijkheid: zeer sterk stedelijk;Waarde;2016;63.2;29.2;75.5;72.1;64.8;;36.1;48.3;32.5;;44.2;42.2;37.7;37.1
1121;Stedelijkheid: zeer sterk stedelijk;Waarde;2017;64.2;28.9;77.3;75.5;65.0;;38.4;52.7;37.1;;46.2;50.9;39.9;39.62
1122;Stedelijkheid: zeer sterk stedelijk;Waarde;2018;63.0;26.9;77.8;75.6;62.4;;42.7;51.0;35.0;;46.7;51.8;42.7;38.15
1123;Stedelijkheid: zeer sterk stedelijk;Waarde;2019;64.7;23.9;77.7;73.6;64.7;;39.2;49.4;30.9;;42.7;50.5;40.6;35.45
1124;Stedelijkheid: zeer sterk stedelijk;Waarde;2020;64.0;30.0;80.0;78.0;70.6;;46.6;56.0;43.9;60.7;58.7;54.9;47.2;39.12
1125;Stedelijkheid: zeer sterk stedelijk;Waarde;2021;69.3;25.0;82.3;78.3;70.9;83.3;52.0;53.5;36.9;;47.3;62.1;48.9;40.54
1126;Stedelijkheid: zeer sterk stedelijk;Waarde;2022;65.8;27.1;80.1;77.9;63.7;77.7;47.3;48.8;26.5;55.1;35.3;57.7;48.7;33.91
1127;Stedelijkheid: zeer sterk stedelijk;Waarde;2023;67.2;26.6;79.9;76.2;68.1;74.8;43.0;50.5;28.0;56.4;34.7;56.7;50.3;35.5
1128;Stedelijkheid: zeer sterk stedelijk;Ondergrens 95%-interval;2012;54.6;25.9;69.6;65.6;55.7;;32.7;44.3;;;38.6;43.4;36.0;42.99
1129;Stedelijkheid: zeer sterk stedelijk;Ondergrens 95%-interval;2013;55.3;24.2;68.7;63.7;57.4;;31.8;41.6;;;32.7;35.9;30.0;35.81
1130;Stedelijkheid: zeer sterk stedelijk;Ondergrens 95%-interval;2014;55.6;24.5;70.8;64.6;57.5;;34.3;43.6;;;36.5;41.0;33.5;36.02
1131;Stedelijkheid: zeer sterk stedelijk;Ondergrens 95%-interval;2015;55.1;26.2;72.0;66.2;62.1;;29.6;45.6;;;36.7;39.5;32.6;35.77
1132;Stedelijkheid: zeer sterk stedelijk;Ondergrens 95%-interval;2016;60.6;26.7;73.0;69.6;62.1;;33.4;45.5;30.0;;41.5;39.4;35.0;34.41
1133;Stedelijkheid: zeer sterk stedelijk;Ondergrens 95%-interval;2017;61.6;26.4;75.0;73.2;62.3;;35.8;50.0;34.6;;43.5;48.3;37.3;37.0
1134;Stedelijkheid: zeer sterk stedelijk;Ondergrens 95%-interval;2018;60.3;24.5;75.5;73.2;59.7;;40.1;48.3;32.5;;44.1;49.1;40.1;35.56
1135;Stedelijkheid: zeer sterk stedelijk;Ondergrens 95%-interval;2019;62.0;21.5;75.2;71.1;61.9;;36.6;46.7;28.4;;40.0;47.8;37.9;32.81
1136;Stedelijkheid: zeer sterk stedelijk;Ondergrens 95%-interval;2020;61.5;27.5;77.8;75.7;68.1;;43.9;53.3;41.3;58.0;56.0;52.2;44.5;36.49
1137;Stedelijkheid: zeer sterk stedelijk;Ondergrens 95%-interval;2021;66.6;22.5;80.0;75.8;68.3;81.0;49.2;50.7;34.2;;44.5;59.3;46.1;37.76
1138;Stedelijkheid: zeer sterk stedelijk;Ondergrens 95%-interval;2022;63.5;24.9;78.0;75.8;61.2;75.7;44.9;46.3;24.4;52.6;33.0;55.2;46.2;31.59
1139;Stedelijkheid: zeer sterk stedelijk;Ondergrens 95%-interval;2023;64.9;24.4;77.9;74.0;65.7;72.6;40.6;48.0;25.9;53.9;32.4;54.2;47.8;33.1
1140;Stedelijkheid: zeer sterk stedelijk;Bovengrens 95%-interval;2012;60.3;31.4;74.8;70.9;61.5;;38.2;50.1;;;44.4;49.2;41.7;48.89
1141;Stedelijkheid: zeer sterk stedelijk;Bovengrens 95%-interval;2013;61.3;29.8;74.2;69.4;63.5;;37.7;47.8;;;38.6;41.9;35.8;41.81
1142;Stedelijkheid: zeer sterk stedelijk;Bovengrens 95%-interval;2014;61.4;29.9;75.9;70.1;63.4;;39.9;49.4;;;42.2;46.9;39.1;41.77
1143;Stedelijkheid: zeer sterk stedelijk;Bovengrens 95%-interval;2015;60.5;31.5;76.9;71.3;67.5;;34.7;51.1;;;42.1;45.0;38.0;41.25
1144;Stedelijkheid: zeer sterk stedelijk;Bovengrens 95%-interval;2016;65.8;32.0;77.8;74.5;67.5;;38.7;51.1;35.2;;47.0;45.0;40.4;39.88
1145;Stedelijkheid: zeer sterk stedelijk;Bovengrens 95%-interval;2017;66.7;31.5;79.5;77.7;67.5;;41.0;55.3;39.8;;48.8;53.6;42.5;42.3
1146;Stedelijkheid: zeer sterk stedelijk;Bovengrens 95%-interval;2018;65.5;29.4;79.9;77.8;65.0;;45.3;53.7;37.5;;49.4;54.4;45.4;40.81
1147;Stedelijkheid: zeer sterk stedelijk;Bovengrens 95%-interval;2019;67.3;26.5;79.9;76.0;67.3;;41.9;52.2;33.5;;45.4;53.3;43.4;38.19
1148;Stedelijkheid: zeer sterk stedelijk;Bovengrens 95%-interval;2020;66.6;32.7;82.1;80.2;73.0;;49.2;58.6;46.6;63.3;61.3;57.6;49.9;41.81
1149;Stedelijkheid: zeer sterk stedelijk;Bovengrens 95%-interval;2021;71.8;27.6;84.4;80.6;73.4;85.3;54.8;56.3;39.6;;50.1;64.8;51.7;43.37
1150;Stedelijkheid: zeer sterk stedelijk;Bovengrens 95%-interval;2022;68.1;29.5;81.9;79.9;66.0;79.7;49.8;51.2;28.7;57.6;37.7;60.1;51.1;36.31
1151;Stedelijkheid: zeer sterk stedelijk;Bovengrens 95%-interval;2023;69.5;29.0;81.8;78.3;70.5;76.8;45.5;53.0;30.3;58.9;37.1;59.2;52.7;37.9
1152;Stedelijkheid: sterk stedelijk;Waarde;2012;56.3;26.8;68.9;66.8;58.4;;31.0;46.2;;;36.5;37.2;39.8;43.31
1153;Stedelijkheid: sterk stedelijk;Waarde;2013;56.9;27.6;68.4;65.7;60.8;;32.1;42.9;;;31.0;34.0;33.7;39.15
1154;Stedelijkheid: sterk stedelijk;Waarde;2014;58.8;28.6;68.4;68.3;62.6;;30.5;43.0;;;34.2;35.1;36.8;39.75
1155;Stedelijkheid: sterk stedelijk;Waarde;2015;60.8;27.3;69.1;69.1;65.2;;31.8;42.0;;;34.2;34.5;36.2;38.23
1156;Stedelijkheid: sterk stedelijk;Waarde;2016;59.5;27.3;72.6;71.0;65.6;;30.5;43.4;26.0;;35.4;35.1;37.0;36.85
1157;Stedelijkheid: sterk stedelijk;Waarde;2017;60.4;28.8;72.2;73.1;62.8;;29.3;42.1;29.2;;39.0;40.3;39.7;36.25
1158;Stedelijkheid: sterk stedelijk;Waarde;2018;61.1;27.4;72.0;74.0;63.6;;36.9;47.0;31.4;;42.2;44.9;43.4;40.53
1159;Stedelijkheid: sterk stedelijk;Waarde;2019;60.4;27.8;73.8;76.5;67.9;;36.4;48.3;31.3;;40.6;46.6;42.0;38.7
1160;Stedelijkheid: sterk stedelijk;Waarde;2020;63.1;28.8;77.5;77.5;72.3;;38.5;49.3;39.2;54.8;51.1;47.9;45.5;38.19
1161;Stedelijkheid: sterk stedelijk;Waarde;2021;66.1;29.8;79.7;80.6;73.0;83.9;47.0;46.7;32.2;;42.8;54.5;50.4;38.74
1162;Stedelijkheid: sterk stedelijk;Waarde;2022;63.6;29.8;77.5;76.5;63.4;77.4;40.0;42.1;23.2;49.7;30.3;46.6;49.1;36.02
1163;Stedelijkheid: sterk stedelijk;Waarde;2023;65.3;29.4;76.7;77.1;67.1;74.3;35.8;44.9;23.7;52.1;29.3;45.8;49.5;35.3
