ID;Geslacht;PositieInDeEersteWerkkring;PositieInDeTweedeWerkkring;Persoonskenmerken;Perioden;Werknemer_1
5644;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2018 2e kwartaal;47
5645;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2018 3e kwartaal;41
5646;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2018 4e kwartaal;43
5647;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2018;44
5648;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2019 1e kwartaal;41
5649;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2019 2e kwartaal;42
5650;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2019 3e kwartaal;37
5651;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2019 4e kwartaal;43
5652;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2019;41
5653;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2020 1e kwartaal;38
5654;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2020 2e kwartaal;39
5655;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2020 3e kwartaal;35
5656;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2020 4e kwartaal;45
5657;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2020;39
5658;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2021 1e kwartaal;51
5659;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2021 2e kwartaal;44
5660;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2021 3e kwartaal;46
5661;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2021 4e kwartaal;59
5662;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2021;50
5663;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2022 1e kwartaal;59
5664;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2003 1e kwartaal;76
5665;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2003 2e kwartaal;77
5666;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2003 3e kwartaal;74
5667;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2003 4e kwartaal;78
5668;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2003;76
5669;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2004 1e kwartaal;77
5670;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2004 2e kwartaal;77
5671;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2004 3e kwartaal;70
5672;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2004 4e kwartaal;74
5673;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2004;75
5674;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2005 1e kwartaal;80
5675;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2005 2e kwartaal;81
5676;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2005 3e kwartaal;79
5677;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2005 4e kwartaal;85
5678;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2005;81
5679;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2006 1e kwartaal;78
5680;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2006 2e kwartaal;87
5681;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2006 3e kwartaal;83
5682;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2006 4e kwartaal;90
5683;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2006;84
5684;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2007 1e kwartaal;95
5685;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2007 2e kwartaal;104
5686;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2007 3e kwartaal;100
5687;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2007 4e kwartaal;99
5688;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2007;99
5689;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2008 1e kwartaal;101
5690;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2008 2e kwartaal;107
5691;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2008 3e kwartaal;89
5692;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2008 4e kwartaal;98
5693;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2008;99
5694;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2009 1e kwartaal;99
5695;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2009 2e kwartaal;105
5696;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2009 3e kwartaal;94
5697;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2009 4e kwartaal;102
5698;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2009;100
5699;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2010 1e kwartaal;102
5700;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2010 2e kwartaal;102
5701;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2010 3e kwartaal;96
5702;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2010 4e kwartaal;91
5703;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2010;98
5704;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2011 1e kwartaal;87
5705;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2011 2e kwartaal;92
5706;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2011 3e kwartaal;96
5707;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2011 4e kwartaal;101
5708;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2011;94
5709;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2012 1e kwartaal;99
5710;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2012 2e kwartaal;98
5711;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2012 3e kwartaal;94
5712;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2012 4e kwartaal;102
5713;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2012;98
5714;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2013 1e kwartaal;108
5715;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2013 2e kwartaal;112
5716;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2013 3e kwartaal;102
5717;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2013 4e kwartaal;106
5718;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2013;107
5719;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2014 1e kwartaal;102
5720;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2014 2e kwartaal;104
5721;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2014 3e kwartaal;102
5722;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2014 4e kwartaal;105
5723;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2014;103
5724;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2015 1e kwartaal;101
5725;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2015 2e kwartaal;112
5726;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2015 3e kwartaal;106
5727;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2015 4e kwartaal;112
5728;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2015;108
5729;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2016 1e kwartaal;101
5730;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2016 2e kwartaal;108
5731;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2016 3e kwartaal;97
5732;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2016 4e kwartaal;94
5733;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2016;100
5734;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2017 1e kwartaal;100
5735;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2017 2e kwartaal;99
5736;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2017 3e kwartaal;99
5737;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2017 4e kwartaal;93
5738;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2017;98
5739;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2018 1e kwartaal;93
5740;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2018 2e kwartaal;96
5741;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2018 3e kwartaal;93
5742;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2018 4e kwartaal;93
5743;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2018;94
5744;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2019 1e kwartaal;88
5745;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2019 2e kwartaal;97
5746;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2019 3e kwartaal;95
5747;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2019 4e kwartaal;94
5748;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2019;94
5749;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2020 1e kwartaal;85
5750;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2020 2e kwartaal;79
5751;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2020 3e kwartaal;73
5752;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2020 4e kwartaal;81
5753;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2020;80
5754;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2021 1e kwartaal;121
5755;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2021 2e kwartaal;121
5756;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2021 3e kwartaal;108
5757;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2021 4e kwartaal;132
5758;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2021;120
5759;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2022 1e kwartaal;130
5760;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2003 1e kwartaal;146
5761;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2003 2e kwartaal;156
5762;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2003 3e kwartaal;153
5763;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2003 4e kwartaal;155
5764;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2003;152
5765;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2004 1e kwartaal;148
5766;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2004 2e kwartaal;158
5767;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2004 3e kwartaal;154
5768;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2004 4e kwartaal;152
5769;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2004;153
5770;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2005 1e kwartaal;155
5771;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2005 2e kwartaal;158
5772;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2005 3e kwartaal;161
5773;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2005 4e kwartaal;163
5774;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2005;160
5775;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2006 1e kwartaal;162
5776;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2006 2e kwartaal;175
5777;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2006 3e kwartaal;173
5778;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2006 4e kwartaal;179
5779;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2006;172
5780;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2007 1e kwartaal;185
5781;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2007 2e kwartaal;206
5782;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2007 3e kwartaal;206
5783;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2007 4e kwartaal;204
5784;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2007;200
5785;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2008 1e kwartaal;204
5786;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2008 2e kwartaal;211
5787;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2008 3e kwartaal;193
5788;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2008 4e kwartaal;206
5789;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2008;204
5790;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2009 1e kwartaal;200
5791;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2009 2e kwartaal;216
5792;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2009 3e kwartaal;208
5793;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2009 4e kwartaal;205
5794;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2009;207
5795;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2010 1e kwartaal;201
5796;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2010 2e kwartaal;209
5797;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2010 3e kwartaal;208
5798;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2010 4e kwartaal;195
5799;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2010;203
5800;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2011 1e kwartaal;193
5801;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2011 2e kwartaal;200
5802;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2011 3e kwartaal;202
5803;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2011 4e kwartaal;215
5804;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2011;202
5805;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2012 1e kwartaal;209
5806;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2012 2e kwartaal;212
5807;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2012 3e kwartaal;206
5808;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2012 4e kwartaal;213
5809;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2012;210
5810;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2013 1e kwartaal;221
5811;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2013 2e kwartaal;234
5812;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2013 3e kwartaal;224
5813;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2013 4e kwartaal;228
5814;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2013;227
5815;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2014 1e kwartaal;218
5816;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2014 2e kwartaal;227
5817;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2014 3e kwartaal;221
5818;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2014 4e kwartaal;217
5819;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2014;221
5820;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2015 1e kwartaal;212
5821;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2015 2e kwartaal;230
5822;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2015 3e kwartaal;237
5823;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2015 4e kwartaal;236
5824;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2015;229
5825;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2016 1e kwartaal;216
5826;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2016 2e kwartaal;223
5827;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2016 3e kwartaal;224
5828;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2016 4e kwartaal;212
5829;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2016;219
5830;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2017 1e kwartaal;208
5831;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2017 2e kwartaal;216
5832;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2017 3e kwartaal;212
5833;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2017 4e kwartaal;209
5834;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2017;211
5835;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2018 1e kwartaal;205
5836;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2018 2e kwartaal;217
5837;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2018 3e kwartaal;220
5838;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2018 4e kwartaal;214
5839;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2018;214
5840;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2019 1e kwartaal;205
5841;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2019 2e kwartaal;207
5842;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2019 3e kwartaal;210
5843;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2019 4e kwartaal;199
5844;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2019;205
5845;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2020 1e kwartaal;195
5846;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2020 2e kwartaal;176
5847;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2020 3e kwartaal;178
5848;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2020 4e kwartaal;181
5849;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2020;183
5850;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2021 1e kwartaal;249
5851;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2021 2e kwartaal;271
5852;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2021 3e kwartaal;258
