ID;Bedrijfsgroep;Positie;Geslacht;KerkelijkeGezindte;Personen_1
4930;512;Posities A + B;Mannen;Waalsch Hervormd;0.0
4931;512;Posities A + B;Mannen;Remonstrant;0.0
4932;512;Posities A + B;Mannen;Christelijk Gereformeerd;0.0
4933;512;Posities A + B;Mannen;Doopsgezind;0.0
4934;512;Posities A + B;Mannen;Evangelisch Luthersch;0.0
4935;512;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;0.0
4936;512;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;0.0
4937;512;Posities A + B;Mannen;Roomsch-Katholiek;0.0
4938;512;Posities A + B;Mannen;Israëliet;0.0
4939;512;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;0.0
4940;512;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;2.0
4941;512;Posities A + B;Mannen;Kerkelijke gezindte onbekend;0.0
4942;512;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;0.0
4943;512;Posities A + B;Vrouwen;Nederduitsch Hervormd;0.0
4944;512;Posities A + B;Vrouwen;Waalsch Hervormd;0.0
4945;512;Posities A + B;Vrouwen;Remonstrant;0.0
4946;512;Posities A + B;Vrouwen;Christelijk Gereformeerd;0.0
4947;512;Posities A + B;Vrouwen;Doopsgezind;0.0
4948;512;Posities A + B;Vrouwen;Evangelisch Luthersch;0.0
4949;512;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;0.0
4950;512;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;0.0
4951;512;Posities A + B;Vrouwen;Roomsch-Katholiek;0.0
4952;512;Posities A + B;Vrouwen;Israëliet;0.0
4953;512;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
4954;512;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;0.0
4955;512;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;0.0
4956;513;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;622.0
4957;513;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;268.0
4958;513;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
4959;513;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;3.0
4960;513;Totaal der klasse of groep;Totaal mannen en vrouwen;Christelijk Gereformeerd;4.0
4961;513;Totaal der klasse of groep;Totaal mannen en vrouwen;Doopsgezind;8.0
4962;513;Totaal der klasse of groep;Totaal mannen en vrouwen;Evangelisch Luthersch;6.0
4963;513;Totaal der klasse of groep;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;0.0
4964;513;Totaal der klasse of groep;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;32.0
4965;513;Totaal der klasse of groep;Totaal mannen en vrouwen;Roomsch-Katholiek;138.0
4966;513;Totaal der klasse of groep;Totaal mannen en vrouwen;Israëliet;4.0
4967;513;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;22.0
4968;513;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;137.0
4969;513;Totaal der klasse of groep;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
4970;513;Totaal der klasse of groep;Mannen;Totaal alle kerkelijke gezindten;530.0
4971;513;Totaal der klasse of groep;Mannen;Nederduitsch Hervormd;231.0
4972;513;Totaal der klasse of groep;Mannen;Waalsch Hervormd;0.0
4973;513;Totaal der klasse of groep;Mannen;Remonstrant;3.0
4974;513;Totaal der klasse of groep;Mannen;Christelijk Gereformeerd;4.0
4975;513;Totaal der klasse of groep;Mannen;Doopsgezind;8.0
4976;513;Totaal der klasse of groep;Mannen;Evangelisch Luthersch;5.0
4977;513;Totaal der klasse of groep;Mannen;Hersteld Evangelisch Luthersch;0.0
4978;513;Totaal der klasse of groep;Mannen;Behorend tot de gereformeerde kerken;24.0
4979;513;Totaal der klasse of groep;Mannen;Roomsch-Katholiek;120.0
4980;513;Totaal der klasse of groep;Mannen;Israëliet;4.0
4981;513;Totaal der klasse of groep;Mannen;Tot een andere kerk. gezindte behorend;16.0
4982;513;Totaal der klasse of groep;Mannen;Tot geen kerkelijke gezindte behorend;115.0
4983;513;Totaal der klasse of groep;Mannen;Kerkelijke gezindte onbekend;0.0
4984;513;Totaal der klasse of groep;Vrouwen;Totaal alle kerkelijke gezindten;92.0
4985;513;Totaal der klasse of groep;Vrouwen;Nederduitsch Hervormd;37.0
4986;513;Totaal der klasse of groep;Vrouwen;Waalsch Hervormd;0.0
4987;513;Totaal der klasse of groep;Vrouwen;Remonstrant;0.0
4988;513;Totaal der klasse of groep;Vrouwen;Christelijk Gereformeerd;0.0
4989;513;Totaal der klasse of groep;Vrouwen;Doopsgezind;0.0
4990;513;Totaal der klasse of groep;Vrouwen;Evangelisch Luthersch;1.0
4991;513;Totaal der klasse of groep;Vrouwen;Hersteld Evangelisch Luthersch;0.0
4992;513;Totaal der klasse of groep;Vrouwen;Behorend tot de gereformeerde kerken;8.0
4993;513;Totaal der klasse of groep;Vrouwen;Roomsch-Katholiek;18.0
4994;513;Totaal der klasse of groep;Vrouwen;Israëliet;0.0
4995;513;Totaal der klasse of groep;Vrouwen;Tot een andere kerk. gezindte behorend;6.0
4996;513;Totaal der klasse of groep;Vrouwen;Tot geen kerkelijke gezindte behorend;22.0
4997;513;Totaal der klasse of groep;Vrouwen;Kerkelijke gezindte onbekend;0.0
4998;513;Posities A + B;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;31.0
4999;513;Posities A + B;Totaal mannen en vrouwen;Nederduitsch Hervormd;8.0
5000;513;Posities A + B;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
5001;513;Posities A + B;Totaal mannen en vrouwen;Remonstrant;1.0
5002;513;Posities A + B;Totaal mannen en vrouwen;Christelijk Gereformeerd;0.0
5003;513;Posities A + B;Totaal mannen en vrouwen;Doopsgezind;2.0
5004;513;Posities A + B;Totaal mannen en vrouwen;Evangelisch Luthersch;1.0
5005;513;Posities A + B;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;0.0
5006;513;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;0.0
5007;513;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;9.0
5008;513;Posities A + B;Totaal mannen en vrouwen;Israëliet;0.0
5009;513;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;1.0
5010;513;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;9.0
5011;513;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
5012;513;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;31.0
5013;513;Posities A + B;Mannen;Nederduitsch Hervormd;8.0
5014;513;Posities A + B;Mannen;Waalsch Hervormd;0.0
5015;513;Posities A + B;Mannen;Remonstrant;1.0
5016;513;Posities A + B;Mannen;Christelijk Gereformeerd;0.0
5017;513;Posities A + B;Mannen;Doopsgezind;2.0
5018;513;Posities A + B;Mannen;Evangelisch Luthersch;1.0
5019;513;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;0.0
5020;513;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;0.0
5021;513;Posities A + B;Mannen;Roomsch-Katholiek;9.0
5022;513;Posities A + B;Mannen;Israëliet;0.0
5023;513;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;1.0
5024;513;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;9.0
5025;513;Posities A + B;Mannen;Kerkelijke gezindte onbekend;0.0
5026;513;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;0.0
5027;513;Posities A + B;Vrouwen;Nederduitsch Hervormd;0.0
5028;513;Posities A + B;Vrouwen;Waalsch Hervormd;0.0
5029;513;Posities A + B;Vrouwen;Remonstrant;0.0
5030;513;Posities A + B;Vrouwen;Christelijk Gereformeerd;0.0
5031;513;Posities A + B;Vrouwen;Doopsgezind;0.0
5032;513;Posities A + B;Vrouwen;Evangelisch Luthersch;0.0
5033;513;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;0.0
5034;513;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;0.0
5035;513;Posities A + B;Vrouwen;Roomsch-Katholiek;0.0
5036;513;Posities A + B;Vrouwen;Israëliet;0.0
5037;513;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
5038;513;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;0.0
5039;513;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;0.0
5040;514;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;2489.0
5041;514;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;836.0
5042;514;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;1.0
5043;514;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;24.0
5044;514;Totaal der klasse of groep;Totaal mannen en vrouwen;Christelijk Gereformeerd;26.0
5045;514;Totaal der klasse of groep;Totaal mannen en vrouwen;Doopsgezind;41.0
5046;514;Totaal der klasse of groep;Totaal mannen en vrouwen;Evangelisch Luthersch;29.0
5047;514;Totaal der klasse of groep;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;4.0
5048;514;Totaal der klasse of groep;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;190.0
5049;514;Totaal der klasse of groep;Totaal mannen en vrouwen;Roomsch-Katholiek;652.0
5050;514;Totaal der klasse of groep;Totaal mannen en vrouwen;Israëliet;15.0
5051;514;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;69.0
5052;514;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;602.0
5053;514;Totaal der klasse of groep;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
5054;514;Totaal der klasse of groep;Mannen;Totaal alle kerkelijke gezindten;2308.0
5055;514;Totaal der klasse of groep;Mannen;Nederduitsch Hervormd;769.0
5056;514;Totaal der klasse of groep;Mannen;Waalsch Hervormd;1.0
5057;514;Totaal der klasse of groep;Mannen;Remonstrant;24.0
5058;514;Totaal der klasse of groep;Mannen;Christelijk Gereformeerd;25.0
5059;514;Totaal der klasse of groep;Mannen;Doopsgezind;35.0
5060;514;Totaal der klasse of groep;Mannen;Evangelisch Luthersch;28.0
5061;514;Totaal der klasse of groep;Mannen;Hersteld Evangelisch Luthersch;4.0
5062;514;Totaal der klasse of groep;Mannen;Behorend tot de gereformeerde kerken;182.0
5063;514;Totaal der klasse of groep;Mannen;Roomsch-Katholiek;606.0
5064;514;Totaal der klasse of groep;Mannen;Israëliet;13.0
5065;514;Totaal der klasse of groep;Mannen;Tot een andere kerk. gezindte behorend;66.0
5066;514;Totaal der klasse of groep;Mannen;Tot geen kerkelijke gezindte behorend;555.0
5067;514;Totaal der klasse of groep;Mannen;Kerkelijke gezindte onbekend;0.0
5068;514;Totaal der klasse of groep;Vrouwen;Totaal alle kerkelijke gezindten;181.0
5069;514;Totaal der klasse of groep;Vrouwen;Nederduitsch Hervormd;67.0
5070;514;Totaal der klasse of groep;Vrouwen;Waalsch Hervormd;0.0
5071;514;Totaal der klasse of groep;Vrouwen;Remonstrant;0.0
5072;514;Totaal der klasse of groep;Vrouwen;Christelijk Gereformeerd;1.0
5073;514;Totaal der klasse of groep;Vrouwen;Doopsgezind;6.0
5074;514;Totaal der klasse of groep;Vrouwen;Evangelisch Luthersch;1.0
5075;514;Totaal der klasse of groep;Vrouwen;Hersteld Evangelisch Luthersch;0.0
5076;514;Totaal der klasse of groep;Vrouwen;Behorend tot de gereformeerde kerken;8.0
5077;514;Totaal der klasse of groep;Vrouwen;Roomsch-Katholiek;46.0
5078;514;Totaal der klasse of groep;Vrouwen;Israëliet;2.0
5079;514;Totaal der klasse of groep;Vrouwen;Tot een andere kerk. gezindte behorend;3.0
5080;514;Totaal der klasse of groep;Vrouwen;Tot geen kerkelijke gezindte behorend;47.0
5081;514;Totaal der klasse of groep;Vrouwen;Kerkelijke gezindte onbekend;0.0
5082;514;Posities A + B;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;201.0
5083;514;Posities A + B;Totaal mannen en vrouwen;Nederduitsch Hervormd;53.0
5084;514;Posities A + B;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
5085;514;Posities A + B;Totaal mannen en vrouwen;Remonstrant;11.0
5086;514;Posities A + B;Totaal mannen en vrouwen;Christelijk Gereformeerd;0.0
5087;514;Posities A + B;Totaal mannen en vrouwen;Doopsgezind;9.0
5088;514;Posities A + B;Totaal mannen en vrouwen;Evangelisch Luthersch;2.0
5089;514;Posities A + B;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;0.0
5090;514;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;18.0
5091;514;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;40.0
5092;514;Posities A + B;Totaal mannen en vrouwen;Israëliet;6.0
5093;514;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;7.0
5094;514;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;55.0
5095;514;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
5096;514;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;200.0
5097;514;Posities A + B;Mannen;Nederduitsch Hervormd;53.0
5098;514;Posities A + B;Mannen;Waalsch Hervormd;0.0
5099;514;Posities A + B;Mannen;Remonstrant;11.0
5100;514;Posities A + B;Mannen;Christelijk Gereformeerd;0.0
5101;514;Posities A + B;Mannen;Doopsgezind;9.0
5102;514;Posities A + B;Mannen;Evangelisch Luthersch;2.0
5103;514;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;0.0
5104;514;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;18.0
5105;514;Posities A + B;Mannen;Roomsch-Katholiek;39.0
5106;514;Posities A + B;Mannen;Israëliet;6.0
5107;514;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;7.0
5108;514;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;55.0
5109;514;Posities A + B;Mannen;Kerkelijke gezindte onbekend;0.0
5110;514;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;1.0
5111;514;Posities A + B;Vrouwen;Nederduitsch Hervormd;0.0
5112;514;Posities A + B;Vrouwen;Waalsch Hervormd;0.0
5113;514;Posities A + B;Vrouwen;Remonstrant;0.0
5114;514;Posities A + B;Vrouwen;Christelijk Gereformeerd;0.0
5115;514;Posities A + B;Vrouwen;Doopsgezind;0.0
5116;514;Posities A + B;Vrouwen;Evangelisch Luthersch;0.0
5117;514;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;0.0
5118;514;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;0.0
5119;514;Posities A + B;Vrouwen;Roomsch-Katholiek;1.0
5120;514;Posities A + B;Vrouwen;Israëliet;0.0
5121;514;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
5122;514;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;0.0
5123;514;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;0.0
5124;515;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;294.0
5125;515;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;86.0
5126;515;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
5127;515;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;4.0
5128;515;Totaal der klasse of groep;Totaal mannen en vrouwen;Christelijk Gereformeerd;1.0
5129;515;Totaal der klasse of groep;Totaal mannen en vrouwen;Doopsgezind;4.0
5130;515;Totaal der klasse of groep;Totaal mannen en vrouwen;Evangelisch Luthersch;5.0
5131;515;Totaal der klasse of groep;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;1.0
5132;515;Totaal der klasse of groep;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;10.0
5133;515;Totaal der klasse of groep;Totaal mannen en vrouwen;Roomsch-Katholiek;95.0
5134;515;Totaal der klasse of groep;Totaal mannen en vrouwen;Israëliet;5.0
5135;515;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;13.0
5136;515;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;70.0
5137;515;Totaal der klasse of groep;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
5138;515;Totaal der klasse of groep;Mannen;Totaal alle kerkelijke gezindten;240.0
5139;515;Totaal der klasse of groep;Mannen;Nederduitsch Hervormd;56.0
5140;515;Totaal der klasse of groep;Mannen;Waalsch Hervormd;0.0
5141;515;Totaal der klasse of groep;Mannen;Remonstrant;4.0
5142;515;Totaal der klasse of groep;Mannen;Christelijk Gereformeerd;1.0
5143;515;Totaal der klasse of groep;Mannen;Doopsgezind;4.0
5144;515;Totaal der klasse of groep;Mannen;Evangelisch Luthersch;5.0
5145;515;Totaal der klasse of groep;Mannen;Hersteld Evangelisch Luthersch;1.0
5146;515;Totaal der klasse of groep;Mannen;Behorend tot de gereformeerde kerken;9.0
5147;515;Totaal der klasse of groep;Mannen;Roomsch-Katholiek;88.0
5148;515;Totaal der klasse of groep;Mannen;Israëliet;4.0
5149;515;Totaal der klasse of groep;Mannen;Tot een andere kerk. gezindte behorend;6.0
5150;515;Totaal der klasse of groep;Mannen;Tot geen kerkelijke gezindte behorend;62.0
5151;515;Totaal der klasse of groep;Mannen;Kerkelijke gezindte onbekend;0.0
5152;515;Totaal der klasse of groep;Vrouwen;Totaal alle kerkelijke gezindten;54.0
5153;515;Totaal der klasse of groep;Vrouwen;Nederduitsch Hervormd;30.0
5154;515;Totaal der klasse of groep;Vrouwen;Waalsch Hervormd;0.0
5155;515;Totaal der klasse of groep;Vrouwen;Remonstrant;0.0
5156;515;Totaal der klasse of groep;Vrouwen;Christelijk Gereformeerd;0.0
5157;515;Totaal der klasse of groep;Vrouwen;Doopsgezind;0.0
5158;515;Totaal der klasse of groep;Vrouwen;Evangelisch Luthersch;0.0
5159;515;Totaal der klasse of groep;Vrouwen;Hersteld Evangelisch Luthersch;0.0
5160;515;Totaal der klasse of groep;Vrouwen;Behorend tot de gereformeerde kerken;1.0
5161;515;Totaal der klasse of groep;Vrouwen;Roomsch-Katholiek;7.0
5162;515;Totaal der klasse of groep;Vrouwen;Israëliet;1.0
5163;515;Totaal der klasse of groep;Vrouwen;Tot een andere kerk. gezindte behorend;7.0
5164;515;Totaal der klasse of groep;Vrouwen;Tot geen kerkelijke gezindte behorend;8.0
5165;515;Totaal der klasse of groep;Vrouwen;Kerkelijke gezindte onbekend;0.0
5166;515;Posities A + B;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;16.0
5167;515;Posities A + B;Totaal mannen en vrouwen;Nederduitsch Hervormd;4.0
5168;515;Posities A + B;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
5169;515;Posities A + B;Totaal mannen en vrouwen;Remonstrant;2.0
5170;515;Posities A + B;Totaal mannen en vrouwen;Christelijk Gereformeerd;0.0
5171;515;Posities A + B;Totaal mannen en vrouwen;Doopsgezind;1.0
5172;515;Posities A + B;Totaal mannen en vrouwen;Evangelisch Luthersch;0.0
5173;515;Posities A + B;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;0.0
5174;515;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;0.0
5175;515;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;2.0
5176;515;Posities A + B;Totaal mannen en vrouwen;Israëliet;0.0
5177;515;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;0.0
5178;515;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;7.0
5179;515;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
5180;515;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;15.0
5181;515;Posities A + B;Mannen;Nederduitsch Hervormd;4.0
5182;515;Posities A + B;Mannen;Waalsch Hervormd;0.0
5183;515;Posities A + B;Mannen;Remonstrant;2.0
5184;515;Posities A + B;Mannen;Christelijk Gereformeerd;0.0
5185;515;Posities A + B;Mannen;Doopsgezind;1.0
5186;515;Posities A + B;Mannen;Evangelisch Luthersch;0.0
5187;515;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;0.0
5188;515;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;0.0
5189;515;Posities A + B;Mannen;Roomsch-Katholiek;2.0
5190;515;Posities A + B;Mannen;Israëliet;0.0
5191;515;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;0.0
5192;515;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;6.0
5193;515;Posities A + B;Mannen;Kerkelijke gezindte onbekend;0.0
5194;515;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;1.0
5195;515;Posities A + B;Vrouwen;Nederduitsch Hervormd;0.0
5196;515;Posities A + B;Vrouwen;Waalsch Hervormd;0.0
5197;515;Posities A + B;Vrouwen;Remonstrant;0.0
5198;515;Posities A + B;Vrouwen;Christelijk Gereformeerd;0.0
5199;515;Posities A + B;Vrouwen;Doopsgezind;0.0
5200;515;Posities A + B;Vrouwen;Evangelisch Luthersch;0.0
5201;515;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;0.0
5202;515;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;0.0
5203;515;Posities A + B;Vrouwen;Roomsch-Katholiek;0.0
5204;515;Posities A + B;Vrouwen;Israëliet;0.0
5205;515;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
5206;515;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;1.0
5207;515;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;0.0
5208;516;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;362.0
5209;516;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;180.0
5210;516;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
5211;516;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;2.0
