ID;Geslacht;Onderwijssoort;Migratieachtergrond;Generatie;WoonregioSchoolregio;Regiokenmerken;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
4193;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2006/'07;256.0;211.0;82.0
4194;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2007/'08;213.0;166.0;78.0
4195;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2008/'09;239.0;193.0;81.0
4196;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2009/'10;238.0;181.0;76.0
4197;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2010/'11;224.0;167.0;75.0
4198;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2011/'12;211.0;147.0;70.0
4199;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2012/'13;214.0;171.0;80.0
4200;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2013/'14;162.0;131.0;81.0
4201;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2014/'15;143.0;116.0;81.0
4202;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2015/'16;124.0;94.0;76.0
4203;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2016/'17;116.0;95.0;82.0
4204;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2017/'18;134.0;109.0;81.0
4205;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2018/'19;107.0;86.0;80.0
4206;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2019/'20;135.0;130.0;96.0
4207;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2020/'21;124.0;112.0;90.0
4208;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2005/'06;749.0;625.0;83.0
4209;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2006/'07;754.0;614.0;81.0
4210;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2007/'08;777.0;616.0;79.0
4211;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2008/'09;727.0;572.0;79.0
4212;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2009/'10;598.0;471.0;79.0
4213;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2010/'11;616.0;482.0;78.0
4214;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2011/'12;586.0;439.0;75.0
4215;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2012/'13;549.0;468.0;85.0
4216;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2013/'14;599.0;473.0;79.0
4217;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2014/'15;572.0;484.0;85.0
4218;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2015/'16;522.0;433.0;83.0
4219;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2016/'17;543.0;449.0;83.0
4220;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2017/'18;512.0;435.0;85.0
4221;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2018/'19;518.0;432.0;83.0
4222;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2019/'20;527.0;521.0;99.0
4223;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;West-Nederland (LD);2020/'21;545.0;475.0;87.0
4224;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2005/'06;204.0;174.0;85.0
4225;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2006/'07;246.0;206.0;84.0
4226;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2007/'08;256.0;216.0;84.0
4227;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2008/'09;269.0;221.0;82.0
4228;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2009/'10;214.0;160.0;75.0
4229;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2010/'11;226.0;179.0;79.0
4230;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2011/'12;222.0;160.0;72.0
4231;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2012/'13;210.0;171.0;81.0
4232;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2013/'14;173.0;140.0;81.0
4233;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2014/'15;190.0;163.0;86.0
4234;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2015/'16;183.0;153.0;84.0
4235;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2016/'17;162.0;137.0;85.0
4236;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2017/'18;146.0;124.0;85.0
4237;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2018/'19;133.0;117.0;88.0
4238;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2019/'20;122.0;118.0;97.0
4239;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Zuid-Nederland (LD);2020/'21;176.0;155.0;88.0
4240;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Niet in te delen (LD);2005/'06;12.0;9.0;75.0
4241;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Niet in te delen (LD);2006/'07;7.0;6.0;86.0
4242;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Niet in te delen (LD);2007/'08;11.0;8.0;73.0
4243;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Niet in te delen (LD);2008/'09;11.0;7.0;64.0
4244;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Niet in te delen (LD);2009/'10;11.0;10.0;91.0
4245;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Niet in te delen (LD);2010/'11;5.0;4.0;80.0
4246;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Niet in te delen (LD);2011/'12;12.0;10.0;83.0
4247;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Niet in te delen (LD);2012/'13;11.0;10.0;91.0
4248;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Niet in te delen (LD);2013/'14;5.0;3.0;60.0
4249;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Niet in te delen (LD);2014/'15;2.0;1.0;50.0
4250;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Niet in te delen (LD);2015/'16;5.0;5.0;100.0
4251;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Niet in te delen (LD);2016/'17;3.0;3.0;100.0
4252;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Niet in te delen (LD);2017/'18;10.0;8.0;80.0
4253;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Niet in te delen (LD);2018/'19;10.0;9.0;90.0
4254;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Niet in te delen (LD);2019/'20;11.0;11.0;100.0
4255;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Niet in te delen (LD);2020/'21;17.0;16.0;94.0
4256;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Nederland;2005/'06;1259.0;1052.0;84.0
4257;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Nederland;2006/'07;1342.0;1102.0;82.0
4258;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Nederland;2007/'08;1352.0;1080.0;80.0
4259;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Nederland;2008/'09;1345.0;1065.0;79.0
4260;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Nederland;2009/'10;1136.0;879.0;77.0
4261;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Nederland;2010/'11;1139.0;888.0;78.0
4262;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Nederland;2011/'12;1095.0;796.0;73.0
4263;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Nederland;2012/'13;1059.0;876.0;83.0
4264;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Nederland;2013/'14;989.0;787.0;80.0
4265;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Nederland;2014/'15;962.0;809.0;84.0
4266;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Nederland;2015/'16;889.0;727.0;82.0
4267;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Nederland;2016/'17;874.0;721.0;82.0
4268;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Nederland;2017/'18;853.0;717.0;84.0
4269;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Nederland;2018/'19;819.0;688.0;84.0
4270;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Nederland;2019/'20;848.0;831.0;98.0
4271;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Nederland;2020/'21;920.0;808.0;88.0
4272;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2005/'06;306.0;253.0;83.0
4273;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2006/'07;289.0;226.0;78.0
4274;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2007/'08;286.0;220.0;77.0
4275;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2008/'09;289.0;231.0;80.0
4276;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2009/'10;216.0;174.0;81.0
4277;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2010/'11;217.0;174.0;80.0
4278;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2011/'12;203.0;149.0;73.0
4279;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2012/'13;202.0;168.0;83.0
4280;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2013/'14;206.0;173.0;84.0
4281;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2014/'15;211.0;181.0;86.0
4282;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2015/'16;196.0;169.0;86.0
4283;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2016/'17;224.0;188.0;84.0
4284;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2017/'18;209.0;175.0;84.0
4285;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2018/'19;198.0;169.0;85.0
4286;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2019/'20;215.0;213.0;99.0
4287;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2020/'21;242.0;204.0;84.0
4288;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2005/'06;104.0;88.0;85.0
4289;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2006/'07;106.0;82.0;77.0
4290;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2007/'08;103.0;83.0;81.0
4291;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2008/'09;116.0;92.0;79.0
4292;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2009/'10;72.0;60.0;83.0
4293;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2010/'11;91.0;72.0;79.0
4294;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2011/'12;70.0;50.0;71.0
4295;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2012/'13;72.0;61.0;85.0
4296;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2013/'14;79.0;66.0;84.0
4297;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2014/'15;76.0;60.0;79.0
4298;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2015/'16;78.0;62.0;79.0
4299;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2016/'17;79.0;58.0;73.0
4300;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2017/'18;100.0;80.0;80.0
4301;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2018/'19;70.0;63.0;90.0
4302;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2019/'20;70.0;69.0;99.0
4303;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2020/'21;81.0;65.0;80.0
4304;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2005/'06;75.0;65.0;87.0
4305;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2006/'07;73.0;59.0;81.0
4306;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2007/'08;69.0;55.0;80.0
4307;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2008/'09;68.0;56.0;82.0
4308;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2009/'10;67.0;51.0;76.0
4309;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2010/'11;49.0;42.0;86.0
4310;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2011/'12;53.0;45.0;85.0
4311;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2012/'13;52.0;46.0;88.0
4312;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2013/'14;60.0;51.0;85.0
4313;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2014/'15;59.0;54.0;92.0
4314;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2015/'16;56.0;54.0;96.0
4315;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2016/'17;69.0;63.0;91.0
4316;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2017/'18;50.0;45.0;90.0
4317;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2018/'19;82.0;71.0;87.0
4318;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2019/'20;75.0;75.0;100.0
4319;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2020/'21;84.0;76.0;90.0
4320;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2005/'06;105.0;83.0;79.0
4321;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2006/'07;93.0;73.0;78.0
4322;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2007/'08;99.0;71.0;72.0
4323;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2008/'09;90.0;68.0;76.0
4324;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2009/'10;63.0;52.0;83.0
4325;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2010/'11;64.0;50.0;78.0
4326;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2011/'12;60.0;37.0;62.0
4327;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2012/'13;58.0;44.0;76.0
4328;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2013/'14;51.0;42.0;82.0
4329;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2014/'15;57.0;50.0;88.0
4330;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2015/'16;53.0;46.0;87.0
4331;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2016/'17;50.0;45.0;90.0
4332;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2017/'18;45.0;38.0;84.0
4333;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2018/'19;38.0;27.0;71.0
4334;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2019/'20;63.0;62.0;98.0
4335;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2020/'21;52.0;41.0;79.0
4336;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Schoolregio;Utrecht;2005/'06;22.0;17.0;77.0
