ID;Geslacht;Leeftijdsklasse;Herkomstgroepering;Perioden;NederlandseBevolking_1;PersonenMetEenUitkering_2;PersonenMetWAOWajongWAZUitkering_3;PersonenMetEenABWUitkering_4;PersonenMetWWUitkering_5;PersonenMetIOAWIOAZUitkering_6;PersonenMetEenUitkering_7;PersonenMetWAOWajongWAZUitkering_8;PersonenMetEenABWUitkering_9;PersonenMetWWUitkering_10;PersonenMetIOAWIOAZUitkering_11
2651;Mannen;50 tot 55 jaar;Niet-westerse allochtonen, 2e generatie;2000;0.7;0.1;0.1;0.0;0.0;0.0;19.1;13.2;5.0;1.7;0.3
2652;Mannen;50 tot 55 jaar;Niet-westerse allochtonen, 2e generatie;2001;0.7;0.1;0.1;0.0;0.0;0.0;18.4;12.6;4.8;1.3;0.1
2653;Mannen;50 tot 55 jaar;Niet-westerse allochtonen, 2e generatie;2002;0.7;0.1;0.1;0.0;0.0;0.0;20.3;12.6;5.2;3.0;0.0
2654;Mannen;50 tot 55 jaar;Niet-westerse allochtonen, 2e generatie;2003;0.7;0.2;0.1;0.0;0.0;0.0;23.2;13.7;5.9;4.4;0.0
2655;Mannen;50 tot 55 jaar;Marokkanen;1999;5.0;3.0;1.8;1.2;0.2;0.1;60.3;36.0;24.6;3.7;1.1
2656;Mannen;50 tot 55 jaar;Marokkanen;2000;5.1;3.1;1.9;1.2;0.2;0.0;60.0;36.4;24.1;3.6;1.0
2657;Mannen;50 tot 55 jaar;Marokkanen;2001;4.8;2.9;1.8;1.1;0.1;0.1;59.5;36.4;23.8;2.9;1.1
2658;Mannen;50 tot 55 jaar;Marokkanen;2002;4.7;2.8;1.7;1.1;0.2;0.1;58.8;35.7;23.4;3.4;1.3
2659;Mannen;50 tot 55 jaar;Marokkanen;2003;4.4;2.6;1.5;1.1;0.2;0.0;59.9;34.7;24.4;5.2;1.1
2660;Mannen;50 tot 55 jaar;Marokkanen, 1e generatie;1999;5.0;3.0;1.8;1.2;0.2;0.1;60.2;35.9;24.6;3.7;1.1
2661;Mannen;50 tot 55 jaar;Marokkanen, 1e generatie;2000;5.1;3.1;1.9;1.2;0.2;0.0;60.0;36.4;24.1;3.6;1.0
2662;Mannen;50 tot 55 jaar;Marokkanen, 1e generatie;2001;4.8;2.9;1.8;1.1;0.1;0.1;59.5;36.4;23.8;2.9;1.1
2663;Mannen;50 tot 55 jaar;Marokkanen, 1e generatie;2002;4.7;2.8;1.7;1.1;0.2;0.1;58.8;35.7;23.4;3.4;1.3
2664;Mannen;50 tot 55 jaar;Marokkanen, 1e generatie;2003;4.4;2.6;1.5;1.1;0.2;0.0;59.9;34.8;24.4;5.2;1.1
2665;Mannen;50 tot 55 jaar;Marokkanen, 2e generatie;1999;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
2666;Mannen;50 tot 55 jaar;Marokkanen, 2e generatie;2000;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
2667;Mannen;50 tot 55 jaar;Marokkanen, 2e generatie;2001;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
2668;Mannen;50 tot 55 jaar;Marokkanen, 2e generatie;2002;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0
2669;Mannen;50 tot 55 jaar;Marokkanen, 2e generatie;2003;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0
2670;Mannen;50 tot 55 jaar;Turken;1999;4.9;3.4;2.3;1.1;0.2;0.1;69.7;47.6;21.8;4.9;2.3
2671;Mannen;50 tot 55 jaar;Turken;2000;5.0;3.4;2.3;1.1;0.2;0.1;67.6;46.2;21.3;4.6;2.2
2672;Mannen;50 tot 55 jaar;Turken;2001;4.7;3.1;2.1;1.0;0.2;0.1;65.9;45.2;20.6;4.5;2.4
2673;Mannen;50 tot 55 jaar;Turken;2002;4.7;3.0;2.1;1.0;0.2;0.1;64.1;43.4;20.8;4.2;2.6
2674;Mannen;50 tot 55 jaar;Turken;2003;4.7;2.9;1.9;0.9;0.3;0.1;62.9;41.3;19.7;6.2;2.3
2675;Mannen;50 tot 55 jaar;Turken, 1e generatie;1999;4.9;3.4;2.3;1.1;0.2;0.1;69.8;47.6;21.8;5.0;2.3
2676;Mannen;50 tot 55 jaar;Turken, 1e generatie;2000;5.0;3.4;2.3;1.1;0.2;0.1;67.7;46.3;21.4;4.6;2.2
2677;Mannen;50 tot 55 jaar;Turken, 1e generatie;2001;4.7;3.1;2.1;1.0;0.2;0.1;66.0;45.2;20.6;4.5;2.4
2678;Mannen;50 tot 55 jaar;Turken, 1e generatie;2002;4.7;3.0;2.1;1.0;0.2;0.1;64.2;43.4;20.8;4.2;2.6
2679;Mannen;50 tot 55 jaar;Turken, 1e generatie;2003;4.7;2.9;1.9;0.9;0.3;0.1;63.0;41.3;19.7;6.2;2.3
2680;Mannen;50 tot 55 jaar;Turken, 2e generatie;1999;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
2681;Mannen;50 tot 55 jaar;Turken, 2e generatie;2000;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
2682;Mannen;50 tot 55 jaar;Turken, 2e generatie;2001;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;;0.0
2683;Mannen;50 tot 55 jaar;Turken, 2e generatie;2002;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
2684;Mannen;50 tot 55 jaar;Turken, 2e generatie;2003;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
2685;Mannen;50 tot 55 jaar;Surinamers;1999;6.6;2.4;1.4;0.8;0.2;0.0;35.7;21.6;12.5;2.6;0.2
2686;Mannen;50 tot 55 jaar;Surinamers;2000;7.0;2.4;1.5;0.8;0.1;0.0;33.7;21.2;11.6;2.0;0.1
2687;Mannen;50 tot 55 jaar;Surinamers;2001;7.5;2.4;1.5;0.8;0.1;0.0;32.3;20.4;11.3;1.6;0.2
2688;Mannen;50 tot 55 jaar;Surinamers;2002;8.1;2.6;1.6;0.9;0.2;0.0;31.7;19.4;10.7;2.7;0.2
2689;Mannen;50 tot 55 jaar;Surinamers;2003;8.8;2.9;1.7;1.0;0.4;0.0;32.9;18.9;10.8;4.3;0.1
2690;Mannen;50 tot 55 jaar;Surinamers, 1e generatie;1999;6.4;2.3;1.4;0.8;0.2;0.0;36.3;21.9;12.8;2.7;0.2
2691;Mannen;50 tot 55 jaar;Surinamers, 1e generatie;2000;6.7;2.3;1.4;0.8;0.1;0.0;34.2;21.5;11.8;2.0;0.1
2692;Mannen;50 tot 55 jaar;Surinamers, 1e generatie;2001;7.2;2.4;1.5;0.8;0.1;0.0;32.9;20.7;11.5;1.6;0.2
2693;Mannen;50 tot 55 jaar;Surinamers, 1e generatie;2002;7.9;2.5;1.5;0.9;0.2;0.0;32.2;19.7;10.9;2.7;0.2
2694;Mannen;50 tot 55 jaar;Surinamers, 1e generatie;2003;8.5;2.8;1.6;0.9;0.4;0.0;33.2;19.2;11.0;4.3;0.2
2695;Mannen;50 tot 55 jaar;Surinamers, 2e generatie;1999;0.3;0.1;0.0;0.0;0.0;0.0;22.7;14.6;6.5;1.9;0.0
2696;Mannen;50 tot 55 jaar;Surinamers, 2e generatie;2000;0.3;0.1;0.0;0.0;0.0;0.0;21.6;14.4;6.2;1.7;0.0
2697;Mannen;50 tot 55 jaar;Surinamers, 2e generatie;2001;0.3;0.1;0.0;0.0;0.0;0.0;18.8;12.3;5.8;1.0;0.0
2698;Mannen;50 tot 55 jaar;Surinamers, 2e generatie;2002;0.3;0.1;0.0;0.0;0.0;0.0;20.5;12.3;6.5;1.7;0.0
2699;Mannen;50 tot 55 jaar;Surinamers, 2e generatie;2003;0.3;0.1;0.0;0.0;0.0;0.0;24.0;12.2;7.1;5.1;0.0
2700;Mannen;50 tot 55 jaar;Antillianen en Arubanen;1999;2.0;0.6;0.2;0.3;0.1;0.0;27.9;11.5;14.3;2.7;0.1
2701;Mannen;50 tot 55 jaar;Antillianen en Arubanen;2000;2.2;0.6;0.2;0.3;0.1;0.0;25.2;10.3;12.8;2.5;0.1
2702;Mannen;50 tot 55 jaar;Antillianen en Arubanen;2001;2.4;0.6;0.2;0.3;0.1;0.0;25.0;9.8;13.6;2.1;0.1
2703;Mannen;50 tot 55 jaar;Antillianen en Arubanen;2002;2.6;0.7;0.3;0.4;0.1;0.0;26.8;10.2;13.6;3.6;0.2
2704;Mannen;50 tot 55 jaar;Antillianen en Arubanen;2003;2.8;0.8;0.3;0.4;0.2;0.0;29.2;9.8;14.5;5.8;0.1
2705;Mannen;50 tot 55 jaar;Antillianen, 1e generatie;1999;1.9;0.5;0.2;0.3;0.1;0.0;27.7;11.3;14.3;2.7;0.1
2706;Mannen;50 tot 55 jaar;Antillianen, 1e generatie;2000;2.2;0.5;0.2;0.3;0.1;0.0;24.9;9.9;12.9;2.5;0.1
2707;Mannen;50 tot 55 jaar;Antillianen, 1e generatie;2001;2.4;0.6;0.2;0.3;0.1;0.0;24.9;9.5;13.7;2.2;0.1
2708;Mannen;50 tot 55 jaar;Antillianen, 1e generatie;2002;2.5;0.7;0.3;0.3;0.1;0.0;26.8;9.9;13.8;3.7;0.2
2709;Mannen;50 tot 55 jaar;Antillianen, 1e generatie;2003;2.7;0.8;0.3;0.4;0.2;0.0;29.1;9.6;14.6;5.8;0.1
2710;Mannen;50 tot 55 jaar;Antillianen, 2e generatie;1999;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0
2711;Mannen;50 tot 55 jaar;Antillianen, 2e generatie;2000;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0
2712;Mannen;50 tot 55 jaar;Antillianen, 2e generatie;2001;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0
2713;Mannen;50 tot 55 jaar;Antillianen, 2e generatie;2002;0.1;0.0;0.0;0.0;0.0;0.0;29.7;18.8;7.8;3.1;0.0
2714;Mannen;50 tot 55 jaar;Antillianen, 2e generatie;2003;0.1;0.0;0.0;0.0;0.0;0.0;31.4;20.0;8.6;4.3;0.0
2715;Mannen;50 tot 55 jaar;Overige niet-westerse allochtonen;1999;7.0;2.6;0.8;1.6;0.2;0.0;36.4;11.2;23.1;3.2;0.3
2716;Mannen;50 tot 55 jaar;Overige niet-westerse allochtonen;2000;8.2;2.8;0.9;1.8;0.2;0.0;33.8;10.5;21.6;2.6;0.2
2717;Mannen;50 tot 55 jaar;Overige niet-westerse allochtonen;2001;9.2;3.0;0.9;2.0;0.2;0.0;32.9;10.3;21.4;2.1;0.2
2718;Mannen;50 tot 55 jaar;Overige niet-westerse allochtonen;2002;10.2;3.3;1.0;2.1;0.3;0.0;32.3;9.9;20.5;3.0;0.2
2719;Mannen;50 tot 55 jaar;Overige niet-westerse allochtonen;2003;11.0;3.8;1.0;2.4;0.5;0.0;34.0;9.5;21.4;4.4;0.1
2720;Mannen;50 tot 55 jaar;Overige niet-westerse allocht, 1e gen.;1999;6.7;2.5;0.8;1.6;0.2;0.0;37.4;11.3;24.1;3.2;0.3
2721;Mannen;50 tot 55 jaar;Overige niet-westerse allocht, 1e gen.;2000;7.8;2.7;0.8;1.8;0.2;0.0;34.7;10.5;22.5;2.6;0.1
2722;Mannen;50 tot 55 jaar;Overige niet-westerse allocht, 1e gen.;2001;8.8;3.0;0.9;1.9;0.2;0.0;33.6;10.3;22.1;2.1;0.1
2723;Mannen;50 tot 55 jaar;Overige niet-westerse allocht, 1e gen.;2002;9.8;3.2;1.0;2.1;0.3;0.0;32.8;9.8;21.0;2.9;0.2
2724;Mannen;50 tot 55 jaar;Overige niet-westerse allocht, 1e gen.;2003;10.7;3.7;1.0;2.3;0.5;0.0;34.5;9.4;22.0;4.4;0.1
2725;Mannen;50 tot 55 jaar;Overige niet-westerse allocht, 2e gen.;1999;0.4;0.1;0.0;0.0;0.0;0.0;15.0;8.9;4.5;2.6;0.5
2726;Mannen;50 tot 55 jaar;Overige niet-westerse allocht, 2e gen.;2000;0.4;0.1;0.0;0.0;0.0;0.0;14.6;10.3;3.2;1.6;0.5
2727;Mannen;50 tot 55 jaar;Overige niet-westerse allocht, 2e gen.;2001;0.4;0.1;0.0;0.0;0.0;0.0;16.1;11.0;3.9;1.4;0.3
2728;Mannen;50 tot 55 jaar;Overige niet-westerse allocht, 2e gen.;2002;0.3;0.1;0.0;0.0;0.0;0.0;17.4;10.9;3.5;4.1;0.0
2729;Mannen;50 tot 55 jaar;Overige niet-westerse allocht, 2e gen.;2003;0.3;0.1;0.0;0.0;0.0;0.0;19.8;13.0;4.1;3.8;0.0
2730;Mannen;55 tot 60 jaar;Totaal herkomstgroeperingen;1999;435.7;145.7;109.1;15.2;22.8;4.9;33.4;25.0;3.5;5.2;1.1
2731;Mannen;55 tot 60 jaar;Totaal herkomstgroeperingen;2000;443.8;140.4;108.9;14.5;18.9;3.9;31.6;24.5;3.3;4.3;0.9
2732;Mannen;55 tot 60 jaar;Totaal herkomstgroeperingen;2001;489.6;144.6;115.4;14.7;16.8;3.3;29.5;23.6;3.0;3.4;0.7
2733;Mannen;55 tot 60 jaar;Totaal herkomstgroeperingen;2002;525.9;150.4;119.7;14.8;19.0;2.7;28.6;22.8;2.8;3.6;0.5
2734;Mannen;55 tot 60 jaar;Totaal herkomstgroeperingen;2003;549.0;155.3;120.0;15.1;24.3;2.3;28.3;21.9;2.8;4.4;0.4
2735;Mannen;55 tot 60 jaar;Autochtonen;1999;369.0;116.3;89.9;8.3;19.0;3.8;31.5;24.4;2.2;5.1;1.0
2736;Mannen;55 tot 60 jaar;Autochtonen;2000;377.9;112.8;90.3;7.9;15.8;3.0;29.9;23.9;2.1;4.2;0.8
2737;Mannen;55 tot 60 jaar;Autochtonen;2001;420.2;117.1;96.4;8.0;14.1;2.6;27.9;22.9;1.9;3.4;0.6
2738;Mannen;55 tot 60 jaar;Autochtonen;2002;452.7;122.7;100.7;8.2;16.0;2.2;27.1;22.2;1.8;3.5;0.5
2739;Mannen;55 tot 60 jaar;Autochtonen;2003;471.5;126.2;100.7;8.5;20.3;1.7;26.8;21.4;1.8;4.3;0.4
2740;Mannen;55 tot 60 jaar;Allochtonen;1999;66.7;29.3;19.1;6.9;3.9;1.1;44.0;28.7;10.4;5.8;1.6
2741;Mannen;55 tot 60 jaar;Allochtonen;2000;65.9;27.6;18.6;6.5;3.1;0.9;41.8;28.2;9.9;4.7;1.3
2742;Mannen;55 tot 60 jaar;Allochtonen;2001;69.4;27.5;19.0;6.6;2.7;0.7;39.7;27.3;9.6;3.8;1.0
2743;Mannen;55 tot 60 jaar;Allochtonen;2002;73.1;27.7;19.0;6.5;3.0;0.6;37.9;26.0;8.9;4.1;0.8
2744;Mannen;55 tot 60 jaar;Allochtonen;2003;77.5;29.0;19.3;6.7;4.0;0.5;37.4;24.9;8.6;5.2;0.7
2745;Mannen;55 tot 60 jaar;Allochtonen, 1e generatie;1999;41.6;20.5;12.5;6.1;2.5;0.8;49.4;30.0;14.7;5.9;1.9
2746;Mannen;55 tot 60 jaar;Allochtonen, 1e generatie;2000;41.0;19.4;12.2;5.8;2.0;0.7;47.4;29.8;14.2;4.8;1.6
2747;Mannen;55 tot 60 jaar;Allochtonen, 1e generatie;2001;42.2;19.2;12.2;5.9;1.7;0.5;45.5;29.0;13.9;3.9;1.3
2748;Mannen;55 tot 60 jaar;Allochtonen, 1e generatie;2002;44.1;19.1;12.2;5.7;1.8;0.4;43.3;27.6;13.0;4.2;1.0
2749;Mannen;55 tot 60 jaar;Allochtonen, 1e generatie;2003;47.4;20.2;12.6;5.9;2.6;0.4;42.7;26.5;12.4;5.4;0.9
2750;Mannen;55 tot 60 jaar;Allochtonen, 2e generatie;1999;25.1;8.8;6.6;0.8;1.4;0.3;35.0;26.4;3.2;5.6;1.1
2751;Mannen;55 tot 60 jaar;Allochtonen, 2e generatie;2000;24.9;8.2;6.4;0.7;1.1;0.2;32.8;25.7;3.0;4.4;0.9
2752;Mannen;55 tot 60 jaar;Allochtonen, 2e generatie;2001;27.1;8.3;6.7;0.8;1.0;0.2;30.7;24.7;2.8;3.7;0.6
2753;Mannen;55 tot 60 jaar;Allochtonen, 2e generatie;2002;29.1;8.6;6.9;0.8;1.1;0.1;29.7;23.6;2.7;4.0;0.5
2754;Mannen;55 tot 60 jaar;Allochtonen, 2e generatie;2003;30.1;8.8;6.8;0.8;1.5;0.1;29.2;22.4;2.6;4.9;0.3
2755;Mannen;55 tot 60 jaar;Westerse allochtonen;1999;45.5;15.8;11.1;2.0;2.8;0.5;34.6;24.5;4.4;6.1;1.1
2756;Mannen;55 tot 60 jaar;Westerse allochtonen;2000;44.7;14.6;10.8;1.8;2.2;0.4;32.7;24.2;4.1;4.9;0.9
2757;Mannen;55 tot 60 jaar;Westerse allochtonen;2001;47.1;14.5;11.1;1.9;1.9;0.3;30.9;23.5;3.9;4.0;0.6
2758;Mannen;55 tot 60 jaar;Westerse allochtonen;2002;50.3;15.0;11.4;1.8;2.1;0.2;29.8;22.6;3.7;4.2;0.5
2759;Mannen;55 tot 60 jaar;Westerse allochtonen;2003;53.5;15.9;11.5;1.9;2.9;0.2;29.7;21.6;3.6;5.4;0.4
2760;Mannen;55 tot 60 jaar;Westerse allochtonen, 1e generatie;1999;20.8;7.1;4.6;1.2;1.4;0.2;34.0;22.0;5.7;6.7;1.2
2761;Mannen;55 tot 60 jaar;Westerse allochtonen, 1e generatie;2000;20.2;6.6;4.5;1.1;1.1;0.2;32.5;22.2;5.6;5.3;0.9
2762;Mannen;55 tot 60 jaar;Westerse allochtonen, 1e generatie;2001;20.4;6.3;4.5;1.1;0.9;0.1;30.9;21.8;5.5;4.3;0.7
2763;Mannen;55 tot 60 jaar;Westerse allochtonen, 1e generatie;2002;21.8;6.5;4.6;1.1;1.0;0.1;29.7;21.1;4.9;4.5;0.5
2764;Mannen;55 tot 60 jaar;Westerse allochtonen, 1e generatie;2003;24.0;7.2;4.9;1.1;1.4;0.1;30.1;20.4;4.8;5.9;0.4
2765;Mannen;55 tot 60 jaar;Westerse allochtonen, 2e generatie;1999;24.8;8.7;6.6;0.8;1.4;0.3;35.1;26.5;3.2;5.6;1.1
2766;Mannen;55 tot 60 jaar;Westerse allochtonen, 2e generatie;2000;24.5;8.1;6.3;0.7;1.1;0.2;32.9;25.8;2.9;4.5;0.9
2767;Mannen;55 tot 60 jaar;Westerse allochtonen, 2e generatie;2001;26.7;8.2;6.6;0.7;1.0;0.2;30.8;24.8;2.8;3.7;0.6
2768;Mannen;55 tot 60 jaar;Westerse allochtonen, 2e generatie;2002;28.5;8.5;6.8;0.8;1.1;0.1;29.8;23.7;2.7;4.0;0.4
2769;Mannen;55 tot 60 jaar;Westerse allochtonen, 2e generatie;2003;29.5;8.7;6.6;0.8;1.4;0.1;29.3;22.5;2.6;4.9;0.3
2770;Mannen;55 tot 60 jaar;Niet-westerse allochtonen;1999;21.2;13.6;8.0;4.9;1.1;0.6;64.2;37.7;23.3;5.1;2.6
2771;Mannen;55 tot 60 jaar;Niet-westerse allochtonen;2000;21.2;13.0;7.8;4.7;0.9;0.5;61.2;36.8;22.3;4.3;2.3
2772;Mannen;55 tot 60 jaar;Niet-westerse allochtonen;2001;22.3;13.0;7.9;4.8;0.8;0.4;58.3;35.3;21.5;3.6;1.8
2773;Mannen;55 tot 60 jaar;Niet-westerse allochtonen;2002;22.8;12.8;7.7;4.7;0.9;0.3;55.9;33.6;20.5;3.9;1.5
2774;Mannen;55 tot 60 jaar;Niet-westerse allochtonen;2003;24.0;13.2;7.8;4.8;1.2;0.3;54.8;32.4;19.8;4.9;1.4
2775;Mannen;55 tot 60 jaar;Niet-westerse allochtonen, 1e generatie;1999;20.8;13.5;7.9;4.9;1.1;0.6;64.8;38.1;23.6;5.1;2.7
2776;Mannen;55 tot 60 jaar;Niet-westerse allochtonen, 1e generatie;2000;20.8;12.8;7.7;4.7;0.9;0.5;61.9;37.2;22.6;4.3;2.3
2777;Mannen;55 tot 60 jaar;Niet-westerse allochtonen, 1e generatie;2001;21.8;12.9;7.8;4.8;0.8;0.4;59.1;35.7;21.9;3.6;1.9
2778;Mannen;55 tot 60 jaar;Niet-westerse allochtonen, 1e generatie;2002;22.2;12.6;7.6;4.7;0.9;0.3;56.7;34.0;20.9;3.9;1.5
2779;Mannen;55 tot 60 jaar;Niet-westerse allochtonen, 1e generatie;2003;23.4;13.0;7.7;4.7;1.1;0.3;55.6;32.8;20.2;4.9;1.4
2780;Mannen;55 tot 60 jaar;Niet-westerse allochtonen, 2e generatie;1999;0.4;0.1;0.1;0.0;0.0;0.0;30.4;19.5;5.9;4.5;1.3
2781;Mannen;55 tot 60 jaar;Niet-westerse allochtonen, 2e generatie;2000;0.4;0.1;0.1;0.0;0.0;0.0;26.7;18.3;5.7;2.5;0.7
2782;Mannen;55 tot 60 jaar;Niet-westerse allochtonen, 2e generatie;2001;0.5;0.1;0.1;0.0;0.0;0.0;25.2;18.0;4.5;3.1;0.6
2783;Mannen;55 tot 60 jaar;Niet-westerse allochtonen, 2e generatie;2002;0.6;0.1;0.1;0.0;0.0;0.0;25.0;17.3;4.3;3.5;0.9
2784;Mannen;55 tot 60 jaar;Niet-westerse allochtonen, 2e generatie;2003;0.6;0.2;0.1;0.0;0.0;0.0;24.4;17.2;4.4;3.7;0.5
2785;Mannen;55 tot 60 jaar;Marokkanen;1999;6.0;4.4;2.6;1.7;0.3;0.2;73.7;43.9;27.5;5.4;3.8
2786;Mannen;55 tot 60 jaar;Marokkanen;2000;5.4;3.9;2.4;1.4;0.3;0.2;73.2;45.1;26.9;4.9;3.5
2787;Mannen;55 tot 60 jaar;Marokkanen;2001;5.4;3.9;2.4;1.4;0.2;0.2;72.4;45.4;26.1;4.1;3.0
2788;Mannen;55 tot 60 jaar;Marokkanen;2002;5.0;3.6;2.3;1.3;0.2;0.1;70.4;44.7;25.0;3.9;2.5
2789;Mannen;55 tot 60 jaar;Marokkanen;2003;5.1;3.5;2.2;1.2;0.3;0.1;69.2;44.2;23.5;5.0;2.1
2790;Mannen;55 tot 60 jaar;Marokkanen, 1e generatie;1999;6.0;4.4;2.6;1.7;0.3;0.2;73.5;43.8;27.4;5.4;3.8
2791;Mannen;55 tot 60 jaar;Marokkanen, 1e generatie;2000;5.4;3.9;2.4;1.4;0.3;0.2;73.2;45.1;26.9;4.9;3.5
2792;Mannen;55 tot 60 jaar;Marokkanen, 1e generatie;2001;5.4;3.9;2.4;1.4;0.2;0.2;72.4;45.4;26.1;4.1;3.0
2793;Mannen;55 tot 60 jaar;Marokkanen, 1e generatie;2002;5.0;3.5;2.3;1.3;0.2;0.1;70.3;44.7;25.0;3.9;2.5
2794;Mannen;55 tot 60 jaar;Marokkanen, 1e generatie;2003;5.1;3.5;2.2;1.2;0.3;0.1;69.1;44.2;23.5;5.0;2.1
2795;Mannen;55 tot 60 jaar;Marokkanen, 2e generatie;1999;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
2796;Mannen;55 tot 60 jaar;Marokkanen, 2e generatie;2000;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
2797;Mannen;55 tot 60 jaar;Marokkanen, 2e generatie;2001;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
2798;Mannen;55 tot 60 jaar;Marokkanen, 2e generatie;2002;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
2799;Mannen;55 tot 60 jaar;Marokkanen, 2e generatie;2003;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
2800;Mannen;55 tot 60 jaar;Turken;1999;5.8;4.9;3.4;1.3;0.3;0.2;84.0;58.6;23.0;5.4;4.0
2801;Mannen;55 tot 60 jaar;Turken;2000;5.3;4.4;3.1;1.2;0.3;0.2;82.9;59.1;22.5;4.7;3.9
2802;Mannen;55 tot 60 jaar;Turken;2001;5.0;4.1;3.0;1.1;0.2;0.2;81.7;59.3;22.3;3.7;3.5
2803;Mannen;55 tot 60 jaar;Turken;2002;4.7;3.8;2.7;1.0;0.2;0.1;80.0;58.0;21.7;4.0;3.1
2804;Mannen;55 tot 60 jaar;Turken;2003;4.6;3.7;2.6;1.0;0.2;0.1;78.9;56.7;20.9;4.8;3.0
2805;Mannen;55 tot 60 jaar;Turken, 1e generatie;1999;5.8;4.9;3.4;1.3;0.3;0.2;84.1;58.6;23.0;5.4;4.0
2806;Mannen;55 tot 60 jaar;Turken, 1e generatie;2000;5.3;4.4;3.1;1.2;0.3;0.2;83.0;59.2;22.5;4.7;3.9
2807;Mannen;55 tot 60 jaar;Turken, 1e generatie;2001;5.0;4.1;3.0;1.1;0.2;0.2;81.8;59.3;22.4;3.7;3.5
2808;Mannen;55 tot 60 jaar;Turken, 1e generatie;2002;4.7;3.8;2.7;1.0;0.2;0.1;80.1;58.1;21.8;4.0;3.1
2809;Mannen;55 tot 60 jaar;Turken, 1e generatie;2003;4.6;3.7;2.6;1.0;0.2;0.1;79.0;56.8;21.0;4.8;3.0
2810;Mannen;55 tot 60 jaar;Turken, 2e generatie;1999;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
2811;Mannen;55 tot 60 jaar;Turken, 2e generatie;2000;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
2812;Mannen;55 tot 60 jaar;Turken, 2e generatie;2001;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;;0.0
2813;Mannen;55 tot 60 jaar;Turken, 2e generatie;2002;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;;0.0
2814;Mannen;55 tot 60 jaar;Turken, 2e generatie;2003;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;;0.0
2815;Mannen;55 tot 60 jaar;Surinamers;1999;4.4;2.1;1.3;0.6;0.2;0.0;47.7;29.5;13.9;4.8;1.0
2816;Mannen;55 tot 60 jaar;Surinamers;2000;4.8;2.2;1.4;0.6;0.2;0.0;45.6;29.5;12.8;4.0;1.0
2817;Mannen;55 tot 60 jaar;Surinamers;2001;5.2;2.2;1.5;0.6;0.2;0.0;42.8;28.9;11.6;3.3;0.6
2818;Mannen;55 tot 60 jaar;Surinamers;2002;5.5;2.4;1.6;0.6;0.2;0.0;42.7;28.6;11.4;3.7;0.4
2819;Mannen;55 tot 60 jaar;Surinamers;2003;5.9;2.5;1.6;0.7;0.3;0.0;42.6;27.6;11.4;4.8;0.5
2820;Mannen;55 tot 60 jaar;Surinamers, 1e generatie;1999;4.2;2.0;1.2;0.6;0.2;0.0;48.1;29.6;14.2;4.8;1.0
2821;Mannen;55 tot 60 jaar;Surinamers, 1e generatie;2000;4.6;2.1;1.4;0.6;0.2;0.0;46.0;29.7;13.1;4.0;0.9
2822;Mannen;55 tot 60 jaar;Surinamers, 1e generatie;2001;5.0;2.2;1.5;0.6;0.2;0.0;43.2;29.1;11.8;3.3;0.6
2823;Mannen;55 tot 60 jaar;Surinamers, 1e generatie;2002;5.3;2.3;1.5;0.6;0.2;0.0;43.2;28.9;11.6;3.7;0.4
2824;Mannen;55 tot 60 jaar;Surinamers, 1e generatie;2003;5.7;2.5;1.6;0.7;0.3;0.0;43.2;27.9;11.6;4.8;0.5
2825;Mannen;55 tot 60 jaar;Surinamers, 2e generatie;1999;0.2;0.1;0.0;0.0;0.0;0.0;40.0;28.7;6.7;4.7;2.0
2826;Mannen;55 tot 60 jaar;Surinamers, 2e generatie;2000;0.2;0.1;0.0;0.0;0.0;0.0;34.9;25.0;5.8;3.5;1.7
2827;Mannen;55 tot 60 jaar;Surinamers, 2e generatie;2001;0.2;0.1;0.0;0.0;0.0;0.0;32.0;24.1;4.9;3.4;1.5
