ID;Geslacht;Persoonskenmerken;Beroepsniveau;BedrijfstakkenSBI2008;Perioden;BanenVanWerknemers_1;BrutoUurloon_2
2709;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 3;G Handel;2010;6.2;23.4
2710;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 3;H Vervoer en opslag;2010;0.0;0.0
2711;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 3;I Horeca;2010;0.0;0.0
2712;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 3;J Informatie en communicatie;2010;0.0;0.0
2713;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 3;K Financiële dienstverlening;2010;0.0;0.0
2714;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 3;L Verhuur en handel van onroerend goed;2010;0.0;0.0
2715;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 3;M-N Zakelijke dienstverlening;2010;7.2;23.0
2716;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 3;M Specialistische zakelijke diensten;2010;3.7;26.2
2717;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 3;N Verhuur en overige zakelijke diensten;2010;0.0;0.0
2718;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 3;O-U Niet-commerciële dienstverlening;2010;10.5;24.6
2719;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 3;O-Q Overheid en zorg;2010;8.6;24.3
2720;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 3;O Openbaar bestuur en overheidsdiensten;2010;4.0;25.4
2721;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 3;P Onderwijs;2010;0.0;0.0
2722;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 3;Q Gezondheids- en welzijnszorg;2010;3.7;22.7
2723;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 3;R-U Cultuur, recreatie, overige diensten;2010;0.0;0.0
2724;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 3;R Cultuur, sport en recreatie;2010;0.0;0.0
2725;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 3;S Overige dienstverlening;2010;0.0;0.0
2726;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;A-U Alle economische activiteiten;2010;80.0;33.6
2727;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;A-F Landbouw en nijverheid;2010;9.4;33.9
2728;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;A Landbouw, bosbouw en visserij;2010;0.0;0.0
2729;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;B-F Nijverheid en energie;2010;9.2;33.7
2730;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;B-E Nijverheid (geen bouw) en energie;2010;8.2;34.1
2731;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;B Delfstoffenwinning;2010;0.0;0.0
2732;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;C Industrie;2010;7.2;33.9
2733;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;D Energievoorziening;2010;0.0;0.0
2734;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
2735;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;F Bouwnijverheid;2010;0.0;0.0
2736;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;G-N Commerciële dienstverlening;2010;38.3;33.9
2737;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;G-I Handel, vervoer en horeca;2010;8.9;34.4
2738;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;G Handel;2010;6.1;34.6
2739;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;H Vervoer en opslag;2010;0.0;0.0
2740;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;I Horeca;2010;0.0;0.0
2741;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;J Informatie en communicatie;2010;9.4;28.2
2742;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;K Financiële dienstverlening;2010;4.8;41.5
2743;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;L Verhuur en handel van onroerend goed;2010;0.0;0.0
2744;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;M-N Zakelijke dienstverlening;2010;14.7;35.0
2745;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;M Specialistische zakelijke diensten;2010;9.9;36.5
2746;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;N Verhuur en overige zakelijke diensten;2010;4.7;31.5
2747;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;O-U Niet-commerciële dienstverlening;2010;32.4;33.0
2748;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;O-Q Overheid en zorg;2010;28.8;33.4
2749;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;O Openbaar bestuur en overheidsdiensten;2010;9.8;32.1
2750;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;P Onderwijs;2010;11.2;30.7
2751;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;Q Gezondheids- en welzijnszorg;2010;7.8;38.6
2752;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;R-U Cultuur, recreatie, overige diensten;2010;3.6;30.7
2753;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;R Cultuur, sport en recreatie;2010;0.0;0.0
2754;Mannen;Herkomst: westerse allochtoon;Beroepsniveau 4;S Overige dienstverlening;2010;0.0;0.0
2755;Mannen;Herkomst: niet-westerse allochtoon;Totaal;A-U Alle economische activiteiten;2010;400.8;17.4
2756;Mannen;Herkomst: niet-westerse allochtoon;Totaal;A-F Landbouw en nijverheid;2010;85.8;17.4
2757;Mannen;Herkomst: niet-westerse allochtoon;Totaal;A Landbouw, bosbouw en visserij;2010;0.0;0.0
2758;Mannen;Herkomst: niet-westerse allochtoon;Totaal;B-F Nijverheid en energie;2010;83.2;17.5
2759;Mannen;Herkomst: niet-westerse allochtoon;Totaal;B-E Nijverheid (geen bouw) en energie;2010;67.6;17.4
2760;Mannen;Herkomst: niet-westerse allochtoon;Totaal;B Delfstoffenwinning;2010;0.0;0.0
2761;Mannen;Herkomst: niet-westerse allochtoon;Totaal;C Industrie;2010;63.6;17.1
2762;Mannen;Herkomst: niet-westerse allochtoon;Totaal;D Energievoorziening;2010;0.0;0.0
2763;Mannen;Herkomst: niet-westerse allochtoon;Totaal;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
2764;Mannen;Herkomst: niet-westerse allochtoon;Totaal;F Bouwnijverheid;2010;0.0;0.0
2765;Mannen;Herkomst: niet-westerse allochtoon;Totaal;G-N Commerciële dienstverlening;2010;251.5;16.5
2766;Mannen;Herkomst: niet-westerse allochtoon;Totaal;G-I Handel, vervoer en horeca;2010;122.1;15.0
2767;Mannen;Herkomst: niet-westerse allochtoon;Totaal;G Handel;2010;62.8;15.1
2768;Mannen;Herkomst: niet-westerse allochtoon;Totaal;H Vervoer en opslag;2010;26.6;17.5
2769;Mannen;Herkomst: niet-westerse allochtoon;Totaal;I Horeca;2010;32.7;11.6
2770;Mannen;Herkomst: niet-westerse allochtoon;Totaal;J Informatie en communicatie;2010;12.7;22.7
2771;Mannen;Herkomst: niet-westerse allochtoon;Totaal;K Financiële dienstverlening;2010;9.5;26.0
2772;Mannen;Herkomst: niet-westerse allochtoon;Totaal;L Verhuur en handel van onroerend goed;2010;0.0;0.0
2773;Mannen;Herkomst: niet-westerse allochtoon;Totaal;M-N Zakelijke dienstverlening;2010;105.5;16.2
2774;Mannen;Herkomst: niet-westerse allochtoon;Totaal;M Specialistische zakelijke diensten;2010;20.3;22.1
2775;Mannen;Herkomst: niet-westerse allochtoon;Totaal;N Verhuur en overige zakelijke diensten;2010;85.2;14.4
2776;Mannen;Herkomst: niet-westerse allochtoon;Totaal;O-U Niet-commerciële dienstverlening;2010;63.4;20.4
2777;Mannen;Herkomst: niet-westerse allochtoon;Totaal;O-Q Overheid en zorg;2010;53.0;21.1
2778;Mannen;Herkomst: niet-westerse allochtoon;Totaal;O Openbaar bestuur en overheidsdiensten;2010;22.4;20.3
2779;Mannen;Herkomst: niet-westerse allochtoon;Totaal;P Onderwijs;2010;11.2;22.1
2780;Mannen;Herkomst: niet-westerse allochtoon;Totaal;Q Gezondheids- en welzijnszorg;2010;19.5;21.6
2781;Mannen;Herkomst: niet-westerse allochtoon;Totaal;R-U Cultuur, recreatie, overige diensten;2010;10.4;16.3
2782;Mannen;Herkomst: niet-westerse allochtoon;Totaal;R Cultuur, sport en recreatie;2010;5.9;16.3
2783;Mannen;Herkomst: niet-westerse allochtoon;Totaal;S Overige dienstverlening;2010;4.5;16.2
2784;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;A-U Alle economische activiteiten;2010;80.8;12.7
2785;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;A-F Landbouw en nijverheid;2010;10.8;13.8
2786;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;A Landbouw, bosbouw en visserij;2010;0.0;0.0
2787;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;B-F Nijverheid en energie;2010;9.8;13.8
2788;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;B-E Nijverheid (geen bouw) en energie;2010;9.2;13.9
2789;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;B Delfstoffenwinning;2010;0.0;0.0
2790;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;C Industrie;2010;8.3;13.7
2791;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;D Energievoorziening;2010;0.0;0.0
2792;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
2793;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;F Bouwnijverheid;2010;0.0;0.0
2794;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;G-N Commerciële dienstverlening;2010;63.4;12.3
2795;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;G-I Handel, vervoer en horeca;2010;33.6;12.0
2796;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;G Handel;2010;20.0;12.0
2797;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;H Vervoer en opslag;2010;0.0;0.0
2798;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;I Horeca;2010;8.7;10.1
2799;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;J Informatie en communicatie;2010;0.0;0.0
2800;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;K Financiële dienstverlening;2010;0.0;0.0
2801;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;L Verhuur en handel van onroerend goed;2010;0.0;0.0
2802;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;M-N Zakelijke dienstverlening;2010;29.3;12.6
2803;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;M Specialistische zakelijke diensten;2010;0.0;0.0
2804;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;N Verhuur en overige zakelijke diensten;2010;27.8;12.6
2805;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;O-U Niet-commerciële dienstverlening;2010;6.7;13.6
2806;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;O-Q Overheid en zorg;2010;5.3;14.3
2807;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;O Openbaar bestuur en overheidsdiensten;2010;0.0;0.0
2808;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;P Onderwijs;2010;0.0;0.0
2809;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;Q Gezondheids- en welzijnszorg;2010;0.0;0.0
2810;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;R-U Cultuur, recreatie, overige diensten;2010;0.0;0.0
2811;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;R Cultuur, sport en recreatie;2010;0.0;0.0
2812;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 1;S Overige dienstverlening;2010;0.0;0.0
2813;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;A-U Alle economische activiteiten;2010;206.3;15.2
2814;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;A-F Landbouw en nijverheid;2010;56.2;16.4
2815;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;A Landbouw, bosbouw en visserij;2010;0.0;0.0
2816;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;B-F Nijverheid en energie;2010;54.6;16.5
2817;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;B-E Nijverheid (geen bouw) en energie;2010;42.0;16.3
2818;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;B Delfstoffenwinning;2010;0.0;0.0
2819;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;C Industrie;2010;40.7;16.2
2820;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;D Energievoorziening;2010;0.0;0.0
2821;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
2822;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;F Bouwnijverheid;2010;0.0;0.0
2823;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;G-N Commerciële dienstverlening;2010;127.6;14.4
2824;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;G-I Handel, vervoer en horeca;2010;70.5;14.2
2825;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;G Handel;2010;32.7;14.0
2826;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;H Vervoer en opslag;2010;17.6;16.8
2827;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;I Horeca;2010;20.3;11.4
2828;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;J Informatie en communicatie;2010;0.0;0.0
2829;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;K Financiële dienstverlening;2010;2.6;19.3
2830;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;L Verhuur en handel van onroerend goed;2010;0.0;0.0
2831;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;M-N Zakelijke dienstverlening;2010;51.3;14.2
2832;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;M Specialistische zakelijke diensten;2010;6.3;16.2
2833;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;N Verhuur en overige zakelijke diensten;2010;45.0;13.9
2834;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;O-U Niet-commerciële dienstverlening;2010;22.5;15.8
2835;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;O-Q Overheid en zorg;2010;17.8;16.1
2836;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;O Openbaar bestuur en overheidsdiensten;2010;9.0;16.7
2837;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;P Onderwijs;2010;2.8;14.1
2838;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;Q Gezondheids- en welzijnszorg;2010;6.0;15.8
2839;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;R-U Cultuur, recreatie, overige diensten;2010;4.6;14.6
2840;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;R Cultuur, sport en recreatie;2010;0.0;0.0
2841;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 2;S Overige dienstverlening;2010;2.5;13.8
2842;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;A-U Alle economische activiteiten;2010;53.2;19.6
2843;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;A-F Landbouw en nijverheid;2010;13.2;19.5
2844;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;A Landbouw, bosbouw en visserij;2010;0.0;0.0
2845;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;B-F Nijverheid en energie;2010;13.2;19.5
2846;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;B-E Nijverheid (geen bouw) en energie;2010;11.5;19.4
2847;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;B Delfstoffenwinning;2010;0.0;0.0
2848;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;C Industrie;2010;0.0;0.0
2849;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;D Energievoorziening;2010;0.0;0.0
2850;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
2851;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;F Bouwnijverheid;2010;0.0;0.0
2852;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;G-N Commerciële dienstverlening;2010;27.9;19.5
2853;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;G-I Handel, vervoer en horeca;2010;11.0;19.6
2854;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;G Handel;2010;6.0;20.0
2855;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;H Vervoer en opslag;2010;0.0;0.0
2856;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;I Horeca;2010;0.0;0.0
2857;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;J Informatie en communicatie;2010;0.0;0.0
2858;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;K Financiële dienstverlening;2010;0.0;0.0
2859;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;L Verhuur en handel van onroerend goed;2010;0.0;0.0
2860;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;M-N Zakelijke dienstverlening;2010;11.7;17.4
2861;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;M Specialistische zakelijke diensten;2010;4.6;18.5
2862;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;N Verhuur en overige zakelijke diensten;2010;7.1;16.5
2863;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;O-U Niet-commerciële dienstverlening;2010;12.1;19.8
2864;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;O-Q Overheid en zorg;2010;9.9;20.7
2865;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;O Openbaar bestuur en overheidsdiensten;2010;4.6;21.4
2866;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;P Onderwijs;2010;0.0;0.0
2867;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;Q Gezondheids- en welzijnszorg;2010;4.7;20.1
2868;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;R-U Cultuur, recreatie, overige diensten;2010;0.0;0.0
2869;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;R Cultuur, sport en recreatie;2010;0.0;0.0
2870;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 3;S Overige dienstverlening;2010;0.0;0.0
2871;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;A-U Alle economische activiteiten;2010;60.4;27.2
2872;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;A-F Landbouw en nijverheid;2010;0.0;0.0
2873;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;A Landbouw, bosbouw en visserij;2010;0.0;0.0
2874;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;B-F Nijverheid en energie;2010;0.0;0.0
2875;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;B-E Nijverheid (geen bouw) en energie;2010;0.0;0.0
2876;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;B Delfstoffenwinning;2010;0.0;0.0
2877;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;C Industrie;2010;0.0;0.0
2878;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;D Energievoorziening;2010;0.0;0.0
2879;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
2880;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;F Bouwnijverheid;2010;0.0;0.0
2881;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;G-N Commerciële dienstverlening;2010;32.6;27.0
2882;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;G-I Handel, vervoer en horeca;2010;7.0;24.9
2883;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;G Handel;2010;0.0;0.0
2884;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;H Vervoer en opslag;2010;0.0;0.0
2885;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;I Horeca;2010;0.0;0.0
2886;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;J Informatie en communicatie;2010;0.0;0.0
2887;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;K Financiële dienstverlening;2010;4.3;32.1
2888;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;L Verhuur en handel van onroerend goed;2010;0.0;0.0
2889;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;M-N Zakelijke dienstverlening;2010;13.2;27.7
2890;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;M Specialistische zakelijke diensten;2010;7.9;29.5
2891;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;N Verhuur en overige zakelijke diensten;2010;5.3;24.6
2892;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;O-U Niet-commerciële dienstverlening;2010;22.2;27.2
2893;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;O-Q Overheid en zorg;2010;19.9;27.4
2894;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;O Openbaar bestuur en overheidsdiensten;2010;6.1;27.4
2895;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;P Onderwijs;2010;7.5;25.6
2896;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;Q Gezondheids- en welzijnszorg;2010;6.3;29.3
2897;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;R-U Cultuur, recreatie, overige diensten;2010;0.0;0.0
2898;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;R Cultuur, sport en recreatie;2010;0.0;0.0
2899;Mannen;Herkomst: niet-westerse allochtoon;Beroepsniveau 4;S Overige dienstverlening;2010;0.0;0.0
2900;Vrouwen;Totaal persoonskenmerken;Totaal;A-U Alle economische activiteiten;2010;3549.3;18.1
2901;Vrouwen;Totaal persoonskenmerken;Totaal;A-F Landbouw en nijverheid;2010;233.6;16.9
2902;Vrouwen;Totaal persoonskenmerken;Totaal;A Landbouw, bosbouw en visserij;2010;26.3;13.9
2903;Vrouwen;Totaal persoonskenmerken;Totaal;B-F Nijverheid en energie;2010;207.3;17.2
2904;Vrouwen;Totaal persoonskenmerken;Totaal;B-E Nijverheid (geen bouw) en energie;2010;172.6;17.2
2905;Vrouwen;Totaal persoonskenmerken;Totaal;B Delfstoffenwinning;2010;0.0;0.0
2906;Vrouwen;Totaal persoonskenmerken;Totaal;C Industrie;2010;159.1;16.7
2907;Vrouwen;Totaal persoonskenmerken;Totaal;D Energievoorziening;2010;5.2;21.7
2908;Vrouwen;Totaal persoonskenmerken;Totaal;E Waterbedrijven en afvalbeheer;2010;7.2;21.4
2909;Vrouwen;Totaal persoonskenmerken;Totaal;F Bouwnijverheid;2010;34.7;17.4
2910;Vrouwen;Totaal persoonskenmerken;Totaal;G-N Commerciële dienstverlening;2010;1539.9;16.3
2911;Vrouwen;Totaal persoonskenmerken;Totaal;G-I Handel, vervoer en horeca;2010;826.1;13.8
2912;Vrouwen;Totaal persoonskenmerken;Totaal;G Handel;2010;577.4;13.7
2913;Vrouwen;Totaal persoonskenmerken;Totaal;H Vervoer en opslag;2010;83.7;17.2
2914;Vrouwen;Totaal persoonskenmerken;Totaal;I Horeca;2010;164.9;11.6
2915;Vrouwen;Totaal persoonskenmerken;Totaal;J Informatie en communicatie;2010;59.4;22.0
2916;Vrouwen;Totaal persoonskenmerken;Totaal;K Financiële dienstverlening;2010;113.6;22.8
2917;Vrouwen;Totaal persoonskenmerken;Totaal;L Verhuur en handel van onroerend goed;2010;31.0;20.8
2918;Vrouwen;Totaal persoonskenmerken;Totaal;M-N Zakelijke dienstverlening;2010;509.8;17.0
2919;Vrouwen;Totaal persoonskenmerken;Totaal;M Specialistische zakelijke diensten;2010;185.2;20.2
2920;Vrouwen;Totaal persoonskenmerken;Totaal;N Verhuur en overige zakelijke diensten;2010;324.6;14.5
2921;Vrouwen;Totaal persoonskenmerken;Totaal;O-U Niet-commerciële dienstverlening;2010;1775.7;19.8
2922;Vrouwen;Totaal persoonskenmerken;Totaal;O-Q Overheid en zorg;2010;1614.2;20.1
2923;Vrouwen;Totaal persoonskenmerken;Totaal;O Openbaar bestuur en overheidsdiensten;2010;200.8;21.7
2924;Vrouwen;Totaal persoonskenmerken;Totaal;P Onderwijs;2010;319.5;22.6
2925;Vrouwen;Totaal persoonskenmerken;Totaal;Q Gezondheids- en welzijnszorg;2010;1093.8;18.9
2926;Vrouwen;Totaal persoonskenmerken;Totaal;R-U Cultuur, recreatie, overige diensten;2010;161.6;17.0
