ID;Geslacht;Arbeidsduur;Persoonskenmerken;PositieInDeWerkkring;Perioden;WerkzameBeroepsbevolking_1;WerkzameBeroepsbevolkingMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzameBeroepsbevolkingInkOnbekend_6
4764;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zzp-eigen arbeid;2015;330.0;320.0;38.0;38.3;32.7;10.0
4765;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zzp-eigen arbeid;2016;330.0;318.0;39.0;39.3;34.3;12.0
4766;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zzp-eigen arbeid;2017;347.0;329.0;41.5;42.4;36.5;17.0
4767;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zzp-eigen arbeid;2018;341.0;324.0;44.1;44.4;38.3;17.0
4768;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zzp-eigen arbeid;2019;363.0;343.0;45.1;45.2;40.5;20.0
4769;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zzp-eigen arbeid;2020;373.0;346.0;44.6;45.1;42.3;27.0
4770;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zzp-producten;2011;;;;;;
4771;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zzp-producten;2012;91.0;89.0;24.4;24.8;27.4;2.0
4772;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zzp-producten;2013;92.0;89.0;27.6;28.3;29.6;3.0
4773;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zzp-producten;2014;100.0;97.0;26.3;27.0;29.7;3.0
4774;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zzp-producten;2015;107.0;103.0;26.9;27.8;29.0;3.0
4775;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zzp-producten;2016;103.0;99.0;34.8;34.7;35.5;4.0
4776;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zzp-producten;2017;104.0;98.0;38.5;38.2;34.8;6.0
4777;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zzp-producten;2018;98.0;92.0;35.5;35.8;34.9;6.0
4778;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zzp-producten;2019;97.0;91.0;37.5;38.4;40.0;6.0
4779;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zzp-producten;2020;97.0;91.0;34.4;35.9;38.8;6.0
4780;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Meewerkend gezinslid;2011;30.0;29.0;29.0;27.6;31.1;1.0
4781;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Meewerkend gezinslid;2012;27.0;26.0;32.5;31.5;32.3;1.0
4782;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Meewerkend gezinslid;2013;25.0;25.0;25.3;24.5;31.0;1.0
4783;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Meewerkend gezinslid;2014;23.0;22.0;22.1;21.4;31.2;1.0
4784;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Meewerkend gezinslid;2015;25.0;24.0;20.6;21.1;29.3;0.0
4785;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Meewerkend gezinslid;2016;19.0;19.0;24.0;24.0;31.4;0.0
4786;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Meewerkend gezinslid;2017;17.0;16.0;27.5;25.8;37.5;1.0
4787;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Meewerkend gezinslid;2018;17.0;17.0;26.4;25.7;39.2;1.0
4788;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Meewerkend gezinslid;2019;17.0;15.0;;;;2.0
4789;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Meewerkend gezinslid;2020;19.0;17.0;34.5;34.3;42.9;2.0
4790;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Overige zelfstandige;2011;19.0;19.0;39.3;36.7;33.6;0.0
4791;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Overige zelfstandige;2012;16.0;15.0;;;;1.0
4792;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Overige zelfstandige;2013;24.0;23.0;35.0;33.4;31.4;1.0
4793;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Overige zelfstandige;2014;26.0;25.0;35.3;33.7;31.6;1.0
4794;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Overige zelfstandige;2015;29.0;28.0;34.8;34.2;30.8;1.0
4795;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Overige zelfstandige;2016;26.0;25.0;32.0;32.4;32.6;1.0
4796;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Overige zelfstandige;2017;23.0;22.0;38.4;38.1;35.5;1.0
4797;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Overige zelfstandige;2018;25.0;23.0;41.0;40.3;35.9;1.0
4798;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Overige zelfstandige;2019;28.0;26.0;43.0;43.9;37.7;2.0
4799;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Overige zelfstandige;2020;30.0;28.0;43.4;42.6;38.7;2.0
4800;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige met personeel;2011;198.0;195.0;58.9;55.7;36.7;3.0
4801;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige met personeel;2012;192.0;188.0;58.2;54.8;35.2;4.0
4802;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige met personeel;2013;196.0;191.0;61.9;59.3;36.2;5.0
4803;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige met personeel;2014;201.0;194.0;64.9;61.2;44.6;7.0
4804;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige met personeel;2015;198.0;192.0;62.5;60.2;37.6;6.0
4805;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige met personeel;2016;206.0;196.0;67.1;64.7;42.6;10.0
4806;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige met personeel;2017;207.0;194.0;67.2;67.7;45.5;13.0
4807;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige met personeel;2018;195.0;186.0;69.0;66.3;45.8;10.0
4808;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige met personeel;2019;196.0;186.0;71.1;68.8;62.6;10.0
4809;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige met personeel;2020;206.0;191.0;67.3;65.2;57.6;15.0
4810;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige zonder personeel (zzp);2011;371.0;367.0;33.6;33.4;29.5;4.0
4811;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige zonder personeel (zzp);2012;390.0;383.0;33.4;33.4;29.6;7.0
4812;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige zonder personeel (zzp);2013;398.0;388.0;34.3;34.5;30.9;11.0
4813;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige zonder personeel (zzp);2014;413.0;399.0;34.9;35.1;33.0;14.0
4814;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige zonder personeel (zzp);2015;437.0;423.0;35.3;35.7;31.8;13.0
4815;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige zonder personeel (zzp);2016;433.0;417.0;38.0;38.2;34.6;16.0
4816;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige zonder personeel (zzp);2017;450.0;428.0;40.8;41.5;36.1;23.0
4817;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige zonder personeel (zzp);2018;439.0;416.0;42.2;42.5;37.6;23.0
4818;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige zonder personeel (zzp);2019;459.0;434.0;43.5;43.8;40.4;25.0
4819;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige zonder personeel (zzp);2020;470.0;437.0;42.4;43.2;41.6;33.0
4820;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Positie in de werkkring onbekend;2011;0.0;0.0;;;;0.0
4821;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Positie in de werkkring onbekend;2012;0.0;0.0;;;;0.0
4822;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Positie in de werkkring onbekend;2013;0.0;0.0;;;;0.0
4823;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Positie in de werkkring onbekend;2014;0.0;0.0;;;;0.0
4824;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Positie in de werkkring onbekend;2015;0.0;0.0;;;;0.0
4825;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Positie in de werkkring onbekend;2016;0.0;0.0;;;;0.0
4826;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Positie in de werkkring onbekend;2017;0.0;0.0;;;;0.0
4827;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Positie in de werkkring onbekend;2018;0.0;0.0;;;;0.0
4828;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Positie in de werkkring onbekend;2019;0.0;0.0;;;;0.0
4829;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Positie in de werkkring onbekend;2020;0.0;0.0;;;;0.0
4830;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Totaal;2011;2204.0;2167.0;42.0;37.6;33.6;37.0
4831;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Totaal;2012;2180.0;2136.0;42.3;37.9;33.8;44.0
4832;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Totaal;2013;2165.0;2096.0;42.7;38.8;34.2;69.0
4833;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Totaal;2014;2119.0;2033.0;43.7;39.9;36.3;86.0
4834;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Totaal;2015;2136.0;2067.0;43.7;40.2;36.2;68.0
4835;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Totaal;2016;2127.0;2042.0;45.0;41.4;38.2;84.0
4836;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Totaal;2017;2161.0;2033.0;46.1;42.6;39.5;128.0
4837;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Totaal;2018;2230.0;2114.0;47.0;42.8;39.0;116.0
4838;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Totaal;2019;2260.0;2144.0;48.8;44.0;41.9;116.0
4839;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Totaal;2020;2268.0;2117.0;50.1;45.1;43.8;151.0
4840;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer;2011;1826.0;1797.0;43.8;37.4;32.8;29.0
4841;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer;2012;1808.0;1773.0;44.4;38.0;32.9;35.0
4842;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer;2013;1775.0;1720.0;45.4;39.1;33.7;55.0
4843;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer;2014;1715.0;1644.0;46.6;40.0;35.2;71.0
4844;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer;2015;1732.0;1676.0;46.6;40.8;35.7;56.0
4845;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer;2016;1725.0;1659.0;47.4;41.5;37.2;66.0
4846;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer;2017;1757.0;1655.0;48.1;42.1;38.2;102.0
4847;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer;2018;1801.0;1710.0;49.4;42.9;38.0;90.0
4848;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer;2019;1833.0;1742.0;51.2;44.2;40.2;91.0
4849;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer;2020;1827.0;1706.0;53.4;45.6;42.3;120.0
4850;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer met vaste arbeidsrelatie;2011;1529.0;1506.0;47.6;39.6;33.8;23.0
4851;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer met vaste arbeidsrelatie;2012;1492.0;1465.0;48.4;40.1;33.9;27.0
4852;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer met vaste arbeidsrelatie;2013;1437.0;1395.0;50.1;41.8;35.0;42.0
4853;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer met vaste arbeidsrelatie;2014;1372.0;1318.0;51.6;42.9;36.6;54.0
4854;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer met vaste arbeidsrelatie;2015;1386.0;1343.0;51.3;43.8;37.1;43.0
4855;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer met vaste arbeidsrelatie;2016;1376.0;1323.0;52.2;44.5;38.7;53.0
4856;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer met vaste arbeidsrelatie;2017;1405.0;1323.0;52.7;44.9;39.5;81.0
4857;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer met vaste arbeidsrelatie;2018;1441.0;1370.0;54.1;45.9;39.3;70.0
4858;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer met vaste arbeidsrelatie;2019;1487.0;1417.0;55.8;47.1;41.6;70.0
4859;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer met vaste arbeidsrelatie;2020;1527.0;1430.0;57.3;48.1;43.3;97.0
4860;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer met flexibele arbeidsrelatie;2011;297.0;291.0;24.0;25.9;27.3;6.0
4861;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer met flexibele arbeidsrelatie;2012;316.0;308.0;25.6;27.8;28.2;8.0
4862;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer met flexibele arbeidsrelatie;2013;338.0;326.0;25.4;27.5;28.1;13.0
4863;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer met flexibele arbeidsrelatie;2014;343.0;325.0;26.3;28.5;29.6;17.0
4864;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer met flexibele arbeidsrelatie;2015;346.0;333.0;27.6;29.0;30.1;13.0
4865;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer met flexibele arbeidsrelatie;2016;349.0;336.0;28.2;29.5;31.3;13.0
4866;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer met flexibele arbeidsrelatie;2017;353.0;332.0;29.8;30.7;33.2;21.0
4867;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer met flexibele arbeidsrelatie;2018;360.0;340.0;30.2;30.9;33.1;20.0
4868;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer met flexibele arbeidsrelatie;2019;346.0;325.0;30.8;31.6;34.3;21.0
4869;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer met flexibele arbeidsrelatie;2020;300.0;276.0;32.9;32.6;37.3;24.0
4870;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk, uitzicht op vast;2011;67.0;66.0;34.8;30.3;29.0;1.0
4871;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk, uitzicht op vast;2012;66.0;65.0;37.3;32.1;29.4;1.0
4872;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk, uitzicht op vast;2013;62.0;60.0;36.7;31.7;30.0;2.0
4873;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk, uitzicht op vast;2014;65.0;62.0;38.6;33.0;30.7;3.0
4874;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk, uitzicht op vast;2015;75.0;73.0;37.8;32.6;31.8;2.0
4875;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk, uitzicht op vast;2016;78.0;76.0;40.2;34.8;34.2;3.0
4876;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk, uitzicht op vast;2017;94.0;88.0;40.2;34.7;35.3;6.0
4877;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk, uitzicht op vast;2018;100.0;95.0;39.9;34.4;35.1;5.0
4878;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk, uitzicht op vast;2019;95.0;89.0;40.9;34.8;36.3;5.0
4879;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk, uitzicht op vast;2020;91.0;85.0;43.4;36.4;37.7;6.0
4880;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk >= 1 jaar;2011;37.0;36.0;33.7;29.7;29.0;1.0
4881;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk >= 1 jaar;2012;43.0;42.0;37.1;32.2;30.6;1.0
4882;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk >= 1 jaar;2013;50.0;48.0;35.4;32.2;30.3;2.0
4883;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk >= 1 jaar;2014;51.0;48.0;36.4;33.8;32.7;3.0
4884;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk >= 1 jaar;2015;45.0;43.0;36.3;32.6;33.4;2.0
4885;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk >= 1 jaar;2016;45.0;43.0;37.8;33.8;34.7;2.0
4886;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk >= 1 jaar;2017;40.0;38.0;38.9;34.8;35.8;3.0
4887;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk >= 1 jaar;2018;42.0;40.0;38.5;35.1;34.9;2.0
4888;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk >= 1 jaar;2019;33.0;31.0;40.1;35.4;36.7;2.0
4889;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk >= 1 jaar;2020;37.0;34.0;41.7;37.0;38.0;3.0
4890;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk < 1 jaar;2011;32.0;32.0;19.5;21.7;25.7;1.0
4891;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk < 1 jaar;2012;32.0;31.0;20.9;22.9;27.5;1.0
4892;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk < 1 jaar;2013;33.0;32.0;22.6;24.4;26.2;1.0
4893;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk < 1 jaar;2014;31.0;30.0;26.3;27.5;28.7;1.0
4894;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk < 1 jaar;2015;31.0;30.0;26.3;27.2;28.9;1.0
4895;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk < 1 jaar;2016;34.0;32.0;23.2;24.6;29.2;2.0
4896;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk < 1 jaar;2017;34.0;31.0;25.4;25.5;31.4;2.0
4897;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk < 1 jaar;2018;30.0;27.0;26.4;26.9;32.1;3.0
4898;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk < 1 jaar;2019;30.0;29.0;26.1;27.5;32.2;2.0
4899;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer tijdelijk < 1 jaar;2020;28.0;26.0;27.3;28.4;32.8;3.0
4900;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Oproep/-invalkracht;2011;66.0;64.0;13.0;21.0;25.6;1.0
4901;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Oproep/-invalkracht;2012;69.0;67.0;13.1;22.8;25.7;2.0
4902;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Oproep/-invalkracht;2013;81.0;79.0;13.7;20.8;26.6;2.0
4903;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Oproep/-invalkracht;2014;79.0;76.0;12.9;21.0;27.7;3.0
4904;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Oproep/-invalkracht;2015;77.0;75.0;14.9;22.1;27.1;3.0
4905;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Oproep/-invalkracht;2016;70.0;68.0;15.0;23.0;28.0;2.0
4906;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Oproep/-invalkracht;2017;65.0;62.0;17.0;24.7;32.0;3.0
4907;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Oproep/-invalkracht;2018;63.0;60.0;17.4;26.1;30.9;3.0
4908;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Oproep/-invalkracht;2019;62.0;60.0;16.0;25.4;33.1;2.0
4909;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Oproep/-invalkracht;2020;50.0;46.0;17.3;25.4;42.8;3.0
4910;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Uitzendkracht;2011;46.0;45.0;21.5;23.9;24.5;1.0
4911;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Uitzendkracht;2012;50.0;49.0;23.3;26.1;26.2;1.0
4912;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Uitzendkracht;2013;52.0;51.0;23.1;25.4;24.8;1.0
4913;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Uitzendkracht;2014;55.0;52.0;26.4;27.9;27.2;3.0
4914;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Uitzendkracht;2015;56.0;53.0;26.9;28.0;28.3;3.0
4915;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Uitzendkracht;2016;61.0;59.0;28.7;28.2;29.5;2.0
4916;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Uitzendkracht;2017;62.0;59.0;29.5;29.0;30.4;3.0
4917;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Uitzendkracht;2018;63.0;60.0;29.3;30.3;30.4;3.0
4918;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Uitzendkracht;2019;60.0;56.0;30.0;30.2;30.9;4.0
4919;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Uitzendkracht;2020;43.0;40.0;31.4;31.7;33.4;4.0
4920;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer vast, geen vaste uren;2011;20.0;20.0;27.1;32.0;32.9;0.0
4921;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer vast, geen vaste uren;2012;20.0;20.0;30.6;33.7;33.4;1.0
4922;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer vast, geen vaste uren;2013;26.0;24.0;36.3;40.7;34.7;1.0
4923;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer vast, geen vaste uren;2014;27.0;25.0;31.2;37.2;33.5;2.0
4924;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer vast, geen vaste uren;2015;25.0;25.0;37.3;43.5;36.3;1.0
4925;Totaal mannen en vrouwen;Totaal;Positie: partner in paar, geen kind;Werknemer vast, geen vaste uren;2016;24.0;23.0;31.7;34.9;33.1;1.0
