ID;Geslacht;Leeftijden;TypeZorg;Stedelijkheid;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
3220;Mannen;65 tot 80 jaar;Totaal verpleging;Weinig stedelijk;2004;7730;4.79;344;45;2.13
3221;Mannen;65 tot 80 jaar;Totaal verpleging;Weinig stedelijk;2005;7575;4.62;264;35;1.61
3222;Mannen;65 tot 80 jaar;Totaal verpleging;Weinig stedelijk;2006;7655;4.55;267;35;1.59
3223;Mannen;65 tot 80 jaar;Totaal verpleging;Weinig stedelijk;2007;8840;4.27;291;33;1.4
3224;Mannen;65 tot 80 jaar;Totaal verpleging;Weinig stedelijk;2008;7995;3.7;233;29;1.08
3225;Mannen;65 tot 80 jaar;Totaal verpleging;Weinig stedelijk;2009;7005;3.15;204;29;0.92
3226;Mannen;65 tot 80 jaar;Totaal verpleging;Weinig stedelijk;2010;6800;2.93;203;30;0.87
3227;Mannen;65 tot 80 jaar;Totaal verpleging;Niet stedelijk;2004;8150;4.76;346;42;2.02
3228;Mannen;65 tot 80 jaar;Totaal verpleging;Niet stedelijk;2005;8220;4.68;291;35;1.65
3229;Mannen;65 tot 80 jaar;Totaal verpleging;Niet stedelijk;2006;8110;4.58;276;34;1.56
3230;Mannen;65 tot 80 jaar;Totaal verpleging;Niet stedelijk;2007;5280;4.44;179;34;1.5
3231;Mannen;65 tot 80 jaar;Totaal verpleging;Niet stedelijk;2008;4715;3.89;143;30;1.18
3232;Mannen;65 tot 80 jaar;Totaal verpleging;Niet stedelijk;2009;4250;3.36;126;30;1.0
3233;Mannen;65 tot 80 jaar;Totaal verpleging;Niet stedelijk;2010;3965;3.18;115;29;0.92
3234;Mannen;80 jaar of ouder;0;Totaal stedelijkheid;2004;62385;30.13;10112;162;48.83
3235;Mannen;80 jaar of ouder;0;Totaal stedelijkheid;2005;64420;30.14;10315;160;48.25
3236;Mannen;80 jaar of ouder;0;Totaal stedelijkheid;2006;67880;30.77;10897;161;49.4
3237;Mannen;80 jaar of ouder;0;Totaal stedelijkheid;2007;69960;30.73;11107;159;48.78
3238;Mannen;80 jaar of ouder;0;Totaal stedelijkheid;2008;72520;30.66;11336;156;47.93
3239;Mannen;80 jaar of ouder;0;Totaal stedelijkheid;2009;75095;30.64;11930;159;48.69
3240;Mannen;80 jaar of ouder;0;Totaal stedelijkheid;2010;78155;30.56;12548;161;49.07
3241;Mannen;80 jaar of ouder;0;Zeer sterk stedelijk;2004;12500;29.58;1840;147;43.56
3242;Mannen;80 jaar of ouder;0;Zeer sterk stedelijk;2005;12435;29.24;1837;148;43.19
3243;Mannen;80 jaar of ouder;0;Zeer sterk stedelijk;2006;12905;29.99;1910;148;44.39
3244;Mannen;80 jaar of ouder;0;Zeer sterk stedelijk;2007;11820;29.72;1773;150;44.59
3245;Mannen;80 jaar of ouder;0;Zeer sterk stedelijk;2008;11780;29.22;1741;148;43.18
3246;Mannen;80 jaar of ouder;0;Zeer sterk stedelijk;2009;12455;28.89;1826;147;42.36
3247;Mannen;80 jaar of ouder;0;Zeer sterk stedelijk;2010;12685;28.42;1938;153;43.41
3248;Mannen;80 jaar of ouder;0;Sterk stedelijk;2004;16200;30.65;2472;153;46.77
3249;Mannen;80 jaar of ouder;0;Sterk stedelijk;2005;17010;30.53;2587;152;46.43
3250;Mannen;80 jaar of ouder;0;Sterk stedelijk;2006;18075;30.98;2750;152;47.13
3251;Mannen;80 jaar of ouder;0;Sterk stedelijk;2007;19625;30.48;2815;143;43.73
3252;Mannen;80 jaar of ouder;0;Sterk stedelijk;2008;20625;30.55;2938;142;43.52
3253;Mannen;80 jaar of ouder;0;Sterk stedelijk;2009;20975;30.54;3069;146;44.69
3254;Mannen;80 jaar of ouder;0;Sterk stedelijk;2010;21570;30.51;3223;149;45.58
3255;Mannen;80 jaar of ouder;0;Matig stedelijk;2004;10645;29.97;1722;162;48.49
3256;Mannen;80 jaar of ouder;0;Matig stedelijk;2005;11155;29.88;1756;157;47.04
3257;Mannen;80 jaar of ouder;0;Matig stedelijk;2006;11915;30.36;1824;153;46.47
3258;Mannen;80 jaar of ouder;0;Matig stedelijk;2007;13500;29.73;2180;161;47.99
3259;Mannen;80 jaar of ouder;0;Matig stedelijk;2008;14035;29.99;2200;157;47.02
3260;Mannen;80 jaar of ouder;0;Matig stedelijk;2009;14430;30.25;2311;160;48.45
3261;Mannen;80 jaar of ouder;0;Matig stedelijk;2010;15305;30.08;2481;162;48.77
3262;Mannen;80 jaar of ouder;0;Weinig stedelijk;2004;11000;29.01;1841;167;48.55
3263;Mannen;80 jaar of ouder;0;Weinig stedelijk;2005;11390;29.55;1849;162;47.97
3264;Mannen;80 jaar of ouder;0;Weinig stedelijk;2006;12245;30.6;2069;169;51.71
3265;Mannen;80 jaar of ouder;0;Weinig stedelijk;2007;15360;31.25;2503;163;50.9
3266;Mannen;80 jaar of ouder;0;Weinig stedelijk;2008;16245;31.12;2649;163;50.75
3267;Mannen;80 jaar of ouder;0;Weinig stedelijk;2009;16955;31.13;2821;166;51.8
3268;Mannen;80 jaar of ouder;0;Weinig stedelijk;2010;18125;31.22;3016;166;51.95
3269;Mannen;80 jaar of ouder;0;Niet stedelijk;2004;12040;31.24;2236;186;58.03
3270;Mannen;80 jaar of ouder;0;Niet stedelijk;2005;12430;31.36;2285;184;57.66
3271;Mannen;80 jaar of ouder;0;Niet stedelijk;2006;12735;31.88;2344;184;58.67
3272;Mannen;80 jaar of ouder;0;Niet stedelijk;2007;9655;33.34;1836;190;63.4
3273;Mannen;80 jaar of ouder;0;Niet stedelijk;2008;9835;33.13;1807;184;60.89
3274;Mannen;80 jaar of ouder;0;Niet stedelijk;2009;10280;33.05;1904;185;61.19
3275;Mannen;80 jaar of ouder;0;Niet stedelijk;2010;10470;33.3;1890;180;60.1
3276;Mannen;80 jaar of ouder;1;Totaal stedelijkheid;2004;11880;5.74;1245;105;6.01
3277;Mannen;80 jaar of ouder;1;Totaal stedelijkheid;2005;16010;7.49;1818;114;8.51
3278;Mannen;80 jaar of ouder;1;Totaal stedelijkheid;2006;17655;8.0;2040;116;9.25
3279;Mannen;80 jaar of ouder;1;Totaal stedelijkheid;2007;18450;8.1;2138;116;9.39
3280;Mannen;80 jaar of ouder;1;Totaal stedelijkheid;2008;19040;8.05;2250;118;9.51
3281;Mannen;80 jaar of ouder;1;Totaal stedelijkheid;2009;19945;8.14;2445;123;9.98
3282;Mannen;80 jaar of ouder;1;Totaal stedelijkheid;2010;20050;7.84;2543;127;9.95
3283;Mannen;80 jaar of ouder;1;Zeer sterk stedelijk;2004;2535;6.0;249;98;5.89
3284;Mannen;80 jaar of ouder;1;Zeer sterk stedelijk;2005;3570;8.39;384;108;9.03
3285;Mannen;80 jaar of ouder;1;Zeer sterk stedelijk;2006;3945;9.16;427;108;9.93
3286;Mannen;80 jaar of ouder;1;Zeer sterk stedelijk;2007;3640;9.15;397;109;9.99
3287;Mannen;80 jaar of ouder;1;Zeer sterk stedelijk;2008;3635;9.01;401;110;9.93
3288;Mannen;80 jaar of ouder;1;Zeer sterk stedelijk;2009;3985;9.24;443;111;10.27
3289;Mannen;80 jaar of ouder;1;Zeer sterk stedelijk;2010;4015;9.0;470;117;10.53
3290;Mannen;80 jaar of ouder;1;Sterk stedelijk;2004;3440;6.51;337;98;6.38
3291;Mannen;80 jaar of ouder;1;Sterk stedelijk;2005;4530;8.13;492;109;8.84
3292;Mannen;80 jaar of ouder;1;Sterk stedelijk;2006;5015;8.6;558;111;9.56
3293;Mannen;80 jaar of ouder;1;Sterk stedelijk;2007;5715;8.88;627;110;9.74
3294;Mannen;80 jaar of ouder;1;Sterk stedelijk;2008;5930;8.78;667;113;9.88
3295;Mannen;80 jaar of ouder;1;Sterk stedelijk;2009;6115;8.9;723;118;10.52
3296;Mannen;80 jaar of ouder;1;Sterk stedelijk;2010;6030;8.53;738;122;10.44
3297;Mannen;80 jaar of ouder;1;Matig stedelijk;2004;2070;5.83;215;104;6.05
3298;Mannen;80 jaar of ouder;1;Matig stedelijk;2005;2800;7.5;313;112;8.38
3299;Mannen;80 jaar of ouder;1;Matig stedelijk;2006;3035;7.73;343;113;8.75
3300;Mannen;80 jaar of ouder;1;Matig stedelijk;2007;3495;7.69;409;117;9.01
3301;Mannen;80 jaar of ouder;1;Matig stedelijk;2008;3625;7.75;431;119;9.21
3302;Mannen;80 jaar of ouder;1;Matig stedelijk;2009;3715;7.79;463;124;9.7
3303;Mannen;80 jaar of ouder;1;Matig stedelijk;2010;3855;7.58;502;130;9.88
3304;Mannen;80 jaar of ouder;1;Weinig stedelijk;2004;1920;5.06;212;110;5.58
3305;Mannen;80 jaar of ouder;1;Weinig stedelijk;2005;2550;6.62;305;120;7.92
3306;Mannen;80 jaar of ouder;1;Weinig stedelijk;2006;2940;7.35;354;121;8.86
3307;Mannen;80 jaar of ouder;1;Weinig stedelijk;2007;3555;7.23;442;124;8.99
3308;Mannen;80 jaar of ouder;1;Weinig stedelijk;2008;3710;7.11;474;128;9.08
3309;Mannen;80 jaar of ouder;1;Weinig stedelijk;2009;3860;7.09;514;133;9.44
3310;Mannen;80 jaar of ouder;1;Weinig stedelijk;2010;3970;6.84;533;134;9.18
3311;Mannen;80 jaar of ouder;1;Niet stedelijk;2004;1915;4.97;232;121;6.02
3312;Mannen;80 jaar of ouder;1;Niet stedelijk;2005;2560;6.46;324;126;8.17
3313;Mannen;80 jaar of ouder;1;Niet stedelijk;2006;2720;6.81;357;131;8.94
3314;Mannen;80 jaar of ouder;1;Niet stedelijk;2007;2045;7.07;262;128;9.05
3315;Mannen;80 jaar of ouder;1;Niet stedelijk;2008;2135;7.2;277;130;9.34
3316;Mannen;80 jaar of ouder;1;Niet stedelijk;2009;2270;7.29;303;134;9.75
3317;Mannen;80 jaar of ouder;1;Niet stedelijk;2010;2175;6.92;300;138;9.54
3318;Mannen;80 jaar of ouder;2;Totaal stedelijkheid;2004;4325;2.09;1005;232;4.85
3319;Mannen;80 jaar of ouder;2;Totaal stedelijkheid;2005;5045;2.36;869;172;4.06
3320;Mannen;80 jaar of ouder;2;Totaal stedelijkheid;2006;6020;2.73;749;124;3.39
3321;Mannen;80 jaar of ouder;2;Totaal stedelijkheid;2007;9205;4.04;904;98;3.97
3322;Mannen;80 jaar of ouder;2;Totaal stedelijkheid;2008;13625;5.76;1225;90;5.18
3323;Mannen;80 jaar of ouder;2;Totaal stedelijkheid;2009;16895;6.89;1557;92;6.35
3324;Mannen;80 jaar of ouder;2;Totaal stedelijkheid;2010;19800;7.74;1778;90;6.95
3325;Mannen;80 jaar of ouder;2;Zeer sterk stedelijk;2004;750;1.78;38;50;0.89
3326;Mannen;80 jaar of ouder;2;Zeer sterk stedelijk;2005;775;1.82;33;43;0.78
3327;Mannen;80 jaar of ouder;2;Zeer sterk stedelijk;2006;795;1.85;33;42;0.77
3328;Mannen;80 jaar of ouder;2;Zeer sterk stedelijk;2007;1115;2.8;47;42;1.18
3329;Mannen;80 jaar of ouder;2;Zeer sterk stedelijk;2008;1690;4.19;99;59;2.47
3330;Mannen;80 jaar of ouder;2;Zeer sterk stedelijk;2009;2330;5.41;158;68;3.67
3331;Mannen;80 jaar of ouder;2;Zeer sterk stedelijk;2010;2775;6.22;223;80;4.99
3332;Mannen;80 jaar of ouder;2;Sterk stedelijk;2004;1095;2.07;159;146;3.01
3333;Mannen;80 jaar of ouder;2;Sterk stedelijk;2005;1280;2.3;158;123;2.83
3334;Mannen;80 jaar of ouder;2;Sterk stedelijk;2006;1615;2.77;143;88;2.45
3335;Mannen;80 jaar of ouder;2;Sterk stedelijk;2007;2345;3.64;114;49;1.77
3336;Mannen;80 jaar of ouder;2;Sterk stedelijk;2008;3475;5.15;208;60;3.08
3337;Mannen;80 jaar of ouder;2;Sterk stedelijk;2009;4265;6.21;290;68;4.22
3338;Mannen;80 jaar of ouder;2;Sterk stedelijk;2010;4980;7.04;372;75;5.26
3339;Mannen;80 jaar of ouder;2;Matig stedelijk;2004;755;2.12;242;321;6.81
3340;Mannen;80 jaar of ouder;2;Matig stedelijk;2005;905;2.43;190;210;5.09
3341;Mannen;80 jaar of ouder;2;Matig stedelijk;2006;1110;2.83;144;130;3.67
3342;Mannen;80 jaar of ouder;2;Matig stedelijk;2007;1965;4.33;224;114;4.93
3343;Mannen;80 jaar of ouder;2;Matig stedelijk;2008;2820;6.03;269;95;5.75
3344;Mannen;80 jaar of ouder;2;Matig stedelijk;2009;3425;7.18;326;95;6.84
3345;Mannen;80 jaar of ouder;2;Matig stedelijk;2010;3965;7.8;352;89;6.92
3346;Mannen;80 jaar of ouder;2;Weinig stedelijk;2004;840;2.22;187;222;4.93
3347;Mannen;80 jaar of ouder;2;Weinig stedelijk;2005;995;2.58;169;170;4.39
3348;Mannen;80 jaar of ouder;2;Weinig stedelijk;2006;1185;2.97;148;124;3.69
3349;Mannen;80 jaar of ouder;2;Weinig stedelijk;2007;2265;4.61;222;98;4.52
3350;Mannen;80 jaar of ouder;2;Weinig stedelijk;2008;3455;6.62;328;95;6.29
3351;Mannen;80 jaar of ouder;2;Weinig stedelijk;2009;4275;7.85;405;95;7.44
3352;Mannen;80 jaar of ouder;2;Weinig stedelijk;2010;5120;8.82;472;92;8.13
3353;Mannen;80 jaar of ouder;2;Niet stedelijk;2004;890;2.31;379;427;9.85
3354;Mannen;80 jaar of ouder;2;Niet stedelijk;2005;1090;2.75;319;292;8.04
3355;Mannen;80 jaar of ouder;2;Niet stedelijk;2006;1310;3.28;281;214;7.04
3356;Mannen;80 jaar of ouder;2;Niet stedelijk;2007;1510;5.22;297;196;10.25
3357;Mannen;80 jaar of ouder;2;Niet stedelijk;2008;2185;7.36;320;146;10.78
3358;Mannen;80 jaar of ouder;2;Niet stedelijk;2009;2600;8.35;378;145;12.14
3359;Mannen;80 jaar of ouder;2;Niet stedelijk;2010;2960;9.41;359;121;11.42
3360;Mannen;80 jaar of ouder;3;Totaal stedelijkheid;2004;7165;3.46;215;30;1.04
3361;Mannen;80 jaar of ouder;3;Totaal stedelijkheid;2005;5870;2.75;121;21;0.57
3362;Mannen;80 jaar of ouder;3;Totaal stedelijkheid;2006;6025;2.73;118;20;0.53
3363;Mannen;80 jaar of ouder;3;Totaal stedelijkheid;2007;5200;2.28;102;20;0.45
3364;Mannen;80 jaar of ouder;3;Totaal stedelijkheid;2008;4330;1.83;83;19;0.35
3365;Mannen;80 jaar of ouder;3;Totaal stedelijkheid;2009;3650;1.49;69;19;0.28
3366;Mannen;80 jaar of ouder;3;Totaal stedelijkheid;2010;3440;1.34;67;19;0.26
3367;Mannen;80 jaar of ouder;3;Zeer sterk stedelijk;2004;1110;2.63;27;25;0.65
3368;Mannen;80 jaar of ouder;3;Zeer sterk stedelijk;2005;1095;2.58;21;19;0.49
3369;Mannen;80 jaar of ouder;3;Zeer sterk stedelijk;2006;1155;2.69;20;17;0.46
3370;Mannen;80 jaar of ouder;3;Zeer sterk stedelijk;2007;855;2.15;15;18;0.38
3371;Mannen;80 jaar of ouder;3;Zeer sterk stedelijk;2008;750;1.86;12;16;0.3
3372;Mannen;80 jaar of ouder;3;Zeer sterk stedelijk;2009;600;1.39;13;21;0.29
3373;Mannen;80 jaar of ouder;3;Zeer sterk stedelijk;2010;540;1.21;11;20;0.25
3374;Mannen;80 jaar of ouder;3;Sterk stedelijk;2004;1715;3.24;57;33;1.08
3375;Mannen;80 jaar of ouder;3;Sterk stedelijk;2005;1510;2.71;32;21;0.57
3376;Mannen;80 jaar of ouder;3;Sterk stedelijk;2006;1590;2.73;33;21;0.56
3377;Mannen;80 jaar of ouder;3;Sterk stedelijk;2007;1405;2.18;29;21;0.45
3378;Mannen;80 jaar of ouder;3;Sterk stedelijk;2008;1200;1.78;22;19;0.33
3379;Mannen;80 jaar of ouder;3;Sterk stedelijk;2009;1050;1.53;16;16;0.24
3380;Mannen;80 jaar of ouder;3;Sterk stedelijk;2010;950;1.34;17;18;0.24
3381;Mannen;80 jaar of ouder;3;Matig stedelijk;2004;1300;3.65;37;29;1.05
3382;Mannen;80 jaar of ouder;3;Matig stedelijk;2005;1005;2.69;18;18;0.49
3383;Mannen;80 jaar of ouder;3;Matig stedelijk;2006;1005;2.56;18;18;0.45
3384;Mannen;80 jaar of ouder;3;Matig stedelijk;2007;985;2.16;20;20;0.44
3385;Mannen;80 jaar of ouder;3;Matig stedelijk;2008;810;1.73;19;23;0.4
3386;Mannen;80 jaar of ouder;3;Matig stedelijk;2009;655;1.37;14;21;0.29
3387;Mannen;80 jaar of ouder;3;Matig stedelijk;2010;650;1.28;13;19;0.25
3388;Mannen;80 jaar of ouder;3;Weinig stedelijk;2004;1440;3.8;42;29;1.1
3389;Mannen;80 jaar of ouder;3;Weinig stedelijk;2005;1085;2.82;26;24;0.67
3390;Mannen;80 jaar of ouder;3;Weinig stedelijk;2006;1105;2.76;24;22;0.6
3391;Mannen;80 jaar of ouder;3;Weinig stedelijk;2007;1205;2.45;22;18;0.45
3392;Mannen;80 jaar of ouder;3;Weinig stedelijk;2008;1010;1.94;19;19;0.36
3393;Mannen;80 jaar of ouder;3;Weinig stedelijk;2009;855;1.57;16;19;0.3
3394;Mannen;80 jaar of ouder;3;Weinig stedelijk;2010;820;1.41;17;21;0.3
3395;Mannen;80 jaar of ouder;3;Niet stedelijk;2004;1605;4.16;52;32;1.35
3396;Mannen;80 jaar of ouder;3;Niet stedelijk;2005;1175;2.96;24;21;0.61
3397;Mannen;80 jaar of ouder;3;Niet stedelijk;2006;1165;2.92;24;20;0.59
3398;Mannen;80 jaar of ouder;3;Niet stedelijk;2007;750;2.6;15;21;0.53
3399;Mannen;80 jaar of ouder;3;Niet stedelijk;2008;560;1.88;11;20;0.38
3400;Mannen;80 jaar of ouder;3;Niet stedelijk;2009;490;1.57;9;19;0.31
3401;Mannen;80 jaar of ouder;3;Niet stedelijk;2010;475;1.51;9;19;0.29
3402;Mannen;80 jaar of ouder;4;Totaal stedelijkheid;2004;9300;4.49;1432;154;6.92
3403;Mannen;80 jaar of ouder;4;Totaal stedelijkheid;2005;5665;2.65;933;165;4.37
3404;Mannen;80 jaar of ouder;4;Totaal stedelijkheid;2006;4875;2.21;888;182;4.02
3405;Mannen;80 jaar of ouder;4;Totaal stedelijkheid;2007;5500;2.42;1081;197;4.75
3406;Mannen;80 jaar of ouder;4;Totaal stedelijkheid;2008;8270;3.5;1815;219;7.67
3407;Mannen;80 jaar of ouder;4;Totaal stedelijkheid;2009;10510;4.29;2557;243;10.44
3408;Mannen;80 jaar of ouder;4;Totaal stedelijkheid;2010;11965;4.68;3108;260;12.15
3409;Mannen;80 jaar of ouder;4;Zeer sterk stedelijk;2004;2210;5.24;291;131;6.88
3410;Mannen;80 jaar of ouder;4;Zeer sterk stedelijk;2005;1170;2.75;170;146;4.0
3411;Mannen;80 jaar of ouder;4;Zeer sterk stedelijk;2006;870;2.02;145;167;3.38
3412;Mannen;80 jaar of ouder;4;Zeer sterk stedelijk;2007;790;1.98;136;172;3.42
3413;Mannen;80 jaar of ouder;4;Zeer sterk stedelijk;2008;1160;2.88;231;199;5.74
3414;Mannen;80 jaar of ouder;4;Zeer sterk stedelijk;2009;1710;3.96;383;224;8.89
3415;Mannen;80 jaar of ouder;4;Zeer sterk stedelijk;2010;1915;4.29;474;248;10.63
3416;Mannen;80 jaar of ouder;4;Sterk stedelijk;2004;2385;4.51;364;153;6.89
3417;Mannen;80 jaar of ouder;4;Sterk stedelijk;2005;1515;2.72;246;163;4.42
3418;Mannen;80 jaar of ouder;4;Sterk stedelijk;2006;1315;2.25;229;174;3.92
3419;Mannen;80 jaar of ouder;4;Sterk stedelijk;2007;1555;2.41;282;182;4.38
3420;Mannen;80 jaar of ouder;4;Sterk stedelijk;2008;2400;3.55;494;206;7.32
3421;Mannen;80 jaar of ouder;4;Sterk stedelijk;2009;2885;4.2;659;228;9.6
3422;Mannen;80 jaar of ouder;4;Sterk stedelijk;2010;3320;4.7;805;242;11.39
3423;Mannen;80 jaar of ouder;4;Matig stedelijk;2004;1525;4.3;226;148;6.36
3424;Mannen;80 jaar of ouder;4;Matig stedelijk;2005;935;2.5;152;163;4.06
3425;Mannen;80 jaar of ouder;4;Matig stedelijk;2006;895;2.28;143;160;3.65
3426;Mannen;80 jaar of ouder;4;Matig stedelijk;2007;1145;2.53;233;204;5.14
3427;Mannen;80 jaar of ouder;4;Matig stedelijk;2008;1645;3.52;368;224;7.86
3428;Mannen;80 jaar of ouder;4;Matig stedelijk;2009;2065;4.33;510;247;10.68
3429;Mannen;80 jaar of ouder;4;Matig stedelijk;2010;2305;4.53;601;261;11.82
3430;Mannen;80 jaar of ouder;4;Weinig stedelijk;2004;1595;4.21;273;171;7.21
3431;Mannen;80 jaar of ouder;4;Weinig stedelijk;2005;985;2.56;166;168;4.3
3432;Mannen;80 jaar of ouder;4;Weinig stedelijk;2006;845;2.11;168;199;4.2
3433;Mannen;80 jaar of ouder;4;Weinig stedelijk;2007;1170;2.38;240;205;4.88
3434;Mannen;80 jaar of ouder;4;Weinig stedelijk;2008;1865;3.57;428;230;8.2
3435;Mannen;80 jaar of ouder;4;Weinig stedelijk;2009;2350;4.32;601;256;11.03
3436;Mannen;80 jaar of ouder;4;Weinig stedelijk;2010;2755;4.75;753;273;12.97
3437;Mannen;80 jaar of ouder;4;Niet stedelijk;2004;1580;4.1;278;176;7.22
3438;Mannen;80 jaar of ouder;4;Niet stedelijk;2005;1065;2.69;199;187;5.02
3439;Mannen;80 jaar of ouder;4;Niet stedelijk;2006;950;2.38;202;213;5.07
3440;Mannen;80 jaar of ouder;4;Niet stedelijk;2007;840;2.91;190;225;6.55
3441;Mannen;80 jaar of ouder;4;Niet stedelijk;2008;1200;4.05;293;244;9.88
3442;Mannen;80 jaar of ouder;4;Niet stedelijk;2009;1500;4.82;404;270;12.99
3443;Mannen;80 jaar of ouder;4;Niet stedelijk;2010;1665;5.3;474;284;15.07
3444;Mannen;80 jaar of ouder;5;Totaal stedelijkheid;2004;1985;0.96;253;128;1.22
3445;Mannen;80 jaar of ouder;5;Totaal stedelijkheid;2005;2425;1.13;316;130;1.48
3446;Mannen;80 jaar of ouder;5;Totaal stedelijkheid;2006;2795;1.27;386;138;1.75
3447;Mannen;80 jaar of ouder;5;Totaal stedelijkheid;2007;2140;0.94;317;148;1.39
3448;Mannen;80 jaar of ouder;5;Totaal stedelijkheid;2008;1440;0.61;218;151;0.92
3449;Mannen;80 jaar of ouder;5;Totaal stedelijkheid;2009;1105;0.45;173;157;0.71
3450;Mannen;80 jaar of ouder;5;Totaal stedelijkheid;2010;905;0.35;142;157;0.56
3451;Mannen;80 jaar of ouder;5;Zeer sterk stedelijk;2004;375;0.89;41;110;0.98
3452;Mannen;80 jaar of ouder;5;Zeer sterk stedelijk;2005;590;1.39;76;129;1.79
3453;Mannen;80 jaar of ouder;5;Zeer sterk stedelijk;2006;660;1.53;84;128;1.96
3454;Mannen;80 jaar of ouder;5;Zeer sterk stedelijk;2007;450;1.13;59;132;1.48
3455;Mannen;80 jaar of ouder;5;Zeer sterk stedelijk;2008;345;0.86;48;137;1.18
3456;Mannen;80 jaar of ouder;5;Zeer sterk stedelijk;2009;255;0.59;36;142;0.84
3457;Mannen;80 jaar of ouder;5;Zeer sterk stedelijk;2010;190;0.43;29;152;0.65
3458;Mannen;80 jaar of ouder;5;Sterk stedelijk;2004;535;1.01;63;117;1.18
3459;Mannen;80 jaar of ouder;5;Sterk stedelijk;2005;670;1.2;85;127;1.52
3460;Mannen;80 jaar of ouder;5;Sterk stedelijk;2006;770;1.32;102;132;1.74
3461;Mannen;80 jaar of ouder;5;Sterk stedelijk;2007;615;0.96;87;141;1.35
3462;Mannen;80 jaar of ouder;5;Sterk stedelijk;2008;400;0.59;59;148;0.88
3463;Mannen;80 jaar of ouder;5;Sterk stedelijk;2009;320;0.46;47;149;0.69
3464;Mannen;80 jaar of ouder;5;Sterk stedelijk;2010;265;0.37;41;155;0.58
3465;Mannen;80 jaar of ouder;5;Matig stedelijk;2004;335;0.95;40;119;1.13
3466;Mannen;80 jaar of ouder;5;Matig stedelijk;2005;400;1.07;50;125;1.34
3467;Mannen;80 jaar of ouder;5;Matig stedelijk;2006;470;1.19;64;137;1.64
3468;Mannen;80 jaar of ouder;5;Matig stedelijk;2007;415;0.92;62;148;1.36
3469;Mannen;80 jaar of ouder;5;Matig stedelijk;2008;275;0.59;42;151;0.89
3470;Mannen;80 jaar of ouder;5;Matig stedelijk;2009;200;0.42;34;167;0.7
3471;Mannen;80 jaar of ouder;5;Matig stedelijk;2010;165;0.32;25;151;0.49
3472;Mannen;80 jaar of ouder;5;Weinig stedelijk;2004;355;0.93;52;147;1.37
3473;Mannen;80 jaar of ouder;5;Weinig stedelijk;2005;370;0.96;47;127;1.23
3474;Mannen;80 jaar of ouder;5;Weinig stedelijk;2006;455;1.13;64;142;1.61
3475;Mannen;80 jaar of ouder;5;Weinig stedelijk;2007;410;0.83;67;165;1.37
3476;Mannen;80 jaar of ouder;5;Weinig stedelijk;2008;250;0.48;41;165;0.78
3477;Mannen;80 jaar of ouder;5;Weinig stedelijk;2009;215;0.39;36;167;0.65
3478;Mannen;80 jaar of ouder;5;Weinig stedelijk;2010;165;0.29;28;165;0.48
3479;Mannen;80 jaar of ouder;5;Niet stedelijk;2004;380;0.99;57;150;1.48
3480;Mannen;80 jaar of ouder;5;Niet stedelijk;2005;390;0.99;58;147;1.46
3481;Mannen;80 jaar of ouder;5;Niet stedelijk;2006;445;1.11;71;160;1.78
3482;Mannen;80 jaar of ouder;5;Niet stedelijk;2007;250;0.86;42;168;1.44
3483;Mannen;80 jaar of ouder;5;Niet stedelijk;2008;165;0.56;28;169;0.95
3484;Mannen;80 jaar of ouder;5;Niet stedelijk;2009;115;0.37;20;175;0.65
3485;Mannen;80 jaar of ouder;5;Niet stedelijk;2010;120;0.38;20;164;0.63
3486;Mannen;80 jaar of ouder;6;Totaal stedelijkheid;2004;12515;6.04;1602;128;7.74
3487;Mannen;80 jaar of ouder;6;Totaal stedelijkheid;2005;13340;6.24;1494;112;6.99
3488;Mannen;80 jaar of ouder;6;Totaal stedelijkheid;2006;14075;6.38;1658;118;7.52
3489;Mannen;80 jaar of ouder;6;Totaal stedelijkheid;2007;15905;6.98;2164;136;9.51
3490;Mannen;80 jaar of ouder;6;Totaal stedelijkheid;2008;14580;6.17;2041;140;8.63
3491;Mannen;80 jaar of ouder;6;Totaal stedelijkheid;2009;13620;5.56;1934;142;7.89
3492;Mannen;80 jaar of ouder;6;Totaal stedelijkheid;2010;13510;5.28;1976;146;7.73
3493;Mannen;80 jaar of ouder;6;Zeer sterk stedelijk;2004;2105;4.99;238;113;5.62
3494;Mannen;80 jaar of ouder;6;Zeer sterk stedelijk;2005;2075;4.88;216;104;5.08
3495;Mannen;80 jaar of ouder;6;Zeer sterk stedelijk;2006;2220;5.15;241;109;5.6
3496;Mannen;80 jaar of ouder;6;Zeer sterk stedelijk;2007;2315;5.83;281;121;7.06
3497;Mannen;80 jaar of ouder;6;Zeer sterk stedelijk;2008;2130;5.28;289;136;7.18
3498;Mannen;80 jaar of ouder;6;Zeer sterk stedelijk;2009;1975;4.58;266;135;6.16
3499;Mannen;80 jaar of ouder;6;Zeer sterk stedelijk;2010;1910;4.27;273;143;6.11
3500;Mannen;80 jaar of ouder;6;Sterk stedelijk;2004;3020;5.71;383;127;7.24
3501;Mannen;80 jaar of ouder;6;Sterk stedelijk;2005;3275;5.88;355;108;6.36
3502;Mannen;80 jaar of ouder;6;Sterk stedelijk;2006;3450;5.91;398;115;6.81
