ID;LandVanUiteindelijkeZeggenschap;BedrijfstakkenBranchesSBI2008;Bedrijfsgrootte;Perioden;Patentaanvragers_1;Patentaanvragen_2;AanvragersMetSamenwerkingBuitenland_3;AanvragenMetSamenwerkingBuitenland_4;Patentaanvragers_5;Patentaanvragen_6;AanvragersMetSamenwerkingBuitenland_7;AanvragenMetSamenwerkingBuitenland_8
5375;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;50 tot 250 werkzame personen;2015;;;;;;;;
5376;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;50 tot 250 werkzame personen;2016;;;;;;;;
5377;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;50 tot 250 werkzame personen;2017;;;;;;;;
5378;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;50 tot 250 werkzame personen;2018;;;;;;;;
5379;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;50 tot 250 werkzame personen;2019;;;;;;;;
5380;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;50 tot 250 werkzame personen;2020;;;;;;;;
5381;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;50 tot 250 werkzame personen;2021;;;;;;;;
5382;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;250 of meer werkzame personen;2013;0.0;160.0;0.0;155.0;0.0;5.0;0.0;0.0
5383;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;250 of meer werkzame personen;2014;;;;;;;;
5384;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;250 of meer werkzame personen;2015;;;;;;;;
5385;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;250 of meer werkzame personen;2016;;;;;;;;
5386;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;250 of meer werkzame personen;2017;;;;;;;;
5387;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;250 of meer werkzame personen;2018;;;;;;;;
5388;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;250 of meer werkzame personen;2019;;;;;;;;
5389;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;250 of meer werkzame personen;2020;;;;;;;;
5390;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;250 of meer werkzame personen;2021;;;;;;;;
5391;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;Werkzame personen: onbekend;2013;;;;;;;;
5392;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;Werkzame personen: onbekend;2014;;;;;;;;
5393;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;Werkzame personen: onbekend;2015;;;;;;;;
5394;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;Werkzame personen: onbekend;2016;;;;;;;;
5395;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;Werkzame personen: onbekend;2017;;;;;;;;
5396;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;Werkzame personen: onbekend;2018;;;;;;;;
5397;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;Werkzame personen: onbekend;2019;;;;;;;;
5398;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;Werkzame personen: onbekend;2020;;;;;;;;
5399;Totaal binnen- en buitenland;91 Bibliotheken, musea en natuurbehoud;Werkzame personen: onbekend;2021;;;;;;;;
5400;Totaal binnen- en buitenland;92 Loterijen en kansspelen;Totaal werkzame personen;2013;;;;;;;;
5401;Totaal binnen- en buitenland;92 Loterijen en kansspelen;Totaal werkzame personen;2014;;;;;;;;
5402;Totaal binnen- en buitenland;92 Loterijen en kansspelen;Totaal werkzame personen;2015;;;;;;;;
5403;Totaal binnen- en buitenland;92 Loterijen en kansspelen;Totaal werkzame personen;2016;;;;;;;;
5404;Totaal binnen- en buitenland;92 Loterijen en kansspelen;Totaal werkzame personen;2017;;;;;;;;
5405;Totaal binnen- en buitenland;92 Loterijen en kansspelen;Totaal werkzame personen;2018;;;;;;;;
5406;Totaal binnen- en buitenland;92 Loterijen en kansspelen;Totaal werkzame personen;2019;;;;;0.0;0.0;0.0;0.0
5407;Totaal binnen- en buitenland;92 Loterijen en kansspelen;Totaal werkzame personen;2020;;;;;;;;
5408;Totaal binnen- en buitenland;92 Loterijen en kansspelen;Totaal werkzame personen;2021;;;;;;;;
5409;Totaal binnen- en buitenland;92 Loterijen en kansspelen;0 tot 50 werkzame personen;2013;;;;;;;;
5410;Totaal binnen- en buitenland;92 Loterijen en kansspelen;0 tot 50 werkzame personen;2014;;;;;;;;
5411;Totaal binnen- en buitenland;92 Loterijen en kansspelen;0 tot 50 werkzame personen;2015;;;;;;;;
5412;Totaal binnen- en buitenland;92 Loterijen en kansspelen;0 tot 50 werkzame personen;2016;;;;;;;;
5413;Totaal binnen- en buitenland;92 Loterijen en kansspelen;0 tot 50 werkzame personen;2017;;;;;;;;
5414;Totaal binnen- en buitenland;92 Loterijen en kansspelen;0 tot 50 werkzame personen;2018;;;;;;;;
5415;Totaal binnen- en buitenland;92 Loterijen en kansspelen;0 tot 50 werkzame personen;2019;;;;;;;;
5416;Totaal binnen- en buitenland;92 Loterijen en kansspelen;0 tot 50 werkzame personen;2020;;;;;;;;
5417;Totaal binnen- en buitenland;92 Loterijen en kansspelen;0 tot 50 werkzame personen;2021;;;;;;;;
5418;Totaal binnen- en buitenland;92 Loterijen en kansspelen;50 tot 250 werkzame personen;2013;;;;;;;;
5419;Totaal binnen- en buitenland;92 Loterijen en kansspelen;50 tot 250 werkzame personen;2014;;;;;;;;
5420;Totaal binnen- en buitenland;92 Loterijen en kansspelen;50 tot 250 werkzame personen;2015;;;;;;;;
5421;Totaal binnen- en buitenland;92 Loterijen en kansspelen;50 tot 250 werkzame personen;2016;;;;;;;;
5422;Totaal binnen- en buitenland;92 Loterijen en kansspelen;50 tot 250 werkzame personen;2017;;;;;;;;
5423;Totaal binnen- en buitenland;92 Loterijen en kansspelen;50 tot 250 werkzame personen;2018;;;;;;;;
5424;Totaal binnen- en buitenland;92 Loterijen en kansspelen;50 tot 250 werkzame personen;2019;;;;;;;;
5425;Totaal binnen- en buitenland;92 Loterijen en kansspelen;50 tot 250 werkzame personen;2020;;;;;;;;
5426;Totaal binnen- en buitenland;92 Loterijen en kansspelen;50 tot 250 werkzame personen;2021;;;;;;;;
5427;Totaal binnen- en buitenland;92 Loterijen en kansspelen;250 of meer werkzame personen;2013;;;;;;;;
5428;Totaal binnen- en buitenland;92 Loterijen en kansspelen;250 of meer werkzame personen;2014;;;;;;;;
5429;Totaal binnen- en buitenland;92 Loterijen en kansspelen;250 of meer werkzame personen;2015;;;;;;;;
5430;Totaal binnen- en buitenland;92 Loterijen en kansspelen;250 of meer werkzame personen;2016;;;;;;;;
5431;Totaal binnen- en buitenland;92 Loterijen en kansspelen;250 of meer werkzame personen;2017;;;;;;;;
5432;Totaal binnen- en buitenland;92 Loterijen en kansspelen;250 of meer werkzame personen;2018;;;;;;;;
5433;Totaal binnen- en buitenland;92 Loterijen en kansspelen;250 of meer werkzame personen;2019;;;;;0.0;0.0;0.0;0.0
5434;Totaal binnen- en buitenland;92 Loterijen en kansspelen;250 of meer werkzame personen;2020;;;;;;;;
5435;Totaal binnen- en buitenland;92 Loterijen en kansspelen;250 of meer werkzame personen;2021;;;;;;;;
5436;Totaal binnen- en buitenland;92 Loterijen en kansspelen;Werkzame personen: onbekend;2013;;;;;;;;
5437;Totaal binnen- en buitenland;92 Loterijen en kansspelen;Werkzame personen: onbekend;2014;;;;;;;;
5438;Totaal binnen- en buitenland;92 Loterijen en kansspelen;Werkzame personen: onbekend;2015;;;;;;;;
5439;Totaal binnen- en buitenland;92 Loterijen en kansspelen;Werkzame personen: onbekend;2016;;;;;;;;
5440;Totaal binnen- en buitenland;92 Loterijen en kansspelen;Werkzame personen: onbekend;2017;;;;;;;;
5441;Totaal binnen- en buitenland;92 Loterijen en kansspelen;Werkzame personen: onbekend;2018;;;;;;;;
5442;Totaal binnen- en buitenland;92 Loterijen en kansspelen;Werkzame personen: onbekend;2019;;;;;;;;
5443;Totaal binnen- en buitenland;92 Loterijen en kansspelen;Werkzame personen: onbekend;2020;;;;;;;;
5444;Totaal binnen- en buitenland;92 Loterijen en kansspelen;Werkzame personen: onbekend;2021;;;;;;;;
5445;Totaal binnen- en buitenland;93 Sport en recreatie;Totaal werkzame personen;2013;5.0;15.0;0.0;0.0;0.0;35.0;0.0;0.0
5446;Totaal binnen- en buitenland;93 Sport en recreatie;Totaal werkzame personen;2014;0.0;10.0;0.0;0.0;0.0;40.0;0.0;0.0
5447;Totaal binnen- en buitenland;93 Sport en recreatie;Totaal werkzame personen;2015;5.0;10.0;0.0;0.0;0.0;25.0;0.0;0.0
5448;Totaal binnen- en buitenland;93 Sport en recreatie;Totaal werkzame personen;2016;5.0;10.0;0.0;0.0;5.0;40.0;0.0;0.0
5449;Totaal binnen- en buitenland;93 Sport en recreatie;Totaal werkzame personen;2017;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0
5450;Totaal binnen- en buitenland;93 Sport en recreatie;Totaal werkzame personen;2018;0.0;10.0;0.0;0.0;0.0;40.0;0.0;0.0
5451;Totaal binnen- en buitenland;93 Sport en recreatie;Totaal werkzame personen;2019;0.0;20.0;0.0;5.0;0.0;30.0;0.0;0.0
5452;Totaal binnen- en buitenland;93 Sport en recreatie;Totaal werkzame personen;2020;0.0;20.0;0.0;0.0;0.0;45.0;0.0;5.0
5453;Totaal binnen- en buitenland;93 Sport en recreatie;Totaal werkzame personen;2021;0.0;20.0;0.0;5.0;0.0;55.0;0.0;0.0
5454;Totaal binnen- en buitenland;93 Sport en recreatie;0 tot 50 werkzame personen;2013;5.0;15.0;0.0;0.0;0.0;35.0;0.0;0.0
5455;Totaal binnen- en buitenland;93 Sport en recreatie;0 tot 50 werkzame personen;2014;0.0;10.0;0.0;0.0;0.0;40.0;0.0;0.0
5456;Totaal binnen- en buitenland;93 Sport en recreatie;0 tot 50 werkzame personen;2015;5.0;10.0;0.0;0.0;0.0;25.0;0.0;0.0
5457;Totaal binnen- en buitenland;93 Sport en recreatie;0 tot 50 werkzame personen;2016;5.0;10.0;0.0;0.0;5.0;40.0;0.0;0.0
5458;Totaal binnen- en buitenland;93 Sport en recreatie;0 tot 50 werkzame personen;2017;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0
5459;Totaal binnen- en buitenland;93 Sport en recreatie;0 tot 50 werkzame personen;2018;0.0;10.0;0.0;0.0;0.0;40.0;0.0;0.0
5460;Totaal binnen- en buitenland;93 Sport en recreatie;0 tot 50 werkzame personen;2019;0.0;20.0;0.0;5.0;0.0;30.0;0.0;0.0
5461;Totaal binnen- en buitenland;93 Sport en recreatie;0 tot 50 werkzame personen;2020;0.0;20.0;0.0;0.0;0.0;45.0;0.0;5.0
5462;Totaal binnen- en buitenland;93 Sport en recreatie;0 tot 50 werkzame personen;2021;0.0;20.0;0.0;5.0;0.0;55.0;0.0;0.0
5463;Totaal binnen- en buitenland;93 Sport en recreatie;50 tot 250 werkzame personen;2013;;;;;;;;
5464;Totaal binnen- en buitenland;93 Sport en recreatie;50 tot 250 werkzame personen;2014;;;;;;;;
5465;Totaal binnen- en buitenland;93 Sport en recreatie;50 tot 250 werkzame personen;2015;;;;;;;;
5466;Totaal binnen- en buitenland;93 Sport en recreatie;50 tot 250 werkzame personen;2016;;;;;0.0;0.0;0.0;0.0
5467;Totaal binnen- en buitenland;93 Sport en recreatie;50 tot 250 werkzame personen;2017;;;;;;;;
5468;Totaal binnen- en buitenland;93 Sport en recreatie;50 tot 250 werkzame personen;2018;;;;;;;;
5469;Totaal binnen- en buitenland;93 Sport en recreatie;50 tot 250 werkzame personen;2019;;;;;;;;
5470;Totaal binnen- en buitenland;93 Sport en recreatie;50 tot 250 werkzame personen;2020;;;;;;;;
5471;Totaal binnen- en buitenland;93 Sport en recreatie;50 tot 250 werkzame personen;2021;;;;;;;;
5472;Totaal binnen- en buitenland;93 Sport en recreatie;250 of meer werkzame personen;2013;;;;;;;;
5473;Totaal binnen- en buitenland;93 Sport en recreatie;250 of meer werkzame personen;2014;;;;;;;;
5474;Totaal binnen- en buitenland;93 Sport en recreatie;250 of meer werkzame personen;2015;;;;;;;;
5475;Totaal binnen- en buitenland;93 Sport en recreatie;250 of meer werkzame personen;2016;;;;;;;;
5476;Totaal binnen- en buitenland;93 Sport en recreatie;250 of meer werkzame personen;2017;;;;;;;;
5477;Totaal binnen- en buitenland;93 Sport en recreatie;250 of meer werkzame personen;2018;;;;;;;;
5478;Totaal binnen- en buitenland;93 Sport en recreatie;250 of meer werkzame personen;2019;;;;;;;;
5479;Totaal binnen- en buitenland;93 Sport en recreatie;250 of meer werkzame personen;2020;;;;;;;;
5480;Totaal binnen- en buitenland;93 Sport en recreatie;250 of meer werkzame personen;2021;;;;;;;;
5481;Totaal binnen- en buitenland;93 Sport en recreatie;Werkzame personen: onbekend;2013;;;;;;;;
5482;Totaal binnen- en buitenland;93 Sport en recreatie;Werkzame personen: onbekend;2014;;;;;;;;
5483;Totaal binnen- en buitenland;93 Sport en recreatie;Werkzame personen: onbekend;2015;;;;;;;;
5484;Totaal binnen- en buitenland;93 Sport en recreatie;Werkzame personen: onbekend;2016;;;;;;;;
5485;Totaal binnen- en buitenland;93 Sport en recreatie;Werkzame personen: onbekend;2017;;;;;;;;
5486;Totaal binnen- en buitenland;93 Sport en recreatie;Werkzame personen: onbekend;2018;;;;;;;;
5487;Totaal binnen- en buitenland;93 Sport en recreatie;Werkzame personen: onbekend;2019;;;;;;;;
5488;Totaal binnen- en buitenland;93 Sport en recreatie;Werkzame personen: onbekend;2020;;;;;;;;
5489;Totaal binnen- en buitenland;93 Sport en recreatie;Werkzame personen: onbekend;2021;;;;;;;;
5490;Totaal binnen- en buitenland;S Overige dienstverlening;Totaal werkzame personen;2013;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
5491;Totaal binnen- en buitenland;S Overige dienstverlening;Totaal werkzame personen;2014;5.0;10.0;0.0;0.0;5.0;5.0;0.0;0.0
5492;Totaal binnen- en buitenland;S Overige dienstverlening;Totaal werkzame personen;2015;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
5493;Totaal binnen- en buitenland;S Overige dienstverlening;Totaal werkzame personen;2016;5.0;10.0;0.0;0.0;5.0;5.0;0.0;0.0
5494;Totaal binnen- en buitenland;S Overige dienstverlening;Totaal werkzame personen;2017;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
5495;Totaal binnen- en buitenland;S Overige dienstverlening;Totaal werkzame personen;2018;0.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
5496;Totaal binnen- en buitenland;S Overige dienstverlening;Totaal werkzame personen;2019;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
5497;Totaal binnen- en buitenland;S Overige dienstverlening;Totaal werkzame personen;2020;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
5498;Totaal binnen- en buitenland;S Overige dienstverlening;Totaal werkzame personen;2021;0.0;5.0;0.0;0.0;5.0;10.0;0.0;0.0
5499;Totaal binnen- en buitenland;S Overige dienstverlening;0 tot 50 werkzame personen;2013;;;;;0.0;0.0;0.0;0.0
5500;Totaal binnen- en buitenland;S Overige dienstverlening;0 tot 50 werkzame personen;2014;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
5501;Totaal binnen- en buitenland;S Overige dienstverlening;0 tot 50 werkzame personen;2015;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
5502;Totaal binnen- en buitenland;S Overige dienstverlening;0 tot 50 werkzame personen;2016;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
5503;Totaal binnen- en buitenland;S Overige dienstverlening;0 tot 50 werkzame personen;2017;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
5504;Totaal binnen- en buitenland;S Overige dienstverlening;0 tot 50 werkzame personen;2018;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
5505;Totaal binnen- en buitenland;S Overige dienstverlening;0 tot 50 werkzame personen;2019;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0
5506;Totaal binnen- en buitenland;S Overige dienstverlening;0 tot 50 werkzame personen;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5507;Totaal binnen- en buitenland;S Overige dienstverlening;0 tot 50 werkzame personen;2021;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
5508;Totaal binnen- en buitenland;S Overige dienstverlening;50 tot 250 werkzame personen;2013;;;;;;;;
5509;Totaal binnen- en buitenland;S Overige dienstverlening;50 tot 250 werkzame personen;2014;;;;;;;;
5510;Totaal binnen- en buitenland;S Overige dienstverlening;50 tot 250 werkzame personen;2015;;;;;;;;
5511;Totaal binnen- en buitenland;S Overige dienstverlening;50 tot 250 werkzame personen;2016;;;;;;;;
5512;Totaal binnen- en buitenland;S Overige dienstverlening;50 tot 250 werkzame personen;2017;;;;;;;;
5513;Totaal binnen- en buitenland;S Overige dienstverlening;50 tot 250 werkzame personen;2018;;;;;;;;
5514;Totaal binnen- en buitenland;S Overige dienstverlening;50 tot 250 werkzame personen;2019;;;;;0.0;0.0;0.0;0.0
5515;Totaal binnen- en buitenland;S Overige dienstverlening;50 tot 250 werkzame personen;2020;;;;;;;;
5516;Totaal binnen- en buitenland;S Overige dienstverlening;50 tot 250 werkzame personen;2021;;;;;;;;
5517;Totaal binnen- en buitenland;S Overige dienstverlening;250 of meer werkzame personen;2013;0.0;5.0;0.0;0.0;;;;
5518;Totaal binnen- en buitenland;S Overige dienstverlening;250 of meer werkzame personen;2014;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
5519;Totaal binnen- en buitenland;S Overige dienstverlening;250 of meer werkzame personen;2015;0.0;0.0;0.0;0.0;;;;
5520;Totaal binnen- en buitenland;S Overige dienstverlening;250 of meer werkzame personen;2016;0.0;5.0;0.0;0.0;;;;
5521;Totaal binnen- en buitenland;S Overige dienstverlening;250 of meer werkzame personen;2017;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
5522;Totaal binnen- en buitenland;S Overige dienstverlening;250 of meer werkzame personen;2018;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
5523;Totaal binnen- en buitenland;S Overige dienstverlening;250 of meer werkzame personen;2019;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
5524;Totaal binnen- en buitenland;S Overige dienstverlening;250 of meer werkzame personen;2020;0.0;5.0;0.0;0.0;;;;
5525;Totaal binnen- en buitenland;S Overige dienstverlening;250 of meer werkzame personen;2021;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0
5526;Totaal binnen- en buitenland;S Overige dienstverlening;Werkzame personen: onbekend;2013;;;;;;;;
5527;Totaal binnen- en buitenland;S Overige dienstverlening;Werkzame personen: onbekend;2014;;;;;;;;
5528;Totaal binnen- en buitenland;S Overige dienstverlening;Werkzame personen: onbekend;2015;;;;;;;;
5529;Totaal binnen- en buitenland;S Overige dienstverlening;Werkzame personen: onbekend;2016;;;;;;;;
5530;Totaal binnen- en buitenland;S Overige dienstverlening;Werkzame personen: onbekend;2017;;;;;;;;
5531;Totaal binnen- en buitenland;S Overige dienstverlening;Werkzame personen: onbekend;2018;;;;;;;;
5532;Totaal binnen- en buitenland;S Overige dienstverlening;Werkzame personen: onbekend;2019;;;;;;;;
5533;Totaal binnen- en buitenland;S Overige dienstverlening;Werkzame personen: onbekend;2020;;;;;;;;
5534;Totaal binnen- en buitenland;S Overige dienstverlening;Werkzame personen: onbekend;2021;;;;;;;;
5535;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;Totaal werkzame personen;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5536;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;Totaal werkzame personen;2014;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0
5537;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;Totaal werkzame personen;2015;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
5538;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;Totaal werkzame personen;2016;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
5539;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;Totaal werkzame personen;2017;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
5540;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;Totaal werkzame personen;2018;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
5541;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;Totaal werkzame personen;2019;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
5542;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;Totaal werkzame personen;2020;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
5543;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;Totaal werkzame personen;2021;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0
5544;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;0 tot 50 werkzame personen;2013;;;;;0.0;0.0;0.0;0.0
5545;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;0 tot 50 werkzame personen;2014;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0
5546;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;0 tot 50 werkzame personen;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5547;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;0 tot 50 werkzame personen;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5548;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;0 tot 50 werkzame personen;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5549;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;0 tot 50 werkzame personen;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5550;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;0 tot 50 werkzame personen;2019;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
5551;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;0 tot 50 werkzame personen;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5552;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;0 tot 50 werkzame personen;2021;0.0;0.0;0.0;0.0;;;;
5553;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;50 tot 250 werkzame personen;2013;;;;;;;;
5554;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;50 tot 250 werkzame personen;2014;;;;;;;;
5555;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;50 tot 250 werkzame personen;2015;;;;;;;;
5556;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;50 tot 250 werkzame personen;2016;;;;;;;;
5557;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;50 tot 250 werkzame personen;2017;;;;;;;;
5558;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;50 tot 250 werkzame personen;2018;;;;;;;;
5559;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;50 tot 250 werkzame personen;2019;;;;;0.0;0.0;0.0;0.0
5560;Totaal binnen- en buitenland;94 Ideële, belangen-, hobbyverenigingen;50 tot 250 werkzame personen;2020;;;;;;;;
