ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;Huishoudgrootte;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
7288;Vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2007/'08;;;;
7289;Vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2008/'09;10.0;;;
7290;Vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2004/'05;;;;
7291;Vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2005/'06;0.0;0.0;0.0;0.0
7292;Vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2006/'07;0.0;0.0;0.0;0.0
7293;Vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2007/'08;;0.0;;0.0
7294;Vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2008/'09;;;;
7295;Vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
7296;Vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;0.0;0.0;0.0;0.0
7297;Vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;0.0;0.0;0.0;0.0
7298;Vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;0.0;0.0;0.0;0.0
7299;Vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
7300;Vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
7301;Vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;4000.0;640.0;3370.0;15.9
7302;Vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;4760.0;670.0;4090.0;14.1
7303;Vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;5390.0;790.0;4610.0;14.6
7304;Vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;6740.0;780.0;5950.0;11.6
7305;Vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
7306;Vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2005/'06;3680.0;600.0;3080.0;16.3
7307;Vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2006/'07;4330.0;620.0;3710.0;14.3
7308;Vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2007/'08;4960.0;720.0;4230.0;14.6
7309;Vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2008/'09;6250.0;740.0;5510.0;11.8
7310;Vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2004/'05;;;;
7311;Vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2005/'06;300.0;30.0;260.0;10.5
7312;Vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2006/'07;340.0;40.0;300.0;11.6
7313;Vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2007/'08;420.0;60.0;360.0;14.0
7314;Vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2008/'09;490.0;50.0;440.0;9.7
7315;Vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
7316;Vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;30.0;;20.0;
7317;Vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;100.0;10.0;80.0;12.6
7318;Vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;10.0;;10.0;
7319;Vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
7320;Vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
7321;Vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;3830.0;590.0;3240.0;15.3
7322;Vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;4560.0;610.0;3950.0;13.4
7323;Vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;5140.0;710.0;4430.0;13.8
7324;Vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;6460.0;710.0;5750.0;11.1
7325;Vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
7326;Vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;1 tot 5 leden;2005/'06;3520.0;560.0;2970.0;15.8
7327;Vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;1 tot 5 leden;2006/'07;4140.0;560.0;3580.0;13.6
7328;Vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;1 tot 5 leden;2007/'08;4730.0;660.0;4070.0;14.0
7329;Vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;1 tot 5 leden;2008/'09;5990.0;670.0;5320.0;11.2
7330;Vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;6 leden of meer;2004/'05;;;;
7331;Vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;6 leden of meer;2005/'06;280.0;30.0;250.0;9.6
7332;Vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;6 leden of meer;2006/'07;320.0;40.0;280.0;11.0
7333;Vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;6 leden of meer;2007/'08;400.0;50.0;350.0;12.5
7334;Vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;6 leden of meer;2008/'09;470.0;40.0;430.0;9.3
7335;Vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
7336;Vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;30.0;;20.0;
7337;Vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;90.0;10.0;80.0;12.9
7338;Vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;10.0;;10.0;
7339;Vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
7340;Vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
7341;Vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;170.0;50.0;120.0;28.9
7342;Vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;200.0;60.0;140.0;29.2
7343;Vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;250.0;70.0;180.0;29.5
7344;Vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;280.0;70.0;210.0;24.6
7345;Vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
7346;Vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;1 tot 5 leden;2005/'06;160.0;50.0;110.0;29.3
7347;Vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;1 tot 5 leden;2006/'07;180.0;60.0;130.0;29.9
7348;Vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;1 tot 5 leden;2007/'08;230.0;60.0;170.0;27.9
7349;Vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;1 tot 5 leden;2008/'09;260.0;70.0;200.0;25.0
7350;Vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;6 leden of meer;2004/'05;;;;
7351;Vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;6 leden of meer;2005/'06;20.0;;10.0;
7352;Vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;6 leden of meer;2006/'07;20.0;;10.0;
7353;Vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;6 leden of meer;2007/'08;20.0;;10.0;
7354;Vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;6 leden of meer;2008/'09;20.0;;10.0;
7355;Vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
7356;Vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;;0.0;;0.0
7357;Vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;;0.0;;0.0
7358;Vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;;;0.0;
7359;Vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
7360;Vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
7361;Vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;140.0;40.0;100.0;27.4
7362;Vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;160.0;50.0;110.0;30.4
7363;Vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;200.0;60.0;140.0;28.4
7364;Vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;230.0;50.0;180.0;21.4
7365;Vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
7366;Vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;1 tot 5 leden;2005/'06;120.0;30.0;90.0;26.6
7367;Vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;1 tot 5 leden;2006/'07;150.0;50.0;100.0;32.7
7368;Vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;1 tot 5 leden;2007/'08;180.0;50.0;130.0;27.2
7369;Vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;1 tot 5 leden;2008/'09;220.0;50.0;170.0;22.0
7370;Vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;6 leden of meer;2004/'05;;;;
7371;Vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;6 leden of meer;2005/'06;10.0;;;
7372;Vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;6 leden of meer;2006/'07;10.0;;10.0;
7373;Vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;6 leden of meer;2007/'08;20.0;;10.0;
7374;Vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;6 leden of meer;2008/'09;10.0;;10.0;
7375;Vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
7376;Vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;0.0;0.0;0.0;0.0
7377;Vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;;0.0;;0.0
7378;Vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;;;0.0;
7379;Vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
7380;Vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
7381;Vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;40.0;10.0;30.0;34.2
7382;Vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;40.0;10.0;30.0;24.4
7383;Vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;50.0;20.0;40.0;33.3
7384;Vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;50.0;20.0;30.0;40.4
7385;Vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
7386;Vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2005/'06;30.0;10.0;20.0;39.4
7387;Vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2006/'07;40.0;;30.0;
7388;Vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2007/'08;50.0;20.0;30.0;30.6
7389;Vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2008/'09;40.0;20.0;30.0;40.5
7390;Vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;6 leden of meer;2004/'05;;;;
7391;Vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;6 leden of meer;2005/'06;;0.0;;0.0
7392;Vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;6 leden of meer;2006/'07;;;;
7393;Vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;6 leden of meer;2007/'08;;;;
7394;Vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;6 leden of meer;2008/'09;;;;
7395;Vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
7396;Vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;;0.0;;0.0
7397;Vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;0.0;0.0;0.0;0.0
7398;Vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;0.0;0.0;0.0;0.0
7399;Vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
7400;Vrouwen;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
7401;Vrouwen;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;930.0;360.0;580.0;38.3
7402;Vrouwen;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;1030.0;380.0;650.0;36.4
7403;Vrouwen;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;1030.0;300.0;730.0;29.1
7404;Vrouwen;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;1010.0;280.0;730.0;28.0
7405;Vrouwen;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
7406;Vrouwen;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2005/'06;900.0;340.0;560.0;38.1
7407;Vrouwen;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2006/'07;980.0;360.0;620.0;36.4
7408;Vrouwen;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2007/'08;1010.0;290.0;710.0;29.2
7409;Vrouwen;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2008/'09;980.0;280.0;700.0;28.5
7410;Vrouwen;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2004/'05;;;;
7411;Vrouwen;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2005/'06;20.0;10.0;10.0;50.0
7412;Vrouwen;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2006/'07;30.0;20.0;20.0;50.0
7413;Vrouwen;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2007/'08;30.0;;20.0;
7414;Vrouwen;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2008/'09;30.0;;30.0;
7415;Vrouwen;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
7416;Vrouwen;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;;;;
7417;Vrouwen;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;20.0;;20.0;
7418;Vrouwen;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;;;0.0;
7419;Vrouwen;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
7420;Vrouwen;100;23 jaar of ouder;Niet verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
7421;Vrouwen;100;23 jaar of ouder;Niet verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;920.0;350.0;560.0;38.5
7422;Vrouwen;100;23 jaar of ouder;Niet verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;1010.0;370.0;640.0;36.5
7423;Vrouwen;100;23 jaar of ouder;Niet verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;1000.0;290.0;710.0;28.7
7424;Vrouwen;100;23 jaar of ouder;Niet verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;980.0;270.0;710.0;28.0
7425;Vrouwen;100;23 jaar of ouder;Niet verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
7426;Vrouwen;100;23 jaar of ouder;Niet verdacht van misdrijf;1 tot 5 leden;2005/'06;890.0;340.0;550.0;38.4
7427;Vrouwen;100;23 jaar of ouder;Niet verdacht van misdrijf;1 tot 5 leden;2006/'07;970.0;350.0;610.0;36.4
7428;Vrouwen;100;23 jaar of ouder;Niet verdacht van misdrijf;1 tot 5 leden;2007/'08;970.0;280.0;690.0;28.8
7429;Vrouwen;100;23 jaar of ouder;Niet verdacht van misdrijf;1 tot 5 leden;2008/'09;950.0;270.0;680.0;28.5
7430;Vrouwen;100;23 jaar of ouder;Niet verdacht van misdrijf;6 leden of meer;2004/'05;;;;
7431;Vrouwen;100;23 jaar of ouder;Niet verdacht van misdrijf;6 leden of meer;2005/'06;20.0;10.0;10.0;47.8
7432;Vrouwen;100;23 jaar of ouder;Niet verdacht van misdrijf;6 leden of meer;2006/'07;30.0;20.0;10.0;51.7
7433;Vrouwen;100;23 jaar of ouder;Niet verdacht van misdrijf;6 leden of meer;2007/'08;30.0;;20.0;
7434;Vrouwen;100;23 jaar of ouder;Niet verdacht van misdrijf;6 leden of meer;2008/'09;30.0;;30.0;
7435;Vrouwen;100;23 jaar of ouder;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
7436;Vrouwen;100;23 jaar of ouder;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;;;;
7437;Vrouwen;100;23 jaar of ouder;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;20.0;;10.0;
7438;Vrouwen;100;23 jaar of ouder;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;;;0.0;
7439;Vrouwen;100;23 jaar of ouder;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
7440;Vrouwen;100;23 jaar of ouder;Wel verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
7441;Vrouwen;100;23 jaar of ouder;Wel verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;20.0;;10.0;
7442;Vrouwen;100;23 jaar of ouder;Wel verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;20.0;;10.0;
7443;Vrouwen;100;23 jaar of ouder;Wel verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;40.0;10.0;20.0;40.0
7444;Vrouwen;100;23 jaar of ouder;Wel verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;30.0;;20.0;
7445;Vrouwen;100;23 jaar of ouder;Wel verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
7446;Vrouwen;100;23 jaar of ouder;Wel verdacht van misdrijf;1 tot 5 leden;2005/'06;10.0;;10.0;
7447;Vrouwen;100;23 jaar of ouder;Wel verdacht van misdrijf;1 tot 5 leden;2006/'07;20.0;;;
7448;Vrouwen;100;23 jaar of ouder;Wel verdacht van misdrijf;1 tot 5 leden;2007/'08;30.0;10.0;20.0;41.2
7449;Vrouwen;100;23 jaar of ouder;Wel verdacht van misdrijf;1 tot 5 leden;2008/'09;30.0;;20.0;
7450;Vrouwen;100;23 jaar of ouder;Wel verdacht van misdrijf;6 leden of meer;2004/'05;;;;
7451;Vrouwen;100;23 jaar of ouder;Wel verdacht van misdrijf;6 leden of meer;2005/'06;;;0.0;
7452;Vrouwen;100;23 jaar of ouder;Wel verdacht van misdrijf;6 leden of meer;2006/'07;;0.0;;0.0
7453;Vrouwen;100;23 jaar of ouder;Wel verdacht van misdrijf;6 leden of meer;2007/'08;;0.0;;0.0
7454;Vrouwen;100;23 jaar of ouder;Wel verdacht van misdrijf;6 leden of meer;2008/'09;;0.0;;0.0
7455;Vrouwen;100;23 jaar of ouder;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
7456;Vrouwen;100;23 jaar of ouder;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;;0.0;;0.0
7457;Vrouwen;100;23 jaar of ouder;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;;0.0;;0.0
7458;Vrouwen;100;23 jaar of ouder;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;0.0;0.0;0.0;0.0
7459;Vrouwen;100;23 jaar of ouder;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
7460;Vrouwen;100;23 jaar of ouder;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
7461;Vrouwen;100;23 jaar of ouder;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;20.0;;10.0;
7462;Vrouwen;100;23 jaar of ouder;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;10.0;;;
7463;Vrouwen;100;23 jaar of ouder;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;20.0;;20.0;
7464;Vrouwen;100;23 jaar of ouder;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;30.0;;20.0;
7465;Vrouwen;100;23 jaar of ouder;1 keer verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
7466;Vrouwen;100;23 jaar of ouder;1 keer verdacht van misdrijf;1 tot 5 leden;2005/'06;10.0;;10.0;
7467;Vrouwen;100;23 jaar of ouder;1 keer verdacht van misdrijf;1 tot 5 leden;2006/'07;;;;
7468;Vrouwen;100;23 jaar of ouder;1 keer verdacht van misdrijf;1 tot 5 leden;2007/'08;20.0;;20.0;
7469;Vrouwen;100;23 jaar of ouder;1 keer verdacht van misdrijf;1 tot 5 leden;2008/'09;30.0;;20.0;
7470;Vrouwen;100;23 jaar of ouder;1 keer verdacht van misdrijf;6 leden of meer;2004/'05;;;;
7471;Vrouwen;100;23 jaar of ouder;1 keer verdacht van misdrijf;6 leden of meer;2005/'06;;;0.0;
7472;Vrouwen;100;23 jaar of ouder;1 keer verdacht van misdrijf;6 leden of meer;2006/'07;;0.0;;0.0
7473;Vrouwen;100;23 jaar of ouder;1 keer verdacht van misdrijf;6 leden of meer;2007/'08;0.0;0.0;0.0;0.0
7474;Vrouwen;100;23 jaar of ouder;1 keer verdacht van misdrijf;6 leden of meer;2008/'09;0.0;0.0;0.0;0.0
7475;Vrouwen;100;23 jaar of ouder;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
7476;Vrouwen;100;23 jaar of ouder;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;;0.0;;0.0
7477;Vrouwen;100;23 jaar of ouder;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;;0.0;;0.0
7478;Vrouwen;100;23 jaar of ouder;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;0.0;0.0;0.0;0.0
7479;Vrouwen;100;23 jaar of ouder;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
7480;Vrouwen;100;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
7481;Vrouwen;100;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;;;0.0;
7482;Vrouwen;100;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;;;;
7483;Vrouwen;100;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;10.0;;;
7484;Vrouwen;100;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;;;;
7485;Vrouwen;100;23 jaar of ouder;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
7486;Vrouwen;100;23 jaar of ouder;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2005/'06;;;0.0;
7487;Vrouwen;100;23 jaar of ouder;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2006/'07;;;;
7488;Vrouwen;100;23 jaar of ouder;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2007/'08;10.0;;;
7489;Vrouwen;100;23 jaar of ouder;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2008/'09;;;;
7490;Vrouwen;100;23 jaar of ouder;2 keer of meer verdacht van misdrijf;6 leden of meer;2004/'05;;;;
7491;Vrouwen;100;23 jaar of ouder;2 keer of meer verdacht van misdrijf;6 leden of meer;2005/'06;0.0;0.0;0.0;0.0
7492;Vrouwen;100;23 jaar of ouder;2 keer of meer verdacht van misdrijf;6 leden of meer;2006/'07;0.0;0.0;0.0;0.0
7493;Vrouwen;100;23 jaar of ouder;2 keer of meer verdacht van misdrijf;6 leden of meer;2007/'08;;0.0;;0.0
