ID;Geslacht;BedrijfstakkenBranches;Peilmoment;Studiekenmerken;Persoonskenmerken;Perioden;HboTotaal_1;HboVoltijd_2;HboDeeltijd_3;HboTotaal_4;HboVoltijd_5;HboDeeltijd_6;HboTotaal_7;HboTotaalVoltijd_8;HboTotaalDeeltijd_9;HboBachelorTotaal_10;HboBachelorVoltijd_11;HboBachelorDeeltijd_12;HboMasterTotaal_13;HboMasterVoltijd_14;HboMasterDeeltijd_15;HboAssociateDegreeTotaal_16;HboAssociateDegreeVoltijd_17;HboAssociateDegreeDeeltijd_18
5776;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;7;2006/'07;2560.0;1180.0;1380.0;0.0;0.0;0.0;2560.0;1180.0;1380.0;2050.0;1120.0;930.0;510.0;50.0;450.0;0.0;0.0;0.0
5777;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;7;2007/'08;2820.0;1260.0;1560.0;0.0;0.0;0.0;2820.0;1260.0;1560.0;2170.0;1200.0;970.0;640.0;60.0;580.0;;;0.0
5778;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;7;2008/'09;3110.0;1500.0;1600.0;0.0;0.0;0.0;3100.0;1500.0;1600.0;2510.0;1430.0;1070.0;590.0;60.0;530.0;10.0;;
5779;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;7;2009/'10;3270.0;1590.0;1680.0;0.0;0.0;0.0;3260.0;1590.0;1680.0;2580.0;1520.0;1060.0;680.0;60.0;610.0;10.0;;
5780;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;7;2010/'11;3590.0;1640.0;1950.0;0.0;0.0;0.0;3590.0;1640.0;1950.0;2700.0;1540.0;1160.0;860.0;90.0;780.0;20.0;10.0;
5781;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;7;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5782;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;7;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5783;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;7;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5784;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;8;2006/'07;260.0;150.0;110.0;0.0;0.0;0.0;260.0;150.0;110.0;240.0;150.0;90.0;20.0;;20.0;0.0;0.0;0.0
5785;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;8;2007/'08;370.0;220.0;150.0;0.0;0.0;0.0;370.0;220.0;150.0;350.0;220.0;130.0;20.0;;20.0;0.0;0.0;0.0
5786;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;8;2008/'09;400.0;240.0;160.0;0.0;0.0;0.0;400.0;240.0;160.0;370.0;240.0;130.0;30.0;;30.0;;;
5787;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;8;2009/'10;480.0;310.0;170.0;0.0;0.0;0.0;480.0;310.0;170.0;450.0;310.0;140.0;30.0;;30.0;0.0;0.0;0.0
5788;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;8;2010/'11;400.0;240.0;160.0;0.0;0.0;0.0;400.0;240.0;160.0;360.0;230.0;120.0;40.0;;40.0;;;
5789;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;8;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5790;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;8;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5791;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;8;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5792;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;9;2006/'07;240.0;130.0;110.0;0.0;0.0;0.0;240.0;130.0;110.0;180.0;110.0;70.0;50.0;10.0;40.0;0.0;0.0;0.0
5793;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;9;2007/'08;280.0;130.0;150.0;0.0;0.0;0.0;280.0;130.0;150.0;240.0;130.0;110.0;40.0;;30.0;0.0;0.0;0.0
5794;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;9;2008/'09;290.0;160.0;140.0;0.0;0.0;0.0;290.0;160.0;140.0;250.0;150.0;100.0;40.0;10.0;30.0;;;0.0
5795;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;9;2009/'10;350.0;190.0;160.0;0.0;0.0;0.0;350.0;190.0;160.0;300.0;180.0;120.0;50.0;10.0;40.0;0.0;0.0;0.0
5796;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;9;2010/'11;350.0;200.0;150.0;0.0;0.0;0.0;350.0;200.0;150.0;290.0;190.0;100.0;60.0;10.0;50.0;;;0.0
5797;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;9;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5798;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;9;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5799;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;9;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5800;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2006/'07;3020.0;1430.0;1590.0;0.0;0.0;0.0;3020.0;1430.0;1590.0;2450.0;1360.0;1080.0;570.0;70.0;510.0;0.0;0.0;0.0
5801;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2007/'08;3430.0;1590.0;1830.0;0.0;0.0;0.0;3420.0;1590.0;1830.0;2730.0;1520.0;1210.0;700.0;70.0;630.0;;;0.0
5802;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2008/'09;3760.0;1880.0;1880.0;0.0;0.0;0.0;3760.0;1870.0;1880.0;3090.0;1790.0;1300.0;650.0;70.0;580.0;10.0;10.0;
5803;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2009/'10;4050.0;2050.0;2000.0;0.0;0.0;0.0;4040.0;2050.0;1990.0;3290.0;1970.0;1320.0;740.0;70.0;670.0;10.0;;
5804;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2010/'11;4280.0;2040.0;2240.0;0.0;0.0;0.0;4270.0;2030.0;2240.0;3300.0;1930.0;1370.0;950.0;90.0;860.0;20.0;10.0;
5805;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5806;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5807;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5808;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: EER;2006/'07;20.0;10.0;;0.0;0.0;0.0;20.0;10.0;;10.0;10.0;;;;;0.0;0.0;0.0
5809;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: EER;2007/'08;30.0;10.0;20.0;0.0;0.0;0.0;30.0;10.0;20.0;20.0;;10.0;;;;0.0;0.0;0.0
5810;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: EER;2008/'09;20.0;10.0;10.0;0.0;0.0;0.0;20.0;10.0;10.0;20.0;;;;;;0.0;0.0;0.0
5811;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: EER;2009/'10;20.0;10.0;10.0;0.0;0.0;0.0;20.0;10.0;10.0;20.0;;;;;;0.0;0.0;0.0
5812;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: EER;2010/'11;40.0;20.0;10.0;0.0;0.0;0.0;40.0;20.0;10.0;20.0;20.0;;10.0;;;0.0;0.0;0.0
5813;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: EER;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5814;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: EER;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5815;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: EER;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5816;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: Overig;2006/'07;20.0;10.0;;0.0;0.0;0.0;20.0;10.0;;20.0;10.0;;;;0.0;0.0;0.0;0.0
5817;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: Overig;2007/'08;20.0;20.0;;0.0;0.0;0.0;20.0;20.0;;10.0;10.0;0.0;;;;0.0;0.0;0.0
5818;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: Overig;2008/'09;20.0;20.0;;0.0;0.0;0.0;20.0;20.0;;20.0;20.0;;;;;0.0;0.0;0.0
5819;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: Overig;2009/'10;30.0;30.0;;0.0;0.0;0.0;30.0;30.0;;20.0;20.0;;;;;0.0;0.0;0.0
5820;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: Overig;2010/'11;30.0;20.0;;0.0;0.0;0.0;30.0;20.0;;20.0;20.0;;;0.0;;0.0;0.0;0.0
5821;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: Overig;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5822;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: Overig;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5823;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;Nationaliteit: Overig;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5824;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;0;2006/'07;;;;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0
5825;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;0;2007/'08;20.0;;20.0;0.0;0.0;0.0;20.0;;20.0;10.0;;;;;;;0.0;
5826;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;0;2008/'09;10.0;10.0;;0.0;0.0;0.0;10.0;10.0;;10.0;10.0;;0.0;0.0;0.0;0.0;0.0;0.0
5827;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;0;2009/'10;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;;0.0;;0.0;0.0;0.0
5828;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;0;2010/'11;;;;0.0;0.0;0.0;;;;;;;;0.0;;0.0;0.0;0.0
5829;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;0;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5830;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;0;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5831;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;0;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5832;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;1;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5833;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;1;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5834;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;1;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5835;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;1;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5836;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;1;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5837;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;1;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5838;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;1;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5839;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;1;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5840;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;2;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5841;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;2;2007/'08;;;0.0;0.0;0.0;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5842;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;2;2008/'09;;;0.0;0.0;0.0;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5843;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;2;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5844;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;2;2010/'11;;;0.0;0.0;0.0;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5845;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;2;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5846;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;2;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5847;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;2;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5848;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;3;2006/'07;;;0.0;0.0;0.0;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5849;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;3;2007/'08;;;;0.0;0.0;0.0;;;;;;0.0;;;0.0;;0.0;
5850;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;3;2008/'09;;;0.0;0.0;0.0;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5851;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;3;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5852;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;3;2010/'11;;0.0;;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0
5853;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;3;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5854;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;3;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5855;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;3;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5856;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;4;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5857;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;4;2007/'08;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
5858;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;4;2008/'09;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
5859;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;4;2009/'10;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
5860;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;4;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5861;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;4;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5862;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;4;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5863;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;4;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5864;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;5;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5865;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;5;2007/'08;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
5866;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;5;2008/'09;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
5867;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;5;2009/'10;;0.0;;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0
5868;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;5;2010/'11;;0.0;;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0
5869;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;5;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5870;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;5;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5871;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;5;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5872;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;6;2006/'07;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
5873;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;6;2007/'08;10.0;;10.0;0.0;0.0;0.0;10.0;;10.0;;;;;0.0;;;0.0;
5874;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;6;2008/'09;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
5875;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;6;2009/'10;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;;0.0;;0.0;0.0;0.0
5876;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;6;2010/'11;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
5877;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;6;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5878;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;6;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5879;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;6;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5880;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;7;2006/'07;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
5881;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;7;2007/'08;20.0;;20.0;0.0;0.0;0.0;20.0;;20.0;10.0;;;;0.0;;;0.0;
5882;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;7;2008/'09;10.0;;;0.0;0.0;0.0;10.0;;;10.0;;;0.0;0.0;0.0;0.0;0.0;0.0
5883;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;7;2009/'10;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;;0.0;;0.0;0.0;0.0
5884;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;7;2010/'11;;;;0.0;0.0;0.0;;;;;;;;0.0;;0.0;0.0;0.0
5885;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;7;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5886;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;7;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5887;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;7;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5888;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: Onbekend;8;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
