ID;WerknemerWelNietIngezeten;KenmerkenWerknemer;BedrijfstakkenBranchesSBI2008;KenmerkenBaan;MigratieachtergrondNationaliteit;Perioden;BanenWerknemersUitBuitenland_1
6267;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2015 3e kwartaal;2.4
6268;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2015 4e kwartaal;2.4
6269;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2015;2.3
6270;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2016 1e kwartaal;2.4
6271;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2016 2e kwartaal;2.4
6272;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2016 3e kwartaal;2.4
6273;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2016 4e kwartaal;2.4
6274;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2016;2.4
6275;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2017 1e kwartaal;2.5
6276;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2017 2e kwartaal;2.6
6277;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2017 3e kwartaal;2.7
6278;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2017 4e kwartaal;2.7
6279;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2017;2.6
6280;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2010 1e kwartaal;1.9
6281;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2010 2e kwartaal;1.9
6282;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2010 3e kwartaal;1.9
6283;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2010 4e kwartaal;1.9
6284;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2010;1.9
6285;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2011 1e kwartaal;2.0
6286;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2011 2e kwartaal;1.9
6287;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2011 3e kwartaal;2.0
6288;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2011 4e kwartaal;2.0
6289;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2011;2.0
6290;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2012 1e kwartaal;2.0
6291;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2012 2e kwartaal;2.1
6292;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2012 3e kwartaal;2.2
6293;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2012 4e kwartaal;2.1
6294;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2012;2.1
6295;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2013 1e kwartaal;2.4
6296;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2013 2e kwartaal;2.4
6297;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2013 3e kwartaal;2.4
6298;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2013 4e kwartaal;2.4
6299;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2013;2.4
6300;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2014 1e kwartaal;2.5
6301;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2014 2e kwartaal;2.5
6302;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2014 3e kwartaal;2.5
6303;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2014 4e kwartaal;2.6
6304;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2014;2.5
6305;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2015 1e kwartaal;2.7
6306;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2015 2e kwartaal;2.7
6307;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2015 3e kwartaal;2.7
6308;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2015 4e kwartaal;2.8
6309;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2015;2.7
6310;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2016 1e kwartaal;2.8
6311;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2016 2e kwartaal;2.9
6312;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2016 3e kwartaal;2.9
6313;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2016 4e kwartaal;2.9
6314;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2016;2.9
6315;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2017 1e kwartaal;3.1
6316;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2017 2e kwartaal;3.2
6317;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2017 3e kwartaal;3.3
6318;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2017 4e kwartaal;3.5
6319;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Azië;2017;3.3
6320;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2010 1e kwartaal;5.7
6321;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2010 2e kwartaal;5.7
6322;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2010 3e kwartaal;5.8
6323;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2010 4e kwartaal;5.9
6324;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2010;5.8
6325;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2011 1e kwartaal;6.1
6326;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2011 2e kwartaal;6.1
6327;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2011 3e kwartaal;6.2
6328;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2011 4e kwartaal;6.3
6329;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2011;6.2
6330;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2012 1e kwartaal;6.6
6331;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2012 2e kwartaal;6.6
6332;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2012 3e kwartaal;6.8
6333;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2012 4e kwartaal;6.7
6334;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2012;6.7
6335;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2013 1e kwartaal;7.3
6336;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2013 2e kwartaal;7.4
6337;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2013 3e kwartaal;7.3
6338;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2013 4e kwartaal;7.4
6339;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2013;7.3
6340;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2014 1e kwartaal;7.6
6341;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2014 2e kwartaal;7.7
6342;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2014 3e kwartaal;7.6
6343;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2014 4e kwartaal;7.7
6344;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2014;7.7
6345;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2015 1e kwartaal;8.2
6346;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2015 2e kwartaal;8.2
6347;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2015 3e kwartaal;8.2
6348;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2015 4e kwartaal;8.4
6349;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2015;8.2
6350;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2016 1e kwartaal;8.6
6351;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2016 2e kwartaal;8.6
6352;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2016 3e kwartaal;8.8
6353;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2016 4e kwartaal;9.0
6354;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2016;8.7
6355;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2017 1e kwartaal;9.2
6356;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2017 2e kwartaal;9.5
6357;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2017 3e kwartaal;9.7
6358;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2017 4e kwartaal;10.0
6359;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Europa (excl. Nederlandse achtergrond);2017;9.6
6360;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2010 1e kwartaal;0.5
6361;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2010 2e kwartaal;0.5
6362;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2010 3e kwartaal;0.5
6363;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2010 4e kwartaal;0.5
6364;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2010;0.5
6365;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2011 1e kwartaal;0.6
6366;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2011 2e kwartaal;0.6
6367;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2011 3e kwartaal;0.6
6368;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2011 4e kwartaal;0.6
6369;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2011;0.6
6370;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2012 1e kwartaal;0.6
6371;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2012 2e kwartaal;0.6
6372;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2012 3e kwartaal;0.6
6373;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2012 4e kwartaal;0.6
6374;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2012;0.6
6375;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2013 1e kwartaal;0.7
6376;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2013 2e kwartaal;0.7
6377;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2013 3e kwartaal;0.7
6378;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2013 4e kwartaal;0.8
6379;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2013;0.7
6380;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2014 1e kwartaal;0.8
6381;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2014 2e kwartaal;0.8
6382;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2014 3e kwartaal;0.8
6383;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2014 4e kwartaal;0.9
6384;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2014;0.8
6385;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2015 1e kwartaal;0.9
6386;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2015 2e kwartaal;0.9
6387;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2015 3e kwartaal;1.0
6388;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2015 4e kwartaal;1.0
6389;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2015;1.0
6390;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2016 1e kwartaal;1.0
6391;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2016 2e kwartaal;1.1
6392;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2016 3e kwartaal;1.1
6393;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2016 4e kwartaal;1.2
6394;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2016;1.1
6395;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2017 1e kwartaal;1.2
6396;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2017 2e kwartaal;1.2
6397;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2017 3e kwartaal;1.2
6398;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2017 4e kwartaal;1.3
6399;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;GIPS landen in de EU;2017;1.2
6400;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Midden- en Oost-Europese landen in de EU;2010 1e kwartaal;0.6
6401;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Midden- en Oost-Europese landen in de EU;2010 2e kwartaal;0.6
6402;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Midden- en Oost-Europese landen in de EU;2010 3e kwartaal;0.6
6403;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Midden- en Oost-Europese landen in de EU;2010 4e kwartaal;0.6
6404;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Midden- en Oost-Europese landen in de EU;2010;0.6
6405;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Midden- en Oost-Europese landen in de EU;2011 1e kwartaal;0.6
6406;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Midden- en Oost-Europese landen in de EU;2011 2e kwartaal;0.6
6407;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Midden- en Oost-Europese landen in de EU;2011 3e kwartaal;0.7
6408;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Midden- en Oost-Europese landen in de EU;2011 4e kwartaal;0.7
6409;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Midden- en Oost-Europese landen in de EU;2011;0.7
6410;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Midden- en Oost-Europese landen in de EU;2012 1e kwartaal;0.7
6411;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Midden- en Oost-Europese landen in de EU;2012 2e kwartaal;0.7
6412;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Midden- en Oost-Europese landen in de EU;2012 3e kwartaal;0.8
6413;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Midden- en Oost-Europese landen in de EU;2012 4e kwartaal;0.8
6414;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Midden- en Oost-Europese landen in de EU;2012;0.7
6415;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Midden- en Oost-Europese landen in de EU;2013 1e kwartaal;0.8
6416;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Midden- en Oost-Europese landen in de EU;2013 2e kwartaal;0.8
6417;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Midden- en Oost-Europese landen in de EU;2013 3e kwartaal;0.9
