ID;Geslacht;Leeftijd;Arbeidskenmerken;LevenLangOntwikkelen;Perioden;WerkzameBeroepsbevolking15Tot75Jaar_1
5309;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2018;1035
5310;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2019;1023
5311;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2020;884
5312;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2021;812
5313;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2022;987
5314;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2023;971
5315;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2024;897
5316;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang ontwikkelen;2013;632
5317;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang ontwikkelen;2014;654
5318;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang ontwikkelen;2015;707
5319;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang ontwikkelen;2016;770
5320;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang ontwikkelen;2017;802
5321;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang ontwikkelen;2018;866
5322;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang ontwikkelen;2019;850
5323;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang ontwikkelen;2020;739
5324;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang ontwikkelen;2021;615
5325;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang ontwikkelen;2022;761
5326;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang ontwikkelen;2023;741
5327;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang ontwikkelen;2024;677
5328;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2013;81
5329;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2014;79
5330;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2015;83
5331;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2016;84
5332;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2017;86
5333;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2018;92
5334;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2019;100
5335;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2020;100
5336;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2021;0
5337;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2022;0
5338;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2023;0
5339;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2024;0
5340;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang ontwikkelen;2013;10
5341;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang ontwikkelen;2014;10
5342;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang ontwikkelen;2015;11
5343;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang ontwikkelen;2016;11
5344;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang ontwikkelen;2017;11
5345;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang ontwikkelen;2018;12
5346;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang ontwikkelen;2019;12
5347;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang ontwikkelen;2020;11
5348;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang ontwikkelen;2021;0
5349;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang ontwikkelen;2022;0
5350;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang ontwikkelen;2023;0
5351;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang ontwikkelen;2024;0
5352;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2013;3
5353;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2014;3
5354;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2015;5
5355;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2016;5
5356;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2017;3
5357;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2018;3
5358;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2019;4
5359;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2020;4
5360;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2021;0
5361;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2022;0
5362;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2023;0
5363;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2024;0
5364;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2013;6
5365;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2014;7
5366;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2015;6
5367;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2016;6
5368;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2017;8
5369;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2018;9
5370;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2019;8
5371;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2020;7
5372;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2021;0
5373;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2022;0
5374;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2023;0
5375;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2024;0
5376;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2013;78
5377;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2014;75
5378;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2015;78
5379;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2016;79
5380;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2017;83
5381;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2018;88
5382;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2019;96
5383;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2020;96
5384;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2021;0
5385;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2022;0
5386;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2023;0
5387;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2024;0
5388;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang ontwikkelen;2013;72
5389;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang ontwikkelen;2014;69
5390;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang ontwikkelen;2015;72
5391;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang ontwikkelen;2016;73
5392;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang ontwikkelen;2017;75
5393;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang ontwikkelen;2018;80
5394;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang ontwikkelen;2019;87
5395;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang ontwikkelen;2020;89
5396;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang ontwikkelen;2021;0
5397;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang ontwikkelen;2022;0
5398;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang ontwikkelen;2023;0
5399;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang ontwikkelen;2024;0
5400;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2013;1756
5401;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2014;1650
5402;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2015;1606
5403;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2016;1617
5404;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2017;1711
5405;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2018;1837
5406;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2019;1971
5407;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2020;2116
5408;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2021;2269
5409;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2022;2234
5410;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2023;2338
5411;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2024;2387
5412;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2013;416
5413;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2014;397
5414;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2015;385
5415;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2016;379
5416;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2017;393
5417;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2018;429
5418;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2019;469
5419;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2020;496
5420;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2021;726
5421;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2022;695
5422;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2023;738
5423;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2024;745
5424;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2013;192
5425;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2014;168
5426;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2015;163
5427;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2016;148
5428;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2017;160
5429;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2018;178
5430;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2019;206
5431;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2020;220
5432;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2021;251
5433;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2022;250
5434;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2023;276
5435;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2024;264
5436;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2013;224
5437;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2014;229
5438;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2015;222
5439;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2016;231
5440;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2017;233
5441;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2018;252
5442;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2019;263
5443;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2020;275
5444;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2021;475
5445;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2022;444
5446;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2023;462
5447;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2024;481
5448;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2013;1564
5449;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2014;1482
5450;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2015;1443
5451;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2016;1469
5452;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2017;1552
5453;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2018;1659
5454;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2019;1765
5455;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2020;1895
5456;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2021;2018
5457;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2022;1984
5458;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2023;2062
5459;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2024;2123
5460;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2013;1340
5461;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2014;1253
5462;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2015;1221
5463;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2016;1238
5464;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2017;1319
5465;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2018;1407
5466;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2019;1502
5467;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2020;1620
5468;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2021;1543
5469;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2022;1540
5470;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2023;1599
5471;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2024;1642
5472;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2013;1356
5473;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2014;1419
5474;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2015;1410
5475;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2016;1396
5476;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2017;1305
5477;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2018;1179
5478;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2019;1135
5479;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2020;1126
5480;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2021;1214
5481;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2022;1275
5482;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2023;1378
5483;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2024;1523
5484;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 5 tot 10 jaar;Deelname leven lang ontwikkelen;2013;267
5485;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 5 tot 10 jaar;Deelname leven lang ontwikkelen;2014;284
5486;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 5 tot 10 jaar;Deelname leven lang ontwikkelen;2015;304
5487;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 5 tot 10 jaar;Deelname leven lang ontwikkelen;2016;293
5488;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 5 tot 10 jaar;Deelname leven lang ontwikkelen;2017;273
5489;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 5 tot 10 jaar;Deelname leven lang ontwikkelen;2018;235
5490;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 5 tot 10 jaar;Deelname leven lang ontwikkelen;2019;231
5491;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 5 tot 10 jaar;Deelname leven lang ontwikkelen;2020;213
5492;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 5 tot 10 jaar;Deelname leven lang ontwikkelen;2021;337
