ID;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;CaribischNederland;Perioden;WerkzameBeroepsbevolking_1
4362;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Saba;2012;20
4363;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Saba;2014;0
4364;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Saba;2016;10
4365;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Saba;2018;0
4366;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Saba;2020;10
4367;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Saba;2022;10
4368;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Caribisch Nederland;2012;20
4369;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Caribisch Nederland;2014;30
4370;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Caribisch Nederland;2016;30
4371;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Caribisch Nederland;2018;100
4372;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Caribisch Nederland;2020;10
4373;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Caribisch Nederland;2022;0
4374;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Bonaire;2012;20
4375;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Bonaire;2014;20
4376;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Bonaire;2016;30
4377;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Bonaire;2018;80
4378;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Bonaire;2020;0
4379;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Bonaire;2022;0
4380;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Sint-Eustatius;2012;0
4381;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Sint-Eustatius;2014;10
4382;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Sint-Eustatius;2016;10
4383;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Sint-Eustatius;2018;10
4384;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Sint-Eustatius;2020;0
4385;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Sint-Eustatius;2022;0
4386;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Saba;2012;0
4387;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Saba;2014;0
4388;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Saba;2016;0
4389;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Saba;2018;10
4390;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Saba;2020;0
4391;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;Saba;2022;0
4392;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Caribisch Nederland;2012;0
4393;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Caribisch Nederland;2014;0
4394;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Caribisch Nederland;2016;50
4395;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Caribisch Nederland;2018;10
4396;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Caribisch Nederland;2020;20
4397;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Caribisch Nederland;2022;10
4398;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Bonaire;2012;0
4399;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Bonaire;2014;0
4400;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Bonaire;2016;50
4401;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Bonaire;2018;0
4402;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Bonaire;2020;0
4403;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Bonaire;2022;10
4404;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Sint-Eustatius;2012;0
4405;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Sint-Eustatius;2014;0
4406;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Sint-Eustatius;2016;10
4407;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Sint-Eustatius;2018;0
4408;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Sint-Eustatius;2020;0
4409;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Sint-Eustatius;2022;0
4410;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Saba;2012;0
4411;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Saba;2014;0
4412;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Saba;2016;0
4413;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Saba;2018;10
4414;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Saba;2020;10
4415;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;T Huishoudens;Saba;2022;0
4416;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Caribisch Nederland;2012;0
4417;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Caribisch Nederland;2014;0
4418;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Caribisch Nederland;2016;0
4419;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Caribisch Nederland;2018;0
4420;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Caribisch Nederland;2020;0
4421;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Caribisch Nederland;2022;0
4422;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Bonaire;2012;0
4423;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Bonaire;2014;0
4424;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Bonaire;2016;0
4425;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Bonaire;2018;0
4426;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Bonaire;2020;0
4427;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Bonaire;2022;0
4428;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Sint-Eustatius;2012;0
4429;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Sint-Eustatius;2014;0
4430;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Sint-Eustatius;2016;0
4431;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Sint-Eustatius;2018;0
4432;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Sint-Eustatius;2020;0
4433;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Sint-Eustatius;2022;0
4434;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Saba;2012;0
4435;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Saba;2014;0
4436;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Saba;2016;0
4437;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Saba;2018;0
4438;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Saba;2020;0
4439;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;Saba;2022;0
4440;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Caribisch Nederland;2012;60
4441;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Caribisch Nederland;2014;70
4442;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Caribisch Nederland;2016;40
4443;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Caribisch Nederland;2018;40
4444;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Caribisch Nederland;2020;120
4445;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Caribisch Nederland;2022;30
4446;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Bonaire;2012;40
4447;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Bonaire;2014;40
4448;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Bonaire;2016;30
4449;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Bonaire;2018;0
4450;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Bonaire;2020;80
4451;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Bonaire;2022;20
4452;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Sint-Eustatius;2012;10
4453;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Sint-Eustatius;2014;30
4454;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Sint-Eustatius;2016;10
4455;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Sint-Eustatius;2018;30
4456;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Sint-Eustatius;2020;40
4457;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Sint-Eustatius;2022;0
4458;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Saba;2012;10
4459;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Saba;2014;0
4460;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Saba;2016;0
4461;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Saba;2018;10
4462;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Saba;2020;0
4463;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;Saba;2022;10
4464;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Caribisch Nederland;2012;3070
4465;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Caribisch Nederland;2014;3280
4466;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Caribisch Nederland;2016;3090
4467;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Caribisch Nederland;2018;3210
4468;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Caribisch Nederland;2020;3320
4469;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Caribisch Nederland;2022;3730
4470;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Bonaire;2012;2260
4471;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Bonaire;2014;2480
4472;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Bonaire;2016;2410
4473;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Bonaire;2018;2490
4474;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Bonaire;2020;2630
4475;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Bonaire;2022;3060
4476;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Sint-Eustatius;2012;590
4477;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Sint-Eustatius;2014;590
4478;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Sint-Eustatius;2016;420
4479;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Sint-Eustatius;2018;470
4480;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Sint-Eustatius;2020;440
4481;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Sint-Eustatius;2022;440
4482;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Saba;2012;220
4483;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Saba;2014;220
4484;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Saba;2016;250
4485;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Saba;2018;240
4486;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Saba;2020;240
4487;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;A-U Alle economische activiteiten;Saba;2022;230
4488;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Caribisch Nederland;2012;160
4489;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Caribisch Nederland;2014;420
4490;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Caribisch Nederland;2016;200
4491;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Caribisch Nederland;2018;280
4492;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Caribisch Nederland;2020;280
4493;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Caribisch Nederland;2022;230
4494;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Bonaire;2012;120
4495;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Bonaire;2014;330
4496;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Bonaire;2016;130
4497;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Bonaire;2018;210
4498;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Bonaire;2020;180
4499;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Bonaire;2022;140
4500;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Sint-Eustatius;2012;40
4501;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Sint-Eustatius;2014;70
4502;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Sint-Eustatius;2016;60
4503;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Sint-Eustatius;2018;70
4504;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Sint-Eustatius;2020;70
4505;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Sint-Eustatius;2022;70
4506;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Saba;2012;0
4507;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Saba;2014;20
4508;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Saba;2016;20
4509;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Saba;2018;10
4510;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Saba;2020;20
4511;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;Saba;2022;20
4512;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Caribisch Nederland;2012;680
4513;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Caribisch Nederland;2014;880
4514;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Caribisch Nederland;2016;590
4515;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Caribisch Nederland;2018;750
4516;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Caribisch Nederland;2020;790
4517;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Caribisch Nederland;2022;840
4518;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Bonaire;2012;500
4519;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Bonaire;2014;710
4520;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Bonaire;2016;470
4521;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Bonaire;2018;590
4522;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Bonaire;2020;650
4523;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Bonaire;2022;680
4524;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Sint-Eustatius;2012;130
4525;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Sint-Eustatius;2014;140
4526;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Sint-Eustatius;2016;90
4527;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Sint-Eustatius;2018;150
4528;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Sint-Eustatius;2020;110
4529;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Sint-Eustatius;2022;120
4530;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Saba;2012;40
4531;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Saba;2014;30
4532;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Saba;2016;30
4533;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Saba;2018;20
4534;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Saba;2020;40
4535;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;B-F Nijverheid en energie;Saba;2022;40
4536;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Caribisch Nederland;2012;790
4537;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Caribisch Nederland;2014;680
4538;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Caribisch Nederland;2016;870
4539;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Caribisch Nederland;2018;780
4540;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Caribisch Nederland;2020;940
4541;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Caribisch Nederland;2022;960
4542;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Bonaire;2012;540
4543;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Bonaire;2014;520
4544;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Bonaire;2016;720
4545;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Bonaire;2018;650
4546;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Bonaire;2020;830
4547;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Bonaire;2022;800
4548;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Sint-Eustatius;2012;190
4549;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Sint-Eustatius;2014;120
4550;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Sint-Eustatius;2016;120
4551;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Sint-Eustatius;2018;80
4552;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Sint-Eustatius;2020;60
4553;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Sint-Eustatius;2022;110
4554;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Saba;2012;50
4555;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Saba;2014;40
4556;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Saba;2016;30
4557;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Saba;2018;50
4558;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Saba;2020;50
4559;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;Saba;2022;40
4560;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;Caribisch Nederland;2012;1230
4561;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;Caribisch Nederland;2014;940
4562;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;Caribisch Nederland;2016;1140
4563;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;Caribisch Nederland;2018;1040
4564;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;Caribisch Nederland;2020;1260
4565;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;Caribisch Nederland;2022;1290
4566;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;Bonaire;2012;890
4567;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;Bonaire;2014;730
4568;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;Bonaire;2016;950
4569;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;Bonaire;2018;840
4570;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;Bonaire;2020;1100
4571;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;Bonaire;2022;1070
