ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenMetWoonadresInNederland_2;VerdachtenPer10000Inwoners_3;TotaalVerdachtenVanMisdrijven_4;VerdachtenMetWoonadresInNederland_5;VerdachtenPer10000Inwoners_6
6540;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2011;520.0;390.0;141.0;440.0;290.0;104.0
6541;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2012;480.0;360.0;128.0;410.0;250.0;86.0
6542;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2013;470.0;370.0;129.0;470.0;260.0;88.0
6543;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2014;440.0;320.0;106.0;360.0;210.0;70.0
6544;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2015;380.0;290.0;94.0;;;
6545;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2016;360.0;290.0;88.0;;;
6546;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2017;360.0;270.0;76.0;;;
6547;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2018;370.0;280.0;75.0;;;
6548;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2019;380.0;280.0;72.0;;;
6549;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2020;290.0;230.0;59.0;;;
6550;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2021;290.0;240.0;59.0;;;
6551;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2022;330.0;250.0;59.0;;;
6552;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;1999;;;;130.0;120.0;84.0
6553;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2000;;;;140.0;130.0;84.0
6554;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2001;;;;130.0;120.0;74.0
6555;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2002;;;;140.0;130.0;79.0
6556;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2003;;;;170.0;160.0;94.0
6557;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2004;;;;170.0;150.0;91.0
6558;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2005;240.0;220.0;134.0;170.0;160.0;94.0
6559;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2006;210.0;190.0;114.0;170.0;160.0;92.0
6560;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2007;250.0;230.0;138.0;200.0;190.0;110.0
6561;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2008;230.0;210.0;118.0;190.0;160.0;94.0
6562;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2009;240.0;230.0;128.0;190.0;170.0;98.0
6563;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2010;210.0;190.0;105.0;160.0;140.0;77.0
6564;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2011;210.0;190.0;99.0;150.0;130.0;70.0
6565;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2012;210.0;180.0;94.0;140.0;120.0;64.0
6566;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2013;200.0;190.0;96.0;130.0;120.0;61.0
6567;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2014;180.0;160.0;79.0;120.0;100.0;51.0
6568;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2015;170.0;150.0;72.0;;;
6569;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2016;170.0;150.0;67.0;;;
6570;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2017;150.0;140.0;56.0;;;
6571;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2018;150.0;140.0;53.0;;;
6572;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2019;160.0;140.0;50.0;;;
6573;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2020;150.0;130.0;45.0;;;
6574;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2021;130.0;120.0;42.0;;;
6575;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;1e generatie migratieachtergrond;2022;150.0;130.0;43.0;;;
6576;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;1999;;;;60.0;60.0;113.0
6577;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2000;;;;70.0;60.0;117.0
6578;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2001;;;;80.0;80.0;142.0
6579;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2002;;;;100.0;100.0;162.0
6580;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2003;;;;100.0;100.0;157.0
6581;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2004;;;;110.0;110.0;167.0
6582;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2005;180.0;170.0;252.0;120.0;120.0;171.0
6583;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2006;200.0;190.0;268.0;120.0;120.0;165.0
6584;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2007;210.0;200.0;268.0;160.0;160.0;208.0
6585;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2008;190.0;180.0;238.0;130.0;130.0;168.0
6586;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2009;240.0;220.0;278.0;150.0;150.0;182.0
6587;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2010;210.0;200.0;236.0;140.0;140.0;161.0
6588;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2011;210.0;200.0;230.0;160.0;150.0;177.0
6589;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2012;190.0;180.0;201.0;130.0;120.0;135.0
6590;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2013;200.0;190.0;198.0;140.0;140.0;146.0
6591;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2014;160.0;160.0;162.0;110.0;110.0;111.0
6592;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2015;150.0;140.0;140.0;;;
6593;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2016;140.0;140.0;134.0;;;
6594;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2017;140.0;130.0;122.0;;;
6595;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2018;150.0;140.0;128.0;;;
6596;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2019;150.0;140.0;126.0;;;
6597;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2020;110.0;110.0;94.0;;;
6598;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2021;120.0;120.0;102.0;;;
6599;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;2e generatie migratieachtergrond;2022;120.0;120.0;99.0;;;
6600;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;1999;;;;130.0;;
6601;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2000;;;;100.0;;
6602;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2001;;;;140.0;;
6603;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2002;;;;160.0;;
6604;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2003;;;;160.0;;
6605;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2004;;;;160.0;;
6606;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2005;160.0;;;160.0;;
6607;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2006;170.0;;;180.0;;
6608;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2007;150.0;;;130.0;;
6609;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2008;120.0;;;120.0;;
6610;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2009;140.0;;;140.0;;
6611;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2010;120.0;;;170.0;;
6612;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2011;100.0;;;140.0;;
6613;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2012;80.0;;;150.0;;
6614;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2013;70.0;;;200.0;;
6615;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2014;90.0;;;130.0;;
6616;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2015;60.0;;;;;
6617;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2016;50.0;;;;;
6618;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2017;80.0;;;;;
6619;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2018;70.0;;;;;
6620;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2019;70.0;;;;;
6621;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2020;20.0;;;;;
6622;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2021;30.0;;;;;
6623;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Generatie onbekend;2022;60.0;;;;;
6624;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;1999;;;;1480.0;710.0;126.0
6625;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2000;;;;1540.0;760.0;129.0
6626;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2001;;;;1610.0;740.0;120.0
6627;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2002;;;;1730.0;880.0;140.0
6628;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2003;;;;1780.0;920.0;145.0
6629;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2004;;;;1710.0;1020.0;160.0
6630;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2005;2240.0;1330.0;210.0;1760.0;1010.0;160.0
6631;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2006;2300.0;1240.0;198.0;1670.0;970.0;154.0
6632;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2007;2210.0;1320.0;209.0;1620.0;1010.0;159.0
6633;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2008;2120.0;1200.0;186.0;1550.0;950.0;147.0
6634;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2009;2080.0;1250.0;191.0;1390.0;900.0;136.0
6635;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2010;1890.0;1140.0;173.0;1330.0;840.0;127.0
6636;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2011;1830.0;1130.0;168.0;1320.0;830.0;124.0
6637;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2012;1760.0;1110.0;163.0;1420.0;840.0;124.0
6638;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2013;1520.0;920.0;133.0;1200.0;700.0;101.0
6639;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2014;1400.0;880.0;125.0;1090.0;630.0;90.0
6640;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2015;1240.0;750.0;105.0;;;
6641;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2016;1230.0;750.0;101.0;;;
6642;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2017;1050.0;670.0;88.0;;;
6643;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2018;990.0;630.0;81.0;;;
6644;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2019;1060.0;690.0;85.0;;;
6645;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2020;870.0;630.0;75.0;;;
6646;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2021;740.0;610.0;72.0;;;
6647;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Totaal;2022;840.0;640.0;74.0;;;
6648;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;1999;;;;480.0;400.0;105.0
6649;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2000;;;;550.0;450.0;113.0
6650;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2001;;;;490.0;410.0;98.0
6651;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2002;;;;610.0;500.0;118.0
6652;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2003;;;;590.0;500.0;116.0
6653;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2004;;;;630.0;520.0;124.0
6654;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2005;760.0;630.0;153.0;630.0;520.0;125.0
6655;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2006;710.0;580.0;145.0;570.0;460.0;114.0
6656;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2007;700.0;590.0;146.0;550.0;460.0;114.0
6657;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2008;590.0;490.0;119.0;490.0;410.0;101.0
6658;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2009;630.0;550.0;132.0;450.0;370.0;90.0
6659;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2010;590.0;490.0;119.0;430.0;360.0;87.0
6660;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2011;610.0;530.0;127.0;440.0;380.0;92.0
6661;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2012;570.0;470.0;113.0;430.0;350.0;84.0
6662;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2013;440.0;370.0;88.0;330.0;280.0;67.0
6663;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2014;400.0;340.0;79.0;270.0;230.0;55.0
6664;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2015;370.0;300.0;70.0;;;
6665;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2016;340.0;300.0;67.0;;;
6666;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2017;330.0;290.0;62.0;;;
6667;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2018;330.0;270.0;56.0;;;
6668;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2019;370.0;290.0;57.0;;;
6669;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2020;330.0;270.0;52.0;;;
6670;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2021;320.0;280.0;53.0;;;
6671;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;1e generatie migratieachtergrond;2022;260.0;220.0;42.0;;;
6672;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;1999;;;;320.0;310.0;168.0
6673;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2000;;;;320.0;310.0;163.0
6674;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2001;;;;340.0;330.0;167.0
6675;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2002;;;;390.0;380.0;187.0
6676;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2003;;;;450.0;430.0;204.0
6677;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2004;;;;520.0;500.0;232.0
6678;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2005;740.0;700.0;318.0;520.0;490.0;224.0
6679;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2006;690.0;660.0;293.0;530.0;510.0;225.0
6680;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2007;780.0;740.0;319.0;570.0;550.0;237.0
6681;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2008;760.0;710.0;301.0;560.0;540.0;226.0
6682;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2009;730.0;710.0;291.0;540.0;520.0;215.0
6683;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2010;680.0;650.0;262.0;500.0;480.0;193.0
6684;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2011;630.0;600.0;234.0;460.0;450.0;175.0
6685;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2012;660.0;630.0;241.0;510.0;490.0;188.0
6686;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2013;570.0;550.0;205.0;430.0;410.0;154.0
6687;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2014;570.0;550.0;198.0;420.0;400.0;145.0
6688;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2015;460.0;450.0;159.0;;;
6689;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2016;460.0;450.0;155.0;;;
6690;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2017;400.0;380.0;129.0;;;
6691;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2018;380.0;370.0;121.0;;;
6692;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2019;410.0;400.0;128.0;;;
6693;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2020;380.0;360.0;113.0;;;
6694;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2021;350.0;340.0;103.0;;;
6695;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;2e generatie migratieachtergrond;2022;430.0;410.0;124.0;;;
6696;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;1999;;;;680.0;;
6697;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2000;;;;670.0;;
6698;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2001;;;;780.0;;
6699;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2002;;;;730.0;;
6700;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2003;;;;750.0;;
6701;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2004;;;;570.0;;
6702;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2005;730.0;;;610.0;;
6703;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2006;890.0;;;570.0;;
6704;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2007;730.0;;;490.0;;
6705;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2008;780.0;;;500.0;;
6706;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2009;720.0;;;390.0;;
6707;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2010;620.0;;;410.0;;
6708;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2011;590.0;;;420.0;;
6709;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2012;530.0;;;490.0;;
6710;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2013;510.0;;;440.0;;
6711;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2014;430.0;;;400.0;;
6712;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2015;410.0;;;;;
6713;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2016;420.0;;;;;
6714;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2017;320.0;;;;;
6715;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2018;280.0;;;;;
6716;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2019;280.0;;;;;
6717;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2020;170.0;;;;;
6718;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2021;80.0;;;;;
6719;Totaal mannen en vrouwen;Totaal;Verenigd Koninkrijk;Generatie onbekend;2022;160.0;;;;;
6720;Totaal mannen en vrouwen;Totaal;Vietnam;Totaal;1999;;;;210.0;190.0;165.0
6721;Totaal mannen en vrouwen;Totaal;Vietnam;Totaal;2000;;;;190.0;170.0;146.0
6722;Totaal mannen en vrouwen;Totaal;Vietnam;Totaal;2001;;;;200.0;180.0;143.0
6723;Totaal mannen en vrouwen;Totaal;Vietnam;Totaal;2002;;;;220.0;200.0;155.0
6724;Totaal mannen en vrouwen;Totaal;Vietnam;Totaal;2003;;;;270.0;240.0;176.0
6725;Totaal mannen en vrouwen;Totaal;Vietnam;Totaal;2004;;;;310.0;260.0;181.0
6726;Totaal mannen en vrouwen;Totaal;Vietnam;Totaal;2005;420.0;390.0;269.0;310.0;300.0;202.0
6727;Totaal mannen en vrouwen;Totaal;Vietnam;Totaal;2006;470.0;430.0;288.0;360.0;330.0;221.0
6728;Totaal mannen en vrouwen;Totaal;Vietnam;Totaal;2007;510.0;470.0;313.0;360.0;330.0;223.0
6729;Totaal mannen en vrouwen;Totaal;Vietnam;Totaal;2008;460.0;430.0;281.0;340.0;320.0;209.0
6730;Totaal mannen en vrouwen;Totaal;Vietnam;Totaal;2009;460.0;410.0;259.0;340.0;300.0;193.0
6731;Totaal mannen en vrouwen;Totaal;Vietnam;Totaal;2010;410.0;360.0;225.0;330.0;280.0;174.0
6732;Totaal mannen en vrouwen;Totaal;Vietnam;Totaal;2011;350.0;300.0;187.0;320.0;270.0;168.0
6733;Totaal mannen en vrouwen;Totaal;Vietnam;Totaal;2012;370.0;320.0;192.0;320.0;260.0;156.0
6734;Totaal mannen en vrouwen;Totaal;Vietnam;Totaal;2013;340.0;290.0;172.0;280.0;220.0;130.0
6735;Totaal mannen en vrouwen;Totaal;Vietnam;Totaal;2014;330.0;270.0;158.0;280.0;220.0;123.0
6736;Totaal mannen en vrouwen;Totaal;Vietnam;Totaal;2015;310.0;250.0;139.0;;;
6737;Totaal mannen en vrouwen;Totaal;Vietnam;Totaal;2016;270.0;230.0;125.0;;;
6738;Totaal mannen en vrouwen;Totaal;Vietnam;Totaal;2017;280.0;240.0;124.0;;;
