ID;Geslacht;Leeftijdsklasse;DiagnoseIndelingVTV;Perioden;EenjaarssterfteNa1eZiekenhuisopname_1;GecorrigeerdeEenjaarssterfte_2;AantalPersonenMet1eZiekenhuisopname_3
4614;Mannen + Vrouwen;80 jaar en ouder;5.8  Persoonlijkheidsstoornissen;2000;;;
4615;Mannen + Vrouwen;80 jaar en ouder;5.8  Persoonlijkheidsstoornissen;2001;;;
4616;Mannen + Vrouwen;80 jaar en ouder;5.8  Persoonlijkheidsstoornissen;2002;24.0;;
4617;Mannen + Vrouwen;80 jaar en ouder;5.8  Persoonlijkheidsstoornissen;2003;;;
4618;Mannen + Vrouwen;80 jaar en ouder;5.8  Persoonlijkheidsstoornissen;2004;;;
4619;Mannen + Vrouwen;80 jaar en ouder;5.8  Persoonlijkheidsstoornissen;2005;;;
4620;Mannen + Vrouwen;80 jaar en ouder;5.9 Aandachtstekort-, gedragsstoornissen;2000;;;
4621;Mannen + Vrouwen;80 jaar en ouder;5.9 Aandachtstekort-, gedragsstoornissen;2001;;;
4622;Mannen + Vrouwen;80 jaar en ouder;5.9 Aandachtstekort-, gedragsstoornissen;2002;;;
4623;Mannen + Vrouwen;80 jaar en ouder;5.9 Aandachtstekort-, gedragsstoornissen;2003;;;
4624;Mannen + Vrouwen;80 jaar en ouder;5.9 Aandachtstekort-, gedragsstoornissen;2004;35.6;;
4625;Mannen + Vrouwen;80 jaar en ouder;5.9 Aandachtstekort-, gedragsstoornissen;2005;;;
4626;Mannen + Vrouwen;80 jaar en ouder;6  Ziekten van zenuwstelsel en zintuigen;2000;8.3;;
4627;Mannen + Vrouwen;80 jaar en ouder;6  Ziekten van zenuwstelsel en zintuigen;2001;8.4;;
4628;Mannen + Vrouwen;80 jaar en ouder;6  Ziekten van zenuwstelsel en zintuigen;2002;7.9;;
4629;Mannen + Vrouwen;80 jaar en ouder;6  Ziekten van zenuwstelsel en zintuigen;2003;7.8;;
4630;Mannen + Vrouwen;80 jaar en ouder;6  Ziekten van zenuwstelsel en zintuigen;2004;7.8;;
4631;Mannen + Vrouwen;80 jaar en ouder;6  Ziekten van zenuwstelsel en zintuigen;2005;7.6;;
4632;Mannen + Vrouwen;80 jaar en ouder;6.1  Parkinson;2000;35.7;;
4633;Mannen + Vrouwen;80 jaar en ouder;6.1  Parkinson;2001;30.3;;
4634;Mannen + Vrouwen;80 jaar en ouder;6.1  Parkinson;2002;30.2;;
4635;Mannen + Vrouwen;80 jaar en ouder;6.1  Parkinson;2003;32.0;;
4636;Mannen + Vrouwen;80 jaar en ouder;6.1  Parkinson;2004;30.5;;
4637;Mannen + Vrouwen;80 jaar en ouder;6.1  Parkinson;2005;31.9;;
4638;Mannen + Vrouwen;80 jaar en ouder;6.2  Multiple sclerose (MS);2000;;;
4639;Mannen + Vrouwen;80 jaar en ouder;6.2  Multiple sclerose (MS);2001;;;
4640;Mannen + Vrouwen;80 jaar en ouder;6.2  Multiple sclerose (MS);2002;;;
4641;Mannen + Vrouwen;80 jaar en ouder;6.2  Multiple sclerose (MS);2003;;;
4642;Mannen + Vrouwen;80 jaar en ouder;6.2  Multiple sclerose (MS);2004;;;
4643;Mannen + Vrouwen;80 jaar en ouder;6.2  Multiple sclerose (MS);2005;;;
4644;Mannen + Vrouwen;80 jaar en ouder;6.3  Epilepsie;2000;37.5;;
4645;Mannen + Vrouwen;80 jaar en ouder;6.3  Epilepsie;2001;35.3;;
4646;Mannen + Vrouwen;80 jaar en ouder;6.3  Epilepsie;2002;35.5;;
4647;Mannen + Vrouwen;80 jaar en ouder;6.3  Epilepsie;2003;38.9;;
4648;Mannen + Vrouwen;80 jaar en ouder;6.3  Epilepsie;2004;36.3;;
4649;Mannen + Vrouwen;80 jaar en ouder;6.3  Epilepsie;2005;37.4;;
4650;Mannen + Vrouwen;80 jaar en ouder;7  Ziekten van hart- en vaatstelsel;2000;38.2;;
4651;Mannen + Vrouwen;80 jaar en ouder;7  Ziekten van hart- en vaatstelsel;2001;37.8;;
4652;Mannen + Vrouwen;80 jaar en ouder;7  Ziekten van hart- en vaatstelsel;2002;37.1;;
4653;Mannen + Vrouwen;80 jaar en ouder;7  Ziekten van hart- en vaatstelsel;2003;35.3;;
4654;Mannen + Vrouwen;80 jaar en ouder;7  Ziekten van hart- en vaatstelsel;2004;33.7;;
4655;Mannen + Vrouwen;80 jaar en ouder;7  Ziekten van hart- en vaatstelsel;2005;32.8;;
4656;Mannen + Vrouwen;80 jaar en ouder;7.1  Aandoen. endocard/klepafwijkingen;2000;34.8;;
4657;Mannen + Vrouwen;80 jaar en ouder;7.1  Aandoen. endocard/klepafwijkingen;2001;32.8;;
4658;Mannen + Vrouwen;80 jaar en ouder;7.1  Aandoen. endocard/klepafwijkingen;2002;31.4;;
4659;Mannen + Vrouwen;80 jaar en ouder;7.1  Aandoen. endocard/klepafwijkingen;2003;33.2;;
4660;Mannen + Vrouwen;80 jaar en ouder;7.1  Aandoen. endocard/klepafwijkingen;2004;30.9;;
4661;Mannen + Vrouwen;80 jaar en ouder;7.1  Aandoen. endocard/klepafwijkingen;2005;31.0;;
4662;Mannen + Vrouwen;80 jaar en ouder;7.2  Hartfalen;2000;48.1;;
4663;Mannen + Vrouwen;80 jaar en ouder;7.2  Hartfalen;2001;49.2;;
4664;Mannen + Vrouwen;80 jaar en ouder;7.2  Hartfalen;2002;48.8;;
4665;Mannen + Vrouwen;80 jaar en ouder;7.2  Hartfalen;2003;47.3;;
4666;Mannen + Vrouwen;80 jaar en ouder;7.2  Hartfalen;2004;46.1;;
4667;Mannen + Vrouwen;80 jaar en ouder;7.2  Hartfalen;2005;45.8;;
4668;Mannen + Vrouwen;80 jaar en ouder;7.3  Coronaire hartziekten;2000;34.3;;
4669;Mannen + Vrouwen;80 jaar en ouder;7.3  Coronaire hartziekten;2001;33.1;;
4670;Mannen + Vrouwen;80 jaar en ouder;7.3  Coronaire hartziekten;2002;33.8;;
4671;Mannen + Vrouwen;80 jaar en ouder;7.3  Coronaire hartziekten;2003;32.0;;
4672;Mannen + Vrouwen;80 jaar en ouder;7.3  Coronaire hartziekten;2004;30.3;;
4673;Mannen + Vrouwen;80 jaar en ouder;7.3  Coronaire hartziekten;2005;28.2;;
4674;Mannen + Vrouwen;80 jaar en ouder;7.4  Hartritmestoornissen;2000;24.7;;
4675;Mannen + Vrouwen;80 jaar en ouder;7.4  Hartritmestoornissen;2001;23.9;;
4676;Mannen + Vrouwen;80 jaar en ouder;7.4  Hartritmestoornissen;2002;24.7;;
4677;Mannen + Vrouwen;80 jaar en ouder;7.4  Hartritmestoornissen;2003;22.3;;
4678;Mannen + Vrouwen;80 jaar en ouder;7.4  Hartritmestoornissen;2004;21.8;;
4679;Mannen + Vrouwen;80 jaar en ouder;7.4  Hartritmestoornissen;2005;21.9;;
4680;Mannen + Vrouwen;80 jaar en ouder;7.5  Perifeer arterieel vaatlijden;2000;42.1;;
4681;Mannen + Vrouwen;80 jaar en ouder;7.5  Perifeer arterieel vaatlijden;2001;42.2;;
4682;Mannen + Vrouwen;80 jaar en ouder;7.5  Perifeer arterieel vaatlijden;2002;40.0;;
4683;Mannen + Vrouwen;80 jaar en ouder;7.5  Perifeer arterieel vaatlijden;2003;39.6;;
4684;Mannen + Vrouwen;80 jaar en ouder;7.5  Perifeer arterieel vaatlijden;2004;36.5;;
4685;Mannen + Vrouwen;80 jaar en ouder;7.5  Perifeer arterieel vaatlijden;2005;38.2;;
4686;Mannen + Vrouwen;80 jaar en ouder;7.5.1  Aneurysma van de buikaorta;2000;54.0;;
4687;Mannen + Vrouwen;80 jaar en ouder;7.5.1  Aneurysma van de buikaorta;2001;55.7;;
4688;Mannen + Vrouwen;80 jaar en ouder;7.5.1  Aneurysma van de buikaorta;2002;51.3;;
4689;Mannen + Vrouwen;80 jaar en ouder;7.5.1  Aneurysma van de buikaorta;2003;49.6;;
4690;Mannen + Vrouwen;80 jaar en ouder;7.5.1  Aneurysma van de buikaorta;2004;46.8;;
4691;Mannen + Vrouwen;80 jaar en ouder;7.5.1  Aneurysma van de buikaorta;2005;48.6;;
4692;Mannen + Vrouwen;80 jaar en ouder;7.5.1.1  Aneurysma buikaorta met ruptuur;2000;83.3;;
4693;Mannen + Vrouwen;80 jaar en ouder;7.5.1.1  Aneurysma buikaorta met ruptuur;2001;81.0;;
4694;Mannen + Vrouwen;80 jaar en ouder;7.5.1.1  Aneurysma buikaorta met ruptuur;2002;80.8;;
4695;Mannen + Vrouwen;80 jaar en ouder;7.5.1.1  Aneurysma buikaorta met ruptuur;2003;82.5;;
4696;Mannen + Vrouwen;80 jaar en ouder;7.5.1.1  Aneurysma buikaorta met ruptuur;2004;76.7;;
4697;Mannen + Vrouwen;80 jaar en ouder;7.5.1.1  Aneurysma buikaorta met ruptuur;2005;79.5;;
4698;Mannen + Vrouwen;80 jaar en ouder;7.5.1.2  Aneur. buikaorta zonder ruptuur;2000;34.9;;
4699;Mannen + Vrouwen;80 jaar en ouder;7.5.1.2  Aneur. buikaorta zonder ruptuur;2001;38.9;;
4700;Mannen + Vrouwen;80 jaar en ouder;7.5.1.2  Aneur. buikaorta zonder ruptuur;2002;32.9;;
4701;Mannen + Vrouwen;80 jaar en ouder;7.5.1.2  Aneur. buikaorta zonder ruptuur;2003;31.8;;
4702;Mannen + Vrouwen;80 jaar en ouder;7.5.1.2  Aneur. buikaorta zonder ruptuur;2004;31.8;;
4703;Mannen + Vrouwen;80 jaar en ouder;7.5.1.2  Aneur. buikaorta zonder ruptuur;2005;31.4;;
4704;Mannen + Vrouwen;80 jaar en ouder;7.5.2  Ov. perifeer arterieel vaatlijden;2000;38.6;;
4705;Mannen + Vrouwen;80 jaar en ouder;7.5.2  Ov. perifeer arterieel vaatlijden;2001;38.1;;
4706;Mannen + Vrouwen;80 jaar en ouder;7.5.2  Ov. perifeer arterieel vaatlijden;2002;36.2;;
4707;Mannen + Vrouwen;80 jaar en ouder;7.5.2  Ov. perifeer arterieel vaatlijden;2003;36.5;;
4708;Mannen + Vrouwen;80 jaar en ouder;7.5.2  Ov. perifeer arterieel vaatlijden;2004;33.1;;
4709;Mannen + Vrouwen;80 jaar en ouder;7.5.2  Ov. perifeer arterieel vaatlijden;2005;34.9;;
4710;Mannen + Vrouwen;80 jaar en ouder;7.6  Beroerte;2000;48.7;;
4711;Mannen + Vrouwen;80 jaar en ouder;7.6  Beroerte;2001;48.1;;
4712;Mannen + Vrouwen;80 jaar en ouder;7.6  Beroerte;2002;46.8;;
4713;Mannen + Vrouwen;80 jaar en ouder;7.6  Beroerte;2003;44.4;;
4714;Mannen + Vrouwen;80 jaar en ouder;7.6  Beroerte;2004;42.5;;
4715;Mannen + Vrouwen;80 jaar en ouder;7.6  Beroerte;2005;39.3;;
4716;Mannen + Vrouwen;80 jaar en ouder;7.6.1  TIA, pass. cerebrale ischemie;2000;21.8;;
4717;Mannen + Vrouwen;80 jaar en ouder;7.6.1  TIA, pass. cerebrale ischemie;2001;22.0;;
4718;Mannen + Vrouwen;80 jaar en ouder;7.6.1  TIA, pass. cerebrale ischemie;2002;18.9;;
4719;Mannen + Vrouwen;80 jaar en ouder;7.6.1  TIA, pass. cerebrale ischemie;2003;18.3;;
4720;Mannen + Vrouwen;80 jaar en ouder;7.6.1  TIA, pass. cerebrale ischemie;2004;15.5;;
4721;Mannen + Vrouwen;80 jaar en ouder;7.6.1  TIA, pass. cerebrale ischemie;2005;14.1;;
4722;Mannen + Vrouwen;80 jaar en ouder;7.6.2  Overige beroerte;2000;52.2;;
4723;Mannen + Vrouwen;80 jaar en ouder;7.6.2  Overige beroerte;2001;51.3;;
4724;Mannen + Vrouwen;80 jaar en ouder;7.6.2  Overige beroerte;2002;50.7;;
4725;Mannen + Vrouwen;80 jaar en ouder;7.6.2  Overige beroerte;2003;48.1;;
4726;Mannen + Vrouwen;80 jaar en ouder;7.6.2  Overige beroerte;2004;47.1;;
4727;Mannen + Vrouwen;80 jaar en ouder;7.6.2  Overige beroerte;2005;44.6;;
4728;Mannen + Vrouwen;80 jaar en ouder;7.7  Overige zktn hart- en vaatstelsel;2000;32.8;;
4729;Mannen + Vrouwen;80 jaar en ouder;7.7  Overige zktn hart- en vaatstelsel;2001;32.5;;
4730;Mannen + Vrouwen;80 jaar en ouder;7.7  Overige zktn hart- en vaatstelsel;2002;32.2;;
4731;Mannen + Vrouwen;80 jaar en ouder;7.7  Overige zktn hart- en vaatstelsel;2003;29.7;;
4732;Mannen + Vrouwen;80 jaar en ouder;7.7  Overige zktn hart- en vaatstelsel;2004;29.0;;
4733;Mannen + Vrouwen;80 jaar en ouder;7.7  Overige zktn hart- en vaatstelsel;2005;28.7;;
4734;Mannen + Vrouwen;80 jaar en ouder;8  Ziekten van de ademhalingsorganen;2000;44.0;;
4735;Mannen + Vrouwen;80 jaar en ouder;8  Ziekten van de ademhalingsorganen;2001;46.0;;
4736;Mannen + Vrouwen;80 jaar en ouder;8  Ziekten van de ademhalingsorganen;2002;45.5;;
4737;Mannen + Vrouwen;80 jaar en ouder;8  Ziekten van de ademhalingsorganen;2003;44.7;;
4738;Mannen + Vrouwen;80 jaar en ouder;8  Ziekten van de ademhalingsorganen;2004;43.4;;
4739;Mannen + Vrouwen;80 jaar en ouder;8  Ziekten van de ademhalingsorganen;2005;40.6;;
4740;Mannen + Vrouwen;80 jaar en ouder;8.1  Bovenste luchtweg infecties;2000;35.1;;
4741;Mannen + Vrouwen;80 jaar en ouder;8.1  Bovenste luchtweg infecties;2001;32.2;;
4742;Mannen + Vrouwen;80 jaar en ouder;8.1  Bovenste luchtweg infecties;2002;37.2;;
4743;Mannen + Vrouwen;80 jaar en ouder;8.1  Bovenste luchtweg infecties;2003;32.9;;
4744;Mannen + Vrouwen;80 jaar en ouder;8.1  Bovenste luchtweg infecties;2004;34.4;;
4745;Mannen + Vrouwen;80 jaar en ouder;8.1  Bovenste luchtweg infecties;2005;28.5;;
4746;Mannen + Vrouwen;80 jaar en ouder;8.2  Infecties van onderste luchtwegen;2000;48.1;;
4747;Mannen + Vrouwen;80 jaar en ouder;8.2  Infecties van onderste luchtwegen;2001;49.1;;
4748;Mannen + Vrouwen;80 jaar en ouder;8.2  Infecties van onderste luchtwegen;2002;49.6;;
4749;Mannen + Vrouwen;80 jaar en ouder;8.2  Infecties van onderste luchtwegen;2003;49.1;;
4750;Mannen + Vrouwen;80 jaar en ouder;8.2  Infecties van onderste luchtwegen;2004;46.3;;
4751;Mannen + Vrouwen;80 jaar en ouder;8.2  Infecties van onderste luchtwegen;2005;44.3;;
4752;Mannen + Vrouwen;80 jaar en ouder;8.2.1  Acute bronchitis en bronchiolitis;2000;36.3;;
4753;Mannen + Vrouwen;80 jaar en ouder;8.2.1  Acute bronchitis en bronchiolitis;2001;39.7;;
4754;Mannen + Vrouwen;80 jaar en ouder;8.2.1  Acute bronchitis en bronchiolitis;2002;35.0;;
4755;Mannen + Vrouwen;80 jaar en ouder;8.2.1  Acute bronchitis en bronchiolitis;2003;36.5;;
4756;Mannen + Vrouwen;80 jaar en ouder;8.2.1  Acute bronchitis en bronchiolitis;2004;32.8;;
4757;Mannen + Vrouwen;80 jaar en ouder;8.2.1  Acute bronchitis en bronchiolitis;2005;31.0;;
4758;Mannen + Vrouwen;80 jaar en ouder;8.2.2  Longontsteking;2000;49.1;;
4759;Mannen + Vrouwen;80 jaar en ouder;8.2.2  Longontsteking;2001;49.8;;
4760;Mannen + Vrouwen;80 jaar en ouder;8.2.2  Longontsteking;2002;50.4;;
4761;Mannen + Vrouwen;80 jaar en ouder;8.2.2  Longontsteking;2003;49.8;;
4762;Mannen + Vrouwen;80 jaar en ouder;8.2.2  Longontsteking;2004;47.2;;
4763;Mannen + Vrouwen;80 jaar en ouder;8.2.2  Longontsteking;2005;45.2;;
4764;Mannen + Vrouwen;80 jaar en ouder;8.3  Influenza;2000;23.5;;
4765;Mannen + Vrouwen;80 jaar en ouder;8.3  Influenza;2001;;;
4766;Mannen + Vrouwen;80 jaar en ouder;8.3  Influenza;2002;18.3;;
4767;Mannen + Vrouwen;80 jaar en ouder;8.3  Influenza;2003;;;
4768;Mannen + Vrouwen;80 jaar en ouder;8.3  Influenza;2004;47.2;;
4769;Mannen + Vrouwen;80 jaar en ouder;8.3  Influenza;2005;25.1;;
4770;Mannen + Vrouwen;80 jaar en ouder;8.4  COPD;2000;39.1;;
4771;Mannen + Vrouwen;80 jaar en ouder;8.4  COPD;2001;42.6;;
4772;Mannen + Vrouwen;80 jaar en ouder;8.4  COPD;2002;40.6;;
4773;Mannen + Vrouwen;80 jaar en ouder;8.4  COPD;2003;38.3;;
4774;Mannen + Vrouwen;80 jaar en ouder;8.4  COPD;2004;37.2;;
4775;Mannen + Vrouwen;80 jaar en ouder;8.4  COPD;2005;35.3;;
4776;Mannen + Vrouwen;80 jaar en ouder;8.5  Astma;2000;24.7;;
4777;Mannen + Vrouwen;80 jaar en ouder;8.5  Astma;2001;27.5;;
4778;Mannen + Vrouwen;80 jaar en ouder;8.5  Astma;2002;22.9;;
4779;Mannen + Vrouwen;80 jaar en ouder;8.5  Astma;2003;26.8;;
4780;Mannen + Vrouwen;80 jaar en ouder;8.5  Astma;2004;24.1;;
4781;Mannen + Vrouwen;80 jaar en ouder;8.5  Astma;2005;21.0;;
4782;Mannen + Vrouwen;80 jaar en ouder;8.6  Beroepsgerelateerde ademhalingszktn;2000;71.8;;
4783;Mannen + Vrouwen;80 jaar en ouder;8.6  Beroepsgerelateerde ademhalingszktn;2001;71.7;;
4784;Mannen + Vrouwen;80 jaar en ouder;8.6  Beroepsgerelateerde ademhalingszktn;2002;77.5;;
4785;Mannen + Vrouwen;80 jaar en ouder;8.6  Beroepsgerelateerde ademhalingszktn;2003;74.4;;
4786;Mannen + Vrouwen;80 jaar en ouder;8.6  Beroepsgerelateerde ademhalingszktn;2004;68.0;;
4787;Mannen + Vrouwen;80 jaar en ouder;8.6  Beroepsgerelateerde ademhalingszktn;2005;72.6;;
4788;Mannen + Vrouwen;80 jaar en ouder;9  Ziekten van de spijsverteringsorganen;2000;28.8;;
4789;Mannen + Vrouwen;80 jaar en ouder;9  Ziekten van de spijsverteringsorganen;2001;28.7;;
4790;Mannen + Vrouwen;80 jaar en ouder;9  Ziekten van de spijsverteringsorganen;2002;28.2;;
4791;Mannen + Vrouwen;80 jaar en ouder;9  Ziekten van de spijsverteringsorganen;2003;27.6;;
4792;Mannen + Vrouwen;80 jaar en ouder;9  Ziekten van de spijsverteringsorganen;2004;26.8;;
4793;Mannen + Vrouwen;80 jaar en ouder;9  Ziekten van de spijsverteringsorganen;2005;25.7;;
4794;Mannen + Vrouwen;80 jaar en ouder;9.2  Zweren maag en twaalfvingerige darm;2000;37.0;;
4795;Mannen + Vrouwen;80 jaar en ouder;9.2  Zweren maag en twaalfvingerige darm;2001;35.9;;
4796;Mannen + Vrouwen;80 jaar en ouder;9.2  Zweren maag en twaalfvingerige darm;2002;36.8;;
4797;Mannen + Vrouwen;80 jaar en ouder;9.2  Zweren maag en twaalfvingerige darm;2003;34.6;;
4798;Mannen + Vrouwen;80 jaar en ouder;9.2  Zweren maag en twaalfvingerige darm;2004;31.0;;
4799;Mannen + Vrouwen;80 jaar en ouder;9.2  Zweren maag en twaalfvingerige darm;2005;33.4;;
4800;Mannen + Vrouwen;80 jaar en ouder;9.3  Darmobstructie;2000;42.0;;
4801;Mannen + Vrouwen;80 jaar en ouder;9.3  Darmobstructie;2001;40.8;;
4802;Mannen + Vrouwen;80 jaar en ouder;9.3  Darmobstructie;2002;40.2;;
4803;Mannen + Vrouwen;80 jaar en ouder;9.3  Darmobstructie;2003;43.1;;
4804;Mannen + Vrouwen;80 jaar en ouder;9.3  Darmobstructie;2004;39.3;;
4805;Mannen + Vrouwen;80 jaar en ouder;9.3  Darmobstructie;2005;37.8;;
4806;Mannen + Vrouwen;80 jaar en ouder;9.4  Inflammatoire darmziekten;2000;31.3;;
4807;Mannen + Vrouwen;80 jaar en ouder;9.4  Inflammatoire darmziekten;2001;30.2;;
4808;Mannen + Vrouwen;80 jaar en ouder;9.4  Inflammatoire darmziekten;2002;29.3;;
4809;Mannen + Vrouwen;80 jaar en ouder;9.4  Inflammatoire darmziekten;2003;24.1;;
4810;Mannen + Vrouwen;80 jaar en ouder;9.4  Inflammatoire darmziekten;2004;23.6;;
4811;Mannen + Vrouwen;80 jaar en ouder;9.4  Inflammatoire darmziekten;2005;18.8;;
4812;Mannen + Vrouwen;80 jaar en ouder;9.5  Vaataandoening darm;2000;61.1;;
4813;Mannen + Vrouwen;80 jaar en ouder;9.5  Vaataandoening darm;2001;54.0;;
4814;Mannen + Vrouwen;80 jaar en ouder;9.5  Vaataandoening darm;2002;59.9;;
4815;Mannen + Vrouwen;80 jaar en ouder;9.5  Vaataandoening darm;2003;59.5;;
4816;Mannen + Vrouwen;80 jaar en ouder;9.5  Vaataandoening darm;2004;56.9;;
4817;Mannen + Vrouwen;80 jaar en ouder;9.5  Vaataandoening darm;2005;52.2;;
4818;Mannen + Vrouwen;80 jaar en ouder;9.6  Divertikelziekte;2000;22.0;;
4819;Mannen + Vrouwen;80 jaar en ouder;9.6  Divertikelziekte;2001;20.8;;
4820;Mannen + Vrouwen;80 jaar en ouder;9.6  Divertikelziekte;2002;20.9;;
4821;Mannen + Vrouwen;80 jaar en ouder;9.6  Divertikelziekte;2003;19.4;;
4822;Mannen + Vrouwen;80 jaar en ouder;9.6  Divertikelziekte;2004;18.2;;
4823;Mannen + Vrouwen;80 jaar en ouder;9.6  Divertikelziekte;2005;17.4;;
4824;Mannen + Vrouwen;80 jaar en ouder;9.7  Chronische leverziekten;2000;49.1;;
4825;Mannen + Vrouwen;80 jaar en ouder;9.7  Chronische leverziekten;2001;46.0;;
4826;Mannen + Vrouwen;80 jaar en ouder;9.7  Chronische leverziekten;2002;51.2;;
4827;Mannen + Vrouwen;80 jaar en ouder;9.7  Chronische leverziekten;2003;41.4;;
4828;Mannen + Vrouwen;80 jaar en ouder;9.7  Chronische leverziekten;2004;43.9;;
4829;Mannen + Vrouwen;80 jaar en ouder;9.7  Chronische leverziekten;2005;42.3;;
4830;Mannen + Vrouwen;80 jaar en ouder;9.7.1 Alcohol geïnduc. chron.leverziekte;2000;;;
4831;Mannen + Vrouwen;80 jaar en ouder;9.7.1 Alcohol geïnduc. chron.leverziekte;2001;;;
4832;Mannen + Vrouwen;80 jaar en ouder;9.7.1 Alcohol geïnduc. chron.leverziekte;2002;;;
4833;Mannen + Vrouwen;80 jaar en ouder;9.7.1 Alcohol geïnduc. chron.leverziekte;2003;;;
4834;Mannen + Vrouwen;80 jaar en ouder;9.7.1 Alcohol geïnduc. chron.leverziekte;2004;;;
4835;Mannen + Vrouwen;80 jaar en ouder;9.7.1 Alcohol geïnduc. chron.leverziekte;2005;;;
4836;Mannen + Vrouwen;80 jaar en ouder;9.7.2  Overige chronische leverziekten;2000;47.0;;
4837;Mannen + Vrouwen;80 jaar en ouder;9.7.2  Overige chronische leverziekten;2001;46.1;;
4838;Mannen + Vrouwen;80 jaar en ouder;9.7.2  Overige chronische leverziekten;2002;50.2;;
4839;Mannen + Vrouwen;80 jaar en ouder;9.7.2  Overige chronische leverziekten;2003;41.0;;
4840;Mannen + Vrouwen;80 jaar en ouder;9.7.2  Overige chronische leverziekten;2004;42.8;;
4841;Mannen + Vrouwen;80 jaar en ouder;9.7.2  Overige chronische leverziekten;2005;42.0;;
4842;Mannen + Vrouwen;80 jaar en ouder;9.8  Ziekten van galblaas en galwegen;2000;21.6;;
4843;Mannen + Vrouwen;80 jaar en ouder;9.8  Ziekten van galblaas en galwegen;2001;22.9;;
4844;Mannen + Vrouwen;80 jaar en ouder;9.8  Ziekten van galblaas en galwegen;2002;24.5;;
4845;Mannen + Vrouwen;80 jaar en ouder;9.8  Ziekten van galblaas en galwegen;2003;23.0;;
4846;Mannen + Vrouwen;80 jaar en ouder;9.8  Ziekten van galblaas en galwegen;2004;21.9;;
4847;Mannen + Vrouwen;80 jaar en ouder;9.8  Ziekten van galblaas en galwegen;2005;21.9;;
4848;Mannen + Vrouwen;80 jaar en ouder;9.9  Appendicitis;2000;17.1;;
4849;Mannen + Vrouwen;80 jaar en ouder;9.9  Appendicitis;2001;18.5;;
4850;Mannen + Vrouwen;80 jaar en ouder;9.9  Appendicitis;2002;17.1;;
4851;Mannen + Vrouwen;80 jaar en ouder;9.9  Appendicitis;2003;19.3;;
4852;Mannen + Vrouwen;80 jaar en ouder;9.9  Appendicitis;2004;15.8;;
4853;Mannen + Vrouwen;80 jaar en ouder;9.9  Appendicitis;2005;15.4;;
4854;Mannen + Vrouwen;80 jaar en ouder;10  Ziekten huid, onderhuids bindweefsel;2000;29.5;;
4855;Mannen + Vrouwen;80 jaar en ouder;10  Ziekten huid, onderhuids bindweefsel;2001;29.7;;
4856;Mannen + Vrouwen;80 jaar en ouder;10  Ziekten huid, onderhuids bindweefsel;2002;27.5;;
4857;Mannen + Vrouwen;80 jaar en ouder;10  Ziekten huid, onderhuids bindweefsel;2003;27.1;;
4858;Mannen + Vrouwen;80 jaar en ouder;10  Ziekten huid, onderhuids bindweefsel;2004;26.9;;
4859;Mannen + Vrouwen;80 jaar en ouder;10  Ziekten huid, onderhuids bindweefsel;2005;21.8;;
4860;Mannen + Vrouwen;80 jaar en ouder;10.4  Decubitus;2000;61.6;;
4861;Mannen + Vrouwen;80 jaar en ouder;10.4  Decubitus;2001;56.0;;
4862;Mannen + Vrouwen;80 jaar en ouder;10.4  Decubitus;2002;55.1;;
4863;Mannen + Vrouwen;80 jaar en ouder;10.4  Decubitus;2003;54.7;;
4864;Mannen + Vrouwen;80 jaar en ouder;10.4  Decubitus;2004;50.4;;
4865;Mannen + Vrouwen;80 jaar en ouder;10.4  Decubitus;2005;49.6;;
4866;Mannen + Vrouwen;80 jaar en ouder;11  Ziekten spieren, beend., bindweefsel;2000;11.9;;
4867;Mannen + Vrouwen;80 jaar en ouder;11  Ziekten spieren, beend., bindweefsel;2001;12.1;;
4868;Mannen + Vrouwen;80 jaar en ouder;11  Ziekten spieren, beend., bindweefsel;2002;11.1;;
4869;Mannen + Vrouwen;80 jaar en ouder;11  Ziekten spieren, beend., bindweefsel;2003;10.4;;
4870;Mannen + Vrouwen;80 jaar en ouder;11  Ziekten spieren, beend., bindweefsel;2004;10.6;;
4871;Mannen + Vrouwen;80 jaar en ouder;11  Ziekten spieren, beend., bindweefsel;2005;10.3;;
4872;Mannen + Vrouwen;80 jaar en ouder;11.1  Reumatoïde artritis (RA), reuma;2000;20.7;;
4873;Mannen + Vrouwen;80 jaar en ouder;11.1  Reumatoïde artritis (RA), reuma;2001;14.9;;
4874;Mannen + Vrouwen;80 jaar en ouder;11.1  Reumatoïde artritis (RA), reuma;2002;16.7;;
4875;Mannen + Vrouwen;80 jaar en ouder;11.1  Reumatoïde artritis (RA), reuma;2003;22.2;;
4876;Mannen + Vrouwen;80 jaar en ouder;11.1  Reumatoïde artritis (RA), reuma;2004;17.4;;
4877;Mannen + Vrouwen;80 jaar en ouder;11.1  Reumatoïde artritis (RA), reuma;2005;12.8;;
4878;Mannen + Vrouwen;80 jaar en ouder;11.4  Osteoporose;2000;32.3;;
4879;Mannen + Vrouwen;80 jaar en ouder;11.4  Osteoporose;2001;34.5;;
4880;Mannen + Vrouwen;80 jaar en ouder;11.4  Osteoporose;2002;31.2;;
4881;Mannen + Vrouwen;80 jaar en ouder;11.4  Osteoporose;2003;28.9;;
4882;Mannen + Vrouwen;80 jaar en ouder;11.4  Osteoporose;2004;28.6;;
4883;Mannen + Vrouwen;80 jaar en ouder;11.4  Osteoporose;2005;29.2;;
