ID;Geslacht;Arbeidsbelemmering;KenmerkenVanPersonen;Perioden;NietWerkzameBevolking_1
1810;Mannen;Licht belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2019;37
1811;Mannen;Licht belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2020;42
1812;Mannen;Licht belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2015;16
1813;Mannen;Licht belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2016;14
1814;Mannen;Licht belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2017;15
1815;Mannen;Licht belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2018;19
1816;Mannen;Licht belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2019;23
1817;Mannen;Licht belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2020;16
1818;Mannen;Licht belemmerd;Arb.pos.: Vanwege andere redenen;2015;1
1819;Mannen;Licht belemmerd;Arb.pos.: Vanwege andere redenen;2016;2
1820;Mannen;Licht belemmerd;Arb.pos.: Vanwege andere redenen;2017;3
1821;Mannen;Licht belemmerd;Arb.pos.: Vanwege andere redenen;2018;4
1822;Mannen;Licht belemmerd;Arb.pos.: Vanwege andere redenen;2019;2
1823;Mannen;Licht belemmerd;Arb.pos.: Vanwege andere redenen;2020;3
1824;Mannen;Sterk belemmerd;Totaal personen;2015;376
1825;Mannen;Sterk belemmerd;Totaal personen;2016;427
1826;Mannen;Sterk belemmerd;Totaal personen;2017;414
1827;Mannen;Sterk belemmerd;Totaal personen;2018;415
1828;Mannen;Sterk belemmerd;Totaal personen;2019;439
1829;Mannen;Sterk belemmerd;Totaal personen;2020;401
1830;Mannen;Sterk belemmerd;Leeftijd: 15 tot 25 jaar;2015;21
1831;Mannen;Sterk belemmerd;Leeftijd: 15 tot 25 jaar;2016;30
1832;Mannen;Sterk belemmerd;Leeftijd: 15 tot 25 jaar;2017;27
1833;Mannen;Sterk belemmerd;Leeftijd: 15 tot 25 jaar;2018;23
1834;Mannen;Sterk belemmerd;Leeftijd: 15 tot 25 jaar;2019;24
1835;Mannen;Sterk belemmerd;Leeftijd: 15 tot 25 jaar;2020;25
1836;Mannen;Sterk belemmerd;Leeftijd: 25 tot 35 jaar;2015;29
1837;Mannen;Sterk belemmerd;Leeftijd: 25 tot 35 jaar;2016;25
1838;Mannen;Sterk belemmerd;Leeftijd: 25 tot 35 jaar;2017;33
1839;Mannen;Sterk belemmerd;Leeftijd: 25 tot 35 jaar;2018;25
1840;Mannen;Sterk belemmerd;Leeftijd: 25 tot 35 jaar;2019;37
1841;Mannen;Sterk belemmerd;Leeftijd: 25 tot 35 jaar;2020;29
1842;Mannen;Sterk belemmerd;Leeftijd: 35 tot 45 jaar;2015;45
1843;Mannen;Sterk belemmerd;Leeftijd: 35 tot 45 jaar;2016;45
1844;Mannen;Sterk belemmerd;Leeftijd: 35 tot 45 jaar;2017;43
1845;Mannen;Sterk belemmerd;Leeftijd: 35 tot 45 jaar;2018;44
1846;Mannen;Sterk belemmerd;Leeftijd: 35 tot 45 jaar;2019;43
1847;Mannen;Sterk belemmerd;Leeftijd: 35 tot 45 jaar;2020;50
1848;Mannen;Sterk belemmerd;Leeftijd: 45 tot 55 jaar;2015;72
1849;Mannen;Sterk belemmerd;Leeftijd: 45 tot 55 jaar;2016;77
1850;Mannen;Sterk belemmerd;Leeftijd: 45 tot 55 jaar;2017;76
1851;Mannen;Sterk belemmerd;Leeftijd: 45 tot 55 jaar;2018;73
1852;Mannen;Sterk belemmerd;Leeftijd: 45 tot 55 jaar;2019;75
1853;Mannen;Sterk belemmerd;Leeftijd: 45 tot 55 jaar;2020;72
1854;Mannen;Sterk belemmerd;Leeftijd: 55 tot 65 jaar;2015;124
1855;Mannen;Sterk belemmerd;Leeftijd: 55 tot 65 jaar;2016;139
1856;Mannen;Sterk belemmerd;Leeftijd: 55 tot 65 jaar;2017;134
1857;Mannen;Sterk belemmerd;Leeftijd: 55 tot 65 jaar;2018;132
1858;Mannen;Sterk belemmerd;Leeftijd: 55 tot 65 jaar;2019;128
1859;Mannen;Sterk belemmerd;Leeftijd: 55 tot 65 jaar;2020;124
1860;Mannen;Sterk belemmerd;Leeftijd: 65 tot 75 jaar;2015;86
1861;Mannen;Sterk belemmerd;Leeftijd: 65 tot 75 jaar;2016;111
1862;Mannen;Sterk belemmerd;Leeftijd: 65 tot 75 jaar;2017;102
1863;Mannen;Sterk belemmerd;Leeftijd: 65 tot 75 jaar;2018;117
1864;Mannen;Sterk belemmerd;Leeftijd: 65 tot 75 jaar;2019;132
1865;Mannen;Sterk belemmerd;Leeftijd: 65 tot 75 jaar;2020;102
1866;Mannen;Sterk belemmerd;Leeftijd: 15 tot 65 jaar;2015;291
1867;Mannen;Sterk belemmerd;Leeftijd: 15 tot 65 jaar;2016;317
1868;Mannen;Sterk belemmerd;Leeftijd: 15 tot 65 jaar;2017;312
1869;Mannen;Sterk belemmerd;Leeftijd: 15 tot 65 jaar;2018;297
1870;Mannen;Sterk belemmerd;Leeftijd: 15 tot 65 jaar;2019;307
1871;Mannen;Sterk belemmerd;Leeftijd: 15 tot 65 jaar;2020;299
1872;Mannen;Sterk belemmerd;Leeftijd: 25 tot 45 jaar;2015;74
1873;Mannen;Sterk belemmerd;Leeftijd: 25 tot 45 jaar;2016;71
1874;Mannen;Sterk belemmerd;Leeftijd: 25 tot 45 jaar;2017;76
1875;Mannen;Sterk belemmerd;Leeftijd: 25 tot 45 jaar;2018;69
1876;Mannen;Sterk belemmerd;Leeftijd: 25 tot 45 jaar;2019;81
1877;Mannen;Sterk belemmerd;Leeftijd: 25 tot 45 jaar;2020;79
1878;Mannen;Sterk belemmerd;Leeftijd: 45 tot 75 jaar;2015;281
1879;Mannen;Sterk belemmerd;Leeftijd: 45 tot 75 jaar;2016;327
1880;Mannen;Sterk belemmerd;Leeftijd: 45 tot 75 jaar;2017;311
1881;Mannen;Sterk belemmerd;Leeftijd: 45 tot 75 jaar;2018;321
1882;Mannen;Sterk belemmerd;Leeftijd: 45 tot 75 jaar;2019;334
1883;Mannen;Sterk belemmerd;Leeftijd: 45 tot 75 jaar;2020;297
1884;Mannen;Sterk belemmerd;1 Laag onderwijsniveau;2015;171
1885;Mannen;Sterk belemmerd;1 Laag onderwijsniveau;2016;202
1886;Mannen;Sterk belemmerd;1 Laag onderwijsniveau;2017;195
1887;Mannen;Sterk belemmerd;1 Laag onderwijsniveau;2018;196
1888;Mannen;Sterk belemmerd;1 Laag onderwijsniveau;2019;185
1889;Mannen;Sterk belemmerd;1 Laag onderwijsniveau;2020;188
1890;Mannen;Sterk belemmerd;2 Middelbaar onderwijsniveau;2015;146
1891;Mannen;Sterk belemmerd;2 Middelbaar onderwijsniveau;2016;162
1892;Mannen;Sterk belemmerd;2 Middelbaar onderwijsniveau;2017;146
1893;Mannen;Sterk belemmerd;2 Middelbaar onderwijsniveau;2018;153
1894;Mannen;Sterk belemmerd;2 Middelbaar onderwijsniveau;2019;166
1895;Mannen;Sterk belemmerd;2 Middelbaar onderwijsniveau;2020;148
1896;Mannen;Sterk belemmerd;3 Hoog onderwijsniveau;2015;52
1897;Mannen;Sterk belemmerd;3 Hoog onderwijsniveau;2016;54
1898;Mannen;Sterk belemmerd;3 Hoog onderwijsniveau;2017;58
1899;Mannen;Sterk belemmerd;3 Hoog onderwijsniveau;2018;55
1900;Mannen;Sterk belemmerd;3 Hoog onderwijsniveau;2019;80
1901;Mannen;Sterk belemmerd;3 Hoog onderwijsniveau;2020;57
1902;Mannen;Sterk belemmerd;Weet niet of onbekend;2015;7
1903;Mannen;Sterk belemmerd;Weet niet of onbekend;2016;9
1904;Mannen;Sterk belemmerd;Weet niet of onbekend;2017;15
1905;Mannen;Sterk belemmerd;Weet niet of onbekend;2018;9
1906;Mannen;Sterk belemmerd;Weet niet of onbekend;2019;8
1907;Mannen;Sterk belemmerd;Weet niet of onbekend;2020;9
1908;Mannen;Sterk belemmerd;Positie: alleenstaande;2015;139
1909;Mannen;Sterk belemmerd;Positie: alleenstaande;2016;150
1910;Mannen;Sterk belemmerd;Positie: alleenstaande;2017;161
1911;Mannen;Sterk belemmerd;Positie: alleenstaande;2018;157
1912;Mannen;Sterk belemmerd;Positie: alleenstaande;2019;178
1913;Mannen;Sterk belemmerd;Positie: alleenstaande;2020;163
1914;Mannen;Sterk belemmerd;Positie: ouder;2015;67
1915;Mannen;Sterk belemmerd;Positie: ouder;2016;76
1916;Mannen;Sterk belemmerd;Positie: ouder;2017;68
1917;Mannen;Sterk belemmerd;Positie: ouder;2018;69
1918;Mannen;Sterk belemmerd;Positie: ouder;2019;70
1919;Mannen;Sterk belemmerd;Positie: ouder;2020;70
1920;Mannen;Sterk belemmerd;Positie: ouder in eenouderhuishouden;2015;8
1921;Mannen;Sterk belemmerd;Positie: ouder in eenouderhuishouden;2016;8
1922;Mannen;Sterk belemmerd;Positie: ouder in eenouderhuishouden;2017;7
1923;Mannen;Sterk belemmerd;Positie: ouder in eenouderhuishouden;2018;8
1924;Mannen;Sterk belemmerd;Positie: ouder in eenouderhuishouden;2019;8
1925;Mannen;Sterk belemmerd;Positie: ouder in eenouderhuishouden;2020;6
1926;Mannen;Sterk belemmerd;Positie: partner in paar;2015;195
1927;Mannen;Sterk belemmerd;Positie: partner in paar;2016;221
1928;Mannen;Sterk belemmerd;Positie: partner in paar;2017;202
1929;Mannen;Sterk belemmerd;Positie: partner in paar;2018;213
1930;Mannen;Sterk belemmerd;Positie: partner in paar;2019;208
1931;Mannen;Sterk belemmerd;Positie: partner in paar;2020;186
1932;Mannen;Sterk belemmerd;Positie: partner in paar met kind;2015;58
1933;Mannen;Sterk belemmerd;Positie: partner in paar met kind;2016;69
1934;Mannen;Sterk belemmerd;Positie: partner in paar met kind;2017;61
1935;Mannen;Sterk belemmerd;Positie: partner in paar met kind;2018;60
1936;Mannen;Sterk belemmerd;Positie: partner in paar met kind;2019;62
1937;Mannen;Sterk belemmerd;Positie: partner in paar met kind;2020;63
1938;Mannen;Sterk belemmerd;Positie: partner in paar, geen kind;2015;136
1939;Mannen;Sterk belemmerd;Positie: partner in paar, geen kind;2016;152
1940;Mannen;Sterk belemmerd;Positie: partner in paar, geen kind;2017;141
1941;Mannen;Sterk belemmerd;Positie: partner in paar, geen kind;2018;152
1942;Mannen;Sterk belemmerd;Positie: partner in paar, geen kind;2019;146
1943;Mannen;Sterk belemmerd;Positie: partner in paar, geen kind;2020;123
1944;Mannen;Sterk belemmerd;Positie: thuiswonend kind;2015;28
1945;Mannen;Sterk belemmerd;Positie: thuiswonend kind;2016;40
1946;Mannen;Sterk belemmerd;Positie: thuiswonend kind;2017;37
1947;Mannen;Sterk belemmerd;Positie: thuiswonend kind;2018;28
1948;Mannen;Sterk belemmerd;Positie: thuiswonend kind;2019;37
1949;Mannen;Sterk belemmerd;Positie: thuiswonend kind;2020;42
1950;Mannen;Sterk belemmerd;Positie: kind >= 18 jaar;2015;21
1951;Mannen;Sterk belemmerd;Positie: kind >= 18 jaar;2016;30
1952;Mannen;Sterk belemmerd;Positie: kind >= 18 jaar;2017;26
1953;Mannen;Sterk belemmerd;Positie: kind >= 18 jaar;2018;17
1954;Mannen;Sterk belemmerd;Positie: kind >= 18 jaar;2019;27
1955;Mannen;Sterk belemmerd;Positie: kind >= 18 jaar;2020;35
1956;Mannen;Sterk belemmerd;Positie: kind < 18 jaar;2015;7
1957;Mannen;Sterk belemmerd;Positie: kind < 18 jaar;2016;10
1958;Mannen;Sterk belemmerd;Positie: kind < 18 jaar;2017;10
1959;Mannen;Sterk belemmerd;Positie: kind < 18 jaar;2018;11
1960;Mannen;Sterk belemmerd;Positie: kind < 18 jaar;2019;9
1961;Mannen;Sterk belemmerd;Positie: kind < 18 jaar;2020;7
1962;Mannen;Sterk belemmerd;Positie: overig lid;2015;6
1963;Mannen;Sterk belemmerd;Positie: overig lid;2016;9
1964;Mannen;Sterk belemmerd;Positie: overig lid;2017;6
1965;Mannen;Sterk belemmerd;Positie: overig lid;2018;9
1966;Mannen;Sterk belemmerd;Positie: overig lid;2019;8
1967;Mannen;Sterk belemmerd;Positie: overig lid;2020;4
1968;Mannen;Sterk belemmerd;Arb.pos.: Werkloze beroepsbevolking;2015;26
1969;Mannen;Sterk belemmerd;Arb.pos.: Werkloze beroepsbevolking;2016;21
1970;Mannen;Sterk belemmerd;Arb.pos.: Werkloze beroepsbevolking;2017;16
1971;Mannen;Sterk belemmerd;Arb.pos.: Werkloze beroepsbevolking;2018;12
1972;Mannen;Sterk belemmerd;Arb.pos.: Werkloze beroepsbevolking;2019;17
1973;Mannen;Sterk belemmerd;Arb.pos.: Werkloze beroepsbevolking;2020;14
1974;Mannen;Sterk belemmerd;Arb.pos.: Niet-beroepsbevolking;2015;350
1975;Mannen;Sterk belemmerd;Arb.pos.: Niet-beroepsbevolking;2016;406
1976;Mannen;Sterk belemmerd;Arb.pos.: Niet-beroepsbevolking;2017;397
1977;Mannen;Sterk belemmerd;Arb.pos.: Niet-beroepsbevolking;2018;403
1978;Mannen;Sterk belemmerd;Arb.pos.: Niet-beroepsbevolking;2019;422
1979;Mannen;Sterk belemmerd;Arb.pos.: Niet-beroepsbevolking;2020;387
1980;Mannen;Sterk belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2015;31
1981;Mannen;Sterk belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2016;26
1982;Mannen;Sterk belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2017;19
1983;Mannen;Sterk belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2018;17
1984;Mannen;Sterk belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2019;18
1985;Mannen;Sterk belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2020;28
1986;Mannen;Sterk belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2015;16
1987;Mannen;Sterk belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2016;12
1988;Mannen;Sterk belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2017;11
1989;Mannen;Sterk belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2018;8
1990;Mannen;Sterk belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2019;8
1991;Mannen;Sterk belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2020;10
1992;Mannen;Sterk belemmerd;Arb.pos.: Niet gezocht, andere reden;2015;14
1993;Mannen;Sterk belemmerd;Arb.pos.: Niet gezocht, andere reden;2016;14
1994;Mannen;Sterk belemmerd;Arb.pos.: Niet gezocht, andere reden;2017;8
1995;Mannen;Sterk belemmerd;Arb.pos.: Niet gezocht, andere reden;2018;9
1996;Mannen;Sterk belemmerd;Arb.pos.: Niet gezocht, andere reden;2019;10
1997;Mannen;Sterk belemmerd;Arb.pos.: Niet gezocht, andere reden;2020;18
1998;Mannen;Sterk belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2015;14
1999;Mannen;Sterk belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2016;10
2000;Mannen;Sterk belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2017;11
2001;Mannen;Sterk belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2018;9
2002;Mannen;Sterk belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2019;11
2003;Mannen;Sterk belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2020;8
2004;Mannen;Sterk belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2015;306
2005;Mannen;Sterk belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2016;369
2006;Mannen;Sterk belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2017;367
2007;Mannen;Sterk belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2018;376
2008;Mannen;Sterk belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2019;392
2009;Mannen;Sterk belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2020;351
2010;Mannen;Sterk belemmerd;Arb.pos.: Wil werken;2015;21
2011;Mannen;Sterk belemmerd;Arb.pos.: Wil werken;2016;21
2012;Mannen;Sterk belemmerd;Arb.pos.: Wil werken;2017;21
2013;Mannen;Sterk belemmerd;Arb.pos.: Wil werken;2018;19
2014;Mannen;Sterk belemmerd;Arb.pos.: Wil werken;2019;28
2015;Mannen;Sterk belemmerd;Arb.pos.: Wil werken;2020;28
2016;Mannen;Sterk belemmerd;Arb.pos.: Wil of kan niet werken;2015;285
2017;Mannen;Sterk belemmerd;Arb.pos.: Wil of kan niet werken;2016;348
2018;Mannen;Sterk belemmerd;Arb.pos.: Wil of kan niet werken;2017;346
2019;Mannen;Sterk belemmerd;Arb.pos.: Wil of kan niet werken;2018;356
2020;Mannen;Sterk belemmerd;Arb.pos.: Wil of kan niet werken;2019;365
2021;Mannen;Sterk belemmerd;Arb.pos.: Wil of kan niet werken;2020;323
2022;Mannen;Sterk belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2015;1
2023;Mannen;Sterk belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2016;1
2024;Mannen;Sterk belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2017;4
2025;Mannen;Sterk belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2018;0
2026;Mannen;Sterk belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2019;0
2027;Mannen;Sterk belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2020;1
2028;Mannen;Sterk belemmerd;Arb.pos.: Vanwege opleiding/studie;2015;4
2029;Mannen;Sterk belemmerd;Arb.pos.: Vanwege opleiding/studie;2016;5
2030;Mannen;Sterk belemmerd;Arb.pos.: Vanwege opleiding/studie;2017;3
2031;Mannen;Sterk belemmerd;Arb.pos.: Vanwege opleiding/studie;2018;4
2032;Mannen;Sterk belemmerd;Arb.pos.: Vanwege opleiding/studie;2019;4
2033;Mannen;Sterk belemmerd;Arb.pos.: Vanwege opleiding/studie;2020;3
2034;Mannen;Sterk belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2015;82
2035;Mannen;Sterk belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2016;91
2036;Mannen;Sterk belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2017;79
2037;Mannen;Sterk belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2018;85
2038;Mannen;Sterk belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2019;106
2039;Mannen;Sterk belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2020;72
2040;Mannen;Sterk belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2015;192
2041;Mannen;Sterk belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2016;247
2042;Mannen;Sterk belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2017;255
2043;Mannen;Sterk belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2018;263
2044;Mannen;Sterk belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2019;249
2045;Mannen;Sterk belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2020;241
2046;Mannen;Sterk belemmerd;Arb.pos.: Vanwege andere redenen;2015;6
2047;Mannen;Sterk belemmerd;Arb.pos.: Vanwege andere redenen;2016;4
2048;Mannen;Sterk belemmerd;Arb.pos.: Vanwege andere redenen;2017;5
2049;Mannen;Sterk belemmerd;Arb.pos.: Vanwege andere redenen;2018;4
2050;Mannen;Sterk belemmerd;Arb.pos.: Vanwege andere redenen;2019;5
2051;Mannen;Sterk belemmerd;Arb.pos.: Vanwege andere redenen;2020;6
2052;Mannen;Onbekend;Totaal personen;2015;22
2053;Mannen;Onbekend;Totaal personen;2016;38
2054;Mannen;Onbekend;Totaal personen;2017;17
2055;Mannen;Onbekend;Totaal personen;2018;20
2056;Mannen;Onbekend;Totaal personen;2019;18
2057;Mannen;Onbekend;Totaal personen;2020;17
2058;Mannen;Onbekend;Leeftijd: 15 tot 25 jaar;2015;3
2059;Mannen;Onbekend;Leeftijd: 15 tot 25 jaar;2016;2
2060;Mannen;Onbekend;Leeftijd: 15 tot 25 jaar;2017;1
2061;Mannen;Onbekend;Leeftijd: 15 tot 25 jaar;2018;1
2062;Mannen;Onbekend;Leeftijd: 15 tot 25 jaar;2019;2
2063;Mannen;Onbekend;Leeftijd: 15 tot 25 jaar;2020;1
2064;Mannen;Onbekend;Leeftijd: 25 tot 35 jaar;2015;1
2065;Mannen;Onbekend;Leeftijd: 25 tot 35 jaar;2016;5
2066;Mannen;Onbekend;Leeftijd: 25 tot 35 jaar;2017;1
2067;Mannen;Onbekend;Leeftijd: 25 tot 35 jaar;2018;1
2068;Mannen;Onbekend;Leeftijd: 25 tot 35 jaar;2019;0
2069;Mannen;Onbekend;Leeftijd: 25 tot 35 jaar;2020;1
2070;Mannen;Onbekend;Leeftijd: 35 tot 45 jaar;2015;1
2071;Mannen;Onbekend;Leeftijd: 35 tot 45 jaar;2016;3
2072;Mannen;Onbekend;Leeftijd: 35 tot 45 jaar;2017;2
2073;Mannen;Onbekend;Leeftijd: 35 tot 45 jaar;2018;3
2074;Mannen;Onbekend;Leeftijd: 35 tot 45 jaar;2019;0
2075;Mannen;Onbekend;Leeftijd: 35 tot 45 jaar;2020;0
2076;Mannen;Onbekend;Leeftijd: 45 tot 55 jaar;2015;4
2077;Mannen;Onbekend;Leeftijd: 45 tot 55 jaar;2016;2
2078;Mannen;Onbekend;Leeftijd: 45 tot 55 jaar;2017;4
2079;Mannen;Onbekend;Leeftijd: 45 tot 55 jaar;2018;3
2080;Mannen;Onbekend;Leeftijd: 45 tot 55 jaar;2019;5
2081;Mannen;Onbekend;Leeftijd: 45 tot 55 jaar;2020;1
2082;Mannen;Onbekend;Leeftijd: 55 tot 65 jaar;2015;5
2083;Mannen;Onbekend;Leeftijd: 55 tot 65 jaar;2016;5
2084;Mannen;Onbekend;Leeftijd: 55 tot 65 jaar;2017;1
2085;Mannen;Onbekend;Leeftijd: 55 tot 65 jaar;2018;3
2086;Mannen;Onbekend;Leeftijd: 55 tot 65 jaar;2019;4
2087;Mannen;Onbekend;Leeftijd: 55 tot 65 jaar;2020;5
2088;Mannen;Onbekend;Leeftijd: 65 tot 75 jaar;2015;9
2089;Mannen;Onbekend;Leeftijd: 65 tot 75 jaar;2016;20
2090;Mannen;Onbekend;Leeftijd: 65 tot 75 jaar;2017;9
2091;Mannen;Onbekend;Leeftijd: 65 tot 75 jaar;2018;9
2092;Mannen;Onbekend;Leeftijd: 65 tot 75 jaar;2019;7
2093;Mannen;Onbekend;Leeftijd: 65 tot 75 jaar;2020;10
2094;Mannen;Onbekend;Leeftijd: 15 tot 65 jaar;2015;13
2095;Mannen;Onbekend;Leeftijd: 15 tot 65 jaar;2016;18
2096;Mannen;Onbekend;Leeftijd: 15 tot 65 jaar;2017;8
2097;Mannen;Onbekend;Leeftijd: 15 tot 65 jaar;2018;11
2098;Mannen;Onbekend;Leeftijd: 15 tot 65 jaar;2019;11
2099;Mannen;Onbekend;Leeftijd: 15 tot 65 jaar;2020;7
2100;Mannen;Onbekend;Leeftijd: 25 tot 45 jaar;2015;2
2101;Mannen;Onbekend;Leeftijd: 25 tot 45 jaar;2016;8
2102;Mannen;Onbekend;Leeftijd: 25 tot 45 jaar;2017;3
2103;Mannen;Onbekend;Leeftijd: 25 tot 45 jaar;2018;5
2104;Mannen;Onbekend;Leeftijd: 25 tot 45 jaar;2019;0
2105;Mannen;Onbekend;Leeftijd: 25 tot 45 jaar;2020;1
2106;Mannen;Onbekend;Leeftijd: 45 tot 75 jaar;2015;18
2107;Mannen;Onbekend;Leeftijd: 45 tot 75 jaar;2016;27
2108;Mannen;Onbekend;Leeftijd: 45 tot 75 jaar;2017;14
2109;Mannen;Onbekend;Leeftijd: 45 tot 75 jaar;2018;15
2110;Mannen;Onbekend;Leeftijd: 45 tot 75 jaar;2019;15
2111;Mannen;Onbekend;Leeftijd: 45 tot 75 jaar;2020;15
2112;Mannen;Onbekend;1 Laag onderwijsniveau;2015;11
2113;Mannen;Onbekend;1 Laag onderwijsniveau;2016;22
2114;Mannen;Onbekend;1 Laag onderwijsniveau;2017;6
2115;Mannen;Onbekend;1 Laag onderwijsniveau;2018;11
2116;Mannen;Onbekend;1 Laag onderwijsniveau;2019;9
2117;Mannen;Onbekend;1 Laag onderwijsniveau;2020;9
2118;Mannen;Onbekend;2 Middelbaar onderwijsniveau;2015;5
2119;Mannen;Onbekend;2 Middelbaar onderwijsniveau;2016;10
2120;Mannen;Onbekend;2 Middelbaar onderwijsniveau;2017;6
2121;Mannen;Onbekend;2 Middelbaar onderwijsniveau;2018;3
2122;Mannen;Onbekend;2 Middelbaar onderwijsniveau;2019;6
2123;Mannen;Onbekend;2 Middelbaar onderwijsniveau;2020;7
2124;Mannen;Onbekend;3 Hoog onderwijsniveau;2015;5
2125;Mannen;Onbekend;3 Hoog onderwijsniveau;2016;5
2126;Mannen;Onbekend;3 Hoog onderwijsniveau;2017;4
2127;Mannen;Onbekend;3 Hoog onderwijsniveau;2018;7
2128;Mannen;Onbekend;3 Hoog onderwijsniveau;2019;3
2129;Mannen;Onbekend;3 Hoog onderwijsniveau;2020;1
2130;Mannen;Onbekend;Weet niet of onbekend;2015;0
2131;Mannen;Onbekend;Weet niet of onbekend;2016;1
2132;Mannen;Onbekend;Weet niet of onbekend;2017;1
2133;Mannen;Onbekend;Weet niet of onbekend;2018;0
2134;Mannen;Onbekend;Weet niet of onbekend;2019;0
2135;Mannen;Onbekend;Weet niet of onbekend;2020;0
2136;Mannen;Onbekend;Positie: alleenstaande;2015;8
2137;Mannen;Onbekend;Positie: alleenstaande;2016;17
2138;Mannen;Onbekend;Positie: alleenstaande;2017;6
2139;Mannen;Onbekend;Positie: alleenstaande;2018;8
2140;Mannen;Onbekend;Positie: alleenstaande;2019;7
2141;Mannen;Onbekend;Positie: alleenstaande;2020;7
2142;Mannen;Onbekend;Positie: ouder;2015;3
2143;Mannen;Onbekend;Positie: ouder;2016;2
2144;Mannen;Onbekend;Positie: ouder;2017;2
2145;Mannen;Onbekend;Positie: ouder;2018;3
2146;Mannen;Onbekend;Positie: ouder;2019;4
2147;Mannen;Onbekend;Positie: ouder;2020;1
2148;Mannen;Onbekend;Positie: ouder in eenouderhuishouden;2015;0
2149;Mannen;Onbekend;Positie: ouder in eenouderhuishouden;2016;0
2150;Mannen;Onbekend;Positie: ouder in eenouderhuishouden;2017;1
2151;Mannen;Onbekend;Positie: ouder in eenouderhuishouden;2018;1
2152;Mannen;Onbekend;Positie: ouder in eenouderhuishouden;2019;0
2153;Mannen;Onbekend;Positie: ouder in eenouderhuishouden;2020;0
2154;Mannen;Onbekend;Positie: partner in paar;2015;11
2155;Mannen;Onbekend;Positie: partner in paar;2016;15
2156;Mannen;Onbekend;Positie: partner in paar;2017;9
2157;Mannen;Onbekend;Positie: partner in paar;2018;8
2158;Mannen;Onbekend;Positie: partner in paar;2019;8
2159;Mannen;Onbekend;Positie: partner in paar;2020;9
2160;Mannen;Onbekend;Positie: partner in paar met kind;2015;3
2161;Mannen;Onbekend;Positie: partner in paar met kind;2016;2
2162;Mannen;Onbekend;Positie: partner in paar met kind;2017;1
2163;Mannen;Onbekend;Positie: partner in paar met kind;2018;1
2164;Mannen;Onbekend;Positie: partner in paar met kind;2019;3
2165;Mannen;Onbekend;Positie: partner in paar met kind;2020;1
2166;Mannen;Onbekend;Positie: partner in paar, geen kind;2015;8
2167;Mannen;Onbekend;Positie: partner in paar, geen kind;2016;13
2168;Mannen;Onbekend;Positie: partner in paar, geen kind;2017;7
