ID;Geslacht;Leeftijd;DiagnosenGGZ;Migratieachtergrond;Perioden;PrimaireDiagnosen_1;PrimaireOfNevendiagnosen_2;PrimaireDiagnosen_3;PrimaireOfNevendiagnosen_4
4106;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Turkije;2019;;;1;37.0
4107;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Turkije;2020;;;3;38.0
4108;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Turkije;2021;;;4;37.0
4109;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Suriname;2015;;;5;76.0
4110;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Suriname;2016;;;3;69.0
4111;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Suriname;2017;;;2;61.0
4112;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Suriname;2018;;;4;40.0
4113;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Suriname;2019;;;2;34.0
4114;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Suriname;2020;;;4;39.0
4115;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Suriname;2021;;;2;50.0
4116;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2015;;;8;77.0
4117;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2016;;;2;46.0
4118;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2017;;;4;59.0
4119;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2018;;;3;51.0
4120;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2019;;;5;39.0
4121;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2020;;;3;36.0
4122;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2021;;;1;35.0
4123;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Overige niet-westerse migratieachterg...;2015;;;2;53.0
4124;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Overige niet-westerse migratieachterg...;2016;;;6;51.0
4125;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Overige niet-westerse migratieachterg...;2017;;;3;39.0
4126;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Overige niet-westerse migratieachterg...;2018;;;6;38.0
4127;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Overige niet-westerse migratieachterg...;2019;;;5;35.0
4128;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Overige niet-westerse migratieachterg...;2020;;;2;27.0
4129;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Overige niet-westerse migratieachterg...;2021;;;2;28.0
4130;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Totaal;2015;;;903;1872.0
4131;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Totaal;2016;;;908;1853.0
4132;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Totaal;2017;;;930;1860.0
4133;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Totaal;2018;;;921;1813.0
4134;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Totaal;2019;;;885;1714.0
4135;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Totaal;2020;;;886;1658.0
4136;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Totaal;2021;;;897;1654.0
4137;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Nederlandse achtergrond;2015;;;959;1953.0
4138;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Nederlandse achtergrond;2016;;;975;1949.0
4139;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Nederlandse achtergrond;2017;;;1004;1960.0
4140;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Nederlandse achtergrond;2018;;;1000;1921.0
4141;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Nederlandse achtergrond;2019;;;974;1845.0
4142;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Nederlandse achtergrond;2020;;;980;1796.0
4143;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Nederlandse achtergrond;2021;;;988;1783.0
4144;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Met migratieachtergrond;2015;;;755;1676.0
4145;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Met migratieachtergrond;2016;;;736;1623.0
4146;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Met migratieachtergrond;2017;;;742;1625.0
4147;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Met migratieachtergrond;2018;;;724;1564.0
4148;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Met migratieachtergrond;2019;;;675;1415.0
4149;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Met migratieachtergrond;2020;;;668;1346.0
4150;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Met migratieachtergrond;2021;;;694;1372.0
4151;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Westerse migratieachtergrond;2015;;;932;1936.0
4152;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Westerse migratieachtergrond;2016;;;916;1889.0
4153;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Westerse migratieachtergrond;2017;;;921;1877.0
4154;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Westerse migratieachtergrond;2018;;;914;1830.0
4155;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Westerse migratieachtergrond;2019;;;866;1716.0
4156;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Westerse migratieachtergrond;2020;;;855;1651.0
4157;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Westerse migratieachtergrond;2021;;;871;1650.0
4158;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Niet-westerse migratieachtergrond;2015;;;604;1449.0
4159;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Niet-westerse migratieachtergrond;2016;;;586;1396.0
4160;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Niet-westerse migratieachtergrond;2017;;;597;1417.0
4161;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Niet-westerse migratieachtergrond;2018;;;573;1354.0
4162;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Niet-westerse migratieachtergrond;2019;;;524;1174.0
4163;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Niet-westerse migratieachtergrond;2020;;;520;1103.0
4164;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Niet-westerse migratieachtergrond;2021;;;556;1153.0
4165;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Marokko;2015;;;539;1465.0
4166;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Marokko;2016;;;512;1383.0
4167;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Marokko;2017;;;506;1362.0
4168;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Marokko;2018;;;476;1282.0
4169;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Marokko;2019;;;425;1089.0
4170;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Marokko;2020;;;417;998.0
4171;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Marokko;2021;;;441;1073.0
4172;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Turkije;2015;;;589;1705.0
4173;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Turkije;2016;;;576;1657.0
4174;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Turkije;2017;;;579;1660.0
4175;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Turkije;2018;;;546;1506.0
4176;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Turkije;2019;;;498;1241.0
4177;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Turkije;2020;;;472;1086.0
4178;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Turkije;2021;;;502;1138.0
4179;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Suriname;2015;;;897;1833.0
4180;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Suriname;2016;;;884;1787.0
4181;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Suriname;2017;;;939;1863.0
4182;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Suriname;2018;;;896;1797.0
4183;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Suriname;2019;;;791;1566.0
4184;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Suriname;2020;;;788;1528.0
4185;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Suriname;2021;;;838;1560.0
4186;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2015;;;892;1823.0
4187;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2016;;;890;1767.0
4188;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2017;;;910;1835.0
4189;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2018;;;925;1888.0
4190;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2019;;;859;1755.0
4191;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2020;;;867;1734.0
4192;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2021;;;940;1737.0
4193;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Overige niet-westerse migratieachterg...;2015;;;446;1041.0
4194;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Overige niet-westerse migratieachterg...;2016;;;437;1019.0
4195;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Overige niet-westerse migratieachterg...;2017;;;445;1047.0
4196;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Overige niet-westerse migratieachterg...;2018;;;439;1033.0
4197;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Overige niet-westerse migratieachterg...;2019;;;421;930.0
4198;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Overige niet-westerse migratieachterg...;2020;;;428;891.0
4199;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;J Persoonlijkheidsstoornissen;Overige niet-westerse migratieachterg...;2021;;;465;946.0
4200;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Totaal;2015;;;5;629.0
4201;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Totaal;2016;;;3;571.0
4202;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Totaal;2017;;;5;1082.0
4203;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Totaal;2018;;;5;1276.0
4204;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Totaal;2019;;;6;1275.0
4205;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Totaal;2020;;;4;1243.0
4206;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Totaal;2021;;;4;1213.0
4207;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Nederlandse achtergrond;2015;;;5;589.0
4208;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Nederlandse achtergrond;2016;;;3;542.0
4209;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Nederlandse achtergrond;2017;;;4;1032.0
4210;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Nederlandse achtergrond;2018;;;4;1232.0
4211;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Nederlandse achtergrond;2019;;;6;1265.0
4212;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Nederlandse achtergrond;2020;;;5;1242.0
4213;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Nederlandse achtergrond;2021;;;5;1194.0
4214;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Met migratieachtergrond;2015;;;5;775.0
4215;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Met migratieachtergrond;2016;;;3;681.0
4216;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Met migratieachtergrond;2017;;;5;1273.0
4217;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Met migratieachtergrond;2018;;;5;1446.0
4218;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Met migratieachtergrond;2019;;;6;1340.0
4219;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Met migratieachtergrond;2020;;;3;1279.0
4220;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Met migratieachtergrond;2021;;;3;1293.0
4221;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Westerse migratieachtergrond;2015;;;4;624.0
4222;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Westerse migratieachtergrond;2016;;;4;564.0
4223;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Westerse migratieachtergrond;2017;;;5;1117.0
4224;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Westerse migratieachtergrond;2018;;;6;1320.0
4225;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Westerse migratieachtergrond;2019;;;5;1268.0
4226;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Westerse migratieachtergrond;2020;;;3;1227.0
4227;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Westerse migratieachtergrond;2021;;;3;1222.0
4228;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Niet-westerse migratieachtergrond;2015;;;5;905.0
4229;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Niet-westerse migratieachtergrond;2016;;;2;784.0
4230;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Niet-westerse migratieachtergrond;2017;;;5;1404.0
4231;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Niet-westerse migratieachtergrond;2018;;;5;1550.0
4232;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Niet-westerse migratieachtergrond;2019;;;6;1396.0
4233;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Niet-westerse migratieachtergrond;2020;;;3;1319.0
4234;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Niet-westerse migratieachtergrond;2021;;;4;1346.0
4235;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Marokko;2015;;;3;942.0
4236;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Marokko;2016;;;2;789.0
4237;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Marokko;2017;;;6;1516.0
4238;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Marokko;2018;;;5;1680.0
4239;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Marokko;2019;;;3;1505.0
4240;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Marokko;2020;;;1;1489.0
4241;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Marokko;2021;;;1;1517.0
4242;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Turkije;2015;;;4;1393.0
4243;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Turkije;2016;;;2;1221.0
4244;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Turkije;2017;;;5;1838.0
4245;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Turkije;2018;;;3;1811.0
4246;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Turkije;2019;;;2;1481.0
4247;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Turkije;2020;;;4;1283.0
4248;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Turkije;2021;;;3;1320.0
4249;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Suriname;2015;;;7;867.0
4250;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Suriname;2016;;;1;738.0
4251;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Suriname;2017;;;5;1470.0
4252;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Suriname;2018;;;2;1717.0
4253;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Suriname;2019;;;10;1674.0
4254;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Suriname;2020;;;5;1640.0
4255;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Suriname;2021;;;7;1663.0
4256;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;(voormalige) Nederlandse Antillen, Aruba;2015;;;7;757.0
4257;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;(voormalige) Nederlandse Antillen, Aruba;2016;;;6;622.0
4258;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;(voormalige) Nederlandse Antillen, Aruba;2017;;;2;1391.0
4259;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;(voormalige) Nederlandse Antillen, Aruba;2018;;;9;1678.0
4260;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;(voormalige) Nederlandse Antillen, Aruba;2019;;;10;1701.0
4261;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;(voormalige) Nederlandse Antillen, Aruba;2020;;;5;1677.0
4262;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;(voormalige) Nederlandse Antillen, Aruba;2021;;;6;1700.0
4263;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;K Andere aandoeningen en problemen;Overige niet-westerse migratieachterg...;2015;;;5;710.0
