ID;SamenstellingHuishouden;OverigeKenmerken;Perioden;ParticuliereHuishoudens_1;PersonenPerHuishouden_2;PersonenMetInkomenPerHuishouden_3;PrimairInkomen_4;BrutoInkomen_5;BesteedbaarInkomen_6;GestandaardiseerdBesteedbaarInkomen_7
5937;25;202;2012;97.0;1.0;1.0;5.3;36.2;26.3;26.3
5938;25;202;2013;102.0;1.0;1.0;5.6;37.3;26.6;26.6
5939;25;202;2014;107.0;1.0;1.0;7.5;39.8;28.3;28.3
5940;25;203;2000;111.0;1.0;1.0;1.3;17.6;14.4;14.4
5941;25;203;2001;116.0;1.0;1.0;1.2;18.5;15.1;15.1
5942;25;203;2002;120.0;1.0;1.0;1.4;19.4;16.0;16.0
5943;25;203;2003;120.0;1.0;1.0;1.6;20.4;16.9;16.9
5944;25;203;2004;119.0;1.0;1.0;1.6;20.7;16.8;16.8
5945;25;203;2005;123.0;1.0;1.0;1.5;20.8;16.8;16.8
5946;25;203;2006;125.0;1.0;1.0;1.3;20.9;17.2;17.2
5947;25;203;2007;126.0;1.0;1.0;1.4;21.8;17.9;17.9
5948;25;203;2008;122.0;1.0;1.0;1.7;22.7;18.6;18.6
5949;25;203;2009;128.0;1.0;1.0;1.8;23.6;19.1;19.1
5950;25;203;2010;125.0;1.0;1.0;1.6;23.5;19.0;19.0
5951;25;203;2011;129.0;1.0;1.0;1.4;23.4;18.8;18.8
5952;25;203;2012;138.0;1.0;1.0;1.1;23.2;18.9;18.9
5953;25;203;2013;142.0;1.0;1.0;1.4;24.0;19.1;19.1
5954;25;203;2014;148.0;1.0;1.0;1.3;24.2;19.3;19.3
5955;25;204;2000;39.0;1.0;1.0;0.3;13.4;11.6;11.6
5956;25;204;2001;40.0;1.0;1.0;0.3;14.2;12.4;12.4
5957;25;204;2002;43.0;1.0;1.0;0.3;14.8;13.0;13.0
5958;25;204;2003;43.0;1.0;1.0;0.2;15.2;13.3;13.3
5959;25;204;2004;43.0;1.0;1.0;0.2;15.4;13.6;13.6
5960;25;204;2005;44.0;1.0;1.0;0.2;15.6;13.7;13.7
5961;25;204;2006;45.0;1.0;1.0;0.2;15.8;14.2;14.2
5962;25;204;2007;48.0;1.0;1.0;0.1;16.2;14.4;14.4
5963;25;204;2008;47.0;1.0;1.0;0.1;16.9;15.1;15.1
5964;25;204;2009;47.0;1.0;1.0;0.2;17.4;15.4;15.4
5965;25;204;2010;48.0;1.0;1.0;0.2;17.5;15.6;15.6
5966;25;204;2011;50.0;1.0;1.0;0.1;17.7;15.7;15.7
5967;25;204;2012;55.0;1.0;1.0;0.1;17.8;15.8;15.8
5968;25;204;2013;55.0;1.0;1.0;0.0;17.9;16.0;16.0
5969;25;204;2014;60.0;1.0;1.0;0.0;18.5;16.6;16.6
5970;25;205;2000;73.0;1.0;1.0;1.8;19.8;15.9;15.9
5971;25;205;2001;76.0;1.0;1.0;1.6;20.8;16.6;16.6
5972;25;205;2002;77.0;1.0;1.0;2.0;21.9;17.6;17.6
5973;25;205;2003;77.0;1.0;1.0;2.4;23.4;19.0;19.0
5974;25;205;2004;76.0;1.0;1.0;2.4;23.7;18.7;18.7
5975;25;205;2005;79.0;1.0;1.0;2.3;23.7;18.5;18.5
5976;25;205;2006;79.0;1.0;1.0;1.9;23.8;18.8;18.8
5977;25;205;2007;78.0;1.0;1.0;2.2;25.3;20.1;20.1
5978;25;205;2008;76.0;1.0;1.0;2.7;26.3;20.8;20.8
5979;25;205;2009;81.0;1.0;1.0;2.6;27.2;21.3;21.3
5980;25;205;2010;77.0;1.0;1.0;2.5;27.2;21.1;21.1
5981;25;205;2011;80.0;1.0;1.0;2.1;27.0;20.8;20.8
5982;25;205;2012;83.0;1.0;1.0;1.8;26.8;20.9;20.9
5983;25;205;2013;87.0;1.0;1.0;2.3;27.7;21.0;21.0
5984;25;205;2014;88.0;1.0;1.0;2.2;28.1;21.1;21.1
5985;25;211;2000;37.0;1.0;1.0;2.3;20.7;16.0;16.0
5986;25;211;2001;36.0;1.0;1.0;2.1;21.6;17.2;17.2
5987;25;211;2002;37.0;1.0;1.0;2.6;22.4;17.8;17.8
5988;25;211;2003;36.0;1.0;1.0;2.1;22.9;19.3;19.3
5989;25;211;2004;38.0;1.0;1.0;2.6;24.2;18.8;18.8
5990;25;211;2005;41.0;1.0;1.0;3.4;25.5;19.8;19.8
5991;25;211;2006;43.0;1.0;1.0;2.3;25.0;19.7;19.7
5992;25;211;2007;44.0;1.0;1.0;2.4;26.8;20.7;20.7
5993;25;211;2008;46.0;1.0;1.0;3.1;27.1;21.4;21.4
5994;25;211;2009;49.0;1.0;1.0;3.4;28.2;21.9;21.9
5995;25;211;2010;47.0;1.0;1.0;3.0;28.8;22.0;22.0
5996;25;211;2011;49.0;1.0;1.0;2.8;29.7;22.4;22.4
5997;25;211;2012;52.0;1.0;1.0;2.4;28.3;21.7;21.7
5998;25;211;2013;53.0;1.0;1.0;3.4;29.8;22.1;22.1
5999;25;211;2014;58.0;1.0;1.0;4.2;31.1;23.1;23.1
6000;25;212;2000;43.0;1.0;1.0;2.4;21.5;16.8;16.8
6001;25;212;2001;45.0;1.0;1.0;2.7;22.9;18.0;18.0
6002;25;212;2002;47.0;1.0;1.0;2.9;23.3;18.7;18.7
6003;25;212;2003;49.0;1.0;1.0;2.5;24.2;19.0;19.0
6004;25;212;2004;48.0;1.0;1.0;2.6;24.8;19.6;19.6
6005;25;212;2005;48.0;1.0;1.0;2.8;25.5;20.1;20.1
6006;25;212;2006;50.0;1.0;1.0;2.0;24.9;19.7;19.7
6007;25;212;2007;51.0;1.0;1.0;2.8;26.2;20.9;20.9
6008;25;212;2008;52.0;1.0;1.0;2.7;27.6;21.7;21.7
6009;25;212;2009;56.0;1.0;1.0;3.7;28.5;22.5;22.5
6010;25;212;2010;54.0;1.0;1.0;2.9;28.3;22.1;22.1
6011;25;212;2011;60.0;1.0;1.0;2.7;28.8;22.1;22.1
6012;25;212;2012;65.0;1.0;1.0;2.3;28.9;22.4;22.4
6013;25;212;2013;67.0;1.0;1.0;2.2;29.1;22.2;22.2
6014;25;212;2014;69.0;1.0;1.0;3.1;30.2;23.1;23.1
6015;25;213;2000;29.0;1.0;1.0;2.6;21.9;17.2;17.2
6016;25;213;2001;30.0;1.0;1.0;2.8;23.9;18.0;18.0
6017;25;213;2002;29.0;1.0;1.0;2.0;24.9;19.2;19.2
6018;25;213;2003;29.0;1.0;1.0;3.2;27.4;21.3;21.3
6019;25;213;2004;29.0;1.0;1.0;2.8;27.0;20.3;20.3
6020;25;213;2005;30.0;1.0;1.0;3.0;27.1;20.6;20.6
6021;25;213;2006;31.0;1.0;1.0;4.5;29.2;22.1;22.1
6022;25;213;2007;31.0;1.0;1.0;3.9;29.0;22.1;22.1
6023;25;213;2008;34.0;1.0;1.0;3.7;29.2;22.3;22.3
6024;25;213;2009;35.0;1.0;1.0;4.5;30.1;23.0;23.0
6025;25;213;2010;36.0;1.0;1.0;5.1;30.8;23.4;23.4
6026;25;213;2011;38.0;1.0;1.0;3.9;29.7;22.5;22.5
6027;25;213;2012;42.0;1.0;1.0;3.4;28.9;22.2;22.2
6028;25;213;2013;44.0;1.0;1.0;3.7;30.1;22.6;22.6
6029;25;213;2014;47.0;1.0;1.0;4.4;31.3;23.3;23.3
6030;25;214;2000;30.0;1.0;1.0;3.9;21.0;16.6;16.6
6031;25;214;2001;30.0;1.0;1.0;3.6;22.0;17.4;17.4
6032;25;214;2002;31.0;1.0;1.0;6.0;25.4;19.4;19.4
6033;25;214;2003;34.0;1.0;1.0;4.7;25.2;20.0;20.0
6034;25;214;2004;36.0;1.0;1.0;4.7;25.2;19.9;19.9
6035;25;214;2005;37.0;1.0;1.0;5.3;25.8;20.3;20.3
6036;25;214;2006;40.0;1.0;1.0;4.1;25.6;20.1;20.1
6037;25;214;2007;42.0;1.0;1.0;5.5;27.7;21.9;21.9
6038;25;214;2008;42.0;1.0;1.0;5.8;29.3;22.8;22.8
6039;25;214;2009;44.0;1.0;1.0;4.2;28.8;22.4;22.4
6040;25;214;2010;48.0;1.0;1.0;4.3;28.5;22.2;22.2
6041;25;214;2011;48.0;1.0;1.0;3.4;29.0;21.9;21.9
6042;25;214;2012;49.0;1.0;1.0;3.6;29.5;22.3;22.3
6043;25;214;2013;53.0;1.0;1.0;3.7;29.8;22.5;22.5
6044;25;214;2014;54.0;1.0;1.0;4.6;31.6;23.6;23.6
6045;25;215;2000;19.0;;;;;;
6046;25;215;2001;18.0;;;;;;
6047;25;215;2002;19.0;;;;;;
6048;25;215;2003;20.0;;;;;;
6049;25;215;2004;22.0;1.0;1.0;3.7;22.4;17.9;17.9
6050;25;215;2005;23.0;1.0;1.0;2.4;21.5;17.3;17.3
6051;25;215;2006;20.0;1.0;1.0;3.4;22.3;17.9;17.9
6052;25;215;2007;23.0;1.0;1.0;4.3;23.7;19.2;19.2
6053;25;215;2008;24.0;1.0;1.0;9.1;29.9;22.3;22.3
6054;25;215;2009;26.0;1.0;1.0;3.5;26.1;20.7;20.7
6055;25;215;2010;24.0;1.0;1.0;2.8;25.1;19.7;19.7
6056;25;215;2011;25.0;1.0;1.0;2.1;25.1;19.5;19.5
6057;25;215;2012;25.0;1.0;1.0;2.9;26.1;20.3;20.3
6058;25;215;2013;26.0;1.0;1.0;2.9;28.6;21.5;21.5
6059;25;215;2014;26.0;1.0;1.0;2.8;28.6;21.4;21.4
6060;25;221;2000;17.0;;;;;;
6061;25;221;2001;16.0;;;;;;
6062;25;221;2002;18.0;;;;;;
6063;25;221;2003;19.0;;;;;;
6064;25;221;2004;19.0;;;;;;
6065;25;221;2005;19.0;;;;;;
6066;25;221;2006;21.0;1.0;1.0;2.8;25.0;19.8;19.8
6067;25;221;2007;22.0;1.0;1.0;3.3;25.8;20.5;20.5
6068;25;221;2008;21.0;1.0;1.0;5.9;29.0;22.3;22.3
6069;25;221;2009;23.0;1.0;1.0;4.8;28.6;22.7;22.7
6070;25;221;2010;23.0;1.0;1.0;4.2;27.3;21.7;21.7
6071;25;221;2011;24.0;1.0;1.0;1.9;26.4;20.3;20.3
6072;25;221;2012;25.0;1.0;1.0;2.0;26.0;20.3;20.3
6073;25;221;2013;25.0;1.0;1.0;2.6;27.1;20.9;20.9
6074;25;221;2014;25.0;1.0;1.0;2.7;28.2;21.2;21.2
6075;25;222;2000;29.0;1.0;1.0;3.1;20.4;16.3;16.3
6076;25;222;2001;30.0;1.0;1.0;3.8;21.6;17.3;17.3
6077;25;222;2002;28.0;1.0;1.0;5.8;25.0;19.2;19.2
6078;25;222;2003;31.0;1.0;1.0;4.5;24.2;19.1;19.1
6079;25;222;2004;30.0;1.0;1.0;4.7;24.8;19.7;19.7
6080;25;222;2005;31.0;1.0;1.0;4.4;24.5;19.4;19.4
6081;25;222;2006;33.0;1.0;1.0;3.8;25.6;20.1;20.1
6082;25;222;2007;33.0;1.0;1.0;4.0;26.0;20.9;20.9
6083;25;222;2008;37.0;1.0;1.0;4.1;27.0;21.3;21.3
6084;25;222;2009;38.0;1.0;1.0;2.8;26.1;20.8;20.8
6085;25;222;2010;40.0;1.0;1.0;2.5;25.9;20.6;20.6
6086;25;222;2011;41.0;1.0;1.0;2.3;26.3;20.4;20.4
6087;25;222;2012;46.0;1.0;1.0;2.4;26.7;20.9;20.9
6088;25;222;2013;48.0;1.0;1.0;1.9;26.6;20.7;20.7
6089;25;222;2014;49.0;1.0;1.0;2.7;28.2;21.9;21.9
6090;25;223;2000;79.0;1.0;1.0;2.5;21.9;17.0;17.0
6091;25;223;2001;80.0;1.0;1.0;2.8;23.4;18.1;18.1
6092;25;223;2002;85.0;1.0;1.0;3.0;23.8;18.7;18.7
6093;25;223;2003;82.0;1.0;1.0;2.7;24.6;19.7;19.7
6094;25;223;2004;85.0;1.0;1.0;2.9;25.1;19.4;19.4
6095;25;223;2005;89.0;1.0;1.0;3.6;26.6;20.5;20.5
6096;25;223;2006;91.0;1.0;1.0;2.8;26.1;20.2;20.2
6097;25;223;2007;95.0;1.0;1.0;3.5;27.7;21.4;21.4
6098;25;223;2008;97.0;1.0;1.0;4.2;29.2;22.4;22.4
6099;25;223;2009;102.0;1.0;1.0;4.2;29.9;22.9;22.9
6100;25;223;2010;99.0;1.0;1.0;3.7;30.0;22.7;22.7
6101;25;223;2011;107.0;1.0;1.0;3.7;31.1;23.3;23.3
6102;25;223;2012;112.0;1.0;1.0;3.1;30.1;22.8;22.8
6103;25;223;2013;118.0;1.0;1.0;3.8;31.3;23.1;23.1
6104;25;223;2014;125.0;1.0;1.0;4.6;32.7;24.1;24.1
6105;25;224;2000;33.0;1.0;1.0;1.9;18.9;15.3;15.3
6106;25;224;2001;33.0;1.0;1.0;2.1;20.6;16.4;16.4
6107;25;224;2002;33.0;1.0;1.0;2.6;21.9;17.7;17.7
6108;25;224;2003;36.0;1.0;1.0;3.1;24.0;19.2;19.2
6109;25;224;2004;38.0;1.0;1.0;3.1;24.2;19.2;19.2
6110;25;224;2005;40.0;1.0;1.0;3.2;24.1;19.2;19.2
6111;25;224;2006;39.0;1.0;1.0;3.4;24.3;19.4;19.4
6112;25;224;2007;41.0;1.0;1.0;3.9;25.9;20.6;20.6
6113;25;224;2008;42.0;1.0;1.0;4.3;27.6;21.8;21.8
6114;25;224;2009;45.0;1.0;1.0;3.4;27.2;21.5;21.5
6115;25;224;2010;48.0;1.0;1.0;3.9;28.2;22.0;22.0
6116;25;224;2011;49.0;1.0;1.0;2.7;26.9;20.9;20.9
6117;25;224;2012;51.0;1.0;1.0;3.2;28.1;21.8;21.8
6118;25;224;2013;52.0;1.0;1.0;3.3;29.4;22.2;22.2
6119;25;224;2014;55.0;1.0;1.0;3.9;29.8;22.7;22.7
6120;25;231;2000;5.0;;;;;;
6121;25;231;2001;5.0;;;;;;
6122;25;231;2002;6.0;;;;;;
6123;25;231;2003;7.0;;;;;;
6124;25;231;2004;7.0;;;;;;
6125;25;231;2005;7.0;;;;;;
6126;25;231;2006;8.0;;;;;;
6127;25;231;2007;8.0;;;;;;
6128;25;231;2008;7.0;;;;;;
6129;25;231;2009;8.0;;;;;;
6130;25;231;2010;7.0;;;;;;
6131;25;231;2011;8.0;;;;;;
6132;25;231;2012;8.0;;;;;;
6133;25;231;2013;9.0;;;;;;
6134;25;231;2014;9.0;;;;;;
6135;25;232;2000;7.0;;;;;;
6136;25;232;2001;7.0;;;;;;
6137;25;232;2002;7.0;;;;;;
6138;25;232;2003;8.0;;;;;;
6139;25;232;2004;8.0;;;;;;
6140;25;232;2005;8.0;;;;;;
6141;25;232;2006;8.0;;;;;;
6142;25;232;2007;8.0;;;;;;
6143;25;232;2008;9.0;;;;;;
6144;25;232;2009;10.0;;;;;;
6145;25;232;2010;10.0;;;;;;
6146;25;232;2011;9.0;;;;;;
6147;25;232;2012;10.0;;;;;;
6148;25;232;2013;10.0;;;;;;
6149;25;232;2014;10.0;;;;;;
6150;25;233;2000;4.0;;;;;;
6151;25;233;2001;4.0;;;;;;
6152;25;233;2002;4.0;;;;;;
6153;25;233;2003;4.0;;;;;;
6154;25;233;2004;5.0;;;;;;
6155;25;233;2005;4.0;;;;;;
6156;25;233;2006;5.0;;;;;;
6157;25;233;2007;5.0;;;;;;
6158;25;233;2008;6.0;;;;;;
6159;25;233;2009;6.0;;;;;;
6160;25;233;2010;6.0;;;;;;
6161;25;233;2011;6.0;;;;;;
6162;25;233;2012;6.0;;;;;;
6163;25;233;2013;6.0;;;;;;
6164;25;233;2014;7.0;;;;;;
6165;25;234;2000;11.0;;;;;;
6166;25;234;2001;11.0;;;;;;
6167;25;234;2002;10.0;;;;;;
6168;25;234;2003;12.0;;;;;;
6169;25;234;2004;11.0;;;;;;
6170;25;234;2005;11.0;;;;;;
6171;25;234;2006;12.0;;;;;;
6172;25;234;2007;11.0;;;;;;
6173;25;234;2008;13.0;;;;;;
6174;25;234;2009;12.0;;;;;;
6175;25;234;2010;13.0;;;;;;
6176;25;234;2011;13.0;;;;;;
6177;25;234;2012;15.0;;;;;;
6178;25;234;2013;17.0;;;;;;
6179;25;234;2014;16.0;;;;;;
6180;25;235;2000;3.0;;;;;;
6181;25;235;2001;2.0;;;;;;
6182;25;235;2002;2.0;;;;;;
6183;25;235;2003;2.0;;;;;;
6184;25;235;2004;2.0;;;;;;
6185;25;235;2005;2.0;;;;;;
6186;25;235;2006;3.0;;;;;;
6187;25;235;2007;3.0;;;;;;
6188;25;235;2008;3.0;;;;;;
6189;25;235;2009;3.0;;;;;;
6190;25;235;2010;2.0;;;;;;
6191;25;235;2011;2.0;;;;;;
6192;25;235;2012;3.0;;;;;;
6193;25;235;2013;3.0;;;;;;
6194;25;235;2014;3.0;;;;;;
6195;25;236;2000;15.0;;;;;;
6196;25;236;2001;17.0;;;;;;
6197;25;236;2002;16.0;;;;;;
6198;25;236;2003;17.0;;;;;;
6199;25;236;2004;17.0;;;;;;
6200;25;236;2005;18.0;;;;;;
6201;25;236;2006;19.0;;;;;;
6202;25;236;2007;19.0;;;;;;
6203;25;236;2008;22.0;1.0;1.0;3.7;27.1;21.3;21.3
6204;25;236;2009;23.0;1.0;1.0;3.3;26.9;21.1;21.1
6205;25;236;2010;25.0;1.0;1.0;3.2;26.7;21.0;21.0
6206;25;236;2011;25.0;1.0;1.0;2.9;27.4;20.9;20.9
6207;25;236;2012;29.0;1.0;1.0;2.7;27.3;21.2;21.2
6208;25;236;2013;28.0;1.0;1.0;2.2;27.6;21.2;21.2
6209;25;236;2014;30.0;1.0;1.0;2.6;29.2;22.4;22.4
6210;25;237;2000;10.0;;;;;;
6211;25;237;2001;9.0;;;;;;
6212;25;237;2002;10.0;;;;;;
6213;25;237;2003;10.0;;;;;;
6214;25;237;2004;10.0;;;;;;
6215;25;237;2005;10.0;;;;;;
6216;25;237;2006;10.0;;;;;;
6217;25;237;2007;10.0;;;;;;
6218;25;237;2008;11.0;;;;;;
6219;25;237;2009;12.0;;;;;;
6220;25;237;2010;11.0;;;;;;
6221;25;237;2011;13.0;;;;;;
6222;25;237;2012;14.0;;;;;;
6223;25;237;2013;14.0;;;;;;
6224;25;237;2014;14.0;;;;;;
6225;25;238;2000;28.0;1.0;1.0;3.7;22.5;17.3;17.3
6226;25;238;2001;28.0;1.0;1.0;3.4;23.9;18.1;18.1
6227;25;238;2002;30.0;1.0;1.0;4.0;24.5;18.9;18.9
6228;25;238;2003;29.0;1.0;1.0;3.0;25.1;20.7;20.7
6229;25;238;2004;30.0;1.0;1.0;3.5;25.9;19.8;19.8
6230;25;238;2005;31.0;1.0;1.0;3.8;27.1;20.5;20.5
6231;25;238;2006;33.0;1.0;1.0;3.6;27.3;20.6;20.6
6232;25;238;2007;34.0;1.0;1.0;3.9;28.4;21.5;21.5
6233;25;238;2008;34.0;1.0;1.0;4.2;29.6;22.5;22.5
6234;25;238;2009;36.0;1.0;1.0;4.5;30.3;23.0;23.0
6235;25;238;2010;35.0;1.0;1.0;4.0;30.4;22.7;22.7
6236;25;238;2011;38.0;1.0;1.0;4.5;32.4;23.8;23.8
6237;25;238;2012;41.0;1.0;1.0;3.1;29.7;22.7;22.7
6238;25;238;2013;43.0;1.0;1.0;3.5;30.5;22.8;22.8
6239;25;238;2014;45.0;1.0;1.0;3.9;31.0;22.9;22.9
6240;25;239;2000;37.0;1.0;1.0;2.2;20.9;16.3;16.3
6241;25;239;2001;39.0;1.0;1.0;2.6;22.3;17.6;17.6
6242;25;239;2002;40.0;1.0;1.0;2.5;22.8;18.1;18.1
6243;25;239;2003;40.0;1.0;1.0;2.5;23.6;18.6;18.6
6244;25;239;2004;40.0;1.0;1.0;2.7;24.8;19.3;19.3
6245;25;239;2005;43.0;1.0;1.0;2.7;25.5;19.9;19.9
6246;25;239;2006;44.0;1.0;1.0;2.2;25.0;19.8;19.8
6247;25;239;2007;45.0;1.0;1.0;2.9;27.0;21.1;21.1
6248;25;239;2008;46.0;1.0;1.0;3.5;28.3;22.2;22.2
6249;25;239;2009;48.0;1.0;1.0;4.0;29.7;22.9;22.9
6250;25;239;2010;47.0;1.0;1.0;3.5;29.6;22.6;22.6
6251;25;239;2011;50.0;1.0;1.0;3.0;30.1;22.8;22.8
6252;25;239;2012;51.0;1.0;1.0;3.0;29.9;22.7;22.7
6253;25;239;2013;54.0;1.0;1.0;3.6;31.6;23.3;23.3
6254;25;239;2014;58.0;1.0;1.0;4.7;33.5;24.8;24.8
6255;25;240;2000;4.0;;;;;;
6256;25;240;2001;5.0;;;;;;
6257;25;240;2002;4.0;;;;;;
6258;25;240;2003;4.0;;;;;;
6259;25;240;2004;4.0;;;;;;
6260;25;240;2005;5.0;;;;;;
6261;25;240;2006;4.0;;;;;;
6262;25;240;2007;5.0;;;;;;
6263;25;240;2008;5.0;;;;;;
6264;25;240;2009;6.0;;;;;;
6265;25;240;2010;6.0;;;;;;
6266;25;240;2011;7.0;;;;;;
6267;25;240;2012;7.0;;;;;;
6268;25;240;2013;7.0;;;;;;
6269;25;240;2014;8.0;;;;;;
6270;25;241;2000;21.0;1.0;1.0;2.0;19.2;15.6;15.6
6271;25;241;2001;20.0;1.0;1.0;2.5;21.4;17.0;17.0
6272;25;241;2002;20.0;1.0;1.0;3.2;23.1;18.6;18.6
6273;25;241;2003;23.0;1.0;1.0;3.8;25.3;20.2;20.2
6274;25;241;2004;25.0;1.0;1.0;3.6;25.4;20.1;20.1
6275;25;241;2005;25.0;1.0;1.0;3.4;25.0;19.9;19.9
6276;25;241;2006;26.0;1.0;1.0;3.0;24.8;19.7;19.7
6277;25;241;2007;27.0;1.0;1.0;4.3;26.5;21.0;21.0
6278;25;241;2008;28.0;1.0;1.0;4.8;27.9;22.0;22.0
6279;25;241;2009;30.0;1.0;1.0;3.5;27.2;21.5;21.5
6280;25;241;2010;32.0;1.0;1.0;4.5;28.9;22.5;22.5
6281;25;241;2011;32.0;1.0;1.0;2.8;27.3;21.0;21.0
6282;25;241;2012;33.0;1.0;1.0;3.5;28.5;22.0;22.0
6283;25;241;2013;34.0;1.0;1.0;4.0;30.3;22.7;22.7
6284;25;241;2014;36.0;1.0;1.0;5.0;31.2;23.4;23.4
6285;25;242;2000;12.0;;;;;;
6286;25;242;2001;13.0;;;;;;
6287;25;242;2002;13.0;;;;;;
6288;25;242;2003;13.0;;;;;;
6289;25;242;2004;13.0;;;;;;
6290;25;242;2005;15.0;;;;;;
6291;25;242;2006;13.0;;;;;;
6292;25;242;2007;14.0;;;;;;
6293;25;242;2008;15.0;;;;;;
6294;25;242;2009;15.0;;;;;;
6295;25;242;2010;16.0;;;;;;
6296;25;242;2011;17.0;;;;;;
6297;25;242;2012;18.0;;;;;;
6298;25;242;2013;18.0;;;;;;
6299;25;242;2014;19.0;;;;;;
6300;26;1;2000;1241.0;1.0;1.0;10.0;20.4;13.9;13.9
6301;26;1;2001;1260.0;1.0;1.0;10.9;21.9;15.1;15.1
6302;26;1;2002;1276.0;1.0;1.0;11.6;23.0;15.8;15.8
6303;26;1;2003;1279.0;1.0;1.0;11.5;23.4;16.0;16.0
6304;26;1;2004;1296.0;1.0;1.0;11.7;24.0;16.2;16.2
6305;26;1;2005;1331.0;1.0;1.0;12.2;24.7;16.6;16.6
6306;26;1;2006;1347.0;1.0;1.0;12.7;25.4;17.1;17.1
6307;26;1;2007;1362.0;1.0;1.0;13.2;26.1;17.7;17.7
6308;26;1;2008;1378.0;1.0;1.0;13.4;26.6;18.0;18.0
6309;26;1;2009;1395.0;1.0;1.0;13.3;26.9;18.2;18.2
6310;26;1;2010;1399.0;1.0;1.0;13.5;27.2;18.2;18.2
6311;26;1;2011;1425.0;1.0;1.0;13.5;27.4;18.1;18.1
6312;26;1;2012;1439.0;1.0;1.0;13.8;27.7;18.3;18.3
6313;26;1;2013;1432.0;1.0;1.0;13.8;27.9;18.3;18.3
6314;26;1;2014;1463.0;1.0;1.0;14.1;28.5;18.9;18.9
6315;26;81;2000;125.0;1.0;1.0;8.4;10.8;7.6;7.6
6316;26;81;2001;123.0;1.0;1.0;8.9;11.5;8.3;8.3
6317;26;81;2002;130.0;1.0;1.0;9.1;11.6;8.3;8.3
6318;26;81;2003;136.0;1.0;1.0;8.3;11.0;7.9;7.9
6319;26;81;2004;136.0;1.0;1.0;7.9;10.9;7.9;7.9
6320;26;81;2005;136.0;1.0;1.0;7.7;10.8;7.7;7.7
6321;26;81;2006;135.0;1.0;1.0;7.9;11.3;8.4;8.4
6322;26;81;2007;142.0;1.0;1.0;8.2;11.8;8.8;8.8
6323;26;81;2008;149.0;1.0;1.0;7.9;11.2;8.2;8.2
6324;26;81;2009;152.0;1.0;1.0;7.5;11.2;8.4;8.4
6325;26;81;2010;153.0;1.0;1.0;7.5;11.1;8.3;8.3
6326;26;81;2011;153.0;1.0;1.0;7.5;11.5;8.6;8.6
6327;26;81;2012;158.0;1.0;1.0;7.9;11.0;7.9;7.9
6328;26;81;2013;155.0;1.0;1.0;7.5;10.7;7.8;7.8
6329;26;81;2014;160.0;1.0;1.0;7.6;11.1;8.1;8.1
6330;26;82;2000;287.0;1.0;1.0;23.7;25.9;14.5;14.5
6331;26;82;2001;291.0;1.0;1.0;25.1;27.3;15.9;15.9
6332;26;82;2002;291.0;1.0;1.0;26.2;28.7;16.4;16.4
6333;26;82;2003;285.0;1.0;1.0;26.5;29.4;16.6;16.6
6334;26;82;2004;288.0;1.0;1.0;27.0;30.2;16.9;16.9
6335;26;82;2005;296.0;1.0;1.0;27.7;30.7;16.8;16.8
6336;26;82;2006;298.0;1.0;1.0;28.6;31.5;17.3;17.3
6337;26;82;2007;297.0;1.0;1.0;29.8;32.5;18.1;18.1
6338;26;82;2008;293.0;1.0;1.0;30.8;33.5;18.4;18.4
6339;26;82;2009;293.0;1.0;1.0;30.8;33.8;18.6;18.6
6340;26;82;2010;290.0;1.0;1.0;31.0;34.2;18.6;18.6
6341;26;82;2011;297.0;1.0;1.0;31.7;34.9;19.0;19.0
6342;26;82;2012;292.0;1.0;1.0;31.9;35.1;18.9;18.9
6343;26;82;2013;288.0;1.0;1.0;31.7;35.4;19.1;19.1
6344;26;82;2014;297.0;1.0;1.0;32.0;35.9;19.8;19.8
6345;26;83;2000;269.0;1.0;1.0;12.9;24.3;14.8;14.8
6346;26;83;2001;282.0;1.0;1.0;14.5;26.5;16.5;16.5
6347;26;83;2002;285.0;1.0;1.0;15.9;28.2;17.4;17.4
6348;26;83;2003;286.0;1.0;1.0;15.9;28.6;17.4;17.4
6349;26;83;2004;296.0;1.0;1.0;16.7;29.7;17.7;17.7
6350;26;83;2005;313.0;1.0;1.0;17.6;30.6;18.4;18.4
6351;26;83;2006;325.0;1.0;1.0;19.0;31.7;18.9;18.9
6352;26;83;2007;329.0;1.0;1.0;19.4;32.4;19.3;19.3
6353;26;83;2008;337.0;1.0;1.0;20.1;33.2;19.7;19.7
6354;26;83;2009;342.0;1.0;1.0;20.2;33.5;19.8;19.8
6355;26;83;2010;349.0;1.0;1.0;20.7;33.8;19.7;19.7
6356;26;83;2011;351.0;1.0;1.0;21.2;33.6;19.3;19.3
6357;26;83;2012;350.0;1.0;1.0;22.5;34.6;19.7;19.7
6358;26;83;2013;351.0;1.0;1.0;23.2;35.0;19.5;19.5
6359;26;83;2014;352.0;1.0;1.0;23.8;35.7;20.2;20.2
6360;26;84;2000;560.0;1.0;1.0;2.0;17.7;14.6;14.6
6361;26;84;2001;564.0;1.0;1.0;2.3;19.0;15.5;15.5
6362;26;84;2002;569.0;1.0;1.0;2.6;20.0;16.5;16.5
6363;26;84;2003;571.0;1.0;1.0;2.6;20.8;17.0;17.0
6364;26;84;2004;576.0;1.0;1.0;2.4;21.0;17.1;17.1
6365;26;84;2005;585.0;1.0;1.0;2.6;21.7;17.6;17.6
