ID;Geslacht;OnderwijsniveauRichting;Leeftijd;Herkomst;Perioden;TotaleBevolking15Tot65Jaar_1;Beroepsbevolking_2;WerkzameBeroepsbevolking15Tot65Jaar_3;WerklozeBeroepsbevolking_4;NietBeroepsbevolking_5;BrutoArbeidsparticipatie_6;NettoArbeidsparticipatie_7;Werkloosheidspercentage_8
4670;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Niet-westerse allochtonen;2002;294.0;202.0;185.0;17.0;92.0;68.8;63.0;8.4
4671;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Niet-westerse allochtonen;2003;315.0;216.0;190.0;27.0;98.0;68.8;60.3;12.4
4672;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Niet-westerse allochtonen;2004;423.0;269.0;229.0;41.0;154.0;63.6;54.0;15.1
4673;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Niet-westerse allochtonen;2005;450.0;297.0;252.0;46.0;153.0;66.0;55.9;15.4
4674;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Niet-westerse allochtonen;2006;443.0;293.0;246.0;46.0;151.0;66.0;55.5;15.9
4675;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Turken;1996;28.0;20.0;15.0;5.0;8.0;71.1;53.6;24.6
4676;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Turken;1997;33.0;22.0;19.0;3.0;10.0;68.8;58.5;15.0
4677;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Turken;1998;34.0;22.0;19.0;2.0;13.0;62.8;56.0;10.9
4678;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Turken;1999;35.0;22.0;19.0;3.0;13.0;61.9;53.3;13.8
4679;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Turken;2000;39.0;28.0;27.0;;11.0;71.6;67.9;
4680;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Turken;2001;40.0;28.0;26.0;2.0;12.0;69.7;64.9;6.8
4681;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Turken;2002;44.0;30.0;28.0;2.0;15.0;66.6;62.4;6.3
4682;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Turken;2003;51.0;35.0;31.0;4.0;16.0;68.7;61.2;10.9
4683;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Turken;2004;78.0;51.0;45.0;7.0;26.0;66.3;57.8;12.7
4684;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Turken;2005;83.0;58.0;51.0;7.0;25.0;69.4;61.1;11.9
4685;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Turken;2006;76.0;49.0;42.0;7.0;26.0;65.4;55.6;15.0
4686;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Marokkanen;1996;22.0;15.0;12.0;3.0;7.0;67.6;55.8;17.4
4687;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Marokkanen;1997;22.0;14.0;11.0;3.0;8.0;61.8;50.1;19.0
4688;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Marokkanen;1998;28.0;19.0;17.0;2.0;9.0;67.2;61.2;9.0
4689;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Marokkanen;1999;26.0;17.0;16.0;2.0;8.0;67.4;60.7;10.0
4690;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Marokkanen;2000;28.0;15.0;14.0;;13.0;54.1;50.1;
4691;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Marokkanen;2001;33.0;25.0;23.0;2.0;7.0;78.1;71.2;8.8
4692;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Marokkanen;2002;37.0;25.0;23.0;;12.0;67.0;63.9;
4693;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Marokkanen;2003;39.0;27.0;22.0;5.0;12.0;70.1;57.5;18.0
4694;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Marokkanen;2004;51.0;31.0;25.0;6.0;20.0;61.1;49.8;18.6
4695;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Marokkanen;2005;64.0;42.0;34.0;8.0;22.0;65.7;52.8;19.7
4696;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Marokkanen;2006;62.0;38.0;33.0;5.0;24.0;61.4;52.8;13.9
4697;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Surinamers;1996;65.0;49.0;44.0;6.0;15.0;76.5;67.7;11.4
4698;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Surinamers;1997;61.0;42.0;38.0;4.0;18.0;70.1;63.2;9.8
4699;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Surinamers;1998;70.0;54.0;51.0;3.0;17.0;76.4;72.0;5.8
4700;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Surinamers;1999;77.0;58.0;54.0;5.0;19.0;75.8;69.9;7.8
4701;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Surinamers;2000;75.0;59.0;55.0;5.0;16.0;78.8;72.7;7.8
4702;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Surinamers;2001;74.0;55.0;52.0;3.0;19.0;74.5;70.5;5.4
4703;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Surinamers;2002;82.0;65.0;63.0;2.0;17.0;79.2;76.2;3.7
4704;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Surinamers;2003;84.0;68.0;63.0;5.0;16.0;80.5;74.8;7.0
4705;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Surinamers;2004;92.0;70.0;62.0;8.0;22.0;76.4;67.8;11.3
4706;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Surinamers;2005;100.0;72.0;64.0;8.0;28.0;72.1;64.2;11.0
4707;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Surinamers;2006;103.0;80.0;70.0;9.0;24.0;77.0;68.1;11.6
4708;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Antillianen/Arubanen;1996;18.0;12.0;10.0;2.0;6.0;64.8;56.3;13.1
4709;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Antillianen/Arubanen;1997;21.0;13.0;11.0;3.0;7.0;64.6;51.4;20.4
4710;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Antillianen/Arubanen;1998;23.0;17.0;15.0;2.0;6.0;74.0;65.0;12.2
4711;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Antillianen/Arubanen;1999;26.0;18.0;16.0;;8.0;68.9;63.3;
4712;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Antillianen/Arubanen;2000;24.0;17.0;16.0;;7.0;70.1;66.3;
4713;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Antillianen/Arubanen;2001;26.0;18.0;17.0;;7.0;71.0;65.5;
4714;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Antillianen/Arubanen;2002;31.0;21.0;19.0;2.0;10.0;66.3;60.2;9.2
4715;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Antillianen/Arubanen;2003;33.0;24.0;20.0;4.0;9.0;73.1;61.4;16.1
4716;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Antillianen/Arubanen;2004;41.0;26.0;23.0;3.0;15.0;63.1;55.5;12.2
4717;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Antillianen/Arubanen;2005;40.0;30.0;25.0;5.0;11.0;73.5;60.9;17.2
4718;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Antillianen/Arubanen;2006;40.0;30.0;23.0;7.0;10.0;73.9;57.7;21.9
4719;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;1996;65.0;38.0;29.0;9.0;27.0;58.4;44.6;23.6
4720;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;1997;69.0;42.0;33.0;9.0;27.0;60.9;47.5;22.0
4721;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;1998;69.0;38.0;33.0;6.0;30.0;55.8;47.5;14.8
4722;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;1999;73.0;42.0;34.0;8.0;31.0;57.0;46.7;18.1
4723;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;2000;81.0;49.0;44.0;5.0;32.0;60.6;54.1;10.7
4724;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;2001;87.0;50.0;46.0;4.0;37.0;57.4;52.8;8.0
4725;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;2002;100.0;62.0;53.0;10.0;37.0;62.6;52.8;15.5
4726;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;2003;108.0;63.0;53.0;9.0;45.0;58.0;49.2;15.1
4727;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;2004;161.0;90.0;73.0;17.0;71.0;55.9;45.3;18.9
4728;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;2005;163.0;96.0;78.0;18.0;67.0;58.8;48.0;18.3
4729;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;2006;162.0;96.0;78.0;18.0;66.0;59.1;48.0;18.8
4730;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Totaal herkomst;1996;741.0;435.0;396.0;39.0;306.0;58.7;53.4;9.1
4731;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Totaal herkomst;1997;746.0;447.0;415.0;31.0;300.0;59.8;55.6;7.0
4732;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Totaal herkomst;1998;718.0;421.0;395.0;26.0;296.0;58.7;55.1;6.2
4733;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Totaal herkomst;1999;692.0;419.0;398.0;21.0;274.0;60.5;57.4;5.1
4734;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Totaal herkomst;2000;776.0;446.0;425.0;20.0;330.0;57.4;54.8;4.5
4735;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Totaal herkomst;2001;767.0;446.0;421.0;24.0;321.0;58.1;54.9;5.5
4736;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Totaal herkomst;2002;774.0;457.0;427.0;30.0;317.0;59.1;55.2;6.6
4737;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Totaal herkomst;2003;761.0;437.0;402.0;35.0;324.0;57.5;52.9;8.0
4738;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Totaal herkomst;2004;746.0;410.0;365.0;45.0;336.0;55.0;49.0;10.9
4739;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Totaal herkomst;2005;747.0;413.0;370.0;43.0;335.0;55.2;49.4;10.4
4740;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Totaal herkomst;2006;751.0;410.0;377.0;33.0;340.0;54.7;50.3;8.1
4741;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Autochtonen;1996;641.0;383.0;353.0;30.0;258.0;59.8;55.1;7.8
4742;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Autochtonen;1997;641.0;395.0;371.0;24.0;246.0;61.7;57.9;6.1
4743;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Autochtonen;1998;607.0;363.0;343.0;20.0;245.0;59.7;56.4;5.5
4744;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Autochtonen;1999;580.0;362.0;347.0;15.0;218.0;62.5;59.8;4.2
4745;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Autochtonen;2000;652.0;380.0;365.0;16.0;272.0;58.3;55.9;4.1
4746;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Autochtonen;2001;642.0;379.0;361.0;17.0;263.0;59.0;56.3;4.5
4747;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Autochtonen;2002;636.0;386.0;361.0;25.0;250.0;60.7;56.8;6.5
4748;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Autochtonen;2003;625.0;362.0;337.0;25.0;263.0;58.0;53.9;7.0
4749;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Autochtonen;2004;589.0;332.0;301.0;31.0;257.0;56.4;51.1;9.4
4750;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Autochtonen;2005;600.0;336.0;306.0;30.0;263.0;56.1;51.0;9.0
4751;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Autochtonen;2006;617.0;346.0;322.0;25.0;271.0;56.1;52.1;7.1
4752;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Allochtonen;1996;99.0;52.0;42.0;9.0;48.0;52.0;42.7;18.0
4753;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Allochtonen;1997;105.0;51.0;44.0;7.0;54.0;48.6;41.6;14.5
4754;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Allochtonen;1998;110.0;59.0;53.0;6.0;52.0;53.2;47.8;10.1
4755;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Allochtonen;1999;111.0;55.0;49.0;6.0;56.0;49.8;44.4;10.8
4756;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Allochtonen;2000;124.0;65.0;61.0;5.0;58.0;52.8;49.0;7.2
4757;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Allochtonen;2001;125.0;67.0;60.0;7.0;58.0;53.8;48.0;10.8
4758;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Allochtonen;2002;138.0;71.0;66.0;5.0;67.0;51.5;47.8;7.1
4759;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Allochtonen;2003;136.0;75.0;65.0;10.0;61.0;55.2;48.1;12.8
4760;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Allochtonen;2004;157.0;78.0;65.0;13.0;79.0;49.6;41.1;17.2
4761;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Allochtonen;2005;148.0;76.0;64.0;13.0;71.0;51.7;43.0;16.7
4762;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Allochtonen;2006;133.0;64.0;55.0;8.0;69.0;47.9;41.6;13.1
4763;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Westerse allochtonen;1996;52.0;28.0;25.0;3.0;24.0;53.4;47.1;11.8
4764;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Westerse allochtonen;1997;53.0;26.0;24.0;2.0;27.0;49.3;44.8;9.1
4765;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Westerse allochtonen;1998;56.0;31.0;29.0;2.0;25.0;55.8;51.5;7.7
4766;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Westerse allochtonen;1999;57.0;30.0;29.0;;27.0;53.1;51.4;
4767;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Westerse allochtonen;2000;58.0;32.0;30.0;2.0;26.0;55.8;51.9;7.0
4768;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Westerse allochtonen;2001;57.0;30.0;27.0;3.0;26.0;53.4;47.9;10.2
4769;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Westerse allochtonen;2002;65.0;36.0;33.0;2.0;29.0;55.2;51.5;6.7
4770;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Westerse allochtonen;2003;62.0;35.0;31.0;4.0;26.0;57.0;51.2;10.1
4771;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Westerse allochtonen;2004;64.0;32.0;28.0;5.0;32.0;50.4;43.1;14.5
4772;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Westerse allochtonen;2005;61.0;35.0;31.0;5.0;25.0;58.3;50.6;13.2
4773;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Westerse allochtonen;2006;55.0;27.0;25.0;2.0;28.0;48.8;45.4;6.9
4774;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Niet-westerse allochtonen;1996;47.0;24.0;18.0;6.0;23.0;50.4;37.7;25.2
4775;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Niet-westerse allochtonen;1997;52.0;25.0;20.0;5.0;27.0;48.0;38.3;20.2
4776;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Niet-westerse allochtonen;1998;54.0;28.0;24.0;4.0;27.0;50.6;44.1;12.9
4777;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Niet-westerse allochtonen;1999;54.0;25.0;20.0;5.0;29.0;46.3;37.1;19.9
4778;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Niet-westerse allochtonen;2000;66.0;33.0;30.0;2.0;33.0;50.1;46.4;7.4
4779;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Niet-westerse allochtonen;2001;68.0;37.0;33.0;4.0;31.0;54.2;48.1;11.3
4780;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Niet-westerse allochtonen;2002;74.0;35.0;33.0;3.0;38.0;48.2;44.6;7.6
4781;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Niet-westerse allochtonen;2003;74.0;40.0;34.0;6.0;34.0;53.6;45.6;15.1
4782;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Niet-westerse allochtonen;2004;93.0;45.0;37.0;9.0;47.0;49.1;39.7;19.2
4783;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Niet-westerse allochtonen;2005;87.0;41.0;33.0;8.0;46.0;47.1;37.8;19.7
4784;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Niet-westerse allochtonen;2006;78.0;37.0;30.0;7.0;41.0;47.3;38.9;17.7
4785;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Turken;1996;9.0;6.0;4.0;;4.0;60.5;44.6;
4786;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Turken;1997;10.0;4.0;3.0;;6.0;41.1;32.6;
4787;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Turken;1998;10.0;6.0;5.0;;5.0;54.2;49.8;
4788;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Turken;1999;8.0;4.0;3.0;;5.0;45.9;35.8;
4789;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Turken;2000;13.0;8.0;8.0;;5.0;59.3;57.1;
4790;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Turken;2001;11.0;7.0;6.0;;4.0;61.3;54.8;
4791;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Turken;2002;11.0;5.0;5.0;;6.0;47.3;43.1;
4792;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Turken;2003;13.0;8.0;6.0;;5.0;59.7;48.7;
4793;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Turken;2004;14.0;8.0;6.0;2.0;6.0;56.2;44.3;21.2
4794;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Turken;2005;15.0;8.0;6.0;;8.0;49.5;42.0;
4795;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Turken;2006;14.0;8.0;7.0;;6.0;55.3;51.4;
4796;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Marokkanen;1996;10.0;5.0;4.0;;5.0;52.4;37.2;
4797;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Marokkanen;1997;9.0;5.0;4.0;;4.0;53.2;45.9;
4798;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Marokkanen;1998;10.0;5.0;4.0;;5.0;51.6;46.5;
4799;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Marokkanen;1999;8.0;4.0;4.0;;4.0;55.1;52.3;
4800;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Marokkanen;2000;10.0;3.0;3.0;;7.0;28.3;26.9;
4801;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Marokkanen;2001;7.0;4.0;3.0;;3.0;56.2;43.4;
4802;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Marokkanen;2002;16.0;9.0;9.0;;6.0;59.5;55.4;
4803;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Marokkanen;2003;11.0;6.0;5.0;;5.0;54.1;46.4;
4804;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Marokkanen;2004;16.0;8.0;6.0;2.0;8.0;50.6;38.2;24.7
4805;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Marokkanen;2005;16.0;9.0;7.0;2.0;7.0;55.1;42.4;23.1
4806;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Marokkanen;2006;11.0;4.0;3.0;;7.0;38.6;30.6;
4807;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Surinamers;1996;11.0;6.0;5.0;;5.0;52.1;43.4;
4808;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Surinamers;1997;12.0;6.0;5.0;;6.0;50.1;41.0;
4809;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Surinamers;1998;12.0;6.0;6.0;;6.0;49.5;45.2;
4810;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Surinamers;1999;18.0;8.0;6.0;2.0;10.0;46.1;35.3;23.3
4811;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Surinamers;2000;12.0;7.0;6.0;;5.0;60.7;53.2;
4812;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Surinamers;2001;19.0;11.0;9.0;;9.0;55.6;48.6;
4813;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Surinamers;2002;18.0;10.0;9.0;;8.0;57.3;53.6;
4814;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Surinamers;2003;17.0;12.0;11.0;;5.0;71.4;64.3;
4815;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Surinamers;2004;18.0;11.0;9.0;2.0;7.0;62.2;51.7;16.9
4816;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Surinamers;2005;15.0;6.0;4.0;;9.0;38.0;30.2;
4817;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Surinamers;2006;15.0;9.0;7.0;2.0;7.0;55.7;43.5;21.9
4818;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Antillianen/Arubanen;1996;5.0;2.0;;;3.0;36.3;;
4819;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Antillianen/Arubanen;1997;6.0;2.0;2.0;;3.0;40.6;28.6;
4820;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Antillianen/Arubanen;1998;6.0;3.0;2.0;;3.0;56.4;38.5;
4821;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Antillianen/Arubanen;1999;6.0;;;;4.0;;;
4822;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Antillianen/Arubanen;2000;10.0;7.0;7.0;;4.0;66.1;64.2;
4823;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Antillianen/Arubanen;2001;8.0;5.0;4.0;;3.0;59.2;50.5;
4824;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Antillianen/Arubanen;2002;9.0;3.0;2.0;;6.0;29.4;27.2;
4825;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Antillianen/Arubanen;2003;9.0;4.0;3.0;;5.0;41.7;30.9;
4826;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Antillianen/Arubanen;2004;11.0;4.0;3.0;;7.0;37.6;29.7;
4827;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Antillianen/Arubanen;2005;8.0;3.0;3.0;;4.0;42.3;35.9;
4828;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Antillianen/Arubanen;2006;8.0;4.0;2.0;2.0;4.0;51.9;29.6;43.0
4829;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Overige niet-westerse allochtonen;1996;12.0;6.0;4.0;2.0;7.0;45.5;30.9;32.1
4830;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Overige niet-westerse allochtonen;1997;14.0;7.0;6.0;2.0;7.0;50.9;39.2;23.0
4831;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Overige niet-westerse allochtonen;1998;16.0;7.0;6.0;;9.0;46.3;40.0;
4832;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Overige niet-westerse allochtonen;1999;14.0;7.0;5.0;2.0;7.0;50.7;36.7;27.5
4833;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Overige niet-westerse allochtonen;2000;21.0;8.0;7.0;;12.0;40.1;35.7;
4834;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Overige niet-westerse allochtonen;2001;22.0;10.0;10.0;;12.0;46.9;44.7;
4835;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Overige niet-westerse allochtonen;2002;20.0;8.0;7.0;;12.0;40.3;36.7;
4836;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Overige niet-westerse allochtonen;2003;25.0;10.0;9.0;2.0;14.0;42.0;35.6;15.2
4837;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Overige niet-westerse allochtonen;2004;34.0;15.0;12.0;2.0;20.0;42.3;35.3;16.4
4838;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Overige niet-westerse allochtonen;2005;33.0;16.0;12.0;3.0;18.0;47.1;37.3;20.8
4839;Mannen en vrouwen;Havo, vwo, mbo, totaal;15-24 jaar;Overige niet-westerse allochtonen;2006;30.0;12.0;11.0;;17.0;41.2;36.2;
