ID;Geslacht;Persoonskenmerken;ArbeidsmarktpositieBijUitstroom;PeilmomentenArbeidsmarktpositie;Perioden;InstromersTotaal_1;InstromersVolgtRegulierOnderwijs_2;InstromersGeenRegulierOnderwijs_3
4501;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2009;116.0;3.0;113.0
4502;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2010;125.0;3.0;122.0
4503;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2011;123.0;3.0;121.0
4504;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2012;122.0;3.0;119.0
4505;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2013;127.0;2.0;125.0
4506;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2014;136.0;2.0;134.0
4507;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2015;139.0;2.0;137.0
4508;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2016;146.0;2.0;145.0
4509;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2017;;;
4510;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2007;128.0;2.0;126.0
4511;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2008;125.0;3.0;122.0
4512;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2009;116.0;3.0;113.0
4513;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2010;125.0;3.0;122.0
4514;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2011;123.0;3.0;121.0
4515;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2012;122.0;3.0;119.0
4516;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2013;127.0;2.0;125.0
4517;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2014;136.0;2.0;134.0
4518;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2015;139.0;2.0;137.0
4519;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2016;146.0;2.0;145.0
4520;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2017;;;
4521;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2007;128.0;2.0;126.0
4522;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2008;125.0;3.0;122.0
4523;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2009;116.0;3.0;113.0
4524;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2010;125.0;3.0;122.0
4525;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2011;123.0;3.0;121.0
4526;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2012;122.0;3.0;119.0
4527;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2013;127.0;2.0;125.0
4528;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2014;136.0;2.0;134.0
4529;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2015;139.0;2.0;137.0
4530;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2016;146.0;2.0;145.0
4531;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2017;;;
4532;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2007;128.0;2.0;126.0
4533;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2008;125.0;3.0;122.0
4534;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2009;116.0;3.0;113.0
4535;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2010;125.0;3.0;122.0
4536;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2011;123.0;3.0;121.0
4537;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2012;122.0;3.0;119.0
4538;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2013;127.0;2.0;125.0
4539;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2014;136.0;2.0;134.0
4540;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2015;139.0;2.0;137.0
4541;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2016;146.0;2.0;145.0
4542;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2017;;;
4543;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2007;128.0;2.0;126.0
4544;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2008;125.0;3.0;122.0
4545;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2009;116.0;3.0;113.0
4546;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2010;125.0;3.0;122.0
4547;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2011;123.0;3.0;121.0
4548;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2012;122.0;3.0;119.0
4549;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2013;127.0;2.0;125.0
4550;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2014;136.0;2.0;134.0
4551;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2015;139.0;2.0;137.0
4552;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2016;146.0;2.0;145.0
4553;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2017;;;
4554;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2007;128.0;2.0;126.0
4555;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2008;125.0;3.0;122.0
4556;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2009;116.0;3.0;113.0
4557;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2010;125.0;3.0;122.0
4558;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2011;123.0;3.0;121.0
4559;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2012;122.0;3.0;119.0
4560;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2013;127.0;2.0;125.0
4561;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2014;136.0;2.0;134.0
4562;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2015;139.0;2.0;137.0
4563;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2016;146.0;2.0;145.0
4564;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2017;;;
4565;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;7 maanden na instroom;Jaar van instroom: 2007;128.0;2.0;126.0
4566;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;7 maanden na instroom;Jaar van instroom: 2008;125.0;3.0;122.0
4567;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;7 maanden na instroom;Jaar van instroom: 2009;116.0;3.0;113.0
4568;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;7 maanden na instroom;Jaar van instroom: 2010;125.0;3.0;122.0
4569;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;7 maanden na instroom;Jaar van instroom: 2011;123.0;3.0;121.0
4570;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;7 maanden na instroom;Jaar van instroom: 2012;122.0;3.0;119.0
4571;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;7 maanden na instroom;Jaar van instroom: 2013;127.0;2.0;125.0
4572;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;7 maanden na instroom;Jaar van instroom: 2014;136.0;2.0;134.0
4573;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;7 maanden na instroom;Jaar van instroom: 2015;139.0;2.0;137.0
4574;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;7 maanden na instroom;Jaar van instroom: 2016;146.0;2.0;145.0
4575;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;7 maanden na instroom;Jaar van instroom: 2017;;;
4576;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;8 maanden na instroom;Jaar van instroom: 2007;128.0;2.0;126.0
4577;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;8 maanden na instroom;Jaar van instroom: 2008;125.0;3.0;122.0
4578;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;8 maanden na instroom;Jaar van instroom: 2009;116.0;3.0;113.0
4579;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;8 maanden na instroom;Jaar van instroom: 2010;125.0;3.0;122.0
4580;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;8 maanden na instroom;Jaar van instroom: 2011;123.0;3.0;121.0
4581;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;8 maanden na instroom;Jaar van instroom: 2012;122.0;3.0;119.0
4582;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;8 maanden na instroom;Jaar van instroom: 2013;127.0;2.0;125.0
4583;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;8 maanden na instroom;Jaar van instroom: 2014;136.0;2.0;134.0
4584;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;8 maanden na instroom;Jaar van instroom: 2015;139.0;2.0;137.0
4585;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;8 maanden na instroom;Jaar van instroom: 2016;146.0;2.0;145.0
4586;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;8 maanden na instroom;Jaar van instroom: 2017;;;
4587;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;9 maanden na instroom;Jaar van instroom: 2007;128.0;2.0;126.0
4588;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;9 maanden na instroom;Jaar van instroom: 2008;125.0;3.0;122.0
4589;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;9 maanden na instroom;Jaar van instroom: 2009;116.0;3.0;113.0
4590;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;9 maanden na instroom;Jaar van instroom: 2010;125.0;3.0;122.0
4591;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;9 maanden na instroom;Jaar van instroom: 2011;123.0;3.0;121.0
4592;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;9 maanden na instroom;Jaar van instroom: 2012;122.0;3.0;119.0
4593;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;9 maanden na instroom;Jaar van instroom: 2013;127.0;2.0;125.0
4594;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;9 maanden na instroom;Jaar van instroom: 2014;136.0;2.0;134.0
4595;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;9 maanden na instroom;Jaar van instroom: 2015;139.0;2.0;137.0
4596;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;9 maanden na instroom;Jaar van instroom: 2016;146.0;2.0;145.0
4597;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;9 maanden na instroom;Jaar van instroom: 2017;;;
4598;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;10 maanden na instroom;Jaar van instroom: 2007;128.0;2.0;126.0
4599;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;10 maanden na instroom;Jaar van instroom: 2008;125.0;3.0;122.0
4600;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;10 maanden na instroom;Jaar van instroom: 2009;116.0;3.0;113.0
4601;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;10 maanden na instroom;Jaar van instroom: 2010;125.0;3.0;122.0
4602;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;10 maanden na instroom;Jaar van instroom: 2011;123.0;3.0;121.0
4603;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;10 maanden na instroom;Jaar van instroom: 2012;122.0;3.0;119.0
4604;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;10 maanden na instroom;Jaar van instroom: 2013;127.0;2.0;125.0
4605;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;10 maanden na instroom;Jaar van instroom: 2014;136.0;2.0;134.0
4606;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;10 maanden na instroom;Jaar van instroom: 2015;139.0;2.0;137.0
4607;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;10 maanden na instroom;Jaar van instroom: 2016;146.0;2.0;145.0
4608;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;10 maanden na instroom;Jaar van instroom: 2017;;;
4609;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;11 maanden na instroom;Jaar van instroom: 2007;128.0;2.0;126.0
4610;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;11 maanden na instroom;Jaar van instroom: 2008;125.0;3.0;122.0
4611;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;11 maanden na instroom;Jaar van instroom: 2009;116.0;3.0;113.0
4612;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;11 maanden na instroom;Jaar van instroom: 2010;125.0;3.0;122.0
4613;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;11 maanden na instroom;Jaar van instroom: 2011;123.0;3.0;121.0
4614;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;11 maanden na instroom;Jaar van instroom: 2012;122.0;3.0;119.0
4615;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;11 maanden na instroom;Jaar van instroom: 2013;127.0;2.0;125.0
4616;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;11 maanden na instroom;Jaar van instroom: 2014;136.0;2.0;134.0
4617;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;11 maanden na instroom;Jaar van instroom: 2015;139.0;2.0;137.0
4618;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;11 maanden na instroom;Jaar van instroom: 2016;146.0;2.0;145.0
4619;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;11 maanden na instroom;Jaar van instroom: 2017;;;
4620;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 jaar na instroom;Jaar van instroom: 2007;128.0;2.0;126.0
4621;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 jaar na instroom;Jaar van instroom: 2008;125.0;3.0;122.0
4622;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 jaar na instroom;Jaar van instroom: 2009;116.0;3.0;113.0
4623;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 jaar na instroom;Jaar van instroom: 2010;125.0;3.0;122.0
4624;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 jaar na instroom;Jaar van instroom: 2011;123.0;3.0;121.0
4625;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 jaar na instroom;Jaar van instroom: 2012;122.0;3.0;119.0
4626;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 jaar na instroom;Jaar van instroom: 2013;127.0;2.0;125.0
4627;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 jaar na instroom;Jaar van instroom: 2014;136.0;2.0;134.0
4628;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 jaar na instroom;Jaar van instroom: 2015;139.0;2.0;137.0
4629;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 jaar na instroom;Jaar van instroom: 2016;146.0;2.0;145.0
4630;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 jaar na instroom;Jaar van instroom: 2017;;;
4631;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 jaar na instroom;Jaar van instroom: 2007;128.0;2.0;126.0
4632;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 jaar na instroom;Jaar van instroom: 2008;125.0;3.0;122.0
4633;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 jaar na instroom;Jaar van instroom: 2009;116.0;3.0;113.0
4634;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 jaar na instroom;Jaar van instroom: 2010;125.0;3.0;122.0
4635;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 jaar na instroom;Jaar van instroom: 2011;123.0;3.0;121.0
4636;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 jaar na instroom;Jaar van instroom: 2012;122.0;3.0;119.0
4637;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 jaar na instroom;Jaar van instroom: 2013;127.0;2.0;125.0
4638;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 jaar na instroom;Jaar van instroom: 2014;136.0;2.0;134.0
4639;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 jaar na instroom;Jaar van instroom: 2015;139.0;2.0;137.0
4640;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 jaar na instroom;Jaar van instroom: 2016;;;
4641;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;2 jaar na instroom;Jaar van instroom: 2017;;;
4642;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 jaar na instroom;Jaar van instroom: 2007;128.0;2.0;126.0
4643;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 jaar na instroom;Jaar van instroom: 2008;125.0;3.0;122.0
4644;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 jaar na instroom;Jaar van instroom: 2009;116.0;3.0;113.0
4645;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 jaar na instroom;Jaar van instroom: 2010;125.0;3.0;122.0
4646;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 jaar na instroom;Jaar van instroom: 2011;123.0;3.0;121.0
4647;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 jaar na instroom;Jaar van instroom: 2012;122.0;3.0;119.0
4648;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 jaar na instroom;Jaar van instroom: 2013;127.0;2.0;125.0
4649;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 jaar na instroom;Jaar van instroom: 2014;136.0;2.0;134.0
4650;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 jaar na instroom;Jaar van instroom: 2015;;;
4651;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 jaar na instroom;Jaar van instroom: 2016;;;
4652;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;3 jaar na instroom;Jaar van instroom: 2017;;;
4653;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 jaar na instroom;Jaar van instroom: 2007;128.0;2.0;126.0
4654;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 jaar na instroom;Jaar van instroom: 2008;125.0;3.0;122.0
4655;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 jaar na instroom;Jaar van instroom: 2009;116.0;3.0;113.0
4656;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 jaar na instroom;Jaar van instroom: 2010;125.0;3.0;122.0
4657;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 jaar na instroom;Jaar van instroom: 2011;123.0;3.0;121.0
4658;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 jaar na instroom;Jaar van instroom: 2012;122.0;3.0;119.0
4659;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 jaar na instroom;Jaar van instroom: 2013;127.0;2.0;125.0
4660;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 jaar na instroom;Jaar van instroom: 2014;;;
4661;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 jaar na instroom;Jaar van instroom: 2015;;;
4662;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 jaar na instroom;Jaar van instroom: 2016;;;
4663;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;4 jaar na instroom;Jaar van instroom: 2017;;;
4664;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 jaar na instroom;Jaar van instroom: 2007;128.0;2.0;126.0
4665;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 jaar na instroom;Jaar van instroom: 2008;125.0;3.0;122.0
4666;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 jaar na instroom;Jaar van instroom: 2009;116.0;3.0;113.0
4667;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 jaar na instroom;Jaar van instroom: 2010;125.0;3.0;122.0
4668;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 jaar na instroom;Jaar van instroom: 2011;123.0;3.0;121.0
4669;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 jaar na instroom;Jaar van instroom: 2012;122.0;3.0;119.0
4670;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 jaar na instroom;Jaar van instroom: 2013;;;
4671;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 jaar na instroom;Jaar van instroom: 2014;;;
4672;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 jaar na instroom;Jaar van instroom: 2015;;;
4673;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 jaar na instroom;Jaar van instroom: 2016;;;
4674;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;5 jaar na instroom;Jaar van instroom: 2017;;;
4675;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Flexibele schil;Op instroommoment;Jaar van instroom: 2007;128.0;2.0;126.0
4676;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Flexibele schil;Op instroommoment;Jaar van instroom: 2008;125.0;3.0;122.0
4677;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Flexibele schil;Op instroommoment;Jaar van instroom: 2009;116.0;3.0;113.0
4678;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Flexibele schil;Op instroommoment;Jaar van instroom: 2010;125.0;3.0;122.0
4679;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Flexibele schil;Op instroommoment;Jaar van instroom: 2011;123.0;3.0;121.0
