ID;Geslacht;Leeftijd;Onderwijssoort;Herkomstland;GeboortelandOuders;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
5409;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2020/'21;9260.0;740.0;8520.0;8.0
5410;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2021/'22;9140.0;970.0;8180.0;11.0
5411;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2022/'23;8690.0;1010.0;7680.0;12.0
5412;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2012/'13;;;;
5413;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2013/'14;;;;
5414;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2014/'15;;;;
5415;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2015/'16;;;;
5416;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2016/'17;;;;
5417;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2017/'18;;;;
5418;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2018/'19;;;;
5419;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2019/20;;;;
5420;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2020/'21;;;;
5421;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2021/'22;;;;
5422;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2022/'23;;;;
5423;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2012/'13;6060.0;590.0;5470.0;10.0
5424;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2013/'14;6300.0;520.0;5780.0;8.0
5425;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2014/'15;6770.0;580.0;6190.0;9.0
5426;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2015/'16;7100.0;570.0;6520.0;8.0
5427;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2016/'17;7590.0;650.0;6940.0;9.0
5428;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2017/'18;8190.0;750.0;7440.0;9.0
5429;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2018/'19;8800.0;830.0;7970.0;9.0
5430;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2019/20;9050.0;700.0;8350.0;8.0
5431;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2020/'21;9260.0;740.0;8520.0;8.0
5432;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2021/'22;9140.0;970.0;8180.0;11.0
5433;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2022/'23;8690.0;1010.0;7680.0;12.0
5434;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2012/'13;4730.0;530.0;4200.0;11.0
5435;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2013/'14;4720.0;520.0;4200.0;11.0
5436;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2014/'15;4610.0;500.0;4120.0;11.0
5437;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2015/'16;4490.0;450.0;4040.0;10.0
5438;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2016/'17;4540.0;440.0;4100.0;10.0
5439;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2017/'18;5480.0;590.0;4890.0;11.0
5440;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2018/'19;6150.0;710.0;5440.0;11.0
5441;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2019/20;6390.0;570.0;5820.0;9.0
5442;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2020/'21;7070.0;710.0;6360.0;10.0
5443;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2021/'22;7310.0;760.0;6550.0;10.0
5444;Totaal mannen en vrouwen;18 tot 20 jaar;Mbo (incl. extranei);Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2022/'23;7690.0;910.0;6770.0;12.0
5445;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Totaal;2012/'13;7680.0;810.0;6870.0;10.0
5446;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Totaal;2013/'14;6740.0;800.0;5940.0;12.0
5447;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Totaal;2014/'15;6990.0;810.0;6180.0;12.0
5448;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Totaal;2015/'16;7260.0;830.0;6420.0;11.0
5449;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Totaal;2016/'17;7780.0;960.0;6820.0;12.0
5450;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Totaal;2017/'18;8140.0;1020.0;7120.0;13.0
5451;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Totaal;2018/'19;7910.0;1000.0;6900.0;13.0
5452;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Totaal;2019/20;7740.0;850.0;6880.0;11.0
5453;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Totaal;2020/'21;4240.0;620.0;3620.0;15.0
5454;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Totaal;2021/'22;6110.0;860.0;5250.0;14.0
5455;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Totaal;2022/'23;6450.0;1070.0;5380.0;17.0
5456;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in Nederland;2012/'13;7090.0;730.0;6350.0;10.0
5457;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in Nederland;2013/'14;6130.0;710.0;5420.0;12.0
5458;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in Nederland;2014/'15;6440.0;720.0;5720.0;11.0
5459;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in Nederland;2015/'16;6680.0;760.0;5920.0;11.0
5460;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in Nederland;2016/'17;7120.0;830.0;6290.0;12.0
5461;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in Nederland;2017/'18;7370.0;880.0;6490.0;12.0
5462;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in Nederland;2018/'19;7190.0;890.0;6300.0;12.0
5463;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in Nederland;2019/20;7070.0;750.0;6320.0;11.0
5464;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in Nederland;2020/'21;3810.0;550.0;3260.0;14.0
5465;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in Nederland;2021/'22;5540.0;770.0;4760.0;14.0
5466;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in Nederland;2022/'23;5780.0;930.0;4850.0;16.0
5467;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouders in NL;2012/'13;5140.0;510.0;4630.0;10.0
5468;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouders in NL;2013/'14;4470.0;480.0;3980.0;11.0
5469;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouders in NL;2014/'15;4650.0;480.0;4160.0;10.0
5470;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouders in NL;2015/'16;4900.0;540.0;4360.0;11.0
5471;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouders in NL;2016/'17;5200.0;580.0;4620.0;11.0
5472;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouders in NL;2017/'18;5350.0;610.0;4750.0;11.0
5473;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouders in NL;2018/'19;5060.0;600.0;4460.0;12.0
5474;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouders in NL;2019/20;4930.0;510.0;4420.0;10.0
5475;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouders in NL;2020/'21;2660.0;380.0;2280.0;14.0
5476;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouders in NL;2021/'22;3750.0;510.0;3240.0;14.0
5477;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouders in NL;2022/'23;3830.0;580.0;3260.0;15.0
5478;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouder(s) buiten NL;2012/'13;1940.0;220.0;1720.0;11.0
5479;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouder(s) buiten NL;2013/'14;1660.0;220.0;1440.0;13.0
5480;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouder(s) buiten NL;2014/'15;1790.0;240.0;1550.0;13.0
5481;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouder(s) buiten NL;2015/'16;1780.0;220.0;1550.0;13.0
5482;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouder(s) buiten NL;2016/'17;1920.0;250.0;1670.0;13.0
5483;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouder(s) buiten NL;2017/'18;2010.0;270.0;1740.0;14.0
5484;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouder(s) buiten NL;2018/'19;2130.0;290.0;1840.0;14.0
5485;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouder(s) buiten NL;2019/20;2140.0;240.0;1900.0;11.0
5486;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouder(s) buiten NL;2020/'21;1150.0;170.0;980.0;15.0
5487;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouder(s) buiten NL;2021/'22;1790.0;260.0;1520.0;15.0
5488;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren in NL, ouder(s) buiten NL;2022/'23;1950.0;360.0;1590.0;18.0
5489;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren buiten Nederland;2012/'13;590.0;70.0;520.0;12.0
5490;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren buiten Nederland;2013/'14;610.0;90.0;520.0;15.0
5491;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren buiten Nederland;2014/'15;550.0;90.0;460.0;16.0
5492;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren buiten Nederland;2015/'16;580.0;70.0;500.0;13.0
5493;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren buiten Nederland;2016/'17;660.0;120.0;530.0;19.0
5494;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren buiten Nederland;2017/'18;770.0;140.0;630.0;18.0
5495;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren buiten Nederland;2018/'19;710.0;110.0;600.0;16.0
5496;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren buiten Nederland;2019/20;670.0;100.0;570.0;15.0
5497;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren buiten Nederland;2020/'21;430.0;70.0;360.0;16.0
5498;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren buiten Nederland;2021/'22;580.0;90.0;490.0;15.0
5499;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Totaal;Geboren buiten Nederland;2022/'23;670.0;130.0;540.0;20.0
5500;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Totaal;2012/'13;5140.0;510.0;4630.0;10.0
5501;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Totaal;2013/'14;4470.0;480.0;3980.0;11.0
5502;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Totaal;2014/'15;4650.0;480.0;4160.0;10.0
5503;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Totaal;2015/'16;4900.0;540.0;4360.0;11.0
5504;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Totaal;2016/'17;5200.0;580.0;4620.0;11.0
5505;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Totaal;2017/'18;5350.0;610.0;4750.0;11.0
5506;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Totaal;2018/'19;5060.0;600.0;4460.0;12.0
5507;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Totaal;2019/20;4930.0;510.0;4420.0;10.0
5508;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Totaal;2020/'21;2660.0;380.0;2280.0;14.0
5509;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Totaal;2021/'22;3750.0;510.0;3240.0;14.0
5510;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Totaal;2022/'23;3830.0;580.0;3260.0;15.0
5511;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in Nederland;2012/'13;5140.0;510.0;4630.0;10.0
5512;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in Nederland;2013/'14;4470.0;480.0;3980.0;11.0
5513;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in Nederland;2014/'15;4650.0;480.0;4160.0;10.0
5514;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in Nederland;2015/'16;4900.0;540.0;4360.0;11.0
5515;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in Nederland;2016/'17;5200.0;580.0;4620.0;11.0
5516;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in Nederland;2017/'18;5350.0;610.0;4750.0;11.0
5517;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in Nederland;2018/'19;5060.0;600.0;4460.0;12.0
5518;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in Nederland;2019/20;4930.0;510.0;4420.0;10.0
5519;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in Nederland;2020/'21;2660.0;380.0;2280.0;14.0
5520;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in Nederland;2021/'22;3750.0;510.0;3240.0;14.0
5521;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in Nederland;2022/'23;3830.0;580.0;3260.0;15.0
5522;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouders in NL;2012/'13;5140.0;510.0;4630.0;10.0
5523;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouders in NL;2013/'14;4470.0;480.0;3980.0;11.0
5524;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouders in NL;2014/'15;4650.0;480.0;4160.0;10.0
5525;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouders in NL;2015/'16;4900.0;540.0;4360.0;11.0
5526;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouders in NL;2016/'17;5200.0;580.0;4620.0;11.0
5527;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouders in NL;2017/'18;5350.0;610.0;4750.0;11.0
5528;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouders in NL;2018/'19;5060.0;600.0;4460.0;12.0
5529;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouders in NL;2019/20;4930.0;510.0;4420.0;10.0
5530;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouders in NL;2020/'21;2660.0;380.0;2280.0;14.0
5531;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouders in NL;2021/'22;3750.0;510.0;3240.0;14.0
5532;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouders in NL;2022/'23;3830.0;580.0;3260.0;15.0
5533;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouder(s) buiten NL;2012/'13;;;;
5534;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouder(s) buiten NL;2013/'14;;;;
5535;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouder(s) buiten NL;2014/'15;;;;
5536;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouder(s) buiten NL;2015/'16;;;;
5537;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouder(s) buiten NL;2016/'17;;;;
5538;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouder(s) buiten NL;2017/'18;;;;
5539;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouder(s) buiten NL;2018/'19;;;;
5540;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouder(s) buiten NL;2019/20;;;;
5541;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouder(s) buiten NL;2020/'21;;;;
5542;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouder(s) buiten NL;2021/'22;;;;
5543;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren in NL, ouder(s) buiten NL;2022/'23;;;;
5544;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren buiten Nederland;2012/'13;;;;
5545;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren buiten Nederland;2013/'14;;;;
5546;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren buiten Nederland;2014/'15;;;;
5547;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren buiten Nederland;2015/'16;;;;
5548;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren buiten Nederland;2016/'17;;;;
5549;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren buiten Nederland;2017/'18;;;;
5550;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren buiten Nederland;2018/'19;;;;
5551;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren buiten Nederland;2019/20;;;;
5552;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren buiten Nederland;2020/'21;;;;
5553;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren buiten Nederland;2021/'22;;;;
5554;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Nederland;Geboren buiten Nederland;2022/'23;;;;
5555;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Totaal;2012/'13;530.0;60.0;470.0;11.0
5556;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Totaal;2013/'14;470.0;80.0;390.0;16.0
5557;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Totaal;2014/'15;440.0;70.0;380.0;15.0
5558;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Totaal;2015/'16;490.0;80.0;410.0;15.0
5559;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Totaal;2016/'17;530.0;80.0;440.0;16.0
5560;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Totaal;2017/'18;530.0;90.0;440.0;16.0
5561;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Totaal;2018/'19;500.0;80.0;420.0;16.0
5562;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Totaal;2019/20;550.0;70.0;480.0;13.0
5563;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Totaal;2020/'21;330.0;60.0;270.0;19.0
5564;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Totaal;2021/'22;460.0;80.0;380.0;18.0
5565;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Totaal;2022/'23;480.0;80.0;400.0;17.0
5566;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in Nederland;2012/'13;380.0;40.0;330.0;11.0
5567;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in Nederland;2013/'14;300.0;40.0;260.0;14.0
5568;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in Nederland;2014/'15;310.0;50.0;260.0;17.0
5569;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in Nederland;2015/'16;330.0;50.0;280.0;14.0
5570;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in Nederland;2016/'17;370.0;60.0;310.0;15.0
5571;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in Nederland;2017/'18;360.0;50.0;310.0;13.0
5572;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in Nederland;2018/'19;360.0;50.0;320.0;13.0
5573;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in Nederland;2019/20;410.0;50.0;360.0;13.0
5574;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in Nederland;2020/'21;240.0;40.0;200.0;16.0
5575;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in Nederland;2021/'22;290.0;50.0;250.0;16.0
5576;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in Nederland;2022/'23;330.0;50.0;280.0;16.0
5577;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2012/'13;;;;
5578;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2013/'14;;;;
5579;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2014/'15;;;;
5580;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2015/'16;;;;
5581;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2016/'17;;;;
5582;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2017/'18;;;;
5583;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2018/'19;;;;
5584;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2019/20;;;;
5585;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020/'21;;;;
5586;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021/'22;;;;
5587;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022/'23;;;;
5588;Totaal mannen en vrouwen;18 tot 20 jaar;Vavo;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2012/'13;380.0;40.0;330.0;11.0
