ID;Geslacht;Migratieachtergrond;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
2366;Vrouwen;Latijns-Amerika;2040;8161;5980;2181
2367;Vrouwen;Latijns-Amerika;2041;8162;5989;2173
2368;Vrouwen;Latijns-Amerika;2042;8160;5998;2162
2369;Vrouwen;Latijns-Amerika;2043;8161;6005;2156
2370;Vrouwen;Latijns-Amerika;2044;8161;6012;2149
2371;Vrouwen;Latijns-Amerika;2045;8161;6017;2144
2372;Vrouwen;Latijns-Amerika;2046;8160;6022;2138
2373;Vrouwen;Latijns-Amerika;2047;8160;6025;2135
2374;Vrouwen;Latijns-Amerika;2048;8160;6028;2132
2375;Vrouwen;Latijns-Amerika;2049;8159;6029;2130
2376;Vrouwen;Latijns-Amerika;2050;8159;6030;2129
2377;Vrouwen;Latijns-Amerika;2051;8164;6033;2131
2378;Vrouwen;Latijns-Amerika;2052;8159;6035;2124
2379;Vrouwen;Latijns-Amerika;2053;8159;6035;2124
2380;Vrouwen;Latijns-Amerika;2054;8162;6035;2127
2381;Vrouwen;Latijns-Amerika;2055;8160;6037;2123
2382;Vrouwen;Latijns-Amerika;2056;8153;6036;2117
2383;Vrouwen;Latijns-Amerika;2057;8159;6034;2125
2384;Vrouwen;Latijns-Amerika;2058;8161;6035;2126
2385;Vrouwen;Latijns-Amerika;2059;8158;6036;2122
2386;Vrouwen;Latijns-Amerika;2060;8159;6035;2124
2387;Vrouwen;Latijns-Amerika;2061;8163;6036;2127
2388;Vrouwen;Latijns-Amerika;2062;8161;6037;2124
2389;Vrouwen;Latijns-Amerika;2063;8162;6037;2125
2390;Vrouwen;Latijns-Amerika;2064;8158;6037;2121
2391;Vrouwen;Latijns-Amerika;2065;8157;6036;2121
2392;Vrouwen;Latijns-Amerika;2066;8157;6036;2121
2393;Vrouwen;Latijns-Amerika;2067;8157;6037;2120
2394;Vrouwen;Latijns-Amerika;2068;8157;6036;2121
2395;Vrouwen;Latijns-Amerika;2069;8157;6036;2120
2396;Vrouwen;Latijns-Amerika;2070;8155;6036;2119
2397;Vrouwen;Aziatisch Midden-Oosten;2020;5398;1298;4100
2398;Vrouwen;Aziatisch Midden-Oosten;2021;6966;1566;5400
2399;Vrouwen;Aziatisch Midden-Oosten;2022;8350;1732;6618
2400;Vrouwen;Aziatisch Midden-Oosten;2023;8752;2020;6732
2401;Vrouwen;Aziatisch Midden-Oosten;2024;8679;2252;6426
2402;Vrouwen;Aziatisch Midden-Oosten;2025;8688;2450;6238
2403;Vrouwen;Aziatisch Midden-Oosten;2026;8785;2653;6132
2404;Vrouwen;Aziatisch Midden-Oosten;2027;8780;2818;5962
2405;Vrouwen;Aziatisch Midden-Oosten;2028;8811;3019;5792
2406;Vrouwen;Aziatisch Midden-Oosten;2029;8805;3216;5589
2407;Vrouwen;Aziatisch Midden-Oosten;2030;8797;3508;5289
2408;Vrouwen;Aziatisch Midden-Oosten;2031;8797;3630;5167
2409;Vrouwen;Aziatisch Midden-Oosten;2032;8797;3728;5069
2410;Vrouwen;Aziatisch Midden-Oosten;2033;8797;3754;5043
2411;Vrouwen;Aziatisch Midden-Oosten;2034;8797;3772;5025
2412;Vrouwen;Aziatisch Midden-Oosten;2035;8797;3773;5024
2413;Vrouwen;Aziatisch Midden-Oosten;2036;8797;3776;5020
2414;Vrouwen;Aziatisch Midden-Oosten;2037;8797;3785;5012
2415;Vrouwen;Aziatisch Midden-Oosten;2038;8797;3797;5000
2416;Vrouwen;Aziatisch Midden-Oosten;2039;8797;3810;4987
2417;Vrouwen;Aziatisch Midden-Oosten;2040;8797;3821;4976
2418;Vrouwen;Aziatisch Midden-Oosten;2041;8797;3832;4965
2419;Vrouwen;Aziatisch Midden-Oosten;2042;8797;3839;4958
2420;Vrouwen;Aziatisch Midden-Oosten;2043;8797;3844;4954
2421;Vrouwen;Aziatisch Midden-Oosten;2044;8797;3846;4952
2422;Vrouwen;Aziatisch Midden-Oosten;2045;8797;3847;4950
2423;Vrouwen;Aziatisch Midden-Oosten;2046;8797;3843;4954
2424;Vrouwen;Aziatisch Midden-Oosten;2047;8797;3837;4960
2425;Vrouwen;Aziatisch Midden-Oosten;2048;8797;3832;4964
2426;Vrouwen;Aziatisch Midden-Oosten;2049;8797;3836;4961
2427;Vrouwen;Aziatisch Midden-Oosten;2050;8797;3838;4959
2428;Vrouwen;Aziatisch Midden-Oosten;2051;8797;3842;4956
2429;Vrouwen;Aziatisch Midden-Oosten;2052;8797;3843;4954
2430;Vrouwen;Aziatisch Midden-Oosten;2053;8797;3844;4953
2431;Vrouwen;Aziatisch Midden-Oosten;2054;8797;3844;4953
2432;Vrouwen;Aziatisch Midden-Oosten;2055;8797;3844;4953
2433;Vrouwen;Aziatisch Midden-Oosten;2056;8797;3844;4953
2434;Vrouwen;Aziatisch Midden-Oosten;2057;8797;3844;4953
2435;Vrouwen;Aziatisch Midden-Oosten;2058;8797;3844;4953
2436;Vrouwen;Aziatisch Midden-Oosten;2059;8797;3844;4953
2437;Vrouwen;Aziatisch Midden-Oosten;2060;8797;3844;4953
2438;Vrouwen;Aziatisch Midden-Oosten;2061;8797;3844;4953
2439;Vrouwen;Aziatisch Midden-Oosten;2062;8797;3844;4953
2440;Vrouwen;Aziatisch Midden-Oosten;2063;8797;3844;4953
2441;Vrouwen;Aziatisch Midden-Oosten;2064;8797;3844;4953
2442;Vrouwen;Aziatisch Midden-Oosten;2065;8797;3844;4953
2443;Vrouwen;Aziatisch Midden-Oosten;2066;8797;3844;4953
2444;Vrouwen;Aziatisch Midden-Oosten;2067;8797;3844;4954
2445;Vrouwen;Aziatisch Midden-Oosten;2068;8797;3844;4953
2446;Vrouwen;Aziatisch Midden-Oosten;2069;8797;3843;4954
2447;Vrouwen;Aziatisch Midden-Oosten;2070;8797;3843;4954
2448;Vrouwen;Marokko;2020;1314;337;977
2449;Vrouwen;Marokko;2021;1494;799;695
2450;Vrouwen;Marokko;2022;1741;489;1252
2451;Vrouwen;Marokko;2023;1791;507;1284
2452;Vrouwen;Marokko;2024;1720;514;1206
2453;Vrouwen;Marokko;2025;1714;516;1198
2454;Vrouwen;Marokko;2026;1701;519;1182
2455;Vrouwen;Marokko;2027;1690;515;1175
2456;Vrouwen;Marokko;2028;1684;514;1170
2457;Vrouwen;Marokko;2029;1678;514;1164
2458;Vrouwen;Marokko;2030;1675;514;1161
2459;Vrouwen;Marokko;2031;1675;512;1163
2460;Vrouwen;Marokko;2032;1675;514;1161
2461;Vrouwen;Marokko;2033;1675;515;1160
2462;Vrouwen;Marokko;2034;1675;516;1159
2463;Vrouwen;Marokko;2035;1675;516;1159
2464;Vrouwen;Marokko;2036;1675;516;1159
2465;Vrouwen;Marokko;2037;1675;516;1159
2466;Vrouwen;Marokko;2038;1675;517;1158
2467;Vrouwen;Marokko;2039;1675;518;1157
2468;Vrouwen;Marokko;2040;1675;518;1157
2469;Vrouwen;Marokko;2041;1675;518;1157
2470;Vrouwen;Marokko;2042;1675;518;1156
2471;Vrouwen;Marokko;2043;1675;519;1156
2472;Vrouwen;Marokko;2044;1675;519;1156
2473;Vrouwen;Marokko;2045;1675;520;1155
2474;Vrouwen;Marokko;2046;1675;520;1155
2475;Vrouwen;Marokko;2047;1675;521;1154
2476;Vrouwen;Marokko;2048;1675;521;1154
2477;Vrouwen;Marokko;2049;1675;521;1154
2478;Vrouwen;Marokko;2050;1675;521;1154
2479;Vrouwen;Marokko;2051;1675;521;1154
2480;Vrouwen;Marokko;2052;1675;521;1154
2481;Vrouwen;Marokko;2053;1675;521;1154
2482;Vrouwen;Marokko;2054;1675;521;1154
2483;Vrouwen;Marokko;2055;1675;521;1154
2484;Vrouwen;Marokko;2056;1675;521;1154
2485;Vrouwen;Marokko;2057;1675;521;1154
2486;Vrouwen;Marokko;2058;1675;521;1154
2487;Vrouwen;Marokko;2059;1675;521;1154
2488;Vrouwen;Marokko;2060;1675;521;1154
2489;Vrouwen;Marokko;2061;1675;521;1154
2490;Vrouwen;Marokko;2062;1675;521;1154
2491;Vrouwen;Marokko;2063;1675;521;1154
2492;Vrouwen;Marokko;2064;1675;521;1154
2493;Vrouwen;Marokko;2065;1675;521;1154
2494;Vrouwen;Marokko;2066;1675;521;1154
2495;Vrouwen;Marokko;2067;1675;521;1154
2496;Vrouwen;Marokko;2068;1675;521;1154
2497;Vrouwen;Marokko;2069;1675;521;1154
2498;Vrouwen;Marokko;2070;1675;521;1154
2499;Vrouwen;Oostelijk Azië;2020;8537;8025;512
2500;Vrouwen;Oostelijk Azië;2021;12229;7091;5138
2501;Vrouwen;Oostelijk Azië;2022;15548;7854;7694
2502;Vrouwen;Oostelijk Azië;2023;17276;9443;7833
2503;Vrouwen;Oostelijk Azië;2024;17552;10653;6899
2504;Vrouwen;Oostelijk Azië;2025;17990;11435;6555
2505;Vrouwen;Oostelijk Azië;2026;18375;12050;6325
2506;Vrouwen;Oostelijk Azië;2027;18534;12524;6010
2507;Vrouwen;Oostelijk Azië;2028;18686;12874;5812
2508;Vrouwen;Oostelijk Azië;2029;18653;13160;5493
2509;Vrouwen;Oostelijk Azië;2030;18618;13378;5240
2510;Vrouwen;Oostelijk Azië;2031;18618;13476;5142
2511;Vrouwen;Oostelijk Azië;2032;18618;13553;5065
2512;Vrouwen;Oostelijk Azië;2033;18618;13609;5009
2513;Vrouwen;Oostelijk Azië;2034;18618;13658;4960
2514;Vrouwen;Oostelijk Azië;2035;18618;13709;4909
2515;Vrouwen;Oostelijk Azië;2036;18618;13758;4860
2516;Vrouwen;Oostelijk Azië;2037;18618;13801;4817
2517;Vrouwen;Oostelijk Azië;2038;18618;13837;4781
2518;Vrouwen;Oostelijk Azië;2039;18618;13869;4749
2519;Vrouwen;Oostelijk Azië;2040;18618;13897;4721
2520;Vrouwen;Oostelijk Azië;2041;18618;13923;4695
2521;Vrouwen;Oostelijk Azië;2042;18618;13948;4670
2522;Vrouwen;Oostelijk Azië;2043;18618;13971;4647
2523;Vrouwen;Oostelijk Azië;2044;18618;13992;4626
2524;Vrouwen;Oostelijk Azië;2045;18618;14010;4608
2525;Vrouwen;Oostelijk Azië;2046;18618;14025;4593
2526;Vrouwen;Oostelijk Azië;2047;18618;14037;4581
2527;Vrouwen;Oostelijk Azië;2048;18618;14047;4571
2528;Vrouwen;Oostelijk Azië;2049;18618;14054;4564
2529;Vrouwen;Oostelijk Azië;2050;18618;14060;4558
2530;Vrouwen;Oostelijk Azië;2051;18618;14070;4548
2531;Vrouwen;Oostelijk Azië;2052;18618;14077;4541
2532;Vrouwen;Oostelijk Azië;2053;18618;14079;4539
2533;Vrouwen;Oostelijk Azië;2054;18618;14080;4538
2534;Vrouwen;Oostelijk Azië;2055;18618;14081;4537
2535;Vrouwen;Oostelijk Azië;2056;18618;14081;4537
2536;Vrouwen;Oostelijk Azië;2057;18618;14081;4537
2537;Vrouwen;Oostelijk Azië;2058;18618;14080;4538
2538;Vrouwen;Oostelijk Azië;2059;18618;14080;4538
2539;Vrouwen;Oostelijk Azië;2060;18618;14080;4538
2540;Vrouwen;Oostelijk Azië;2061;18618;14080;4538
2541;Vrouwen;Oostelijk Azië;2062;18618;14080;4538
2542;Vrouwen;Oostelijk Azië;2063;18618;14079;4539
2543;Vrouwen;Oostelijk Azië;2064;18618;14079;4539
2544;Vrouwen;Oostelijk Azië;2065;18618;14079;4539
2545;Vrouwen;Oostelijk Azië;2066;18618;14079;4539
2546;Vrouwen;Oostelijk Azië;2067;18618;14079;4539
2547;Vrouwen;Oostelijk Azië;2068;18618;14079;4539
2548;Vrouwen;Oostelijk Azië;2069;18618;14079;4539
2549;Vrouwen;Oostelijk Azië;2070;18618;14079;4539
2550;Vrouwen;Overig buiten Europa;2020;4435;4777;-342
2551;Vrouwen;Overig buiten Europa;2021;5480;4196;1284
2552;Vrouwen;Overig buiten Europa;2022;6358;4757;1601
2553;Vrouwen;Overig buiten Europa;2023;6901;5269;1632
2554;Vrouwen;Overig buiten Europa;2024;7086;5692;1394
2555;Vrouwen;Overig buiten Europa;2025;7295;5991;1304
2556;Vrouwen;Overig buiten Europa;2026;7422;6224;1198
2557;Vrouwen;Overig buiten Europa;2027;7515;6379;1136
2558;Vrouwen;Overig buiten Europa;2028;7580;6478;1102
2559;Vrouwen;Overig buiten Europa;2029;7571;6552;1019
2560;Vrouwen;Overig buiten Europa;2030;7559;6576;983
2561;Vrouwen;Overig buiten Europa;2031;7559;6618;941
2562;Vrouwen;Overig buiten Europa;2032;7559;6651;908
2563;Vrouwen;Overig buiten Europa;2033;7559;6679;880
2564;Vrouwen;Overig buiten Europa;2034;7559;6696;862
2565;Vrouwen;Overig buiten Europa;2035;7559;6713;846
2566;Vrouwen;Overig buiten Europa;2036;7559;6726;832
2567;Vrouwen;Overig buiten Europa;2037;7559;6736;823
2568;Vrouwen;Overig buiten Europa;2038;7559;6745;814
2569;Vrouwen;Overig buiten Europa;2039;7559;6754;805
2570;Vrouwen;Overig buiten Europa;2040;7559;6761;798
2571;Vrouwen;Overig buiten Europa;2041;7559;6766;793
2572;Vrouwen;Overig buiten Europa;2042;7559;6771;788
2573;Vrouwen;Overig buiten Europa;2043;7559;6775;784
2574;Vrouwen;Overig buiten Europa;2044;7559;6778;781
2575;Vrouwen;Overig buiten Europa;2045;7559;6781;778
2576;Vrouwen;Overig buiten Europa;2046;7559;6783;776
2577;Vrouwen;Overig buiten Europa;2047;7559;6784;775
2578;Vrouwen;Overig buiten Europa;2048;7559;6785;774
2579;Vrouwen;Overig buiten Europa;2049;7559;6785;774
2580;Vrouwen;Overig buiten Europa;2050;7559;6786;773
2581;Vrouwen;Overig buiten Europa;2051;7559;6787;772
2582;Vrouwen;Overig buiten Europa;2052;7559;6787;772
2583;Vrouwen;Overig buiten Europa;2053;7559;6787;772
2584;Vrouwen;Overig buiten Europa;2054;7559;6787;772
2585;Vrouwen;Overig buiten Europa;2055;7559;6787;772
2586;Vrouwen;Overig buiten Europa;2056;7559;6786;772
2587;Vrouwen;Overig buiten Europa;2057;7559;6786;773
2588;Vrouwen;Overig buiten Europa;2058;7559;6786;773
2589;Vrouwen;Overig buiten Europa;2059;7559;6786;773
2590;Vrouwen;Overig buiten Europa;2060;7559;6786;773
2591;Vrouwen;Overig buiten Europa;2061;7559;6786;773
2592;Vrouwen;Overig buiten Europa;2062;7559;6786;774
2593;Vrouwen;Overig buiten Europa;2063;7559;6785;774
2594;Vrouwen;Overig buiten Europa;2064;7559;6785;774
2595;Vrouwen;Overig buiten Europa;2065;7559;6785;774
2596;Vrouwen;Overig buiten Europa;2066;7559;6785;774
2597;Vrouwen;Overig buiten Europa;2067;7559;6785;774
2598;Vrouwen;Overig buiten Europa;2068;7559;6785;774
2599;Vrouwen;Overig buiten Europa;2069;7559;6785;774
2600;Vrouwen;Overig buiten Europa;2070;7559;6785;774
2601;Vrouwen;Overig Europa;2020;4842;3058;1784
2602;Vrouwen;Overig Europa;2021;5923;3204;2719
2603;Vrouwen;Overig Europa;2022;8079;3526;4553
2604;Vrouwen;Overig Europa;2023;8302;3888;4414
2605;Vrouwen;Overig Europa;2024;8692;4212;4480
2606;Vrouwen;Overig Europa;2025;9094;4568;4526
2607;Vrouwen;Overig Europa;2026;9212;4854;4358
2608;Vrouwen;Overig Europa;2027;9350;5112;4238
2609;Vrouwen;Overig Europa;2028;9446;5343;4103
2610;Vrouwen;Overig Europa;2029;9437;5546;3891
2611;Vrouwen;Overig Europa;2030;9430;5716;3714
2612;Vrouwen;Overig Europa;2031;9430;5780;3650
2613;Vrouwen;Overig Europa;2032;9430;5835;3595
2614;Vrouwen;Overig Europa;2033;9430;5890;3540
2615;Vrouwen;Overig Europa;2034;9430;5933;3497
2616;Vrouwen;Overig Europa;2035;9430;5973;3457
2617;Vrouwen;Overig Europa;2036;9430;6013;3417
2618;Vrouwen;Overig Europa;2037;9430;6052;3378
2619;Vrouwen;Overig Europa;2038;9430;6087;3343
2620;Vrouwen;Overig Europa;2039;9430;6119;3311
2621;Vrouwen;Overig Europa;2040;9430;6150;3280
2622;Vrouwen;Overig Europa;2041;9430;6177;3253
2623;Vrouwen;Overig Europa;2042;9430;6202;3228
2624;Vrouwen;Overig Europa;2043;9430;6228;3202
2625;Vrouwen;Overig Europa;2044;9430;6252;3178
2626;Vrouwen;Overig Europa;2045;9430;6275;3155
2627;Vrouwen;Overig Europa;2046;9430;6296;3134
2628;Vrouwen;Overig Europa;2047;9430;6314;3116
2629;Vrouwen;Overig Europa;2048;9430;6331;3099
2630;Vrouwen;Overig Europa;2049;9430;6345;3085
2631;Vrouwen;Overig Europa;2050;9430;6356;3074
2632;Vrouwen;Overig Europa;2051;9430;6374;3056
2633;Vrouwen;Overig Europa;2052;9430;6388;3042
2634;Vrouwen;Overig Europa;2053;9430;6393;3037
2635;Vrouwen;Overig Europa;2054;9430;6398;3032
2636;Vrouwen;Overig Europa;2055;9430;6400;3030
2637;Vrouwen;Overig Europa;2056;9430;6402;3028
2638;Vrouwen;Overig Europa;2057;9430;6402;3028
2639;Vrouwen;Overig Europa;2058;9430;6403;3027
2640;Vrouwen;Overig Europa;2059;9430;6403;3027
2641;Vrouwen;Overig Europa;2060;9430;6402;3028
2642;Vrouwen;Overig Europa;2061;9430;6402;3028
2643;Vrouwen;Overig Europa;2062;9430;6402;3028
2644;Vrouwen;Overig Europa;2063;9430;6402;3028
2645;Vrouwen;Overig Europa;2064;9430;6402;3028
2646;Vrouwen;Overig Europa;2065;9430;6402;3028
2647;Vrouwen;Overig Europa;2066;9430;6402;3028
2648;Vrouwen;Overig Europa;2067;9430;6402;3028
2649;Vrouwen;Overig Europa;2068;9430;6402;3028
2650;Vrouwen;Overig Europa;2069;9430;6402;3028
2651;Vrouwen;Overig Europa;2070;9430;6402;3028
2652;Vrouwen;Suriname;2020;1067;323;744
2653;Vrouwen;Suriname;2021;1015;547;468
2654;Vrouwen;Suriname;2022;1178;419;759
2655;Vrouwen;Suriname;2023;1260;444;816
2656;Vrouwen;Suriname;2024;1270;472;798
2657;Vrouwen;Suriname;2025;1301;498;803
2658;Vrouwen;Suriname;2026;1294;522;772
2659;Vrouwen;Suriname;2027;1285;542;744
2660;Vrouwen;Suriname;2028;1279;561;718
2661;Vrouwen;Suriname;2029;1270;578;692
2662;Vrouwen;Suriname;2030;1262;600;662
2663;Vrouwen;Suriname;2031;1262;601;661
2664;Vrouwen;Suriname;2032;1262;599;663
2665;Vrouwen;Suriname;2033;1262;597;665
2666;Vrouwen;Suriname;2034;1262;597;665
2667;Vrouwen;Suriname;2035;1262;596;666
2668;Vrouwen;Suriname;2036;1262;597;665
2669;Vrouwen;Suriname;2037;1262;598;664
2670;Vrouwen;Suriname;2038;1262;599;663
2671;Vrouwen;Suriname;2039;1262;600;662
2672;Vrouwen;Suriname;2040;1262;600;662
2673;Vrouwen;Suriname;2041;1262;601;661
2674;Vrouwen;Suriname;2042;1262;602;660
2675;Vrouwen;Suriname;2043;1262;603;659
2676;Vrouwen;Suriname;2044;1262;604;658
2677;Vrouwen;Suriname;2045;1262;606;656
2678;Vrouwen;Suriname;2046;1262;608;654
2679;Vrouwen;Suriname;2047;1262;609;653
2680;Vrouwen;Suriname;2048;1262;610;652
2681;Vrouwen;Suriname;2049;1262;609;653
2682;Vrouwen;Suriname;2050;1262;608;654
2683;Vrouwen;Suriname;2051;1262;608;654
2684;Vrouwen;Suriname;2052;1262;609;653
2685;Vrouwen;Suriname;2053;1262;609;653
2686;Vrouwen;Suriname;2054;1262;608;654
2687;Vrouwen;Suriname;2055;1262;608;654
2688;Vrouwen;Suriname;2056;1262;608;654
2689;Vrouwen;Suriname;2057;1262;607;655
2690;Vrouwen;Suriname;2058;1262;606;656
2691;Vrouwen;Suriname;2059;1262;606;656
2692;Vrouwen;Suriname;2060;1262;606;656
2693;Vrouwen;Suriname;2061;1262;605;657
2694;Vrouwen;Suriname;2062;1262;605;657
2695;Vrouwen;Suriname;2063;1262;604;658
2696;Vrouwen;Suriname;2064;1262;604;658
2697;Vrouwen;Suriname;2065;1262;604;658
2698;Vrouwen;Suriname;2066;1262;603;659
2699;Vrouwen;Suriname;2067;1262;603;659
2700;Vrouwen;Suriname;2068;1262;603;659
2701;Vrouwen;Suriname;2069;1262;602;660
2702;Vrouwen;Suriname;2070;1262;602;660
2703;Vrouwen;Turkije;2020;2723;1405;1318
2704;Vrouwen;Turkije;2021;2668;1340;1328
2705;Vrouwen;Turkije;2022;3761;1452;2309
2706;Vrouwen;Turkije;2023;3342;1588;1754
2707;Vrouwen;Turkije;2024;3120;1632;1488
2708;Vrouwen;Turkije;2025;3250;1656;1594
2709;Vrouwen;Turkije;2026;3212;1698;1514
2710;Vrouwen;Turkije;2027;3234;1746;1488
2711;Vrouwen;Turkije;2028;3250;1766;1484
2712;Vrouwen;Turkije;2029;3242;1774;1468
2713;Vrouwen;Turkije;2030;3234;1793;1441
2714;Vrouwen;Turkije;2031;3234;1809;1425
2715;Vrouwen;Turkije;2032;3234;1814;1420
2716;Vrouwen;Turkije;2033;3234;1820;1414
2717;Vrouwen;Turkije;2034;3234;1829;1405
2718;Vrouwen;Turkije;2035;3234;1839;1395
2719;Vrouwen;Turkije;2036;3234;1851;1383
2720;Vrouwen;Turkije;2037;3234;1862;1372
2721;Vrouwen;Turkije;2038;3234;1872;1362
2722;Vrouwen;Turkije;2039;3234;1882;1352
2723;Vrouwen;Turkije;2040;3234;1890;1344
2724;Vrouwen;Turkije;2041;3234;1898;1336
2725;Vrouwen;Turkije;2042;3234;1906;1328
2726;Vrouwen;Turkije;2043;3234;1912;1322
2727;Vrouwen;Turkije;2044;3234;1921;1313
2728;Vrouwen;Turkije;2045;3234;1929;1305
2729;Vrouwen;Turkije;2046;3234;1936;1298
2730;Vrouwen;Turkije;2047;3234;1940;1294
2731;Vrouwen;Turkije;2048;3234;1941;1293
2732;Vrouwen;Turkije;2049;3234;1942;1292
2733;Vrouwen;Turkije;2050;3234;1942;1292
2734;Vrouwen;Turkije;2051;3234;1943;1291
2735;Vrouwen;Turkije;2052;3234;1945;1289
2736;Vrouwen;Turkije;2053;3234;1943;1291
2737;Vrouwen;Turkije;2054;3234;1942;1292
2738;Vrouwen;Turkije;2055;3234;1943;1291
2739;Vrouwen;Turkije;2056;3234;1943;1291
2740;Vrouwen;Turkije;2057;3234;1943;1291
2741;Vrouwen;Turkije;2058;3234;1943;1291
2742;Vrouwen;Turkije;2059;3234;1942;1292
2743;Vrouwen;Turkije;2060;3234;1942;1292
2744;Vrouwen;Turkije;2061;3234;1942;1292
2745;Vrouwen;Turkije;2062;3234;1942;1292
2746;Vrouwen;Turkije;2063;3234;1942;1292
2747;Vrouwen;Turkije;2064;3234;1942;1292
2748;Vrouwen;Turkije;2065;3234;1942;1292
2749;Vrouwen;Turkije;2066;3234;1942;1292
2750;Vrouwen;Turkije;2067;3234;1942;1292
2751;Vrouwen;Turkije;2068;3234;1942;1292
2752;Vrouwen;Turkije;2069;3234;1942;1292
2753;Vrouwen;Turkije;2070;3234;1942;1292
