ID;Geslacht;Onderwijssoort;Migratieachtergrond;WoonregioSchoolregio;Regiokenmerken;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
4657;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;West-Nederland (LD);2006/'07;1;1;100
4658;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;West-Nederland (LD);2007/'08;1;1;100
4659;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;West-Nederland (LD);2008/'09;3;3;100
4660;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;West-Nederland (LD);2009/'10;0;0;0
4661;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;West-Nederland (LD);2010/'11;2;1;50
4662;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;West-Nederland (LD);2011/'12;2;1;50
4663;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;West-Nederland (LD);2012/'13;6;6;100
4664;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;West-Nederland (LD);2013/'14;2;0;0
4665;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;West-Nederland (LD);2014/'15;6;4;67
4666;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;West-Nederland (LD);2015/'16;2;2;100
4667;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;West-Nederland (LD);2016/'17;1;1;100
4668;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;West-Nederland (LD);2017/'18;3;2;67
4669;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;West-Nederland (LD);2018/'19;1;1;100
4670;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;West-Nederland (LD);2019/'20;0;0;0
4671;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;West-Nederland (LD);2020/'21;2;2;100
4672;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Zuid-Nederland (LD);2005/'06;0;0;0
4673;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Zuid-Nederland (LD);2006/'07;0;0;0
4674;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Zuid-Nederland (LD);2007/'08;0;0;0
4675;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Zuid-Nederland (LD);2008/'09;0;0;0
4676;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Zuid-Nederland (LD);2009/'10;0;0;0
4677;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Zuid-Nederland (LD);2010/'11;1;1;100
4678;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Zuid-Nederland (LD);2011/'12;0;0;0
4679;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Zuid-Nederland (LD);2012/'13;0;0;0
4680;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Zuid-Nederland (LD);2013/'14;0;0;0
4681;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Zuid-Nederland (LD);2014/'15;0;0;0
4682;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Zuid-Nederland (LD);2015/'16;0;0;0
4683;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Zuid-Nederland (LD);2016/'17;0;0;0
4684;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Zuid-Nederland (LD);2017/'18;0;0;0
4685;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Zuid-Nederland (LD);2018/'19;1;1;100
4686;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Zuid-Nederland (LD);2019/'20;0;0;0
4687;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Zuid-Nederland (LD);2020/'21;0;0;0
4688;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (LD);2005/'06;10;9;90
4689;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (LD);2006/'07;6;6;100
4690;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (LD);2007/'08;8;7;88
4691;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (LD);2008/'09;8;8;100
4692;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (LD);2009/'10;13;12;92
4693;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (LD);2010/'11;16;15;94
4694;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (LD);2011/'12;8;6;75
4695;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (LD);2012/'13;11;10;91
4696;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (LD);2013/'14;20;16;80
4697;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (LD);2014/'15;17;17;100
4698;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (LD);2015/'16;10;10;100
4699;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (LD);2016/'17;16;15;94
4700;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (LD);2017/'18;7;7;100
4701;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (LD);2018/'19;8;8;100
4702;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (LD);2019/'20;5;5;100
4703;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (LD);2020/'21;3;3;100
4704;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Nederland;2005/'06;10;9;90
4705;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Nederland;2006/'07;9;9;100
4706;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Nederland;2007/'08;9;8;89
4707;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Nederland;2008/'09;11;11;100
4708;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Nederland;2009/'10;13;12;92
4709;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Nederland;2010/'11;20;18;90
4710;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Nederland;2011/'12;10;7;70
4711;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Nederland;2012/'13;17;16;94
4712;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Nederland;2013/'14;22;16;73
4713;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Nederland;2014/'15;23;21;91
4714;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Nederland;2015/'16;13;13;100
4715;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Nederland;2016/'17;18;16;89
4716;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Nederland;2017/'18;10;9;90
4717;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Nederland;2018/'19;10;10;100
4718;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Nederland;2019/'20;6;6;100
4719;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Nederland;2020/'21;5;5;100
4720;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2005/'06;1;1;100
4721;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2006/'07;1;1;100
4722;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2007/'08;0;0;0
4723;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2008/'09;3;3;100
4724;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2009/'10;0;0;0
4725;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2010/'11;4;3;75
4726;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2011/'12;1;0;0
4727;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2012/'13;5;5;100
4728;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2013/'14;2;0;0
4729;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2014/'15;4;4;100
4730;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2015/'16;1;1;100
4731;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2016/'17;1;1;100
4732;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2017/'18;2;2;100
4733;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2018/'19;1;1;100
4734;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2019/'20;0;0;0
4735;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2020/'21;2;2;100
4736;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Amsterdam;2005/'06;1;1;100
4737;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Amsterdam;2006/'07;0;0;0
4738;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Amsterdam;2007/'08;0;0;0
4739;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Amsterdam;2008/'09;1;1;100
4740;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Amsterdam;2009/'10;0;0;0
4741;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Amsterdam;2010/'11;3;3;100
4742;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Amsterdam;2011/'12;0;0;0
4743;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Amsterdam;2012/'13;4;4;100
4744;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Amsterdam;2013/'14;1;0;0
4745;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Amsterdam;2014/'15;3;3;100
4746;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Amsterdam;2015/'16;0;0;0
4747;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Amsterdam;2016/'17;1;1;100
4748;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Amsterdam;2017/'18;1;1;100
4749;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Amsterdam;2018/'19;1;1;100
4750;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Amsterdam;2019/'20;0;0;0
4751;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Amsterdam;2020/'21;2;2;100
4752;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;'s-Gravenhage;2005/'06;0;0;0
4753;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;'s-Gravenhage;2006/'07;1;1;100
4754;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;'s-Gravenhage;2007/'08;0;0;0
4755;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;'s-Gravenhage;2008/'09;1;1;100
4756;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;'s-Gravenhage;2009/'10;0;0;0
4757;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;'s-Gravenhage;2010/'11;0;0;0
4758;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;'s-Gravenhage;2011/'12;0;0;0
4759;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;'s-Gravenhage;2012/'13;1;1;100
4760;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;'s-Gravenhage;2013/'14;1;0;0
4761;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;'s-Gravenhage;2014/'15;1;1;100
4762;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;'s-Gravenhage;2015/'16;1;1;100
4763;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;'s-Gravenhage;2016/'17;0;0;0
4764;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;'s-Gravenhage;2017/'18;1;1;100
4765;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;'s-Gravenhage;2018/'19;0;0;0
4766;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;'s-Gravenhage;2019/'20;0;0;0
4767;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;'s-Gravenhage;2020/'21;0;0;0
4768;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Rotterdam;2005/'06;0;0;0
4769;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Rotterdam;2006/'07;0;0;0
4770;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Rotterdam;2007/'08;0;0;0
4771;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Rotterdam;2008/'09;1;1;100
4772;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Rotterdam;2009/'10;0;0;0
4773;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Rotterdam;2010/'11;1;0;0
4774;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Rotterdam;2011/'12;1;0;0
4775;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Rotterdam;2012/'13;0;0;0
4776;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Rotterdam;2013/'14;0;0;0
4777;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Rotterdam;2014/'15;0;0;0
4778;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Rotterdam;2015/'16;0;0;0
4779;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Rotterdam;2016/'17;0;0;0
4780;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Rotterdam;2017/'18;0;0;0
4781;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Rotterdam;2018/'19;0;0;0
4782;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Rotterdam;2019/'20;0;0;0
4783;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Rotterdam;2020/'21;0;0;0
4784;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Utrecht;2005/'06;0;0;0
4785;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Utrecht;2006/'07;0;0;0
4786;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Utrecht;2007/'08;0;0;0
4787;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Utrecht;2008/'09;0;0;0
4788;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Utrecht;2009/'10;0;0;0
4789;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Utrecht;2010/'11;0;0;0
4790;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Utrecht;2011/'12;0;0;0
4791;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Utrecht;2012/'13;0;0;0
4792;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Utrecht;2013/'14;0;0;0
4793;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Utrecht;2014/'15;0;0;0
4794;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Utrecht;2015/'16;0;0;0
4795;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Utrecht;2016/'17;0;0;0
4796;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Utrecht;2017/'18;0;0;0
4797;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Utrecht;2018/'19;0;0;0
4798;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Utrecht;2019/'20;0;0;0
4799;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Utrecht;2020/'21;0;0;0
4800;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2005/'06;6;6;100
4801;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;6;6;100
4802;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;5;5;100
4803;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;6;6;100
4804;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;9;9;100
4805;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;8;8;100
4806;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;5;5;100
4807;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;4;3;75
4808;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;10;7;70
4809;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;9;9;100
4810;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;8;8;100
4811;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;12;11;92
4812;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;4;3;75
4813;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;4;4;100
4814;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;6;6;100
4815;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;0;0;0
4816;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2005/'06;3;2;67
4817;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2006/'07;2;2;100
4818;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2007/'08;4;3;75
4819;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2008/'09;2;2;100
4820;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2009/'10;4;3;75
4821;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2010/'11;8;7;88
4822;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2011/'12;4;2;50
4823;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2012/'13;8;8;100
4824;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2013/'14;10;9;90
4825;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2014/'15;10;8;80
4826;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2015/'16;4;4;100
4827;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2016/'17;5;4;80
4828;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2017/'18;4;4;100
4829;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2018/'19;5;5;100
4830;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2019/'20;0;0;0
4831;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2020/'21;3;3;100
4832;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Niet in te delen (GM);2005/'06;0;0;0
4833;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Niet in te delen (GM);2006/'07;0;0;0
4834;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Niet in te delen (GM);2007/'08;0;0;0
4835;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Niet in te delen (GM);2008/'09;0;0;0
4836;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Niet in te delen (GM);2009/'10;0;0;0
4837;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Niet in te delen (GM);2010/'11;0;0;0
4838;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Niet in te delen (GM);2011/'12;0;0;0
4839;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Niet in te delen (GM);2012/'13;0;0;0
4840;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Niet in te delen (GM);2013/'14;0;0;0
4841;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Niet in te delen (GM);2014/'15;0;0;0
4842;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Niet in te delen (GM);2015/'16;0;0;0
4843;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Niet in te delen (GM);2016/'17;0;0;0
4844;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Niet in te delen (GM);2017/'18;0;0;0
4845;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Niet in te delen (GM);2018/'19;0;0;0
4846;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Niet in te delen (GM);2019/'20;0;0;0
4847;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Niet in te delen (GM);2020/'21;0;0;0
4848;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Noord-Nederland (LD);2005/'06;0;0;0
4849;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Noord-Nederland (LD);2006/'07;0;0;0
4850;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Schoolregio;Noord-Nederland (LD);2007/'08;0;0;0
