ID;Geslacht;Leeftijd;TypeInstelling;RegioS;Perioden;AantalUltimoVerslagjaar_1;PercentageUltimoVerslagjaar_2;AantalInVerslagjaar_3;PercentageInVerslagjaar_4;OpnamedagenInVerslagjaar_5
2781;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Holland (PV);2007;615;0.19;;;
2782;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Holland (PV);2008;665;0.21;755.0;0.24;231.0
2783;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Holland (PV);2009;765;0.24;855.0;0.28;256.0
2784;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zuid-Holland (PV);2004;560;0.14;630.0;0.16;186.0
2785;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zuid-Holland (PV);2005;645;0.16;725.0;0.18;220.0
2786;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zuid-Holland (PV);2006;745;0.18;860.0;0.22;260.0
2787;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zuid-Holland (PV);2007;870;0.22;;;
2788;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zuid-Holland (PV);2008;950;0.24;1085.0;0.28;323.0
2789;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zuid-Holland (PV);2009;1060;0.27;1175.0;0.3;360.0
2790;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zeeland (PV);2004;70;0.16;80.0;0.19;25.0
2791;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zeeland (PV);2005;65;0.16;80.0;0.19;25.0
2792;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zeeland (PV);2006;80;0.19;85.0;0.21;26.0
2793;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zeeland (PV);2007;75;0.18;;;
2794;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zeeland (PV);2008;70;0.17;80.0;0.2;24.0
2795;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zeeland (PV);2009;55;0.13;70.0;0.18;20.0
2796;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Brabant (PV);2004;430;0.15;480.0;0.17;146.0
2797;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Brabant (PV);2005;470;0.16;525.0;0.18;163.0
2798;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Brabant (PV);2006;500;0.17;560.0;0.19;172.0
2799;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Brabant (PV);2007;515;0.18;;;
2800;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Brabant (PV);2008;550;0.19;590.0;0.21;191.0
2801;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Brabant (PV);2009;540;0.19;615.0;0.22;194.0
2802;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Limburg (PV);2004;260;0.19;295.0;0.21;93.0
2803;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Limburg (PV);2005;280;0.2;305.0;0.22;97.0
2804;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Limburg (PV);2006;335;0.25;355.0;0.26;110.0
2805;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Limburg (PV);2007;320;0.24;;;
2806;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Limburg (PV);2008;325;0.25;375.0;0.29;114.0
2807;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Limburg (PV);2009;350;0.28;390.0;0.31;121.0
2808;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2004;12205;0.79;14420.0;0.93;4395.0
2809;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2005;12980;0.83;15310.0;0.99;4649.0
2810;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2006;14000;0.88;16550.0;1.03;5030.0
2811;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2007;15075;0.93;;;
2812;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2008;15565;0.94;18815.0;1.14;5662.0
2813;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2009;16750;1.0;19990.0;1.19;6006.0
2814;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Groningen (PV);2004;380;0.69;425.0;0.77;133.0
2815;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Groningen (PV);2005;405;0.73;465.0;0.85;143.0
2816;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Groningen (PV);2006;440;0.78;520.0;0.92;158.0
2817;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Groningen (PV);2007;445;0.77;;;
2818;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Groningen (PV);2008;480;0.82;590.0;1.01;170.0
2819;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Groningen (PV);2009;525;0.89;655.0;1.11;188.0
2820;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Friesland (PV);2004;385;0.62;475.0;0.76;141.0
2821;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Friesland (PV);2005;425;0.67;510.0;0.81;149.0
2822;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Friesland (PV);2006;455;0.7;555.0;0.85;161.0
2823;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Friesland (PV);2007;455;0.69;;;
2824;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Friesland (PV);2008;485;0.72;605.0;0.91;172.0
2825;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Friesland (PV);2009;540;0.81;665.0;0.99;193.0
2826;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Drenthe (PV);2004;630;1.28;705.0;1.44;226.0
2827;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Drenthe (PV);2005;675;1.34;760.0;1.55;244.0
2828;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Drenthe (PV);2006;715;1.39;825.0;1.61;262.0
2829;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Drenthe (PV);2007;725;1.38;;;
2830;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Drenthe (PV);2008;745;1.41;860.0;1.63;273.0
2831;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Drenthe (PV);2009;785;1.47;870.0;1.63;279.0
2832;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Overijssel (PV);2004;580;0.57;700.0;0.69;206.0
2833;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Overijssel (PV);2005;640;0.62;770.0;0.76;225.0
2834;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Overijssel (PV);2006;705;0.67;880.0;0.84;250.0
2835;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Overijssel (PV);2007;815;0.76;;;
2836;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Overijssel (PV);2008;850;0.78;1060.0;0.97;305.0
2837;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Overijssel (PV);2009;905;0.82;1120.0;1.02;332.0
2838;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Flevoland (PV);2004;85;0.3;130.0;0.44;31.0
2839;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Flevoland (PV);2005;90;0.29;135.0;0.46;33.0
2840;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Flevoland (PV);2006;95;0.3;150.0;0.47;36.0
2841;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Flevoland (PV);2007;105;0.31;;;
2842;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Flevoland (PV);2008;110;0.32;155.0;0.45;40.0
2843;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Flevoland (PV);2009;135;0.37;175.0;0.48;46.0
2844;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Gelderland (PV);2004;1730;0.92;1975.0;1.05;633.0
2845;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Gelderland (PV);2005;1810;0.95;2055.0;1.09;650.0
2846;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Gelderland (PV);2006;1940;1.0;2215.0;1.14;696.0
2847;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Gelderland (PV);2007;2080;1.05;;;
2848;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Gelderland (PV);2008;2180;1.08;2530.0;1.26;789.0
2849;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Gelderland (PV);2009;2325;1.14;2685.0;1.31;829.0
2850;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Utrecht (PV);2004;835;0.82;980.0;0.96;303.0
2851;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Utrecht (PV);2005;925;0.9;1065.0;1.05;332.0
2852;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Utrecht (PV);2006;1020;0.97;1170.0;1.1;365.0
2853;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Utrecht (PV);2007;1085;1.01;;;
2854;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Utrecht (PV);2008;1140;1.04;1335.0;1.21;418.0
2855;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Utrecht (PV);2009;1235;1.1;1440.0;1.28;450.0
2856;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Holland (PV);2004;1755;0.72;2155.0;0.89;617.0
2857;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Holland (PV);2005;1840;0.75;2265.0;0.93;648.0
2858;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Holland (PV);2006;1985;0.79;2455.0;0.98;711.0
2859;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Holland (PV);2007;2145;0.84;;;
2860;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Holland (PV);2008;2250;0.87;2785.0;1.08;800.0
2861;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Holland (PV);2009;2465;0.94;3045.0;1.16;882.0
2862;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Zuid-Holland (PV);2004;2335;0.74;2835.0;0.9;842.0
2863;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Zuid-Holland (PV);2005;2560;0.8;3050.0;0.97;911.0
2864;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Zuid-Holland (PV);2006;2760;0.85;3280.0;1.01;994.0
2865;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Zuid-Holland (PV);2007;3110;0.94;;;
2866;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Zuid-Holland (PV);2008;3215;0.96;3910.0;1.17;1165.0
2867;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Zuid-Holland (PV);2009;3510;1.03;4255.0;1.25;1248.0
2868;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Zeeland (PV);2004;285;0.74;315.0;0.82;103.0
2869;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Zeeland (PV);2005;300;0.75;345.0;0.89;111.0
2870;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Zeeland (PV);2006;315;0.79;370.0;0.93;112.0
2871;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Zeeland (PV);2007;350;0.86;;;
2872;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Zeeland (PV);2008;340;0.83;425.0;1.04;126.0
2873;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Zeeland (PV);2009;345;0.84;430.0;1.05;128.0
2874;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Brabant (PV);2004;1980;0.83;2305.0;0.97;714.0
2875;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Brabant (PV);2005;2035;0.84;2380.0;1.0;736.0
2876;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Brabant (PV);2006;2195;0.9;2540.0;1.03;793.0
2877;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Brabant (PV);2007;2365;0.95;;;
2878;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Brabant (PV);2008;2360;0.94;2815.0;1.12;876.0
2879;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Brabant (PV);2009;2505;0.98;2905.0;1.14;903.0
2880;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Limburg (PV);2004;1225;1.01;1415.0;1.16;445.0
2881;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Limburg (PV);2005;1280;1.04;1500.0;1.23;466.0
2882;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Limburg (PV);2006;1370;1.1;1585.0;1.27;493.0
2883;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Limburg (PV);2007;1390;1.1;;;
2884;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Limburg (PV);2008;1410;1.1;1740.0;1.36;527.0
2885;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Limburg (PV);2009;1470;1.13;1740.0;1.34;529.0
2886;Mannen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2004;2690;0.17;4485.0;0.29;934.0
2887;Mannen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2005;2845;0.18;4655.0;0.3;968.0
2888;Mannen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2006;3075;0.19;5120.0;0.32;1060.0
2889;Mannen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2007;3310;0.2;;;
2890;Mannen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2008;3455;0.21;5895.0;0.36;1201.0
2891;Mannen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2009;3565;0.21;6245.0;0.37;1252.0
2892;Mannen;50 tot 65 jaar;Verpleging en verzorging;Groningen (PV);2004;75;0.14;120.0;0.22;26.0
2893;Mannen;50 tot 65 jaar;Verpleging en verzorging;Groningen (PV);2005;85;0.15;135.0;0.24;27.0
2894;Mannen;50 tot 65 jaar;Verpleging en verzorging;Groningen (PV);2006;95;0.17;165.0;0.29;34.0
2895;Mannen;50 tot 65 jaar;Verpleging en verzorging;Groningen (PV);2007;105;0.18;;;
2896;Mannen;50 tot 65 jaar;Verpleging en verzorging;Groningen (PV);2008;115;0.2;210.0;0.36;40.0
2897;Mannen;50 tot 65 jaar;Verpleging en verzorging;Groningen (PV);2009;135;0.23;240.0;0.41;45.0
2898;Mannen;50 tot 65 jaar;Verpleging en verzorging;Friesland (PV);2004;85;0.14;160.0;0.26;31.0
2899;Mannen;50 tot 65 jaar;Verpleging en verzorging;Friesland (PV);2005;105;0.16;175.0;0.28;32.0
2900;Mannen;50 tot 65 jaar;Verpleging en verzorging;Friesland (PV);2006;105;0.16;185.0;0.29;34.0
2901;Mannen;50 tot 65 jaar;Verpleging en verzorging;Friesland (PV);2007;105;0.16;;;
2902;Mannen;50 tot 65 jaar;Verpleging en verzorging;Friesland (PV);2008;125;0.19;220.0;0.33;42.0
2903;Mannen;50 tot 65 jaar;Verpleging en verzorging;Friesland (PV);2009;145;0.22;255.0;0.38;48.0
2904;Mannen;50 tot 65 jaar;Verpleging en verzorging;Drenthe (PV);2004;90;0.18;150.0;0.31;32.0
2905;Mannen;50 tot 65 jaar;Verpleging en verzorging;Drenthe (PV);2005;95;0.19;160.0;0.33;33.0
2906;Mannen;50 tot 65 jaar;Verpleging en verzorging;Drenthe (PV);2006;105;0.2;175.0;0.35;36.0
2907;Mannen;50 tot 65 jaar;Verpleging en verzorging;Drenthe (PV);2007;100;0.19;;;
2908;Mannen;50 tot 65 jaar;Verpleging en verzorging;Drenthe (PV);2008;105;0.2;185.0;0.35;37.0
2909;Mannen;50 tot 65 jaar;Verpleging en verzorging;Drenthe (PV);2009;105;0.2;185.0;0.35;38.0
2910;Mannen;50 tot 65 jaar;Verpleging en verzorging;Overijssel (PV);2004;185;0.18;280.0;0.27;62.0
2911;Mannen;50 tot 65 jaar;Verpleging en verzorging;Overijssel (PV);2005;200;0.19;315.0;0.31;67.0
2912;Mannen;50 tot 65 jaar;Verpleging en verzorging;Overijssel (PV);2006;210;0.2;365.0;0.35;74.0
2913;Mannen;50 tot 65 jaar;Verpleging en verzorging;Overijssel (PV);2007;220;0.21;;;
2914;Mannen;50 tot 65 jaar;Verpleging en verzorging;Overijssel (PV);2008;230;0.21;400.0;0.37;80.0
2915;Mannen;50 tot 65 jaar;Verpleging en verzorging;Overijssel (PV);2009;220;0.2;395.0;0.36;82.0
2916;Mannen;50 tot 65 jaar;Verpleging en verzorging;Flevoland (PV);2004;35;0.11;65.0;0.23;11.0
2917;Mannen;50 tot 65 jaar;Verpleging en verzorging;Flevoland (PV);2005;30;0.1;65.0;0.22;11.0
2918;Mannen;50 tot 65 jaar;Verpleging en verzorging;Flevoland (PV);2006;30;0.1;75.0;0.24;12.0
2919;Mannen;50 tot 65 jaar;Verpleging en verzorging;Flevoland (PV);2007;40;0.11;;;
2920;Mannen;50 tot 65 jaar;Verpleging en verzorging;Flevoland (PV);2008;35;0.1;70.0;0.2;11.0
2921;Mannen;50 tot 65 jaar;Verpleging en verzorging;Flevoland (PV);2009;45;0.12;75.0;0.21;13.0
2922;Mannen;50 tot 65 jaar;Verpleging en verzorging;Gelderland (PV);2004;340;0.18;505.0;0.27;120.0
2923;Mannen;50 tot 65 jaar;Verpleging en verzorging;Gelderland (PV);2005;365;0.19;545.0;0.29;127.0
2924;Mannen;50 tot 65 jaar;Verpleging en verzorging;Gelderland (PV);2006;385;0.2;605.0;0.31;135.0
2925;Mannen;50 tot 65 jaar;Verpleging en verzorging;Gelderland (PV);2007;415;0.21;;;
2926;Mannen;50 tot 65 jaar;Verpleging en verzorging;Gelderland (PV);2008;435;0.21;705.0;0.35;154.0
2927;Mannen;50 tot 65 jaar;Verpleging en verzorging;Gelderland (PV);2009;410;0.2;710.0;0.35;152.0
2928;Mannen;50 tot 65 jaar;Verpleging en verzorging;Utrecht (PV);2004;130;0.13;255.0;0.25;50.0
2929;Mannen;50 tot 65 jaar;Verpleging en verzorging;Utrecht (PV);2005;155;0.15;245.0;0.24;49.0
2930;Mannen;50 tot 65 jaar;Verpleging en verzorging;Utrecht (PV);2006;175;0.16;295.0;0.28;58.0
2931;Mannen;50 tot 65 jaar;Verpleging en verzorging;Utrecht (PV);2007;170;0.16;;;
2932;Mannen;50 tot 65 jaar;Verpleging en verzorging;Utrecht (PV);2008;180;0.17;310.0;0.28;61.0
2933;Mannen;50 tot 65 jaar;Verpleging en verzorging;Utrecht (PV);2009;205;0.18;350.0;0.31;70.0
2934;Mannen;50 tot 65 jaar;Verpleging en verzorging;Noord-Holland (PV);2004;530;0.22;900.0;0.37;183.0
2935;Mannen;50 tot 65 jaar;Verpleging en verzorging;Noord-Holland (PV);2005;555;0.23;910.0;0.37;188.0
2936;Mannen;50 tot 65 jaar;Verpleging en verzorging;Noord-Holland (PV);2006;600;0.24;995.0;0.4;207.0
2937;Mannen;50 tot 65 jaar;Verpleging en verzorging;Noord-Holland (PV);2007;545;0.21;;;
2938;Mannen;50 tot 65 jaar;Verpleging en verzorging;Noord-Holland (PV);2008;550;0.21;1025.0;0.4;192.0
2939;Mannen;50 tot 65 jaar;Verpleging en verzorging;Noord-Holland (PV);2009;580;0.22;1085.0;0.41;205.0
2940;Mannen;50 tot 65 jaar;Verpleging en verzorging;Zuid-Holland (PV);2004;580;0.18;995.0;0.32;200.0
2941;Mannen;50 tot 65 jaar;Verpleging en verzorging;Zuid-Holland (PV);2005;640;0.2;1035.0;0.33;217.0
2942;Mannen;50 tot 65 jaar;Verpleging en verzorging;Zuid-Holland (PV);2006;680;0.21;1095.0;0.34;234.0
2943;Mannen;50 tot 65 jaar;Verpleging en verzorging;Zuid-Holland (PV);2007;835;0.25;;;
2944;Mannen;50 tot 65 jaar;Verpleging en verzorging;Zuid-Holland (PV);2008;885;0.26;1400.0;0.42;304.0
2945;Mannen;50 tot 65 jaar;Verpleging en verzorging;Zuid-Holland (PV);2009;930;0.27;1560.0;0.46;319.0
2946;Mannen;50 tot 65 jaar;Verpleging en verzorging;Zeeland (PV);2004;55;0.14;80.0;0.21;19.0
2947;Mannen;50 tot 65 jaar;Verpleging en verzorging;Zeeland (PV);2005;55;0.14;90.0;0.23;21.0
2948;Mannen;50 tot 65 jaar;Verpleging en verzorging;Zeeland (PV);2006;65;0.17;115.0;0.29;22.0
2949;Mannen;50 tot 65 jaar;Verpleging en verzorging;Zeeland (PV);2007;85;0.21;;;
2950;Mannen;50 tot 65 jaar;Verpleging en verzorging;Zeeland (PV);2008;80;0.2;140.0;0.34;28.0
2951;Mannen;50 tot 65 jaar;Verpleging en verzorging;Zeeland (PV);2009;85;0.2;150.0;0.36;29.0
2952;Mannen;50 tot 65 jaar;Verpleging en verzorging;Noord-Brabant (PV);2004;375;0.16;620.0;0.26;127.0
2953;Mannen;50 tot 65 jaar;Verpleging en verzorging;Noord-Brabant (PV);2005;360;0.15;625.0;0.26;125.0
2954;Mannen;50 tot 65 jaar;Verpleging en verzorging;Noord-Brabant (PV);2006;410;0.17;675.0;0.27;142.0
2955;Mannen;50 tot 65 jaar;Verpleging en verzorging;Noord-Brabant (PV);2007;475;0.19;;;
2956;Mannen;50 tot 65 jaar;Verpleging en verzorging;Noord-Brabant (PV);2008;465;0.19;780.0;0.31;168.0
2957;Mannen;50 tot 65 jaar;Verpleging en verzorging;Noord-Brabant (PV);2009;485;0.19;795.0;0.31;171.0
2958;Mannen;50 tot 65 jaar;Verpleging en verzorging;Limburg (PV);2004;210;0.17;350.0;0.29;74.0
2959;Mannen;50 tot 65 jaar;Verpleging en verzorging;Limburg (PV);2005;195;0.16;360.0;0.3;69.0
2960;Mannen;50 tot 65 jaar;Verpleging en verzorging;Limburg (PV);2006;210;0.17;375.0;0.3;72.0
2961;Mannen;50 tot 65 jaar;Verpleging en verzorging;Limburg (PV);2007;215;0.17;;;
2962;Mannen;50 tot 65 jaar;Verpleging en verzorging;Limburg (PV);2008;250;0.19;455.0;0.35;84.0
2963;Mannen;50 tot 65 jaar;Verpleging en verzorging;Limburg (PV);2009;225;0.17;440.0;0.34;80.0
2964;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2004;7000;0.45;7285.0;0.47;2561.0
2965;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2005;7410;0.47;7710.0;0.5;2710.0
2966;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2006;7880;0.49;8195.0;0.51;2887.0
2967;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2007;8425;0.52;;;
2968;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2008;8545;0.52;9165.0;0.56;3190.0
2969;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2009;9135;0.55;9520.0;0.57;3324.0
2970;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Groningen (PV);2004;240;0.44;245.0;0.45;88.0
2971;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Groningen (PV);2005;255;0.46;265.0;0.48;93.0
2972;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Groningen (PV);2006;270;0.47;280.0;0.49;99.0
2973;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Groningen (PV);2007;270;0.47;;;
2974;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Groningen (PV);2008;280;0.48;290.0;0.5;101.0
2975;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Groningen (PV);2009;295;0.5;310.0;0.52;107.0
2976;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Friesland (PV);2004;190;0.3;200.0;0.32;69.0
2977;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Friesland (PV);2005;205;0.32;215.0;0.35;75.0
2978;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Friesland (PV);2006;225;0.34;235.0;0.36;81.0
2979;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Friesland (PV);2007;235;0.35;;;
2980;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Friesland (PV);2008;240;0.36;260.0;0.39;88.0
2981;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Friesland (PV);2009;260;0.39;275.0;0.41;96.0
2982;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Drenthe (PV);2004;370;0.75;375.0;0.76;132.0
2983;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Drenthe (PV);2005;385;0.77;405.0;0.83;143.0
2984;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Drenthe (PV);2006;410;0.8;430.0;0.84;152.0
2985;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Drenthe (PV);2007;425;0.81;;;
2986;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Drenthe (PV);2008;430;0.81;455.0;0.86;162.0
2987;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Drenthe (PV);2009;440;0.83;450.0;0.84;159.0
2988;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Overijssel (PV);2004;290;0.28;295.0;0.29;103.0
2989;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Overijssel (PV);2005;320;0.31;335.0;0.33;116.0
2990;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Overijssel (PV);2006;365;0.35;375.0;0.36;130.0
2991;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Overijssel (PV);2007;425;0.4;;;
2992;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Overijssel (PV);2008;445;0.41;465.0;0.43;162.0
2993;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Overijssel (PV);2009;490;0.45;515.0;0.47;181.0
2994;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Flevoland (PV);2004;35;0.12;45.0;0.15;13.0
2995;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Flevoland (PV);2005;40;0.13;50.0;0.17;15.0
2996;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Flevoland (PV);2006;45;0.13;50.0;0.16;16.0
2997;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Flevoland (PV);2007;45;0.13;;;
2998;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Flevoland (PV);2008;50;0.14;60.0;0.18;19.0
2999;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Flevoland (PV);2009;65;0.18;70.0;0.19;22.0
3000;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Gelderland (PV);2004;1095;0.58;1150.0;0.61;405.0
3001;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Gelderland (PV);2005;1125;0.59;1160.0;0.62;410.0
3002;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Gelderland (PV);2006;1185;0.61;1220.0;0.63;432.0
3003;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Gelderland (PV);2007;1275;0.64;;;
3004;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Gelderland (PV);2008;1305;0.65;1365.0;0.68;481.0
3005;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Gelderland (PV);2009;1355;0.66;1415.0;0.69;491.0
3006;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Utrecht (PV);2004;495;0.49;515.0;0.5;183.0
3007;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Utrecht (PV);2005;540;0.53;570.0;0.56;199.0
3008;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Utrecht (PV);2006;590;0.56;610.0;0.57;216.0
3009;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Utrecht (PV);2007;640;0.59;;;
