ID;Geslacht;Leeftijd;Werkzaam;Migratieachtergrond;Geboortegeneratie;PersoonMetUitkering_1;PersoonHeeftVoortdurendUitkering_2;TotaalGedeeltelijk_3;k_3Jaar_4;k_2Jaar3Jaar_5;k_1Jaar2Jaar_6;k_1Jaar_7;PersoonHeeftGeenUitkering_8
4940;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Totaal;1935 tot 1940;;;;;;;;
4941;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Totaal;1940 tot 1945;;;;;;;;
4942;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Totaal;1945 tot 1950;;;;;;;;
4943;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Totaal;1950 tot 1955;;;;;;;;
4944;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Totaal;1955 tot 1960;;;;;;;;
4945;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Totaal;1960 tot 1965;;;;;;;;
4946;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Totaal;1965 tot 1970;;;;;;;;
4947;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Totaal;1970 tot 1975;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4948;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Totaal;1975 tot 1980;29.0;11.0;35.0;6.0;6.0;7.0;16.0;53.0
4949;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Totaal;1980 tot 1985;27.0;12.0;32.0;4.0;4.0;6.0;18.0;56.0
4950;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Totaal;1985 tot 1990;;;;;;;;
4951;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Totaal;1990 tot 1995;;;;;;;;
4952;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Totaal;1995 tot 2000;;;;;;;;
4953;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Nederlandse achtergrond;1935 tot 1940;;;;;;;;
4954;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Nederlandse achtergrond;1940 tot 1945;;;;;;;;
4955;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Nederlandse achtergrond;1945 tot 1950;;;;;;;;
4956;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Nederlandse achtergrond;1950 tot 1955;;;;;;;;
4957;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Nederlandse achtergrond;1955 tot 1960;;;;;;;;
4958;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Nederlandse achtergrond;1960 tot 1965;;;;;;;;
4959;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Nederlandse achtergrond;1965 tot 1970;;;;;;;;
4960;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Nederlandse achtergrond;1970 tot 1975;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4961;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Nederlandse achtergrond;1975 tot 1980;30.0;11.0;32.0;5.0;5.0;6.0;16.0;57.0
4962;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Nederlandse achtergrond;1980 tot 1985;29.0;12.0;29.0;3.0;3.0;5.0;17.0;58.0
4963;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Nederlandse achtergrond;1985 tot 1990;;;;;;;;
4964;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Nederlandse achtergrond;1990 tot 1995;;;;;;;;
4965;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Nederlandse achtergrond;1995 tot 2000;;;;;;;;
4966;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Met migratieachtergrond;1935 tot 1940;;;;;;;;
4967;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Met migratieachtergrond;1940 tot 1945;;;;;;;;
4968;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Met migratieachtergrond;1945 tot 1950;;;;;;;;
4969;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Met migratieachtergrond;1950 tot 1955;;;;;;;;
4970;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Met migratieachtergrond;1955 tot 1960;;;;;;;;
4971;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Met migratieachtergrond;1960 tot 1965;;;;;;;;
4972;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Met migratieachtergrond;1965 tot 1970;;;;;;;;
4973;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Met migratieachtergrond;1970 tot 1975;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4974;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Met migratieachtergrond;1975 tot 1980;28.0;11.0;42.0;8.0;8.0;10.0;16.0;47.0
4975;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Met migratieachtergrond;1980 tot 1985;25.0;10.0;38.0;6.0;6.0;8.0;19.0;52.0
4976;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Met migratieachtergrond;1985 tot 1990;;;;;;;;
4977;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Met migratieachtergrond;1990 tot 1995;;;;;;;;
4978;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Met migratieachtergrond;1995 tot 2000;;;;;;;;
4979;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Westerse migratieachtergrond;1935 tot 1940;;;;;;;;
4980;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Westerse migratieachtergrond;1940 tot 1945;;;;;;;;
4981;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Westerse migratieachtergrond;1945 tot 1950;;;;;;;;
4982;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Westerse migratieachtergrond;1950 tot 1955;;;;;;;;
4983;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Westerse migratieachtergrond;1955 tot 1960;;;;;;;;
4984;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Westerse migratieachtergrond;1960 tot 1965;;;;;;;;
4985;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Westerse migratieachtergrond;1965 tot 1970;;;;;;;;
4986;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Westerse migratieachtergrond;1970 tot 1975;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4987;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Westerse migratieachtergrond;1975 tot 1980;17.0;9.0;30.0;5.0;5.0;6.0;14.0;61.0
4988;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Westerse migratieachtergrond;1980 tot 1985;15.0;9.0;28.0;3.0;4.0;5.0;15.0;64.0
4989;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Westerse migratieachtergrond;1985 tot 1990;;;;;;;;
4990;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Westerse migratieachtergrond;1990 tot 1995;;;;;;;;
4991;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Westerse migratieachtergrond;1995 tot 2000;;;;;;;;
4992;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1935 tot 1940;;;;;;;;
4993;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1940 tot 1945;;;;;;;;
4994;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1945 tot 1950;;;;;;;;
4995;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1950 tot 1955;;;;;;;;
4996;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1955 tot 1960;;;;;;;;
4997;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1960 tot 1965;;;;;;;;
4998;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1965 tot 1970;;;;;;;;
4999;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1970 tot 1975;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5000;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1975 tot 1980;34.0;12.0;47.0;9.0;10.0;11.0;17.0;40.0
5001;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1980 tot 1985;30.0;11.0;42.0;6.0;7.0;9.0;20.0;48.0
5002;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1985 tot 1990;;;;;;;;
5003;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1990 tot 1995;;;;;;;;
5004;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1995 tot 2000;;;;;;;;
5005;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Marokko;1935 tot 1940;;;;;;;;
5006;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Marokko;1940 tot 1945;;;;;;;;
5007;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Marokko;1945 tot 1950;;;;;;;;
5008;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Marokko;1950 tot 1955;;;;;;;;
5009;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Marokko;1955 tot 1960;;;;;;;;
5010;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Marokko;1960 tot 1965;;;;;;;;
5011;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Marokko;1965 tot 1970;;;;;;;;
5012;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Marokko;1970 tot 1975;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5013;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Marokko;1975 tot 1980;40.0;12.0;51.0;10.0;11.0;12.0;18.0;37.0
5014;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Marokko;1980 tot 1985;35.0;11.0;46.0;7.0;7.0;10.0;22.0;43.0
5015;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Marokko;1985 tot 1990;;;;;;;;
5016;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Marokko;1990 tot 1995;;;;;;;;
5017;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Marokko;1995 tot 2000;;;;;;;;
5018;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Turkije;1935 tot 1940;;;;;;;;
5019;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Turkije;1940 tot 1945;;;;;;;;
5020;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Turkije;1945 tot 1950;;;;;;;;
5021;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Turkije;1950 tot 1955;;;;;;;;
5022;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Turkije;1955 tot 1960;;;;;;;;
5023;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Turkije;1960 tot 1965;;;;;;;;
5024;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Turkije;1965 tot 1970;;;;;;;;
5025;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Turkije;1970 tot 1975;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5026;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Turkije;1975 tot 1980;36.0;10.0;53.0;8.0;10.0;13.0;22.0;37.0
5027;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Turkije;1980 tot 1985;26.0;8.0;43.0;5.0;5.0;8.0;25.0;49.0
5028;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Turkije;1985 tot 1990;;;;;;;;
5029;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Turkije;1990 tot 1995;;;;;;;;
5030;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Turkije;1995 tot 2000;;;;;;;;
5031;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Suriname;1935 tot 1940;;;;;;;;
5032;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Suriname;1940 tot 1945;;;;;;;;
5033;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Suriname;1945 tot 1950;;;;;;;;
5034;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Suriname;1950 tot 1955;;;;;;;;
5035;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Suriname;1955 tot 1960;;;;;;;;
5036;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Suriname;1960 tot 1965;;;;;;;;
5037;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Suriname;1965 tot 1970;;;;;;;;
5038;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Suriname;1970 tot 1975;46.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5039;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Suriname;1975 tot 1980;45.0;16.0;50.0;11.0;10.0;11.0;18.0;34.0
5040;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Suriname;1980 tot 1985;39.0;14.0;47.0;7.0;6.0;10.0;24.0;40.0
5041;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Suriname;1985 tot 1990;;;;;;;;
5042;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Suriname;1990 tot 1995;;;;;;;;
5043;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Suriname;1995 tot 2000;;;;;;;;
5044;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1935 tot 1940;;;;;;;;
5045;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1940 tot 1945;;;;;;;;
5046;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1945 tot 1950;;;;;;;;
5047;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1950 tot 1955;;;;;;;;
5048;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1955 tot 1960;;;;;;;;
5049;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1960 tot 1965;;;;;;;;
5050;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1965 tot 1970;;;;;;;;
5051;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1970 tot 1975;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5052;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1975 tot 1980;48.0;19.0;47.0;13.0;10.0;10.0;15.0;35.0
5053;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1980 tot 1985;37.0;13.0;43.0;8.0;8.0;9.0;17.0;44.0
5054;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1985 tot 1990;;;;;;;;
5055;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1990 tot 1995;;;;;;;;
5056;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1995 tot 2000;;;;;;;;
5057;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1935 tot 1940;;;;;;;;
5058;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1940 tot 1945;;;;;;;;
5059;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1945 tot 1950;;;;;;;;
5060;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1950 tot 1955;;;;;;;;
5061;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1955 tot 1960;;;;;;;;
5062;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1960 tot 1965;;;;;;;;
5063;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1965 tot 1970;;;;;;;;
5064;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1970 tot 1975;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5065;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1975 tot 1980;24.0;10.0;38.0;9.0;9.0;8.0;12.0;51.0
5066;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1980 tot 1985;27.0;10.0;36.0;6.0;7.0;8.0;15.0;54.0
5067;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1985 tot 1990;;;;;;;;
5068;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1990 tot 1995;;;;;;;;
5069;Totaal mannen en vrouwen;27 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1995 tot 2000;;;;;;;;
5070;Totaal mannen en vrouwen;28 jaar;Totaal;Totaal;1935 tot 1940;;;;;;;;
5071;Totaal mannen en vrouwen;28 jaar;Totaal;Totaal;1940 tot 1945;;;;;;;;
5072;Totaal mannen en vrouwen;28 jaar;Totaal;Totaal;1945 tot 1950;;;;;;;;
5073;Totaal mannen en vrouwen;28 jaar;Totaal;Totaal;1950 tot 1955;;;;;;;;
5074;Totaal mannen en vrouwen;28 jaar;Totaal;Totaal;1955 tot 1960;;;;;;;;
5075;Totaal mannen en vrouwen;28 jaar;Totaal;Totaal;1960 tot 1965;;;;;;;;
5076;Totaal mannen en vrouwen;28 jaar;Totaal;Totaal;1965 tot 1970;;;;;;;;
5077;Totaal mannen en vrouwen;28 jaar;Totaal;Totaal;1970 tot 1975;8.0;3.0;17.0;2.0;2.0;3.0;11.0;80.0
5078;Totaal mannen en vrouwen;28 jaar;Totaal;Totaal;1975 tot 1980;8.0;3.0;18.0;2.0;2.0;3.0;11.0;79.0
5079;Totaal mannen en vrouwen;28 jaar;Totaal;Totaal;1980 tot 1985;9.0;3.0;18.0;1.0;1.0;3.0;13.0;79.0
5080;Totaal mannen en vrouwen;28 jaar;Totaal;Totaal;1985 tot 1990;;;;;;;;
5081;Totaal mannen en vrouwen;28 jaar;Totaal;Totaal;1990 tot 1995;;;;;;;;
5082;Totaal mannen en vrouwen;28 jaar;Totaal;Totaal;1995 tot 2000;;;;;;;;
5083;Totaal mannen en vrouwen;28 jaar;Totaal;Nederlandse achtergrond;1935 tot 1940;;;;;;;;
5084;Totaal mannen en vrouwen;28 jaar;Totaal;Nederlandse achtergrond;1940 tot 1945;;;;;;;;
5085;Totaal mannen en vrouwen;28 jaar;Totaal;Nederlandse achtergrond;1945 tot 1950;;;;;;;;
5086;Totaal mannen en vrouwen;28 jaar;Totaal;Nederlandse achtergrond;1950 tot 1955;;;;;;;;
5087;Totaal mannen en vrouwen;28 jaar;Totaal;Nederlandse achtergrond;1955 tot 1960;;;;;;;;
5088;Totaal mannen en vrouwen;28 jaar;Totaal;Nederlandse achtergrond;1960 tot 1965;;;;;;;;
5089;Totaal mannen en vrouwen;28 jaar;Totaal;Nederlandse achtergrond;1965 tot 1970;;;;;;;;
5090;Totaal mannen en vrouwen;28 jaar;Totaal;Nederlandse achtergrond;1970 tot 1975;7.0;2.0;14.0;1.0;1.0;2.0;9.0;84.0
5091;Totaal mannen en vrouwen;28 jaar;Totaal;Nederlandse achtergrond;1975 tot 1980;7.0;3.0;15.0;1.0;1.0;2.0;10.0;82.0
5092;Totaal mannen en vrouwen;28 jaar;Totaal;Nederlandse achtergrond;1980 tot 1985;7.0;3.0;15.0;1.0;1.0;2.0;11.0;82.0
5093;Totaal mannen en vrouwen;28 jaar;Totaal;Nederlandse achtergrond;1985 tot 1990;;;;;;;;
5094;Totaal mannen en vrouwen;28 jaar;Totaal;Nederlandse achtergrond;1990 tot 1995;;;;;;;;
5095;Totaal mannen en vrouwen;28 jaar;Totaal;Nederlandse achtergrond;1995 tot 2000;;;;;;;;
5096;Totaal mannen en vrouwen;28 jaar;Totaal;Met migratieachtergrond;1935 tot 1940;;;;;;;;
5097;Totaal mannen en vrouwen;28 jaar;Totaal;Met migratieachtergrond;1940 tot 1945;;;;;;;;
5098;Totaal mannen en vrouwen;28 jaar;Totaal;Met migratieachtergrond;1945 tot 1950;;;;;;;;
5099;Totaal mannen en vrouwen;28 jaar;Totaal;Met migratieachtergrond;1950 tot 1955;;;;;;;;
5100;Totaal mannen en vrouwen;28 jaar;Totaal;Met migratieachtergrond;1955 tot 1960;;;;;;;;
5101;Totaal mannen en vrouwen;28 jaar;Totaal;Met migratieachtergrond;1960 tot 1965;;;;;;;;
5102;Totaal mannen en vrouwen;28 jaar;Totaal;Met migratieachtergrond;1965 tot 1970;;;;;;;;
5103;Totaal mannen en vrouwen;28 jaar;Totaal;Met migratieachtergrond;1970 tot 1975;14.0;5.0;29.0;4.0;4.0;6.0;15.0;66.0
5104;Totaal mannen en vrouwen;28 jaar;Totaal;Met migratieachtergrond;1975 tot 1980;13.0;5.0;29.0;4.0;4.0;6.0;15.0;66.0
5105;Totaal mannen en vrouwen;28 jaar;Totaal;Met migratieachtergrond;1980 tot 1985;13.0;4.0;27.0;2.0;3.0;5.0;18.0;68.0
5106;Totaal mannen en vrouwen;28 jaar;Totaal;Met migratieachtergrond;1985 tot 1990;;;;;;;;
5107;Totaal mannen en vrouwen;28 jaar;Totaal;Met migratieachtergrond;1990 tot 1995;;;;;;;;
5108;Totaal mannen en vrouwen;28 jaar;Totaal;Met migratieachtergrond;1995 tot 2000;;;;;;;;
5109;Totaal mannen en vrouwen;28 jaar;Totaal;Westerse migratieachtergrond;1935 tot 1940;;;;;;;;
5110;Totaal mannen en vrouwen;28 jaar;Totaal;Westerse migratieachtergrond;1940 tot 1945;;;;;;;;
5111;Totaal mannen en vrouwen;28 jaar;Totaal;Westerse migratieachtergrond;1945 tot 1950;;;;;;;;
5112;Totaal mannen en vrouwen;28 jaar;Totaal;Westerse migratieachtergrond;1950 tot 1955;;;;;;;;
5113;Totaal mannen en vrouwen;28 jaar;Totaal;Westerse migratieachtergrond;1955 tot 1960;;;;;;;;
5114;Totaal mannen en vrouwen;28 jaar;Totaal;Westerse migratieachtergrond;1960 tot 1965;;;;;;;;
5115;Totaal mannen en vrouwen;28 jaar;Totaal;Westerse migratieachtergrond;1965 tot 1970;;;;;;;;
5116;Totaal mannen en vrouwen;28 jaar;Totaal;Westerse migratieachtergrond;1970 tot 1975;7.0;3.0;19.0;2.0;2.0;3.0;12.0;78.0
5117;Totaal mannen en vrouwen;28 jaar;Totaal;Westerse migratieachtergrond;1975 tot 1980;7.0;3.0;20.0;2.0;2.0;3.0;13.0;77.0
5118;Totaal mannen en vrouwen;28 jaar;Totaal;Westerse migratieachtergrond;1980 tot 1985;7.0;3.0;20.0;1.0;2.0;3.0;14.0;77.0
5119;Totaal mannen en vrouwen;28 jaar;Totaal;Westerse migratieachtergrond;1985 tot 1990;;;;;;;;
5120;Totaal mannen en vrouwen;28 jaar;Totaal;Westerse migratieachtergrond;1990 tot 1995;;;;;;;;
5121;Totaal mannen en vrouwen;28 jaar;Totaal;Westerse migratieachtergrond;1995 tot 2000;;;;;;;;
5122;Totaal mannen en vrouwen;28 jaar;Totaal;Niet-westerse migratieachtergrond;1935 tot 1940;;;;;;;;
5123;Totaal mannen en vrouwen;28 jaar;Totaal;Niet-westerse migratieachtergrond;1940 tot 1945;;;;;;;;
5124;Totaal mannen en vrouwen;28 jaar;Totaal;Niet-westerse migratieachtergrond;1945 tot 1950;;;;;;;;
5125;Totaal mannen en vrouwen;28 jaar;Totaal;Niet-westerse migratieachtergrond;1950 tot 1955;;;;;;;;
5126;Totaal mannen en vrouwen;28 jaar;Totaal;Niet-westerse migratieachtergrond;1955 tot 1960;;;;;;;;
5127;Totaal mannen en vrouwen;28 jaar;Totaal;Niet-westerse migratieachtergrond;1960 tot 1965;;;;;;;;
5128;Totaal mannen en vrouwen;28 jaar;Totaal;Niet-westerse migratieachtergrond;1965 tot 1970;;;;;;;;
5129;Totaal mannen en vrouwen;28 jaar;Totaal;Niet-westerse migratieachtergrond;1970 tot 1975;19.0;6.0;36.0;5.0;6.0;8.0;17.0;58.0
5130;Totaal mannen en vrouwen;28 jaar;Totaal;Niet-westerse migratieachtergrond;1975 tot 1980;17.0;6.0;34.0;5.0;6.0;7.0;16.0;60.0
5131;Totaal mannen en vrouwen;28 jaar;Totaal;Niet-westerse migratieachtergrond;1980 tot 1985;16.0;5.0;32.0;3.0;4.0;6.0;19.0;63.0
5132;Totaal mannen en vrouwen;28 jaar;Totaal;Niet-westerse migratieachtergrond;1985 tot 1990;;;;;;;;
5133;Totaal mannen en vrouwen;28 jaar;Totaal;Niet-westerse migratieachtergrond;1990 tot 1995;;;;;;;;
5134;Totaal mannen en vrouwen;28 jaar;Totaal;Niet-westerse migratieachtergrond;1995 tot 2000;;;;;;;;
5135;Totaal mannen en vrouwen;28 jaar;Totaal;Marokko;1935 tot 1940;;;;;;;;
5136;Totaal mannen en vrouwen;28 jaar;Totaal;Marokko;1940 tot 1945;;;;;;;;
5137;Totaal mannen en vrouwen;28 jaar;Totaal;Marokko;1945 tot 1950;;;;;;;;
5138;Totaal mannen en vrouwen;28 jaar;Totaal;Marokko;1950 tot 1955;;;;;;;;
5139;Totaal mannen en vrouwen;28 jaar;Totaal;Marokko;1955 tot 1960;;;;;;;;
5140;Totaal mannen en vrouwen;28 jaar;Totaal;Marokko;1960 tot 1965;;;;;;;;
5141;Totaal mannen en vrouwen;28 jaar;Totaal;Marokko;1965 tot 1970;;;;;;;;
5142;Totaal mannen en vrouwen;28 jaar;Totaal;Marokko;1970 tot 1975;22.0;7.0;38.0;6.0;7.0;9.0;17.0;55.0
5143;Totaal mannen en vrouwen;28 jaar;Totaal;Marokko;1975 tot 1980;21.0;7.0;37.0;6.0;6.0;8.0;17.0;56.0
5144;Totaal mannen en vrouwen;28 jaar;Totaal;Marokko;1980 tot 1985;20.0;6.0;35.0;3.0;4.0;7.0;21.0;59.0
5145;Totaal mannen en vrouwen;28 jaar;Totaal;Marokko;1985 tot 1990;;;;;;;;
5146;Totaal mannen en vrouwen;28 jaar;Totaal;Marokko;1990 tot 1995;;;;;;;;
5147;Totaal mannen en vrouwen;28 jaar;Totaal;Marokko;1995 tot 2000;;;;;;;;
5148;Totaal mannen en vrouwen;28 jaar;Totaal;Turkije;1935 tot 1940;;;;;;;;
5149;Totaal mannen en vrouwen;28 jaar;Totaal;Turkije;1940 tot 1945;;;;;;;;
5150;Totaal mannen en vrouwen;28 jaar;Totaal;Turkije;1945 tot 1950;;;;;;;;
5151;Totaal mannen en vrouwen;28 jaar;Totaal;Turkije;1950 tot 1955;;;;;;;;
5152;Totaal mannen en vrouwen;28 jaar;Totaal;Turkije;1955 tot 1960;;;;;;;;
5153;Totaal mannen en vrouwen;28 jaar;Totaal;Turkije;1960 tot 1965;;;;;;;;
5154;Totaal mannen en vrouwen;28 jaar;Totaal;Turkije;1965 tot 1970;;;;;;;;
5155;Totaal mannen en vrouwen;28 jaar;Totaal;Turkije;1970 tot 1975;21.0;6.0;43.0;5.0;7.0;10.0;20.0;51.0
