ID;SoortGezin;AantalKinderen;Regio;Gezinnen_1
5389;Totaal gezinnen zonder echtpaar;Gezinnen met 7 kinderen;Noord-Brabant, gem. 501 - 1000 inw.;0
5390;Totaal gezinnen zonder echtpaar;Gezinnen met 7 kinderen;Limburg, gem. 50001 - 100000 inw.;0
5391;Totaal gezinnen zonder echtpaar;Gezinnen met 7 kinderen;Maastricht;0
5392;Totaal gezinnen zonder echtpaar;Gezinnen met 7 kinderen;Limburg, gem. 20001 - 50000 inw.;0
5393;Totaal gezinnen zonder echtpaar;Gezinnen met 7 kinderen;Heerlen;0
5394;Totaal gezinnen zonder echtpaar;Gezinnen met 7 kinderen;Kerkrade;0
5395;Totaal gezinnen zonder echtpaar;Gezinnen met 7 kinderen;Venlo;0
5396;Totaal gezinnen zonder echtpaar;Gezinnen met 7 kinderen;Limburg, gem. 10001 - 20000 inw.;1
5397;Totaal gezinnen zonder echtpaar;Gezinnen met 7 kinderen;Limburg, gem. 5001 - 10000 inw.;0
5398;Totaal gezinnen zonder echtpaar;Gezinnen met 7 kinderen;Limburg, gem. 2001 - 5000 inw.;0
5399;Totaal gezinnen zonder echtpaar;Gezinnen met 7 kinderen;Limburg, gem. 1001 - 2000 inw.;0
5400;Totaal gezinnen zonder echtpaar;Gezinnen met 7 kinderen;Limburg, gem. 501 - 1000 inw.;0
5401;Totaal gezinnen zonder echtpaar;Gezinnen met 7 kinderen;Limburg, gem. 500 en minder inw.;0
5402;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Nederland;6
5403;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Groningen (provincie);1
5404;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Friesland;0
5405;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Drenthe;1
5406;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Overijssel;0
5407;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Gelderland;1
5408;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Utrecht (provincie);0
5409;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Noord-Holland;0
5410;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Zuid-Holland;1
5411;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Zeeland;0
5412;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Noord-Brabant;0
5413;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Limburg;2
5414;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Gemeenten met meer dan 100000 inwoners;2
5415;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Gemeenten met 50001 - 100000 inwoners;0
5416;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Gemeenten met 20001 - 50000 inwoners;1
5417;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Gemeenten met 10001 - 20000 inwoners;2
5418;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Gemeenten met 5001 - 10000 inwoners;0
5419;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Gemeenten met 2001 - 5000 inwoners;0
5420;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Gemeenten met 1001 - 2000 inwoners;1
5421;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Gemeenten met 501 - 1000 inwoners;0
5422;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Gemeenten met 500 of minder inwoners;0
5423;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Groningen, gem. 100001 en meer inw.;1
5424;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Groningen;1
5425;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Groningen, gem. 10001 - 20000 inw.;0
5426;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Groningen, gem. 5001 - 10000 inw.;0
5427;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Groningen, gem. 2001 - 5000 inw.;0
5428;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Groningen, gem. 1001 - 2000 inw.;0
5429;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Friesland, gem. 20001 - 50000 inw.;0
5430;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Leeuwarden;0
5431;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Friesland, gem. 10001 - 20000 inw.;0
5432;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Friesland, gem. 5001 - 10000 inw.;0
5433;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Friesland, gem. 2001 - 5000 inw.;0
5434;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Friesland, gem. 1001 - 2000 inw.;0
5435;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Friesland, gem. 501 - 1000 inw.;0
5436;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Drenthe, gem. 20001 - 50000 inw.;1
5437;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Emmen;1
5438;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Drenthe, gem. 10001 - 20000 inw.;0
5439;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Drenthe, gem. 5001 - 10000 inw.;0
5440;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Drenthe, gem. 2001 - 5000 inw.;0
5441;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Drenthe, gem. 1001 - 2000 inw.;0
5442;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Overijssel, gem. 50001 - 100000 inw.;0
5443;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Enschede;0
5444;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Overijssel, gem. 20001 - 50000 inw.;0
5445;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Almelo;0
5446;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Deventer;0
5447;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Hengelo (O.);0
5448;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Lonneker;0
5449;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Zwolle;0
5450;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Overijssel, gem. 10001 - 20000 inw.;0
5451;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Overijssel, gem. 5001 - 10000 inw.;0
5452;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Overijssel, gem. 2001 - 5000 inw.;0
5453;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Overijssel, gem. 1001 - 2000 inw.;0
5454;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Overijssel, gem. 501 - 1000 inw.;0
5455;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Gelderland, gem. 50001 - 100000 inw.;0
5456;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Apeldoorn;0
5457;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Arnhem;0
5458;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Nijmegen;0
5459;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Gelderland, gem. 20001 - 50000 inw.;0
5460;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Ede;0
5461;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Rheden;0
5462;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Gelderland, gem. 10001 - 20000 inw.;1
5463;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Gelderland, gem. 5001 - 10000 inw.;0
5464;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Gelderland, gem. 2001 - 5000 inw.;0
5465;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Gelderland, gem. 1001 - 2000 inw.;0
5466;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Gelderland, gem. 501 - 1000 inw.;0
5467;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Gelderland, gem. 500 en minder inw.;0
5468;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Utrecht, gem. 100001 en meer inw.;0
5469;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Utrecht;0
5470;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Utrecht, gem. 20001 - 50000 inw.;0
5471;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Amersfoort;0
5472;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Zeist;0
5473;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Utrecht, gem. 10001 - 20000 inw.;0
5474;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Utrecht, gem. 5001 - 10000 inw.;0
5475;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Utrecht, gem. 2001 - 5000 inw.;0
5476;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Utrecht, gem. 1001 - 2000 inw.;0
5477;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Utrecht, gem. 501 - 1000 inw.;0
5478;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Utrecht, gem. 500 en minder inw.;0
5479;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Noord-Holland, gem. 100001 en meer inw.;0
5480;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Amsterdam;0
5481;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Haarlem;0
5482;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Noord-Holland, gem. 50001 - 100000 inw.;0
5483;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Hilversum;0
5484;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Noord-Holland, gem. 20001 - 50000 inw.;0
5485;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Alkmaar;0
5486;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Bussum;0
5487;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Haarlemmermeer;0
5488;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Helder (Den);0
5489;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Velsen;0
5490;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Zaandam;0
5491;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Noord-Holland, gem. 10001 - 20000 inw.;0
5492;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Noord-Holland, gem. 5001 - 10000 inw.;0
5493;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Noord-Holland, gem. 2001 - 5000 inw.;0
5494;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Noord-Holland, gem. 1001 - 2000 inw.;0
5495;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Noord-Holland, gem. 501 - 1000 inw.;0
5496;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Noord-Holland, gem. 500 en minder inw.;0
5497;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Zuid-Holland, gem. 100001 en meer inw.;1
5498;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;'s-Gravenhage;0
5499;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Rotterdam;1
5500;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Zuid-Holland, gem. 50001 - 100000 inw.;0
5501;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Delft;0
5502;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Dordrecht;0
5503;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Leiden;0
5504;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Schiedam;0
5505;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Zuid-Holland, gem. 20001 - 50000 inw.;0
5506;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Gouda;0
5507;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Vlaardingen;0
5508;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Zuid-Holland, gem. 10001 - 20000 inw.;0
5509;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Zuid-Holland, gem. 5001 - 10000 inw.;0
5510;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Zuid-Holland, gem. 2001 - 5000 inw.;0
5511;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Zuid-Holland, gem. 1001 - 2000 inw.;0
5512;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Zuid-Holland, gem. 501 - 1000 inw.;0
5513;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Zuid-Holland, gem. 500 en minder inw.;0
5514;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Zeeland, gem. 20001 - 50000 inw.;0
5515;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Vlissingen;0
5516;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Zeeland, gem. 10001 - 20000 inw.;0
5517;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Zeeland, gem. 5001 - 10000 inw.;0
5518;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Zeeland, gem. 2001 - 5000 inw.;0
5519;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Zeeland, gem. 1001 - 2000 inw.;0
5520;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Zeeland, gem. 501 - 1000 inw.;0
5521;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Zeeland, gem. 500 en minder inw.;0
5522;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Noord-Brabant, gem. 50001 - 100000 inw.;0
5523;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Eindhoven;0
5524;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Tilburg;0
5525;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Noord-Brabant, gem. 20001 - 50000 inw.;0
5526;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Bergen op Zoom;0
5527;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Breda;0
5528;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Helmond;0
5529;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;'s-Hertogenbosch;0
5530;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Roosendaal en Nispen;0
5531;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Noord-Brabant, gem. 10001 - 20000 inw.;0
5532;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Noord-Brabant, gem. 5001 - 10000 inw.;0
5533;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Noord-Brabant, gem. 2001 - 5000 inw.;0
5534;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Noord-Brabant, gem. 1001 - 2000 inw.;0
5535;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Noord-Brabant, gem. 501 - 1000 inw.;0
5536;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Limburg, gem. 50001 - 100000 inw.;0
5537;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Maastricht;0
5538;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Limburg, gem. 20001 - 50000 inw.;0
5539;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Heerlen;0
5540;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Kerkrade;0
5541;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Venlo;0
5542;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Limburg, gem. 10001 - 20000 inw.;1
5543;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Limburg, gem. 5001 - 10000 inw.;0
5544;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Limburg, gem. 2001 - 5000 inw.;0
5545;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Limburg, gem. 1001 - 2000 inw.;1
5546;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Limburg, gem. 501 - 1000 inw.;0
5547;Totaal gezinnen zonder echtpaar;Gezinnen met 8 kinderen;Limburg, gem. 500 en minder inw.;0
5548;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Nederland;2
5549;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Groningen (provincie);0
5550;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Friesland;0
5551;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Drenthe;0
5552;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Overijssel;1
5553;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Gelderland;0
5554;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Utrecht (provincie);0
5555;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Noord-Holland;0
5556;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Zuid-Holland;1
5557;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Zeeland;0
5558;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Noord-Brabant;0
5559;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Limburg;0
5560;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Gemeenten met meer dan 100000 inwoners;0
5561;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Gemeenten met 50001 - 100000 inwoners;1
5562;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Gemeenten met 20001 - 50000 inwoners;0
5563;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Gemeenten met 10001 - 20000 inwoners;0
5564;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Gemeenten met 5001 - 10000 inwoners;0
5565;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Gemeenten met 2001 - 5000 inwoners;0
5566;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Gemeenten met 1001 - 2000 inwoners;0
5567;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Gemeenten met 501 - 1000 inwoners;0
5568;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Gemeenten met 500 of minder inwoners;1
5569;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Groningen, gem. 100001 en meer inw.;0
5570;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Groningen;0
5571;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Groningen, gem. 10001 - 20000 inw.;0
5572;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Groningen, gem. 5001 - 10000 inw.;0
5573;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Groningen, gem. 2001 - 5000 inw.;0
5574;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Groningen, gem. 1001 - 2000 inw.;0
5575;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Friesland, gem. 20001 - 50000 inw.;0
5576;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Leeuwarden;0
5577;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Friesland, gem. 10001 - 20000 inw.;0
5578;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Friesland, gem. 5001 - 10000 inw.;0
5579;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Friesland, gem. 2001 - 5000 inw.;0
5580;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Friesland, gem. 1001 - 2000 inw.;0
5581;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Friesland, gem. 501 - 1000 inw.;0
5582;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Drenthe, gem. 20001 - 50000 inw.;0
5583;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Emmen;0
5584;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Drenthe, gem. 10001 - 20000 inw.;0
5585;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Drenthe, gem. 5001 - 10000 inw.;0
5586;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Drenthe, gem. 2001 - 5000 inw.;0
5587;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Drenthe, gem. 1001 - 2000 inw.;0
5588;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Overijssel, gem. 50001 - 100000 inw.;1
5589;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Enschede;1
5590;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Overijssel, gem. 20001 - 50000 inw.;0
5591;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Almelo;0
5592;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Deventer;0
5593;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Hengelo (O.);0
5594;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Lonneker;0
5595;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Zwolle;0
5596;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Overijssel, gem. 10001 - 20000 inw.;0
5597;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Overijssel, gem. 5001 - 10000 inw.;0
5598;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Overijssel, gem. 2001 - 5000 inw.;0
5599;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Overijssel, gem. 1001 - 2000 inw.;0
5600;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Overijssel, gem. 501 - 1000 inw.;0
5601;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Gelderland, gem. 50001 - 100000 inw.;0
5602;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Apeldoorn;0
5603;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Arnhem;0
5604;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Nijmegen;0
5605;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Gelderland, gem. 20001 - 50000 inw.;0
5606;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Ede;0
5607;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Rheden;0
5608;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Gelderland, gem. 10001 - 20000 inw.;0
5609;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Gelderland, gem. 5001 - 10000 inw.;0
5610;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Gelderland, gem. 2001 - 5000 inw.;0
5611;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Gelderland, gem. 1001 - 2000 inw.;0
5612;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Gelderland, gem. 501 - 1000 inw.;0
5613;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Gelderland, gem. 500 en minder inw.;0
5614;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Utrecht, gem. 100001 en meer inw.;0
5615;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Utrecht;0
5616;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Utrecht, gem. 20001 - 50000 inw.;0
5617;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Amersfoort;0
5618;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Zeist;0
5619;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Utrecht, gem. 10001 - 20000 inw.;0
5620;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Utrecht, gem. 5001 - 10000 inw.;0
5621;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Utrecht, gem. 2001 - 5000 inw.;0
5622;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Utrecht, gem. 1001 - 2000 inw.;0
5623;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Utrecht, gem. 501 - 1000 inw.;0
5624;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Utrecht, gem. 500 en minder inw.;0
5625;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Noord-Holland, gem. 100001 en meer inw.;0
5626;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Amsterdam;0
5627;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Haarlem;0
5628;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Noord-Holland, gem. 50001 - 100000 inw.;0
5629;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Hilversum;0
5630;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Noord-Holland, gem. 20001 - 50000 inw.;0
5631;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Alkmaar;0
5632;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Bussum;0
5633;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Haarlemmermeer;0
5634;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Helder (Den);0
5635;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Velsen;0
5636;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Zaandam;0
5637;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Noord-Holland, gem. 10001 - 20000 inw.;0
5638;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Noord-Holland, gem. 5001 - 10000 inw.;0
5639;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Noord-Holland, gem. 2001 - 5000 inw.;0
5640;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Noord-Holland, gem. 1001 - 2000 inw.;0
5641;Totaal gezinnen zonder echtpaar;Gezinnen met 9 kinderen;Noord-Holland, gem. 501 - 1000 inw.;0
