ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Generatie;Regiokenmerken;Perioden;TotaalGediplomeerden_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
5866;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);2006/'07;1151.0;214.0;408.0;203.0;314.0;12.0;;;;
5867;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);2007/'08;1245.0;212.0;464.0;181.0;377.0;11.0;;;;
5868;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);2008/'09;1260.0;214.0;475.0;229.0;325.0;17.0;;;;
5869;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);2009/'10;1406.0;235.0;560.0;255.0;346.0;10.0;;;;
5870;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);2010/'11;1387.0;234.0;504.0;286.0;355.0;8.0;;;;
5871;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);2011/'12;1395.0;240.0;455.0;291.0;402.0;7.0;;;;
5872;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);2012/'13;1519.0;326.0;476.0;332.0;380.0;5.0;;;;
5873;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);2013/'14;1557.0;346.0;466.0;308.0;437.0;;;;;
5874;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);2014/'15;1572.0;315.0;511.0;319.0;427.0;0.0;0.0;0.0;0.0;0.0
5875;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);2015/'16;1387.0;300.0;417.0;273.0;397.0;;;;;
5876;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);1990/'91;;;;;;;;;;
5877;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);1991/'92;;;;;;;;;;
5878;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);1992/'93;;;;;;;;;;
5879;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);1993/'94;;;;;;;;;;
5880;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);1994/'95;;;;;;;;;;
5881;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);1995/'96;;;;;;;;;;
5882;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);1996/'97;;;;;;;;;;
5883;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);1997/'98;;;;;;;;;;
5884;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);1998/'99;;;;;;;;;;
5885;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);1999/'00;;;;;;;;;;
5886;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);2000/'01;;;;;;;;;;
5887;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);2001/'02;;;;;;;;;;
5888;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);2002/'03;;;;;;;;;;
5889;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);2003/'04;;;;;;;;;;
5890;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);2004/'05;;;;;;;;;;
5891;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);2005/'06;4314.0;944.0;1481.0;711.0;1130.0;48.0;;;;
5892;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);2006/'07;4642.0;836.0;1752.0;780.0;1232.0;42.0;;;;
5893;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);2007/'08;4773.0;764.0;1670.0;918.0;1380.0;41.0;;;;
5894;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);2008/'09;5022.0;731.0;1825.0;984.0;1433.0;49.0;;;;
5895;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);2009/'10;5688.0;973.0;2120.0;1090.0;1477.0;28.0;;;;
5896;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);2010/'11;5732.0;1001.0;1934.0;1203.0;1565.0;29.0;;;;
5897;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);2011/'12;6052.0;1036.0;1995.0;1310.0;1691.0;20.0;;;;
5898;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);2012/'13;6205.0;1140.0;1876.0;1365.0;1817.0;7.0;;;;
5899;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);2013/'14;6168.0;1151.0;1811.0;1320.0;1884.0;2.0;;;;
5900;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);2014/'15;5618.0;829.0;1686.0;1273.0;1829.0;1.0;0.0;0.0;0.0;0.0
5901;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Oost-Nederland (LD);2015/'16;5224.0;808.0;1538.0;1224.0;1654.0;;;;;
5902;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);1990/'91;;;;;;;;;;
5903;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);1991/'92;;;;;;;;;;
5904;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);1992/'93;;;;;;;;;;
5905;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);1993/'94;;;;;;;;;;
5906;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);1994/'95;;;;;;;;;;
5907;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);1995/'96;;;;;;;;;;
5908;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);1996/'97;;;;;;;;;;
5909;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);1997/'98;;;;;;;;;;
5910;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);1998/'99;;;;;;;;;;
5911;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);1999/'00;;;;;;;;;;
5912;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);2000/'01;;;;;;;;;;
5913;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);2001/'02;;;;;;;;;;
5914;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);2002/'03;;;;;;;;;;
5915;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);2003/'04;;;;;;;;;;
5916;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);2004/'05;;;;;;;;;;
5917;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);2005/'06;16459.0;2984.0;5670.0;3114.0;4560.0;131.0;;;;
5918;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);2006/'07;17218.0;3118.0;5909.0;3289.0;4762.0;140.0;;;;
5919;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);2007/'08;18937.0;3289.0;6529.0;3699.0;5303.0;117.0;;;;
5920;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);2008/'09;19273.0;2870.0;6541.0;3904.0;5839.0;119.0;;;;
5921;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);2009/'10;21009.0;3171.0;7662.0;4123.0;5957.0;96.0;;;;
5922;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);2010/'11;21239.0;3465.0;7268.0;4226.0;6199.0;81.0;;;;
5923;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);2011/'12;22075.0;3529.0;7539.0;4640.0;6306.0;61.0;;;;
5924;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);2012/'13;22698.0;3763.0;7642.0;4648.0;6616.0;29.0;;;;
5925;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);2013/'14;23044.0;3901.0;7371.0;4960.0;6793.0;19.0;;;;
5926;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);2014/'15;22049.0;3204.0;7255.0;4719.0;6862.0;9.0;0.0;0.0;0.0;0.0
5927;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;West-Nederland (LD);2015/'16;20389.0;2990.0;6240.0;4779.0;6379.0;1.0;;;;
5928;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);1990/'91;;;;;;;;;;
5929;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);1991/'92;;;;;;;;;;
5930;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);1992/'93;;;;;;;;;;
5931;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);1993/'94;;;;;;;;;;
5932;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);1994/'95;;;;;;;;;;
5933;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);1995/'96;;;;;;;;;;
5934;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);1996/'97;;;;;;;;;;
5935;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);1997/'98;;;;;;;;;;
5936;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);1998/'99;;;;;;;;;;
5937;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);1999/'00;;;;;;;;;;
5938;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);2000/'01;;;;;;;;;;
5939;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);2001/'02;;;;;;;;;;
5940;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);2002/'03;;;;;;;;;;
5941;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);2003/'04;;;;;;;;;;
5942;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);2004/'05;;;;;;;;;;
5943;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);2005/'06;3032.0;677.0;1028.0;516.0;783.0;28.0;;;;
5944;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);2006/'07;3506.0;786.0;1239.0;581.0;883.0;17.0;;;;
5945;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);2007/'08;3588.0;775.0;1209.0;596.0;993.0;15.0;;;;
5946;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);2008/'09;3867.0;660.0;1375.0;752.0;1061.0;19.0;;;;
5947;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);2009/'10;4559.0;986.0;1552.0;836.0;1163.0;22.0;;;;
5948;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);2010/'11;4473.0;895.0;1419.0;884.0;1261.0;14.0;;;;
5949;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);2011/'12;4256.0;786.0;1355.0;878.0;1226.0;11.0;;;;
5950;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);2012/'13;4333.0;812.0;1330.0;965.0;1220.0;6.0;;;;
5951;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);2013/'14;4638.0;836.0;1466.0;977.0;1356.0;3.0;;;;
5952;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);2014/'15;4115.0;628.0;1309.0;907.0;1268.0;3.0;0.0;0.0;0.0;0.0
5953;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Zuid-Nederland (LD);2015/'16;3764.0;564.0;1161.0;888.0;1151.0;;;;;
5954;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Niet in te delen (LD);1990/'91;;;;;;;;;;
5955;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Niet in te delen (LD);1991/'92;;;;;;;;;;
5956;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Niet in te delen (LD);1992/'93;;;;;;;;;;
5957;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Niet in te delen (LD);1993/'94;;;;;;;;;;
5958;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Niet in te delen (LD);1994/'95;;;;;;;;;;
5959;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Niet in te delen (LD);1995/'96;;;;;;;;;;
5960;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Niet in te delen (LD);1996/'97;;;;;;;;;;
5961;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Niet in te delen (LD);1997/'98;;;;;;;;;;
5962;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Niet in te delen (LD);1998/'99;;;;;;;;;;
5963;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Niet in te delen (LD);1999/'00;;;;;;;;;;
5964;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Niet in te delen (LD);2000/'01;;;;;;;;;;
5965;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Niet in te delen (LD);2001/'02;;;;;;;;;;
5966;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Niet in te delen (LD);2002/'03;;;;;;;;;;
5967;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Niet in te delen (LD);2003/'04;;;;;;;;;;
