ID;BindingArbeidsmarkt;Geslacht;Persoonskenmerken;Perioden;AantalPersonen_1;GemiddeldPersoonlijkPrimairInkomen_2;GemiddeldPersoonlijkOverdrachtsinkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;AantalPersonenMetInkomen_6;GemiddeldPersoonlijkPrimairInkomen_7;GemiddeldPersoonlijkOverdrachtsinkomen_8;GemiddeldPersoonlijkInkomen_9;GemiddeldGestandaardiseerdInkomen_10
2678;Wil/kan niet werken: zorg gezin;3000;Onderwijsniveau: onbekend;2011;;;;;;;;;;
2679;Wil/kan niet werken: zorg gezin;3000;Onderwijsniveau: onbekend;2012;;;;;;;;;;
2680;Wil/kan niet werken: zorg gezin;3000;Eenpersoonshuishouden;2005;;;;;;;;;;
2681;Wil/kan niet werken: zorg gezin;3000;Eenpersoonshuishouden;2006;;;;;;;;;;
2682;Wil/kan niet werken: zorg gezin;3000;Eenpersoonshuishouden;2007;;;;;;;;;;
2683;Wil/kan niet werken: zorg gezin;3000;Eenpersoonshuishouden;2008;;;;;;;;;;
2684;Wil/kan niet werken: zorg gezin;3000;Eenpersoonshuishouden;2009;;;;;;;;;;
2685;Wil/kan niet werken: zorg gezin;3000;Eenpersoonshuishouden;2010;;;;;;;;;;
2686;Wil/kan niet werken: zorg gezin;3000;Eenpersoonshuishouden;2011;;;;;;;;;;
2687;Wil/kan niet werken: zorg gezin;3000;Eenpersoonshuishouden;2012;;;;;;;;;;
2688;Wil/kan niet werken: zorg gezin;3000;Alleenstaande ouder;2005;;;;;;;;;;
2689;Wil/kan niet werken: zorg gezin;3000;Alleenstaande ouder;2006;;;;;;;;;;
2690;Wil/kan niet werken: zorg gezin;3000;Alleenstaande ouder;2007;;;;;;;;;;
2691;Wil/kan niet werken: zorg gezin;3000;Alleenstaande ouder;2008;;;;;;;;;;
2692;Wil/kan niet werken: zorg gezin;3000;Alleenstaande ouder;2009;;;;;;;;;;
2693;Wil/kan niet werken: zorg gezin;3000;Alleenstaande ouder;2010;;;;;;;;;;
2694;Wil/kan niet werken: zorg gezin;3000;Alleenstaande ouder;2011;;;;;;;;;;
2695;Wil/kan niet werken: zorg gezin;3000;Alleenstaande ouder;2012;;;;;;;;;;
2696;Wil/kan niet werken: zorg gezin;3000;Lid van ouderpaar;2005;5.0;;;;;3.0;;;;
2697;Wil/kan niet werken: zorg gezin;3000;Lid van ouderpaar;2006;4.0;;;;;2.0;;;;
2698;Wil/kan niet werken: zorg gezin;3000;Lid van ouderpaar;2007;5.0;;;;;2.0;;;;
2699;Wil/kan niet werken: zorg gezin;3000;Lid van ouderpaar;2008;4.0;;;;;2.0;;;;
2700;Wil/kan niet werken: zorg gezin;3000;Lid van ouderpaar;2009;3.0;;;;;2.0;;;;
2701;Wil/kan niet werken: zorg gezin;3000;Lid van ouderpaar;2010;4.0;;;;;2.0;;;;
2702;Wil/kan niet werken: zorg gezin;3000;Lid van ouderpaar;2011;3.0;;;;;2.0;;;;
2703;Wil/kan niet werken: zorg gezin;3000;Lid van ouderpaar;2012;4.0;;;;;2.0;;;;
2704;Wil/kan niet werken: zorg gezin;3000;Lid van paar (geen ouder);2005;2.0;;;;;;;;;
2705;Wil/kan niet werken: zorg gezin;3000;Lid van paar (geen ouder);2006;2.0;;;;;;;;;
2706;Wil/kan niet werken: zorg gezin;3000;Lid van paar (geen ouder);2007;2.0;;;;;;;;;
2707;Wil/kan niet werken: zorg gezin;3000;Lid van paar (geen ouder);2008;2.0;;;;;;;;;
2708;Wil/kan niet werken: zorg gezin;3000;Lid van paar (geen ouder);2009;2.0;;;;;2.0;;;;
2709;Wil/kan niet werken: zorg gezin;3000;Lid van paar (geen ouder);2010;2.0;;;;;;;;;
2710;Wil/kan niet werken: zorg gezin;3000;Lid van paar (geen ouder);2011;2.0;;;;;;;;;
2711;Wil/kan niet werken: zorg gezin;3000;Lid van paar (geen ouder);2012;2.0;;;;;;;;;
2712;Wil/kan niet werken: zorg gezin;3000;Overig lid huishouden;2005;;;;;;;;;;
2713;Wil/kan niet werken: zorg gezin;3000;Overig lid huishouden;2006;;;;;;;;;;
2714;Wil/kan niet werken: zorg gezin;3000;Overig lid huishouden;2007;;;;;;;;;;
2715;Wil/kan niet werken: zorg gezin;3000;Overig lid huishouden;2008;;;;;;;;;;
2716;Wil/kan niet werken: zorg gezin;3000;Overig lid huishouden;2009;;;;;;;;;;
2717;Wil/kan niet werken: zorg gezin;3000;Overig lid huishouden;2010;;;;;;;;;;
2718;Wil/kan niet werken: zorg gezin;3000;Overig lid huishouden;2011;;;;;;;;;;
2719;Wil/kan niet werken: zorg gezin;3000;Overig lid huishouden;2012;;;;;;;;;;
2720;Wil/kan niet werken: zorg gezin;4000;Totaal persoonskenmerken;2005;501.0;2.1;1.7;3.6;19.1;212.0;4.8;3.9;8.2;18.5
2721;Wil/kan niet werken: zorg gezin;4000;Totaal persoonskenmerken;2006;433.0;2.2;1.7;3.7;19.8;190.0;4.9;3.7;8.3;19.4
2722;Wil/kan niet werken: zorg gezin;4000;Totaal persoonskenmerken;2007;387.0;2.8;1.7;4.2;22.4;179.0;5.7;3.5;8.8;22.1
2723;Wil/kan niet werken: zorg gezin;4000;Totaal persoonskenmerken;2008;363.0;2.6;1.6;4.0;22.6;150.0;5.8;3.4;8.8;22.6
2724;Wil/kan niet werken: zorg gezin;4000;Totaal persoonskenmerken;2009;333.0;2.6;1.6;4.0;21.9;140.0;6.1;3.2;8.8;22.3
2725;Wil/kan niet werken: zorg gezin;4000;Totaal persoonskenmerken;2010;318.0;2.6;1.8;4.2;22.0;147.0;5.5;3.7;8.8;21.5
2726;Wil/kan niet werken: zorg gezin;4000;Totaal persoonskenmerken;2011;319.0;2.6;1.8;4.2;21.9;142.0;5.7;4.0;9.2;21.7
2727;Wil/kan niet werken: zorg gezin;4000;Totaal persoonskenmerken;2012;299.0;2.7;1.9;4.3;21.6;134.0;5.9;4.2;9.5;21.3
2728;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 15 tot 25 jaar;2005;15.0;;;;;8.0;;;;
2729;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 15 tot 25 jaar;2006;12.0;;;;;6.0;;;;
2730;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 15 tot 25 jaar;2007;13.0;;;;;7.0;;;;
2731;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 15 tot 25 jaar;2008;10.0;;;;;4.0;;;;
2732;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 15 tot 25 jaar;2009;9.0;;;;;4.0;;;;
2733;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 15 tot 25 jaar;2010;8.0;;;;;6.0;;;;
2734;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 15 tot 25 jaar;2011;7.0;;;;;4.0;;;;
2735;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 15 tot 25 jaar;2012;6.0;;;;;3.0;;;;
2736;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 25 tot 45 jaar;2005;284.0;2.3;1.4;3.4;16.8;127.0;5.0;3.0;7.4;16.3
2737;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 25 tot 45 jaar;2006;257.0;2.5;1.4;3.7;17.7;121.0;5.2;2.9;7.6;17.7
2738;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 25 tot 45 jaar;2007;225.0;3.0;1.3;4.0;20.6;109.0;5.9;2.6;8.0;20.5
2739;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 25 tot 45 jaar;2008;203.0;2.9;1.3;4.0;20.5;88.0;6.1;2.6;8.2;21.3
2740;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 25 tot 45 jaar;2009;179.0;3.0;1.4;4.1;19.7;81.0;6.4;2.5;8.5;20.4
2741;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 25 tot 45 jaar;2010;163.0;2.9;1.7;4.3;19.8;82.0;5.6;3.2;8.4;19.6
2742;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 25 tot 45 jaar;2011;169.0;2.5;1.7;4.0;19.1;77.0;5.3;3.7;8.6;18.7
2743;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 25 tot 45 jaar;2012;153.0;3.0;1.8;4.5;18.5;75.0;6.0;3.6;9.1;18.7
2744;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 45 tot 65 jaar;2005;202.0;1.9;2.1;3.8;22.7;76.0;4.9;5.4;9.7;22.4
2745;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 45 tot 65 jaar;2006;165.0;1.9;2.0;3.7;23.2;63.0;4.8;5.1;9.6;23.2
2746;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 45 tot 65 jaar;2007;150.0;2.5;2.1;4.4;25.7;62.0;5.7;4.9;10.2;25.9
2747;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 45 tot 65 jaar;2008;150.0;2.3;1.9;4.0;25.7;58.0;5.7;4.6;9.9;25.1
2748;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 45 tot 65 jaar;2009;145.0;2.1;1.9;3.7;24.8;55.0;5.8;4.0;9.3;25.7
2749;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 45 tot 65 jaar;2010;146.0;2.3;1.7;3.9;24.9;59.0;5.7;4.2;9.5;24.7
2750;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 45 tot 65 jaar;2011;142.0;2.7;1.8;4.3;25.5;60.0;6.3;4.3;10.1;26.0
2751;Wil/kan niet werken: zorg gezin;4000;Leeftijd: 45 tot 65 jaar;2012;140.0;2.4;1.9;4.1;25.2;56.0;6.0;4.7;10.1;25.3
2752;Wil/kan niet werken: zorg gezin;4000;Herkomst: Autochtonen;2005;385.0;2.4;1.4;3.6;19.9;166.0;5.4;3.3;8.2;19.5
2753;Wil/kan niet werken: zorg gezin;4000;Herkomst: Autochtonen;2006;333.0;2.4;1.3;3.6;20.6;148.0;5.4;3.0;8.0;20.4
2754;Wil/kan niet werken: zorg gezin;4000;Herkomst: Autochtonen;2007;292.0;3.0;1.4;4.2;23.2;137.0;6.2;2.9;8.7;23.1
2755;Wil/kan niet werken: zorg gezin;4000;Herkomst: Autochtonen;2008;270.0;3.0;1.3;4.1;23.5;117.0;6.5;2.8;8.8;23.5
2756;Wil/kan niet werken: zorg gezin;4000;Herkomst: Autochtonen;2009;244.0;2.7;1.4;3.9;23.0;106.0;6.3;2.8;8.6;23.0
2757;Wil/kan niet werken: zorg gezin;4000;Herkomst: Autochtonen;2010;232.0;2.8;1.4;4.0;23.4;111.0;5.9;3.0;8.4;23.0
2758;Wil/kan niet werken: zorg gezin;4000;Herkomst: Autochtonen;2011;230.0;2.8;1.5;4.1;23.2;104.0;6.1;3.3;8.9;23.0
2759;Wil/kan niet werken: zorg gezin;4000;Herkomst: Autochtonen;2012;209.0;3.1;1.5;4.3;22.8;95.0;6.7;3.2;9.3;23.0
2760;Wil/kan niet werken: zorg gezin;4000;Herkomst: Westerse allochtonen;2005;40.0;1.7;1.6;3.2;20.6;15.0;;;;
2761;Wil/kan niet werken: zorg gezin;4000;Herkomst: Westerse allochtonen;2006;34.0;2.1;1.8;3.7;21.0;13.0;;;;
2762;Wil/kan niet werken: zorg gezin;4000;Herkomst: Westerse allochtonen;2007;30.0;2.6;2.1;4.4;26.1;14.0;;;;
2763;Wil/kan niet werken: zorg gezin;4000;Herkomst: Westerse allochtonen;2008;32.0;1.9;1.6;3.3;24.8;11.0;;;;
2764;Wil/kan niet werken: zorg gezin;4000;Herkomst: Westerse allochtonen;2009;30.0;2.9;1.4;4.0;23.2;12.0;;;;
2765;Wil/kan niet werken: zorg gezin;4000;Herkomst: Westerse allochtonen;2010;30.0;2.7;2.3;4.7;22.7;12.0;;;;
2766;Wil/kan niet werken: zorg gezin;4000;Herkomst: Westerse allochtonen;2011;29.0;2.7;2.0;4.5;22.6;12.0;;;;
2767;Wil/kan niet werken: zorg gezin;4000;Herkomst: Westerse allochtonen;2012;29.0;2.1;2.1;3.9;22.2;12.0;;;;
2768;Wil/kan niet werken: zorg gezin;4000;Herkomst: Niet-westerse allochtonen;2005;75.0;0.8;3.3;4.0;13.8;31.0;1.7;6.9;8.3;12.8
2769;Wil/kan niet werken: zorg gezin;4000;Herkomst: Niet-westerse allochtonen;2006;67.0;1.3;3.4;4.6;14.7;29.0;2.7;7.1;9.4;13.8
2770;Wil/kan niet werken: zorg gezin;4000;Herkomst: Niet-westerse allochtonen;2007;66.0;1.7;2.9;4.4;16.8;28.0;3.4;5.9;8.9;15.4
2771;Wil/kan niet werken: zorg gezin;4000;Herkomst: Niet-westerse allochtonen;2008;61.0;1.3;3.0;4.1;16.5;21.0;2.9;6.7;9.2;17.1
2772;Wil/kan niet werken: zorg gezin;4000;Herkomst: Niet-westerse allochtonen;2009;59.0;1.6;2.7;4.1;16.1;22.0;4.2;6.0;9.8;16.9
2773;Wil/kan niet werken: zorg gezin;4000;Herkomst: Niet-westerse allochtonen;2010;55.0;1.7;2.9;4.4;15.6;24.0;3.6;6.3;9.6;14.5
2774;Wil/kan niet werken: zorg gezin;4000;Herkomst: Niet-westerse allochtonen;2011;60.0;1.7;2.9;4.3;16.4;25.0;3.8;6.5;9.8;15.9
2775;Wil/kan niet werken: zorg gezin;4000;Herkomst: Niet-westerse allochtonen;2012;60.0;1.7;3.3;4.8;17.0;27.0;3.6;7.0;10.1;15.6
2776;Wil/kan niet werken: zorg gezin;4000;Herkomst: onbekend;2005;;;;;;;;;;
2777;Wil/kan niet werken: zorg gezin;4000;Herkomst: onbekend;2006;;;;;;;;;;
2778;Wil/kan niet werken: zorg gezin;4000;Herkomst: onbekend;2007;;;;;;;;;;
2779;Wil/kan niet werken: zorg gezin;4000;Herkomst: onbekend;2008;;;;;;;;;;
2780;Wil/kan niet werken: zorg gezin;4000;Herkomst: onbekend;2009;;;;;;;;;;
2781;Wil/kan niet werken: zorg gezin;4000;Herkomst: onbekend;2010;;;;;;;;;;
2782;Wil/kan niet werken: zorg gezin;4000;Herkomst: onbekend;2011;;;;;;;;;;
2783;Wil/kan niet werken: zorg gezin;4000;Herkomst: onbekend;2012;;;;;;;;;;
2784;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: laag;2005;235.0;1.5;2.0;3.3;17.8;93.0;3.6;4.8;8.1;17.5
2785;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: laag;2006;200.0;1.6;1.8;3.3;18.4;82.0;3.9;4.3;7.9;18.2
2786;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: laag;2007;177.0;2.1;1.9;3.9;20.1;78.0;4.6;4.1;8.3;19.9
2787;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: laag;2008;167.0;1.9;1.8;3.6;20.4;65.0;4.4;4.3;8.4;20.2
2788;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: laag;2009;153.0;1.7;1.9;3.4;19.6;59.0;4.4;3.8;7.9;19.6
2789;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: laag;2010;144.0;1.8;2.0;3.7;19.6;63.0;4.2;4.5;8.4;19.0
2790;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: laag;2011;145.0;1.8;1.8;3.5;19.9;61.0;4.2;4.1;8.1;19.5
2791;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: laag;2012;140.0;2.0;2.2;4.0;19.8;60.0;4.6;5.0;9.2;19.4
2792;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: middelbaar;2005;203.0;2.5;1.3;3.6;19.3;92.0;5.4;2.9;7.7;18.2
2793;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: middelbaar;2006;179.0;2.7;1.4;3.9;19.8;83.0;5.7;2.9;8.1;18.9
2794;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: middelbaar;2007;163.0;3.3;1.4;4.5;22.5;79.0;6.5;2.9;8.9;21.8
2795;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: middelbaar;2008;148.0;3.2;1.2;4.2;23.2;65.0;6.7;2.6;8.8;23.2
2796;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: middelbaar;2009;134.0;3.1;1.4;4.3;22.7;63.0;6.8;2.6;9.0;22.7
2797;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: middelbaar;2010;129.0;3.1;1.4;4.3;22.6;64.0;6.1;2.8;8.5;21.8
2798;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: middelbaar;2011;126.0;3.0;1.6;4.4;22.6;58.0;6.5;3.5;9.6;22.3
2799;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: middelbaar;2012;112.0;3.1;1.6;4.5;21.7;54.0;6.4;3.3;9.2;21.1
2800;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: hoog;2005;56.0;3.2;1.9;4.7;24.4;24.0;7.1;4.2;10.6;23.6
2801;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: hoog;2006;51.0;3.0;2.1;4.8;25.3;23.0;6.3;4.3;10.1;25.4
2802;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: hoog;2007;44.0;3.4;1.8;4.8;31.4;21.0;7.0;3.7;10.1;31.9
2803;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: hoog;2008;46.0;3.6;1.6;4.7;29.2;19.0;;;;
2804;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: hoog;2009;45.0;3.8;1.5;4.5;27.4;18.0;;;;
2805;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: hoog;2010;43.0;3.8;1.9;5.3;28.1;19.0;;;;
2806;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: hoog;2011;46.0;3.6;2.2;5.5;26.6;22.0;7.6;4.7;11.5;26.2
2807;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: hoog;2012;44.0;3.9;1.7;5.1;27.3;19.0;;;;
2808;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: onbekend;2005;6.0;;;;;2.0;;;;
2809;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: onbekend;2006;4.0;;;;;2.0;;;;
2810;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: onbekend;2007;4.0;;;;;;;;;
2811;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: onbekend;2008;2.0;;;;;;;;;
2812;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: onbekend;2009;;;;;;;;;;
2813;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: onbekend;2010;2.0;;;;;;;;;
2814;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: onbekend;2011;2.0;;;;;;;;;
2815;Wil/kan niet werken: zorg gezin;4000;Onderwijsniveau: onbekend;2012;3.0;;;;;;;;;
2816;Wil/kan niet werken: zorg gezin;4000;Eenpersoonshuishouden;2005;5.0;;;;;4.0;;;;
2817;Wil/kan niet werken: zorg gezin;4000;Eenpersoonshuishouden;2006;3.0;;;;;3.0;;;;
2818;Wil/kan niet werken: zorg gezin;4000;Eenpersoonshuishouden;2007;3.0;;;;;3.0;;;;
2819;Wil/kan niet werken: zorg gezin;4000;Eenpersoonshuishouden;2008;2.0;;;;;2.0;;;;
2820;Wil/kan niet werken: zorg gezin;4000;Eenpersoonshuishouden;2009;4.0;;;;;3.0;;;;
2821;Wil/kan niet werken: zorg gezin;4000;Eenpersoonshuishouden;2010;3.0;;;;;3.0;;;;
2822;Wil/kan niet werken: zorg gezin;4000;Eenpersoonshuishouden;2011;3.0;;;;;3.0;;;;
2823;Wil/kan niet werken: zorg gezin;4000;Eenpersoonshuishouden;2012;3.0;;;;;2.0;;;;
2824;Wil/kan niet werken: zorg gezin;4000;Alleenstaande ouder;2005;17.0;;;;;16.0;;;;
2825;Wil/kan niet werken: zorg gezin;4000;Alleenstaande ouder;2006;18.0;;;;;16.0;;;;
2826;Wil/kan niet werken: zorg gezin;4000;Alleenstaande ouder;2007;15.0;;;;;14.0;;;;
2827;Wil/kan niet werken: zorg gezin;4000;Alleenstaande ouder;2008;14.0;;;;;12.0;;;;
2828;Wil/kan niet werken: zorg gezin;4000;Alleenstaande ouder;2009;13.0;;;;;11.0;;;;
2829;Wil/kan niet werken: zorg gezin;4000;Alleenstaande ouder;2010;12.0;;;;;11.0;;;;
2830;Wil/kan niet werken: zorg gezin;4000;Alleenstaande ouder;2011;12.0;;;;;11.0;;;;
2831;Wil/kan niet werken: zorg gezin;4000;Alleenstaande ouder;2012;13.0;;;;;12.0;;;;
2832;Wil/kan niet werken: zorg gezin;4000;Lid van ouderpaar;2005;393.0;2.4;0.8;2.9;18.9;163.0;5.5;1.8;6.8;18.5
2833;Wil/kan niet werken: zorg gezin;4000;Lid van ouderpaar;2006;346.0;2.4;0.8;3.0;19.6;148.0;5.5;1.7;6.8;19.6
2834;Wil/kan niet werken: zorg gezin;4000;Lid van ouderpaar;2007;309.0;2.9;0.8;3.5;22.4;138.0;6.3;1.7;7.5;22.5
2835;Wil/kan niet werken: zorg gezin;4000;Lid van ouderpaar;2008;283.0;2.9;0.7;3.4;22.6;114.0;6.5;1.5;7.5;23.2
2836;Wil/kan niet werken: zorg gezin;4000;Lid van ouderpaar;2009;260.0;2.8;0.7;3.3;21.9;107.0;6.7;1.3;7.5;22.5
2837;Wil/kan niet werken: zorg gezin;4000;Lid van ouderpaar;2010;243.0;2.9;0.9;3.6;22.0;112.0;6.2;1.9;7.7;21.8
2838;Wil/kan niet werken: zorg gezin;4000;Lid van ouderpaar;2011;244.0;2.8;0.9;3.5;21.9;106.0;6.3;2.1;8.0;21.9
2839;Wil/kan niet werken: zorg gezin;4000;Lid van ouderpaar;2012;226.0;3.1;0.8;3.6;21.6;99.0;6.9;1.9;8.2;21.7
2840;Wil/kan niet werken: zorg gezin;4000;Lid van paar (geen ouder);2005;82.0;1.3;1.4;2.5;21.5;27.0;3.9;4.3;7.7;21.7
2841;Wil/kan niet werken: zorg gezin;4000;Lid van paar (geen ouder);2006;63.0;1.1;1.3;2.3;22.3;20.0;3.3;4.0;7.0;22.4
2842;Wil/kan niet werken: zorg gezin;4000;Lid van paar (geen ouder);2007;57.0;1.7;1.5;3.0;25.1;21.0;4.6;4.1;8.0;25.4
2843;Wil/kan niet werken: zorg gezin;4000;Lid van paar (geen ouder);2008;61.0;1.8;1.2;2.9;24.4;20.0;5.5;3.6;8.7;24.1
2844;Wil/kan niet werken: zorg gezin;4000;Lid van paar (geen ouder);2009;54.0;1.9;1.4;2.9;23.9;18.0;;;;
2845;Wil/kan niet werken: zorg gezin;4000;Lid van paar (geen ouder);2010;58.0;1.6;1.2;2.6;24.3;20.0;4.5;3.4;7.6;25.0
2846;Wil/kan niet werken: zorg gezin;4000;Lid van paar (geen ouder);2011;57.0;1.6;1.3;2.8;24.3;21.0;4.5;3.6;7.7;25.4
2847;Wil/kan niet werken: zorg gezin;4000;Lid van paar (geen ouder);2012;55.0;1.5;1.3;2.6;23.6;19.0;;;;
2848;Wil/kan niet werken: zorg gezin;4000;Overig lid huishouden;2005;4.0;;;;;2.0;;;;
2849;Wil/kan niet werken: zorg gezin;4000;Overig lid huishouden;2006;3.0;;;;;2.0;;;;
2850;Wil/kan niet werken: zorg gezin;4000;Overig lid huishouden;2007;3.0;;;;;2.0;;;;
2851;Wil/kan niet werken: zorg gezin;4000;Overig lid huishouden;2008;3.0;;;;;;;;;
2852;Wil/kan niet werken: zorg gezin;4000;Overig lid huishouden;2009;3.0;;;;;;;;;
2853;Wil/kan niet werken: zorg gezin;4000;Overig lid huishouden;2010;2.0;;;;;;;;;
2854;Wil/kan niet werken: zorg gezin;4000;Overig lid huishouden;2011;3.0;;;;;2.0;;;;
2855;Wil/kan niet werken: zorg gezin;4000;Overig lid huishouden;2012;2.0;;;;;;;;;
2856;Wil/kan niet werken: opleiding;1100;Totaal persoonskenmerken;2005;965.0;2.2;1.5;3.5;20.4;727.0;2.7;1.9;4.4;20.3
2857;Wil/kan niet werken: opleiding;1100;Totaal persoonskenmerken;2006;983.0;2.1;1.8;3.8;21.3;760.0;2.6;2.3;4.7;21.1
2858;Wil/kan niet werken: opleiding;1100;Totaal persoonskenmerken;2007;949.0;2.3;1.8;3.9;23.3;757.0;2.8;2.1;4.7;23.1
2859;Wil/kan niet werken: opleiding;1100;Totaal persoonskenmerken;2008;950.0;2.4;1.7;3.9;23.7;727.0;2.9;2.0;4.7;23.4
2860;Wil/kan niet werken: opleiding;1100;Totaal persoonskenmerken;2009;958.0;2.3;1.8;3.9;23.5;718.0;2.7;1.7;4.3;25.0
2861;Wil/kan niet werken: opleiding;1100;Totaal persoonskenmerken;2010;1018.0;2.2;1.8;3.8;23.1;794.0;2.7;2.3;4.8;23.0
2862;Wil/kan niet werken: opleiding;1100;Totaal persoonskenmerken;2011;1052.0;2.3;2.0;4.0;23.3;843.0;2.8;2.4;5.0;23.2
2863;Wil/kan niet werken: opleiding;1100;Totaal persoonskenmerken;2012;1036.0;2.3;1.9;4.0;23.3;817.0;2.9;2.3;5.0;23.2
2864;Wil/kan niet werken: opleiding;1100;Leeftijd: 15 tot 25 jaar;2005;894.0;2.0;1.3;3.1;20.7;673.0;2.5;1.6;3.9;20.6
2865;Wil/kan niet werken: opleiding;1100;Leeftijd: 15 tot 25 jaar;2006;914.0;2.0;1.5;3.4;21.6;705.0;2.5;1.9;4.2;21.5
2866;Wil/kan niet werken: opleiding;1100;Leeftijd: 15 tot 25 jaar;2007;886.0;2.2;1.5;3.6;23.7;705.0;2.6;1.9;4.3;23.6
2867;Wil/kan niet werken: opleiding;1100;Leeftijd: 15 tot 25 jaar;2008;887.0;2.3;1.5;3.7;24.0;681.0;2.8;1.7;4.3;23.8
2868;Wil/kan niet werken: opleiding;1100;Leeftijd: 15 tot 25 jaar;2009;894.0;2.2;1.6;3.6;23.9;671.0;2.6;1.5;4.0;25.4
2869;Wil/kan niet werken: opleiding;1100;Leeftijd: 15 tot 25 jaar;2010;950.0;2.0;1.5;3.4;23.5;737.0;2.6;2.0;4.3;23.5
2870;Wil/kan niet werken: opleiding;1100;Leeftijd: 15 tot 25 jaar;2011;978.0;2.1;1.7;3.7;23.7;780.0;2.6;2.1;4.5;23.7
2871;Wil/kan niet werken: opleiding;1100;Leeftijd: 15 tot 25 jaar;2012;968.0;2.2;1.6;3.6;23.7;761.0;2.8;2.0;4.5;23.6
2872;Wil/kan niet werken: opleiding;1100;Leeftijd: 25 tot 45 jaar;2005;64.0;4.4;4.6;8.5;15.1;49.0;5.1;5.3;9.9;14.9
2873;Wil/kan niet werken: opleiding;1100;Leeftijd: 25 tot 45 jaar;2006;62.0;3.5;5.2;8.4;15.8;50.0;4.0;6.0;9.6;15.3
2874;Wil/kan niet werken: opleiding;1100;Leeftijd: 25 tot 45 jaar;2007;58.0;4.4;4.7;8.6;17.1;48.0;5.0;5.2;9.7;16.5
2875;Wil/kan niet werken: opleiding;1100;Leeftijd: 25 tot 45 jaar;2008;57.0;3.8;4.6;8.1;17.7;42.0;4.4;5.4;9.4;16.6
2876;Wil/kan niet werken: opleiding;1100;Leeftijd: 25 tot 45 jaar;2009;58.0;3.7;5.1;8.5;17.2;44.0;4.7;5.4;9.7;17.9
2877;Wil/kan niet werken: opleiding;1100;Leeftijd: 25 tot 45 jaar;2010;63.0;4.1;5.6;9.2;16.8;52.0;4.7;6.4;10.5;16.5
2878;Wil/kan niet werken: opleiding;1100;Leeftijd: 25 tot 45 jaar;2011;68.0;3.9;5.5;9.0;16.8;59.0;4.4;6.1;10.1;16.7
