ID;Geslacht;Leeftijd;Onderwijssoort;Migratieachtergrond;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
4393;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Onbekende migratieachtergrond;2014/'15;0;0;0
4394;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Onbekende migratieachtergrond;2015/'16;0;0;0
4395;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Onbekende migratieachtergrond;2016/'17;0;0;0
4396;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Onbekende migratieachtergrond;2017/'18;0;0;0
4397;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Onbekende migratieachtergrond;2018/'19;0;0;0
4398;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Onbekende migratieachtergrond;2019/'20;0;0;0
4399;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Onbekende migratieachtergrond;2020/'21;0;0;0
4400;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Totaal migratieachtergrond;2005/'06;18;17;94
4401;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Totaal migratieachtergrond;2006/'07;17;15;88
4402;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Totaal migratieachtergrond;2007/'08;15;14;93
4403;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Totaal migratieachtergrond;2008/'09;22;21;95
4404;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Totaal migratieachtergrond;2009/'10;23;22;96
4405;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Totaal migratieachtergrond;2010/'11;13;11;85
4406;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Totaal migratieachtergrond;2011/'12;16;16;100
4407;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Totaal migratieachtergrond;2012/'13;21;18;86
4408;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Totaal migratieachtergrond;2013/'14;16;16;100
4409;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Totaal migratieachtergrond;2014/'15;23;22;96
4410;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Totaal migratieachtergrond;2015/'16;21;21;100
4411;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Totaal migratieachtergrond;2016/'17;24;23;96
4412;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Totaal migratieachtergrond;2017/'18;34;31;91
4413;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Totaal migratieachtergrond;2018/'19;36;34;94
4414;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Totaal migratieachtergrond;2019/'20;35;35;100
4415;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Totaal migratieachtergrond;2020/'21;38;37;97
4416;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Nederlandse achtergrond;2005/'06;6;6;100
4417;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Nederlandse achtergrond;2006/'07;5;5;100
4418;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Nederlandse achtergrond;2007/'08;4;4;100
4419;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Nederlandse achtergrond;2008/'09;10;10;100
4420;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Nederlandse achtergrond;2009/'10;11;10;91
4421;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Nederlandse achtergrond;2010/'11;4;4;100
4422;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Nederlandse achtergrond;2011/'12;8;8;100
4423;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Nederlandse achtergrond;2012/'13;10;9;90
4424;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Nederlandse achtergrond;2013/'14;7;7;100
4425;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Nederlandse achtergrond;2014/'15;12;12;100
4426;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Nederlandse achtergrond;2015/'16;13;13;100
4427;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Nederlandse achtergrond;2016/'17;19;18;95
4428;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Nederlandse achtergrond;2017/'18;27;27;100
4429;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Nederlandse achtergrond;2018/'19;27;26;96
4430;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Nederlandse achtergrond;2019/'20;27;27;100
4431;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Nederlandse achtergrond;2020/'21;27;26;96
4432;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Met migratieachtergrond;2005/'06;12;11;92
4433;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Met migratieachtergrond;2006/'07;12;10;83
4434;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Met migratieachtergrond;2007/'08;10;9;90
4435;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Met migratieachtergrond;2008/'09;12;11;92
4436;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Met migratieachtergrond;2009/'10;12;12;100
4437;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Met migratieachtergrond;2010/'11;9;7;78
4438;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Met migratieachtergrond;2011/'12;8;8;100
4439;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Met migratieachtergrond;2012/'13;11;9;82
4440;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Met migratieachtergrond;2013/'14;8;8;100
4441;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Met migratieachtergrond;2014/'15;11;10;91
4442;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Met migratieachtergrond;2015/'16;8;8;100
4443;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Met migratieachtergrond;2016/'17;5;5;100
4444;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Met migratieachtergrond;2017/'18;7;4;57
4445;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Met migratieachtergrond;2018/'19;9;8;89
4446;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Met migratieachtergrond;2019/'20;8;8;100
4447;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Met migratieachtergrond;2020/'21;11;11;100
4448;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Westerse migratieachtergrond;2005/'06;1;1;100
4449;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Westerse migratieachtergrond;2006/'07;1;1;100
4450;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Westerse migratieachtergrond;2007/'08;1;1;100
4451;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Westerse migratieachtergrond;2008/'09;0;0;0
4452;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Westerse migratieachtergrond;2009/'10;0;0;0
4453;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Westerse migratieachtergrond;2010/'11;1;0;0
4454;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Westerse migratieachtergrond;2011/'12;1;1;100
4455;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Westerse migratieachtergrond;2012/'13;1;0;0
4456;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Westerse migratieachtergrond;2013/'14;0;0;0
4457;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Westerse migratieachtergrond;2014/'15;0;0;0
4458;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Westerse migratieachtergrond;2015/'16;0;0;0
4459;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Westerse migratieachtergrond;2016/'17;0;0;0
4460;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Westerse migratieachtergrond;2017/'18;0;0;0
4461;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Westerse migratieachtergrond;2018/'19;1;1;100
4462;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Westerse migratieachtergrond;2019/'20;2;2;100
4463;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Westerse migratieachtergrond;2020/'21;1;1;100
4464;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Niet-westerse migratieachtergrond;2005/'06;11;10;91
4465;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Niet-westerse migratieachtergrond;2006/'07;11;9;82
4466;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Niet-westerse migratieachtergrond;2007/'08;9;8;89
4467;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Niet-westerse migratieachtergrond;2008/'09;12;11;92
4468;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Niet-westerse migratieachtergrond;2009/'10;12;12;100
4469;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Niet-westerse migratieachtergrond;2010/'11;8;7;88
4470;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Niet-westerse migratieachtergrond;2011/'12;7;7;100
4471;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Niet-westerse migratieachtergrond;2012/'13;10;9;90
4472;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Niet-westerse migratieachtergrond;2013/'14;8;8;100
4473;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Niet-westerse migratieachtergrond;2014/'15;11;10;91
4474;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Niet-westerse migratieachtergrond;2015/'16;8;8;100
4475;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Niet-westerse migratieachtergrond;2016/'17;5;5;100
4476;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Niet-westerse migratieachtergrond;2017/'18;7;4;57
4477;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Niet-westerse migratieachtergrond;2018/'19;8;7;88
4478;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Niet-westerse migratieachtergrond;2019/'20;6;6;100
4479;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Niet-westerse migratieachtergrond;2020/'21;10;10;100
4480;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Turkije;2005/'06;5;5;100
4481;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Turkije;2006/'07;3;2;67
4482;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Turkije;2007/'08;2;1;50
4483;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Turkije;2008/'09;2;1;50
4484;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Turkije;2009/'10;1;1;100
4485;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Turkije;2010/'11;1;1;100
4486;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Turkije;2011/'12;0;0;0
4487;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Turkije;2012/'13;1;1;100
4488;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Turkije;2013/'14;0;0;0
4489;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Turkije;2014/'15;3;3;100
4490;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Turkije;2015/'16;1;1;100
4491;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Turkije;2016/'17;0;0;0
4492;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Turkije;2017/'18;1;0;0
4493;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Turkije;2018/'19;1;1;100
4494;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Turkije;2019/'20;2;2;100
4495;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Turkije;2020/'21;0;0;0
4496;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Marokko;2005/'06;0;0;0
4497;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Marokko;2006/'07;1;1;100
4498;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Marokko;2007/'08;0;0;0
4499;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Marokko;2008/'09;0;0;0
4500;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Marokko;2009/'10;1;1;100
4501;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Marokko;2010/'11;0;0;0
4502;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Marokko;2011/'12;1;1;100
4503;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Marokko;2012/'13;2;2;100
4504;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Marokko;2013/'14;1;1;100
4505;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Marokko;2014/'15;4;4;100
4506;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Marokko;2015/'16;1;1;100
4507;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Marokko;2016/'17;2;2;100
4508;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Marokko;2017/'18;0;0;0
4509;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Marokko;2018/'19;3;3;100
4510;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Marokko;2019/'20;0;0;0
4511;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Marokko;2020/'21;1;1;100
4512;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Suriname;2005/'06;0;0;0
4513;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Suriname;2006/'07;1;1;100
4514;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Suriname;2007/'08;0;0;0
4515;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Suriname;2008/'09;1;1;100
4516;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Suriname;2009/'10;1;1;100
4517;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Suriname;2010/'11;0;0;0
4518;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Suriname;2011/'12;1;1;100
4519;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Suriname;2012/'13;1;1;100
4520;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Suriname;2013/'14;2;2;100
4521;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Suriname;2014/'15;1;0;0
4522;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Suriname;2015/'16;2;2;100
4523;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Suriname;2016/'17;1;1;100
4524;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Suriname;2017/'18;0;0;0
4525;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Suriname;2018/'19;3;2;67
4526;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Suriname;2019/'20;0;0;0
4527;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Suriname;2020/'21;2;2;100
4528;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;(voormalige) Nederlandse Antillen, Aruba;2005/'06;0;0;0
4529;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;(voormalige) Nederlandse Antillen, Aruba;2006/'07;0;0;0
4530;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;(voormalige) Nederlandse Antillen, Aruba;2007/'08;0;0;0
4531;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;(voormalige) Nederlandse Antillen, Aruba;2008/'09;0;0;0
4532;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;(voormalige) Nederlandse Antillen, Aruba;2009/'10;0;0;0
4533;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;(voormalige) Nederlandse Antillen, Aruba;2010/'11;0;0;0
4534;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;(voormalige) Nederlandse Antillen, Aruba;2011/'12;0;0;0
4535;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;(voormalige) Nederlandse Antillen, Aruba;2012/'13;0;0;0
4536;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;(voormalige) Nederlandse Antillen, Aruba;2013/'14;0;0;0
4537;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;(voormalige) Nederlandse Antillen, Aruba;2014/'15;0;0;0
4538;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;(voormalige) Nederlandse Antillen, Aruba;2015/'16;0;0;0
4539;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;(voormalige) Nederlandse Antillen, Aruba;2016/'17;0;0;0
4540;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;(voormalige) Nederlandse Antillen, Aruba;2017/'18;0;0;0
4541;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;(voormalige) Nederlandse Antillen, Aruba;2018/'19;0;0;0
4542;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;(voormalige) Nederlandse Antillen, Aruba;2019/'20;0;0;0
4543;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;(voormalige) Nederlandse Antillen, Aruba;2020/'21;0;0;0
4544;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Overige niet-westerse migratieachterg...;2005/'06;6;5;83
4545;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Overige niet-westerse migratieachterg...;2006/'07;6;5;83
4546;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Overige niet-westerse migratieachterg...;2007/'08;7;7;100
4547;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Overige niet-westerse migratieachterg...;2008/'09;9;9;100
4548;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Overige niet-westerse migratieachterg...;2009/'10;9;9;100
4549;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Overige niet-westerse migratieachterg...;2010/'11;7;6;86
4550;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Overige niet-westerse migratieachterg...;2011/'12;5;5;100
4551;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Overige niet-westerse migratieachterg...;2012/'13;6;5;83
4552;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Overige niet-westerse migratieachterg...;2013/'14;5;5;100
4553;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Overige niet-westerse migratieachterg...;2014/'15;3;3;100
4554;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Overige niet-westerse migratieachterg...;2015/'16;4;4;100
4555;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Overige niet-westerse migratieachterg...;2016/'17;2;2;100
4556;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Overige niet-westerse migratieachterg...;2017/'18;6;4;67
4557;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Overige niet-westerse migratieachterg...;2018/'19;1;1;100
4558;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Overige niet-westerse migratieachterg...;2019/'20;4;4;100
4559;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Overige niet-westerse migratieachterg...;2020/'21;7;7;100
4560;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Onbekende migratieachtergrond;2005/'06;0;0;0
4561;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Onbekende migratieachtergrond;2006/'07;0;0;0
4562;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Onbekende migratieachtergrond;2007/'08;1;1;100
4563;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Onbekende migratieachtergrond;2008/'09;0;0;0
4564;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Onbekende migratieachtergrond;2009/'10;0;0;0
4565;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Onbekende migratieachtergrond;2010/'11;0;0;0
4566;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Onbekende migratieachtergrond;2011/'12;0;0;0
4567;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Onbekende migratieachtergrond;2012/'13;0;0;0
4568;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Onbekende migratieachtergrond;2013/'14;1;1;100
4569;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Onbekende migratieachtergrond;2014/'15;0;0;0
4570;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Onbekende migratieachtergrond;2015/'16;0;0;0
4571;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Onbekende migratieachtergrond;2016/'17;0;0;0
4572;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Onbekende migratieachtergrond;2017/'18;0;0;0
4573;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Onbekende migratieachtergrond;2018/'19;0;0;0
4574;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Onbekende migratieachtergrond;2019/'20;0;0;0
4575;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k;Onbekende migratieachtergrond;2020/'21;0;0;0
4576;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Totaal migratieachtergrond;2005/'06;11;11;100
4577;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Totaal migratieachtergrond;2006/'07;10;9;90
4578;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Totaal migratieachtergrond;2007/'08;10;10;100
4579;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Totaal migratieachtergrond;2008/'09;16;16;100
4580;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Totaal migratieachtergrond;2009/'10;15;14;93
4581;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Totaal migratieachtergrond;2010/'11;5;5;100
4582;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Totaal migratieachtergrond;2011/'12;9;9;100
4583;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Totaal migratieachtergrond;2012/'13;16;15;94
4584;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Totaal migratieachtergrond;2013/'14;12;12;100
4585;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Totaal migratieachtergrond;2014/'15;21;20;95
4586;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Totaal migratieachtergrond;2015/'16;18;18;100
4587;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Totaal migratieachtergrond;2016/'17;18;17;94
4588;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Totaal migratieachtergrond;2017/'18;33;30;91
4589;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Totaal migratieachtergrond;2018/'19;27;26;96
4590;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Totaal migratieachtergrond;2019/'20;30;30;100
4591;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Totaal migratieachtergrond;2020/'21;35;34;97
4592;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Nederlandse achtergrond;2005/'06;6;6;100
4593;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Nederlandse achtergrond;2006/'07;5;5;100
4594;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Nederlandse achtergrond;2007/'08;4;4;100
4595;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Nederlandse achtergrond;2008/'09;9;9;100
4596;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Nederlandse achtergrond;2009/'10;9;8;89
4597;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Nederlandse achtergrond;2010/'11;3;3;100
4598;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Nederlandse achtergrond;2011/'12;6;6;100
4599;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Nederlandse achtergrond;2012/'13;10;9;90
4600;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Nederlandse achtergrond;2013/'14;6;6;100
4601;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Nederlandse achtergrond;2014/'15;11;11;100
4602;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Nederlandse achtergrond;2015/'16;11;11;100
4603;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Nederlandse achtergrond;2016/'17;14;13;93
4604;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Nederlandse achtergrond;2017/'18;26;26;100
4605;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-b/k (excl. lwoo);Nederlandse achtergrond;2018/'19;22;21;95
