ID;Geslacht;Leeftijd;RegioS;Perioden;Verkeersdoden_1
3842;Totaal mannen en vrouwen;80 jaar of ouder;Gelderland (PV);2010;15
3843;Totaal mannen en vrouwen;80 jaar of ouder;Gelderland (PV);2011;18
3844;Totaal mannen en vrouwen;80 jaar of ouder;Gelderland (PV);2012;15
3845;Totaal mannen en vrouwen;80 jaar of ouder;Gelderland (PV);2013;20
3846;Totaal mannen en vrouwen;80 jaar of ouder;Gelderland (PV);2014;12
3847;Totaal mannen en vrouwen;80 jaar of ouder;Gelderland (PV);2015;15
3848;Totaal mannen en vrouwen;80 jaar of ouder;Gelderland (PV);2016;29
3849;Totaal mannen en vrouwen;80 jaar of ouder;Gelderland (PV);2017;17
3850;Totaal mannen en vrouwen;80 jaar of ouder;Gelderland (PV);2018;18
3851;Totaal mannen en vrouwen;80 jaar of ouder;Gelderland (PV);2019;17
3852;Totaal mannen en vrouwen;80 jaar of ouder;Gelderland (PV);2020;12
3853;Totaal mannen en vrouwen;80 jaar of ouder;Gelderland (PV);2021;26
3854;Totaal mannen en vrouwen;80 jaar of ouder;Gelderland (PV);2022;27
3855;Totaal mannen en vrouwen;80 jaar of ouder;Gelderland (PV);2023;21
3856;Totaal mannen en vrouwen;80 jaar of ouder;Gelderland (PV);2024;28
3857;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);1996;6
3858;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);1997;8
3859;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);1998;4
3860;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);1999;5
3861;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2000;3
3862;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2001;8
3863;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2002;7
3864;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2003;4
3865;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2004;2
3866;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2005;8
3867;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2006;6
3868;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2007;4
3869;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2008;6
3870;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2009;10
3871;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2010;5
3872;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2011;9
3873;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2012;3
3874;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2013;3
3875;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2014;6
3876;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2015;6
3877;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2016;12
3878;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2017;9
3879;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2018;9
3880;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2019;9
3881;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2020;5
3882;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2021;10
3883;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2022;9
3884;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2023;7
3885;Totaal mannen en vrouwen;80 jaar of ouder;Utrecht (PV);2024;6
3886;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);1996;7
3887;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);1997;18
3888;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);1998;13
3889;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);1999;14
3890;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2000;14
3891;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2001;16
3892;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2002;16
3893;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2003;18
3894;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2004;13
3895;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2005;11
3896;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2006;10
3897;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2007;15
3898;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2008;11
3899;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2009;21
3900;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2010;13
3901;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2011;13
3902;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2012;17
3903;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2013;14
3904;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2014;20
3905;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2015;10
3906;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2016;15
3907;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2017;20
3908;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2018;16
3909;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2019;21
3910;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2020;16
3911;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2021;17
3912;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2022;19
3913;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2023;21
3914;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Holland (PV);2024;19
3915;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);1996;19
3916;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);1997;18
3917;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);1998;13
3918;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);1999;17
3919;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2000;11
3920;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2001;16
3921;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2002;24
3922;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2003;21
3923;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2004;14
3924;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2005;11
3925;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2006;16
3926;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2007;14
3927;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2008;9
3928;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2009;18
3929;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2010;17
3930;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2011;24
3931;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2012;10
3932;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2013;19
3933;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2014;17
3934;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2015;23
3935;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2016;14
3936;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2017;23
3937;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2018;25
3938;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2019;20
3939;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2020;15
3940;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2021;18
3941;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2022;24
3942;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2023;32
3943;Totaal mannen en vrouwen;80 jaar of ouder;Zuid-Holland (PV);2024;26
3944;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);1996;2
3945;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);1997;5
3946;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);1998;5
3947;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);1999;3
3948;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2000;1
3949;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2001;1
3950;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2002;4
3951;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2003;2
3952;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2004;2
3953;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2005;1
3954;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2006;3
3955;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2007;2
3956;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2008;5
3957;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2009;3
3958;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2010;1
3959;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2011;3
3960;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2012;3
3961;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2013;2
3962;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2014;7
3963;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2015;10
3964;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2016;3
3965;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2017;2
3966;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2018;3
3967;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2019;3
3968;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2020;2
3969;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2021;2
3970;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2022;4
3971;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2023;8
3972;Totaal mannen en vrouwen;80 jaar of ouder;Zeeland (PV);2024;4
3973;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);1996;13
3974;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);1997;16
3975;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);1998;10
3976;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);1999;13
3977;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2000;15
3978;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2001;10
3979;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2002;18
3980;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2003;11
3981;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2004;24
3982;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2005;15
3983;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2006;19
3984;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2007;10
3985;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2008;9
3986;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2009;11
3987;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2010;15
3988;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2011;19
3989;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2012;18
3990;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2013;7
3991;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2014;12
3992;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2015;21
3993;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2016;25
3994;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2017;18
3995;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2018;32
3996;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2019;22
3997;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2020;21
3998;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2021;19
3999;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2022;31
4000;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2023;22
4001;Totaal mannen en vrouwen;80 jaar of ouder;Noord-Brabant (PV);2024;27
4002;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);1996;10
4003;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);1997;5
4004;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);1998;8
4005;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);1999;7
4006;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2000;5
4007;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2001;5
4008;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2002;6
4009;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2003;7
4010;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2004;5
4011;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2005;0
4012;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2006;8
4013;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2007;12
4014;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2008;3
4015;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2009;9
4016;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2010;6
4017;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2011;11
4018;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2012;8
4019;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2013;8
4020;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2014;5
4021;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2015;10
4022;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2016;9
4023;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2017;7
4024;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2018;11
4025;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2019;10
4026;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2020;12
4027;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2021;5
4028;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2022;16
4029;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2023;12
4030;Totaal mannen en vrouwen;80 jaar of ouder;Limburg (PV);2024;6
4031;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);1996;0
4032;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);1997;0
4033;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);1998;0
4034;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);1999;0
4035;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2000;0
4036;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2001;0
4037;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2002;0
4038;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2003;0
4039;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2004;0
4040;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2005;0
4041;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2006;0
4042;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2007;0
4043;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2008;0
4044;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2009;0
4045;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2010;0
4046;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2011;0
4047;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2012;0
4048;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2013;0
4049;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2014;0
4050;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2015;0
4051;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2016;0
4052;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2017;0
4053;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2018;0
4054;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2019;0
4055;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2020;0
4056;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2021;0
4057;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2022;0
4058;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2023;0
4059;Totaal mannen en vrouwen;80 jaar of ouder;Niet in te delen (PV);2024;0
4060;Mannen;Totaal alle leeftijden;Nederland;1996;894
4061;Mannen;Totaal alle leeftijden;Nederland;1997;877
4062;Mannen;Totaal alle leeftijden;Nederland;1998;829
4063;Mannen;Totaal alle leeftijden;Nederland;1999;873
4064;Mannen;Totaal alle leeftijden;Nederland;2000;861
4065;Mannen;Totaal alle leeftijden;Nederland;2001;816
4066;Mannen;Totaal alle leeftijden;Nederland;2002;790
4067;Mannen;Totaal alle leeftijden;Nederland;2003;804
4068;Mannen;Totaal alle leeftijden;Nederland;2004;630
4069;Mannen;Totaal alle leeftijden;Nederland;2005;594
4070;Mannen;Totaal alle leeftijden;Nederland;2006;576
4071;Mannen;Totaal alle leeftijden;Nederland;2007;574
4072;Mannen;Totaal alle leeftijden;Nederland;2008;552
4073;Mannen;Totaal alle leeftijden;Nederland;2009;524
4074;Mannen;Totaal alle leeftijden;Nederland;2010;475
4075;Mannen;Totaal alle leeftijden;Nederland;2011;477
4076;Mannen;Totaal alle leeftijden;Nederland;2012;479
4077;Mannen;Totaal alle leeftijden;Nederland;2013;419
4078;Mannen;Totaal alle leeftijden;Nederland;2014;411
4079;Mannen;Totaal alle leeftijden;Nederland;2015;458
4080;Mannen;Totaal alle leeftijden;Nederland;2016;458
4081;Mannen;Totaal alle leeftijden;Nederland;2017;453
4082;Mannen;Totaal alle leeftijden;Nederland;2018;485
4083;Mannen;Totaal alle leeftijden;Nederland;2019;465
4084;Mannen;Totaal alle leeftijden;Nederland;2020;453
4085;Mannen;Totaal alle leeftijden;Nederland;2021;427
4086;Mannen;Totaal alle leeftijden;Nederland;2022;528
4087;Mannen;Totaal alle leeftijden;Nederland;2023;491
4088;Mannen;Totaal alle leeftijden;Nederland;2024;474
4089;Mannen;Totaal alle leeftijden;Groningen (PV);1996;36
4090;Mannen;Totaal alle leeftijden;Groningen (PV);1997;39
4091;Mannen;Totaal alle leeftijden;Groningen (PV);1998;29
4092;Mannen;Totaal alle leeftijden;Groningen (PV);1999;25
4093;Mannen;Totaal alle leeftijden;Groningen (PV);2000;27
4094;Mannen;Totaal alle leeftijden;Groningen (PV);2001;36
4095;Mannen;Totaal alle leeftijden;Groningen (PV);2002;38
4096;Mannen;Totaal alle leeftijden;Groningen (PV);2003;35
4097;Mannen;Totaal alle leeftijden;Groningen (PV);2004;31
4098;Mannen;Totaal alle leeftijden;Groningen (PV);2005;17
4099;Mannen;Totaal alle leeftijden;Groningen (PV);2006;21
4100;Mannen;Totaal alle leeftijden;Groningen (PV);2007;14
4101;Mannen;Totaal alle leeftijden;Groningen (PV);2008;24
4102;Mannen;Totaal alle leeftijden;Groningen (PV);2009;19
4103;Mannen;Totaal alle leeftijden;Groningen (PV);2010;18
4104;Mannen;Totaal alle leeftijden;Groningen (PV);2011;18
4105;Mannen;Totaal alle leeftijden;Groningen (PV);2012;9
4106;Mannen;Totaal alle leeftijden;Groningen (PV);2013;22
4107;Mannen;Totaal alle leeftijden;Groningen (PV);2014;13
4108;Mannen;Totaal alle leeftijden;Groningen (PV);2015;23
4109;Mannen;Totaal alle leeftijden;Groningen (PV);2016;13
4110;Mannen;Totaal alle leeftijden;Groningen (PV);2017;16
4111;Mannen;Totaal alle leeftijden;Groningen (PV);2018;16
4112;Mannen;Totaal alle leeftijden;Groningen (PV);2019;13
4113;Mannen;Totaal alle leeftijden;Groningen (PV);2020;21
4114;Mannen;Totaal alle leeftijden;Groningen (PV);2021;15
4115;Mannen;Totaal alle leeftijden;Groningen (PV);2022;16
4116;Mannen;Totaal alle leeftijden;Groningen (PV);2023;31
4117;Mannen;Totaal alle leeftijden;Groningen (PV);2024;19
4118;Mannen;Totaal alle leeftijden;Fryslân (PV);1996;51
4119;Mannen;Totaal alle leeftijden;Fryslân (PV);1997;40
4120;Mannen;Totaal alle leeftijden;Fryslân (PV);1998;41
4121;Mannen;Totaal alle leeftijden;Fryslân (PV);1999;59
4122;Mannen;Totaal alle leeftijden;Fryslân (PV);2000;46
4123;Mannen;Totaal alle leeftijden;Fryslân (PV);2001;35
4124;Mannen;Totaal alle leeftijden;Fryslân (PV);2002;31
4125;Mannen;Totaal alle leeftijden;Fryslân (PV);2003;46
4126;Mannen;Totaal alle leeftijden;Fryslân (PV);2004;28
4127;Mannen;Totaal alle leeftijden;Fryslân (PV);2005;33
4128;Mannen;Totaal alle leeftijden;Fryslân (PV);2006;31
4129;Mannen;Totaal alle leeftijden;Fryslân (PV);2007;26
4130;Mannen;Totaal alle leeftijden;Fryslân (PV);2008;26
4131;Mannen;Totaal alle leeftijden;Fryslân (PV);2009;22
4132;Mannen;Totaal alle leeftijden;Fryslân (PV);2010;18
4133;Mannen;Totaal alle leeftijden;Fryslân (PV);2011;26
4134;Mannen;Totaal alle leeftijden;Fryslân (PV);2012;22
4135;Mannen;Totaal alle leeftijden;Fryslân (PV);2013;16
4136;Mannen;Totaal alle leeftijden;Fryslân (PV);2014;17
4137;Mannen;Totaal alle leeftijden;Fryslân (PV);2015;30
4138;Mannen;Totaal alle leeftijden;Fryslân (PV);2016;27
4139;Mannen;Totaal alle leeftijden;Fryslân (PV);2017;16
4140;Mannen;Totaal alle leeftijden;Fryslân (PV);2018;18
4141;Mannen;Totaal alle leeftijden;Fryslân (PV);2019;20
4142;Mannen;Totaal alle leeftijden;Fryslân (PV);2020;31
4143;Mannen;Totaal alle leeftijden;Fryslân (PV);2021;19
4144;Mannen;Totaal alle leeftijden;Fryslân (PV);2022;21
4145;Mannen;Totaal alle leeftijden;Fryslân (PV);2023;32
4146;Mannen;Totaal alle leeftijden;Fryslân (PV);2024;27
4147;Mannen;Totaal alle leeftijden;Drenthe (PV);1996;30
4148;Mannen;Totaal alle leeftijden;Drenthe (PV);1997;42
4149;Mannen;Totaal alle leeftijden;Drenthe (PV);1998;43
4150;Mannen;Totaal alle leeftijden;Drenthe (PV);1999;28
4151;Mannen;Totaal alle leeftijden;Drenthe (PV);2000;31
4152;Mannen;Totaal alle leeftijden;Drenthe (PV);2001;41
4153;Mannen;Totaal alle leeftijden;Drenthe (PV);2002;41
4154;Mannen;Totaal alle leeftijden;Drenthe (PV);2003;40
4155;Mannen;Totaal alle leeftijden;Drenthe (PV);2004;23
4156;Mannen;Totaal alle leeftijden;Drenthe (PV);2005;29
4157;Mannen;Totaal alle leeftijden;Drenthe (PV);2006;31
4158;Mannen;Totaal alle leeftijden;Drenthe (PV);2007;26
4159;Mannen;Totaal alle leeftijden;Drenthe (PV);2008;30
4160;Mannen;Totaal alle leeftijden;Drenthe (PV);2009;25
4161;Mannen;Totaal alle leeftijden;Drenthe (PV);2010;24
4162;Mannen;Totaal alle leeftijden;Drenthe (PV);2011;21
4163;Mannen;Totaal alle leeftijden;Drenthe (PV);2012;21
4164;Mannen;Totaal alle leeftijden;Drenthe (PV);2013;23
4165;Mannen;Totaal alle leeftijden;Drenthe (PV);2014;19
4166;Mannen;Totaal alle leeftijden;Drenthe (PV);2015;21
4167;Mannen;Totaal alle leeftijden;Drenthe (PV);2016;21
4168;Mannen;Totaal alle leeftijden;Drenthe (PV);2017;16
4169;Mannen;Totaal alle leeftijden;Drenthe (PV);2018;15
4170;Mannen;Totaal alle leeftijden;Drenthe (PV);2019;26
4171;Mannen;Totaal alle leeftijden;Drenthe (PV);2020;19
4172;Mannen;Totaal alle leeftijden;Drenthe (PV);2021;15
4173;Mannen;Totaal alle leeftijden;Drenthe (PV);2022;29
