ID;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2
8720;10 of meer werkzame personen;433 Afwerkingsbedrijven (bouw);2023;203.3;8.3
8721;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2005 januari;60.5;-5.7
8722;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2005 februari;80.6;0.1
8723;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2005 maart;93.0;-5.4
8724;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2005 1e kwartaal;78.0;-3.6
8725;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2005 april;103.7;4.1
8726;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2005 mei;98.3;5.2
8727;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2005 juni;121.3;11.9
8728;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2005 2e kwartaal;107.8;7.2
8729;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2005 juli;99.0;2.3
8730;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2005 augustus;69.7;12.6
8731;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2005 september;112.1;10.5
8732;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2005 3e kwartaal;93.6;8.0
8733;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2005 oktober;110.4;2.6
8734;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2005 november;120.1;9.6
8735;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2005 december;127.1;13.2
8736;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2005 4e kwartaal;119.2;8.5
8737;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2005;99.7;5.5
8738;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2006 januari;65.6;8.5
8739;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2006 februari;89.6;11.3
8740;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2006 maart;111.5;19.9
8741;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2006 1e kwartaal;88.9;14.0
8742;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2006 april;101.4;-2.2
8743;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2006 mei;116.7;18.7
8744;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2006 juni;127.2;4.8
8745;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2006 2e kwartaal;115.1;6.8
8746;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2006 juli;99.2;0.2
8747;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2006 augustus;73.6;5.7
8748;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2006 september;124.5;11.0
8749;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2006 3e kwartaal;99.1;5.9
8750;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2006 oktober;131.1;18.7
8751;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2006 november;134.9;12.3
8752;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2006 december;142.3;12.0
8753;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2006 4e kwartaal;136.1;14.2
8754;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2006;109.8;10.2
8755;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2007 januari;72.2;10.1
8756;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2007 februari;106.8;19.2
8757;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2007 maart;125.5;12.5
8758;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2007 1e kwartaal;101.5;14.1
8759;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2007 april;122.5;20.8
8760;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2007 mei;126.6;8.5
8761;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2007 juni;142.1;11.7
8762;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2007 2e kwartaal;130.4;13.3
8763;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2007 juli;117.0;18.0
8764;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2007 augustus;85.5;16.1
8765;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2007 september;131.1;5.3
8766;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2007 3e kwartaal;111.2;12.2
8767;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2007 oktober;143.9;9.7
8768;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2007 november;147.2;9.1
8769;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2007 december;140.7;-1.2
8770;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2007 4e kwartaal;143.9;5.7
8771;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2007;121.8;10.9
8772;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2008 januari;91.2;26.2
8773;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2008 februari;131.0;22.6
8774;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2008 maart;135.8;8.2
8775;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2008 1e kwartaal;119.3;17.5
8776;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2008 april;151.3;23.5
8777;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2008 mei;141.8;12.0
8778;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2008 juni;161.4;13.5
8779;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2008 2e kwartaal;151.5;16.1
8780;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2008 juli;137.5;17.5
8781;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2008 augustus;98.1;14.8
8782;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2008 september;163.6;24.8
8783;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2008 3e kwartaal;133.1;19.7
8784;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2008 oktober;169.5;17.8
8785;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2008 november;156.7;6.5
8786;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2008 december;162.7;15.7
8787;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2008 4e kwartaal;163.0;13.3
8788;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2008;141.7;16.4
8789;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2009 januari;95.4;4.7
8790;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2009 februari;131.6;0.4
8791;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2009 maart;165.7;22.1
8792;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2009 1e kwartaal;130.9;9.7
8793;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2009 april;158.9;5.0
8794;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2009 mei;152.0;7.2
8795;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2009 juni;171.8;6.4
8796;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2009 2e kwartaal;160.9;6.2
8797;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2009 juli;148.7;8.1
8798;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2009 augustus;84.2;-14.1
8799;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2009 september;164.9;0.8
8800;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2009 3e kwartaal;132.6;-0.3
8801;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2009 oktober;164.0;-3.2
8802;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2009 november;149.7;-4.5
8803;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2009 december;135.1;-17.0
8804;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2009 4e kwartaal;149.6;-8.2
8805;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2009;143.5;1.3
8806;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2010 januari;56.2;-41.1
8807;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2010 februari;79.8;-39.3
8808;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2010 maart;126.5;-23.6
8809;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2010 1e kwartaal;87.5;-33.1
8810;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2010 april;124.4;-21.7
8811;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2010 mei;118.5;-22.0
8812;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2010 juni;136.5;-20.5
8813;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2010 2e kwartaal;126.5;-21.4
8814;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2010 juli;119.2;-19.9
8815;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2010 augustus;75.2;-10.7
8816;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2010 september;132.0;-20.0
8817;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2010 3e kwartaal;108.8;-18.0
8818;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2010 oktober;134.1;-18.3
8819;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2010 november;134.2;-10.4
8820;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2010 december;115.8;-14.3
8821;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2010 4e kwartaal;128.0;-14.4
8822;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2010;112.7;-21.5
8823;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2011 januari;72.2;28.6
8824;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2011 februari;104.2;30.5
8825;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2011 maart;126.3;-0.2
8826;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2011 1e kwartaal;100.9;15.3
8827;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2011 april;127.0;2.0
8828;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2011 mei;137.3;15.9
8829;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2011 juni;125.4;-8.1
8830;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2011 2e kwartaal;129.9;2.7
8831;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2011 juli;120.7;1.3
8832;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2011 augustus;82.8;10.2
8833;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2011 september;129.7;-1.7
8834;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2011 3e kwartaal;111.1;2.1
8835;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2011 oktober;127.5;-4.9
8836;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2011 november;136.1;1.4
8837;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2011 december;134.1;15.8
8838;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2011 4e kwartaal;132.6;3.6
8839;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2011;118.6;5.2
8840;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012 januari;60.9;-15.6
8841;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012 februari;73.8;-29.1
8842;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012 maart;104.5;-17.2
8843;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012 1e kwartaal;79.7;-21.0
8844;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012 april;92.1;-27.4
8845;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012 mei;97.7;-28.8
8846;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012 juni;108.4;-13.5
8847;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012 2e kwartaal;99.4;-23.5
8848;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012 juli;94.5;-21.7
8849;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012 augustus;70.7;-14.7
8850;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012 september;103.8;-20.0
8851;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012 3e kwartaal;89.7;-19.3
8852;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012 oktober;109.7;-14.0
8853;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012 november;113.5;-16.6
8854;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012 december;105.2;-21.5
8855;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012 4e kwartaal;109.5;-17.4
8856;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012;94.6;-20.3
8857;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 januari;43.7;-28.3
8858;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 februari;61.9;-16.2
8859;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 maart;87.8;-16.0
8860;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 1e kwartaal;64.4;-19.2
8861;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 april;84.7;-8.1
8862;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 mei;91.1;-6.8
8863;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 juni;103.8;-4.2
8864;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 2e kwartaal;93.2;-6.2
8865;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 juli;90.5;-4.2
8866;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 augustus;68.5;-3.0
8867;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 september;102.3;-1.5
8868;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 3e kwartaal;87.1;-2.9
8869;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 oktober;109.1;-0.5
8870;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 november;103.5;-8.8
8871;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 december;105.2;0.0
8872;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 4e kwartaal;105.9;-3.2
8873;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013;87.7;-7.3
8874;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 januari;60.0;37.4
8875;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 februari;78.2;26.4
8876;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 maart;84.3;-3.9
8877;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 1e kwartaal;74.2;15.1
8878;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 april;90.2;6.6
8879;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 mei;93.1;2.2
8880;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 juni;99.1;-4.6
8881;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 2e kwartaal;94.1;1.0
8882;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 juli;100.0;10.5
8883;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 augustus;58.8;-14.1
8884;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 september;101.7;-0.6
8885;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 3e kwartaal;86.9;-0.3
8886;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 oktober;109.1;0.0
8887;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 november;102.0;-1.5
8888;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 december;112.5;6.9
8889;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 4e kwartaal;107.8;1.8
8890;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014;90.8;3.5
8891;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 januari;60.1;0.2
8892;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 februari;82.2;5.1
8893;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 maart;103.6;22.8
8894;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 1e kwartaal;82.0;10.5
8895;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 april;97.7;8.3
8896;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 mei;92.0;-1.2
8897;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 juni;117.8;18.9
8898;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 2e kwartaal;102.5;8.9
8899;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 juli;105.0;5.0
8900;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 augustus;66.3;12.7
8901;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 september;115.7;13.8
8902;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 3e kwartaal;95.7;10.2
8903;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 oktober;119.5;9.5
8904;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 november;116.6;14.4
8905;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 december;123.4;9.7
8906;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 4e kwartaal;119.8;11.1
8907;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015;100.0;10.2
8908;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 januari;69.8;16.2
8909;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 februari;84.7;3.0
8910;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 maart;103.7;0.1
8911;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 1e kwartaal;86.1;5.0
8912;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 april;102.5;4.9
8913;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 mei;108.4;17.8
8914;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 juni;124.4;5.6
8915;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 2e kwartaal;111.8;9.0
8916;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 juli;116.6;11.1
8917;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 augustus;76.9;15.8
8918;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 september;122.2;5.6
8919;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 3e kwartaal;105.2;10.0
8920;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 oktober;118.6;-0.7
8921;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 november;127.7;9.5
8922;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 december;133.2;7.9
8923;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 4e kwartaal;126.5;5.6
8924;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016;107.4;7.4
8925;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 januari;68.2;-2.3
8926;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 februari;98.8;16.6
8927;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 maart;126.6;22.1
8928;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 1e kwartaal;97.8;13.7
8929;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 april;114.5;11.6
8930;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 mei;129.4;19.5
8931;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 juni;140.6;13.0
8932;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 2e kwartaal;128.2;14.7
8933;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 juli;123.3;5.7
8934;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 augustus;80.3;4.5
8935;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 september;128.0;4.7
8936;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 3e kwartaal;110.5;5.0
8937;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 oktober;137.9;16.2
8938;10 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 november;141.8;11.0
