ID;Geslacht;TypeZelfstandige;ArbeidsmarktpositiePeiljaar;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Peiljaar;Perioden;StartendeZelfstandigen_1
4846;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;1 jaar na startjaar;2014;0.0
4847;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;1 jaar na startjaar;2015;0.0
4848;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;2 jaar na startjaar;2008;0.0
4849;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;2 jaar na startjaar;2009;0.0
4850;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;2 jaar na startjaar;2010;0.0
4851;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;2 jaar na startjaar;2011;0.0
4852;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;2 jaar na startjaar;2012;0.0
4853;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;2 jaar na startjaar;2013;0.0
4854;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;2 jaar na startjaar;2014;0.0
4855;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;2 jaar na startjaar;2015;
4856;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;3 jaar na startjaar;2008;0.0
4857;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;3 jaar na startjaar;2009;0.0
4858;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;3 jaar na startjaar;2010;0.0
4859;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;3 jaar na startjaar;2011;0.0
4860;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;3 jaar na startjaar;2012;0.0
4861;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;3 jaar na startjaar;2013;0.0
4862;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;3 jaar na startjaar;2014;
4863;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;3 jaar na startjaar;2015;
4864;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;4 jaar na startjaar;2008;0.0
4865;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;4 jaar na startjaar;2009;0.0
4866;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;4 jaar na startjaar;2010;0.0
4867;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;4 jaar na startjaar;2011;0.0
4868;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;4 jaar na startjaar;2012;0.0
4869;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;4 jaar na startjaar;2013;
4870;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;4 jaar na startjaar;2014;
4871;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;4 jaar na startjaar;2015;
4872;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;5 jaar na startjaar;2008;0.0
4873;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;5 jaar na startjaar;2009;0.0
4874;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;5 jaar na startjaar;2010;0.0
4875;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;5 jaar na startjaar;2011;0.0
4876;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;5 jaar na startjaar;2012;
4877;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;5 jaar na startjaar;2013;
4878;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;5 jaar na startjaar;2014;
4879;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;5 jaar na startjaar;2015;
4880;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;1 jaar na startjaar;2008;0.1
4881;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;1 jaar na startjaar;2009;0.1
4882;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;1 jaar na startjaar;2010;0.1
4883;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;1 jaar na startjaar;2011;0.1
4884;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;1 jaar na startjaar;2012;0.1
4885;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;1 jaar na startjaar;2013;0.1
4886;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;1 jaar na startjaar;2014;0.1
4887;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;1 jaar na startjaar;2015;0.1
4888;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;2 jaar na startjaar;2008;0.1
4889;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;2 jaar na startjaar;2009;0.1
4890;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;2 jaar na startjaar;2010;0.1
4891;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;2 jaar na startjaar;2011;0.1
4892;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;2 jaar na startjaar;2012;0.1
4893;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;2 jaar na startjaar;2013;0.1
4894;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;2 jaar na startjaar;2014;0.1
4895;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;2 jaar na startjaar;2015;
4896;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;3 jaar na startjaar;2008;0.1
4897;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;3 jaar na startjaar;2009;0.1
4898;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;3 jaar na startjaar;2010;0.1
4899;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;3 jaar na startjaar;2011;0.1
4900;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;3 jaar na startjaar;2012;0.1
4901;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;3 jaar na startjaar;2013;0.1
4902;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;3 jaar na startjaar;2014;
4903;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;3 jaar na startjaar;2015;
4904;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;4 jaar na startjaar;2008;0.1
4905;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;4 jaar na startjaar;2009;0.1
4906;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;4 jaar na startjaar;2010;0.1
4907;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;4 jaar na startjaar;2011;0.1
4908;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;4 jaar na startjaar;2012;0.1
4909;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;4 jaar na startjaar;2013;
4910;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;4 jaar na startjaar;2014;
4911;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;4 jaar na startjaar;2015;
4912;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;5 jaar na startjaar;2008;0.1
4913;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;5 jaar na startjaar;2009;0.1
4914;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;5 jaar na startjaar;2010;0.1
4915;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;5 jaar na startjaar;2011;0.1
4916;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;5 jaar na startjaar;2012;
4917;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;5 jaar na startjaar;2013;
4918;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;5 jaar na startjaar;2014;
4919;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;G Handel;5 jaar na startjaar;2015;
4920;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;1 jaar na startjaar;2008;0.1
4921;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;1 jaar na startjaar;2009;0.0
4922;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;1 jaar na startjaar;2010;0.1
4923;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;1 jaar na startjaar;2011;0.0
4924;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;1 jaar na startjaar;2012;0.1
4925;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;1 jaar na startjaar;2013;0.1
4926;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;1 jaar na startjaar;2014;0.1
4927;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;1 jaar na startjaar;2015;0.1
4928;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;2 jaar na startjaar;2008;0.1
4929;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;2 jaar na startjaar;2009;0.0
4930;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;2 jaar na startjaar;2010;0.1
4931;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;2 jaar na startjaar;2011;0.0
4932;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;2 jaar na startjaar;2012;0.1
4933;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;2 jaar na startjaar;2013;0.1
4934;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;2 jaar na startjaar;2014;0.1
4935;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;2 jaar na startjaar;2015;
4936;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;3 jaar na startjaar;2008;0.1
4937;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;3 jaar na startjaar;2009;0.0
4938;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;3 jaar na startjaar;2010;0.1
4939;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;3 jaar na startjaar;2011;0.0
4940;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;3 jaar na startjaar;2012;0.1
4941;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;3 jaar na startjaar;2013;0.1
4942;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;3 jaar na startjaar;2014;
4943;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;3 jaar na startjaar;2015;
4944;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;4 jaar na startjaar;2008;0.1
4945;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;4 jaar na startjaar;2009;0.0
4946;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;4 jaar na startjaar;2010;0.1
4947;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;4 jaar na startjaar;2011;0.0
4948;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;4 jaar na startjaar;2012;0.1
4949;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;4 jaar na startjaar;2013;
4950;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;4 jaar na startjaar;2014;
4951;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;4 jaar na startjaar;2015;
4952;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;5 jaar na startjaar;2008;0.1
4953;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;5 jaar na startjaar;2009;0.0
4954;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;5 jaar na startjaar;2010;0.1
4955;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;5 jaar na startjaar;2011;0.0
4956;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;5 jaar na startjaar;2012;
4957;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;5 jaar na startjaar;2013;
4958;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;5 jaar na startjaar;2014;
4959;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;H Vervoer en opslag;5 jaar na startjaar;2015;
4960;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;1 jaar na startjaar;2008;0.0
4961;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;1 jaar na startjaar;2009;0.0
4962;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;1 jaar na startjaar;2010;0.0
4963;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;1 jaar na startjaar;2011;0.0
4964;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;1 jaar na startjaar;2012;0.0
4965;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;1 jaar na startjaar;2013;0.0
4966;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;1 jaar na startjaar;2014;0.0
4967;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;1 jaar na startjaar;2015;0.0
4968;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;2 jaar na startjaar;2008;0.0
4969;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;2 jaar na startjaar;2009;0.0
4970;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;2 jaar na startjaar;2010;0.0
4971;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;2 jaar na startjaar;2011;0.0
4972;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;2 jaar na startjaar;2012;0.0
4973;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;2 jaar na startjaar;2013;0.0
4974;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;2 jaar na startjaar;2014;0.0
4975;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;2 jaar na startjaar;2015;
4976;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;3 jaar na startjaar;2008;0.0
4977;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;3 jaar na startjaar;2009;0.0
4978;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;3 jaar na startjaar;2010;0.0
4979;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;3 jaar na startjaar;2011;0.0
4980;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;3 jaar na startjaar;2012;0.0
4981;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;3 jaar na startjaar;2013;0.0
4982;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;3 jaar na startjaar;2014;
4983;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;3 jaar na startjaar;2015;
4984;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;4 jaar na startjaar;2008;0.0
4985;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;4 jaar na startjaar;2009;0.0
4986;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;4 jaar na startjaar;2010;0.0
4987;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;4 jaar na startjaar;2011;0.0
4988;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;4 jaar na startjaar;2012;0.0
4989;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;4 jaar na startjaar;2013;
4990;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;4 jaar na startjaar;2014;
4991;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;4 jaar na startjaar;2015;
4992;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;5 jaar na startjaar;2008;0.0
4993;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;5 jaar na startjaar;2009;0.0
4994;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;5 jaar na startjaar;2010;0.0
4995;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;5 jaar na startjaar;2011;0.0
4996;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;5 jaar na startjaar;2012;
4997;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;5 jaar na startjaar;2013;
4998;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;5 jaar na startjaar;2014;
4999;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;I Horeca;5 jaar na startjaar;2015;
5000;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;1 jaar na startjaar;2008;0.0
5001;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;1 jaar na startjaar;2009;0.0
5002;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;1 jaar na startjaar;2010;0.0
5003;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;1 jaar na startjaar;2011;0.0
5004;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;1 jaar na startjaar;2012;0.0
5005;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;1 jaar na startjaar;2013;0.0
5006;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;1 jaar na startjaar;2014;0.0
5007;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;1 jaar na startjaar;2015;0.1
5008;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;2 jaar na startjaar;2008;0.0
5009;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;2 jaar na startjaar;2009;0.0
5010;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;2 jaar na startjaar;2010;0.0
5011;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;2 jaar na startjaar;2011;0.0
5012;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;2 jaar na startjaar;2012;0.0
5013;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;2 jaar na startjaar;2013;0.0
5014;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;2 jaar na startjaar;2014;0.0
5015;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;2 jaar na startjaar;2015;
5016;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;3 jaar na startjaar;2008;0.0
5017;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;3 jaar na startjaar;2009;0.0
5018;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;3 jaar na startjaar;2010;0.0
5019;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;3 jaar na startjaar;2011;0.0
5020;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;3 jaar na startjaar;2012;0.0
5021;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;3 jaar na startjaar;2013;0.0
5022;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;3 jaar na startjaar;2014;
5023;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;3 jaar na startjaar;2015;
5024;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;4 jaar na startjaar;2008;0.0
5025;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;4 jaar na startjaar;2009;0.0
5026;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;4 jaar na startjaar;2010;0.0
5027;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;4 jaar na startjaar;2011;0.0
5028;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;4 jaar na startjaar;2012;0.0
5029;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;4 jaar na startjaar;2013;
5030;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;4 jaar na startjaar;2014;
5031;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;4 jaar na startjaar;2015;
5032;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;5 jaar na startjaar;2008;0.0
5033;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;5 jaar na startjaar;2009;0.0
5034;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;5 jaar na startjaar;2010;0.0
5035;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;5 jaar na startjaar;2011;0.0
5036;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;5 jaar na startjaar;2012;
5037;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 75 jaar of ouder;J Informatie en communicatie;5 jaar na startjaar;2013;
