ID;Populatie;RegioS;Vervoerwijzen;Mobiliteitskenmerken;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
8005;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;1986;;;
8006;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;1987;;;
8007;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;1988;;;
8008;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;1989;;;
8009;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;1990;;;
8010;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;1991;;;
8011;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;1992;;;
8012;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;1993;;;
8013;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;1994;0.08;0.44;1.73
8014;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;1995;0.08;0.44;1.8
8015;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;1996;0.07;0.42;1.69
8016;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;1997;0.08;0.44;1.78
8017;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;1998;0.07;0.42;1.71
8018;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;1999;0.08;0.45;1.86
8019;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;2000;0.07;0.43;1.74
8020;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;2001;0.07;0.42;1.68
8021;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;2002;0.07;0.42;1.65
8022;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;2003;0.08;0.44;1.78
8023;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;2004;0.08;0.43;1.85
8024;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;2005;0.08;0.46;1.96
8025;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;2006;0.09;0.48;2.01
8026;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;2007;0.08;0.47;1.98
8027;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;1985;;;
8028;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;1986;;;
8029;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;1987;;;
8030;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;1988;;;
8031;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;1989;;;
8032;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;1990;;;
8033;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;1991;;;
8034;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;1992;;;
8035;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;1993;;;
8036;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;1994;0.02;0.16;0.59
8037;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;1995;0.02;0.17;0.64
8038;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;1996;0.02;0.15;0.55
8039;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;1997;0.02;0.17;0.65
8040;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;1998;0.02;0.15;0.56
8041;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;1999;0.02;0.18;0.69
8042;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;2000;0.02;0.18;0.7
8043;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;2001;0.02;0.19;0.72
8044;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;2002;0.02;0.19;0.78
8045;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;2003;0.03;0.22;0.87
8046;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;2004;0.02;0.19;0.77
8047;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;2005;0.02;0.19;0.78
8048;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;2006;0.02;0.19;0.75
8049;Hele bevolking;Nederland;Fiets;Afstand van 7,5 tot 10 km;2007;0.02;0.18;0.72
8050;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;1985;;;
8051;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;1986;;;
8052;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;1987;;;
8053;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;1988;;;
8054;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;1989;;;
8055;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;1990;;;
8056;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;1991;;;
8057;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;1992;;;
8058;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;1993;;;
8059;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;1994;0.02;0.26;1.01
8060;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;1995;0.02;0.27;1.05
8061;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;1996;0.02;0.25;0.96
8062;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;1997;0.02;0.27;1.04
8063;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;1998;0.02;0.25;0.95
8064;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;1999;0.03;0.28;1.09
8065;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;2000;0.02;0.27;1.04
8066;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;2001;0.02;0.27;1.04
8067;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;2002;0.02;0.25;1.02
8068;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;2003;0.03;0.29;1.13
8069;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;2004;0.03;0.31;1.2
8070;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;2005;0.03;0.33;1.26
8071;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;2006;0.02;0.29;1.09
8072;Hele bevolking;Nederland;Fiets;Afstand van 10 tot 15 km;2007;0.03;0.3;1.09
8073;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;1985;;;
8074;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;1986;;;
8075;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;1987;;;
8076;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;1988;;;
8077;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;1989;;;
8078;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;1990;;;
8079;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;1991;;;
8080;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;1992;;;
8081;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;1993;;;
8082;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;1994;0.01;0.12;0.42
8083;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;1995;0.01;0.13;0.49
8084;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;1996;0.01;0.12;0.43
8085;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;1997;0.01;0.13;0.46
8086;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;1998;0.01;0.12;0.44
8087;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;1999;0.01;0.13;0.52
8088;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;2000;0.01;0.13;0.51
8089;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;2001;0.01;0.13;0.5
8090;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;2002;0.01;0.12;0.45
8091;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;2003;0.01;0.15;0.56
8092;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;2004;0.01;0.11;0.46
8093;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;2005;0.01;0.16;0.58
8094;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;2006;0.01;0.12;0.44
8095;Hele bevolking;Nederland;Fiets;Afstand van 15 tot 20 km;2007;0.01;0.14;0.48
8096;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;1985;;;
8097;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;1986;;;
8098;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;1987;;;
8099;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;1988;;;
8100;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;1989;;;
8101;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;1990;;;
8102;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;1991;;;
8103;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;1992;;;
8104;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;1993;;;
8105;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;1994;0.01;0.12;0.47
8106;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;1995;0.01;0.12;0.5
8107;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;1996;0.0;0.1;0.4
8108;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;1997;0.01;0.12;0.49
8109;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;1998;0.0;0.11;0.41
8110;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;1999;0.0;0.09;0.37
8111;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;2000;0.0;0.1;0.41
8112;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;2001;0.0;0.1;0.42
8113;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;2002;0.0;0.11;0.42
8114;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;2003;0.0;0.1;0.41
8115;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;2004;;;
8116;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;2005;;;
8117;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;2006;;;
8118;Hele bevolking;Nederland;Fiets;Afstand van 20 tot 30 km;2007;;;
8119;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;1985;;;
8120;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;1986;;;
8121;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;1987;;;
8122;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;1988;;;
8123;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;1989;;;
8124;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;1990;;;
8125;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;1991;;;
8126;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;1992;;;
8127;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;1993;;;
8128;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;1994;0.0;0.06;0.23
8129;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;1995;0.0;0.06;0.23
8130;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;1996;0.0;0.06;0.22
8131;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;1997;0.0;0.06;0.24
8132;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;1998;0.0;0.05;0.19
8133;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;1999;0.0;0.04;0.15
8134;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;2000;0.0;0.04;0.16
8135;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;2001;0.0;0.05;0.17
8136;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;2002;0.0;0.02;0.1
8137;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;2003;0.0;0.04;0.16
8138;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;2004;;;
8139;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;2005;;;
8140;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;2006;;;
8141;Hele bevolking;Nederland;Fiets;Afstand van 30 tot 40 km;2007;;;
8142;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;1985;;;
8143;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;1986;;;
8144;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;1987;;;
8145;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;1988;;;
8146;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;1989;;;
8147;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;1990;;;
8148;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;1991;;;
8149;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;1992;;;
8150;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;1993;;;
8151;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;1994;0.0;0.04;0.13
8152;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;1995;0.0;0.04;0.16
8153;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;1996;0.0;0.03;0.14
8154;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;1997;0.0;0.05;0.22
8155;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;1998;0.0;0.04;0.16
8156;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;1999;0.0;0.02;0.06
8157;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;2000;0.0;0.01;0.05
8158;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;2001;0.0;0.01;0.05
8159;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;2002;0.0;0.02;0.06
8160;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;2003;0.0;0.02;0.07
8161;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;2004;;;
8162;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;2005;;;
8163;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;2006;;;
8164;Hele bevolking;Nederland;Fiets;Afstand van 40 tot 50 km;2007;;;
8165;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;1985;;;
8166;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;1986;;;
8167;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;1987;;;
8168;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;1988;;;
8169;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;1989;;;
8170;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;1990;;;
8171;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;1991;;;
8172;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;1992;;;
8173;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;1993;;;
8174;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;1994;0.0;0.12;0.37
8175;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;1995;0.0;0.09;0.29
8176;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;1996;0.0;0.07;0.22
8177;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;1997;0.0;0.09;0.31
8178;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;1998;0.0;0.08;0.27
8179;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;1999;0.0;0.04;0.11
8180;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;2000;0.0;0.03;0.11
8181;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;2001;0.0;0.02;0.06
8182;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;2002;0.0;0.02;0.05
8183;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;2003;0.0;0.02;0.07
8184;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;2004;;;
8185;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;2005;;;
8186;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;2006;;;
8187;Hele bevolking;Nederland;Fiets;Afstand van 50 km of meer;2007;;;
8188;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;1985;;;
8189;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;1986;;;
8190;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;1987;;;
8191;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;1988;;;
8192;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;1989;;;
8193;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;1990;;;
8194;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;1991;;;
8195;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;1992;;;
8196;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;1993;;;
8197;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;1994;0.07;0.04;0.18
8198;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;1995;0.07;0.04;0.18
8199;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;1996;0.07;0.04;0.18
8200;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;1997;0.07;0.05;0.17
8201;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;1998;0.06;0.04;0.16
8202;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;1999;0.06;0.03;0.15
8203;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;2000;0.06;0.04;0.16
8204;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;2001;0.07;0.04;0.18
8205;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;2002;0.07;0.05;0.19
8206;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;2003;0.07;0.05;0.2
8207;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;2004;0.06;0.04;0.16
8208;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;2005;0.06;0.04;0.15
8209;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;2006;0.06;0.04;0.16
8210;Hele bevolking;Nederland;Fiets;Reisduur: 0 tot 5 min;2007;0.05;0.03;0.14
8211;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;1985;;;
8212;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;1986;;;
8213;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;1987;;;
8214;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;1988;;;
8215;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;1989;;;
8216;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;1990;;;
8217;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;1991;;;
8218;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;1992;;;
8219;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;1993;;;
8220;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;1994;0.26;0.3;1.35
8221;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;1995;0.25;0.3;1.33
8222;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;1996;0.25;0.29;1.3
8223;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;1997;0.25;0.3;1.31
8224;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;1998;0.25;0.29;1.28
8225;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;1999;0.25;0.29;1.34
8226;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;2000;0.25;0.29;1.34
8227;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;2001;0.25;0.29;1.36
8228;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;2002;0.25;0.29;1.37
8229;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;2003;0.26;0.3;1.43
8230;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;2004;0.25;0.27;1.33
8231;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;2005;0.24;0.27;1.31
8232;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;2006;0.25;0.28;1.32
8233;Hele bevolking;Nederland;Fiets;Reisduur: 5 tot 10 min;2007;0.24;0.28;1.29
8234;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;1985;;;
8235;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;1986;;;
8236;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;1987;;;
8237;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;1988;;;
8238;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;1989;;;
8239;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;1990;;;
8240;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;1991;;;
8241;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;1992;;;
8242;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;1993;;;
8243;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;1994;0.19;0.39;1.92
8244;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;1995;0.2;0.4;1.95
8245;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;1996;0.19;0.38;1.87
8246;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;1997;0.2;0.4;1.97
8247;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;1998;0.19;0.38;1.88
8248;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;1999;0.2;0.39;1.98
8249;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;2000;0.2;0.4;1.99
8250;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;2001;0.19;0.38;1.89
8251;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;2002;0.18;0.38;1.87
8252;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;2003;0.19;0.39;1.96
8253;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;2004;0.19;0.38;1.96
8254;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;2005;0.19;0.39;1.96
8255;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;2006;0.19;0.4;1.94
8256;Hele bevolking;Nederland;Fiets;Reisduur: 10 tot 15 min;2007;0.19;0.4;1.94
8257;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;1985;;;
8258;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;1986;;;
8259;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;1987;;;
8260;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;1988;;;
8261;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;1989;;;
8262;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;1990;;;
8263;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;1991;;;
8264;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;1992;;;
8265;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;1993;;;
8266;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;1994;0.13;0.4;1.93
8267;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;1995;0.13;0.41;1.96
8268;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;1996;0.13;0.4;1.93
8269;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;1997;0.14;0.41;1.98
8270;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;1998;0.13;0.39;1.87
8271;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;1999;0.13;0.41;2.02
8272;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;2000;0.13;0.39;1.91
8273;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;2001;0.12;0.38;1.87
8274;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;2002;0.12;0.36;1.76
8275;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;2003;0.12;0.39;1.84
8276;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;2004;0.13;0.39;1.92
8277;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;2005;0.13;0.4;1.93
8278;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;2006;0.13;0.42;2.02
8279;Hele bevolking;Nederland;Fiets;Reisduur: 15 tot 20 min;2007;0.13;0.39;1.92
8280;Hele bevolking;Nederland;Fiets;Reisduur: 20 tot 25 min;1985;;;
8281;Hele bevolking;Nederland;Fiets;Reisduur: 20 tot 25 min;1986;;;
8282;Hele bevolking;Nederland;Fiets;Reisduur: 20 tot 25 min;1987;;;
8283;Hele bevolking;Nederland;Fiets;Reisduur: 20 tot 25 min;1988;;;
8284;Hele bevolking;Nederland;Fiets;Reisduur: 20 tot 25 min;1989;;;
8285;Hele bevolking;Nederland;Fiets;Reisduur: 20 tot 25 min;1990;;;
8286;Hele bevolking;Nederland;Fiets;Reisduur: 20 tot 25 min;1991;;;
8287;Hele bevolking;Nederland;Fiets;Reisduur: 20 tot 25 min;1992;;;
8288;Hele bevolking;Nederland;Fiets;Reisduur: 20 tot 25 min;1993;;;
8289;Hele bevolking;Nederland;Fiets;Reisduur: 20 tot 25 min;1994;0.05;0.21;0.93
8290;Hele bevolking;Nederland;Fiets;Reisduur: 20 tot 25 min;1995;0.05;0.22;0.94
8291;Hele bevolking;Nederland;Fiets;Reisduur: 20 tot 25 min;1996;0.05;0.21;0.92
8292;Hele bevolking;Nederland;Fiets;Reisduur: 20 tot 25 min;1997;0.05;0.22;0.97
8293;Hele bevolking;Nederland;Fiets;Reisduur: 20 tot 25 min;1998;0.05;0.21;0.92
8294;Hele bevolking;Nederland;Fiets;Reisduur: 20 tot 25 min;1999;0.05;0.21;0.96
8295;Hele bevolking;Nederland;Fiets;Reisduur: 20 tot 25 min;2000;0.05;0.21;0.95
8296;Hele bevolking;Nederland;Fiets;Reisduur: 20 tot 25 min;2001;0.05;0.21;0.94
